EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Frequency,PenaltyDefPoss,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,PenaltyCorner3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyTurnovers,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Travels,BlockingFouls,Loose Ball Fouls,BlockedShortMidRange,HeaveAttempts,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Offensive Fouls Drawn,SecondChanceFg3Pct,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SelfOReb,SelfORebPct,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,Offensive Fouls,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,DefensiveGoaltends,Technical Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
1626196-1627855-202355-203079-203585,1610612748,"Josh Richardson, Okaro White, Hassan Whiteside, Dion Waiters, Rodney McGruder","Richardson, White, Whiteside, Waiters, McGruder",1626196-1627855-202355-203079-203585,MIA,118.0,1,2.0,2.0,3.0,3.0,,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,2.0,3.0,,1.0,,4.0,2.0,1.0,1.0,,2.0,,,,,4.0,,,,,1.0,,,2.0,,2.0,,,1.0,1.0,,4.0,,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,1.0,1.0,,,,0.6666666666666666,1.0,,0.5,1.0,,0.5,1.0,,0.25,,,,,,1.0,1.0,,,1.0,0.5,1.0,,,,,1.0,,,73.22033898305085,,19.333333333333332,20.0,19.333333333333332,20.0,0.5,0.5,0.5,1.0,0.25,1.0,1.0,1.0,,,,,,,,,0.25,,,,1.0,1.0,,,0.75,,0.5703,0.8369,,,,0.5,,3.733333333333333,26.9,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-1627855-202355-203079-204020,1610612748,"Josh Richardson, Okaro White, Hassan Whiteside, Dion Waiters, Tyler Johnson","Richardson, White, Whiteside, Waiters, Johnson",1626196-1627855-202355-203079-204020,MIA,173.0,3,3.0,-4.0,5.0,6.0,3.0,,11.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,2.0,1.0,1.0,3.0,6.0,10.0,,,,,,2.0,,2.0,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,,,,1.0,,2.0,3.0,,3.0,,1.0,4.0,,1.0,,,,,,,6.0,2.0,3.0,,,,1.0,1.0,,,,0.5,,,0.6,,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,,,,0.5,,,,0.5,1.0,,,,,,,,91.5606936416185,,18.4,13.5,18.4,13.5,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,1.0,0.49996666666666667,,0.46585,0.25,0.3333333333333333,,0.3333333333333333,5.5,23.9,0.6,,2.0,1.0,1.0,,6.0,,,,,,,,1.0,1.0,0.5,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-1627855-202355-203585-204020,1610612748,"Josh Richardson, Okaro White, Hassan Whiteside, Rodney McGruder, Tyler Johnson","Richardson, White, Whiteside, McGruder, Johnson",1626196-1627855-202355-203585-204020,MIA,477.0,5,8.0,4.0,16.0,17.0,7.0,2.0,33.0,1.0,1.0,,,1.0,5.0,2.0,3.0,,,1.0,2.0,,1.0,4.0,9.0,1.0,2.0,9.0,20.0,16.0,,,,2.0,1.0,3.0,1.0,11.0,4.0,4.0,3.0,,,2.0,1.0,2.0,2.0,1.0,3.0,1.0,,,,2.0,7.0,1.0,1.0,,2.0,6.0,,8.0,2.0,10.0,1.0,1.0,,1.0,,1.0,1.0,,,2.0,1.0,3.0,4.0,,8.0,,,10.0,,5.0,,,,,,,18.0,11.0,7.0,0.5,0.5,1.0,0.5,0.5,0.4444444444444444,,0.3333333333333333,0.5,,0.625,0.625,1.0,0.7857142857142857,0.18181818181818182,0.2222222222222222,,0.5,,,1.0,0.2,1.0,1.0,1.0,0.3333333333333333,,1.0,,1.0,1.0,1.0,1.0,,99.62264150943396,,15.0625,13.882352941176471,15.0,13.882352941176471,0.09090909090909091,1.0,1.0,,0.45454545454545453,0.2,0.3333333333333333,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,,0.18181818181818182,0.5,0.5,1.0,,,,0.25,0.2727272727272727,0.5,0.47285909090909095,,0.40625,0.3125,0.35714285714285715,0.1,0.55,9.744444444444445,25.55,0.4375,,6.0,,,,6.0,,1.0,1.0,0.4,0.25,,,,1.0,,,,,,,,,,,,1.0,,2.0,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-1627855-203186-203585-204020,1610612748,"Josh Richardson, Okaro White, Willie Reed, Rodney McGruder, Tyler Johnson","Richardson, White, Reed, McGruder, Johnson",1626196-1627855-203186-203585-204020,MIA,383.0,4,6.0,-11.0,12.0,12.0,11.0,2.0,24.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,,1.0,,1.0,,1.0,3.0,7.0,,2.0,,6.0,17.0,2.0,2.0,,4.0,2.0,6.0,2.0,4.0,4.0,2.0,,,,1.0,,1.0,2.0,,2.0,,,1.0,,1.0,4.0,1.0,,,1.0,2.0,,3.0,1.0,4.0,,,,1.0,,1.0,1.0,,,2.0,,4.0,4.0,,,,,,,,,,,,,,2.0,4.0,11.0,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.3333333333333333,1.0,0.25,0.2222222222222222,0.14285714285714285,0.5,0.5,,,0.6666666666666666,,0.5,0.5,0.6,0.16666666666666666,,1.0,,,1.0,,0.5,,90.23498694516971,,18.583333333333332,13.333333333333334,16.166666666666668,13.083333333333334,0.2222222222222222,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,,,0.1111111111111111,,,,0.5,1.0,,0.125,0.4444444444444444,,0.4617555555555556,0.3964,0.4672375,,,0.6666666666666666,0.6666666666666666,8.857142857142858,24.25,0.9166666666666666,1.0,,,,0.125,10.0,,,,,,,1.0,2.0,2.0,0.25,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-201177-201609-201949-201961,1610612748,"Josh Richardson, Josh McRoberts, Goran Dragic, James Johnson, Wayne Ellington","Richardson, McRoberts, Dragic, Johnson, Ellington",1626196-201177-201609-201949-201961,MIA,50.0,1,1.0,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,57.599999999999994,,20.0,30.0,20.0,30.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.4006,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-201177-201609-201961-202355,1610612748,"Josh Richardson, Josh McRoberts, Goran Dragic, Wayne Ellington, Hassan Whiteside","Richardson, McRoberts, Dragic, Ellington, Whiteside",1626196-201177-201609-201961-202355,MIA,247.0,2,4.0,-4.0,8.0,8.0,,2.0,16.0,2.0,3.0,1.0,2.0,,3.0,,1.0,,,1.0,1.0,,,2.0,7.0,1.0,1.0,,7.0,11.0,1.0,2.0,,2.0,,,,,2.0,2.0,3.0,,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,2.0,,3.0,,,3.0,2.0,5.0,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,5.0,,,0.5,1.0,1.0,1.0,1.0,0.2857142857142857,0.5,,0.4375,0.5,,0.4375,0.5,,0.125,,,0.5,,,,0.4,1.0,,1.0,0.4,,,,,,,1.0,,93.27935222672066,,18.5,12.375,18.125,12.375,0.375,0.6666666666666666,0.6666666666666666,0.5,0.375,,,,0.125,,,,,,,,0.125,1.0,1.0,1.0,1.0,0.5,,,0.5,1.0,0.4913125,0.58875,,,,0.2857142857142857,,8.014285714285714,25.4,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-201177-201609-202355-203585,1610612748,"Josh Richardson, Josh McRoberts, Goran Dragic, Hassan Whiteside, Rodney McGruder","Richardson, McRoberts, Dragic, Whiteside, McGruder",1626196-201177-201609-202355-203585,MIA,835.0,2,14.0,-1.0,25.0,26.0,,1.0,51.0,3.0,5.0,,,3.0,6.0,3.0,7.0,,1.0,2.0,3.0,,,9.0,18.0,2.0,4.0,4.0,28.0,29.0,,,1.0,,,,,,12.0,6.0,6.0,,,3.0,2.0,,6.0,2.0,8.0,2.0,,2.0,2.0,2.0,18.0,1.0,1.0,,7.0,4.0,,11.0,2.0,13.0,,,,2.0,,1.0,1.0,,1.0,3.0,,1.0,3.0,1.0,4.0,,,4.0,,2.0,1.0,,,1.0,,,28.0,,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.5,,,0.5454545454545454,,,0.5833333333333334,,,0.18181818181818182,,,0.6666666666666666,,,0.5,0.1111111111111111,1.0,0.5,0.7333333333333333,0.18181818181818182,,1.0,,,0.3333333333333333,1.0,1.0,,87.95209580838323,,16.6,16.153846153846153,16.36,15.153846153846153,0.22727272727272727,0.6,0.6,0.6666666666666666,0.2727272727272727,0.5,0.5,0.6666666666666666,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.045454545454545456,,,,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,,,,,0.4090909090909091,0.6666666666666666,0.4914522727272727,,,0.08333333333333333,0.1,,,10.18888888888889,24.65,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,0.25,,,,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-201177-201609-202355-204020,1610612748,"Josh Richardson, Josh McRoberts, Goran Dragic, Hassan Whiteside, Tyler Johnson","Richardson, McRoberts, Dragic, Whiteside, Johnson",1626196-201177-201609-202355-204020,MIA,515.0,3,9.0,2.0,17.0,16.0,4.0,2.0,33.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,4.0,,1.0,6.0,10.0,1.0,5.0,,15.0,13.0,2.0,2.0,,4.0,,1.0,1.0,,8.0,4.0,3.0,,4.0,4.0,,,4.0,1.0,5.0,,1.0,2.0,1.0,1.0,11.0,2.0,,,1.0,4.0,,5.0,2.0,7.0,2.0,2.0,,1.0,,,2.0,1.0,1.0,3.0,,,3.0,,4.0,,,,,,2.0,1.0,,2.0,1.0,,11.0,,4.0,0.6666666666666666,1.0,1.0,0.2,0.2,0.6,1.0,,0.5,1.0,,0.5,1.0,,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,,1.0,0.5,0.7142857142857143,0.25,,0.5,,1.0,,1.0,,1.0,92.27184466019416,0.5,15.705882352941176,15.5,15.705882352941176,15.375,0.3333333333333333,0.8,0.8,0.5,0.13333333333333333,0.5,0.5,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,1.0,1.0,1.0,0.26666666666666666,,,,1.0,1.0,,0.5,0.6666666666666666,,0.5548366666666666,,0.4691,,,0.26666666666666666,,7.56,24.880000000000003,0.23529411764705882,,,,,,16.0,,,,,,,,,1.0,,,2.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-201177-201609-203186-203585,1610612748,"Josh Richardson, Josh McRoberts, Goran Dragic, Willie Reed, Rodney McGruder","Richardson, McRoberts, Dragic, Reed, McGruder",1626196-201177-201609-203186-203585,MIA,97.0,1,2.0,-4.0,3.0,3.0,,1.0,6.0,,1.0,,,,1.0,,,,,,2.0,,,,2.0,,2.0,,,4.0,,1.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,1.0,0.5,0.5,0.25,,0.5,,,,,1.0,,89.0721649484536,,24.333333333333332,8.0,20.0,7.0,0.25,,,,0.25,,,,,,,,,,,,0.5,,,,,,,,0.75,,0.4915125,,,,,,,6.75,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-201177-201609-203186-204020,1610612748,"Josh Richardson, Josh McRoberts, Goran Dragic, Willie Reed, Tyler Johnson","Richardson, McRoberts, Dragic, Reed, Johnson",1626196-201177-201609-203186-204020,MIA,60.0,1,1.0,,2.0,2.0,,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,2.0,,2.0,2.0,1.0,1.0,,2.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.6666666666666666,,,,,,,,1.0,0.5,1.0,0.5,,,1.0,,,,1.0,,96.0,,18.0,12.0,13.5,12.0,0.3333333333333333,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,1.0,1.0,,,1.0,,0.5546666666666666,,,,,1.0,,2.2,24.35,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-201177-201949-201961-203585,1610612748,"Josh Richardson, Josh McRoberts, James Johnson, Wayne Ellington, Rodney McGruder","Richardson, McRoberts, Johnson, Ellington, McGruder",1626196-201177-201949-201961-203585,MIA,347.0,1,6.0,-4.0,9.0,9.0,3.0,2.0,18.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,3.0,,,4.0,6.0,,3.0,,8.0,12.0,2.0,2.0,,4.0,2.0,3.0,,4.0,4.0,4.0,,,2.0,3.0,,,2.0,,2.0,,,1.0,,1.0,4.0,1.0,1.0,,,1.0,,1.0,2.0,3.0,1.0,1.0,,,1.0,,2.0,,,2.0,,,1.0,,1.0,,,,,,,,,,,,4.0,4.0,3.0,0.5,0.6666666666666666,,,,0.6666666666666666,1.0,0.6666666666666666,0.4444444444444444,1.0,0.6666666666666666,0.4444444444444444,1.0,0.6666666666666666,0.3333333333333333,,,,,,1.0,0.5,,0.3333333333333333,1.0,0.4,,0.3333333333333333,,,1.0,,,,74.69740634005764,,20.555555555555557,18.0,19.22222222222222,18.0,0.2222222222222222,1.0,1.0,0.5,0.2222222222222222,0.5,0.5,,0.2222222222222222,0.5,0.5,1.0,,,,,0.3333333333333333,,,,1.0,1.0,,,0.5555555555555556,,0.4917222222222223,0.592,0.3873333333333333,,,0.5,0.5,11.0,25.400000000000002,0.3333333333333333,,,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-201177-201949-202337-204020,1610612748,"Josh Richardson, Josh McRoberts, James Johnson, Luke Babbitt, Tyler Johnson","Richardson, McRoberts, Johnson, Babbitt, Johnson",1626196-201177-201949-202337-204020,MIA,390.0,1,6.0,-5.0,12.0,13.0,,1.0,25.0,1.0,2.0,,,1.0,3.0,,1.0,,2.0,1.0,3.0,1.0,,2.0,6.0,1.0,5.0,1.0,8.0,13.0,,,1.0,3.0,,,,,2.0,2.0,3.0,,,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,5.0,1.0,,,2.0,2.0,,4.0,1.0,5.0,1.0,1.0,,1.0,,,,,1.0,1.0,,2.0,3.0,,2.0,,,2.0,,1.0,2.0,1.0,,3.0,1.0,,5.0,,,0.5,0.5,1.0,0.2,0.2,0.3333333333333333,,,0.3181818181818182,1.5,,0.3333333333333333,1.5,,0.45454545454545453,0.3333333333333333,0.5,1.0,,,0.5,,1.0,0.25,0.6666666666666666,0.125,,,0.5,0.6666666666666666,,,1.0,1.0,92.3076923076923,0.3333333333333333,19.25,12.23076923076923,18.083333333333332,11.461538461538462,0.18181818181818182,0.5,1.0,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,,,,0.18181818181818182,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,0.6363636363636364,0.3333333333333333,0.48908636363636365,,,0.08333333333333333,0.14285714285714285,0.375,,8.066666666666666,24.96,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-201177-201949-202682-204020,1610612748,"Josh Richardson, Josh McRoberts, James Johnson, Derrick Williams, Tyler Johnson","Richardson, McRoberts, Johnson, Williams, Johnson",1626196-201177-201949-202682-204020,MIA,310.0,1,5.0,-2.0,10.0,11.0,,,21.0,5.0,6.0,,,,,,2.0,,,,2.0,,,5.0,8.0,,2.0,,10.0,12.0,,,,,,,,,6.0,4.0,,,,2.0,,,3.0,,3.0,,,3.0,,,6.0,,,,1.0,4.0,,5.0,,5.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,10.0,,,0.6,0.6,,,,0.625,,,0.5,,,0.5,,,0.2,,,,,,0.8,,0.5,,0.7142857142857143,,,,,1.0,0.5,1.0,,1.0,97.54838709677419,1.0,12.5,16.818181818181817,12.5,16.363636363636363,0.6,0.8333333333333334,0.8333333333333334,0.6,,,,,0.2,,,,,,,,0.2,,,,,,,,0.8,,0.54622,,,,,,,5.075,25.2,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-201177-201949-203585-204020,1610612748,"Josh Richardson, Josh McRoberts, James Johnson, Rodney McGruder, Tyler Johnson","Richardson, McRoberts, Johnson, McGruder, Johnson",1626196-201177-201949-203585-204020,MIA,1632.0,4,27.0,-25.0,47.0,49.0,9.0,9.0,96.0,6.0,10.0,3.0,5.0,2.0,12.0,1.0,6.0,1.0,5.0,1.0,12.0,2.0,,9.0,28.0,2.0,17.0,8.0,32.0,57.0,3.0,9.0,2.0,8.0,2.0,3.0,3.0,7.0,8.0,10.0,6.0,,4.0,12.0,1.0,5.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,,14.0,5.0,7.0,,7.0,7.0,,14.0,12.0,26.0,3.0,1.0,2.0,3.0,1.0,2.0,5.0,,1.0,8.0,,6.0,11.0,1.0,10.0,,1.0,15.0,,6.0,4.0,,1.0,4.0,1.0,,24.0,7.0,9.0,0.4444444444444444,0.5714285714285714,1.0,0.11764705882352941,0.11764705882352941,0.32142857142857145,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.2727272727272727,0.5833333333333334,0.2980769230769231,0.3333333333333333,0.5,0.37777777777777777,0.17857142857142858,0.3,0.375,,,0.5384615384615384,0.3684210526315789,1.0,0.3333333333333333,0.7,0.35294117647058826,0.5,0.36363636363636365,0.25,0.6,0.5,0.5,1.0,,84.70588235294117,0.25,18.74468085106383,15.326530612244898,17.0,14.714285714285714,0.2222222222222222,0.6,0.8571428571428571,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.2,1.0,0.13333333333333333,0.16666666666666666,0.16666666666666666,,0.1111111111111111,0.2,0.2,1.0,0.26666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.45454545454545453,0.6,0.18181818181818182,,0.6,0.08333333333333333,0.47140444444444446,0.41984285714285713,0.6032166666666666,0.11764705882352941,0.17647058823529413,0.25,0.21875,8.346428571428572,25.694117647058825,0.19148936170212766,3.0,,1.0,,0.5,5.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.3,0.3333333333333333,2.0,2.0,2.0,0.3333333333333333,1.0,,,,1.0,,1.0,3.0,,,,,2.0,,,0.4,,,,1.0,0.034482758620689655,,,,,,0.3333333333333333,2.0,,1.0,,1.0,,,,,,,,,,,,1610612748,2017,2016-17,False
1626196-201177-201961-202355-203585,1610612748,"Josh Richardson, Josh McRoberts, Wayne Ellington, Hassan Whiteside, Rodney McGruder","Richardson, McRoberts, Ellington, Whiteside, McGruder",1626196-201177-201961-202355-203585,MIA,293.0,1,5.0,-1.0,10.0,10.0,4.0,1.0,20.0,1.0,1.0,,,,,1.0,2.0,,,2.0,5.0,,2.0,2.0,3.0,2.0,5.0,2.0,12.0,13.0,,,,1.0,1.0,2.0,2.0,5.0,4.0,,6.0,,,5.0,2.0,,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,1.0,,,2.0,1.0,1.0,4.0,1.0,5.0,,,,1.0,,,1.0,,1.0,2.0,,1.0,1.0,,3.0,,,4.0,,2.0,,,,,,,11.0,5.0,4.0,1.0,1.0,1.0,0.4,0.4,0.6666666666666666,,0.5,0.625,,0.625,0.6,0.5,0.625,0.625,,,0.5,1.0,,0.5,,1.0,0.3333333333333333,0.75,0.3333333333333333,,0.3333333333333333,,,,1.0,1.0,1.0,98.29351535836177,,18.0,11.3,17.8,11.2,0.125,1.0,1.0,1.0,,,,,0.25,0.5,0.5,1.0,,,,,0.625,0.4,0.5,1.0,,,,0.5,0.75,0.4,0.5208,,0.52745,0.2,0.4,0.08333333333333333,0.4166666666666667,12.200000000000001,25.56,0.4,,,,,,1.0,,1.0,0.5,,,,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,1.0,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,0.2,0.2,,1610612748,2017,2016-17,False
1626196-201177-202355-203585-204020,1610612748,"Josh Richardson, Josh McRoberts, Hassan Whiteside, Rodney McGruder, Tyler Johnson","Richardson, McRoberts, Whiteside, McGruder, Johnson",1626196-201177-202355-203585-204020,MIA,45.0,1,1.0,-2.0,1.0,2.0,,,3.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,96.0,,17.0,14.0,17.0,8.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.4175,,,,,,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2017,2016-17,False
