EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceTurnovers,OffLongMidRangeReboundPct,LostBallOutOfBoundsTurnovers,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,LiveBallTurnoverPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,Assisted3sPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,BlockedShortMidRange,DefShortMidRangeReboundPct,HeaveAttempts,ShortMidRangeAssists,BadPassTurnovers,Clear Path Fouls,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LostBallSteals,Offensive Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefCorner3ReboundPct,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,3pt And 1 Free Throw Trips,SecondChanceArc3PctAssisted,Charge Fouls,Charge Fouls Drawn,team_id,year,season,team_vs
1626150-1627782-201144-203210-2216,1610612763,"Andrew Harrison, Wayne Selden, Mike Conley, JaMychal Green, Zach Randolph","Harrison, Selden, Conley, Green, Randolph",1626150-1627782-201144-203210-2216,MEM,752.0,3,13.0,3.0,19.0,20.0,4.0,5.0,3.0,39.0,2.0,3.0,,,,,6.0,1.0,4.0,1.0,4.0,,,,1.0,9.0,13.0,2.0,6.0,3.0,27.0,24.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,,1.0,2.0,6.0,2.0,16.0,,,4.0,1.0,,1.0,3.0,,,8.0,1.0,2.0,,5.0,,5.0,3.0,8.0,2.0,,1.0,2.0,2.0,,2.0,,3.0,4.0,3.0,2.0,,22.0,6.0,4.0,,,0.1111111111111111,0.1111111111111111,0.3333333333333333,1.0,,0.3333333333333333,0.6923076923076923,0.5,1.0,0.631578947368421,0.8333333333333334,0.6666666666666666,0.675,0.8333333333333334,0.75,0.3157894736842105,,,,0.8333333333333334,0.5,,0.25,0.8333333333333334,0.375,1.0,,0.3333333333333333,1.0,,74.68085106382979,19.210526315789473,19.35,18.0,19.0,0.15789473684210525,0.6666666666666666,0.6666666666666666,,0.3157894736842105,0.21052631578947367,0.25,0.25,,0.21052631578947367,0.25,0.25,,,,,,,0.3333333333333333,,0.47368421052631576,0.25,0.49375263157894733,0.46965,0.42663333333333336,0.1,0.14285714285714285,0.18518518518518517,0.2222222222222222,9.738461538461538,24.816666666666666,0.21052631578947367,,0.3333333333333333,,1.0,,,1.0,,1.0,,,0.125,,6.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.10526315789473684,0.5,0.5,1.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,0.16666666666666666,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,1610612763,2017,2016-17,False
1626150-1627782-201188-203210-203516,1610612763,"Andrew Harrison, Wayne Selden, Marc Gasol, JaMychal Green, James Ennis III","Harrison, Selden, Gasol, Green, Ennis III",1626150-1627782-201188-203210-203516,MEM,16.0,1,,-3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2017,2016-17,False
1626150-1627782-201188-203210-203584,1610612763,"Andrew Harrison, Wayne Selden, Marc Gasol, JaMychal Green, Troy Daniels","Harrison, Selden, Gasol, Green, Daniels",1626150-1627782-201188-203210-203584,MEM,171.0,1,3.0,1.0,6.0,6.0,6.0,,,12.0,,1.0,,,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,2.0,2.0,5.0,4.0,,,,,,,1.0,1.0,2.0,2.0,5.0,,,,,1.0,,,,1.0,,,3.0,,,2.0,2.0,,4.0,,4.0,,,1.0,1.0,2.0,2.0,,,,1.0,2.0,,1.0,5.0,5.0,6.0,,,,,0.5,,0.5,0.5,,,,0.5,,0.5,0.625,,0.625,0.6666666666666666,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,101.05263157894737,14.166666666666666,14.333333333333334,14.166666666666666,14.333333333333334,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.3333333333333333,,1.0,,0.5068833333333334,,0.5068833333333334,,,,1.0,1.9,24.95,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,1.0,,1.0,1.0,3.0,1.0,,1.0,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,1610612763,2017,2016-17,False
1626150-1627782-201188-203584-2216,1610612763,"Andrew Harrison, Wayne Selden, Marc Gasol, Troy Daniels, Zach Randolph","Harrison, Selden, Gasol, Daniels, Randolph",1626150-1627782-201188-203584-2216,MEM,228.0,1,4.0,-5.0,6.0,7.0,,1.0,,13.0,1.0,3.0,,,,,,1.0,1.0,,1.0,,,,,2.0,4.0,,1.0,1.0,5.0,10.0,,,,,,,,,,,,2.0,2.0,,,1.0,,,1.0,1.0,,1.0,2.0,,,,2.0,,2.0,,2.0,,,,,1.0,,2.0,,3.0,1.0,1.0,,,5.0,,,,,0.5,0.5,,,,,0.5,,,0.4,,,0.4,,,0.2,,,,1.0,,,,1.0,,,,,1.0,,82.10526315789474,19.0,16.285714285714285,19.0,16.285714285714285,0.6,0.3333333333333333,0.3333333333333333,,,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,,0.8,,0.49132,,,,,,,5.775,24.8,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1610612763,2017,2016-17,False
1626150-1713-201144-201188-203210,1610612763,"Andrew Harrison, Vince Carter, Mike Conley, Marc Gasol, JaMychal Green","Harrison, Carter, Conley, Gasol, Green",1626150-1713-201144-201188-203210,MEM,122.0,3,2.0,-7.0,3.0,5.0,,5.0,,8.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,2.0,,,7.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,1.0,,,,1.0,,,,,,,94.42622950819673,17.333333333333332,14.0,17.333333333333332,14.0,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,,0.4977666666666667,,,,,,,7.6,23.55,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2017,2016-17,False
1626150-1713-201144-201188-203516,1610612763,"Andrew Harrison, Vince Carter, Mike Conley, Marc Gasol, James Ennis III","Harrison, Carter, Conley, Gasol, Ennis III",1626150-1713-201144-201188-203516,MEM,85.0,1,1.0,3.0,2.0,1.0,2.0,,1.0,3.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,2.0,3.0,6.0,3.0,,,1.0,1.0,3.0,,,1.0,2.0,3.0,6.0,,,,,1.0,,,,1.0,,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,,2.0,3.0,,,3.0,6.0,2.0,,,,,0.5,1.0,0.5,0.5,,,,0.75,1.5,0.75,1.0,1.5,1.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,50.8235294117647,29.5,26.0,22.0,26.0,,,,,,,,,,0.5,,,,,,,,,0.5,,1.0,,0.543,,0.543,0.3333333333333333,,0.5,1.0,,24.5,1.0,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,1.0,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,1.0,0.3333333333333333,,,,,,,,,,1610612763,2017,2016-17,False
1626150-1713-201144-201188-2216,1610612763,"Andrew Harrison, Vince Carter, Mike Conley, Marc Gasol, Zach Randolph","Harrison, Carter, Conley, Gasol, Randolph",1626150-1713-201144-201188-2216,MEM,307.0,3,5.0,-4.0,8.0,8.0,1.0,3.0,2.0,16.0,,1.0,,,,,2.0,2.0,3.0,,2.0,,2.0,,,3.0,6.0,,4.0,,6.0,10.0,,,,2.0,,,1.0,,,,,6.0,,,,2.0,,1.0,3.0,3.0,,2.0,6.0,1.0,1.0,,1.0,,1.0,2.0,3.0,2.0,2.0,,1.0,2.0,1.0,1.0,,2.0,1.0,,,,6.0,,1.0,,,1.0,1.0,,,,,0.5,,,0.3,,,0.3,,,0.4,0.16666666666666666,1.0,,0.5,0.5,,0.3333333333333333,0.5,0.4,,1.0,,1.0,,75.04885993485343,21.125,17.25,18.75,16.5,0.1,,,,0.2,0.3,0.6666666666666666,0.6666666666666666,1.0,0.2,,,,,1.0,,,,,,0.5,,0.45515999999999995,0.50265,0.2493,,,,,11.316666666666668,24.2,0.125,1.0,,,,1.0,,,,,,0.5,,,1.0,,2.0,,,,,,0.5,0.5,0.2,,,,,,,,1.0,1.0,,,1.0,,0.5,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612763,2017,2016-17,False
1626150-1713-201144-203210-2216,1610612763,"Andrew Harrison, Vince Carter, Mike Conley, JaMychal Green, Zach Randolph","Harrison, Carter, Conley, Green, Randolph",1626150-1713-201144-203210-2216,MEM,32.0,1,1.0,-3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,32.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2017,2016-17,False
1626150-1713-201188-203210-203516,1610612763,"Andrew Harrison, Vince Carter, Marc Gasol, JaMychal Green, James Ennis III","Harrison, Carter, Gasol, Green, Ennis III",1626150-1713-201188-203210-203516,MEM,995.0,4,17.0,-6.0,30.0,30.0,9.0,5.0,2.0,60.0,5.0,9.0,1.0,2.0,2.0,2.0,5.0,4.0,5.0,3.0,6.0,,,1.0,2.0,11.0,19.0,3.0,7.0,1.0,32.0,38.0,1.0,2.0,,,2.0,3.0,4.0,1.0,3.0,,9.0,12.0,10.0,,2.0,6.0,3.0,,6.0,9.0,3.0,3.0,21.0,,2.0,6.0,6.0,,12.0,2.0,14.0,1.0,,2.0,3.0,6.0,2.0,8.0,,13.0,4.0,1.0,1.0,,30.0,9.0,9.0,,,0.5454545454545454,0.6,0.42857142857142855,,0.3333333333333333,0.42857142857142855,0.5789473684210527,0.5,0.75,0.5961538461538461,0.5,0.6428571428571429,0.6153846153846154,0.5,0.6428571428571429,0.2692307692307692,,,,1.0,0.25,0.75,,0.8571428571428571,0.16666666666666666,0.5,,,1.0,0.8,86.83417085427136,16.466666666666665,16.7,16.4,16.5,0.34615384615384615,0.5555555555555556,0.5555555555555556,0.6,0.19230769230769232,0.19230769230769232,0.8,0.8,0.75,0.23076923076923078,0.5,0.5,1.0,0.5,,,0.2857142857142857,1.0,0.2857142857142857,0.5,0.6153846153846154,0.5,0.516998076923077,0.56245,0.5566,0.038461538461538464,0.05263157894736842,0.0625,0.28125,7.7894736842105265,25.442857142857143,0.3,,,,1.0,3.0,2.0,,,,,0.5,0.08333333333333333,,2.0,,1.0,9.0,3.0,3.0,,1.0,0.4,0.4,0.038461538461538464,,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,0.14285714285714285,,,,,,0.6666666666666666,,,,,,,,,1610612763,2017,2016-17,False
1626150-1713-201188-203516-2216,1610612763,"Andrew Harrison, Vince Carter, Marc Gasol, James Ennis III, Zach Randolph","Harrison, Carter, Gasol, Ennis III, Randolph",1626150-1713-201188-203516-2216,MEM,523.0,3,9.0,-14.0,13.0,14.0,2.0,4.0,1.0,27.0,2.0,3.0,,,,1.0,3.0,1.0,3.0,1.0,3.0,,1.0,,,4.0,9.0,1.0,3.0,2.0,13.0,27.0,,,,1.0,,,1.0,,,,,4.0,4.0,,,3.0,1.0,,2.0,3.0,1.0,1.0,7.0,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,,2.0,,6.0,2.0,2.0,1.0,,13.0,,2.0,1.0,,0.5,0.5,0.3333333333333333,,,0.3333333333333333,0.4444444444444444,,,0.4583333333333333,,,0.5,,,0.25,,,,0.3333333333333333,0.25,0.5,,0.4,0.16666666666666666,,0.5,,,1.0,74.34034416826003,20.0,18.785714285714285,18.846153846153847,17.357142857142858,0.25,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,0.25,0.3333333333333333,0.3333333333333333,,,1.0,,1.0,,,,0.5,0.3333333333333333,0.49115,0.54405,0.6384,0.07692307692307693,0.1,,,9.3,24.866666666666664,0.15384615384615385,,,,,,,1.0,1.0,1.0,,,,,1.0,,,3.0,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,1610612763,2017,2016-17,False
1626150-1713-201188-203584-2216,1610612763,"Andrew Harrison, Vince Carter, Marc Gasol, Troy Daniels, Zach Randolph","Harrison, Carter, Gasol, Daniels, Randolph",1626150-1713-201188-203584-2216,MEM,26.0,1,,-2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.38461538461538,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2017,2016-17,False
1626150-1713-203210-203516-2216,1610612763,"Andrew Harrison, Vince Carter, JaMychal Green, James Ennis III, Zach Randolph","Harrison, Carter, Green, Ennis III, Randolph",1626150-1713-203210-203516-2216,MEM,211.0,1,4.0,1.0,6.0,6.0,6.0,3.0,,12.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,2.0,2.0,2.0,4.0,2.0,2.0,,10.0,9.0,,,,,,2.0,4.0,2.0,2.0,,10.0,,4.0,,,2.0,2.0,1.0,,2.0,,,6.0,,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,3.0,,,,,10.0,10.0,6.0,1.0,,,,1.0,,1.0,1.0,0.5,,0.5,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,0.3333333333333333,0.25,,,1.0,,,,1.0,,,,,,,81.8957345971564,17.666666666666668,17.5,17.666666666666668,17.5,0.3333333333333333,0.5,0.5,,0.16666666666666666,0.16666666666666666,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5081166666666667,,0.5081166666666667,,,,1.0,5.925,25.2,1.0,,,,,,,,,,,,,,,,,6.0,2.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1610612763,2017,2016-17,False
1626150-201144-201148-203516-2216,1610612763,"Andrew Harrison, Mike Conley, Brandan Wright, James Ennis III, Zach Randolph","Harrison, Conley, Wright, Ennis III, Randolph",1626150-201144-201148-203516-2216,MEM,245.0,1,4.0,-2.0,7.0,7.0,,6.0,2.0,14.0,1.0,3.0,1.0,2.0,,,3.0,,,,2.0,,,,,1.0,6.0,,3.0,,2.0,4.0,1.0,3.0,,,2.0,,,,,,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,3.0,1.0,,4.0,3.0,7.0,,,,1.0,2.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,0.16666666666666666,0.3333333333333333,,0.1111111111111111,0.3333333333333333,,0.1111111111111111,0.3333333333333333,,0.3333333333333333,0.16666666666666666,0.3333333333333333,,1.0,0.4,0.75,0.5,0.8,0.42857142857142855,0.5,0.3333333333333333,1.0,,0.75,82.28571428571429,19.142857142857142,15.857142857142858,16.0,14.857142857142858,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,,,,,0.2222222222222222,,,0.6666666666666666,0.5,,,,,,,0.6666666666666666,,0.4803875,0.3983,,,,1.0,,5.2,34.800000000000004,,,,1.0,,1.0,1.0,,,,,0.5,,,,,1.0,,,,,,,,0.1111111111111111,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612763,2017,2016-17,False
1626150-201144-201188-203210-203516,1610612763,"Andrew Harrison, Mike Conley, Marc Gasol, JaMychal Green, James Ennis III","Harrison, Conley, Gasol, Green, Ennis III",1626150-201144-201188-203210-203516,MEM,331.0,4,6.0,1.0,9.0,11.0,6.0,7.0,1.0,20.0,2.0,2.0,,,1.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,4.0,5.0,1.0,2.0,5.0,16.0,15.0,1.0,1.0,,,2.0,2.0,3.0,1.0,1.0,4.0,11.0,4.0,4.0,,,1.0,1.0,,2.0,3.0,1.0,,7.0,1.0,,1.0,1.0,1.0,3.0,1.0,4.0,,,,,1.0,,1.0,,3.0,6.0,5.0,2.0,1.0,14.0,9.0,5.0,1.0,,0.5,0.5,0.5,,1.0,0.5,0.8,1.0,0.6666666666666666,0.7857142857142857,1.0,0.875,0.8888888888888888,1.0,0.9166666666666666,0.2857142857142857,,,1.0,0.3333333333333333,,0.5,1.0,0.4,0.5,,,,,1.0,87.00906344410876,17.88888888888889,15.454545454545455,17.11111111111111,15.090909090909092,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,,,,,0.25,1.0,0.25,1.0,0.5714285714285714,1.0,0.5421357142857143,,0.550125,0.25,0.3333333333333333,0.125,0.6875,7.12,24.4,0.6666666666666666,,,,,1.0,,,,,,1.0,,,2.0,,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,0.14285714285714285,,,,1.0,,0.5,,1.0,1.0,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2017,2016-17,False
1626150-201144-201188-203516-2216,1610612763,"Andrew Harrison, Mike Conley, Marc Gasol, James Ennis III, Zach Randolph","Harrison, Conley, Gasol, Ennis III, Randolph",1626150-201144-201188-203516-2216,MEM,220.0,3,4.0,4.0,9.0,5.0,4.0,2.0,2.0,14.0,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,,2.0,,1.0,,1.0,3.0,5.0,,2.0,3.0,9.0,5.0,,,,1.0,1.0,1.0,1.0,,1.0,2.0,4.0,6.0,,,,2.0,,,3.0,3.0,1.0,2.0,6.0,1.0,,1.0,2.0,,3.0,1.0,4.0,,,,,1.0,1.0,,,1.0,3.0,5.0,2.0,1.0,8.0,4.0,4.0,,1.0,1.0,1.0,,,,,0.6,,1.0,0.42857142857142855,,0.5,0.5,0.25,0.6666666666666666,0.2857142857142857,,,,1.0,,1.0,0.5,1.0,0.25,,,0.5,1.0,1.0,91.63636363636364,15.777777777777779,15.6,14.11111111111111,15.6,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.2857142857142857,,,,,1.0,,0.5,1.0,0.5,,0.42857142857142855,,0.4796571428571429,0.4023,0.62385,0.25,0.3333333333333333,0.1111111111111111,0.4444444444444444,11.18,26.35,0.4444444444444444,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612763,2017,2016-17,False
1626150-201188-203210-203516-203584,1610612763,"Andrew Harrison, Marc Gasol, JaMychal Green, James Ennis III, Troy Daniels","Harrison, Gasol, Green, Ennis III, Daniels",1626150-201188-203210-203516-203584,MEM,222.0,2,4.0,-7.0,6.0,7.0,,5.0,,13.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,2.0,3.0,2.0,3.0,,10.0,17.0,,,,,,,,,,,,2.0,2.0,,,1.0,1.0,,1.0,3.0,1.0,,8.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,10.0,,,,,0.5,0.5,0.6666666666666666,,,0.6666666666666666,0.6666666666666666,,,0.8333333333333334,,,0.8333333333333334,,,0.5,,,,,,,,,,,,,,,84.32432432432432,18.166666666666668,16.142857142857142,18.166666666666668,16.142857142857142,0.3333333333333333,0.5,0.5,1.0,,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,,,,,,,,,0.8333333333333334,1.0,0.5328416666666667,,,,,,,6.466666666666666,24.2,,,,,,,,,,,,,,,,1.0,2.0,6.0,2.0,1.0,1.0,1.0,,,0.3333333333333333,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2017,2016-17,False
1626150-201188-203516-203584-2216,1610612763,"Andrew Harrison, Marc Gasol, James Ennis III, Troy Daniels, Zach Randolph","Harrison, Gasol, Ennis III, Daniels, Randolph",1626150-201188-203516-203584-2216,MEM,335.0,2,6.0,-11.0,10.0,11.0,2.0,6.0,,21.0,1.0,2.0,,,,,3.0,,,,1.0,,,,,2.0,5.0,,1.0,2.0,6.0,17.0,,,,,,,,,,2.0,2.0,2.0,2.0,,,1.0,,,1.0,1.0,,,2.0,,,1.0,1.0,,2.0,,2.0,1.0,,,1.0,3.0,1.0,1.0,,3.0,4.0,2.0,,1.0,6.0,2.0,2.0,1.0,1.0,0.5,0.5,,,,,0.4,,,0.3333333333333333,,,0.42857142857142855,,1.0,0.16666666666666666,,,,0.3333333333333333,,1.0,,0.5,,,,,,,90.26865671641792,18.7,13.454545454545455,18.7,12.727272727272727,0.3333333333333333,0.5,0.5,,0.5,,,,,0.16666666666666666,,,,,,,,,,,0.5,,0.48543333333333333,,,,,,0.3333333333333333,5.9799999999999995,25.4,0.2,,,,,2.0,1.0,1.0,,1.0,,0.6666666666666666,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,0.5,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1610612763,2017,2016-17,False
1627782-1713-201144-201148-201188,1610612763,"Wayne Selden, Vince Carter, Mike Conley, Brandan Wright, Marc Gasol","Selden, Carter, Conley, Wright, Gasol",1627782-1713-201144-201148-201188,MEM,82.0,1,1.0,-3.0,3.0,3.0,,,,6.0,1.0,2.0,,,,,,,1.0,,,,,,,1.0,3.0,,,,2.0,5.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,0.5,,,,,,,,,,,,,105.36585365853658,12.666666666666666,14.666666666666666,12.666666666666666,13.333333333333334,0.6666666666666666,0.5,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,,0.6257333333333334,,,,,,,7.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2017,2016-17,False
