EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,TwoPtAssists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,LiveBallTurnoverPct,DefThreePtRebounds,DeadBallTurnovers,DefThreePtReboundPct,DefArc3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,Steals,BadPassSteals,Charge Fouls,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,LostBallTurnovers,OffLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,Fg2aBlocked,LongMidRangeAssists,LostBallSteals,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,PtsUnassisted3s,OffArc3ReboundPct,SecondChanceCorner3FGA,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,OffensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyArc3FGM,NonShootingPenaltyNonTakeFouls,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,BlockingFouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,Arc3PctBlocked,team_id,year,season,team_vs
101249-1626145-1627739-202357-203940,1610612750,"John Lucas III, Tyus Jones, Kris Dunn, Nemanja Bjelica, Adreian Payne","Lucas III, Jones, Dunn, Bjelica, Payne",101249-1626145-1627739-202357-203940,MIN,153.0,2,3.0,9.0,5.0,6.0,4.0,6.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,9.0,1.0,1.0,1.0,2.0,2.0,7.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,9.0,7.0,4.0,1.0,0.5,0.5,0.5,1.0,1.0,0.8333333333333334,0.8333333333333334,0.9,0.875,0.6666666666666666,1.0,0.5,0.5,0.5,103.52941176470588,18.0,10.5,18.0,10.166666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.32663333333333333,0.32663333333333333,0.4,0.6666666666666666,0.7777777777777778,19.9,24.25,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,False
101249-1626145-201941-203498-203940,1610612750,"John Lucas III, Tyus Jones, Jordan Hill, Shabazz Muhammad, Adreian Payne","Lucas III, Jones, Hill, Muhammad, Payne",101249-1626145-201941-203498-203940,MIN,138.0,1,2.0,,4.0,4.0,4.0,4.0,8.0,,,,,,,1.0,1.0,2.0,3.0,,1.0,2.0,6.0,2.0,3.0,,1.0,2.0,6.0,2.0,,1.0,,1.0,,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6,0.6,0.25,,0.5,0.5,0.5,83.47826086956522,19.0,15.5,16.5,15.5,,,,,,,,0.25,,,0.25,0.5,0.421525,0.421525,0.2,0.25,1.0,3.766666666666667,24.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.5,0.5,1.0,0.25,1.0,0.4532,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,False
101249-1626145-202332-202357-203940,1610612750,"John Lucas III, Tyus Jones, Cole Aldrich, Nemanja Bjelica, Adreian Payne","Lucas III, Jones, Aldrich, Bjelica, Payne",101249-1626145-202332-202357-203940,MIN,36.0,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,1.0,2.0,,,,,2.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,80.0,12.0,24.0,12.0,24.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,False
101249-1627739-202357-203476-203940,1610612750,"John Lucas III, Kris Dunn, Nemanja Bjelica, Gorgui Dieng, Adreian Payne","Lucas III, Dunn, Bjelica, Dieng, Payne",101249-1627739-202357-203476-203940,MIN,33.0,1,1.0,-4.0,2.0,3.0,2.0,3.0,5.0,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,218.18181818181816,13.0,2.3333333333333335,13.0,2.3333333333333335,,,,,,,,1.0,,,1.0,1.0,0.51495,0.51495,,,,,25.8,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,False
101249-1627739-202357-203498-203940,1610612750,"John Lucas III, Kris Dunn, Nemanja Bjelica, Shabazz Muhammad, Adreian Payne","Lucas III, Dunn, Bjelica, Muhammad, Payne",101249-1627739-202357-203498-203940,MIN,43.0,1,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,0.5,0.5,,,,1.0,,100.46511627906976,16.5,10.0,16.5,10.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,False
101249-201575-201941-203498-203940,1610612750,"John Lucas III, Brandon Rush, Jordan Hill, Shabazz Muhammad, Adreian Payne","Lucas III, Rush, Hill, Muhammad, Payne",101249-201575-201941-203498-203940,MIN,237.0,1,4.0,4.0,9.0,8.0,6.0,8.0,17.0,1.0,2.0,,2.0,,1.0,1.0,1.0,2.0,4.0,,3.0,4.0,8.0,2.0,3.0,,2.0,2.0,6.0,2.0,,1.0,,1.0,,2.0,4.0,,4.0,5.0,2.0,4.0,1.0,,,,8.0,6.0,6.0,,,,,0.5,0.6666666666666666,0.2857142857142857,0.4,0.4444444444444444,0.5,0.42857142857142855,,0.8,0.8,1.0,103.29113924050633,13.555555555555555,14.375,12.222222222222221,14.25,0.2857142857142857,0.5,0.5,0.2857142857142857,,,,0.14285714285714285,0.2,,0.2,0.42857142857142855,0.4727642857142857,0.47125000000000006,0.125,0.2,0.75,12.95,23.53333333333333,0.6666666666666666,1.0,,,,,1.0,2.0,4.0,,,,2.0,1.0,1.0,,1.0,,,0.5,0.5,,,,,0.2,,,,,,,0.2857142857142857,0.5,0.5,1.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,False
1626145-1626157-1627739-201575-202357,1610612750,"Tyus Jones, Karl-Anthony Towns, Kris Dunn, Brandon Rush, Nemanja Bjelica","Jones, Towns, Dunn, Rush, Bjelica",1626145-1626157-1627739-201575-202357,MIN,253.0,2,4.0,-3.0,8.0,10.0,1.0,2.0,18.0,,1.0,,1.0,,,1.0,,4.0,5.0,1.0,2.0,,11.0,1.0,2.0,,,,2.0,2.0,3.0,1.0,1.0,4.0,,9.0,,,4.0,5.0,1.0,,,,,,9.0,2.0,1.0,1.0,0.5,,0.5,0.8,0.5,0.7857142857142857,0.5,0.7857142857142857,0.5,0.2857142857142857,,,0.6666666666666666,,102.45059288537549,14.375,13.8,14.375,13.6,0.14285714285714285,,,0.14285714285714285,,,,0.14285714285714285,,,,0.8571428571428571,0.57255,0.462,,,0.18181818181818182,4.62,24.65,0.125,1.0,4.0,4.0,1.0,1.0,,,14.0,1.0,1.0,2.0,6.0,3.0,,1.0,1.0,,,0.75,1.0,1.0,1.0,1.0,1.0,0.5,,,,0.5714285714285714,1.0,1.0,,,,,0.5,1.0,0.567,0.18181818181818182,,,2.0,1.0,2.0,,1.0,3.0,1.0,4.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,False
1626145-1626157-1627739-201575-203498,1610612750,"Tyus Jones, Karl-Anthony Towns, Kris Dunn, Brandon Rush, Shabazz Muhammad","Jones, Towns, Dunn, Rush, Muhammad",1626145-1626157-1627739-201575-203498,MIN,1140.0,4,19.0,-10.0,38.0,38.0,,,76.0,2.0,5.0,,,,,5.0,,14.0,29.0,1.0,5.0,10.0,41.0,,,,,,,16.0,3.0,5.0,1.0,7.0,,15.0,4.0,1.0,9.0,14.0,7.0,10.0,6.0,3.0,2.0,3.0,39.0,,,1.0,0.2,,0.2,0.4827586206896552,,0.45588235294117646,,0.5394736842105263,,0.14705882352941177,1.0,0.4,0.5714285714285714,,96.0,15.526315789473685,14.473684210526315,14.736842105263158,13.763157894736842,0.14705882352941177,0.4,0.4,,,,,0.14705882352941177,,,,0.5882352941176471,0.49945,,0.15789473684210525,0.18181818181818182,,6.524137931034482,25.16,,4.0,7.0,15.0,,,5.0,9.0,51.0,1.0,3.0,2.0,12.0,6.0,1.0,5.0,5.0,,,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2631578947368421,0.25,,,0.4411764705882353,0.4666666666666667,0.5384615384615384,0.2647058823529412,0.5555555555555556,0.625,0.2,,,0.4647333333333334,0.04878048780487805,,,3.0,,5.0,,3.0,5.0,0.6,4.0,2.0,1.0,1.0,,,,4.0,1.0,,,,,,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,0.3333333333333333,1.0,0.42857142857142855,0.2,0.2,1.0,0.6666666666666666,0.5,0.2,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,0.10344827586206896,0.13333333333333333,0.1111111111111111,0.375,0.75,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,False
1626145-1626157-1627739-201937-203476,1610612750,"Tyus Jones, Karl-Anthony Towns, Kris Dunn, Ricky Rubio, Gorgui Dieng","Jones, Towns, Dunn, Rubio, Dieng",1626145-1626157-1627739-201937-203476,MIN,152.0,1,3.0,13.0,7.0,6.0,,,13.0,1.0,1.0,,,,,1.0,,5.0,5.0,1.0,1.0,2.0,15.0,,,,,,,6.0,,1.0,,2.0,,4.0,1.0,,3.0,3.0,1.0,2.0,1.0,,,,15.0,,,,1.0,,1.0,1.0,,1.0833333333333333,,1.0714285714285714,,0.16666666666666666,,1.0,1.0,1.0,123.15789473684211,8.428571428571429,15.5,8.428571428571429,15.5,0.16666666666666666,1.0,1.0,,,,,0.16666666666666666,,,,0.6666666666666666,0.561025,,0.14285714285714285,0.16666666666666666,,7.359999999999999,28.2,,,3.0,3.0,,,1.0,1.0,2.0,,,,4.0,2.0,1.0,,,,,0.4,0.4,,,,,,,,,0.5,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,2.0,,1.0,1.0,,,,2.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,0.3333333333333333,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,False
1626145-1626157-1627739-201937-203952,1610612750,"Tyus Jones, Karl-Anthony Towns, Kris Dunn, Ricky Rubio, Andrew Wiggins","Jones, Towns, Dunn, Rubio, Wiggins",1626145-1626157-1627739-201937-203952,MIN,363.0,1,6.0,-1.0,9.0,11.0,1.0,,20.0,1.0,3.0,,,,,2.0,,4.0,8.0,1.0,2.0,2.0,13.0,,1.0,,,,,4.0,3.0,2.0,1.0,3.0,,7.0,5.0,,6.0,9.0,2.0,2.0,1.0,1.0,,1.0,9.0,,1.0,1.0,0.5,,0.5,0.5,,0.55,,0.5909090909090909,,0.2,,0.7142857142857143,0.6666666666666666,0.5,79.33884297520662,21.333333333333332,15.545454545454545,20.333333333333332,14.727272727272727,0.3,0.3333333333333333,0.3333333333333333,,,,,0.2,,,,0.6,0.439635,0.341,0.09090909090909091,0.1111111111111111,,9.7,25.0,0.1111111111111111,3.0,2.0,4.0,,,1.0,1.0,14.0,2.0,2.0,4.0,4.0,2.0,,2.0,3.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.5,0.6,,0.2,1.0,0.4,0.5,0.5,0.1,1.0,1.0,,,,0.41615,0.3076923076923077,,,,,1.0,,2.0,2.0,,1.0,1.0,0.5,0.5,,,1.0,,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,0.5,0.5,0.5,1.0,0.5,1.0,0.5,,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2017,2016-17,False
