EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LiveBallTurnovers,BadPassTurnovers,ShortMidRangePctBlocked,LiveBallTurnoverPct,Corner3FGM,Corner3Assists,OffThreePtRebounds,LostBallTurnovers,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,SecondChanceTurnovers,Charge Fouls,Clear Path Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctBlocked,OffArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,SecondChanceAtRimPctAssisted,Travels,BlockedShortMidRange,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,Blocked3s,BlockedArc3,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,Arc3PctBlocked,BlockedCorner3,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
1626181-1627751-1627832-201942-203082,1610612761,"Norman Powell, Jakob Poeltl, Fred VanVleet, DeMar DeRozan, Terrence Ross","Powell, Poeltl, VanVleet, DeRozan, Ross",1626181-1627751-1627832-201942-203082,TOR,145.0,1,2.0,-4.0,5.0,5.0,5.0,3.0,1.0,10.0,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,2.0,5.0,9.0,,,,,3.0,1.0,1.0,2.0,5.0,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,,,,,,5.0,5.0,5.0,,,,,1.0,1.0,1.0,1.0,,,,0.375,,0.375,0.5,,0.5,0.25,,,,,0.5,1.0,0.5,0.5,,1.0,,,,,1.0,,99.3103448275862,,18.2,10.8,16.4,10.4,,,,,0.25,,,0.5,,0.25,1.0,1.0,1.0,,,,,,0.25,1.0,0.25,1.0,0.4154625,,0.4154625,0.2,0.25,,1.0,12.9,25.5,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-1627832-202335-202709,1610612761,"Norman Powell, Jakob Poeltl, Fred VanVleet, Patrick Patterson, Cory Joseph","Powell, Poeltl, VanVleet, Patterson, Joseph",1626181-1627751-1627832-202335-202709,TOR,48.0,1,1.0,1.0,2.0,2.0,2.0,2.0,,4.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,3.0,2.0,,,,1.0,1.0,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,3.0,3.0,2.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.5,,1.5,,,,,,,,,,,,,,,,,,120.0,,10.0,14.0,10.0,14.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.5142,,0.5142,1.0,1.0,,1.0,2.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-1627832-202709-203082,1610612761,"Norman Powell, Jakob Poeltl, Fred VanVleet, Cory Joseph, Terrence Ross","Powell, Poeltl, VanVleet, Joseph, Ross",1626181-1627751-1627832-202709-203082,TOR,389.0,1,6.0,6.0,14.0,14.0,,2.0,2.0,28.0,5.0,7.0,2.0,2.0,,,2.0,3.0,3.0,1.0,,,2.0,,,9.0,13.0,1.0,3.0,,21.0,15.0,2.0,2.0,4.0,,,,,,,6.0,12.0,3.0,,2.0,,2.0,3.0,1.0,4.0,,2.0,9.0,2.0,5.0,1.0,,6.0,2.0,8.0,,,,,,,,,2.0,,2.0,,1.0,,,,,2.0,2.0,2.0,1.0,17.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.6923076923076923,1.0,,0.65625,1.0,,0.65625,1.0,,0.1875,0.15384615384615385,0.2857142857142857,,0.5,0.5,0.8333333333333334,0.75,0.3333333333333333,0.5,1.0,,0.5,,,0.8,1.0,103.65038560411311,0.5,13.785714285714286,14.0,13.285714285714286,13.642857142857142,0.4375,0.7142857142857143,1.0,0.4,0.1875,0.6666666666666666,0.6666666666666666,0.1875,0.0625,0.125,,,,1.0,1.0,,,,,,0.625,,0.526796875,0.61935,,,,0.19047619047619047,,6.923076923076923,24.2,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,2.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-1627832-202709-203998,1610612761,"Norman Powell, Jakob Poeltl, Fred VanVleet, Cory Joseph, Bruno Caboclo","Powell, Poeltl, VanVleet, Joseph, Caboclo",1626181-1627751-1627832-202709-203998,TOR,137.0,1,2.0,-3.0,5.0,4.0,5.0,4.0,2.0,9.0,,2.0,,1.0,,2.0,,,2.0,,,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,,3.0,6.0,,1.0,3.0,,4.0,1.0,1.0,,3.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,1.0,2.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,5.0,1.0,,,,,1.0,1.0,1.0,,,,0.3,0.75,0.3,0.3,0.75,0.3,0.2,0.25,0.5,,1.0,0.25,,1.0,0.25,,,0.5,1.0,,,,,94.59854014598541,,17.2,12.75,9.8,12.75,0.4,,,,,,,0.4,,0.2,1.0,1.0,,0.5,,0.4,,,0.2,1.0,0.6,1.0,0.44265999999999994,0.42975,0.44265999999999994,,,1.0,1.0,11.425,26.4,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1610612761,2017,2016-17,False
1626181-1627751-1627832-203082-203096,1610612761,"Norman Powell, Jakob Poeltl, Fred VanVleet, Terrence Ross, Jared Sullinger","Powell, Poeltl, VanVleet, Ross, Sullinger",1626181-1627751-1627832-203082-203096,TOR,122.0,1,2.0,-1.0,4.0,5.0,,5.0,1.0,9.0,1.0,3.0,,,,,,1.0,,,,,1.0,,,1.0,4.0,,1.0,,2.0,3.0,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,3.0,,3.0,1.0,4.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,0.25,,,0.2,,,0.2,,,0.2,,,,1.0,,,1.0,0.25,,,,1.0,,,,,106.22950819672131,1.0,13.25,13.8,12.0,13.8,0.6,0.3333333333333333,0.3333333333333333,,0.2,,,,,0.2,,,,,,,,,,,0.8,,0.59498,,,,,,,2.725,24.5,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-1627832-203082-203512,1610612761,"Norman Powell, Jakob Poeltl, Fred VanVleet, Terrence Ross, Lucas Nogueira","Powell, Poeltl, VanVleet, Ross, Nogueira",1626181-1627751-1627832-203082-203512,TOR,66.0,1,1.0,-6.0,2.0,2.0,,,,4.0,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.27272727272727,,21.0,12.0,21.0,12.0,,,,,0.5,,,0.5,,,,,,,,,,,,,,,0.40365,,,,,,,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-1627832-203512-203998,1610612761,"Norman Powell, Jakob Poeltl, Fred VanVleet, Lucas Nogueira, Bruno Caboclo","Powell, Poeltl, VanVleet, Nogueira, Caboclo",1626181-1627751-1627832-203512-203998,TOR,171.0,1,3.0,-8.0,5.0,6.0,,2.0,,11.0,,1.0,,,,,,1.0,2.0,,,,1.0,,,1.0,4.0,,1.0,,2.0,10.0,,,,,,,,,,2.0,,,,1.0,,1.0,1.0,,1.0,,,2.0,,1.0,1.0,,2.0,,2.0,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,0.25,,,0.2,,,0.2,,,0.2,0.25,1.0,,0.5,,1.0,0.6666666666666666,,,,,,0.5,,1.0,,92.63157894736842,1.0,18.2,13.333333333333334,18.2,13.333333333333334,0.2,,,,0.2,,,0.4,,0.2,,,,,,,,,,,0.4,,0.47991,,,,,,,11.8,24.5,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-200768-201942-201960,1610612761,"Norman Powell, Jakob Poeltl, Kyle Lowry, DeMar DeRozan, DeMarre Carroll","Powell, Poeltl, Lowry, DeRozan, Carroll",1626181-1627751-200768-201942-201960,TOR,112.0,1,2.0,-2.0,5.0,4.0,1.0,3.0,,9.0,2.0,3.0,,,,,,,,,,,,,,2.0,3.0,,,2.0,6.0,8.0,,,,,,,,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,2.0,,2.0,,4.0,2.0,,,,,,6.0,1.0,1.0,,,0.5,0.5,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6,,0.5,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,115.71428571428571,,14.0,10.5,14.0,10.5,1.0,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,1.0,,0.7305666666666667,,,0.4,0.4,,0.16666666666666666,0.6333333333333333,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-200768-201942-202335,1610612761,"Norman Powell, Jakob Poeltl, Kyle Lowry, DeMar DeRozan, Patrick Patterson","Powell, Poeltl, Lowry, DeRozan, Patterson",1626181-1627751-200768-201942-202335,TOR,653.0,3,11.0,-8.0,22.0,23.0,15.0,15.0,4.0,45.0,2.0,9.0,1.0,3.0,2.0,7.0,,,3.0,2.0,1.0,4.0,10.0,2.0,5.0,3.0,12.0,5.0,12.0,,21.0,29.0,1.0,3.0,5.0,3.0,9.0,2.0,6.0,,12.0,2.0,4.0,12.0,,10.0,4.0,1.0,1.0,4.0,5.0,3.0,1.0,14.0,1.0,1.0,7.0,,8.0,4.0,12.0,1.0,,1.0,,,,1.0,1.0,1.0,,7.0,,2.0,,2.0,1.0,,1.0,1.0,1.0,1.0,16.0,12.0,15.0,4.0,,0.3333333333333333,0.3333333333333333,0.8,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.25,0.3333333333333333,0.3333333333333333,0.4375,0.625,0.4,0.42,0.625,0.375,0.5,0.08333333333333333,0.1111111111111111,,0.875,0.1111111111111111,1.0,0.8888888888888888,0.25,0.14285714285714285,,,0.8,1.0,1.0,1.0,,99.2343032159265,1.0,14.136363636363637,14.869565217391305,13.5,14.826086956521738,0.375,0.2222222222222222,0.25,0.5,,,,0.125,0.08333333333333333,0.4166666666666667,0.4,0.4,0.75,0.75,0.3333333333333333,0.4666666666666667,0.2857142857142857,0.06666666666666667,0.3333333333333333,0.4,0.875,0.4,0.5088770833333334,0.6616,0.47431,0.04,0.07692307692307693,0.23809523809523808,0.5714285714285714,5.7,24.458333333333332,0.6818181818181818,1.0,,,1.0,1.0,1.0,3.0,1.0,0.42857142857142855,,0.5,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,1.0,,0.5,,,,,,,0.25,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-200768-201942-203082,1610612761,"Norman Powell, Jakob Poeltl, Kyle Lowry, DeMar DeRozan, Terrence Ross","Powell, Poeltl, Lowry, DeRozan, Ross",1626181-1627751-200768-201942-203082,TOR,123.0,1,2.0,-1.0,3.0,3.0,3.0,,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,3.0,,1.0,,4.0,5.0,1.0,1.0,2.0,2.0,3.0,,1.0,,4.0,,4.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,2.0,4.0,3.0,,,,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.5,0.5,1.0,0.5,0.25,,,,,,,,0.5,,,,,,,,,70.2439024390244,,18.333333333333332,22.666666666666668,18.333333333333332,22.666666666666668,0.25,1.0,1.0,,0.25,1.0,1.0,0.25,0.25,,,,,1.0,1.0,0.25,1.0,0.25,,,0.5,,0.582425,,0.582425,,,0.5,1.0,10.1,23.3,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-200768-201960-203082,1610612761,"Norman Powell, Jakob Poeltl, Kyle Lowry, DeMarre Carroll, Terrence Ross","Powell, Poeltl, Lowry, Carroll, Ross",1626181-1627751-200768-201960-203082,TOR,23.0,1,,3.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,,,,,,,1.0,1.0,,3.0,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,125.21739130434781,,6.0,17.0,6.0,17.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,0.5136,,0.5136,,,,1.0,,28.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-200768-201960-203096,1610612761,"Norman Powell, Jakob Poeltl, Kyle Lowry, DeMarre Carroll, Jared Sullinger","Powell, Poeltl, Lowry, Carroll, Sullinger",1626181-1627751-200768-201960-203096,TOR,252.0,1,4.0,-3.0,7.0,7.0,7.0,,1.0,14.0,,1.0,,,,1.0,2.0,2.0,,,,1.0,4.0,1.0,4.0,2.0,3.0,1.0,4.0,1.0,8.0,11.0,,,,2.0,3.0,1.0,4.0,1.0,8.0,,4.0,3.0,,4.0,1.0,,,1.0,1.0,1.0,,3.0,,2.0,,,2.0,1.0,3.0,,,,,,,,,1.0,,2.0,,1.0,,2.0,1.0,,,,,,8.0,8.0,7.0,1.0,,,,1.0,0.25,0.25,0.25,0.6666666666666666,,0.6666666666666666,0.5,,0.5,0.5,,0.5,0.5714285714285714,,,,,,0.5,0.5,0.25,,,,,,,,1.0,80.0,,21.0,15.0,20.428571428571427,12.714285714285714,0.14285714285714285,,,,0.2857142857142857,1.0,1.0,,,0.5714285714285714,0.25,0.25,1.0,,,0.14285714285714285,,,0.5714285714285714,0.25,0.7142857142857143,0.25,0.4608928571428571,,0.4608928571428571,0.125,0.25,,1.0,7.866666666666667,26.275,1.0,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-200768-201960-203512,1610612761,"Norman Powell, Jakob Poeltl, Kyle Lowry, DeMarre Carroll, Lucas Nogueira","Powell, Poeltl, Lowry, Carroll, Nogueira",1626181-1627751-200768-201960-203512,TOR,111.0,1,2.0,1.0,4.0,5.0,4.0,5.0,1.0,9.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,2.0,1.0,2.0,,7.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,7.0,,4.0,3.0,2.0,1.0,,,,1.0,1.0,,,3.0,,1.0,,1.0,2.0,1.0,3.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,5.0,7.0,4.0,,,,,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.875,1.0,0.875,0.875,1.0,0.875,0.5,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,116.75675675675676,,15.25,10.0,15.25,10.0,,,,,0.25,1.0,1.0,0.25,0.25,0.25,,,,,,,,0.25,0.25,,0.5,,0.4732625,,0.4732625,,,0.2857142857142857,1.0,11.4,24.9,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-200768-202335-202709,1610612761,"Norman Powell, Jakob Poeltl, Kyle Lowry, Patrick Patterson, Cory Joseph","Powell, Poeltl, Lowry, Patterson, Joseph",1626181-1627751-200768-202335-202709,TOR,245.0,1,4.0,-10.0,8.0,8.0,,,1.0,16.0,,1.0,,,,,,,,2.0,,,2.0,,,,1.0,,4.0,1.0,1.0,11.0,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,2.0,1.0,3.0,,,,,1.0,1.0,2.0,,1.0,,4.0,,2.0,,2.0,1.0,,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,0.08333333333333333,,,0.8,,,,0.5,,1.0,0.6666666666666666,0.2,,,,0.5,,,,1.0,94.04081632653062,0.5,14.375,16.25,12.75,16.25,0.2,,,,,,,,0.4,0.4,,,,,,,,,,,1.0,,0.55227,,,0.16666666666666666,0.5,,,2.3,23.775,,1.0,1.0,,0.5,,,1.0,,0.25,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-200768-202335-203082,1610612761,"Norman Powell, Jakob Poeltl, Kyle Lowry, Patrick Patterson, Terrence Ross","Powell, Poeltl, Lowry, Patterson, Ross",1626181-1627751-200768-202335-203082,TOR,649.0,3,11.0,16.0,23.0,22.0,7.0,7.0,2.0,45.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,,4.0,7.0,1.0,1.0,7.0,12.0,4.0,8.0,5.0,31.0,15.0,2.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,9.0,4.0,10.0,12.0,4.0,7.0,4.0,2.0,2.0,4.0,6.0,4.0,1.0,16.0,2.0,4.0,6.0,1.0,11.0,2.0,13.0,3.0,2.0,1.0,,,,2.0,1.0,5.0,1.0,6.0,,5.0,1.0,7.0,4.0,,3.0,3.0,3.0,2.0,27.0,9.0,7.0,,,0.2857142857142857,0.4,1.0,0.5,1.0,0.5,0.5833333333333334,1.0,0.4,0.65,1.0,0.5833333333333334,0.6739130434782609,1.0,0.6428571428571429,0.4,0.16666666666666666,0.2,1.0,0.75,0.4,1.0,0.8333333333333334,0.2222222222222222,0.5,0.3333333333333333,,0.75,,1.0,1.0,1.0,99.84591679506934,0.6666666666666666,12.565217391304348,16.363636363636363,12.391304347826088,16.227272727272727,0.25,0.6,0.75,0.3333333333333333,0.2,0.25,0.3333333333333333,0.15,0.05,0.35,0.5714285714285714,0.5714285714285714,1.0,1.0,1.0,0.16666666666666666,1.0,,0.16666666666666666,1.0,0.65,0.5714285714285714,0.5062575,0.54745,0.4575833333333333,0.17391304347826086,0.26666666666666666,0.12903225806451613,0.2903225806451613,7.625,26.075,0.30434782608695654,2.0,1.0,0.25,1.0,,,,1.0,,,,,,3.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-200768-202709-203082,1610612761,"Norman Powell, Jakob Poeltl, Kyle Lowry, Cory Joseph, Terrence Ross","Powell, Poeltl, Lowry, Joseph, Ross",1626181-1627751-200768-202709-203082,TOR,182.0,1,3.0,-4.0,4.0,5.0,,,,9.0,,,,,,,1.0,3.0,1.0,,,,,,,2.0,4.0,,,,4.0,8.0,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,2.0,,3.0,,,,,,,,,,,4.0,,,,,0.5,0.5,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,71.20879120879121,,16.75,23.0,16.75,17.8,,,,,0.75,0.3333333333333333,0.3333333333333333,0.25,,,,,,,,,,,,,,,0.387975,,,,,,,9.95,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627751-200768-202709-203512,1610612761,"Norman Powell, Jakob Poeltl, Kyle Lowry, Cory Joseph, Lucas Nogueira","Powell, Poeltl, Lowry, Joseph, Nogueira",1626181-1627751-200768-202709-203512,TOR,208.0,1,3.0,-2.0,6.0,7.0,,,,13.0,2.0,3.0,,,,,,,,,,,1.0,,,2.0,3.0,,1.0,3.0,7.0,9.0,,,,,,,,,,4.0,,,,1.0,,,2.0,,2.0,,2.0,4.0,,1.0,1.0,,2.0,,2.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,3.0,1.0,,,,,,7.0,,,,,1.0,1.0,,,,,0.6666666666666666,,,0.5,,,0.6,,,0.25,,,,0.5,,1.0,0.6666666666666666,,,,,,,1.0,1.0,,90.0,,17.166666666666668,15.0,17.166666666666668,15.0,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.25,,,,,,,,,,,1.0,,0.588075,,,0.2,0.25,,,1.7,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
