EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,OffTwoPtRebounds,OffRebounds,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,DefTwoPtRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,FtPoints,FTA,Technical Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3PctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,DefShortMidRangeReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,FTDefRebounds,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,SecondChanceArc3Frequency,BadPassSteals,LostBallTurnovers,Offensive Fouls,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Loose Ball Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,FTOffRebounds,OffFTReboundPct,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,PenaltyCorner3FGM,Charge Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,BlockedLongMidRange,OffensiveGoaltends,HeaveAttempts,3SecondViolations,3pt And 1 Free Throw Trips,DefensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
101107-1626203-201150-202689-203087,1610612766,"Marvin Williams, Treveon Graham, Spencer Hawes, Kemba Walker, Jeremy Lamb","Williams, Graham, Hawes, Walker, Lamb",101107-1626203-201150-202689-203087,CHA,23.0,1,,2.0,1.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,,,,,1.0,,,,,,1.0,,125.21739130434781,13.0,10.0,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2017,2016-17,True
101107-1626203-201158-202689-203469,1610612766,"Marvin Williams, Treveon Graham, Marco Belinelli, Kemba Walker, Cody Zeller","Williams, Graham, Belinelli, Walker, Zeller",101107-1626203-201158-202689-203469,CHA,264.0,2,4.0,-1.0,9.0,10.0,19.0,3.0,5.0,1.0,1.0,1.0,2.0,5.0,7.0,2.0,10.0,11.0,10.0,,2.0,,5.0,5.0,3.0,1.0,10.0,4.0,5.0,6.0,1.0,,1.0,1.0,1.0,,1.0,1.0,10.0,1.0,1.0,0.7142857142857143,0.5555555555555556,0.5555555555555556,0.2222222222222222,,,1.0,1.0,1.0,1.0,103.63636363636363,11.88888888888889,15.7,11.333333333333334,15.7,0.5555555555555556,0.6,0.75,1.0,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.7777777777777778,0.5673375,4.414285714285714,30.15,1.0,1.0,0.5,0.3333333333333333,,6.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,0.4072,,1.0,,,,1.0,1.0,8.0,3.0,5.0,2.0,,4.0,6.0,2.0,,8.0,,,,,1.0,,,8.0,8.0,0.6666666666666666,0.5,0.5,,,,0.625,0.6,0.25,0.5877142857142857,,,0.8,0.8888888888888888,,,1.0,,,,1.0,,,0.14285714285714285,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,0.2,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2017,2016-17,True
101107-1626203-201579-201587-202689,1610612766,"Marvin Williams, Treveon Graham, Roy Hibbert, Nicolas Batum, Kemba Walker","Williams, Graham, Hibbert, Batum, Walker",101107-1626203-201579-201587-202689,CHA,63.0,1,1.0,4.0,2.0,2.0,4.0,,,,1.0,1.0,,1.0,1.0,,6.0,2.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,1.0,3.0,6.0,,,1.0,1.0,1.25,,,,,,1.0,,91.42857142857143,18.5,13.0,18.5,13.0,,,,,,1.0,1.0,1.0,,,,0.3636,15.2,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2017,2016-17,True
101107-1626203-201587-202689-203469,1610612766,"Marvin Williams, Treveon Graham, Nicolas Batum, Kemba Walker, Cody Zeller","Williams, Graham, Batum, Walker, Zeller",101107-1626203-201587-202689-203469,CHA,1352.0,2,23.0,-16.0,44.0,44.0,88.0,8.0,17.0,4.0,7.0,15.0,6.0,17.0,36.0,8.0,41.0,57.0,10.0,24.0,6.0,,5.0,5.0,2.0,3.0,10.0,6.0,14.0,18.0,3.0,,,,1.0,8.0,11.0,8.0,35.0,0.29411764705882354,0.3333333333333333,0.4722222222222222,0.38636363636363635,0.43617021276595747,0.18181818181818182,,,,0.8571428571428571,0.6875,0.8571428571428571,93.72781065088756,17.227272727272727,13.5,16.977272727272727,13.25,0.38636363636363635,0.47058823529411764,0.6153846153846154,0.25,0.09090909090909091,0.3409090909090909,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.13636363636363635,0.5681818181818182,0.5106284090909091,9.244444444444445,24.375,4.0,4.0,0.21052631578947367,0.14814814814814814,0.375,13.0,4.0,3.0,4.0,,2.0,,,3.0,4.0,6.0,,,,,,5.0,1.0,,,,,,0.75,0.75,0.75,0.5555555555555556,,0.5,0.5,0.045454545454545456,,,,,,,1.0,0.75,,,0.574925,0.14634146341463414,2.0,7.0,8.0,,0.5,0.5,1.0,,,,,,,,2.0,2.0,4.0,,,1.0,,2.0,4.0,,,,,1.0,,,,,,,,0.08695652173913043,0.10526315789473684,0.04878048780487805,0.022727272727272728,,,,0.6666666666666666,,,4.0,3.0,1.0,0.1111111111111111,,1.0,,3.0,,,,,,,,,,,,,,,2.0,,2.0,2.0,2.0,,,0.23529411764705882,0.1111111111111111,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2017,2016-17,True
101107-1626203-201587-203148-203469,1610612766,"Marvin Williams, Treveon Graham, Nicolas Batum, Brian Roberts, Cody Zeller","Williams, Graham, Batum, Roberts, Zeller",101107-1626203-201587-203148-203469,CHA,148.0,1,2.0,,4.0,5.0,9.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,5.0,5.0,2.0,,,,1.0,2.0,1.0,,5.0,1.0,3.0,3.0,,,1.0,,1.0,,,1.0,5.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,,,1.0,1.0,1.0,,87.56756756756756,15.25,17.4,15.25,17.4,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,0.6666666666666666,0.62525,4.85,24.0,,,,,,,,,,1.0,1.0,,1.0,,,,3.0,,1.0,,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2017,2016-17,True
101107-1626203-202689-203087-203469,1610612766,"Marvin Williams, Treveon Graham, Kemba Walker, Jeremy Lamb, Cody Zeller","Williams, Graham, Walker, Lamb, Zeller",101107-1626203-202689-203087-203469,CHA,210.0,1,4.0,-3.0,7.0,6.0,13.0,,2.0,1.0,,,5.0,1.0,3.0,6.0,5.0,8.0,,2.0,5.0,,,1.0,,,3.0,1.0,3.0,5.0,1.0,,,,,2.0,3.0,,5.0,,,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.6666666666666666,,,,1.0,0.6666666666666666,1.0,89.14285714285714,14.571428571428571,18.0,13.142857142857142,15.666666666666666,0.2222222222222222,,,,0.1111111111111111,,,,,0.5555555555555556,0.8888888888888888,0.5198277777777778,3.533333333333333,24.433333333333334,2.0,2.0,1.0,0.3333333333333333,,3.0,2.0,,,1.0,1.0,,1.0,,,,3.0,,1.0,,1.0,1.0,,,,1.0,0.16666666666666666,0.16666666666666666,,,,0.5,,,1.0,0.1111111111111111,1.0,1.0,1.0,,,,,,,,0.372375,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,0.6666666666666666,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2017,2016-17,True
101107-1626203-203087-203148-203469,1610612766,"Marvin Williams, Treveon Graham, Jeremy Lamb, Brian Roberts, Cody Zeller","Williams, Graham, Lamb, Roberts, Zeller",101107-1626203-203087-203148-203469,CHA,111.0,1,2.0,,5.0,4.0,9.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,1.0,,1.0,1.0,,,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,2.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,0.5,,116.75675675675676,9.6,15.75,9.6,15.0,0.3333333333333333,,,,0.3333333333333333,,,,,0.3333333333333333,0.6666666666666666,0.5436666666666666,7.0,25.2,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,4.0,,1.0,1.0,,1.0,2.0,1.0,,2.0,,,,,1.0,,,2.0,4.0,0.5,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,0.5436666666666666,,,1.0,0.8,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2017,2016-17,True
101107-1627861-201158-201587-203148,1610612766,"Marvin Williams, Mike Tobey, Marco Belinelli, Nicolas Batum, Brian Roberts","Williams, Tobey, Belinelli, Batum, Roberts",101107-1627861-201158-201587-203148,CHA,43.0,1,1.0,2.0,2.0,1.0,3.0,,,,,,1.0,,,1.0,2.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,,,,,0.5,1.0,,,,,1.0,,100.46511627906976,14.0,15.0,14.0,15.0,,,,,,,,,,1.0,1.0,0.4488,,26.2,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2017,2016-17,True
101107-1627861-201158-202689-203077,1610612766,"Marvin Williams, Mike Tobey, Marco Belinelli, Kemba Walker, Michael Kidd-Gilchrist","Williams, Tobey, Belinelli, Walker, Kidd-Gilchrist",101107-1627861-201158-202689-203077,CHA,133.0,1,2.0,-1.0,4.0,3.0,7.0,1.0,1.0,2.0,,,,1.0,3.0,,2.0,3.0,2.0,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,1.0,,,,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,0.5,,75.78947368421052,18.5,19.666666666666668,18.5,19.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,,0.3333333333333333,0.448,6.733333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,,1.0,3.0,,,2.0,,,,1.0,1.0,,,2.0,4.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,1.0,,0.448,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2017,2016-17,True
101107-1627861-201158-202689-203087,1610612766,"Marvin Williams, Mike Tobey, Marco Belinelli, Kemba Walker, Jeremy Lamb","Williams, Tobey, Belinelli, Walker, Lamb",101107-1627861-201158-202689-203087,CHA,139.0,2,2.0,9.0,5.0,4.0,9.0,2.0,2.0,1.0,,,,2.0,3.0,1.0,9.0,,4.0,,,,2.0,3.0,2.0,,7.0,2.0,3.0,4.0,1.0,,,,1.0,,,3.0,9.0,1.0,1.0,0.6666666666666666,0.875,0.9,0.25,,,,1.0,1.0,1.0,93.23741007194243,12.4,19.25,12.4,19.25,0.5,1.0,1.0,1.0,0.25,,,,,,0.75,0.640525,4.033333333333333,23.5,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,3.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,0.25,1.0,1.0,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.2,0.25,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,1610612766,2017,2016-17,True
101107-1627861-201158-203087-203148,1610612766,"Marvin Williams, Mike Tobey, Marco Belinelli, Jeremy Lamb, Brian Roberts","Williams, Tobey, Belinelli, Lamb, Roberts",101107-1627861-201158-203087-203148,CHA,512.0,1,9.0,5.0,17.0,16.0,33.0,2.0,5.0,,,1.0,9.0,2.0,6.0,10.0,17.0,12.0,2.0,2.0,9.0,,1.0,5.0,1.0,,14.0,4.0,7.0,7.0,2.0,2.0,,,1.0,1.0,2.0,2.0,17.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.625,,,,1.0,1.0,1.0,92.8125,12.470588235294118,18.75,11.882352941176471,18.75,0.3125,0.4,0.5,0.5,,0.0625,,,,0.5625,0.9375,0.53943,4.183333333333334,26.98,,,,,,2.0,1.0,,1.0,,1.0,4.0,4.0,,1.0,,12.0,4.0,4.0,4.0,,3.0,1.0,1.0,,1.0,0.4,0.4,,,,1.0,,,,0.0625,,,,0.4444444444444444,0.4444444444444444,1.0,1.0,,,0.4444444444444444,0.6611,,,1.0,2.0,,,,4.0,,1.0,2.0,,,1.0,3.0,1.0,1.0,,,,,,,,1.0,4.0,,,0.1,,,,0.25,,0.5,0.5292166666666667,,,0.058823529411764705,0.23529411764705882,,,,1.0,,,1.0,,,0.16666666666666666,,,,,,,1.0,,,,,,,,,,,,2.0,,2.0,2.0,2.0,,,0.2,,1.0,,,,0.25,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612766,2017,2016-17,True
101107-201150-201158-201196-201587,1610612766,"Marvin Williams, Spencer Hawes, Marco Belinelli, Ramon Sessions, Nicolas Batum","Williams, Hawes, Belinelli, Sessions, Batum",101107-201150-201158-201196-201587,CHA,648.0,4,11.0,1.0,20.0,22.0,42.0,7.0,8.0,,1.0,6.0,3.0,8.0,14.0,5.0,22.0,21.0,6.0,10.0,3.0,,3.0,5.0,2.0,1.0,12.0,4.0,7.0,11.0,2.0,,2.0,1.0,4.0,3.0,5.0,2.0,14.0,0.375,0.42857142857142855,0.5714285714285714,0.5789473684210527,0.5789473684210527,0.2631578947368421,,,0.5,1.0,0.8571428571428571,1.0,93.33333333333333,15.75,15.136363636363637,15.25,14.727272727272727,0.42105263157894735,0.875,0.875,0.2857142857142857,,0.3157894736842105,0.16666666666666666,0.16666666666666666,1.0,0.15789473684210525,0.6842105263157895,0.5933368421052632,7.814285714285715,24.56,1.0,4.0,0.16666666666666666,0.4444444444444444,0.2,1.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,4.0,4.0,8.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,,,1.0,0.4,0.4,1.0,1.0,1.0,0.6666666666666666,,1.0,,0.10526315789473684,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.25,0.3333333333333333,0.8878,0.36363636363636365,,,,,,,4.0,1.0,1.0,,,1.0,3.0,1.0,,5.0,2.0,3.0,,,,,,5.0,4.0,0.3333333333333333,0.625,0.625,1.0,1.0,,0.25,1.0,,0.508025,,,0.22727272727272727,0.2,,1.0,1.0,,,,,1.0,,,,1.0,,2.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1610612766,2017,2016-17,True
101107-201150-201158-201196-202689,1610612766,"Marvin Williams, Spencer Hawes, Marco Belinelli, Ramon Sessions, Kemba Walker","Williams, Hawes, Belinelli, Sessions, Walker",101107-201150-201158-201196-202689,CHA,376.0,1,6.0,-10.0,12.0,12.0,24.0,2.0,4.0,2.0,,2.0,2.0,3.0,8.0,3.0,14.0,24.0,4.0,2.0,2.0,,2.0,4.0,1.0,,10.0,2.0,2.0,3.0,,,1.0,1.0,1.0,1.0,2.0,3.0,11.0,0.6666666666666666,0.6666666666666666,0.375,0.5454545454545454,0.5833333333333334,0.2727272727272727,,,1.0,1.0,0.6666666666666666,1.0,91.91489361702128,16.666666666666668,14.666666666666666,15.75,14.416666666666666,0.36363636363636365,0.5,0.5,0.5,0.18181818181818182,0.18181818181818182,,,,0.18181818181818182,0.6363636363636364,0.5438272727272727,6.675,25.266666666666666,1.0,1.0,0.2,0.16666666666666666,0.5,,1.0,,,,1.0,2.0,2.0,,,3.0,6.0,2.0,2.0,2.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,,1.5,1.5,,,,,0.09090909090909091,,,,1.0,1.0,1.0,,,,1.0,0.4632,0.21428571428571427,1.0,2.0,3.0,,0.5,0.5,1.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,0.5,,,,,,,,0.09090909090909091,0.125,0.07142857142857142,0.08333333333333333,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612766,2017,2016-17,True
101107-201150-201158-201196-203077,1610612766,"Marvin Williams, Spencer Hawes, Marco Belinelli, Ramon Sessions, Michael Kidd-Gilchrist","Williams, Hawes, Belinelli, Sessions, Kidd-Gilchrist",101107-201150-201158-201196-203077,CHA,786.0,4,13.0,15.0,27.0,27.0,54.0,5.0,6.0,3.0,3.0,6.0,8.0,8.0,15.0,11.0,41.0,26.0,6.0,10.0,8.0,1.0,3.0,10.0,1.0,2.0,27.0,1.0,15.0,17.0,,,1.0,1.0,1.0,6.0,8.0,3.0,41.0,0.375,0.375,0.5333333333333333,0.7115384615384616,0.7592592592592593,0.4230769230769231,0.09090909090909091,,1.0,1.0,0.875,1.0,98.93129770992367,14.407407407407407,14.703703703703704,14.148148148148149,14.62962962962963,0.23076923076923078,0.8333333333333334,1.0,0.2,0.11538461538461539,0.23076923076923078,0.5,0.5,0.6666666666666666,0.3076923076923077,0.6538461538461539,0.5194423076923077,9.913333333333332,24.59090909090909,2.0,2.0,0.2857142857142857,0.18181818181818182,0.3333333333333333,,1.0,,,1.0,3.0,6.0,7.0,,,,21.0,6.0,7.0,6.0,1.0,13.0,,,,1.0,0.6363636363636364,0.6363636363636364,,,,0.8666666666666667,0.3333333333333333,0.8571428571428571,1.0,0.11538461538461539,0.3333333333333333,0.5,1.0,0.75,0.75,1.0,,,,0.75,0.58935,,,4.0,4.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.07407407407407407,0.06666666666666667,,,0.3333333333333333,,,0.5,,1.0,1.0,1.0,,0.06666666666666667,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,2.0,,,0.16666666666666666,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,0.08333333333333333,,,,,,,,,1610612766,2017,2016-17,True
101107-201150-201158-201196-203087,1610612766,"Marvin Williams, Spencer Hawes, Marco Belinelli, Ramon Sessions, Jeremy Lamb","Williams, Hawes, Belinelli, Sessions, Lamb",101107-201150-201158-201196-203087,CHA,213.0,2,4.0,-5.0,7.0,8.0,15.0,,2.0,,,1.0,2.0,,3.0,3.0,4.0,9.0,,,2.0,,,1.0,,,3.0,,3.0,4.0,,,,,1.0,,1.0,1.0,4.0,,,,0.25,0.2857142857142857,0.5,,,,,0.75,,101.40845070422536,16.857142857142858,11.875,15.0,11.125,0.3333333333333333,,,,,0.16666666666666666,,,,0.3333333333333333,0.8333333333333334,0.5746,5.8999999999999995,24.866666666666664,1.0,1.0,0.3333333333333333,0.2,,7.0,1.0,,,1.0,1.0,,1.0,,,,3.0,,1.0,,1.0,3.0,1.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.75,,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,1.0,2.0,,,,2.0,,,1.0,,,,2.0,,3.0,,,,1.0,,,1.0,3.0,2.0,,0.75,0.75,,,,,,0.5,0.512325,0.14285714285714285,0.25,0.75,0.2857142857142857,,,,,,,2.0,,,0.6666666666666666,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,0.5,1.0,0.5,,,,,0.5,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,1610612766,2017,2016-17,True
