EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,PenaltyFtPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,SecondChancePoints,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChancePointsPct,FTDefRebounds,BlockingFoulsDrawn,DefFTReboundPct,DefLongMidRangeReboundPct,Offensive Fouls,Blocked3s,BlockedCorner3,Loose Ball Fouls Drawn,LongMidRangePctBlocked,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimFGM,SecondChanceFtPoints,Charge Fouls Drawn,SecondChanceAtRimAccuracy,PtsPutbacks,ShortMidRangePctBlocked,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,BlockedArc3,HeaveAttempts,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
1626169-1626246-202694-203493-2757,1610612765,"Stanley Johnson, Boban Marjanovic, Marcus Morris, Reggie Bullock, Beno Udrih","Johnson, Marjanovic, Morris, Bullock, Udrih",1626169-1626246-202694-203493-2757,DET,555.0,1,9.0,16.0,18.0,17.0,,,,35.0,3.0,3.0,3.0,2.0,3.0,6.0,6.0,,,,6.0,9.0,6.0,6.0,1.0,31.0,15.0,,,,,,,6.0,12.0,6.0,6.0,4.0,7.0,4.0,18.0,,,3.0,5.0,8.0,,8.0,4.0,2.0,1.0,1.0,1.0,31.0,,,0.6666666666666666,1.0,,1.0,0.6666666666666666,,1.0,,1.0333333333333334,,0.4,1.0,,1.0,,1.0,,,,1.0,1.0,90.8108108108108,15.38888888888889,16.352941176470587,15.38888888888889,16.352941176470587,0.2,1.0,1.0,0.2,0.2,0.6666666666666666,0.6666666666666666,0.4,1.0,1.0,0.6666666666666666,,,,0.6,1.0,0.48046,,,0.06666666666666667,0.1111111111111111,,9.711111111111112,24.900000000000002,,,1.0,,,,,6.0,,3.0,2.0,,,2.0,1.0,1.0,1.0,3.0,,4.0,1.0,,,,,0.5,0.5,,,0.25,,,1.0,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,6.0,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1626246-202699-202704-202720,1610612765,"Stanley Johnson, Boban Marjanovic, Tobias Harris, Reggie Jackson, Jon Leuer","Johnson, Marjanovic, Harris, Jackson, Leuer",1626169-1626246-202699-202704-202720,DET,150.0,1,2.0,,5.0,6.0,,,,11.0,,,3.0,2.0,2.0,,,,,,3.0,5.0,,,,6.0,6.0,,,,,,,6.0,,,,,,,,,,1.0,1.0,2.0,,2.0,1.0,,,,,6.0,,,,,,,0.6,,0.6,,0.6,,,1.0,,1.0,,1.0,,,,,1.0,105.6,16.4,11.333333333333334,16.4,11.333333333333334,,,,0.6,0.4,1.0,1.0,,,,,,,,,,0.39272,,,,,,13.02,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1626246-202699-202720-2757,1610612765,"Stanley Johnson, Boban Marjanovic, Tobias Harris, Jon Leuer, Beno Udrih","Johnson, Marjanovic, Harris, Leuer, Udrih",1626169-1626246-202699-202720-2757,DET,660.0,1,11.0,-6.0,21.0,21.0,4.0,6.0,5.0,42.0,3.0,5.0,11.0,,2.0,1.0,5.0,1.0,,2.0,4.0,18.0,2.0,6.0,2.0,16.0,22.0,1.0,1.0,2.0,,2.0,2.0,4.0,6.0,5.0,1.0,2.0,4.0,1.0,10.0,1.0,4.0,3.0,5.0,8.0,5.0,13.0,2.0,3.0,3.0,1.0,2.0,12.0,2.0,4.0,1.0,0.3333333333333333,,0.3333333333333333,0.2222222222222222,0.5,0.2916666666666667,0.25,0.32,0.25,0.25,0.8333333333333334,0.2857142857142857,1.0,0.25,0.8888888888888888,0.2777777777777778,,0.25,1.0,1.0,91.63636363636364,16.761904761904763,14.666666666666666,15.380952380952381,14.380952380952381,0.20833333333333334,0.6,0.6,0.4583333333333333,0.08333333333333333,,,0.20833333333333334,0.2,0.2,1.0,0.25,0.5,,0.4583333333333333,0.2,0.4714416666666667,0.4449,0.561925,0.08,0.10526315789473684,0.125,7.422222222222222,25.75,0.19047619047619047,2.0,1.0,1.0,,3.0,,4.0,6.0,2.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,0.5,0.5,0.3333333333333333,,,,,0.75,,,0.3333333333333333,0.09090909090909091,0.2,,0.041666666666666664,0.5,,1.0,2.0,,,,,4.0,1.0,4.0,,,0.5,0.5,1.0,,1.0,4.0,,1.0,1.0,,1.0,,,,3.0,3.0,0.3333333333333333,0.25,0.4,0.4,0.75,1.0,1.0,1.0,1.0,,0.25,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,0.5,,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1626246-202699-203382-2757,1610612765,"Stanley Johnson, Boban Marjanovic, Tobias Harris, Aron Baynes, Beno Udrih","Johnson, Marjanovic, Harris, Baynes, Udrih",1626169-1626246-202699-203382-2757,DET,6.0,1,,,1.0,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,6.0,,6.0,,,,,,1.0,,,,,,,,,,,,0.2433,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1626246-202699-203484-2757,1610612765,"Stanley Johnson, Boban Marjanovic, Tobias Harris, Kentavious Caldwell-Pope, Beno Udrih","Johnson, Marjanovic, Harris, Caldwell-Pope, Udrih",1626169-1626246-202699-203484-2757,DET,239.0,1,4.0,1.0,11.0,10.0,3.0,4.0,1.0,21.0,2.0,2.0,,,,,3.0,1.0,,,2.0,2.0,1.0,4.0,5.0,12.0,11.0,1.0,2.0,2.0,,,6.0,,3.0,3.0,,1.0,3.0,,7.0,,,1.0,3.0,4.0,,4.0,,2.0,5.0,,,12.0,6.0,3.0,1.0,0.25,,0.25,1.0,1.0,0.5833333333333334,1.0,0.75,1.0,0.6666666666666666,1.0,,0.5,,0.8,,,,,0.5,126.52719665271967,8.272727272727273,14.8,7.636363636363637,13.5,0.3333333333333333,1.0,1.0,,,,,0.5,,,,1.0,,,1.0,,0.5973416666666667,0.5688,0.65945,0.14285714285714285,,0.5,1.4,25.075,0.2727272727272727,,,1.0,,,2.0,4.0,,2.0,2.0,,,1.0,1.0,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,1.0,,,0.5,,,1.0,,,1.0,,,,0.16666666666666666,,,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1626246-202699-203493-2757,1610612765,"Stanley Johnson, Boban Marjanovic, Tobias Harris, Reggie Bullock, Beno Udrih","Johnson, Marjanovic, Harris, Bullock, Udrih",1626169-1626246-202699-203493-2757,DET,443.0,2,7.0,-11.0,14.0,13.0,5.0,2.0,2.0,27.0,1.0,2.0,3.0,,1.0,1.0,4.0,,,,2.0,6.0,1.0,7.0,2.0,9.0,20.0,,1.0,3.0,,2.0,2.0,4.0,,4.0,1.0,,,,,2.0,,,3.0,3.0,2.0,5.0,2.0,2.0,2.0,,1.0,7.0,2.0,5.0,,0.14285714285714285,,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.2692307692307692,0.2,0.32142857142857145,0.2,0.5384615384615384,0.6,,,0.4,0.6,0.2222222222222222,,0.3333333333333333,0.3333333333333333,,87.76523702031602,16.571428571428573,16.23076923076923,14.928571428571429,15.538461538461538,0.15384615384615385,0.5,0.5,0.23076923076923078,0.07692307692307693,,,0.3076923076923077,0.25,0.25,,,,,0.6923076923076923,0.25,0.4846923076923077,,0.45075000000000004,0.07142857142857142,0.14285714285714285,0.2222222222222222,8.049999999999999,25.357142857142858,0.35714285714285715,,1.0,3.0,2.0,2.0,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,0.5,,0.5,,,,,0.3333333333333333,0.3333333333333333,,0.23076923076923078,,0.4,1.0,1.0,,,2.0,,3.0,3.0,3.0,,,0.2,1.0,,,1.0,2.0,3.0,,,1.0,,,,,,1.0,0.5,0.5,0.5,,0.3333333333333333,,,,,,0.2222222222222222,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1626246-202720-203493-2757,1610612765,"Stanley Johnson, Boban Marjanovic, Jon Leuer, Reggie Bullock, Beno Udrih","Johnson, Marjanovic, Leuer, Bullock, Udrih",1626169-1626246-202720-203493-2757,DET,264.0,2,4.0,4.0,8.0,9.0,1.0,,,17.0,1.0,1.0,2.0,1.0,4.0,,,,,,4.0,7.0,,,2.0,10.0,6.0,,1.0,1.0,,,3.0,4.0,,,,,2.0,,4.0,,,3.0,1.0,4.0,,4.0,2.0,4.0,3.0,3.0,3.0,10.0,3.0,1.0,,,,,0.5714285714285714,1.0,0.5714285714285714,1.0,0.7142857142857143,1.5,,0.5,,1.0,,0.8,,,,1.0,1.0,92.72727272727272,16.0,15.11111111111111,16.0,14.222222222222221,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5714285714285714,0.25,0.25,,,,,,,,0.14285714285714285,,0.43555714285714286,,0.3889,0.42857142857142855,0.42857142857142855,0.3,11.014285714285714,,0.125,,2.0,,,,1.0,4.0,,2.0,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,0.5,0.5,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1627740-1627771-202397-202720,1610612765,"Stanley Johnson, Henry Ellenson, Michael Gbinije, Ish Smith, Jon Leuer","Johnson, Ellenson, Gbinije, Smith, Leuer",1626169-1627740-1627771-202397-202720,DET,15.0,1,,3.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,3.0,,,1.0,1.0,,,3.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,1.5,1.5,,,,,,,,,,,,96.0,15.0,,15.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.397,,0.397,1.0,1.0,1.0,3.9,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1627740-1627771-202720-2757,1610612765,"Stanley Johnson, Henry Ellenson, Michael Gbinije, Jon Leuer, Beno Udrih","Johnson, Ellenson, Gbinije, Leuer, Udrih",1626169-1627740-1627771-202720-2757,DET,115.0,1,2.0,-2.0,4.0,4.0,4.0,4.0,,8.0,,,,,,,1.0,,,1.0,,,,3.0,,,2.0,,,,,3.0,,,,1.0,,,,,,,,1.0,2.0,3.0,,3.0,1.0,,,,,,,4.0,,,,,,,,,,,1.0,0.6666666666666666,,0.5,,0.6,,,,,0.5,100.17391304347825,16.0,12.75,16.0,10.25,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,1.0,,0.5403,,0.5403,,,,,24.03333333333333,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1627740-202397-202699-203083,1610612765,"Stanley Johnson, Henry Ellenson, Ish Smith, Tobias Harris, Andre Drummond","Johnson, Ellenson, Smith, Harris, Drummond",1626169-1627740-202397-202699-203083,DET,133.0,1,2.0,5.0,4.0,3.0,,,1.0,7.0,,,1.0,,,1.0,2.0,1.0,,,,1.0,1.0,2.0,2.0,5.0,,1.0,,,,,,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,2.0,1.0,3.0,1.0,4.0,,1.0,2.0,,1.0,2.0,,,1.0,0.5,,0.5,,,0.5,,0.625,,0.6666666666666666,0.5,,1.0,1.0,0.75,0.5,,1.0,,1.0,75.78947368421052,19.75,18.0,15.0,18.0,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,1.0,1.0,,,0.6666666666666666,0.5,0.5111833333333333,,,0.25,0.5,,7.5,25.2,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,0.5,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,1.5,1.5,,,,,,,,0.6,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1627740-202397-203083-203493,1610612765,"Stanley Johnson, Henry Ellenson, Ish Smith, Andre Drummond, Reggie Bullock","Johnson, Ellenson, Smith, Drummond, Bullock",1626169-1627740-202397-203083-203493,DET,169.0,1,3.0,2.0,6.0,6.0,,6.0,,12.0,3.0,3.0,,,1.0,1.0,1.0,,,,3.0,4.0,1.0,1.0,,9.0,7.0,,,,,,,,3.0,1.0,1.0,1.0,4.0,1.0,9.0,,,,1.0,2.0,,2.0,1.0,,,,,9.0,,,1.0,1.0,,1.0,0.75,,0.9,,0.9,,0.2,1.0,,,,1.0,,,,,,102.24852071005917,12.5,15.666666666666666,12.5,15.666666666666666,0.6,1.0,1.0,,0.2,,,0.2,1.0,1.0,1.0,,,,0.8,1.0,0.64713,,,,,,4.8,25.3,,,,,,,,6.0,,3.0,3.0,,,2.0,2.0,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1627740-202694-202699-2757,1610612765,"Stanley Johnson, Henry Ellenson, Marcus Morris, Tobias Harris, Beno Udrih","Johnson, Ellenson, Morris, Harris, Udrih",1626169-1627740-202694-202699-2757,DET,,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1627740-202694-202704-203083,1610612765,"Stanley Johnson, Henry Ellenson, Marcus Morris, Reggie Jackson, Andre Drummond","Johnson, Ellenson, Morris, Jackson, Drummond",1626169-1627740-202694-202704-203083,DET,31.0,1,1.0,3.0,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,3.0,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,,1.0,,,,,,3.0,,,1.0,1.0,,1.0,,,1.5,,1.5,,1.0,1.0,,,,1.0,,,,,,92.9032258064516,11.0,20.0,11.0,7.0,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.5808,,,,,,,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1627771-202397-202699-203382,1610612765,"Stanley Johnson, Michael Gbinije, Ish Smith, Tobias Harris, Aron Baynes","Johnson, Gbinije, Smith, Harris, Baynes",1626169-1627771-202397-202699-203382,DET,167.0,1,3.0,2.0,5.0,5.0,5.0,5.0,2.0,10.0,2.0,3.0,1.0,,,,1.0,,,1.0,2.0,4.0,,1.0,2.0,6.0,4.0,,2.0,4.0,,1.0,6.0,4.0,,1.0,,,,,,1.0,2.0,,2.0,2.0,3.0,5.0,1.0,1.0,2.0,,,2.0,6.0,5.0,,,,,0.5,0.5,0.4,0.4,0.5,0.5,0.2,1.0,1.0,,1.0,1.0,1.0,,1.0,,,86.22754491017965,14.6,18.8,11.4,18.8,0.6,0.6666666666666666,0.6666666666666666,0.2,,,,0.2,,,,,0.2,,0.8,,0.52278,0.55105,0.52278,,,1.0,3.0,27.4,1.0,2.0,,,,2.0,2.0,,,,,,,,,,2.0,,,2.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,2.0,3.0,,,2.0,,,,,,,0.6,0.6666666666666666,,,1.0,4.0,,,,2.0,,,,,,,0.5,0.5,0.6666666666666666,1.0,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,2.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-1627771-202720-203382-2757,1610612765,"Stanley Johnson, Michael Gbinije, Jon Leuer, Aron Baynes, Beno Udrih","Johnson, Gbinije, Leuer, Baynes, Udrih",1626169-1627771-202720-203382-2757,DET,149.0,1,2.0,-2.0,4.0,4.0,,,,8.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,2.0,1.0,2.0,,5.0,7.0,,,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,,,1.0,1.0,,1.0,,1.0,,,,5.0,,,1.0,0.5,,0.5,0.5,,0.625,,0.625,,0.5,1.0,,,,1.0,,,,,,77.31543624161074,15.5,21.75,15.5,21.75,0.25,1.0,1.0,0.25,,,,0.25,1.0,1.0,1.0,,,,0.75,1.0,0.534975,,,,,,6.5,25.4,,,,1.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-202397-202694-202699-202720,1610612765,"Stanley Johnson, Ish Smith, Marcus Morris, Tobias Harris, Jon Leuer","Johnson, Smith, Morris, Harris, Leuer",1626169-202397-202694-202699-202720,DET,621.0,3,10.0,-13.0,21.0,21.0,10.0,9.0,1.0,42.0,2.0,2.0,3.0,6.0,8.0,1.0,5.0,,1.0,4.0,10.0,13.0,1.0,6.0,2.0,25.0,38.0,,5.0,5.0,1.0,5.0,15.0,10.0,3.0,5.0,1.0,1.0,6.0,1.0,13.0,1.0,,2.0,5.0,7.0,1.0,8.0,5.0,1.0,2.0,,,25.0,15.0,10.0,1.0,0.16666666666666666,0.2,0.16666666666666666,0.7692307692307693,1.0,0.6052631578947368,0.65,0.625,0.6818181818181818,0.3157894736842105,0.625,,1.0,0.25,0.7,0.14285714285714285,,,0.5,1.0,97.3913043478261,14.714285714285714,14.857142857142858,14.380952380952381,14.80952380952381,0.10526315789473684,1.0,1.0,0.15789473684210525,0.42105263157894735,0.75,0.75,0.2631578947368421,0.2,0.2,1.0,,0.4,0.25,0.42105263157894735,0.2,0.46912105263157894,,0.52269,,,0.6,13.053846153846154,25.733333333333334,0.47619047619047616,,2.0,1.0,1.0,,2.0,10.0,1.0,5.0,,5.0,,,,,3.0,,,3.0,5.0,,,1.0,1.0,0.5,0.5,0.07692307692307693,,1.0,,1.0,,,,,0.6666666666666666,1.0,0.8333333333333334,0.05263157894736842,,0.1,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,0.2,1.0,,,,,,,,3.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-202397-202694-202699-203083,1610612765,"Stanley Johnson, Ish Smith, Marcus Morris, Tobias Harris, Andre Drummond","Johnson, Smith, Morris, Harris, Drummond",1626169-202397-202694-202699-203083,DET,2659.0,21,44.0,-23.0,90.0,87.0,29.0,30.0,7.0,177.0,6.0,13.0,19.0,7.0,23.0,5.0,22.0,,2.0,8.0,19.0,55.0,8.0,27.0,13.0,75.0,98.0,1.0,5.0,13.0,3.0,9.0,23.0,18.0,18.0,22.0,5.0,6.0,16.0,4.0,38.0,2.0,6.0,7.0,21.0,31.0,8.0,39.0,24.0,12.0,14.0,,5.0,66.0,23.0,29.0,0.75,0.2962962962962963,0.3333333333333333,0.2962962962962963,0.34545454545454546,0.38461538461538464,0.3780487804878049,0.4318181818181818,0.42045454545454547,0.4791666666666667,0.32926829268292684,0.65625,0.16666666666666666,0.6363636363636364,0.11764705882352941,0.6511627906976745,0.1509433962264151,,0.06666666666666667,0.5,0.6666666666666666,95.85558480631816,15.233333333333333,14.804597701149426,14.377777777777778,14.0,0.15853658536585366,0.46153846153846156,0.6666666666666666,0.23170731707317074,0.2804878048780488,0.30434782608695654,0.3181818181818182,0.2682926829268293,0.22727272727272727,0.23809523809523808,0.8,,0.36363636363636365,0.25,0.4878048780487805,0.22727272727272727,0.4795043209876543,0.5291833333333333,0.45578181818181823,0.06896551724137931,0.08333333333333333,0.30666666666666664,10.514545454545454,25.348148148148148,0.32222222222222224,2.0,6.0,5.0,1.0,7.0,4.0,20.0,7.0,10.0,4.0,3.0,2.0,7.0,4.0,3.0,7.0,3.0,1.0,10.0,12.0,,,1.0,1.0,0.5263157894736842,0.5555555555555556,0.12727272727272726,0.3076923076923077,0.7,0.42857142857142855,0.5,0.6923076923076923,0.5,0.043478260869565216,0.6666666666666666,0.3157894736842105,0.35294117647058826,0.42857142857142855,0.06097560975609756,0.25,0.045454545454545456,,,,,5.0,2.0,5.0,4.0,5.0,,1.0,,,3.0,1.0,3.0,9.0,6.0,2.0,3.0,6.0,,,,1.0,1.0,3.0,0.42857142857142855,0.5625,0.5625,0.23076923076923078,0.6,0.5,0.6,0.6,0.6666666666666666,1.0,0.12,3.0,,1.0,0.7272727272727273,2.0,,,1.0,0.043478260869565216,,1.0,1.0,1.0,1.0,0.125,1.0,,2.0,,,1.0,2.0,0.10526315789473684,,1.0,0.037037037037037035,,0.5,1.0,,,,1.0,1.0,0.037037037037037035,0.045454545454545456,,,,,,,,,1610612765,2017,2016-17,True
