EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,TotalPoss,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Minutes,FtPoints,Points,OpponentPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,Steals,BadPassSteals,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceFtPoints,PtsUnassisted2s,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,ShootingFouls,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGA,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimFrequency,PenaltyArc3Frequency,PenaltyDefPoss,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,PenaltyTurnovers,OffShortMidRangeReboundPct,NonShootingPenaltyNonTakeFouls,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls,Technical Free Throw Trips,BlockedAtRim,RecoveredBlocks,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,SecondChanceAtRimFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,OffAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,2pt And 1 Free Throw Trips,HeaveAttempts,FTOffRebounds,Charge Fouls,OffFTReboundPct,SecondChanceCorner3PctAssisted,LostBallSteals,DefensiveGoaltends,LongMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Offensive Fouls Drawn,BlockingFouls,Clear Path Fouls,BlockedShortMidRange,OffCorner3ReboundPct,BlockingFoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveMakes,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,BlockedCorner3,team_id,year,season,team_vs
101108-200755-201578-201599-2037,1610612746,"Chris Paul, JJ Redick, Marreese Speights, DeAndre Jordan, Jamal Crawford","Paul, Redick, Speights, Jordan, Crawford",101108-200755-201578-201599-2037,LAC,272.0,4,9.0,9.0,18.0,,3.0,4.0,,,1.0,,95.29411764705883,13.555555555555555,16.666666666666668,13.555555555555555,16.333333333333332,5.0,2.0,10.0,14.0,3.0,3.0,1.0,8.0,0.45454545454545453,0.1,0.125,-4.0,5.0,1.0,2.0,1.0,2.0,,2.0,4.0,7.0,2.0,1.0,1.0,2.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,1.0,4.0,3.0,,,2.0,,6.0,5.0,0.5,0.6666666666666666,0.5714285714285714,1.0,0.6666666666666666,0.4444444444444444,1.0,0.4,1.0,0.5,0.2222222222222222,0.6,0.5,1.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.5,0.5,1.0,,0.2222222222222222,0.5555555555555556,0.4947388888888889,0.4503,0.51517,0.2,0.6,8.114285714285714,24.85,0.5555555555555556,3.0,3.0,,4.0,1.0,1.0,,1.0,,,,0.3333333333333333,,0.2,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,2.0,2.0,,,,,,,0.4,1.0,1.0,2.0,2.0,2.0,1.0,,1.0,0.4,4.0,,,,,,,,,3.0,1.0,3.0,,,,,,,,,,,0.5,,,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,,,,,1.0,,,1.0,0.6666666666666666,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201578-201601-201933,1610612746,"Chris Paul, JJ Redick, Marreese Speights, Luc Mbah a Moute, Blake Griffin","Paul, Redick, Speights, Mbah a Moute, Griffin",101108-200755-201578-201601-201933,LAC,204.0,4,8.0,7.0,15.0,,2.0,3.0,1.0,,1.0,,105.88235294117648,13.5,13.714285714285714,13.5,13.714285714285714,3.0,4.0,17.0,10.0,2.0,4.0,2.0,13.0,1.0,0.25,0.5,7.0,2.0,1.0,,,1.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,,,5.0,2.0,2.0,1.0,3.0,,8.0,,1.0,1.0,2.0,,5.0,2.0,0.5,1.0,0.6666666666666666,1.0,,0.9285714285714286,1.0,1.5,1.5,1.25,0.5714285714285714,,1.0,,,,0.14285714285714285,,,,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.6383785714285715,,0.51465,0.23529411764705882,0.29411764705882354,5.3,23.9,0.25,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,,,,,1.0,0.5,,1.0,,0.2857142857142857,1.0,1.0,0.5,,,,,,,,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,4.0,2.0,3.0,6.0,2.0,2.0,1.0,,,,,,0.6666666666666666,0.75,0.75,1.0,1.0,0.5,1.0,,,,,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,0.5,0.5,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201578-201601-203085,1610612746,"Chris Paul, JJ Redick, Marreese Speights, Luc Mbah a Moute, Austin Rivers","Paul, Redick, Speights, Mbah a Moute, Rivers",101108-200755-201578-201601-203085,LAC,838.0,2,29.0,28.0,57.0,,10.0,11.0,1.0,,2.0,,97.94749403341288,15.0,14.392857142857142,14.689655172413794,14.142857142857142,14.0,9.0,39.0,36.0,9.0,11.0,6.0,39.0,0.6964285714285714,0.21428571428571427,0.3,3.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,9.0,15.0,8.0,,1.0,,,,,14.0,6.0,7.0,11.0,1.0,26.0,8.0,2.0,1.0,2.0,,,1.0,0.7777777777777778,0.7777777777777778,0.6,,,0.6521739130434783,,,,,0.34782608695652173,0.8,0.7692307692307693,0.8,0.8,0.13043478260869565,0.08695652173913043,0.5,0.5,1.0,0.08695652173913043,0.2608695652173913,0.782608695652174,0.5257978260869565,,,,,4.933333333333334,24.9,0.034482758620689655,8.0,10.0,,4.0,6.0,,2.0,1.0,,,,,0.6666666666666666,0.1,,0.5,,0.43478260869565216,0.8,0.8,0.75,,,,,,,,,,,,,,,,,,,,2.0,4.0,12.0,2.0,4.0,2.0,,,,,,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,1.0,,,2.0,,,,,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,0.5,0.25,0.25,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201578-201601-2037,1610612746,"Chris Paul, JJ Redick, Marreese Speights, Luc Mbah a Moute, Jamal Crawford","Paul, Redick, Speights, Mbah a Moute, Crawford",101108-200755-201578-201601-2037,LAC,234.0,3,8.0,9.0,17.0,,4.0,5.0,1.0,,3.0,,104.61538461538461,11.25,16.0,11.125,14.777777777777779,4.0,2.0,9.0,12.0,1.0,2.0,,7.0,0.75,,,-3.0,8.0,1.0,,1.0,2.0,1.0,1.0,2.0,3.0,2.0,,,2.0,2.0,3.0,9.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,,,3.0,,9.0,8.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.7,,0.7,1.0,0.75,0.4,1.0,0.8,,1.0,,0.4,0.5,0.5,1.0,0.2,0.2,0.6,0.48073,,0.48073,0.2222222222222222,1.0,10.4,26.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,0.5,0.5,1.0,1.0,,0.2,1.0,1.0,,1.0,1.0,,,1.0,,,,0.2,1.0,,1.0,2.0,2.0,1.0,1.0,,0.2,7.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,,3.0,,1.0,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,0.5,,,,0.6666666666666666,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201578-201933-203085,1610612746,"Chris Paul, JJ Redick, Marreese Speights, Blake Griffin, Austin Rivers","Paul, Redick, Speights, Griffin, Rivers",101108-200755-201578-201933-203085,LAC,221.0,2,7.0,9.0,16.0,1.0,5.0,6.0,,,3.0,1.0,104.25339366515837,14.428571428571429,13.333333333333334,14.142857142857142,13.11111111111111,4.0,,8.0,8.0,,,,8.0,0.8,,,,,1.0,,,1.0,,3.0,1.0,2.0,3.0,,,,,,,2.0,3.0,1.0,3.0,,8.0,3.0,,,1.0,,,,1.0,1.0,0.5,,,0.8,,,,,0.6,1.0,0.8,,1.0,,0.2,,,,,0.6,0.8,0.47761,,,,,9.4,25.96666666666667,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,0.5,0.5,1.0,1.0,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,6.0,2.0,2.0,2.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,1.0,,,,,,,,,,,,3.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201578-201933-2037,1610612746,"Chris Paul, JJ Redick, Marreese Speights, Blake Griffin, Jamal Crawford","Paul, Redick, Speights, Griffin, Crawford",101108-200755-201578-201933-2037,LAC,303.0,7,7.0,14.0,21.0,,4.0,6.0,,,,,99.8019801980198,13.142857142857142,15.071428571428571,12.428571428571429,14.857142857142858,5.0,2.0,8.0,21.0,1.0,2.0,1.0,6.0,0.5,0.125,0.14285714285714285,-13.0,6.0,2.0,2.0,1.0,1.0,,1.0,3.0,6.0,1.0,,1.0,2.0,3.0,6.0,8.0,6.0,1.0,3.0,3.0,1.0,6.0,2.0,,,2.0,,8.0,6.0,1.0,1.0,0.5,,0.5,0.42857142857142855,,0.42857142857142855,0.5,0.5,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,,0.14285714285714285,0.5714285714285714,0.4884,0.5436,0.4884,0.25,1.0,7.516666666666667,24.3,0.8571428571428571,2.0,3.0,2.0,,2.0,1.0,2.0,2.0,,,2.0,0.5,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,2.0,3.0,,,,,,,0.42857142857142855,0.6666666666666666,1.0,1.0,1.0,2.0,,,1.0,0.14285714285714285,10.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201578-202325-2037,1610612746,"Chris Paul, JJ Redick, Marreese Speights, Wesley Johnson, Jamal Crawford","Paul, Redick, Speights, Johnson, Crawford",101108-200755-201578-202325-2037,LAC,368.0,2,13.0,12.0,25.0,,7.0,9.0,,,,,97.82608695652173,13.846153846153847,15.666666666666666,12.76923076923077,15.666666666666666,6.0,4.0,19.0,11.0,6.0,4.0,2.0,16.0,0.6785714285714286,0.15384615384615385,0.2222222222222222,8.0,10.0,1.0,3.0,4.0,5.0,1.0,3.0,6.0,9.0,4.0,1.0,2.0,3.0,4.0,6.0,13.0,6.0,3.0,3.0,4.0,1.0,9.0,2.0,,,,,13.0,10.0,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5769230769230769,0.5,0.6111111111111112,0.75,0.65,0.3076923076923077,1.0,1.0,,1.0,0.23076923076923078,0.38461538461538464,0.8,0.8,0.25,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.44128076923076925,0.4083,0.4524111111111111,0.15789473684210525,0.6842105263157895,13.944444444444445,25.775,0.7692307692307693,1.0,1.0,1.0,6.0,1.0,1.0,5.0,2.0,,,,0.3333333333333333,1.0,0.3333333333333333,,1.0,,0.07692307692307693,1.0,1.0,1.0,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,2.0,3.0,2.0,1.0,1.0,,0.2222222222222222,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,1.0,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,0.5,,,1.0,1.0,,,,,1.0,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,0.5,,,,,,0.5,,1.0,,,,,,,,,,,0.1111111111111111,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201578-203085-2037,1610612746,"Chris Paul, JJ Redick, Marreese Speights, Austin Rivers, Jamal Crawford","Paul, Redick, Speights, Rivers, Crawford",101108-200755-201578-203085-2037,LAC,25.0,1,,1.0,1.0,,,,,,,,57.599999999999994,,25.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201599-201601-201933,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Luc Mbah a Moute, Blake Griffin","Paul, Redick, Jordan, Mbah a Moute, Griffin",101108-200755-201599-201601-201933,LAC,52252.0,46,1711.0,1706.0,3417.0,57.0,566.0,794.0,89.0,8.0,258.0,0.9344262295081968,94.16826150195207,15.86499123319696,14.716881594372802,15.229105786090006,14.096717467760843,871.0,230.0,1776.0,2025.0,283.0,296.0,127.0,1576.0,0.5206611570247934,0.08019150209455415,0.10418375717801477,-249.0,269.0,196.0,312.0,130.0,388.0,106.0,341.0,503.0,1125.0,447.0,70.0,149.0,200.0,67.0,149.0,273.0,498.0,339.0,249.0,396.0,69.0,939.0,347.0,113.0,80.0,430.0,21.0,273.0,269.0,0.49502982107355864,0.5366379310344828,0.4471111111111111,0.4697986577181208,0.44966442953020136,0.4917302798982188,0.4731182795698925,0.4784688995215311,0.49504950495049505,0.5378486055776892,0.28435114503816794,0.7154639175257732,0.7271428571428571,0.5961538461538461,0.7872340425531915,0.1984732824427481,0.24681933842239187,0.33505154639175255,0.34210526315789475,0.5307692307692308,0.06743002544529263,0.21692111959287533,0.55470737913486,0.5023114085404716,0.521409375,0.49475865384615386,0.11261261261261261,0.15371621621621623,9.229511111111112,25.150111856823266,0.15721800116890708,243.0,425.0,24.0,508.0,124.0,169.0,162.0,228.0,15.0,15.0,182.0,0.2730210016155089,0.7534883720930232,0.2548131370328426,0.19607843137254902,0.7305389221556886,0.018891687657430732,0.2703562340966921,0.571764705882353,0.6585365853658537,0.5102880658436214,38.0,68.0,130.0,56.0,22.0,0.4166666666666667,0.45454545454545453,0.4307692307692308,0.3253588516746411,0.5588235294117647,93.0,41.0,60.0,73.0,23.0,19.0,0.5,0.19617224880382775,375.0,140.0,180.0,441.0,139.0,147.0,109.0,2.0,7.0,49.0,2.0,51.0,0.8166666666666667,0.40268456375838924,0.4013452914798206,0.41055718475073316,0.41055718475073316,0.7785714285714286,0.41002949852507375,0.015486725663716814,23.0,51.0,0.2857142857142857,38.0,40.0,14.0,22.0,99.0,78.0,90.0,38.0,56.0,169.0,93.0,76.0,16.0,14.0,34.0,30.0,0.36666666666666664,0.08,0.13176470588235295,0.08333333333333333,0.6550387596899225,0.21212121212121213,0.21717171717171718,0.7340425531914894,0.5882352941176471,0.37735849056603776,0.37735849056603776,0.95,0.34146341463414637,49.0,19.0,9.0,27.0,12.0,37.0,0.32432432432432434,0.36813186813186816,0.5268817204301075,0.14516129032258066,0.3333333333333333,0.7777777777777778,0.09090909090909091,3.0,10.0,8.0,0.053763440860215055,0.3,0.42105263157894735,33.0,1.0,3.0,8.0,0.10344827586206896,1.0,33.0,4.0,0.020618556701030927,0.8333333333333334,0.16326530612244897,18.0,21.0,,13.0,0.19696969696969696,6.0,6.0,21.0,,,,1.0,4.0,2.0,2.0,5.0,,,,,1610612746,2017,2016-17,True
101108-200755-201599-201601-202325,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Luc Mbah a Moute, Wesley Johnson","Paul, Redick, Jordan, Mbah a Moute, Johnson",101108-200755-201599-201601-202325,LAC,210.0,3,7.0,7.0,14.0,,1.0,4.0,1.0,1.0,2.0,,96.0,18.428571428571427,11.571428571428571,18.142857142857142,10.428571428571429,4.0,,8.0,11.0,,,,6.0,0.5,,,-3.0,1.0,1.0,1.0,,,1.0,2.0,1.0,5.0,3.0,1.0,2.0,2.0,,,,,2.0,,2.0,,6.0,,,,1.0,,,1.0,,,0.2,0.5,,0.5,0.5,,0.5,,0.375,,1.0,,,0.125,,,,,0.125,0.25,0.875,0.52901875,0.55955,,0.25,,2.46,24.333333333333332,0.14285714285714285,1.0,4.0,,2.0,,3.0,1.0,3.0,1.0,,,0.75,1.0,0.6,,1.0,0.25,0.5,0.25,0.3333333333333333,,,,,,,,,,,,2.0,,,,,,1.0,,,2.0,2.0,6.0,2.0,2.0,2.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,,1.0,,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,0.2,0.25,,0.5,,,,,,,,,1.0,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201599-201601-203085,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Luc Mbah a Moute, Austin Rivers","Paul, Redick, Jordan, Mbah a Moute, Rivers",101108-200755-201599-201601-203085,LAC,4900.0,7,171.0,171.0,342.0,7.0,67.0,85.0,9.0,1.0,27.0,1.0,100.50612244897958,14.187134502923977,14.467836257309942,13.666666666666666,13.912280701754385,82.0,20.0,165.0,190.0,27.0,27.0,11.0,141.0,0.5092592592592593,0.06918238993710692,0.09401709401709402,-25.0,32.0,19.0,35.0,14.0,33.0,13.0,29.0,53.0,109.0,42.0,10.0,16.0,24.0,6.0,13.0,24.0,46.0,29.0,23.0,35.0,6.0,82.0,35.0,7.0,6.0,37.0,3.0,24.0,32.0,0.4339622641509434,0.46938775510204084,0.48623853211009177,0.625,0.46153846153846156,0.48013245033112584,0.5882352941176471,0.35714285714285715,0.631578947368421,0.46153846153846156,0.2781456953642384,0.7142857142857143,0.7228915662650602,0.6666666666666666,0.7142857142857143,0.23178807947019867,0.2185430463576159,0.42424242424242425,0.42424242424242425,0.42857142857142855,0.08609271523178808,0.19205298013245034,0.5496688741721855,0.5057682119205298,0.48004285714285716,0.4605404761904762,0.14545454545454545,0.14545454545454545,9.192660550458715,24.702380952380953,0.1871345029239766,26.0,41.0,4.0,60.0,12.0,13.0,25.0,18.0,,1.0,15.0,0.23214285714285715,0.7352941176470589,0.21176470588235294,0.05263157894736842,0.6896551724137931,,0.271523178807947,0.6341463414634146,0.7222222222222222,0.46153846153846156,2.0,3.0,13.0,5.0,,0.37142857142857144,0.38235294117647056,0.38461538461538464,0.14285714285714285,0.6666666666666666,9.0,8.0,8.0,9.0,3.0,3.0,0.5294117647058824,0.38095238095238093,25.0,8.0,13.0,36.0,8.0,12.0,7.0,,,7.0,,7.0,0.9230769230769231,0.30952380952380953,0.30952380952380953,0.27586206896551724,0.27586206896551724,0.875,0.27586206896551724,,,7.0,0.18181818181818182,3.0,5.0,1.0,1.0,3.0,8.0,6.0,5.0,5.0,18.0,9.0,9.0,2.0,2.0,7.0,5.0,0.125,0.05504587155963303,0.12195121951219512,0.02857142857142857,0.6666666666666666,0.1724137931034483,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.38461538461538464,0.38461538461538464,1.0,0.125,6.0,,,,,1.0,,0.5333333333333333,0.6666666666666666,,,,,,1.0,,0.058823529411764705,,,3.0,,,1.0,,,1.0,1.0,,1.0,0.16666666666666666,3.0,2.0,,,0.25,,1.0,2.0,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201599-201601-2037,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Luc Mbah a Moute, Jamal Crawford","Paul, Redick, Jordan, Mbah a Moute, Crawford",101108-200755-201599-201601-2037,LAC,380.0,5,13.0,12.0,25.0,1.0,8.0,8.0,,,2.0,1.0,94.73684210526316,14.384615384615385,16.083333333333332,14.384615384615385,15.75,6.0,4.0,19.0,8.0,2.0,4.0,1.0,19.0,0.8636363636363636,0.1,0.16666666666666666,11.0,2.0,,2.0,1.0,2.0,1.0,3.0,3.0,5.0,4.0,,,,,,5.0,2.0,3.0,1.0,4.0,1.0,11.0,6.0,1.0,,2.0,,5.0,2.0,0.3333333333333333,0.3333333333333333,0.6,,,0.8333333333333334,,1.5,,1.25,0.4444444444444444,0.75,0.7777777777777778,0.5,0.8,0.2222222222222222,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4567944444444445,,0.54825,,0.2631578947368421,11.84,25.3,0.15384615384615385,1.0,1.0,,4.0,,,1.0,,,,1.0,,1.0,,,,,0.1111111111111111,1.0,1.0,,,,1.0,,,0.5,0.5,,,,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,3.0,9.0,2.0,3.0,2.0,,,,,,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,,1.0,1.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
101108-200755-201599-201933-202325,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Blake Griffin, Wesley Johnson","Paul, Redick, Jordan, Griffin, Johnson",101108-200755-201599-201933-202325,LAC,63.0,1,2.0,3.0,5.0,,1.0,1.0,,,,,114.28571428571428,14.5,11.333333333333334,14.5,11.333333333333334,1.0,,3.0,4.0,,,,3.0,0.75,,,-1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,3.0,1.0,,,1.0,,,,,,,,,0.75,,,,,0.5,1.0,1.0,,1.0,,,,,,0.5,,1.0,0.602925,,,,,2.0,24.1,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,3.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,True
