EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFtPoints,FTDefRebounds,DeadBallTurnovers,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFtPoints,FTOffRebounds,SecondChanceTurnovers,RecoveredBlocks,PenaltyFg2Pct,OffFTReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,2pt And 1 Free Throw Trips,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,ShortMidRangeFGM,ShortMidRangeAssists,Travels,Loose Ball Fouls Drawn,AtRimPctBlocked,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LostBallSteals,Charge Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,Offensive Fouls,Technical Free Throw Trips,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockingFouls,Offensive Fouls Drawn,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,BlockedShortMidRange,HeaveAttempts,Corner3Assists,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,Charge Fouls,SecondChanceCorner3PctAssisted,3SecondViolations,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1626173-1626253-1627763-201150-203141,1610612749,"Rashad Vaughn, Axel Toupane, Malcolm Brogdon, Spencer Hawes, Mirza Teletovic","Vaughn, Toupane, Brogdon, Hawes, Teletovic",1626173-1626253-1627763-201150-203141,MIL,94.0,1,2.0,-5.0,4.0,3.0,4.0,3.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,8.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,107.23404255319149,17.25,8.333333333333334,17.25,7.0,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3743666666666667,0.3743666666666667,1.0,18.0,26.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,False
1626173-1627748-1627763-1891-203141,1610612749,"Rashad Vaughn, Thon Maker, Malcolm Brogdon, Jason Terry, Mirza Teletovic","Vaughn, Maker, Brogdon, Terry, Teletovic",1626173-1627748-1627763-1891-203141,MIL,337.0,1,6.0,10.0,11.0,10.0,,,21.0,,,2.0,,,7.0,1.0,4.0,13.0,3.0,,,,,,2.0,,,2.0,,4.0,,2.0,8.0,,,,0.25,,0.25,0.4090909090909091,,0.5,,0.36363636363636365,89.73293768545994,14.545454545454545,17.7,13.636363636363637,17.0,,0.18181818181818182,,,,,,0.7272727272727273,,0.55675,,,5.071428571428571,24.875,,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.42857142857142855,0.5,0.8333333333333334,0.8333333333333334,0.14285714285714285,0.3333333333333333,1.0,0.6,0.5,1.0,0.3333333333333333,0.6666666666666666,0.42857142857142855,1.0,0.3333333333333333,1.0,0.5,0.6666666666666666,1.0,0.16666666666666666,0.36363636363636365,0.75,0.75,0.6666666666666666,0.2727272727272727,0.18181818181818182,0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.4882,0.15384615384615385,0.2222222222222222,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,False
1626173-1627748-1627763-200779-201563,1610612749,"Rashad Vaughn, Thon Maker, Malcolm Brogdon, Steve Novak, Michael Beasley","Vaughn, Maker, Brogdon, Novak, Beasley",1626173-1627748-1627763-200779-201563,MIL,214.0,1,4.0,,8.0,8.0,,4.0,16.0,,1.0,2.0,,,3.0,1.0,3.0,8.0,8.0,,,,,3.0,2.0,1.0,1.0,2.0,1.0,5.0,,2.0,7.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.5833333333333334,,0.5714285714285714,,0.5,107.66355140186916,12.375,14.375,12.375,14.375,,0.3333333333333333,0.5,0.5,1.0,,,0.8333333333333334,0.5,0.6193833333333333,,,3.5,25.0,,1.0,2.0,2.0,,,1.0,,1.0,,,2.0,1.0,,,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,2.0,,3.0,1.0,4.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,0.5,0.5,,0.6666666666666666,,,0.5,,,0.5,,,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,,,1.0,,,1.0,,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,0.16666666666666666,,,,,,,,0.14285714285714285,0.25,0.125,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,False
1626173-1627748-1627763-200779-203101,1610612749,"Rashad Vaughn, Thon Maker, Malcolm Brogdon, Steve Novak, Miles Plumlee","Vaughn, Maker, Brogdon, Novak, Plumlee",1626173-1627748-1627763-200779-203101,MIL,330.0,2,6.0,1.0,10.0,9.0,5.0,3.0,19.0,,,1.0,,,4.0,,1.0,6.0,5.0,3.0,,,5.0,,1.0,,,2.0,,4.0,1.0,1.0,6.0,5.0,5.0,,,,,0.4,0.6666666666666666,0.42857142857142855,0.625,0.2,82.9090909090909,16.1,18.77777777777778,14.2,18.11111111111111,,0.2,,,,,,0.6,,0.55419,0.6728999999999999,0.8333333333333334,3.8,25.8,0.5,1.0,2.0,2.0,,,2.0,,,,,2.0,2.0,,,,,,4.0,,,,,2.0,2.0,,,1.0,4.0,6.0,1.0,7.0,,,,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,,1.0,1.0,,0.5,,,,,,1.0,0.6666666666666666,,1.0,,0.7142857142857143,,,,,0.6666666666666666,0.5,,,0.4,1.0,1.0,1.0,0.4,,,,,,,,,0.2857142857142857,0.3333333333333333,,,1.0,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.5,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,False
1626173-1627748-1627763-201150-203093,1610612749,"Rashad Vaughn, Thon Maker, Malcolm Brogdon, Spencer Hawes, Terrence Jones","Vaughn, Maker, Brogdon, Hawes, Jones",1626173-1627748-1627763-201150-203093,MIL,403.0,3,7.0,-6.0,14.0,15.0,9.0,10.0,29.0,2.0,,1.0,,,7.0,,1.0,6.0,12.0,4.0,,,2.0,,1.0,,,2.0,,4.0,2.0,2.0,6.0,2.0,9.0,,,,,0.25,,0.3333333333333333,0.2,0.125,103.62282878411911,14.642857142857142,13.2,14.642857142857142,13.133333333333333,0.25,0.125,,,,,,0.375,,0.3933875,0.3604,0.3333333333333333,8.814285714285715,26.6,0.6428571428571429,,1.0,2.0,,,3.0,,,,,2.0,2.0,,,,,,4.0,,,,,2.0,1.0,,,4.0,2.0,7.0,,7.0,,1.0,1.0,1.0,,4.0,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,0.2857142857142857,,,,,,0.25,0.6666666666666666,,1.0,,0.8571428571428571,,,,,0.5,,1.0,,0.25,0.5,0.5,1.0,0.375,,,,,,,,,,,,,1.0,3.0,,1.0,,,,2.0,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,False
1626173-1627748-1627763-201563-202328,1610612749,"Rashad Vaughn, Thon Maker, Malcolm Brogdon, Michael Beasley, Greg Monroe","Vaughn, Maker, Brogdon, Beasley, Monroe",1626173-1627748-1627763-201563-202328,MIL,161.0,1,3.0,3.0,5.0,4.0,,,9.0,,1.0,2.0,,,3.0,1.0,2.0,8.0,5.0,,,,,3.0,2.0,1.0,1.0,3.0,1.0,7.0,,,6.0,,,1.0,0.5,,0.5,0.7,,0.8,,0.4,80.4968944099379,19.0,16.5,17.8,16.5,,0.4,0.5,0.5,1.0,,,0.8,0.5,0.65954,,,4.333333333333333,24.95,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,,2.0,4.0,,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,0.6666666666666666,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,0.5,,,,1.0,,,,0.4,1.0,1.0,1.0,0.2,,,,1.0,1.0,,,,0.2,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,False
1626173-1627748-1627763-201563-203089,1610612749,"Rashad Vaughn, Thon Maker, Malcolm Brogdon, Michael Beasley, John Henson","Vaughn, Maker, Brogdon, Beasley, Henson",1626173-1627748-1627763-201563-203089,MIL,1097.0,2,18.0,-5.0,35.0,34.0,5.0,4.0,69.0,9.0,,5.0,,1.0,33.0,,6.0,35.0,40.0,4.0,,1.0,2.0,,5.0,,,10.0,,20.0,4.0,6.0,27.0,2.0,5.0,,,,,0.41025641025641024,0.2,0.4375,0.2,0.15384615384615385,90.57429352780309,18.542857142857144,13.176470588235293,16.428571428571427,12.676470588235293,0.23076923076923078,0.1282051282051282,,,,0.2,,0.4358974358974359,,0.46575512820512815,0.43423999999999996,0.05714285714285714,8.503030303030304,25.0,0.14285714285714285,8.0,6.0,11.0,2.0,3.0,13.0,,1.0,,,16.0,3.0,4.0,9.0,,,8.0,20.0,12.0,,2.0,1.0,10.0,4.0,1.0,8.0,7.0,6.0,13.0,10.0,23.0,2.0,2.0,2.0,4.0,3.0,5.0,6.0,4.0,3.0,3.0,3.0,3.0,,0.625,0.6666666666666666,,0.48484848484848486,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.030303030303030304,,0.8,0.75,0.47058823529411764,0.7777777777777778,0.16666666666666666,0.7647058823529411,0.391304347826087,0.6,0.375,,0.6,,1.0,0.09090909090909091,0.28205128205128205,0.5454545454545454,0.6,0.6666666666666666,0.3333333333333333,0.02564102564102564,,,0.3333333333333333,0.6666666666666666,,,0.4751,0.075,0.08823529411764706,0.22857142857142856,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,0.25,1.0,1.0,0.75,0.6666666666666666,0.2,1.0,5.0,2.0,,1.0,1.0,,,,0.5555555555555556,0.5555555555555556,0.4,2.0,0.2,0.5,5.0,4.0,1.0,1.0,0.09090909090909091,0.5,0.38461538461538464,0.38461538461538464,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,False
1626173-1627748-1627763-201563-203101,1610612749,"Rashad Vaughn, Thon Maker, Malcolm Brogdon, Michael Beasley, Miles Plumlee","Vaughn, Maker, Brogdon, Beasley, Plumlee",1626173-1627748-1627763-201563-203101,MIL,271.0,3,5.0,2.0,10.0,8.0,10.0,6.0,18.0,1.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,9.0,7.0,3.0,2.0,4.0,9.0,6.0,4.0,2.0,2.0,3.0,2.0,8.0,,,9.0,9.0,10.0,1.0,0.5,0.5,0.5,0.5714285714285714,0.5714285714285714,0.5625,0.5625,0.5714285714285714,95.64575645756457,12.3,18.5,12.2,15.5,0.14285714285714285,0.5714285714285714,0.5,0.5,1.0,0.5714285714285714,0.5,0.5714285714285714,0.5,0.39234285714285716,0.39234285714285716,1.0,9.266666666666667,27.15,1.0,1.0,,,,,2.0,,,,,1.0,1.0,,,,,,2.0,,,,,1.0,,,1.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,1.0,,0.3333333333333333,,,,,,1.0,0.4,0.5,1.0,,0.5,0.3333333333333333,,0.5,,,,,0.3333333333333333,,,,,0.2857142857142857,,,,,,,,,0.125,0.25,,,,,,,,,1.0,1.0,,,,0.3333333333333333,,0.6666666666666666,1.0,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,False
1626173-1627748-1627763-201563-203141,1610612749,"Rashad Vaughn, Thon Maker, Malcolm Brogdon, Michael Beasley, Mirza Teletovic","Vaughn, Maker, Brogdon, Beasley, Teletovic",1626173-1627748-1627763-201563-203141,MIL,188.0,1,3.0,-1.0,6.0,6.0,6.0,6.0,12.0,2.0,,,,,4.0,,,6.0,7.0,4.0,,,6.0,,,,,2.0,,4.0,,2.0,6.0,6.0,6.0,,,,,0.5,0.5,0.6,0.6,,91.91489361702128,18.333333333333332,13.0,18.333333333333332,12.833333333333334,0.5,,,,,,,,,0.360825,0.360825,1.0,15.425,,1.0,,,,,,2.0,,,,,2.0,2.0,,,,,,4.0,,,,1.0,2.0,,,,,1.0,2.0,,2.0,,,,,,,2.0,2.0,,,,,,1.0,1.0,,0.5,,,,0.25,0.5,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,2.0,1.0,,,2.0,2.0,,,,0.5,,0.5,,,,,1.0,1.0,,,,,1.0,1.0,0.5,0.5,1.0,,,,1.0,1.0,,,,,0.5,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,False
1626173-1627748-1627763-203101-203141,1610612749,"Rashad Vaughn, Thon Maker, Malcolm Brogdon, Miles Plumlee, Mirza Teletovic","Vaughn, Maker, Brogdon, Plumlee, Teletovic",1626173-1627748-1627763-203101-203141,MIL,678.0,4,11.0,9.0,22.0,24.0,18.0,9.0,46.0,3.0,2.0,6.0,2.0,6.0,10.0,3.0,8.0,24.0,15.0,9.0,3.0,7.0,21.0,6.0,6.0,2.0,2.0,6.0,2.0,14.0,1.0,4.0,22.0,21.0,18.0,0.6666666666666666,0.375,0.42857142857142855,0.375,0.5277777777777778,0.53125,0.5476190476190477,0.5555555555555556,0.4444444444444444,97.69911504424778,12.363636363636363,16.916666666666668,11.772727272727273,16.916666666666668,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.375,0.3333333333333333,0.7222222222222222,0.3333333333333333,0.5533694444444444,0.558421875,0.875,7.45,25.4625,0.8181818181818182,3.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,,,5.0,5.0,1.0,2.0,,1.0,2.0,8.0,2.0,3.0,,1.0,4.0,2.0,1.0,2.0,3.0,7.0,13.0,3.0,16.0,,2.0,2.0,2.0,,3.0,4.0,9.0,2.0,,,,,0.8,0.8,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.1,,0.6666666666666666,1.0,0.4,1.0,0.2,1.0,0.3,,,,1.0,1.0,,,0.2777777777777778,0.4,0.4,1.0,0.1111111111111111,0.1111111111111111,0.5,0.5,0.6666666666666666,0.5,,,0.4914,0.10526315789473684,0.18181818181818182,0.08333333333333333,,3.0,1.0,,1.0,2.0,5.0,4.0,4.0,,,,0.4444444444444444,,1.0,1.0,,0.3125,0.4,1.0,1.0,,2.0,2.0,,2.0,2.0,0.3333333333333333,0.5,1.0,1.0,0.25,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,0.5,,,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.0625,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,False
