EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceArc3FGA,FtPoints,SecondChanceFG2A,SecondChanceFG3A,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,SecondChanceArc3FGM,FG3M,SecondChanceFG3M,SecondChancePoints,PtsUnassisted3s,NonHeaveArc3FGM,OffThreePtRebounds,SelfOReb,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,SecondChanceFg2Pct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,PenaltyFg3Pct,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,PenaltyTurnovers,BlockingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFtPoints,ShortMidRangePctBlocked,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,FTOffRebounds,Travels,OffFTReboundPct,DefensiveGoaltends,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,3SecondViolations,BlockedLongMidRange,BlockedCorner3,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
101150-1626149-1626155-1627787-201628,1610612745,"Lou Williams, Montrezl Harrell, Sam Dekker, Kyle Wiltjer, Bobby Brown","Williams, Harrell, Dekker, Wiltjer, Brown",101150-1626149-1626155-1627787-201628,HOU,339.0,2,6.0,-3.0,17.0,17.0,6.0,34.0,5.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,8.0,10.0,3.0,16.0,19.0,2.0,3.0,3.0,4.0,8.0,8.0,2.0,4.0,4.0,2.0,1.0,1.0,8.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,16.0,4.0,6.0,0.5,0.5,0.8,0.6666666666666666,0.6153846153846154,0.3333333333333333,0.6153846153846154,0.3333333333333333,0.23076923076923078,1.0,1.0,1.0,1.0,1.0,1.0,144.42477876106193,10.176470588235293,9.764705882352942,10.176470588235293,9.764705882352942,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.4,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,1.0,1.0,0.5,0.07692307692307693,0.15384615384615385,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,0.6923076923076923,0.6118769230769231,0.5269333333333334,0.25,5.01,24.400000000000002,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-1626149-1626155-201569-201628,1610612745,"Lou Williams, Montrezl Harrell, Sam Dekker, Eric Gordon, Bobby Brown","Williams, Harrell, Dekker, Gordon, Brown",101150-1626149-1626155-201569-201628,HOU,128.0,1,2.0,-4.0,5.0,5.0,,10.0,1.0,2.0,,,,2.0,,,,,2.0,,1.0,4.0,2.0,5.0,9.0,,,,,,2.0,2.0,,,,,,,1.0,,2.0,4.0,,,,,,,,5.0,,,,,0.25,,0.16666666666666666,,0.35714285714285715,,0.3333333333333333,,,1.0,1.0,,,112.5,14.0,11.6,11.6,11.6,0.3333333333333333,0.5,1.0,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,0.5505416666666666,,,6.45,25.1,,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.25,0.5,1.0,0.6666666666666666,0.4,1.0,0.5,1.0,0.5,0.4389,0.2857142857142857,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-1626149-1626155-201569-201935,1610612745,"Lou Williams, Montrezl Harrell, Sam Dekker, Eric Gordon, James Harden","Williams, Harrell, Dekker, Gordon, Harden",101150-1626149-1626155-201569-201935,HOU,98.0,1,2.0,5.0,3.0,3.0,,6.0,1.0,1.0,,,1.0,1.0,,,,,2.0,,2.0,2.0,2.0,7.0,2.0,,,,,2.0,2.0,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,2.0,3.0,,,,,,,,4.0,,,0.5,0.5,1.0,,0.875,,0.875,,0.5,,1.0,1.0,1.0,1.0,,88.16326530612245,13.666666666666666,19.0,12.333333333333334,19.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,0.5,,,,,0.75,0.51095,,,4.15,25.75,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.5,1.0,0.5,1.5,1.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-1626149-1626155-201569-201976,1610612745,"Lou Williams, Montrezl Harrell, Sam Dekker, Eric Gordon, Patrick Beverley","Williams, Harrell, Dekker, Gordon, Beverley",101150-1626149-1626155-201569-201976,HOU,1437.0,6,24.0,1.0,50.0,51.0,,101.0,11.0,13.0,,,6.0,12.0,5.0,9.0,1.0,,9.0,,22.0,34.0,10.0,61.0,60.0,,,,,18.0,26.0,9.0,9.0,12.0,5.0,,4.0,27.0,11.0,7.0,20.0,28.0,2.0,2.0,,4.0,3.0,1.0,11.0,51.0,,,0.4090909090909091,0.45,0.6470588235294118,,0.6022727272727273,,0.648936170212766,,0.22727272727272727,0.36363636363636365,0.875,0.8461538461538461,0.8571428571428571,,0.9,101.21085594989562,15.92,12.568627450980392,14.98,12.352941176470589,0.29545454545454547,0.8461538461538461,1.0,0.45454545454545453,0.2727272727272727,0.5,0.5,,0.20454545454545456,0.5555555555555556,0.5555555555555556,0.8,0.022727272727272728,0.20454545454545456,,,,,0.5227272727272727,0.4828715909090909,,,8.211764705882352,25.2,,8.0,,8.0,7.0,,2.0,4.0,2.0,8.0,9.0,12.0,14.0,10.0,3.0,6.0,0.058823529411764705,0.15384615384615385,1.0,0.3333333333333333,0.42105263157894735,,0.3333333333333333,0.6666666666666666,,0.50815,0.1276595744680851,0.16216216216216217,3.0,,3.0,,10.0,,3.0,4.0,1.0,0.3,,0.3,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5,0.058823529411764705,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.16393442622950818,3.0,3.0,3.0,5.0,9.0,4.0,3.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,0.75,1.0,1.0,0.42857142857142855,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-1626149-1626155-201628-203991,1610612745,"Lou Williams, Montrezl Harrell, Sam Dekker, Bobby Brown, Clint Capela","Williams, Harrell, Dekker, Brown, Capela",101150-1626149-1626155-201628-203991,HOU,180.0,1,3.0,-2.0,6.0,6.0,6.0,12.0,,1.0,,1.0,,,,1.0,,,4.0,4.0,,2.0,4.0,6.0,8.0,,2.0,4.0,6.0,,,4.0,,1.0,,,,3.0,1.0,,1.0,3.0,1.0,,1.0,,,,,3.0,6.0,6.0,,,,,0.25,0.25,0.375,0.375,0.6666666666666666,,,1.0,1.0,,1.0,96.0,13.833333333333334,16.166666666666668,11.166666666666666,16.166666666666668,0.16666666666666666,,,,,,,,0.16666666666666666,,,,,0.6666666666666666,0.16666666666666666,,,0.6666666666666666,0.8333333333333334,0.4780166666666667,0.4780166666666667,1.0,8.85,24.95,1.0,2.0,2.0,3.0,,2.0,1.0,1.0,,2.0,,,2.0,4.0,,2.0,0.5,1.0,,0.5,0.4,1.0,,,1.0,0.46155,0.25,0.5,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,0.25,0.5,0.25,0.75,0.75,0.3333333333333333,0.3333333333333333,,0.25,0.25,0.5,0.25,0.5,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,3.0,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-1626149-1626155-201628-2772,1610612745,"Lou Williams, Montrezl Harrell, Sam Dekker, Bobby Brown, Trevor Ariza","Williams, Harrell, Dekker, Brown, Ariza",101150-1626149-1626155-201628-2772,HOU,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-1626149-1626155-201935-2772,1610612745,"Lou Williams, Montrezl Harrell, Sam Dekker, James Harden, Trevor Ariza","Williams, Harrell, Dekker, Harden, Ariza",101150-1626149-1626155-201935-2772,HOU,847.0,2,14.0,10.0,27.0,28.0,19.0,55.0,5.0,6.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,10.0,6.0,8.0,13.0,11.0,34.0,24.0,6.0,8.0,7.0,27.0,4.0,12.0,10.0,2.0,6.0,2.0,,,16.0,4.0,5.0,10.0,14.0,4.0,2.0,2.0,1.0,1.0,,4.0,27.0,27.0,19.0,0.25,0.3333333333333333,0.6153846153846154,0.75,0.6458333333333334,0.8,0.6538461538461539,0.7941176470588235,0.4583333333333333,0.25,0.5555555555555556,0.8,0.6428571428571429,,0.75,93.5064935064935,14.222222222222221,16.535714285714285,13.62962962962963,15.071428571428571,0.25,0.8333333333333334,1.0,0.4,0.16666666666666666,0.25,0.25,,0.125,0.6666666666666666,0.6666666666666666,,0.041666666666666664,0.4166666666666667,0.26666666666666666,1.0,0.06666666666666667,0.4,0.7083333333333334,0.5405208333333333,0.5404433333333334,0.7941176470588235,8.13076923076923,25.245454545454546,0.7037037037037037,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,6.0,2.0,4.0,,2.0,0.07692307692307693,0.16666666666666666,1.0,0.4,0.36363636363636365,,0.6666666666666666,1.0,0.25,0.5275,0.07692307692307693,0.13333333333333333,4.0,1.0,5.0,1.0,7.0,3.0,4.0,2.0,,0.45454545454545453,1.0,0.45454545454545453,0.875,0.875,0.3333333333333333,0.3333333333333333,,0.4,0.4,1.0,0.4,0.20588235294117646,11.0,2.0,2.0,2.0,12.0,4.0,4.0,3.0,1.0,3.0,1.0,,,,,,,,4.0,3.0,4.0,0.8,0.6666666666666666,,,0.625,,0.75,0.5,1.0,,3.0,4.0,3.0,0.5714285714285714,1.0,0.5,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-1626149-1627786-1627819-2403,1610612745,"Lou Williams, Montrezl Harrell, Troy Williams, Isaiah Taylor, Nene","Williams, Harrell, Williams, Taylor, Nene",101150-1626149-1627786-1627819-2403,HOU,171.0,1,3.0,-2.0,6.0,6.0,1.0,12.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,,2.0,,2.0,4.0,3.0,4.0,6.0,,1.0,,,,4.0,2.0,,,,,,,2.0,1.0,3.0,5.0,,,,1.0,1.0,,1.0,2.0,,1.0,,,0.5,,0.2857142857142857,,0.2857142857142857,,0.42857142857142855,1.0,1.0,1.0,1.0,,,101.05263157894737,15.333333333333334,13.166666666666666,14.166666666666666,13.166666666666666,0.2857142857142857,0.5,0.5,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,0.14285714285714285,0.2857142857142857,,,,,0.7142857142857143,0.46069166666666667,0.3529,,8.525,26.2,0.16666666666666666,1.0,1.0,,1.0,1.0,,1.0,,2.0,,2.0,1.0,,,,,,,1.0,0.5,1.0,,1.0,0.5,,,,,,,,2.0,,,1.0,,,,,0.5,0.5,0.3333333333333333,0.5,,,,,,0.5,4.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-1626149-1627786-201569-2403,1610612745,"Lou Williams, Montrezl Harrell, Troy Williams, Eric Gordon, Nene","Williams, Harrell, Williams, Gordon, Nene",101150-1626149-1627786-201569-2403,HOU,213.0,1,4.0,2.0,8.0,8.0,8.0,16.0,,,,,1.0,1.0,1.0,2.0,,,2.0,2.0,2.0,3.0,2.0,6.0,4.0,2.0,3.0,2.0,6.0,,4.0,2.0,,,,,,,2.0,2.0,5.0,5.0,,,,,,,1.0,6.0,6.0,8.0,,,0.6666666666666666,0.6666666666666666,0.4,0.4,0.42857142857142855,0.42857142857142855,0.4,,0.5,1.0,0.6666666666666666,1.0,1.0,108.16901408450705,11.75,14.875,11.75,14.375,,,,,0.2,1.0,1.0,,0.4,0.5,0.5,,,0.4,,,,0.4,0.4,0.47968,0.47968,1.0,16.933333333333334,25.55,1.0,,,2.0,,,,,1.0,,1.0,1.0,3.0,4.0,,2.0,,,1.0,,,,,1.0,,,0.2857142857142857,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-1626149-1627786-201628-201935,1610612745,"Lou Williams, Montrezl Harrell, Troy Williams, Bobby Brown, James Harden","Williams, Harrell, Williams, Brown, Harden",101150-1626149-1627786-201628-201935,HOU,237.0,1,4.0,-7.0,8.0,9.0,8.0,17.0,2.0,2.0,2.0,2.0,,1.0,,,,,3.0,3.0,2.0,3.0,3.0,5.0,12.0,2.0,3.0,3.0,5.0,4.0,,3.0,2.0,2.0,2.0,,,4.0,2.0,1.0,3.0,3.0,,,,1.0,1.0,,1.0,5.0,5.0,8.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.35714285714285715,0.5,1.0,0.5,0.6666666666666666,0.6,,0.6666666666666666,103.29113924050633,12.875,14.88888888888889,12.875,12.11111111111111,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,0.5,0.3333333333333333,1.0,,0.5,0.8333333333333334,0.6445333333333333,0.6445333333333333,1.0,2.733333333333333,25.2,1.0,,,1.0,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
