EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,FTOffRebounds,DefThreePtRebounds,OffFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShortMidRangeFGM,OpponentPoints,ShortMidRangeAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,BlockingFoulsDrawn,DefCorner3ReboundPct,LostBallTurnovers,SecondChanceCorner3FGA,OffTwoPtRebounds,BadPassSteals,Offensive Fouls,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,HeaveAttempts,Travels,Loose Ball Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,LostBallOutOfBoundsTurnovers,Corner3FGM,SecondChanceFtPoints,PtsUnassisted3s,Corner3Accuracy,UnblockedCorner3Accuracy,Offensive Fouls Drawn,SelfOReb,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceTurnovers,Corner3Assists,Loose Ball Fouls Drawn,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceFG3M,FTDefRebounds,Defensive 3 Seconds Violations,SecondChanceFg3Pct,DefFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,ShortMidRangePctBlocked,PtsPutbacks,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,OffensiveGoaltends,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,StepOutOfBoundsTurnovers,Charge Fouls,BlockedLongMidRange,3SecondViolations,DefensiveGoaltends,LongMidRangePctBlocked,Clear Path Fouls,BlockedArc3,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1626170-1626245-202703-203926-2548,1610612741,"Jerian Grant, Cristiano Felicio, Nikola Mirotic, Doug McDermott, Dwyane Wade","Grant, Felicio, Mirotic, McDermott, Wade",1626170-1626245-202703-203926-2548,CHI,3953.0,10,66.0,2.0,127.0,129.0,12.0,256.0,27.0,42.0,3.0,3.0,26.0,29.0,2.0,43.0,81.0,35.0,29.0,145.0,6.0,9.0,2.0,,15.0,48.0,29.0,24.0,31.0,15.0,69.0,34.0,52.0,69.0,6.0,3.0,1.0,7.0,17.0,2.0,35.0,34.0,7.0,18.0,1.0,8.0,4.0,4.0,8.0,4.0,128.0,15.0,12.0,,0.5581395348837209,0.5714285714285714,0.5308641975308642,0.6666666666666666,0.5,0.6818181818181818,0.5546875,0.6818181818181818,0.3017241379310345,0.6415094339622641,0.684931506849315,0.5,0.631578947368421,93.25575512269161,0.5,15.818897637795276,15.069767441860465,15.133858267716535,14.333333333333334,0.3620689655172414,0.6428571428571429,0.675,0.5555555555555556,0.22413793103448276,0.25,0.2727272727272727,1.0,0.18181818181818182,0.6637931034482759,0.5132724137931034,0.4479909090909091,0.14173228346456693,0.1956521739130435,0.10344827586206896,8.120987654320986,25.091428571428573,0.09448818897637795,11.0,12.0,12.0,3.0,11.0,17.0,38.0,7.0,6.0,17.0,0.2727272727272727,0.375,0.5333333333333333,0.24,0.2698412698412698,0.23809523809523808,0.7777777777777778,0.46153846153846156,0.46153846153846156,0.5833333333333334,0.11724137931034483,3.0,8.0,13.0,,16.0,,0.8,0.7857142857142857,0.11206896551724138,0.6666666666666666,0.375,0.3333333333333333,0.5343899999999999,4.0,143.0,2.0,0.3076923076923077,0.3076923076923077,0.5,6.0,8.0,1.0,10.0,1.0,21.0,8.0,7.0,5.0,10.0,6.0,17.0,30.0,0.7,0.2857142857142857,0.2857142857142857,0.5882352941176471,0.05172413793103448,0.27586206896551724,0.27586206896551724,0.625,0.08333333333333333,0.27586206896551724,,0.8333333333333334,4.0,,11.0,3.0,3.0,0.2894736842105263,0.2222222222222222,0.25,,2.0,0.024691358024691357,0.047619047619047616,,2.0,4.0,,,,,,0.5333333333333333,,2.0,8.0,9.0,0.3333333333333333,0.3333333333333333,2.0,1.0,0.07142857142857142,0.01639344262295082,1.0,2.0,4.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,3.0,,2.0,1.0,1.0,0.5,0.5,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,1610612741,2017,2016-17,True
1626170-1627756-1627835-201577-201959,1610612741,"Jerian Grant, Denzel Valentine, Paul Zipser, Robin Lopez, Taj Gibson","Grant, Valentine, Zipser, Lopez, Gibson",1626170-1627756-1627835-201577-201959,CHI,127.0,1,2.0,6.0,4.0,4.0,,8.0,,,,,1.0,2.0,,,1.0,3.0,,6.0,,,,,,,2.0,,2.0,,6.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,6.0,,,,,,,,0.75,,0.75,,0.75,1.0,1.0,,,90.70866141732283,,12.75,19.0,12.75,19.0,,,,,0.25,0.5,,,,0.75,0.5203,,,,,15.2,26.46666666666667,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,2.0,,6.0,1.0,2.0,1.0,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,,0.25,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627756-200765-201577-201959,1610612741,"Jerian Grant, Denzel Valentine, Rajon Rondo, Robin Lopez, Taj Gibson","Grant, Valentine, Rondo, Lopez, Gibson",1626170-1627756-200765-201577-201959,CHI,161.0,1,3.0,-8.0,6.0,5.0,,11.0,1.0,1.0,,,,1.0,,1.0,2.0,1.0,,2.0,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,2.0,3.0,,,,,,,,,,,,2.0,,,,1.0,1.0,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,98.38509316770187,,16.5,12.4,16.5,12.4,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,,,0.6666666666666666,0.559,,,,,6.15,25.7,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,10.0,,,,,,,,,,,,,,1.0,,,1.0,,,,0.3333333333333333,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612741,2017,2016-17,True
1626170-1627756-200765-201577-202703,1610612741,"Jerian Grant, Denzel Valentine, Rajon Rondo, Robin Lopez, Nikola Mirotic","Grant, Valentine, Rondo, Lopez, Mirotic",1626170-1627756-200765-201577-202703,CHI,191.0,1,3.0,-9.0,5.0,6.0,1.0,11.0,1.0,1.0,,,1.0,,,2.0,5.0,,1.0,5.0,,1.0,,,,,,,,,,,1.0,2.0,,,,,1.0,,2.0,2.0,2.0,2.0,,,,,,,3.0,,1.0,,,,0.4,,0.4,,0.5,,,,0.5,,,82.93193717277488,,18.8,16.166666666666668,18.2,13.0,0.2,1.0,1.0,,0.2,,,,,0.2,0.47606000000000004,0.3589,0.4,0.4,,8.66,,0.2,4.0,1.0,,1.0,1.0,2.0,4.0,,,1.0,1.0,1.0,1.0,,0.3333333333333333,,,,,,0.4,1.0,1.0,3.0,,1.0,,1.0,1.0,0.6,1.0,1.0,,0.8536,1.0,14.0,,0.3333333333333333,0.5,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,0.3333333333333333,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627756-200765-201577-203926,1610612741,"Jerian Grant, Denzel Valentine, Rajon Rondo, Robin Lopez, Doug McDermott","Grant, Valentine, Rondo, Lopez, McDermott",1626170-1627756-200765-201577-203926,CHI,8.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,8.0,,8.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627756-201577-201959-202710,1610612741,"Jerian Grant, Denzel Valentine, Robin Lopez, Taj Gibson, Jimmy Butler","Grant, Valentine, Lopez, Gibson, Butler",1626170-1627756-201577-201959-202710,CHI,471.0,3,8.0,6.0,16.0,15.0,9.0,31.0,3.0,3.0,1.0,1.0,3.0,5.0,2.0,6.0,9.0,6.0,3.0,24.0,3.0,4.0,3.0,2.0,14.0,6.0,5.0,3.0,4.0,1.0,9.0,3.0,4.0,6.0,2.0,,,,2.0,1.0,4.0,3.0,1.0,2.0,,1.0,,1.0,1.0,1.0,24.0,14.0,9.0,,0.5,0.5,0.6666666666666666,0.75,0.7,0.8571428571428571,0.75,0.875,0.4,0.6,0.5714285714285714,0.5,0.6666666666666666,94.77707006369427,1.0,13.5,17.0,12.0625,16.666666666666668,0.2,1.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.14285714285714285,1.0,0.2857142857142857,0.6,0.4929866666666667,0.5058571428571429,0.125,0.2,0.5833333333333334,9.233333333333333,24.78333333333333,0.5625,5.0,2.0,1.0,,1.0,,6.0,1.0,1.0,2.0,,,,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,0.3333333333333333,1.0,,,,3.0,,1.0,,0.5,0.5,0.2,,,,0.4062,2.0,18.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,3.0,,3.0,,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,0.3333333333333333,0.5,0.5,1.0,0.06666666666666667,0.6,0.6,0.3333333333333333,,0.6,,,,,1.0,2.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,6.0,,,,,0.5,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,2.0,0.6666666666666666,1.0,,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627756-201577-201959-203487,1610612741,"Jerian Grant, Denzel Valentine, Robin Lopez, Taj Gibson, Michael Carter-Williams","Grant, Valentine, Lopez, Gibson, Carter-Williams",1626170-1627756-201577-201959-203487,CHI,652.0,2,11.0,-3.0,26.0,25.0,10.0,51.0,5.0,8.0,2.0,3.0,4.0,4.0,1.0,7.0,14.0,7.0,4.0,27.0,3.0,6.0,2.0,3.0,9.0,6.0,4.0,3.0,6.0,3.0,15.0,8.0,11.0,11.0,1.0,,1.0,1.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,27.0,9.0,10.0,1.0,0.42857142857142855,0.42857142857142855,0.5,0.5,0.5476190476190477,0.375,0.6136363636363636,0.5,0.3333333333333333,0.6153846153846154,0.5882352941176471,0.5714285714285714,0.8,112.63803680981594,1.0,10.615384615384615,15.04,10.615384615384615,14.48,0.38095238095238093,0.625,0.625,0.6,0.19047619047619047,0.19047619047619047,0.375,0.6666666666666666,0.125,0.7142857142857143,0.602452380952381,0.5968125,0.09523809523809523,0.14285714285714285,0.3333333333333333,6.857142857142857,24.8,0.38461538461538464,14.0,,2.0,,,,8.0,,,,,,,,,,,0.5,0.5,,,,,2.0,,2.0,,0.5,0.5,0.09523809523809523,,,,,,30.0,,,,,3.0,1.0,,3.0,,9.0,1.0,3.0,1.0,2.0,1.0,4.0,5.0,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.25,0.25,1.0,,0.25,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,0.6666666666666666,0.6666666666666666,,,,,,2.0,1.0,1.0,,,1.0,,,0.5,,,,,,,,,,,,,,1.0,0.125,,,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627756-201577-202703-202710,1610612741,"Jerian Grant, Denzel Valentine, Robin Lopez, Nikola Mirotic, Jimmy Butler","Grant, Valentine, Lopez, Mirotic, Butler",1626170-1627756-201577-202703-202710,CHI,378.0,4,6.0,1.0,14.0,14.0,5.0,28.0,2.0,4.0,1.0,1.0,1.0,2.0,,4.0,9.0,3.0,2.0,13.0,2.0,4.0,1.0,2.0,9.0,,2.0,,,,,3.0,4.0,6.0,2.0,,,1.0,3.0,,2.0,2.0,,1.0,,,,,,,11.0,9.0,5.0,,,,0.4444444444444444,0.5,0.4583333333333333,0.7,0.5,0.75,0.25,1.0,1.0,,1.0,106.66666666666667,,12.214285714285714,14.785714285714286,12.0,13.714285714285714,0.3333333333333333,0.5,0.6666666666666666,,0.08333333333333333,0.16666666666666666,0.2,1.0,,0.5833333333333334,0.49355,0.47396000000000005,0.07692307692307693,0.1,0.6923076923076923,7.688888888888889,24.366666666666664,0.35714285714285715,5.0,2.0,,1.0,1.0,2.0,8.0,,,2.0,1.0,1.0,1.0,,0.2857142857142857,,1.0,,,,0.15384615384615385,1.0,1.0,4.0,,1.0,,1.0,1.0,0.3333333333333333,1.0,1.0,,0.5716,2.0,12.0,,0.5,0.6666666666666666,,1.0,,,1.0,,,,,,2.0,1.0,3.0,3.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.08333333333333333,,,,,,,,1.0,,2.0,2.0,,0.4,0.5,,,2.0,0.2222222222222222,0.25,,,,,,,,,0.5,1.0,1.0,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,0.25,2.0,,1.0,1.0,,,1.0,0.2,1.0,1.0,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627756-201577-202710-203477,1610612741,"Jerian Grant, Denzel Valentine, Robin Lopez, Jimmy Butler, Isaiah Canaan","Grant, Valentine, Lopez, Butler, Canaan",1626170-1627756-201577-202710-203477,CHI,82.0,1,1.0,-1.0,3.0,3.0,,6.0,,,,,1.0,,,1.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,3.0,,,,,,0.5,,0.5,,0.75,,,,,,,105.36585365853658,,14.333333333333334,13.0,14.333333333333334,13.0,,,,,0.5,,,,,,0.3976,,0.5,0.5,,10.75,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,1.0,4.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627756-201959-202703-203477,1610612741,"Jerian Grant, Denzel Valentine, Taj Gibson, Nikola Mirotic, Isaiah Canaan","Grant, Valentine, Gibson, Mirotic, Canaan",1626170-1627756-201959-202703-203477,CHI,137.0,1,2.0,2.0,3.0,4.0,3.0,7.0,,,,,1.0,4.0,4.0,,1.0,4.0,,6.0,,1.0,4.0,,6.0,,4.0,,2.0,,6.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,6.0,6.0,3.0,,,,,,0.6,0.6,0.6,0.6,0.8,1.0,1.0,,1.0,73.57664233576642,,27.333333333333332,13.75,20.0,13.75,,,,,0.2,0.8,,,0.8,0.8,0.52495,0.52495,,,1.0,16.6,24.85,1.0,,1.0,,,1.0,,,,2.0,2.0,,,,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,2.0,,2.0,,6.0,2.0,2.0,2.0,,,,,1.0,0.5,0.5,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627756-201959-202703-2548,1610612741,"Jerian Grant, Denzel Valentine, Taj Gibson, Nikola Mirotic, Dwyane Wade","Grant, Valentine, Gibson, Mirotic, Wade",1626170-1627756-201959-202703-2548,CHI,37.0,1,1.0,-2.0,1.0,2.0,,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,116.75675675675676,,7.0,15.0,7.0,12.0,1.0,,,,,,,,,1.0,0.6778,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627756-201959-202710-2548,1610612741,"Jerian Grant, Denzel Valentine, Taj Gibson, Jimmy Butler, Dwyane Wade","Grant, Valentine, Gibson, Butler, Wade",1626170-1627756-201959-202710-2548,CHI,139.0,1,2.0,-3.0,5.0,5.0,,10.0,1.0,2.0,,,,2.0,,2.0,3.0,2.0,,4.0,,,,,,,2.0,,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,4.0,,,,,,0.6666666666666666,,0.4,,0.4,,0.4,1.0,1.0,,1.0,103.59712230215827,,14.8,13.0,14.8,13.0,0.4,0.5,1.0,,,0.4,,,,0.8,0.5600375,,,,,4.3999999999999995,30.5,,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,0.2,,,,,1.0,7.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,1.0,,,1.0,,,,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627756-202703-202710-203530,1610612741,"Jerian Grant, Denzel Valentine, Nikola Mirotic, Jimmy Butler, Joffrey Lauvergne","Grant, Valentine, Mirotic, Butler, Lauvergne",1626170-1627756-202703-202710-203530,CHI,97.0,1,2.0,4.0,4.0,4.0,4.0,8.0,,1.0,,1.0,,1.0,1.0,,1.0,2.0,,6.0,,1.0,2.0,,6.0,,1.0,,2.0,,6.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,6.0,6.0,4.0,,,,,,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,,1.0,118.76288659793815,,11.0,13.25,11.0,13.25,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,0.5420666666666667,0.5420666666666667,,,1.0,1.8,26.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,2.0,,,,,1.0,1.0,,2.0,,6.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627835-200765-201577-201959,1610612741,"Jerian Grant, Paul Zipser, Rajon Rondo, Robin Lopez, Taj Gibson","Grant, Zipser, Rondo, Lopez, Gibson",1626170-1627835-200765-201577-201959,CHI,228.0,2,4.0,-7.0,8.0,8.0,,16.0,2.0,5.0,,,,3.0,,2.0,5.0,3.0,,7.0,,,,,,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,,,,,1.0,,,,,,,,,,,,7.0,,,,1.0,1.0,0.4,,0.4375,,0.4375,,0.375,1.0,1.0,1.0,1.0,101.05263157894737,,13.375,15.125,13.0,15.125,0.625,0.4,0.4,1.0,,0.375,,,,1.0,0.54764375,,,,,2.0,25.733333333333334,,8.0,1.0,,,2.0,,,,1.0,2.0,,,,0.5,0.4,0.5,,,,,,,2.0,,,,,,,,1.0,,,0.5516,,14.0,,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,3.0,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,,,1.0,,,0.3333333333333333,,,,,,,,,1.0,,,,,3.0,0.3333333333333333,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627835-200765-201577-202703,1610612741,"Jerian Grant, Paul Zipser, Rajon Rondo, Robin Lopez, Nikola Mirotic","Grant, Zipser, Rondo, Lopez, Mirotic",1626170-1627835-200765-201577-202703,CHI,252.0,2,4.0,1.0,8.0,9.0,2.0,17.0,1.0,2.0,,,,2.0,2.0,2.0,4.0,3.0,2.0,9.0,,,3.0,,3.0,2.0,2.0,1.0,2.0,,5.0,,3.0,5.0,1.0,,,1.0,2.0,,2.0,2.0,,1.0,,,,,,,4.0,3.0,2.0,,0.5,1.0,0.5,,0.5,0.5,0.5625,0.5,0.42857142857142855,,0.5,,,97.14285714285714,,14.75,14.88888888888889,14.0,14.555555555555555,0.2857142857142857,0.5,0.5,,,0.2857142857142857,,,0.6666666666666666,0.7142857142857143,0.4861642857142857,0.53815,0.125,0.2,0.3333333333333333,4.1,24.866666666666664,0.25,7.0,2.0,,1.0,1.0,5.0,2.0,,1.0,2.0,1.0,1.25,1.25,0.5,0.5,1.0,,,,,0.5555555555555556,1.0,1.0,2.0,,2.0,,0.6666666666666666,0.5,0.2857142857142857,0.5,1.0,,0.5067,1.0,8.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.14285714285714285,0.5,0.5,1.0,0.5,0.5,,1.0,1.0,,1.0,1.0,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.25,,,,,,1.0,1.0,,1.0,0.5,,,,,,,,2.0,1.0,1.0,0.3333333333333333,0.5,,1.0,0.3333333333333333,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627835-200765-201959-202703,1610612741,"Jerian Grant, Paul Zipser, Rajon Rondo, Taj Gibson, Nikola Mirotic","Grant, Zipser, Rondo, Gibson, Mirotic",1626170-1627835-200765-201959-202703,CHI,201.0,1,3.0,6.0,5.0,6.0,,11.0,4.0,4.0,,,,,,4.0,5.0,,1.0,9.0,,,,,,4.0,,2.0,2.0,2.0,4.0,3.0,5.0,5.0,,,,,,,2.0,1.0,1.0,1.0,,,,,,,9.0,,,,0.5,0.5,0.8,,0.8,,0.9,,,1.0,0.8,,1.0,78.80597014925372,,14.2,21.666666666666668,14.2,21.666666666666668,0.8,1.0,1.0,0.5,,,,,,0.8,0.5692999999999999,,0.2,0.2,,4.04,,,6.0,,,,,,4.0,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,0.5,0.5,0.2,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
1626170-1627835-200765-202710-203926,1610612741,"Jerian Grant, Paul Zipser, Rajon Rondo, Jimmy Butler, Doug McDermott","Grant, Zipser, Rondo, Butler, McDermott",1626170-1627835-200765-202710-203926,CHI,60.0,1,1.0,,3.0,2.0,2.0,5.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,120.0,,15.0,7.5,15.0,7.5,,,,,,,,,,,0.2534,0.2534,,,,7.8,,0.6666666666666666,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2017,2016-17,True
