EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,LiveBallTurnoverPct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Travels,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,ShortMidRangePctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,HeaveAttempts,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Blocked3s,BlockedCorner3,SelfOReb,SelfORebPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockingFoulsDrawn,3SecondViolations,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Charge Fouls,BlockedArc3,DefensiveGoaltends,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1626192-1627774-1627817-202329-203943,1610612757,"Pat Connaughton, Jake Layman, Tim Quarterman, Al-Farouq Aminu, Noah Vonleh","Connaughton, Layman, Quarterman, Aminu, Vonleh",1626192-1627774-1627817-202329-203943,POR,183.0,1,3.0,-1.0,5.0,5.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6,0.6666666666666666,1.0,0.5,0.25,1.0,0.6,0.2,1.0,0.3333333333333333,1.0,1.0,78.68852459016394,12.8,23.8,11.0,22.0,0.5,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.494575,0.5319,0.16666666666666666,0.2,5.82,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,False
1626192-1627774-1627817-203086-203090,1610612757,"Pat Connaughton, Jake Layman, Tim Quarterman, Meyers Leonard, Maurice Harkless","Connaughton, Layman, Quarterman, Leonard, Harkless",1626192-1627774-1627817-203086-203090,POR,180.0,1,3.0,7.0,8.0,8.0,1.0,16.0,2.0,,,,1.0,3.0,2.0,3.0,3.0,10.0,3.0,,2.0,3.0,,,1.0,2.0,3.0,,3.0,1.0,1.0,1.0,1.0,,,,,10.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,,,,1.0,,1.0,1.0,,,,1.0,1.0,128.0,10.625,11.875,10.375,11.875,0.3333333333333333,,,,0.16666666666666666,0.5,,0.8333333333333334,0.5712416666666666,,,,7.166666666666667,25.866666666666664,7.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,10.0,2.0,6.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,10.0,7.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5712416666666666,1.0,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,False
1626192-1627774-1627817-203086-203894,1610612757,"Pat Connaughton, Jake Layman, Tim Quarterman, Meyers Leonard, Shabazz Napier","Connaughton, Layman, Quarterman, Leonard, Napier",1626192-1627774-1627817-203086-203894,POR,86.0,1,1.0,,4.0,4.0,1.0,8.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,,,,,3.0,1.0,4.0,,,1.0,3.0,1.0,2.0,,,2.0,1.0,0.3333333333333333,0.5,0.6666666666666666,,,,,,,,0.5,,,,,133.95348837209303,14.5,7.0,14.25,6.25,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,0.6394833333333333,,,,0.1,23.9,4.0,4.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,2.0,4.0,,,,,,,,,,,,,,4.0,4.0,,,,,,,1.0,0.3333333333333333,0.5,1.0,1.0,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,,0.6394833333333333,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,False
1626192-1627774-1627817-203086-203943,1610612757,"Pat Connaughton, Jake Layman, Tim Quarterman, Meyers Leonard, Noah Vonleh","Connaughton, Layman, Quarterman, Leonard, Vonleh",1626192-1627774-1627817-203086-203943,POR,742.0,3,12.0,-7.0,25.0,24.0,3.0,49.0,3.0,1.0,1.0,5.0,3.0,3.0,4.0,11.0,6.0,18.0,25.0,2.0,,3.0,1.0,2.0,3.0,6.0,10.0,4.0,14.0,2.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,16.0,0.36363636363636365,0.5,0.5,0.35294117647058826,0.09090909090909091,0.3333333333333333,,0.75,0.3333333333333333,1.0,0.8181818181818182,0.375,,0.5,0.5,1.0,95.0943396226415,16.56,13.666666666666666,15.2,13.625,0.17647058823529413,0.29411764705882354,0.2,0.2,0.17647058823529413,0.17647058823529413,0.3333333333333333,0.5294117647058824,0.47240588235294123,0.483825,0.058823529411764705,0.09090909090909091,9.209090909090909,24.8,11.0,11.0,2.0,1.0,1.0,1.0,,,,3.0,2.0,5.0,2.0,2.0,10.0,8.0,9.0,,4.0,3.0,7.0,,2.0,17.0,,4.0,12.0,4.0,10.0,10.0,1.0,1.0,1.0,0.5,1.0,0.5,0.4,0.7142857142857143,0.625,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,0.14285714285714285,1.0,,,,0.4956642857142857,0.5555555555555556,0.44,,3.0,2.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.17647058823529413,,0.2857142857142857,0.1111111111111111,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,7.0,2.0,1.0,2.0,0.6666666666666666,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,False
1626192-1627774-1627817-203090-203943,1610612757,"Pat Connaughton, Jake Layman, Tim Quarterman, Maurice Harkless, Noah Vonleh","Connaughton, Layman, Quarterman, Harkless, Vonleh",1626192-1627774-1627817-203090-203943,POR,333.0,2,6.0,2.0,10.0,10.0,1.0,20.0,2.0,1.0,,,3.0,2.0,2.0,5.0,2.0,10.0,8.0,1.0,2.0,2.0,,1.0,2.0,2.0,4.0,1.0,5.0,1.0,,,1.0,2.0,2.0,,1.0,8.0,0.4,0.7142857142857143,0.625,0.2857142857142857,,,,0.5,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,86.48648648648648,17.8,15.5,16.7,14.2,0.2857142857142857,,,,0.42857142857142855,0.2857142857142857,1.0,0.5714285714285714,0.4985,0.8522,0.125,0.16666666666666666,12.919999999999998,25.9,,2.0,2.0,,,,2.0,,,2.0,,,,,,2.0,6.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,,,3.0,,,,0.5,0.5,1.0,1.0,,1.0,,,,1.0,1.0,0.5,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,,1.0,1.0,0.5,,,,,1.0,,0.2,,,,,,,,,1.0,3.0,3.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,False
1626192-1627774-1627817-203894-203943,1610612757,"Pat Connaughton, Jake Layman, Tim Quarterman, Shabazz Napier, Noah Vonleh","Connaughton, Layman, Quarterman, Napier, Vonleh",1626192-1627774-1627817-203894-203943,POR,1929.0,10,32.0,7.0,68.0,67.0,2.0,135.0,16.0,1.0,3.0,4.0,9.0,22.0,18.0,29.0,25.0,65.0,58.0,2.0,22.0,22.0,2.0,,12.0,15.0,29.0,3.0,32.0,7.0,4.0,9.0,11.0,10.0,13.0,2.0,7.0,61.0,0.6206896551724138,0.5277777777777778,0.5508474576271186,0.46296296296296297,0.06896551724137931,0.0625,,0.625,,0.75,0.675,0.10344827586206896,,0.36363636363636365,1.0,0.7142857142857143,100.77760497667185,12.911764705882353,15.686567164179104,12.735294117647058,14.835820895522389,0.2962962962962963,0.07407407407407407,0.75,1.0,0.16666666666666666,0.4074074074074074,0.3333333333333333,0.7592592592592593,0.51035,,0.13559322033898305,0.20588235294117646,8.079310344827586,25.272,40.0,46.0,11.0,7.0,10.0,4.0,7.0,3.0,10.0,7.0,12.0,18.0,3.0,12.0,37.0,14.0,9.0,7.0,7.0,3.0,10.0,3.0,4.0,23.0,2.0,4.0,7.0,2.0,37.0,40.0,0.3888888888888889,0.4117647058823529,0.42857142857142855,0.28,0.25,0.28,0.6666666666666666,0.55,0.5441176470588235,0.6875,0.7333333333333333,0.36363636363636365,0.4444444444444444,0.4444444444444444,0.3181818181818182,0.3181818181818182,0.42857142857142855,0.3333333333333333,0.7,0.3333333333333333,0.3,0.3181818181818182,0.5030683333333333,0.5692307692307692,0.5882352941176471,1.0,3.0,2.0,8.0,2.0,4.0,4.0,2.0,3.0,2.0,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.06666666666666667,0.05555555555555555,1.0,0.06666666666666667,0.06153846153846154,,,1.0,1.0,,1.0,2.0,,3.0,3.0,3.0,1.0,,,0.42857142857142855,,,,0.75,1.0,0.3333333333333333,0.5,,,,0.3333333333333333,,3.0,,3.0,,12.0,1.0,1.0,1.0,1.0,3.0,1.0,0.25,0.6666666666666666,0.3333333333333333,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,False
1626192-1627774-202323-202329-203086,1610612757,"Pat Connaughton, Jake Layman, Evan Turner, Al-Farouq Aminu, Meyers Leonard","Connaughton, Layman, Turner, Aminu, Leonard",1626192-1627774-202323-202329-203086,POR,244.0,1,4.0,-2.0,9.0,10.0,,19.0,2.0,,,2.0,2.0,1.0,,6.0,2.0,,2.0,,,1.0,,,2.0,5.0,7.0,,7.0,1.0,1.0,1.0,1.0,,,,,,,,,0.25,,,,0.8333333333333334,,0.6666666666666666,0.7777777777777778,,,1.0,1.0,0.5,112.13114754098362,13.666666666666666,12.1,13.0,10.1,0.25,0.25,,,0.25,0.125,,0.5,0.4969875,,,,10.1,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,0.5,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,False
1626192-1627774-202323-203894-203943,1610612757,"Pat Connaughton, Jake Layman, Evan Turner, Shabazz Napier, Noah Vonleh","Connaughton, Layman, Turner, Napier, Vonleh",1626192-1627774-202323-203894-203943,POR,268.0,2,4.0,-9.0,9.0,9.0,,18.0,1.0,,,,2.0,1.0,,3.0,1.0,2.0,11.0,,,1.0,2.0,,,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,0.2,0.25,0.6666666666666666,1.0,0.5,0.6666666666666666,,,0.5,,,0.6666666666666666,,,96.71641791044776,18.22222222222222,11.555555555555555,18.22222222222222,9.555555555555555,0.25,,,,0.5,0.25,,0.5,0.4471375,,0.2,0.25,11.733333333333334,24.9,6.0,9.0,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,3.0,3.0,3.0,,6.0,,,,,,,,,,,,,,,,,,0.5,,0.5,,,0.584625,,0.6666666666666666,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,False
1626192-1627774-203081-203894-203943,1610612757,"Pat Connaughton, Jake Layman, Damian Lillard, Shabazz Napier, Noah Vonleh","Connaughton, Layman, Lillard, Napier, Vonleh",1626192-1627774-203081-203894-203943,POR,59.0,1,1.0,-2.0,2.0,2.0,,4.0,,,,,,1.0,,,1.0,1.0,3.0,,,1.0,,,,1.0,1.0,,1.0,,,,1.0,1.0,3.0,,,1.0,,,0.25,1.0,,,,1.0,,,1.0,,,1.0,,,97.6271186440678,19.0,10.5,19.0,10.5,,,,,,1.0,,1.0,0.42435,,0.5,,,27.9,2.0,2.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,0.25,,,,,,,,,,,1.0,,,0.42435,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,False
1626192-1627774-203086-203090-203894,1610612757,"Pat Connaughton, Jake Layman, Meyers Leonard, Maurice Harkless, Shabazz Napier","Connaughton, Layman, Leonard, Harkless, Napier",1626192-1627774-203086-203090-203894,POR,101.0,1,2.0,2.0,3.0,4.0,1.0,7.0,1.0,1.0,,,1.0,2.0,2.0,2.0,2.0,7.0,5.0,1.0,4.0,2.0,,,1.0,2.0,3.0,1.0,4.0,,,2.0,2.0,,,,,5.0,1.0,0.875,0.875,0.5,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,99.8019801980198,12.333333333333334,16.0,12.333333333333334,14.75,0.25,,,,0.25,0.5,1.0,0.75,0.6044125,,,,9.8,26.25,,,1.0,,,1.0,1.0,,,1.0,,,,,,,3.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,1.0,0.5,,0.5,,,,1.0,1.0,,1.0,1.0,0.5,0.5,1.0,,,,,0.5,,,,1.0,,,,1.0,2.0,,2.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2017,2016-17,False
