EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2M,PtsUnassisted3s,LongMidRangeAssists,OffThreePtRebounds,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,RecoveredBlocks,SecondChanceFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Blocked3s,BlockedArc3,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,StepOutOfBoundsTurnovers,Loose Ball Fouls,OffLongMidRangeReboundPct,Offensive Fouls Drawn,SecondChanceFtPoints,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsPutbacks,DefensiveGoaltends,FTOffRebounds,BlockingFouls,Charge Fouls,Loose Ball Fouls Drawn,OffFTReboundPct,OffCorner3ReboundPct,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,LongMidRangePctBlocked,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1882-200757-200794-201952-201960,1610612737,"Elton Brand, Thabo Sefolosha, Paul Millsap, Jeff Teague, DeMarre Carroll","Brand, Sefolosha, Millsap, Teague, Carroll",1882-200757-200794-201952-201960,ATL,1371.0,6,23.0,-2.0,44.0,45.0,20.0,11.0,4.0,89.0,7.0,12.0,1.0,1.0,5.0,6.0,11.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,3.0,13.0,26.0,2.0,10.0,16.0,48.0,50.0,2.0,1.0,3.0,3.0,6.0,14.0,2.0,5.0,7.0,25.0,18.0,8.0,6.0,6.0,1.0,3.0,1.0,9.0,2.0,11.0,1.0,1.0,4.0,5.0,24.0,5.0,6.0,9.0,1.0,16.0,5.0,21.0,1.0,6.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,6.0,13.0,1.0,1.0,19.0,1.0,7.0,2.0,2.0,1.0,1.0,2.0,45.0,25.0,20.0,2.0,0.6923076923076923,0.6923076923076923,1.0,0.2,0.3333333333333333,0.4,0.2,0.5,0.42857142857142855,0.4444444444444444,0.3,0.47368421052631576,0.5222222222222223,0.3,0.5434782608695652,0.2777777777777778,0.1,0.11538461538461539,0.16666666666666666,0.09090909090909091,0.16666666666666666,1.0,1.0,0.6,0.35714285714285715,0.8571428571428571,0.6818181818181818,0.23809523809523808,0.6,0.3333333333333333,0.5,0.5,1.0,0.75,1.0,0.0625,93.47921225382932,16.386363636363637,14.444444444444445,15.568181818181818,13.955555555555556,0.3333333333333333,0.5833333333333334,0.7,0.5714285714285714,0.3055555555555556,0.5454545454545454,0.6,0.8333333333333334,0.08333333333333333,0.1111111111111111,0.25,0.25,1.0,0.16666666666666666,0.16666666666666666,0.2,1.0,0.2,0.6,0.3333333333333333,1.0,0.2631578947368421,0.2,0.10526315789473684,0.5,0.15789473684210525,0.3333333333333333,0.6111111111111112,0.16666666666666666,0.5355055555555555,0.56587,0.5005736842105263,0.16279069767441862,0.21212121212121213,0.0625,0.5208333333333334,6.623076923076923,24.36,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
1882-200757-200794-201952-202714,1610612737,"Elton Brand, Thabo Sefolosha, Paul Millsap, Jeff Teague, Shelvin Mack","Brand, Sefolosha, Millsap, Teague, Mack",1882-200757-200794-201952-202714,ATL,65.0,1,1.0,,2.0,2.0,,,,4.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,1.0,,0.5,,,0.5,,,0.5,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,88.61538461538463,20.0,12.5,20.0,12.5,0.5,1.0,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,0.57875,,,,,,,2.5,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
1882-200757-200794-201952-203471,1610612737,"Elton Brand, Thabo Sefolosha, Paul Millsap, Jeff Teague, Dennis Schroder","Brand, Sefolosha, Millsap, Teague, Schroder",1882-200757-200794-201952-203471,ATL,11.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.8181818181818,2.0,9.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
1882-200757-200794-201952-2594,1610612737,"Elton Brand, Thabo Sefolosha, Paul Millsap, Jeff Teague, Kyle Korver","Brand, Sefolosha, Millsap, Teague, Korver",1882-200757-200794-201952-2594,ATL,816.0,5,14.0,7.0,26.0,30.0,5.0,7.0,1.0,56.0,3.0,5.0,2.0,1.0,1.0,5.0,10.0,6.0,,1.0,,,,,1.0,5.0,,,12.0,21.0,1.0,6.0,1.0,28.0,21.0,2.0,,1.0,2.0,3.0,4.0,,,,6.0,20.0,4.0,,5.0,1.0,,,10.0,,10.0,,,3.0,3.0,20.0,2.0,6.0,7.0,1.0,14.0,3.0,17.0,1.0,3.0,3.0,,1.0,1.0,,2.0,4.0,6.0,5.0,,,3.0,,2.0,,2.0,1.0,1.0,2.0,26.0,6.0,5.0,,0.8333333333333334,0.8333333333333334,,0.16666666666666666,,,0.16666666666666666,0.5714285714285714,0.75,0.5,0.3333333333333333,0.75,0.5,0.3333333333333333,0.75,0.2222222222222222,,,,,,0.5,1.0,0.6363636363636364,0.2222222222222222,1.0,0.7647058823529411,0.21428571428571427,0.5,0.2,0.6666666666666666,0.6,0.6666666666666666,1.0,1.0,0.07142857142857142,98.82352941176471,14.807692307692308,14.366666666666667,14.115384615384615,13.833333333333334,0.18518518518518517,0.6,0.6,1.0,0.37037037037037035,0.5,0.5,0.6,0.2222222222222222,0.037037037037037035,,,,0.18518518518518517,0.2,0.2,,0.6666666666666666,,,,0.25,1.0,,,,,0.4074074074074074,0.2,0.4791462962962963,0.5647,0.4748,0.07142857142857142,0.09090909090909091,0.07142857142857142,0.21428571428571427,9.004761904761905,24.599999999999998,0.19230769230769232,1.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.2,0.25,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
1882-200757-200794-201960-202714,1610612737,"Elton Brand, Thabo Sefolosha, Paul Millsap, DeMarre Carroll, Shelvin Mack","Brand, Sefolosha, Millsap, Carroll, Mack",1882-200757-200794-201960-202714,ATL,66.0,1,1.0,1.0,2.0,2.0,,,,4.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,87.27272727272727,16.5,16.5,16.5,13.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3995,,,,,,,17.7,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
1882-200757-200794-201960-203145,1610612737,"Elton Brand, Thabo Sefolosha, Paul Millsap, DeMarre Carroll, Kent Bazemore","Brand, Sefolosha, Millsap, Carroll, Bazemore",1882-200757-200794-201960-203145,ATL,6.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
1882-200757-200794-201960-203471,1610612737,"Elton Brand, Thabo Sefolosha, Paul Millsap, DeMarre Carroll, Dennis Schroder","Brand, Sefolosha, Millsap, Carroll, Schroder",1882-200757-200794-201960-203471,ATL,319.0,4,5.0,,9.0,11.0,6.0,9.0,1.0,20.0,1.0,4.0,1.0,1.0,2.0,,,2.0,,,,,,,1.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,9.0,9.0,1.0,,,,1.0,2.0,1.0,2.0,2.0,7.0,4.0,,3.0,2.0,1.0,2.0,,2.0,1.0,3.0,1.0,,1.0,,7.0,2.0,,3.0,2.0,5.0,3.0,8.0,,2.0,2.0,,,,,3.0,2.0,3.0,4.0,,,5.0,,2.0,1.0,,,,1.0,9.0,7.0,6.0,1.0,1.0,1.0,1.0,0.5,,0.5,0.5,0.3333333333333333,0.5,0.4375,,0.625,0.45,,0.5833333333333334,0.25,,0.3333333333333333,0.5,,,,1.0,1.0,0.5,,1.0,0.6,0.6666666666666666,,1.0,,1.0,,,,90.28213166144201,17.88888888888889,14.363636363636363,16.88888888888889,14.363636363636363,0.5,0.25,0.5,1.0,,,,,0.25,,,,,0.25,0.5,0.5,1.0,1.0,,,,0.5,0.5,,,0.5,0.5,0.75,0.5,0.50529375,0.3803,0.6276125,0.2222222222222222,0.2857142857142857,,0.7777777777777778,8.216666666666667,25.65,0.6666666666666666,,1.0,,,,1.0,1.0,3.0,2.0,,1.0,,,1.0,1.0,,0.5,0.5,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
1882-200757-200794-202714-203145,1610612737,"Elton Brand, Thabo Sefolosha, Paul Millsap, Shelvin Mack, Kent Bazemore","Brand, Sefolosha, Millsap, Mack, Bazemore",1882-200757-200794-202714-203145,ATL,63.0,1,1.0,-2.0,2.0,1.0,,,1.0,3.0,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,0.5,1.0,,,,,,,,68.57142857142857,20.0,23.0,20.0,23.0,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,0.42285,,,,,,,3.7,24.2,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
1882-200757-200794-202714-203471,1610612737,"Elton Brand, Thabo Sefolosha, Paul Millsap, Shelvin Mack, Dennis Schroder","Brand, Sefolosha, Millsap, Mack, Schroder",1882-200757-200794-202714-203471,ATL,45.0,1,1.0,-3.0,2.0,2.0,,,,4.0,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,128.0,13.5,9.0,13.5,9.0,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,0.5,,0.468425,,,,,,,19.2,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
1882-200757-200794-202714-2594,1610612737,"Elton Brand, Thabo Sefolosha, Paul Millsap, Shelvin Mack, Kyle Korver","Brand, Sefolosha, Millsap, Mack, Korver",1882-200757-200794-202714-2594,ATL,41.0,1,1.0,-2.0,1.0,2.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.36585365853658,8.0,16.5,8.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
