EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsPutbacks,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffArc3ReboundPct,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceFtPoints,DefShortMidRangeReboundPct,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,LostBallSteals,BlockingFoulsDrawn,SecondChanceTurnovers,BlockingFouls,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Loose Ball Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,SelfORebPct,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,Travels,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,OffLongMidRangeReboundPct,DefCorner3ReboundPct,HeaveAttempts,Offensive Fouls Drawn,DefensiveGoaltends,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Offensive Fouls,ShortMidRangeAssists,Technical Free Throw Trips,BlockedLongMidRange,ShortMidRangePctAssisted,SecondChanceCorner3FGA,Charge Fouls Drawn,3SecondViolations,SecondChanceCorner3Frequency,Charge Fouls,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Blocked3s,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,BlockedArc3,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
202324-202330-202344-203546-203957,1610612762,"Derrick Favors, Gordon Hayward, Trevor Booker, Ian Clark, Dante Exum","Favors, Hayward, Booker, Clark, Exum",202324-202330-202344-203546-203957,UTA,87.0,1,1.0,-2.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,4.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,0.5,0.5,0.5,1.0,1.0,1.0,99.3103448275862,16.666666666666668,12.333333333333334,10.0,12.333333333333334,0.5,1.0,1.0,,0.5,1.0,0.627525,,,0.1,25.5,,,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202344-203546-204060,1610612762,"Derrick Favors, Gordon Hayward, Trevor Booker, Ian Clark, Joe Ingles","Favors, Hayward, Booker, Clark, Ingles",202324-202330-202344-203546-204060,UTA,17.0,1,,-2.0,1.0,2.0,3.0,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,254.11764705882354,2.0,7.5,2.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202344-203918-203955,1610612762,"Derrick Favors, Gordon Hayward, Trevor Booker, Rodney Hood, Bryce Cotton","Favors, Hayward, Booker, Hood, Cotton",202324-202330-202344-203918-203955,UTA,42.0,1,1.0,,1.0,1.0,2.0,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,68.57142857142857,29.0,13.0,29.0,13.0,,,,,,,0.3637,,,9.5,,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202344-203918-203957,1610612762,"Derrick Favors, Gordon Hayward, Trevor Booker, Rodney Hood, Dante Exum","Favors, Hayward, Booker, Hood, Exum",202324-202330-202344-203918-203957,UTA,788.0,11,13.0,4.0,28.0,25.0,53.0,3.0,6.0,2.0,6.0,14.0,4.0,11.0,26.0,22.0,6.0,2.0,3.0,4.0,1.0,9.0,7.0,11.0,13.0,10.0,14.0,6.0,22.0,0.5,0.6,0.42857142857142855,0.4166666666666667,0.52,0.2222222222222222,0.7777777777777778,0.7142857142857143,1.0,96.8527918781726,13.571428571428571,16.32,13.571428571428571,15.76,0.3333333333333333,0.5,0.5,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.5210277777777779,0.25,0.3,7.292857142857143,24.625,4.0,7.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,6.0,1.0,4.0,4.0,1.0,0.25,0.25,0.5,0.3333333333333333,0.5,0.3333333333333333,0.6,0.6,0.75,0.2777777777777778,0.16666666666666666,0.5,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5440833333333334,0.15384615384615385,0.14285714285714285,,2.0,1.0,1.0,,2.0,,,,,1.0,1.0,,4.0,,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.125,0.3333333333333333,0.18181818181818182,,,0.1111111111111111,,,,1.0,1.0,,,,,,0.15384615384615385,,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.5,,,,,,0.3333333333333333,,,,,,,,1.0,0.09090909090909091,2.0,0.4,0.4,,,,,,,,,,,1.0,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,0.5,,1.0,,,,1.0,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202344-203957-204060,1610612762,"Derrick Favors, Gordon Hayward, Trevor Booker, Dante Exum, Joe Ingles","Favors, Hayward, Booker, Exum, Ingles",202324-202330-202344-203957-204060,UTA,3180.0,21,53.0,6.0,98.0,99.0,197.0,22.0,31.0,19.0,32.0,56.0,29.0,17.0,123.0,117.0,34.0,19.0,17.0,27.0,14.0,64.0,18.0,30.0,42.0,22.0,23.0,10.0,107.0,0.53125,0.5483870967741935,0.5714285714285714,0.6235294117647059,0.6473684210526316,0.3411764705882353,0.6666666666666666,0.7105263157894737,0.6666666666666666,89.20754716981132,16.06122448979592,16.22222222222222,15.326530612244898,15.535353535353535,0.36470588235294116,0.7096774193548387,0.7586206896551724,0.6363636363636364,0.2235294117647059,0.7058823529411765,0.5216076470588236,0.10869565217391304,0.15873015873015872,6.371428571428572,24.624137931034483,34.0,28.0,8.0,10.0,17.0,8.0,8.0,10.0,14.0,11.0,17.0,12.0,47.0,30.0,30.0,8.0,10.0,4.0,9.0,11.0,8.0,6.0,5.0,14.0,27.0,1.0,47.0,34.0,0.7142857142857143,0.4827586206896552,0.4827586206896552,0.6470588235294118,0.6379310344827587,0.6911764705882353,0.42857142857142855,0.8181818181818182,0.5714285714285714,0.7777777777777778,0.2,0.09411764705882353,0.42105263157894735,0.42105263157894735,0.5,0.3448275862068966,0.8,0.3448275862068966,0.42105263157894735,0.4945172413793103,0.3821138211382114,0.3469387755102041,6.0,10.0,3.0,6.0,6.0,10.0,1.0,2.0,2.0,4.0,3.0,8.0,4.0,16.0,5.0,10.0,2.0,6.0,7.0,5.0,3.0,12.0,1.0,3.0,10.0,3.0,3.0,0.4166666666666667,0.375,0.625,0.6666666666666666,1.0,0.21739130434782608,0.4666666666666667,0.3157894736842105,0.3333333333333333,0.25,0.11764705882352941,0.6,0.6,1.0,0.5,0.5,0.16666666666666666,0.06896551724137931,0.5,0.4,0.46365,0.13008130081300814,3.0,0.05357142857142857,0.06451612903225806,0.5454545454545454,8.0,2.0,1.0,0.8,8.0,4.0,8.0,4.0,0.5,3.0,2.0,1.0,1.0,0.058823529411764705,0.08333333333333333,1.0,3.0,12.0,,0.75,0.5,,,,4.0,0.23529411764705882,0.25,,,,1.0,1.0,3.0,4.0,0.5,1.0,,,1.0,0.6666666666666666,,,6.0,2.0,0.75,0.75,0.3333333333333333,3.0,,,,1.0,,,0.25,2.0,,,0.16666666666666666,,,2.0,1.0,1.0,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202379-202692-203504,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Alec Burks, Trey Burke","Favors, Hayward, Evans, Burks, Burke",202324-202330-202379-202692-203504,UTA,12.0,1,,-2.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,120.0,,11.0,,11.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202379-202692-203957,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Alec Burks, Dante Exum","Favors, Hayward, Evans, Burks, Exum",202324-202330-202379-202692-203957,UTA,128.0,1,2.0,2.0,4.0,5.0,9.0,1.0,1.0,,2.0,2.0,,4.0,8.0,6.0,,,,,,,,1.0,1.0,3.0,5.0,3.0,8.0,,,1.0,1.0,1.0,,,0.5,,101.25,11.0,16.8,11.0,16.8,0.5,1.0,1.0,,,0.5,0.38075,0.75,0.75,6.75,,4.0,,1.0,1.0,1.0,,,,,2.0,2.0,,8.0,4.0,,,,,1.0,,,,,,,,8.0,4.0,,,,1.0,1.0,1.0,,1.0,,1.0,0.5,,,,,0.5,1.0,,,0.38075,1.0,1.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202379-203504-203957,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Trey Burke, Dante Exum","Favors, Hayward, Evans, Burke, Exum",202324-202330-202379-203504-203957,UTA,19.0,1,,-2.0,1.0,1.0,2.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,151.57894736842107,11.0,8.0,11.0,8.0,,,,,,,0.3861,,,20.2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202379-203504-204060,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Trey Burke, Joe Ingles","Favors, Hayward, Evans, Burke, Ingles",202324-202330-202379-203504-204060,UTA,76.0,1,1.0,-6.0,3.0,4.0,7.0,,1.0,,,3.0,,,,6.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,132.63157894736844,15.0,7.75,15.0,7.75,0.3333333333333333,,,,,0.3333333333333333,0.43520000000000003,,,11.166666666666666,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202379-203918-203955,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Rodney Hood, Bryce Cotton","Favors, Hayward, Evans, Hood, Cotton",202324-202330-202379-203918-203955,UTA,97.0,1,2.0,1.0,4.0,4.0,8.0,,1.0,,1.0,2.0,,3.0,5.0,4.0,,,,,,,,,,2.0,4.0,2.0,5.0,,,0.5,0.5,0.625,,,,,118.76288659793815,13.0,11.25,13.0,8.0,0.5,,,,,0.5,0.4139,0.5,0.5,11.4,,2.0,,,,,1.0,,,,1.0,1.0,,4.0,2.0,,,,,,1.0,,,,,,,4.0,2.0,,,,1.0,1.0,1.0,,,,,,0.5,,,,,,,,0.4278,0.8,0.5,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202379-203918-203957,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Rodney Hood, Dante Exum","Favors, Hayward, Evans, Hood, Exum",202324-202330-202379-203918-203957,UTA,54.0,1,1.0,,1.0,1.0,2.0,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,53.33333333333333,21.0,33.0,21.0,33.0,,,,,,,0.385,,,11.2,,1.0,,,,1.0,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,1.0,,2.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,0.385,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202379-203955-204060,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Bryce Cotton, Joe Ingles","Favors, Hayward, Evans, Cotton, Ingles",202324-202330-202379-203955-204060,UTA,191.0,1,3.0,7.0,6.0,6.0,12.0,,1.0,1.0,,3.0,3.0,1.0,7.0,,,1.0,,2.0,,6.0,4.0,5.0,6.0,2.0,2.0,1.0,7.0,,,,0.5,0.5,0.5,1.0,1.0,,90.47120418848168,12.666666666666666,19.166666666666668,12.333333333333334,19.166666666666668,0.16666666666666666,,,,0.16666666666666666,0.6666666666666666,0.48484166666666667,0.14285714285714285,0.25,6.133333333333333,23.599999999999998,,,,,2.0,,1.0,,2.0,,,,,,6.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,1.0,,1.0,0.3333333333333333,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,1.0,1.0,2.0,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,0.25,,,0.3333333333333333,0.5,0.5,1.0,1.0,,,,,,0.4371,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202379-203957-204060,1610612762,"Derrick Favors, Gordon Hayward, Jeremy Evans, Dante Exum, Joe Ingles","Favors, Hayward, Evans, Exum, Ingles",202324-202330-202379-203957-204060,UTA,223.0,3,4.0,5.0,7.0,6.0,13.0,1.0,2.0,2.0,2.0,4.0,2.0,,10.0,5.0,2.0,2.0,1.0,3.0,1.0,8.0,,2.0,2.0,,,,10.0,0.5,0.5,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,,1.0,,83.94618834080717,16.0,18.5,14.857142857142858,16.666666666666668,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5083166666666666,,,5.75,25.2,,,,,2.0,,2.0,,2.0,,,,,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,0.3333333333333333,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,0.5,0.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202407-202683-203504,1610612762,"Derrick Favors, Gordon Hayward, Elijah Millsap, Enes Kanter, Trey Burke","Favors, Hayward, Millsap, Kanter, Burke",202324-202330-202407-202683-203504,UTA,850.0,6,14.0,-10.0,24.0,26.0,50.0,,6.0,3.0,4.0,20.0,4.0,6.0,20.0,30.0,6.0,3.0,3.0,5.0,,12.0,8.0,11.0,20.0,9.0,10.0,5.0,17.0,0.75,0.75,0.2,0.2916666666666667,0.3448275862068966,0.16666666666666666,0.8,0.7857142857142857,0.5,84.70588235294117,17.625,16.423076923076923,15.291666666666666,16.0,0.25,,,,0.125,0.4166666666666667,0.4549625,0.1724137931034483,0.2,8.690000000000001,24.475,3.0,1.0,,,8.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,,4.0,6.0,,2.0,3.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.75,0.8,1.0,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.3333333333333333,0.4406666666666667,0.1,0.125,,7.0,,3.0,1.0,1.0,,,1.0,,,5.0,1.0,3.0,,,,1.0,1.0,8.0,,9.0,2.0,1.0,1.0,,,,,,0.1875,,0.5,0.5,0.5,0.6666666666666666,,0.041666666666666664,1.0,1.0,1.0,0.5,,0.16666666666666666,,,,0.46144999999999997,0.15,3.0,0.15,,0.5,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,0.375,0.5,,,,,,,,,,2.0,0.25,0.4,,,,,,,,0.25,0.5,,,,,,,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202407-202683-203546,1610612762,"Derrick Favors, Gordon Hayward, Elijah Millsap, Enes Kanter, Ian Clark","Favors, Hayward, Millsap, Kanter, Clark",202324-202330-202407-202683-203546,UTA,209.0,3,3.0,4.0,7.0,6.0,13.0,3.0,3.0,1.0,5.0,5.0,1.0,,10.0,6.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,10.0,0.4,0.4,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.5,0.6666666666666666,,89.56937799043062,11.714285714285714,21.166666666666668,11.714285714285714,20.833333333333332,0.5,1.0,1.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5380333333333334,0.16666666666666666,0.2,6.74,25.1,5.0,1.0,2.0,2.0,1.0,1.0,,,,4.0,4.0,,8.0,6.0,,,,,1.0,1.0,1.0,,,,1.0,,8.0,5.0,,,,1.0,1.0,1.0,,1.0,,,0.16666666666666666,0.16666666666666666,,,,0.5,1.0,,,0.52285,0.8,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-202407-202683-203957,1610612762,"Derrick Favors, Gordon Hayward, Elijah Millsap, Enes Kanter, Dante Exum","Favors, Hayward, Millsap, Kanter, Exum",202324-202330-202407-202683-203957,UTA,2904.0,4,48.0,13.0,83.0,81.0,164.0,15.0,31.0,14.0,36.0,73.0,17.0,9.0,93.0,80.0,36.0,14.0,18.0,22.0,7.0,48.0,25.0,36.0,60.0,17.0,10.0,5.0,69.0,0.5,0.5806451612903226,0.4931506849315068,0.4666666666666667,0.4946808510638298,0.18888888888888888,0.6410256410256411,0.7,0.7777777777777778,81.32231404958678,17.867469879518072,17.54320987654321,16.819277108433734,16.08641975308642,0.34444444444444444,0.4838709677419355,0.625,0.4666666666666667,0.15555555555555556,0.5333333333333333,0.4793366666666667,0.053763440860215055,0.06578947368421052,8.753424657534246,24.947058823529414,9.0,5.0,,4.0,17.0,25.0,4.0,1.0,4.0,2.0,6.0,2.0,6.0,36.0,12.0,4.0,4.0,4.0,10.0,9.0,7.0,6.0,3.0,14.0,15.0,,4.0,8.0,1.0,0.23529411764705882,0.23529411764705882,0.3333333333333333,0.25,0.3333333333333333,0.42857142857142855,0.9090909090909091,0.6842105263157895,0.8571428571428571,0.18888888888888888,0.2777777777777778,0.2857142857142857,0.3076923076923077,1.0,0.5,,0.125,0.2857142857142857,0.47359375,0.06451612903225806,0.10843373493975904,1.0,19.0,8.0,16.0,,3.0,,1.0,2.0,,10.0,18.0,2.0,24.0,,2.0,10.0,,8.0,16.0,1.0,24.0,3.0,3.0,5.0,1.0,,,0.5555555555555556,0.5,0.5454545454545454,0.5,0.45714285714285713,0.6153846153846154,0.5,0.7142857142857143,0.6666666666666666,0.03333333333333333,,,,0.8,0.5,0.1,0.125,,,0.5173466666666667,0.25806451612903225,9.0,0.1232876712328767,0.22580645161290322,0.6,8.0,,4.0,0.45454545454545453,5.0,5.0,5.0,4.0,0.8,2.0,,3.0,1.0,0.11764705882352941,0.2727272727272727,,,,3.0,,,,5.0,0.1282051282051282,6.0,0.35294117647058826,0.4,1.0,0.058823529411764705,0.07142857142857142,,2.0,2.0,,0.3,1.0,,,,0.375,,,15.0,8.0,0.6,0.6,0.5333333333333333,2.0,,,2.0,3.0,,,0.5,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
