EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,GamesPlayed,PlusMinus,DefPoss,TotalPoss,OpponentPoints,Fouls,SecondsPlayed,OffPoss,PenaltyOffPoss,PenaltyDefPoss,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyArc3FGA,PenaltyFG3A,DefAtRimReboundPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceFtPoints,Fg2aBlocked,Loose Ball Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls,BlockedCorner3,Technical Free Throw Trips,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,3SecondViolations,HeaveAttempts,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
200794-201143-201952-203145-203471,1610612737,"Paul Millsap, Al Horford, Jeff Teague, Kent Bazemore, Dennis Schroder","Millsap, Horford, Teague, Bazemore, Schroder",200794-201143-201952-203145-203471,ATL,2,-3.0,4.0,6.0,5.0,2.0,94.0,2.0,,2.0,,1.0,91.91489361702128,15.5,15.75,15.5,15.75,,2.0,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,2.0,,,,2.0,,,,1.0,,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,,1.0,2.0,1.0,1.0,,,1.0,,0.5,,0.5,,0.5,1.0,,1.0,,,1.0,,,,,0.5,,,,,,0.5,,,,,0.5,,0.450725,,,6.3,25.3,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-201952-203145-2594,1610612737,"Paul Millsap, Al Horford, Jeff Teague, Kent Bazemore, Kyle Korver","Millsap, Horford, Teague, Bazemore, Korver",200794-201143-201952-203145-2594,ATL,3,19.0,26.0,56.0,18.0,5.0,804.0,30.0,9.0,13.0,9.0,,100.29850746268656,11.033333333333333,18.192307692307693,10.333333333333334,17.807692307692307,0.3,13.0,3.0,7.0,8.0,,1.0,4.0,3.0,5.0,3.0,1.0,5.0,11.0,17.0,2.0,8.0,37.0,1.0,2.0,5.0,14.0,8.0,,,5.0,1.0,7.0,9.0,2.0,20.0,1.0,12.0,15.0,4.0,19.0,2.0,2.0,,3.0,5.0,,32.0,0.6363636363636364,0.6363636363636364,0.25,0.25,0.6470588235294118,0.5,0.56,0.5,0.6379310344827587,0.8333333333333334,0.32,1.0,0.16666666666666666,0.9375,0.3333333333333333,,1.0,1.0,0.32,0.875,0.875,0.16,0.2,0.6,0.6,0.6666666666666666,0.12,0.2,0.2,0.2,0.5,,0.64,0.2,0.501372,,0.13513513513513514,8.094117647058823,24.4625,3.0,4.0,1.0,0.3,0.559645,3.0,4.0,1.0,,,9.0,,,4.0,6.0,3.0,11.0,6.0,2.0,1.0,4.0,1.0,3.0,3.0,,,2.0,2.0,,,,,6.0,,,10.0,2.0,6.0,2.0,,4.0,11.0,1.0,,0.6666666666666666,0.4,0.5,0.4,,0.75,0.5,1.0,,0.5,0.5,1.0,0.5714285714285714,0.25,0.3333333333333333,1.0,1.0,,,,,0.4,0.75,0.20689655172413793,0.2857142857142857,0.2972972972972973,3.0,1.0,,0.058823529411764705,,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,2.0,,1.0,1.0,4.0,,,,,0.25,,,0.5,0.09090909090909091,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.1,,,,1.0,2.0,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-201952-203471-2594,1610612737,"Paul Millsap, Al Horford, Jeff Teague, Dennis Schroder, Kyle Korver","Millsap, Horford, Teague, Schroder, Korver",200794-201143-201952-203471-2594,ATL,2,13.0,14.0,34.0,11.0,2.0,465.0,20.0,10.0,2.0,9.0,,105.29032258064517,11.15,17.285714285714285,10.85,16.714285714285715,0.5,8.0,1.0,2.0,3.0,,,2.0,,2.0,,4.0,4.0,3.0,7.0,4.0,4.0,24.0,,,3.0,2.0,4.0,3.0,,4.0,4.0,1.0,4.0,,11.0,1.0,6.0,7.0,1.0,8.0,2.0,1.0,1.0,2.0,4.0,1.0,21.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.42857142857142855,,0.8181818181818182,1.5,0.75,1.5,0.36363636363636365,0.6666666666666666,0.25,0.6,0.25,,,0.75,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.18181818181818182,,,,,0.36363636363636365,1.0,1.0,,,0.6363636363636364,1.0,0.49566363636363636,0.55785,0.125,6.871428571428572,26.5,2.0,2.0,0.6,0.4,0.43198,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,4.0,12.0,9.0,3.0,3.0,1.0,,,,1.0,1.0,2.0,2.0,,,1.0,,6.0,,,10.0,,3.0,2.0,,2.0,11.0,0.75,1.0,0.3333333333333333,0.8,0.75,0.5,1.0,,,,0.5,,,,0.5,0.5,0.5,,0.75,,1.0,1.0,1.0,0.2,,0.21428571428571427,0.3,0.5,,,1.0,,,,,,,2.0,2.0,,,,1.0,,,,1.0,,,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-201960-202714-203145,1610612737,"Paul Millsap, Al Horford, DeMarre Carroll, Shelvin Mack, Kent Bazemore","Millsap, Horford, Carroll, Mack, Bazemore",200794-201143-201960-202714-203145,ATL,2,-7.0,7.0,12.0,11.0,3.0,170.0,5.0,1.0,4.0,1.0,,101.6470588235294,13.8,14.428571428571429,11.8,11.142857142857142,0.2,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,2.0,3.0,,1.0,4.0,1.0,1.0,2.0,4.0,,,,,,2.0,2.0,,4.0,,1.0,2.0,1.0,3.0,,,,1.0,2.0,2.0,2.0,1.0,1.0,,,0.6666666666666666,1.0,0.5,1.0,0.5,1.0,0.25,1.0,,0.3333333333333333,0.5,,,1.0,0.25,1.0,1.0,0.5,,,,,0.25,,,,1.0,1.0,0.5,,0.5259625,,0.5,3.9333333333333336,23.5,,,,,0.4524,,,1.0,,,,,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,2.0,,,1.0,1.0,1.0,0.5,1.0,,1.0,,,,,,1.0,0.5,1.0,1.0,,1.0,,,,,,,,0.5,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-201960-203145-203471,1610612737,"Paul Millsap, Al Horford, DeMarre Carroll, Kent Bazemore, Dennis Schroder","Millsap, Horford, Carroll, Bazemore, Schroder",200794-201143-201960-203145-203471,ATL,4,2.0,7.0,16.0,12.0,4.0,276.0,9.0,3.0,5.0,3.0,,83.47826086956522,13.11111111111111,22.571428571428573,13.11111111111111,21.428571428571427,0.3333333333333333,5.0,,3.0,4.0,,,1.0,1.0,2.0,1.0,1.0,1.0,4.0,7.0,2.0,2.0,14.0,,,,6.0,2.0,,,1.0,1.0,3.0,5.0,1.0,12.0,,2.0,3.0,,3.0,,,,,,3.0,14.0,0.75,0.75,1.0,1.0,0.5714285714285714,,0.7777777777777778,,0.7777777777777778,,0.2222222222222222,0.4,,0.4,,,,0.5,0.4444444444444444,0.75,0.75,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,0.1111111111111111,1.0,1.0,,,0.6666666666666666,1.0,0.47209999999999996,,,7.857142857142857,24.1,,1.0,1.0,,0.49833333333333335,1.0,2.0,,,,,,,1.0,2.0,,5.0,6.0,2.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,5.0,1.0,,0.5,0.8333333333333334,0.8333333333333334,,1.0,,,,,,,,0.6666666666666666,,,,1.0,,,,,0.6666666666666666,0.5,,,0.35714285714285715,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-201960-203145-2594,1610612737,"Paul Millsap, Al Horford, DeMarre Carroll, Kent Bazemore, Kyle Korver","Millsap, Horford, Carroll, Bazemore, Korver",200794-201143-201960-203145-2594,ATL,4,3.0,7.0,10.0,,,81.0,3.0,2.0,3.0,,,177.77777777777777,1.0,11.142857142857142,1.0,10.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,5.0,6.0,,6.0,,,,,,,3.0,,,,,,,,,0.75,,,0.8333333333333334,,0.8571428571428571,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,3.0,,,,,3.0,3.0,,,,,,,1.0,,,,,,,,,2.0,,,4.0,,,1.0,,2.0,,,,,,0.75,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-201960-203471-2594,1610612737,"Paul Millsap, Al Horford, DeMarre Carroll, Dennis Schroder, Kyle Korver","Millsap, Horford, Carroll, Schroder, Korver",200794-201143-201960-203471-2594,ATL,6,-3.0,35.0,65.0,36.0,8.0,959.0,30.0,17.0,8.0,17.0,1.0,97.60166840458811,15.233333333333333,14.342857142857143,14.933333333333334,13.285714285714286,0.5666666666666667,16.0,4.0,4.0,9.0,3.0,3.0,5.0,3.0,5.0,2.0,2.0,5.0,10.0,19.0,4.0,7.0,33.0,3.0,3.0,6.0,12.0,8.0,,4.0,5.0,2.0,6.0,10.0,3.0,24.0,3.0,9.0,14.0,4.0,18.0,3.0,2.0,1.0,4.0,8.0,4.0,27.0,0.6,0.75,0.5714285714285714,0.5714285714285714,0.5263157894736842,1.0,0.6153846153846154,1.0,0.5892857142857143,1.0,0.2692307692307692,0.6923076923076923,0.3333333333333333,0.65,0.3333333333333333,,,1.0,0.34615384615384615,0.4444444444444444,0.8,0.19230769230769232,0.19230769230769232,0.6,0.6,1.0,0.07692307692307693,0.19230769230769232,0.4,0.4,1.0,1.0,0.6153846153846154,0.4,0.5002269230769231,0.5710000000000001,0.18181818181818182,7.705263157894737,25.02857142857143,3.0,4.0,0.7142857142857143,0.21428571428571427,0.48217499999999996,2.0,5.0,3.0,,,1.0,,,6.0,10.0,1.0,19.0,12.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,,,,5.0,,1.0,4.0,,2.0,2.0,,3.0,19.0,1.0,,0.6,0.6428571428571429,0.6333333333333333,0.5,1.0,0.5714285714285714,0.3333333333333333,0.4,0.5,0.3333333333333333,0.8,,0.5,0.6,0.6,0.3333333333333333,1.0,0.3333333333333333,,,,0.35714285714285715,0.4,0.07142857142857142,0.09523809523809523,0.5757575757575758,,4.0,1.0,0.21052631578947367,0.4444444444444444,2.0,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,,,1.0,5.0,,,,1.0,,1.0,1.0,2.0,,,0.5,,,,,,0.125,0.6666666666666666,1.0,1.0,1.0,,0.07142857142857142,1.0,0.3333333333333333,,,1.0,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-202714-203145-203471,1610612737,"Paul Millsap, Al Horford, Shelvin Mack, Kent Bazemore, Dennis Schroder","Millsap, Horford, Mack, Bazemore, Schroder",200794-201143-202714-203145-203471,ATL,4,1.0,5.0,8.0,5.0,1.0,164.0,3.0,,2.0,,,70.2439024390244,20.333333333333332,20.6,20.333333333333332,19.2,,3.0,,1.0,1.0,,,1.0,,,,,,2.0,2.0,,,6.0,,,,4.0,,,,,,2.0,2.0,,4.0,,1.0,3.0,,3.0,,,,,,1.0,6.0,1.0,1.0,,,1.0,,1.0,,1.0,,,0.3333333333333333,,0.3333333333333333,,,,,0.5,1.0,1.0,0.5,,,,,,,,,,,0.5,,0.5454,,,3.3,,,,0.5,,,,,1.0,,,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,1.0,0.3333333333333333,,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-203145-203471-203544,1610612737,"Paul Millsap, Al Horford, Kent Bazemore, Dennis Schroder, Pero Antic","Millsap, Horford, Bazemore, Schroder, Antic",200794-201143-203145-203471-203544,ATL,1,,1.0,1.0,,,4.0,,,1.0,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-203145-203471-2594,1610612737,"Paul Millsap, Al Horford, Kent Bazemore, Dennis Schroder, Kyle Korver","Millsap, Horford, Bazemore, Schroder, Korver",200794-201143-203145-203471-2594,ATL,4,3.0,8.0,17.0,6.0,2.0,289.0,9.0,2.0,4.0,2.0,,84.70588235294117,13.333333333333334,21.125,13.333333333333334,20.375,0.2222222222222222,5.0,,1.0,1.0,,,2.0,1.0,2.0,,1.0,1.0,3.0,5.0,1.0,1.0,9.0,,,,4.0,2.0,,,1.0,1.0,2.0,3.0,1.0,7.0,,2.0,5.0,,5.0,,,,2.0,2.0,1.0,9.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6,,0.75,,0.75,,0.16666666666666666,0.4,,0.625,,,0.5,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,0.16666666666666666,1.0,1.0,,,0.3333333333333333,1.0,0.44436666666666663,,,10.86,25.1,,,0.5,,0.4348,,,1.0,,,,,,,1.0,,,3.0,1.0,1.0,1.0,,,3.0,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,0.5,0.5,,1.0,,,,,,,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201952-201960-202714-203118,1610612737,"Paul Millsap, Jeff Teague, DeMarre Carroll, Shelvin Mack, Mike Scott","Millsap, Teague, Carroll, Mack, Scott",200794-201952-201960-202714-203118,ATL,1,6.0,14.0,30.0,17.0,2.0,488.0,16.0,6.0,,6.0,,88.52459016393443,12.625,20.428571428571427,12.375,17.785714285714285,0.375,8.0,1.0,,2.0,,,3.0,2.0,2.0,2.0,1.0,4.0,4.0,7.0,2.0,6.0,23.0,,,,4.0,4.0,3.0,,4.0,1.0,2.0,3.0,1.0,7.0,1.0,4.0,6.0,2.0,8.0,1.0,,,,,1.0,23.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5714285714285714,,0.5384615384615384,,0.6388888888888888,,0.46153846153846156,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,0.15384615384615385,,,0.23076923076923078,0.15384615384615385,1.0,1.0,0.5,0.15384615384615385,0.3076923076923077,0.25,0.25,,,0.6153846153846154,0.25,0.4704807692307692,,,8.185714285714285,25.266666666666666,2.0,2.0,1.0,0.6666666666666666,0.4846166666666667,,1.0,2.0,,1.0,9.0,,1.0,,1.0,7.0,10.0,3.0,1.0,,,1.0,1.0,2.0,,1.0,,,,,1.0,,7.0,1.0,,11.0,,3.0,1.0,1.0,1.0,10.0,0.5,,,0.5,0.8333333333333334,,,0.6666666666666666,0.3333333333333333,,,0.5,0.5,1.0,,0.6666666666666666,0.6666666666666666,0.5,,,1.0,,,0.3333333333333333,,0.23529411764705882,0.3,0.43478260869565216,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,0.5,,,,,,,,0.5,0.5,1.0,,,,0.5,0.14285714285714285,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201952-201960-202714-203145,1610612737,"Paul Millsap, Jeff Teague, DeMarre Carroll, Shelvin Mack, Kent Bazemore","Millsap, Teague, Carroll, Mack, Bazemore",200794-201952-201960-202714-203145,ATL,1,,4.0,6.0,2.0,1.0,98.0,2.0,,2.0,,,88.16326530612245,8.0,20.5,8.0,20.5,,2.0,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,1.0,,,,,,,1.0,3.0,,3.0,,,,,,,2.0,,,,,,,,,0.5,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,0.4113,,,,25.4,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201952-201960-202714-203544,1610612737,"Paul Millsap, Jeff Teague, DeMarre Carroll, Shelvin Mack, Pero Antic","Millsap, Teague, Carroll, Mack, Antic",200794-201952-201960-202714-203544,ATL,1,,3.0,7.0,2.0,1.0,116.0,4.0,,,,,86.89655172413794,14.5,19.333333333333332,14.5,19.333333333333332,,2.0,,1.0,2.0,,,,,,,,1.0,1.0,2.0,,1.0,2.0,,,,,2.0,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,2.0,,2.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,1.0,,,,,0.6666666666666666,0.5,1.0,,,,,,,0.3333333333333333,,,,,1.0,,0.5608166666666666,,,1.3,29.6,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,0.5,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201952-201960-203118-203145,1610612737,"Paul Millsap, Jeff Teague, DeMarre Carroll, Mike Scott, Kent Bazemore","Millsap, Teague, Carroll, Scott, Bazemore",200794-201952-201960-203118-203145,ATL,4,-1.0,22.0,48.0,24.0,8.0,732.0,26.0,10.0,7.0,10.0,2.0,94.42622950819673,15.153846153846153,15.363636363636363,14.26923076923077,15.363636363636363,0.38461538461538464,12.0,2.0,4.0,7.0,,,6.0,,,,2.0,8.0,6.0,13.0,2.0,8.0,23.0,1.0,2.0,2.0,6.0,6.0,6.0,,8.0,2.0,3.0,3.0,,6.0,1.0,3.0,7.0,1.0,8.0,3.0,2.0,,2.0,3.0,2.0,21.0,0.5,0.5,0.25,0.25,0.46153846153846156,0.5,0.42857142857142855,0.5,0.4782608695652174,0.5,0.38095238095238093,1.0,0.14285714285714285,0.875,0.07692307692307693,0.25,1.0,1.0,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.2857142857142857,,,,,,0.38095238095238093,0.25,0.25,,,0.7142857142857143,0.25,0.4875714285714286,0.37885,0.08695652173913043,3.8615384615384616,25.65,3.0,3.0,1.0,0.3,0.426955,,2.0,2.0,,,5.0,,,2.0,7.0,2.0,9.0,,,,3.0,,,4.0,,1.0,1.0,,1.0,,,,4.0,,,5.0,,2.0,,,1.0,9.0,,,0.2857142857142857,0.35,0.4090909090909091,0.3333333333333333,,0.8,,,,,0.75,1.0,0.75,0.3333333333333333,0.4,,,,,,,0.2,,0.08695652173913043,0.13333333333333333,0.391304347826087,,2.0,,0.15384615384615385,0.14285714285714285,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,0.3333333333333333,,0.16666666666666666,,,,,1.0,,,,,,,0.3333333333333333,,1.0,1.0,1.0,1.0,,,,,,,,,1610612737,2015,2014-15,False
200794-201952-201960-203118-203471,1610612737,"Paul Millsap, Jeff Teague, DeMarre Carroll, Mike Scott, Dennis Schroder","Millsap, Teague, Carroll, Scott, Schroder",200794-201952-201960-203118-203471,ATL,1,,1.0,2.0,,1.0,43.0,1.0,,,,,66.97674418604652,21.0,22.0,7.0,22.0,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,0.5,,,,,0.5,,,,,0.5,,0.48285,0.3561,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201952-201960-203118-2594,1610612737,"Paul Millsap, Jeff Teague, DeMarre Carroll, Mike Scott, Kyle Korver","Millsap, Teague, Carroll, Scott, Korver",200794-201952-201960-203118-2594,ATL,3,-1.0,16.0,35.0,22.0,3.0,490.0,19.0,,,,,102.85714285714286,13.947368421052632,14.0625,12.0,13.8125,,8.0,3.0,4.0,6.0,,1.0,2.0,,2.0,2.0,4.0,7.0,4.0,10.0,4.0,9.0,21.0,,1.0,3.0,4.0,4.0,3.0,,7.0,4.0,2.0,5.0,,13.0,2.0,4.0,5.0,4.0,9.0,,,,,3.0,3.0,18.0,0.5,0.5,0.4444444444444444,0.4444444444444444,0.4,,0.5263157894736842,0.3,0.5526315789473685,0.3,0.47368421052631576,0.5,0.3333333333333333,0.4444444444444444,0.36363636363636365,0.5,1.0,,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.10526315789473684,0.10526315789473684,,,,0.10526315789473684,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.2,,0.7894736842105263,0.5714285714285714,0.5349473684210526,0.5942,0.14285714285714285,6.74,24.61111111111111,,,0.42857142857142855,,,,,,1.0,2.0,1.0,1.0,4.0,,,,,9.0,3.0,3.0,2.0,,2.0,,1.0,,3.0,3.0,,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,0.75,0.25,,,,1.0,1.0,,0.4,,0.5,0.3333333333333333,,,0.5,,,,0.75,,0.4,0.5,1.0,,,0.05263157894736842,0.1,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.4,,,,,,,,1.0,,,,,,,,,1610612737,2015,2014-15,False
