EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,FG3APct,LiveBallTurnoverPct,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Blocked2s,BlockedAtRim,Blocks,FTDefRebounds,DeadBallTurnovers,Offensive Fouls,DefFTReboundPct,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,Steals,BadPassSteals,StepOutOfBoundsTurnovers,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,FtPoints,FTA,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffThreePtRebounds,SelfOReb,LostBallSteals,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,PenaltyAtRimFGM,PenaltyFG2M,PenaltyFtPoints,PenaltyFg2Pct,PenaltyAtRimAccuracy,Corner3FGM,Corner3FGA,Corner3Assists,2pt And 1 Free Throw Trips,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BadPassOutOfBoundsTurnovers,OffLongMidRangeReboundPct,SecondChanceFtPoints,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffAtRimReboundPct,PenaltyCorner3FGA,OffCorner3ReboundPct,PenaltyCorner3Frequency,PtsPutbacks,LongMidRangePctBlocked,SecondChanceArc3FGA,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,RecoveredBlocks,ShortMidRangePctBlocked,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,LostBallTurnovers,BlockingFouls,Loose Ball Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,OffensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,3SecondViolations,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,DefensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Travels,HeaveAttempts,HeaveMakes,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1890-202684-2544-2592-2747,1610612739,"Shawn Marion, Tristan Thompson, LeBron James, James Jones, JR Smith","Marion, Thompson, James, Jones, Smith",1890-202684-2544-2592-2747,CLE,27.0,1,,2.0,1.0,1.0,,2,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,106.66666666666666,23.0,4.0,23.0,4.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.512,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,0.512,,1.0,1.0,,,,,,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
1890-2034-203521-2570-2592,1610612739,"Shawn Marion, Mike Miller, Matthew Dellavedova, Kendrick Perkins, James Jones","Marion, Miller, Dellavedova, Perkins, Jones",1890-2034-203521-2570-2592,CLE,92.0,1,2.0,4.0,3.0,3.0,2.0,6,,2.0,,1.0,,,,,2.0,5.0,1.0,,1.0,2.0,,,,,,,1.0,1.0,1.0,3.0,2.0,5.0,,1.0,3.0,,,,,0.375,,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,,0.5,1.0,93.91304347826086,10.666666666666666,20.0,10.333333333333334,18.0,0.5,,,,,,,,,1.0,,,1.0,0.5830875,0.6676,0.4,0.8,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,1.0,3.0,0.5,,0.5,0.5,0.5830875,27.15,1.0,3.0,,,,1.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,5.0,,,3.0,1.0,,,,,,,,5.0,,0.5,0.5,0.5,0.375,0.5,,,,,,,,0.5,0.5,,0.5,0.5,0.5,1.0,2.0,2.0,,,,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
1890-2034-203925-2570-2592,1610612739,"Shawn Marion, Mike Miller, Joe Harris, Kendrick Perkins, James Jones","Marion, Miller, Harris, Perkins, Jones",1890-2034-203925-2570-2592,CLE,205.0,1,3.0,-4.0,6.0,6.0,1.0,12,2.0,2.0,1.0,1.0,1.0,,1.0,3.0,4.0,6.0,10.0,1.0,1.0,2.0,6.0,3.0,3.0,2.0,,6.0,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,0.75,1.0,0.5,1.0,0.5,1.0,1.0,,1.0,1.0,0.3333333333333333,,1.0,,84.29268292682927,14.333333333333334,19.833333333333332,13.0,19.833333333333332,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,,,,1.0,1.0,1.0,0.6666666666666666,0.5766666666666667,,0.3333333333333333,7.15,6.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,0.5766666666666667,25.05,1.0,2.0,,,,,,,,2.0,1.0,,,,,6.0,,,,,,,,1.0,,,,6.0,,,,,0.5,0.5,,,,1.0,1.0,1.0,1.0,,,,0.3333333333333333,,,1.0,,,,,,1.0,,,0.5,,,2.0,3.0,,0.75,1.0,,1.0,,,0.16666666666666666,,,,,,,,,1.0,,,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
1890-203521-203925-2570-2592,1610612739,"Shawn Marion, Matthew Dellavedova, Joe Harris, Kendrick Perkins, James Jones","Marion, Dellavedova, Harris, Perkins, Jones",1890-203521-203925-2570-2592,CLE,118.0,1,2.0,1.0,4.0,4.0,2.0,8,2.0,2.0,1.0,1.0,1.0,,1.0,2.0,4.0,6.0,5.0,1.0,1.0,4.0,,,,,,,1.0,,1.0,1.0,2.0,3.0,,,2.0,,,0.5,1.0,0.4,1.0,0.5,1.0,1.0,0.5,,1.0,0.6666666666666666,,,,97.6271186440678,8.25,21.25,8.0,21.25,0.4,1.0,1.0,,0.2,0.2,,,,1.0,1.0,,0.6,0.5252600000000001,,0.6666666666666666,8.3,4.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,1.0,4.0,0.2,,0.2,0.2,0.5252600000000001,25.6,1.0,4.0,,,,,,,,2.0,,,,,,6.0,4.0,,,,1.0,,,,,,,6.0,,,,,0.4,0.5,0.25,,1.0,,,,,,,,0.4,,,1.0,2.0,2.0,,,,1.0,,,1.0,1.0,,2.0,2.0,2.0,0.5,1.0,,,,,,,,,,1.0,2.0,1.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
201567-202389-202681-202697-2544,1610612739,"Kevin Love, Timofey Mozgov, Kyrie Irving, Iman Shumpert, LeBron James","Love, Mozgov, Irving, Shumpert, James",201567-202389-202681-202697-2544,CLE,878.0,3,15.0,-12.0,27.0,27.0,3.0,54,1.0,3.0,,1.0,4.0,6.0,10.0,7.0,17.0,23.0,35.0,,1.0,,10.0,5.0,6.0,1.0,4.0,13.0,3.0,3.0,5.0,9.0,3.0,12.0,2.0,6.0,23.0,0.7142857142857143,0.7142857142857143,0.4117647058823529,,0.34,,0.4107142857142857,,0.7142857142857143,0.3,0.5,0.6153846153846154,0.17647058823529413,0.5,,0.3333333333333333,88.56492027334852,14.592592592592593,17.925925925925927,14.074074074074074,16.555555555555557,0.12,0.3333333333333333,0.5,1.0,0.16,0.4,0.6,0.6,0.6666666666666666,0.3333333333333333,,,0.44,0.47927,0.5755833333333333,,11.829411764705881,14.0,6.0,3.0,8.0,10.0,4.0,6.0,,,2.0,,7.0,14.0,0.32,,0.24,0.21428571428571427,0.4987285714285714,24.5,0.5185185185185185,10.0,2.0,2.0,2.0,1.0,2.0,,1.0,3.0,,,,1.0,,13.0,4.0,3.0,,,3.0,1.0,,,1.0,,,13.0,1.0,0.125,,0.125,0.2857142857142857,0.40625,0.17647058823529413,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,,0.21428571428571427,,,0.5652173913043478,6.0,7.0,3.0,0.1111111111111111,0.15789473684210525,,,1.0,,,,1.0,4.0,5.0,0.4,0.3333333333333333,1.0,2.0,1.0,1.0,0.08,0.5,0.5,1.0,,0.25,,,1.0,2.0,1.0,,1.0,,0.07142857142857142,,,2.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
201567-202389-202681-202697-2747,1610612739,"Kevin Love, Timofey Mozgov, Kyrie Irving, Iman Shumpert, JR Smith","Love, Mozgov, Irving, Shumpert, Smith",201567-202389-202681-202697-2747,CLE,8.0,1,,-1.0,,1.0,,1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,180.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
201567-202389-202681-2544-2747,1610612739,"Kevin Love, Timofey Mozgov, Kyrie Irving, LeBron James, JR Smith","Love, Mozgov, Irving, James, Smith",201567-202389-202681-2544-2747,CLE,2891.0,4,48.0,-16.0,97.0,96.0,8.0,193,15.0,26.0,2.0,4.0,18.0,11.0,28.0,36.0,72.0,93.0,109.0,5.0,7.0,11.0,40.0,20.0,23.0,9.0,7.0,49.0,7.0,16.0,17.0,35.0,8.0,43.0,12.0,23.0,82.0,0.5555555555555556,0.6060606060606061,0.5,0.7142857142857143,0.4602272727272727,0.7142857142857143,0.48936170212765956,0.6875,0.68,0.19444444444444445,0.7272727272727273,0.7021276595744681,0.16326530612244897,0.125,0.6666666666666666,0.75,96.13282601176064,14.556701030927835,15.40625,14.237113402061855,14.583333333333334,0.29545454545454547,0.5769230769230769,0.7894736842105263,0.6,0.20454545454545456,0.3181818181818182,0.39285714285714285,0.39285714285714285,0.6363636363636364,0.5714285714285714,0.5,,0.4772727272727273,0.5025301136363637,0.43568333333333337,0.11827956989247312,9.277777777777779,11.0,16.0,1.0,16.0,10.0,1.0,16.0,7.0,6.0,11.0,,21.0,11.0,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.5324772727272727,25.475,0.1134020618556701,17.0,5.0,3.0,6.0,2.0,4.0,,1.0,3.0,10.0,3.0,,3.0,,12.0,32.0,9.0,,3.0,7.0,3.0,3.0,4.0,7.0,4.0,,12.0,1.0,0.1875,,0.1875,0.45454545454545453,0.4583333333333333,0.09722222222222222,0.2692307692307692,1.0,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.4,0.1875,0.1875,1.0,0.2727272727272727,,0.1875,0.12903225806451613,12.0,15.0,7.0,0.07526881720430108,0.09090909090909091,1.0,1.0,3.0,0.07692307692307693,0.07692307692307693,0.023809523809523808,1.0,5.0,2.0,0.5,0.3333333333333333,,,,2.0,,,,,1.0,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,,,,6.0,,,,,2.0,4.0,4.0,,0.5454545454545454,0.6666666666666666,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
201567-202389-202697-203521-2544,1610612739,"Kevin Love, Timofey Mozgov, Iman Shumpert, Matthew Dellavedova, LeBron James","Love, Mozgov, Shumpert, Dellavedova, James",201567-202389-202697-203521-2544,CLE,106.0,2,2.0,4.0,4.0,2.0,,6,,,,,,,1.0,,1.0,6.0,2.0,,,,,,2.0,,,6.0,,,1.0,1.0,,1.0,,1.0,6.0,,,,,1.0,,1.0,,1.0,,,1.0,,,,,81.50943396226415,12.5,28.0,12.5,28.0,,,,,,0.3333333333333333,,,,,,,0.6666666666666666,0.4882166666666667,,,18.0,,2.0,,2.0,,,2.0,,,1.0,,,,0.6666666666666666,,0.6666666666666666,,,24.5,,,,,,,1.0,,,,,2.0,,2.0,,,,6.0,,2.0,,2.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
201567-202389-203521-2544-2747,1610612739,"Kevin Love, Timofey Mozgov, Matthew Dellavedova, LeBron James, JR Smith","Love, Mozgov, Dellavedova, James, Smith",201567-202389-203521-2544-2747,CLE,21.0,1,,,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,0.5,,,0.5,,,,,68.57142857142857,,20.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
201567-202681-202684-202697-2544,1610612739,"Kevin Love, Kyrie Irving, Tristan Thompson, Iman Shumpert, LeBron James","Love, Irving, Thompson, Shumpert, James",201567-202681-202684-202697-2544,CLE,489.0,3,8.0,,15.0,17.0,1.0,32,4.0,5.0,1.0,1.0,1.0,1.0,2.0,6.0,8.0,18.0,18.0,1.0,1.0,2.0,6.0,3.0,4.0,2.0,,9.0,,1.0,4.0,6.0,1.0,7.0,3.0,5.0,16.0,0.5,0.6,0.75,1.0,0.625,1.0,0.6923076923076923,1.0,1.0,,0.5,0.8333333333333334,0.2,,1.0,0.5,94.23312883435582,13.733333333333333,16.647058823529413,13.6,15.705882352941176,0.4166666666666667,0.8,1.0,0.5,0.08333333333333333,0.16666666666666666,0.5,0.5,,1.0,1.0,,0.75,0.5729416666666667,,0.1111111111111111,5.7375,2.0,4.0,,4.0,1.0,,4.0,1.0,1.0,3.0,1.0,3.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3677,25.625,0.13333333333333333,5.0,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,,2.0,6.0,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,0.25,,0.25,1.0,1.0,0.125,0.2,1.0,,1.0,1.0,1.0,0.25,0.25,1.0,,,0.25,0.1111111111111111,3.0,3.0,2.0,0.15384615384615385,0.2222222222222222,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,1.0,,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
201567-202681-202684-202697-2747,1610612739,"Kevin Love, Kyrie Irving, Tristan Thompson, Iman Shumpert, JR Smith","Love, Irving, Thompson, Shumpert, Smith",201567-202681-202684-202697-2747,CLE,475.0,2,8.0,,16.0,17.0,2.0,33,3.0,4.0,2.0,2.0,5.0,1.0,1.0,6.0,10.0,25.0,25.0,2.0,2.0,4.0,6.0,3.0,6.0,1.0,,15.0,2.0,,1.0,3.0,2.0,5.0,2.0,4.0,21.0,0.5,0.6,0.6,1.0,0.65625,1.0,0.6944444444444444,1.0,1.0,0.5,,1.0,0.2857142857142857,0.3333333333333333,1.0,,100.0421052631579,15.25,13.588235294117647,15.0,13.588235294117647,0.25,0.75,0.75,0.3333333333333333,0.3125,0.0625,1.0,1.0,,1.0,1.0,0.5,0.625,0.529153125,0.5852,0.16,6.36,9.0,4.0,2.0,6.0,5.0,4.0,4.0,,,,,2.0,9.0,0.375,,0.25,0.2222222222222222,0.541138888888889,24.516666666666666,0.5625,12.0,,,,2.0,,,1.0,2.0,2.0,1.0,1.0,3.0,3.0,17.0,6.0,9.0,,1.0,,3.0,1.0,2.0,,,,17.0,1.0,0.5,0.75,0.5,0.8333333333333334,0.85,,,,,0.4,0.4,1.0,0.25,0.25,1.0,0.2222222222222222,0.5,0.25,0.68,4.0,4.0,1.0,0.058823529411764705,0.09090909090909091,,,,,,,2.0,3.0,2.0,0.6,1.0,2.0,2.0,2.0,,0.125,1.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,2.0,,0.2222222222222222,2.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
201567-202681-202684-2544-2747,1610612739,"Kevin Love, Kyrie Irving, Tristan Thompson, LeBron James, JR Smith","Love, Irving, Thompson, James, Smith",201567-202681-202684-2544-2747,CLE,1054.0,3,18.0,-5.0,31.0,29.0,7.0,60,6.0,10.0,2.0,2.0,5.0,1.0,4.0,8.0,19.0,35.0,40.0,3.0,5.0,9.0,10.0,5.0,7.0,4.0,1.0,16.0,7.0,5.0,5.0,10.0,8.0,18.0,3.0,7.0,26.0,0.625,0.8333333333333334,0.42105263157894735,0.6,0.44,0.6,0.546875,0.6428571428571429,0.4166666666666667,0.6363636363636364,0.625,0.5,0.5333333333333333,0.75,0.4,0.8,81.97343453510436,13.741935483870968,21.655172413793103,13.096774193548388,19.517241379310345,0.4,0.6,0.8571428571428571,0.6666666666666666,0.2,0.16,0.25,0.25,1.0,0.4,1.0,0.5,0.64,0.492994,0.39762,0.2571428571428571,6.268421052631578,17.0,6.0,5.0,6.0,10.0,5.0,6.0,5.0,3.0,7.0,4.0,9.0,17.0,0.24,0.7142857142857143,0.24,0.3333333333333333,0.45160666666666666,25.183333333333334,0.5483870967741935,5.0,2.0,,2.0,,2.0,2.0,,4.0,1.0,2.0,2.0,2.0,2.0,19.0,6.0,6.0,,2.0,4.0,2.0,2.0,,2.0,,,19.0,1.0,0.3333333333333333,0.4,0.3333333333333333,0.4666666666666667,0.5277777777777778,0.21052631578947367,0.3,0.4,0.3333333333333333,0.2,0.25,,0.3333333333333333,0.4,1.0,0.26666666666666666,0.4,0.3333333333333333,0.5428571428571428,13.0,14.0,6.0,0.1935483870967742,0.24,1.0,1.0,2.0,0.25,0.25,0.1,2.0,4.0,5.0,0.4,0.5,,,,,,,,,,0.3333333333333333,3.0,,1.0,,1.0,0.75,,,,4.0,,,,,,,1.0,0.2,0.5,0.5,,2.0,,,,,,,2.0,,,,1.0,1.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
201567-202681-202697-2544-2747,1610612739,"Kevin Love, Kyrie Irving, Iman Shumpert, LeBron James, JR Smith","Love, Irving, Shumpert, James, Smith",201567-202681-202697-2544-2747,CLE,3.0,1,,-2.0,,1.0,,1,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
201567-202684-202697-203521-2544,1610612739,"Kevin Love, Tristan Thompson, Iman Shumpert, Matthew Dellavedova, LeBron James","Love, Thompson, Shumpert, Dellavedova, James",201567-202684-202697-203521-2544,CLE,405.0,1,7.0,5.0,12.0,12.0,1.0,24,2.0,3.0,,1.0,3.0,3.0,5.0,7.0,11.0,18.0,13.0,,1.0,3.0,8.0,4.0,5.0,1.0,2.0,11.0,2.0,1.0,2.0,3.0,2.0,5.0,2.0,4.0,15.0,0.5714285714285714,0.5714285714285714,0.6363636363636364,,0.6071428571428571,0.75,0.6428571428571429,0.75,1.0,0.5,0.5,0.75,0.3333333333333333,1.0,1.0,1.0,85.33333333333333,18.0,15.75,17.666666666666668,15.25,0.21428571428571427,0.6666666666666666,1.0,0.5,0.21428571428571427,0.35714285714285715,0.6,0.6,0.6666666666666666,0.5,,,0.42857142857142855,0.4637607142857143,0.57675,0.16666666666666666,10.872727272727273,,2.0,,3.0,,,2.0,,,,,4.0,,0.21428571428571427,,0.14285714285714285,,,24.733333333333334,,,,,,,,,,,2.0,1.0,,1.0,,,6.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.09090909090909091,0.3333333333333333,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,1.0,,,0.5,,1.0,1.0,1.0,0.07142857142857142,0.09090909090909091,,,,,,,,,,,,,1.0,,1.0,0.07142857142857142,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,1.0,,0.5,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
201567-202684-202697-2544-2747,1610612739,"Kevin Love, Tristan Thompson, Iman Shumpert, LeBron James, JR Smith","Love, Thompson, Shumpert, James, Smith",201567-202684-202697-2544-2747,CLE,53.0,1,1.0,-7.0,3.0,3.0,,6,,1.0,,,,,,,1.0,,7.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,163.0188679245283,11.333333333333334,6.333333333333333,11.333333333333334,6.333333333333333,0.5,,,,,,,,,,,,1.0,0.692475,,,0.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,3.0,0.5,1.0,0.5,0.5,0.692475,25.3,1.0,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
201567-202697-2544-2592-2747,1610612739,"Kevin Love, Iman Shumpert, LeBron James, James Jones, JR Smith","Love, Shumpert, James, Jones, Smith",201567-202697-2544-2592-2747,CLE,29.0,1,,-2.0,1.0,1.0,,2,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3103448275862,6.0,23.0,6.0,23.0,,,,,,,,,,,,,1.0,0.3522,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,0.3522,26.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2015,2014-15,True
