EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,Corner3FGA,FtPoints,PenaltyFtPoints,DefThreePtRebounds,BadPassTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefThreePtReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Blocked2s,BlockedAtRim,Blocks,AtRimPctBlocked,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassSteals,Travels,SecondChanceTurnovers,BlockingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChancePointsPct,BadPassOutOfBoundsTurnovers,RecoveredBlocks,BlocksRecoveredPct,PtsUnassisted3s,Fg3aBlocked,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,FTOffRebounds,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Arc3PctBlocked,team_id,year,season,team_vs
101162-1718-202322-203078-203490,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Bradley Beal, Otto Porter Jr.","Gortat, Pierce, Wall, Beal, Porter Jr.",101162-1718-202322-203078-203490,WAS,3065.0,6,51.0,19.0,103.0,102.0,44.0,205.0,27.0,41.0,4.0,14.0,5.0,16.0,22.0,36.0,71.0,30.0,131.0,112.0,44.0,28.0,22.0,22.0,34.0,18.0,2.0,80.0,20.0,1.0,36.0,55.0,10.0,2.0,6.0,1.0,2.0,7.0,10.0,13.0,114.0,1.0,0.6111111111111112,0.7096774193548387,0.5070422535211268,0.5495049504950495,0.5745614035087719,0.297029702970297,0.8571428571428571,1.0,0.625,0.660377358490566,0.7,0.7,96.3132137030995,16.135922330097088,13.754901960784315,15.009708737864077,12.794117647058824,0.40594059405940597,0.6585365853658537,0.7105263157894737,0.6666666666666666,0.13861386138613863,0.2857142857142857,0.3076923076923077,0.15841584158415842,0.3125,0.3333333333333333,0.4,0.21782178217821782,0.7029702970297029,0.523920297029703,6.5126760563380275,25.196666666666665,46.0,11.0,25.0,57.0,57.0,46.0,0.44,0.5657894736842105,0.59375,0.49477368421052637,0.4351145038167939,0.44660194174757284,16.0,8.0,3.0,13.0,5.0,12.0,19.0,1.0,0.34285714285714286,0.36538461538461536,0.5714285714285714,0.4,0.4444444444444444,0.16666666666666666,0.5332423076923077,8.0,20.0,14.0,15.0,4.0,2.0,27.0,31.0,7.0,7.0,0.7142857142857143,0.8571428571428571,0.07920792079207921,10.0,11.0,13.0,13.0,36.0,10.0,5.0,12.0,9.0,5.0,11.0,0.9230769230769231,0.43333333333333335,0.43333333333333335,0.07042253521126761,0.07142857142857142,,0.45454545454545453,0.45454545454545453,0.9,0.2894736842105263,0.45454545454545453,0.102803738317757,0.14285714285714285,3.0,2.0,3.0,0.07317073170731707,5.0,10.0,12.0,3.0,1.0,2.0,1.0,6.0,6.0,1.0,2.0,17.0,7.0,10.0,3.0,2.0,2.0,8.0,,1.0,1.0,,5.0,1.0,0.2,0.5384615384615384,0.46153846153846156,0.4166666666666667,0.4473684210526316,0.5,0.6428571428571429,0.043478260869565216,0.5,0.375,0.42857142857142855,1.0,0.625,0.3333333333333333,1.0,0.3157894736842105,0.8333333333333334,0.05263157894736842,0.5,0.5454545454545454,0.1297709923664122,,3.0,1.0,3.0,1.0,7.0,,,,,,,0.03333333333333333,0.0625,0.125,0.4117647058823529,0.4166666666666667,0.4,2.0,0.1111111111111111,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-202322-203078-2400,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Bradley Beal, Drew Gooden","Gortat, Pierce, Wall, Beal, Gooden",101162-1718-202322-203078-2400,WAS,510.0,4,8.0,9.0,17.0,15.0,3.0,32.0,4.0,6.0,1.0,1.0,2.0,4.0,2.0,7.0,11.0,3.0,26.0,17.0,2.0,12.0,2.0,1.0,4.0,1.0,,11.0,3.0,1.0,6.0,8.0,,,,4.0,,4.0,1.0,4.0,24.0,,0.14285714285714285,0.16666666666666666,0.6363636363636364,0.8214285714285714,0.8666666666666667,0.21428571428571427,,1.0,0.6,0.7142857142857143,0.3333333333333333,1.0,90.3529411764706,16.058823529411764,15.8,15.941176470588236,15.733333333333333,0.42857142857142855,0.6666666666666666,0.8,0.25,0.07142857142857142,1.0,1.0,0.2857142857142857,0.5,0.5,,0.14285714285714285,0.6428571428571429,0.5228714285714285,8.236363636363636,24.3,8.0,3.0,5.0,15.0,15.0,8.0,0.6,0.8571428571428571,0.9375,0.5376142857142857,0.5769230769230769,0.47058823529411764,1.0,1.0,,1.0,,2.0,2.0,,0.5,0.5,0.5,,1.0,,0.6826,1.0,3.0,3.0,2.0,,1.0,2.0,3.0,,,1.0,,0.07142857142857142,2.0,1.0,3.0,2.0,9.0,2.0,1.0,3.0,2.0,,2.0,1.0,1.0,1.0,0.09090909090909091,,0.5,1.0,1.0,1.0,0.14285714285714285,1.0,0.13333333333333333,0.16666666666666666,1.0,,1.0,0.16666666666666666,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,2.0,2.0,1.0,,,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,0.42857142857142855,0.6666666666666666,0.14285714285714285,1.0,1.0,0.07692307692307693,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-202322-203078-2403,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Bradley Beal, Nene","Gortat, Pierce, Wall, Beal, Nene",101162-1718-202322-203078-2403,WAS,5529.0,7,92.0,-28.0,179.0,178.0,12.0,357.0,22.0,38.0,8.0,26.0,19.0,48.0,31.0,49.0,112.0,40.0,167.0,195.0,56.0,42.0,31.0,28.0,42.0,14.0,9.0,98.0,42.0,4.0,68.0,89.0,15.0,3.0,16.0,17.0,5.0,33.0,13.0,35.0,147.0,,0.5714285714285714,0.6222222222222222,0.4375,0.47039473684210525,0.4940119760479042,0.2631578947368421,0.48484848484848486,1.0,0.6176470588235294,0.6808510638297872,0.4,0.6363636363636364,92.97883884970157,15.58659217877095,15.387640449438202,14.94413407821229,14.612359550561798,0.25,0.5789473684210527,0.7096774193548387,0.6363636363636364,0.17105263157894737,0.3076923076923077,0.3333333333333333,0.3157894736842105,0.3958333333333333,0.4222222222222222,0.47368421052631576,0.20394736842105263,0.5131578947368421,0.49173190789473686,10.521428571428572,25.5225,5.0,2.0,2.0,9.0,9.0,5.0,1.0,0.6666666666666666,0.8,0.5706833333333333,0.05389221556886228,0.027932960893854747,20.0,6.0,3.0,14.0,3.0,16.0,21.0,5.0,0.25396825396825395,0.22727272727272727,0.375,0.16666666666666666,0.35294117647058826,0.17647058823529413,0.461928125,9.0,24.0,5.0,22.0,11.0,,32.0,33.0,,,0.8461538461538461,0.875,0.05921052631578947,11.0,1.0,15.0,1.0,42.0,11.0,12.0,14.0,10.0,2.0,15.0,0.9333333333333333,0.375,0.375,0.10714285714285714,0.07692307692307693,0.2413793103448276,0.3548387096774194,0.3548387096774194,0.9090909090909091,0.3333333333333333,0.3548387096774194,0.08982035928143713,0.11811023622047244,7.0,3.0,10.0,0.18421052631578946,4.0,1.0,1.0,4.0,,,1.0,,8.0,1.0,1.0,20.0,,8.0,4.0,5.0,1.0,12.0,2.0,3.0,2.0,2.0,,4.0,0.3333333333333333,,0.5714285714285714,0.5588235294117647,0.5555555555555556,0.7692307692307693,0.8333333333333334,0.013157894736842105,0.625,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,0.11976047904191617,2.0,3.0,0.3,3.0,,4.0,4.0,3.0,4.0,3.0,3.0,2.0,,0.0625,,0.16,0.2,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.2,0.25,,,,,,,,,,1610612764,2015,2014-15,False
101162-201196-202066-203490-2400,1610612764,"Marcin Gortat, Ramon Sessions, Garrett Temple, Otto Porter Jr., Drew Gooden","Gortat, Sessions, Temple, Porter Jr., Gooden",101162-201196-202066-203490-2400,WAS,460.0,3,8.0,-3.0,17.0,16.0,8.0,33.0,2.0,2.0,,1.0,1.0,5.0,6.0,3.0,8.0,8.0,15.0,18.0,2.0,4.0,6.0,1.0,4.0,1.0,,11.0,3.0,2.0,8.0,9.0,,,2.0,,1.0,2.0,3.0,4.0,13.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.46875,0.46875,0.5,1.0,1.0,1.0,1.0,1.0,1.0,103.30434782608695,15.058823529411764,12.75,14.705882352941176,12.75,0.125,1.0,1.0,0.5,0.0625,,,0.3125,0.2,0.2,,0.375,0.625,0.49945,12.9375,26.5375,13.0,3.0,6.0,12.0,12.0,13.0,0.5,0.46153846153846156,0.46153846153846156,0.5057125,0.8,0.7647058823529411,1.0,1.0,,1.0,,,1.0,,,0.1111111111111111,,,1.0,,,2.0,,,3.0,1.0,2.0,1.0,,,,1.0,,0.125,3.0,5.0,3.0,7.0,9.0,3.0,,3.0,3.0,,,1.0,0.375,0.375,,,,0.5,0.5,1.0,0.38461538461538464,0.5,,,,,,,1.0,2.0,2.0,,,2.0,,2.0,1.0,,,2.0,2.0,,,,,,,,,,,,,0.2857142857142857,1.0,1.0,1.0,,1.0,,,,,,1.0,,,0.15384615384615385,1.0,0.15384615384615385,,0.4,0.13333333333333333,,,,,,1.0,,,1.0,,,,,,,0.25,0.5,,,,,,,,,,,1.0,,,,,,,,,,1610612764,2015,2014-15,False
101162-201196-202322-202338-203490,1610612764,"Marcin Gortat, Ramon Sessions, John Wall, Kevin Seraphin, Otto Porter Jr.","Gortat, Sessions, Wall, Seraphin, Porter Jr.",101162-201196-202322-202338-203490,WAS,114.0,1,2.0,,6.0,6.0,6.0,12.0,1.0,1.0,,1.0,,1.0,,1.0,3.0,,5.0,5.0,,2.0,,,,,,,1.0,,4.0,4.0,,,,1.0,,1.0,,,5.0,,,,0.3333333333333333,0.3333333333333333,0.5,,,,1.0,1.0,,,151.57894736842107,7.666666666666667,11.333333333333334,7.666666666666667,11.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,0.33443333333333336,12.299999999999999,,6.0,1.0,3.0,5.0,5.0,6.0,0.3333333333333333,0.3333333333333333,0.5,0.33443333333333336,1.0,1.0,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,1.0,2.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-201196-202322-203078-203490,1610612764,"Marcin Gortat, Ramon Sessions, John Wall, Bradley Beal, Otto Porter Jr.","Gortat, Sessions, Wall, Beal, Porter Jr.",101162-201196-202322-203078-203490,WAS,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-201196-202322-203078-2400,1610612764,"Marcin Gortat, Ramon Sessions, John Wall, Bradley Beal, Drew Gooden","Gortat, Sessions, Wall, Beal, Gooden",101162-201196-202322-203078-2400,WAS,4.0,1,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-201196-202322-203490-2400,1610612764,"Marcin Gortat, Ramon Sessions, John Wall, Otto Porter Jr., Drew Gooden","Gortat, Sessions, Wall, Porter Jr., Gooden",101162-201196-202322-203490-2400,WAS,1230.0,5,20.0,8.0,42.0,41.0,19.0,83.0,7.0,14.0,5.0,9.0,1.0,1.0,9.0,13.0,24.0,11.0,45.0,37.0,8.0,18.0,8.0,4.0,7.0,3.0,1.0,17.0,10.0,1.0,18.0,27.0,1.0,1.0,7.0,4.0,5.0,11.0,4.0,9.0,37.0,,0.3076923076923077,0.3333333333333333,0.5416666666666666,0.5,0.5625,0.3142857142857143,0.6363636363636364,1.0,0.6666666666666666,0.7083333333333334,0.3333333333333333,0.8333333333333334,97.17073170731707,14.452380952380953,15.195121951219512,13.214285714285714,14.268292682926829,0.4,0.5,0.7,0.42857142857142855,0.2571428571428571,0.5555555555555556,0.5555555555555556,0.02857142857142857,1.0,1.0,1.0,0.2571428571428571,0.7142857142857143,0.5343863636363636,5.358333333333333,28.872727272727275,15.0,4.0,8.0,16.0,16.0,15.0,0.5,0.2857142857142857,0.4444444444444444,0.5175416666666667,0.35555555555555557,0.35714285714285715,8.0,4.0,1.0,6.0,1.0,5.0,9.0,2.0,0.45454545454545453,0.5294117647058824,0.42857142857142855,0.5,0.5714285714285714,0.14285714285714285,0.5869,2.0,10.0,8.0,7.0,2.0,2.0,9.0,10.0,4.0,4.0,0.7777777777777778,1.0,0.05714285714285714,2.0,5.0,3.0,6.0,9.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,0.2727272727272727,0.3,0.16666666666666666,,,0.2222222222222222,0.2222222222222222,1.0,0.35714285714285715,0.25,0.027777777777777776,0.04,4.0,3.0,5.0,0.2857142857142857,2.0,3.0,5.0,1.0,,1.0,,,3.0,,2.0,8.0,,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,0.5,0.42857142857142855,0.5,1.0,0.7142857142857143,,,0.5,0.5,1.0,0.5,,,0.35714285714285715,0.6,0.07142857142857142,,,0.17777777777777778,1.0,4.0,0.8,,,4.0,,,1.0,,1.0,,,,,0.6666666666666666,0.6,1.0,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,1610612764,2015,2014-15,False
101162-201196-202338-203078-203490,1610612764,"Marcin Gortat, Ramon Sessions, Kevin Seraphin, Bradley Beal, Otto Porter Jr.","Gortat, Sessions, Seraphin, Beal, Porter Jr.",101162-201196-202338-203078-203490,WAS,160.0,1,3.0,4.0,4.0,4.0,,8.0,,,,1.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,,4.0,,1.0,2.0,2.0,,2.0,4.0,1.0,,3.0,4.0,,,,,,,,1.0,2.0,,1.0,1.0,0.5,0.4,0.4,0.2,,,1.0,1.0,,,72.0,23.75,16.25,20.0,16.25,,,,,0.2,,,0.6,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,0.40506000000000003,17.35,25.7,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,0.3333333333333333,,,,,,,,,2.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-201196-203078-203490-2400,1610612764,"Marcin Gortat, Ramon Sessions, Bradley Beal, Otto Porter Jr., Drew Gooden","Gortat, Sessions, Beal, Porter Jr., Gooden",101162-201196-203078-203490-2400,WAS,669.0,5,11.0,19.0,21.0,22.0,14.0,43.0,5.0,7.0,,1.0,2.0,2.0,3.0,7.0,10.0,6.0,36.0,17.0,10.0,4.0,3.0,5.0,7.0,4.0,1.0,16.0,4.0,,8.0,9.0,2.0,1.0,1.0,,,1.0,2.0,4.0,34.0,2.0,0.7142857142857143,0.8333333333333334,0.7,0.71875,0.8181818181818182,0.375,1.0,,0.8,0.8,0.5,1.0,92.55605381165918,14.523809523809524,16.545454545454547,14.523809523809524,15.772727272727273,0.4375,0.7142857142857143,0.7142857142857143,0.8,0.0625,,,0.125,1.0,1.0,0.5,0.1875,0.8125,0.538240625,5.86,25.883333333333336,13.0,3.0,5.0,18.0,18.0,13.0,0.6,0.6666666666666666,0.75,0.5561666666666666,0.5,0.6190476190476191,1.0,1.0,,1.0,,1.0,1.0,,0.3333333333333333,0.2,0.5,,1.0,,0.6967,3.0,13.0,6.0,4.0,1.0,1.0,10.0,14.0,3.0,2.0,0.8,1.0,0.1875,1.0,2.0,3.0,4.0,6.0,1.0,,2.0,,1.0,3.0,0.6666666666666666,0.5,0.5,,,,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.3333333333333333,0.21052631578947367,0.25,1.0,,1.0,,1.0,2.0,3.0,2.0,1.0,2.0,,1.0,1.0,,,2.0,2.0,2.0,2.0,,,1.0,,,,,1.0,1.0,,0.5,1.0,1.0,1.0,1.0,0.75,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.5,0.5,0.05555555555555555,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,,,,,,1610612764,2015,2014-15,False
101162-201196-203078-203490-2403,1610612764,"Marcin Gortat, Ramon Sessions, Bradley Beal, Otto Porter Jr., Nene","Gortat, Sessions, Beal, Porter Jr., Nene",101162-201196-203078-203490-2403,WAS,482.0,1,8.0,2.0,14.0,15.0,6.0,29.0,4.0,6.0,1.0,2.0,3.0,4.0,2.0,8.0,12.0,2.0,16.0,14.0,12.0,4.0,2.0,6.0,6.0,2.0,3.0,12.0,5.0,,6.0,7.0,1.0,,,,,,1.0,2.0,14.0,,0.75,0.75,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.14285714285714285,,,0.45454545454545453,0.5,1.0,0.2,86.6390041493776,16.285714285714285,16.933333333333334,15.785714285714286,14.933333333333334,0.42857142857142855,0.6666666666666666,0.8,0.5,0.14285714285714285,0.5,1.0,0.2857142857142857,0.75,0.75,1.0,0.14285714285714285,0.5714285714285714,0.5331178571428572,8.0,26.9,5.0,1.0,3.0,2.0,2.0,5.0,0.3333333333333333,0.25,0.25,0.679625,0.125,0.35714285714285715,1.0,1.0,,1.0,,1.0,1.0,,0.25,0.16666666666666666,,,1.0,,0.3351,,,,1.0,,,2.0,,,,1.0,1.0,,,1.0,,1.0,,,2.0,,,1.0,,,,,0.16666666666666666,0.5,1.0,,,,0.25,,,,2.0,,2.0,0.16666666666666666,1.0,1.0,3.0,,,,,,1.0,,,2.0,,,,1.0,,1.0,,,,,,2.0,,,1.0,1.0,1.0,0.6,,,1.0,,,,1.0,,,0.75,0.3333333333333333,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-202322-203078-203490-2400,1610612764,"Marcin Gortat, John Wall, Bradley Beal, Otto Porter Jr., Drew Gooden","Gortat, Wall, Beal, Porter Jr., Gooden",101162-202322-203078-203490-2400,WAS,1324.0,7,22.0,-11.0,42.0,44.0,15.0,86.0,4.0,8.0,2.0,7.0,1.0,9.0,6.0,7.0,24.0,10.0,42.0,53.0,8.0,6.0,6.0,4.0,10.0,3.0,1.0,26.0,9.0,1.0,17.0,21.0,2.0,2.0,5.0,2.0,2.0,7.0,5.0,10.0,37.0,1.0,0.5714285714285714,0.5714285714285714,0.2916666666666667,0.47058823529411764,0.525,0.29411764705882354,0.7142857142857143,1.0,0.6,0.6956521739130435,0.5,0.6666666666666666,93.53474320241692,15.952380952380953,14.863636363636363,15.380952380952381,13.909090909090908,0.23529411764705882,0.5,0.5,0.75,0.20588235294117646,0.2857142857142857,0.3333333333333333,0.2647058823529412,0.1111111111111111,0.1111111111111111,1.0,0.17647058823529413,0.5294117647058824,0.5049102941176471,9.866666666666667,24.759999999999998,4.0,,3.0,3.0,3.0,4.0,,,0.25,0.520525,0.07142857142857142,0.09523809523809523,4.0,1.0,,2.0,1.0,3.0,4.0,,0.17647058823529413,0.19047619047619047,,0.4,0.3333333333333333,,0.679175,4.0,10.0,3.0,7.0,3.0,,10.0,14.0,1.0,1.0,0.875,1.0,0.11764705882352941,3.0,1.0,6.0,1.0,18.0,3.0,1.0,6.0,3.0,,6.0,1.0,0.6,0.6,0.041666666666666664,0.14285714285714285,0.125,0.5,0.5,1.0,0.25,0.5,0.15384615384615385,0.20689655172413793,6.0,2.0,6.0,,,,1.0,3.0,,,,,,1.0,2.0,5.0,,,3.0,,,,,,1.0,1.0,1.0,4.0,1.0,,,0.5,0.625,0.5,0.8333333333333334,,,0.75,0.75,1.0,,,,0.25,,,,,0.11904761904761904,1.0,2.0,0.3333333333333333,,,1.0,,,1.0,1.0,,,,,,0.25,0.3333333333333333,,1.0,0.3333333333333333,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,1610612764,2015,2014-15,False
101162-202322-203078-203490-2403,1610612764,"Marcin Gortat, John Wall, Bradley Beal, Otto Porter Jr., Nene","Gortat, Wall, Beal, Porter Jr., Nene",101162-202322-203078-203490-2403,WAS,184.0,2,3.0,2.0,7.0,7.0,2.0,14.0,2.0,3.0,,1.0,,1.0,,2.0,5.0,1.0,6.0,4.0,4.0,,,2.0,2.0,2.0,,4.0,2.0,,2.0,2.0,2.0,2.0,,,,,1.0,1.0,6.0,,1.0,1.0,0.4,0.3333333333333333,0.42857142857142855,0.16666666666666666,,,0.6666666666666666,0.6666666666666666,,1.0,109.56521739130434,13.142857142857142,13.142857142857142,13.142857142857142,12.285714285714286,0.5,0.6666666666666666,1.0,1.0,0.16666666666666666,,,0.16666666666666666,,,,,0.6666666666666666,0.4797,6.32,23.3,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,0.5421,0.6666666666666666,0.2857142857142857,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,2.0,2.0,,,,,0.16666666666666666,,,,,,,1.0,,,,1.0,,,,0.2,,,,,,,,0.14285714285714285,0.16666666666666666,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101198-1718-201196-203078-203490,1610612764,"Will Bynum, Paul Pierce, Ramon Sessions, Bradley Beal, Otto Porter Jr.","Bynum, Pierce, Sessions, Beal, Porter Jr.",101198-1718-201196-203078-203490,WAS,1.0,1,,2.0,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
