EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsAssisted2s,PtsUnassisted3s,HeaveMakes,HeaveAttempts,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,Travels,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGA,SecondChanceFG2A,Technical Free Throw Trips,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,Steals,BadPassSteals,ShortMidRangeFGM,LongMidRangeFGM,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,NonHeaveArc3Accuracy,Charge Fouls Drawn,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,Loose Ball Fouls Drawn,PenaltyTurnovers,Offensive Fouls,ShortMidRangePctBlocked,Loose Ball Fouls,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,NonShootingPenaltyNonTakeFoulsDrawn,FTOffRebounds,OffFTReboundPct,BadPassOutOfBoundsTurnovers,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,OffAtRimReboundPct,ThreePtShootingFoulsDrawnPct,Offensive Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SelfOReb,SelfORebPct,BlockingFoulsDrawn,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,BlockingFouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,3pt And 1 Free Throw Trips,Charge Fouls,SecondChanceCorner3FGA,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,3SecondViolations,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
1713-201144-201145-201585-2216,1610612763,"Vince Carter, Mike Conley, Jeff Green, Kosta Koufos, Zach Randolph","Carter, Conley, Green, Koufos, Randolph",1713-201144-201145-201585-2216,MEM,48.0,1,1.0,,2.0,2.0,,,,4,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,120.0,11.5,12.5,11.5,10.5,1.0,1.0,1.0,,,,,,,,,,1.0,0.7395,,,,,,0.5,,,,,,,,,2.0,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201144-201145-2216-2754,1610612763,"Vince Carter, Mike Conley, Jeff Green, Zach Randolph, Tony Allen","Carter, Conley, Green, Randolph, Allen",1713-201144-201145-2216-2754,MEM,210.0,1,4.0,1.0,6.0,6.0,2.0,,,12,2.0,2.0,1.0,1.0,,,,2.0,,2.0,3.0,,2.0,1.0,5.0,4.0,,,,1.0,1.0,,1.0,3.0,,,2.0,,,2.0,,4.0,,1.0,3.0,,4.0,,4.0,,,,1.0,1.0,2.0,,1.0,,5.0,3.0,2.0,,,,,0.6666666666666666,1.0,0.4,1.0,0.4166666666666667,,0.75,0.4,,,,0.75,1.0,,0.8,,,0.5,1.0,,82.28571428571429,11.833333333333334,23.166666666666668,11.833333333333334,23.0,0.4,1.0,1.0,,,,,0.4,,1.0,1.0,,0.8,0.5949099999999999,0.7194,0.16666666666666666,0.25,,0.6,5.1000000000000005,26.1,0.3333333333333333,1.0,,,,,,4.0,,,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201144-201145-2216-2757,1610612763,"Vince Carter, Mike Conley, Jeff Green, Zach Randolph, Beno Udrih","Carter, Conley, Green, Randolph, Udrih",1713-201144-201145-2216-2757,MEM,218.0,1,4.0,-3.0,6.0,7.0,,,,13,1.0,1.0,,,,1.0,,1.0,,1.0,3.0,,2.0,3.0,5.0,8.0,,,,,,,,,,,1.0,,,1.0,,2.0,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,3.0,4.0,,2.0,,5.0,,,,,,,0.3333333333333333,,0.2,,0.35714285714285715,,,0.4,,,,0.5,1.0,0.5,0.6666666666666666,0.25,1.0,,1.0,,85.87155963302753,19.5,14.428571428571429,18.5,12.857142857142858,0.2,1.0,1.0,0.2,,,,0.2,,,,,0.6,0.5429999999999999,,0.2857142857142857,0.4,,,8.700000000000001,23.85,,1.0,1.0,,,,,2.0,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,0.5,1.0,1.0,0.2,0.2,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201144-201188-201584-201585,1610612763,"Vince Carter, Mike Conley, Marc Gasol, Courtney Lee, Kosta Koufos","Carter, Conley, Gasol, Lee, Koufos",1713-201144-201188-201584-201585,MEM,88.0,1,1.0,-3.0,2.0,3.0,,,,5,,,,,,,,,,,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,2.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,0.5,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,81.81818181818183,19.0,16.666666666666668,19.0,10.333333333333334,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201144-201188-201584-2216,1610612763,"Vince Carter, Mike Conley, Marc Gasol, Courtney Lee, Zach Randolph","Carter, Conley, Gasol, Lee, Randolph",1713-201144-201188-201584-2216,MEM,878.0,4,15.0,-9.0,27.0,27.0,9.0,26.0,4.0,54,3.0,4.0,1.0,1.0,3.0,5.0,1.0,9.0,1.0,4.0,9.0,6.0,14.0,,26.0,35.0,1.0,,4.0,1.0,2.0,5.0,,5.0,,12.0,9.0,,4.0,8.0,3.0,20.0,3.0,2.0,6.0,,8.0,4.0,12.0,3.0,1.0,8.0,8.0,3.0,,,,,22.0,5.0,9.0,2.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.4444444444444444,0.5,0.5652173913043478,0.35714285714285715,0.5652173913043478,0.6666666666666666,0.35714285714285715,0.6086956521739131,,,,0.4,0.6666666666666666,0.375,0.4444444444444444,0.3076923076923077,0.3333333333333333,0.4444444444444444,0.5,1.0,88.56492027334852,15.074074074074074,17.444444444444443,13.518518518518519,16.333333333333332,0.17391304347826086,0.75,0.75,0.21739130434782608,0.6,0.6,1.0,0.391304347826087,0.3333333333333333,0.14285714285714285,1.0,0.14285714285714285,0.782608695652174,0.5471021739130435,0.5615285714285714,,,0.15384615384615385,0.19230769230769232,8.644444444444444,24.885714285714283,0.3333333333333333,2.0,3.0,3.0,1.0,4.0,1.0,8.0,6.0,,,4.0,3.0,1.0,5.0,2.0,1.0,,,4.0,2.0,1.0,1.0,0.2,0.625,0.2,0.5,0.3333333333333333,0.5,1.0,0.08695652173913043,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.25,0.7581,2.0,2.0,,,0.3333333333333333,0.6666666666666666,2.0,2.0,,1.0,3.0,1.0,,1.0,,3.0,1.0,3.0,4.0,4.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,2.0,2.0,,1.0,0.6666666666666666,1.0,,4.0,1.0,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201144-201188-201585-2754,1610612763,"Vince Carter, Mike Conley, Marc Gasol, Kosta Koufos, Tony Allen","Carter, Conley, Gasol, Koufos, Allen",1713-201144-201188-201585-2754,MEM,67.0,1,1.0,2.0,2.0,2.0,2.0,,1.0,4,,,,,,,,1.0,,,,,1.0,2.0,2.0,,,,,,,1.0,2.0,2.0,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,3.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,,,,,1.0,1.0,0.5,1.0,1.0,,1.0,,85.97014925373134,7.5,26.0,6.5,20.5,,,,,,,,1.0,,,,,1.0,0.5304,0.5304,,,,1.0,,24.9,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201144-201188-2216-2754,1610612763,"Vince Carter, Mike Conley, Marc Gasol, Zach Randolph, Tony Allen","Carter, Conley, Gasol, Randolph, Allen",1713-201144-201188-2216-2754,MEM,48.0,1,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,,2.0,,2.0,,1.0,,,,,1.0,,,2.0,,2.0,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,1.0,1.0,,,,,2.0,,1.0,,,,,1.0,,0.3333333333333333,,0.3333333333333333,,,0.6666666666666666,,,,0.5,,0.5,0.5,0.5,0.5,0.5,,,120.0,8.0,16.0,4.0,15.0,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,1.0,,,,1.0,0.6847500000000001,0.54825,,,,,0.1,24.6,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.54825,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201145-201188-201584-201979,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Courtney Lee, Nick Calathes","Carter, Green, Gasol, Lee, Calathes",1713-201145-201188-201584-201979,MEM,29.0,1,,,1.0,,1.0,,,1,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,49.6551724137931,24.0,,24.0,,,,,,,,,,,,,,,0.3096,0.3096,,,,,12.8,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201145-201188-201584-2216,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Courtney Lee, Zach Randolph","Carter, Green, Gasol, Lee, Randolph",1713-201145-201188-201584-2216,MEM,181.0,2,3.0,-3.0,7.0,9.0,2.0,5.0,2.0,16,3.0,4.0,1.0,1.0,,2.0,,,,3.0,5.0,,2.0,3.0,9.0,12.0,,,4.0,1.0,1.0,,3.0,5.0,6.0,,,,,,,,,1.0,1.0,,2.0,2.0,4.0,,,,4.0,2.0,4.0,,,2.0,5.0,2.0,,1.0,,,,0.6,1.0,0.42857142857142855,1.0,0.5,1.0,0.8333333333333334,0.2857142857142857,,,,1.0,1.0,,1.0,0.25,,,1.0,,127.29281767955801,11.857142857142858,10.88888888888889,11.428571428571429,10.88888888888889,0.5714285714285714,0.75,0.75,0.2857142857142857,,,,,,1.0,1.0,,0.8571428571428571,0.5440928571428572,0.3377,,,0.4444444444444444,0.5555555555555556,3.88,23.45,0.2857142857142857,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,1.0,1.0,,,,0.14285714285714285,,,,,0.46235,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201145-201188-201584-2754,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Courtney Lee, Tony Allen","Carter, Green, Gasol, Lee, Allen",1713-201145-201188-201584-2754,MEM,44.0,2,1.0,2.0,5.0,3.0,3.0,3.0,,8,,,,,,1.0,,2.0,,,1.0,2.0,3.0,,6.0,4.0,,,,,1.0,2.0,,6.0,,3.0,2.0,1.0,1.0,1.0,,3.0,,,,,,,,1.0,,1.0,2.0,,,,,,6.0,6.0,3.0,,0.5,0.6666666666666666,0.6666666666666666,,,0.75,1.0,0.75,,1.0,0.75,1.0,,,,,,,,,,,,261.8181818181818,7.6,2.0,7.6,2.0,,,,0.25,,,,0.5,,,,,0.75,0.3767,0.3902666666666667,,,,1.0,18.8,25.633333333333336,0.6,,1.0,2.0,2.0,2.0,2.0,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,0.25,1.0,1.0,0.6666666666666666,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201145-201188-201584-2757,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Courtney Lee, Beno Udrih","Carter, Green, Gasol, Lee, Udrih",1713-201145-201188-201584-2757,MEM,742.0,6,12.0,5.0,25.0,26.0,7.0,3.0,,51,2.0,4.0,1.0,2.0,,,,4.0,,7.0,15.0,3.0,4.0,4.0,27.0,22.0,,,,2.0,5.0,1.0,1.0,5.0,6.0,6.0,4.0,,2.0,6.0,,14.0,,4.0,7.0,1.0,12.0,,12.0,,,3.0,4.0,5.0,6.0,,3.0,,27.0,5.0,7.0,,0.6666666666666666,0.75,0.75,0.4666666666666667,0.4,0.6052631578947368,0.3333333333333333,0.6136363636363636,,0.35714285714285715,0.21052631578947367,,,1.0,0.6363636363636364,1.0,,0.7333333333333333,,,0.5,1.0,1.0,98.97574123989217,12.96,16.076923076923077,12.96,15.038461538461538,0.21052631578947367,0.5,0.5,,,,,0.21052631578947367,,0.3333333333333333,0.5,,0.42105263157894735,0.44375526315789476,0.45984166666666665,0.13636363636363635,0.16666666666666666,,0.18518518518518517,12.226666666666667,25.45,0.28,5.0,6.0,3.0,,1.0,,8.0,3.0,,,4.0,1.0,,3.0,1.0,,,,2.0,1.0,0.5714285714285714,0.5714285714285714,,1.0,,,0.5,0.5,0.5,0.2631578947368421,0.3157894736842105,0.75,0.75,0.16666666666666666,,,,,,,1.0,,1.0,,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,,3.0,2.0,,2.0,0.4,0.4,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201145-201188-201585-201979,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Kosta Koufos, Nick Calathes","Carter, Green, Gasol, Koufos, Calathes",1713-201145-201188-201585-201979,MEM,299.0,1,5.0,-6.0,8.0,8.0,3.0,1.0,2.0,16,,2.0,,,,,,3.0,,,5.0,,3.0,3.0,3.0,9.0,,,,,,3.0,,,,,3.0,1.0,,,,,,,3.0,,3.0,2.0,5.0,1.0,,1.0,1.0,2.0,3.0,,,,3.0,,3.0,,,,,,,,,0.16666666666666666,,,0.375,0.2,0.5,,0.75,,,0.6,0.25,,,,,77.05685618729098,15.75,21.625,13.5,18.0,0.25,,,,,,,0.375,,,,,0.625,0.45555625,0.46675,0.1111111111111111,,,,10.16,25.366666666666664,0.375,1.0,2.0,,,3.0,,,,,,,,2.0,,,,,,,,,,,,0.4,,0.6666666666666666,,,0.125,0.25,,,1.0,,0.48113333333333336,2.0,3.0,,1.0,1.0,0.6666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201145-201188-201585-2757,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Kosta Koufos, Beno Udrih","Carter, Green, Gasol, Koufos, Udrih",1713-201145-201188-201585-2757,MEM,793.0,5,13.0,10.0,23.0,20.0,,,1.0,43,5.0,5.0,,,,1.0,,5.0,,9.0,14.0,3.0,6.0,5.0,32.0,22.0,,,,,,,,,10.0,9.0,5.0,,3.0,7.0,,17.0,,1.0,6.0,1.0,8.0,1.0,9.0,,,2.0,8.0,5.0,6.0,2.0,4.0,,32.0,,,,1.0,0.5,0.5,0.6428571428571429,,0.675,,0.7272727272727273,,,0.3,,,1.0,0.75,0.5,,0.7,0.125,,1.0,0.5,,78.08322824716268,15.652173913043478,21.65,15.0,20.3,0.25,1.0,1.0,0.05,,,,0.25,,,,,0.55,0.5009825,,0.18181818181818182,0.25,,,8.35,25.633333333333336,,4.0,5.0,3.0,,,,8.0,,,,4.0,3.0,1.0,2.0,,,,,,,0.4444444444444444,0.4444444444444444,,1.0,0.2,0.3333333333333333,0.3333333333333333,,0.6,0.2,0.25,0.6,0.6,,,0.4364,,1.0,,,1.0,,1.0,,2.0,2.0,3.0,3.0,,1.0,1.0,2.0,,1.0,,,,0.5,0.5,,0.4,0.4,0.5,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201145-201188-201979-2216,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Nick Calathes, Zach Randolph","Carter, Green, Gasol, Calathes, Randolph",1713-201145-201188-201979-2216,MEM,158.0,2,3.0,3.0,5.0,4.0,3.0,,,9,,,,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,5.0,2.0,,,,1.0,2.0,1.0,,5.0,2.0,3.0,1.0,,1.0,1.0,1.0,3.0,,,3.0,,3.0,,3.0,1.0,,1.0,,1.0,,,,,5.0,5.0,3.0,,1.0,0.5,0.5,0.5,0.5,0.625,0.8333333333333334,0.625,,0.8333333333333334,0.5,,,,1.0,,,1.0,,,1.0,,,82.0253164556962,15.8,19.75,15.8,19.75,,,,0.25,1.0,1.0,1.0,0.25,,,,0.3333333333333333,0.5,0.446175,0.43115,,,,1.0,17.95,25.4,0.6,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,0.25,0.25,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201145-201188-2216-2754,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Zach Randolph, Tony Allen","Carter, Green, Gasol, Randolph, Allen",1713-201145-201188-2216-2754,MEM,38.0,1,1.0,,2.0,2.0,,2.0,,4,,1.0,,,,,,,,,1.0,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,2.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,151.57894736842107,14.0,5.0,14.0,5.0,1.0,,,,,,,,,,,,1.0,0.674,,0.5,0.5,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201145-201188-2216-2757,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Zach Randolph, Beno Udrih","Carter, Green, Gasol, Randolph, Udrih",1713-201145-201188-2216-2757,MEM,121.0,1,2.0,-3.0,4.0,4.0,,4.0,1.0,8,1.0,1.0,,,,,,1.0,,1.0,2.0,,1.0,,2.0,5.0,,,2.0,,,,,,2.0,,1.0,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,1.0,,0.3333333333333333,,,,,1.0,1.0,0.5,0.5,1.0,,1.0,,95.20661157024794,16.5,13.75,16.25,13.25,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,,,,,0.6666666666666666,0.4555,,,,1.0,,9.6,25.9,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201145-201188-2754-2757,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Tony Allen, Beno Udrih","Carter, Green, Gasol, Allen, Udrih",1713-201145-201188-2754-2757,MEM,620.0,4,10.0,-10.0,21.0,23.0,,5.0,,44,2.0,5.0,,,,3.0,,3.0,,3.0,9.0,3.0,6.0,4.0,19.0,29.0,,,,,,,,,4.0,9.0,3.0,,3.0,4.0,,11.0,,1.0,5.0,,6.0,,6.0,,,3.0,7.0,3.0,6.0,,3.0,,19.0,,,,1.0,0.5,0.5,0.3333333333333333,,0.5,,0.5277777777777778,,,0.4,,,,0.625,0.5,,0.6,,,0.5,,1.0,102.19354838709677,14.523809523809524,13.695652173913043,14.523809523809524,12.826086956521738,0.3333333333333333,0.4,0.4,0.2,,,,0.2,,,,,0.7333333333333333,0.5499633333333332,,0.16666666666666666,0.25,,,6.800000000000001,24.516666666666666,,2.0,2.0,3.0,,,,2.0,,,,1.0,,,3.0,3.0,,,,1.0,,0.3333333333333333,0.3333333333333333,,1.0,,,1.0,,,0.13333333333333333,0.13333333333333333,1.0,1.0,,,,,,,,0.5,,1.0,1.0,1.0,,3.0,3.0,1.0,,,,,6.0,1.0,1.0,,0.5,0.5,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
1713-201145-201584-201585-201979,1610612763,"Vince Carter, Jeff Green, Courtney Lee, Kosta Koufos, Nick Calathes","Carter, Green, Lee, Koufos, Calathes",1713-201145-201584-201585-201979,MEM,127.0,1,2.0,2.0,2.0,2.0,,,,4,,1.0,,,,,,,,1.0,2.0,,,2.0,4.0,2.0,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,1.0,2.0,2.0,,1.0,,4.0,,,,,,,0.5,,0.5,,0.6666666666666666,,,,,,,0.3333333333333333,,,0.25,1.0,,,,,45.354330708661415,26.0,37.5,26.0,20.5,0.5,,,,,,,,,,,,0.5,0.4742,,0.3333333333333333,0.3333333333333333,,,9.7,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,True
