EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3A,FtPoints,SecondChanceFG3A,NonHeaveArc3FGA,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Arc3FGM,SecondChanceArc3FGM,FG3M,SecondChanceFG3M,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,DefThreePtRebounds,Steals,BadPassSteals,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,PenaltyFg3Pct,DefAtRimReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyFtPoints,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,NonShootingFoulsDrawn,OffFTReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg3aBlocked,LongMidRangeAssists,Travels,SecondChanceTurnovers,BlockingFouls,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SelfOReb,Loose Ball Fouls,Charge Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,AtRimPctBlocked,SelfORebPct,BlocksRecoveredPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFtPoints,Corner3Assists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,StepOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,3SecondViolations,Corner3PctBlocked,HeaveAttempts,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangePctBlocked,DefensiveGoaltends,team_id,year,season,team_vs
101108-200755-201175-2037-2440,1610612746,"Chris Paul, JJ Redick, Glen Davis, Jamal Crawford, Matt Barnes","Paul, Redick, Davis, Crawford, Barnes",101108-200755-201175-2037-2440,LAC,32.0,1,1.0,,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,2.0,,,,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,135.0,6.0,13.0,6.0,13.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,0.4607,0.4607,1.0,3.2,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-200755-201599-201933-203085,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Blake Griffin, Austin Rivers","Paul, Redick, Jordan, Griffin, Rivers",101108-200755-201599-201933-203085,LAC,,1,,-1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-200755-201599-201933-2037,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Blake Griffin, Jamal Crawford","Paul, Redick, Jordan, Griffin, Crawford",101108-200755-201599-201933-2037,LAC,4178.0,12,70.0,-11.0,138.0,138.0,43.0,60.0,276.0,26.0,42.0,9.0,9.0,10.0,21.0,47.0,89.0,155.0,166.0,16.0,21.0,56.0,58.0,36.0,29.0,36.0,18.0,6.0,79.0,8.0,53.0,71.0,28.0,136.0,54.0,42.0,6.0,0.6170212765957447,0.6444444444444445,0.5280898876404494,0.7619047619047619,0.5247933884297521,0.6833333333333333,0.5579710144927537,0.6829268292682927,1.0,95.12685495452368,15.13768115942029,15.13768115942029,14.471014492753623,14.681159420289855,0.34710743801652894,0.6190476190476191,0.6666666666666666,0.6923076923076923,0.17355371900826447,0.47619047619047616,0.5555555555555556,0.6,0.3,1.0,0.6115702479338843,0.4964020661157025,0.49961333333333335,0.36129032258064514,8.270786516853933,0.3115942028985507,18.0,26.0,9.0,23.0,,32.0,28.0,1.0,23.0,6.0,25.0,18.0,10.0,6.0,17.0,13.0,36.0,1.0,,41.0,8.0,0.2644628099173554,0.5882352941176471,0.6944444444444444,0.2857142857142857,0.7894736842105263,0.2857142857142857,0.26666666666666666,0.8333333333333334,0.21487603305785125,0.0743801652892562,0.19008264462809918,,0.5244916666666667,0.07874015748031496,0.08602150537634409,25.7625,8.0,,11.0,1.0,19.0,21.0,8.0,6.0,7.0,4.0,12.0,20.0,6.0,4.0,0.6363636363636364,0.34375,1.0,0.34375,0.5666666666666667,0.5588235294117647,0.06741573033707865,0.14285714285714285,0.2857142857142857,0.9523809523809523,0.36363636363636365,0.5833333333333334,0.9375,0.34782608695652173,0.34782608695652173,0.5,,,0.34782608695652173,0.12258064516129032,3.0,7.0,3.0,9.0,12.0,0.3333333333333333,0.6666666666666666,0.23333333333333334,0.42857142857142855,15.0,,2.0,2.0,7.0,11.0,,1.0,4.0,10.0,11.0,7.0,14.0,4.0,,5.0,1.0,2.0,,2.0,3.0,0.5,,,0.3125,0.4230769230769231,0.4230769230769231,0.45454545454545453,0.6666666666666666,0.4,0.058823529411764705,3.0,2.0,1.0,7.0,5.0,7.0,4.0,0.07142857142857142,0.05263157894736842,0.5714285714285714,3.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.25,0.06666666666666667,1.0,1.0,0.06666666666666667,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-200755-201599-201933-2440,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Blake Griffin, Matt Barnes","Paul, Redick, Jordan, Griffin, Barnes",101108-200755-201599-201933-2440,LAC,13937.0,12,232.0,25.0,455.0,460.0,78.0,50.0,915.0,76.0,121.0,11.0,17.0,21.0,59.0,138.0,278.0,470.0,445.0,16.0,34.0,81.0,160.0,116.0,80.0,112.0,50.0,9.0,256.0,15.0,192.0,255.0,90.0,415.0,81.0,78.0,4.0,0.5797101449275363,0.6106870229007634,0.49640287769784175,0.47058823529411764,0.4961832061068702,0.44,0.5132450331125827,0.4819277108433735,0.8333333333333334,94.5397144292172,14.404395604395605,16.05,13.663736263736263,15.319565217391304,0.30788804071246817,0.628099173553719,0.6972477064220184,0.6578947368421053,0.15012722646310434,0.3559322033898305,0.40384615384615385,0.42857142857142855,0.34,0.6470588235294118,0.6005089058524173,0.50995179028133,0.505826,0.1723404255319149,8.67769784172662,0.17142857142857143,52.0,98.0,34.0,81.0,6.0,115.0,80.0,7.0,81.0,21.0,108.0,63.0,38.0,32.0,70.0,45.0,116.0,7.0,3.0,137.0,42.0,0.2926208651399491,0.5428571428571428,0.7248322147651006,0.2727272727272727,0.7531914893617021,0.26976744186046514,0.20754716981132076,0.7333333333333333,0.24936386768447838,0.08651399491094147,0.20610687022900764,0.1276595744680851,0.5100985294117647,0.09905660377358491,0.13592233009708737,25.006086956521738,28.0,2.0,38.0,3.0,55.0,96.0,28.0,19.0,32.0,22.0,37.0,69.0,39.0,25.0,0.8421052631578947,0.33043478260869563,0.42857142857142855,0.33043478260869563,0.5,0.5092592592592593,0.0683453237410072,0.11864406779661017,0.26811594202898553,0.8023255813953488,0.34210526315789475,0.7719298245614035,0.7543859649122807,0.345679012345679,0.345679012345679,0.7857142857142857,0.3333333333333333,0.5,0.345679012345679,0.11702127659574468,4.0,14.0,4.0,16.0,18.0,0.25,0.6595744680851063,0.28,0.2857142857142857,37.0,5.0,14.0,8.0,32.0,29.0,0.20833333333333334,0.896551724137931,14.0,27.0,41.0,19.0,40.0,14.0,1.0,21.0,3.0,6.0,3.0,,9.0,0.475,0.008695652173913044,,0.28888888888888886,0.41836734693877553,0.41836734693877553,0.5121951219512195,0.574468085106383,0.5185185185185185,,9.0,4.0,3.0,27.0,13.0,27.0,14.0,0.09917355371900827,0.046153846153846156,0.5185185185185185,10.0,1.0,1.0,2.0,8.0,10.0,2.0,6.0,8.0,5.0,11.0,6.0,2.0,12.0,1.0,0.2,0.4166666666666667,0.29411764705882354,0.30303030303030304,1.0,0.35714285714285715,0.02127659574468085,1.0,1.0,0.04,2.0,2.0,3.0,2.0,0.029411764705882353,,,,,,,,1610612746,2015,2014-15,False
101108-200755-201599-201933-2563,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Blake Griffin, Dahntay Jones","Paul, Redick, Jordan, Griffin, Jones",101108-200755-201599-201933-2563,LAC,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-200755-201599-203085-2037,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Austin Rivers, Jamal Crawford","Paul, Redick, Jordan, Rivers, Crawford",101108-200755-201599-203085-2037,LAC,248.0,5,4.0,-4.0,7.0,9.0,1.0,2.0,16.0,2.0,3.0,,,,1.0,4.0,6.0,8.0,12.0,,,,4.0,4.0,2.0,2.0,2.0,,4.0,,2.0,3.0,2.0,6.0,,1.0,,0.5,0.5,0.6666666666666666,,0.5,,0.4444444444444444,,,92.9032258064516,13.285714285714286,17.22222222222222,12.142857142857142,16.77777777777778,0.375,0.6666666666666666,0.6666666666666666,1.0,0.125,,,,,,0.625,0.5820285714285715,,,7.366666666666667,0.14285714285714285,1.0,2.0,,2.0,,2.0,,,1.0,,2.0,1.0,,,,2.0,4.0,,,2.0,,0.25,,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,,0.25,,0.25,,0.4168,,,35.35,,,,,2.0,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,0.5,,,1.0,,,,,,,,0.25,,1.0,,1.0,,,0.5,1.0,,,,1.0,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612746,2015,2014-15,False
101108-200755-201599-2037-2045,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Jamal Crawford, Hedo Turkoglu","Paul, Redick, Jordan, Crawford, Turkoglu",101108-200755-201599-2037-2045,LAC,62.0,1,1.0,-4.0,1.0,2.0,,,3.0,,,,,,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6774193548387,33.0,14.5,33.0,14.5,,,,,1.0,,,,,,,0.3529,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-200755-201599-2037-2440,1610612746,"Chris Paul, JJ Redick, DeAndre Jordan, Jamal Crawford, Matt Barnes","Paul, Redick, Jordan, Crawford, Barnes",101108-200755-201599-2037-2440,LAC,172.0,2,3.0,3.0,6.0,4.0,4.0,,10.0,2.0,2.0,1.0,1.0,,,3.0,3.0,10.0,7.0,1.0,1.0,6.0,2.0,4.0,1.0,2.0,1.0,,5.0,,2.0,2.0,2.0,10.0,6.0,4.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.9,0.8333333333333334,0.8333333333333334,0.75,,83.72093023255813,13.666666666666666,22.5,13.666666666666666,22.5,0.4,1.0,1.0,0.5,,,,,0.3333333333333333,1.0,0.8,0.52203,0.59155,0.6,5.733333333333333,0.6666666666666666,,1.0,,2.0,,2.0,1.0,,2.0,,1.0,,,,,1.0,1.0,,,2.0,,0.4,,1.0,,1.0,,,,0.2,,0.4,,,,,25.25,1.0,,1.0,,,3.0,1.0,,1.0,1.0,,1.0,,,1.0,0.5,,0.5,,,,,,1.0,,1.0,1.0,0.5,0.5,1.0,,,0.5,,1.0,2.0,1.0,2.0,,0.5,,0.6666666666666666,0.5,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-200755-201933-203085-2037,1610612746,"Chris Paul, JJ Redick, Blake Griffin, Austin Rivers, Jamal Crawford","Paul, Redick, Griffin, Rivers, Crawford",101108-200755-201933-203085-2037,LAC,244.0,4,4.0,-1.0,10.0,8.0,8.0,8.0,18.0,4.0,5.0,2.0,2.0,,,5.0,9.0,12.0,13.0,3.0,5.0,8.0,4.0,6.0,2.0,2.0,1.0,,4.0,1.0,1.0,4.0,7.0,8.0,8.0,8.0,2.0,0.4,0.6666666666666666,0.5555555555555556,0.6,0.45454545454545453,0.42857142857142855,0.5,0.5,0.5,106.22950819672131,14.0,13.0,13.5,11.25,0.45454545454545453,0.8,0.8,0.25,,,,,0.2857142857142857,1.0,0.6363636363636364,0.48761818181818184,0.4717571428571428,0.6666666666666666,9.044444444444444,0.8,3.0,4.0,1.0,1.0,,2.0,2.0,,1.0,1.0,,3.0,,,1.0,,2.0,,,2.0,,0.18181818181818182,,,0.5,,0.5,,,0.36363636363636365,0.09090909090909091,0.09090909090909091,,0.60255,,,24.4,,,,,4.0,,,,,,2.0,,,,,,,,1.0,1.0,,,0.5,,,,,,,,,,,0.3333333333333333,,1.0,,2.0,,,,0.14285714285714285,,2.0,,,,1.0,1.0,,,2.0,2.0,1.0,2.0,2.0,4.0,,1.0,,1.0,,,1.0,1.0,,,1.0,0.25,0.25,1.0,1.0,1.0,,1.0,2.0,,,,,,,0.16666666666666666,,,,,1.0,,,,,1.0,,,,,,,0.3333333333333333,1.0,,,,,,,,0.14285714285714285,1.0,,1.0,,,,,,,,,,1610612746,2015,2014-15,False
101108-200755-201933-203085-2563,1610612746,"Chris Paul, JJ Redick, Blake Griffin, Austin Rivers, Dahntay Jones","Paul, Redick, Griffin, Rivers, Jones",101108-200755-201933-203085-2563,LAC,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-200755-201933-2037-2440,1610612746,"Chris Paul, JJ Redick, Blake Griffin, Jamal Crawford, Matt Barnes","Paul, Redick, Griffin, Crawford, Barnes",101108-200755-201933-2037-2440,LAC,1091.0,9,18.0,19.0,40.0,33.0,34.0,20.0,73.0,7.0,11.0,7.0,11.0,3.0,3.0,12.0,25.0,55.0,36.0,11.0,22.0,50.0,10.0,14.0,5.0,9.0,4.0,,22.0,3.0,13.0,16.0,7.0,51.0,50.0,34.0,2.0,0.4166666666666667,0.45454545454545453,0.48,0.5,0.6,0.6379310344827587,0.6547619047619048,0.6944444444444444,0.75,96.35197066911091,14.225,15.818181818181818,13.775,14.272727272727273,0.3142857142857143,0.6363636363636364,0.7,0.5714285714285714,0.08571428571428572,1.0,1.0,,0.3793103448275862,0.6363636363636364,0.6,0.4445897058823529,0.4383714285714286,0.9090909090909091,9.68,0.85,3.0,11.0,2.0,8.0,,10.0,13.0,,8.0,,7.0,3.0,,,1.0,2.0,8.0,,,14.0,5.0,0.2857142857142857,,0.5384615384615384,,0.5555555555555556,0.21428571428571427,,,0.3142857142857143,0.05714285714285714,0.22857142857142856,,0.52155,0.125,0.16666666666666666,26.21,5.0,,6.0,,4.0,12.0,5.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,0.6666666666666666,0.6,,0.6,0.5,0.6666666666666666,0.04,,0.25,0.6,,0.8333333333333334,1.0,0.625,0.625,0.6,,,0.625,0.07272727272727272,5.0,7.0,5.0,7.0,6.0,0.7142857142857143,0.3333333333333333,0.2413793103448276,0.7142857142857143,13.0,,,,1.0,2.0,,0.3333333333333333,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,,,1.0,,1.0,0.5,,,,0.18181818181818182,0.18181818181818182,0.5,1.0,0.5,,,,,3.0,3.0,4.0,1.0,0.09090909090909091,,0.25,1.0,,,,2.0,1.0,1.0,,1.0,,,,,,,0.3333333333333333,,0.5,0.5,1.0,,,,,,,,,,,,1.0,1.0,,,,,1610612746,2015,2014-15,False
101108-200755-201933-2440-2563,1610612746,"Chris Paul, JJ Redick, Blake Griffin, Matt Barnes, Dahntay Jones","Paul, Redick, Griffin, Barnes, Jones",101108-200755-201933-2440-2563,LAC,20.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,72.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201175-203085-2037,1610612746,"Chris Paul, Spencer Hawes, Glen Davis, Austin Rivers, Jamal Crawford","Paul, Hawes, Davis, Rivers, Crawford",101108-201150-201175-203085-2037,LAC,189.0,2,3.0,-7.0,5.0,7.0,,,12.0,1.0,1.0,,,,,1.0,3.0,5.0,12.0,,,,2.0,,1.0,2.0,1.0,,5.0,,1.0,1.0,2.0,5.0,,,,1.0,1.0,0.3333333333333333,,0.625,,0.625,,,91.42857142857143,14.6,16.571428571428573,14.6,13.714285714285714,0.25,1.0,1.0,1.0,,,,,,,0.5,0.4350875,,,12.533333333333333,,,2.0,,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,0.25,1.0,,,0.16666666666666666,,,,0.5,,0.25,,,,,27.0,1.0,,1.0,,,3.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201599-203085-2037,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Austin Rivers, Jamal Crawford","Paul, Hawes, Jordan, Rivers, Crawford",101108-201150-201599-203085-2037,LAC,205.0,2,3.0,3.0,7.0,6.0,,,13.0,,,,,2.0,2.0,3.0,3.0,9.0,6.0,,,,2.0,4.0,1.0,2.0,,1.0,5.0,1.0,3.0,3.0,3.0,9.0,,,,0.3333333333333333,0.3333333333333333,1.0,,0.6428571428571429,,0.6428571428571429,,1.0,91.31707317073172,11.571428571428571,20.666666666666668,11.571428571428571,19.166666666666668,,,,,0.2857142857142857,1.0,1.0,0.5,,,0.5714285714285714,0.49489285714285713,,,9.9,,,1.0,2.0,2.0,,4.0,,,2.0,,2.0,,,,,2.0,,,,,,0.5714285714285714,,0.6666666666666666,,0.5,,,,0.14285714285714285,0.2857142857142857,0.2857142857142857,,,,,24.45,,,1.0,,,3.0,,,1.0,,,,1.0,1.0,1.0,0.25,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201933-203085-2037,1610612746,"Chris Paul, Spencer Hawes, Blake Griffin, Austin Rivers, Jamal Crawford","Paul, Hawes, Griffin, Rivers, Crawford",101108-201150-201933-203085-2037,LAC,295.0,3,5.0,5.0,9.0,9.0,7.0,7.0,18.0,1.0,3.0,1.0,3.0,,1.0,1.0,4.0,13.0,8.0,1.0,4.0,12.0,,2.0,,1.0,,,3.0,,3.0,6.0,3.0,11.0,12.0,7.0,1.0,,,0.25,0.25,0.4444444444444444,0.5714285714285714,0.5416666666666666,0.6666666666666666,,87.86440677966101,18.333333333333332,14.444444444444445,16.11111111111111,12.88888888888889,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,,,,0.42857142857142855,0.3333333333333333,0.8888888888888888,0.45496666666666663,0.4383214285714286,0.9230769230769231,3.375,0.7777777777777778,2.0,,1.0,4.0,,5.0,5.0,1.0,4.0,1.0,2.0,3.0,,,,1.0,3.0,,,6.0,2.0,0.5555555555555556,,0.6666666666666666,0.3333333333333333,0.6,0.3333333333333333,0.5,1.0,,0.1111111111111111,0.4444444444444444,,0.462875,0.18181818181818182,0.3333333333333333,25.939999999999998,2.0,,2.0,,2.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,,0.4,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.5,,,1.0,0.5,0.5,0.5,,,0.5,0.15384615384615385,2.0,3.0,2.0,3.0,3.0,0.6666666666666666,1.0,0.42857142857142855,0.6666666666666666,4.0,1.0,,,,1.0,1.0,,1.0,2.0,,1.0,2.0,2.0,,,,,,,1.0,0.5,,,0.5,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,1610612746,2015,2014-15,False
101108-201175-201599-203085-2037,1610612746,"Chris Paul, Glen Davis, DeAndre Jordan, Austin Rivers, Jamal Crawford","Paul, Davis, Jordan, Rivers, Crawford",101108-201175-201599-203085-2037,LAC,436.0,5,7.0,-4.0,14.0,15.0,3.0,1.0,29.0,2.0,2.0,1.0,1.0,,5.0,2.0,10.0,9.0,13.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,,3.0,7.0,6.0,7.0,2.0,3.0,,0.5,1.0,0.2,0.3333333333333333,0.25,0.3333333333333333,0.3,0.3333333333333333,,95.77981651376147,17.071428571428573,13.133333333333333,15.642857142857142,12.333333333333334,0.14285714285714285,1.0,1.0,0.5,0.35714285714285715,,,,0.3333333333333333,1.0,0.42857142857142855,0.48426785714285714,0.5338999999999999,0.2222222222222222,10.59,0.21428571428571427,3.0,3.0,,4.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6,0.36363636363636365,0.3333333333333333,1.0,0.21428571428571427,,0.2857142857142857,0.5,0.48628333333333335,0.06666666666666667,0.09090909090909091,25.925,1.0,,1.0,,2.0,,1.0,2.0,,,3.0,1.0,3.0,2.0,,0.25,,0.25,0.25,0.25,0.2,0.4,0.375,0.5,0.4,,1.0,0.25,0.3333333333333333,,,,0.25,0.2222222222222222,,,,,3.0,,1.0,,,,,1.0,,2.0,,,,1.0,1.0,,1.0,2.0,2.0,1.0,,,,2.0,,,0.5,0.25,0.25,,,,,0.25,1.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,1610612746,2015,2014-15,False
