EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,Minutes,PlusMinus,OffPoss,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,AtRimAssists,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallTurnovers,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,OffensiveGoaltends,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101150-101161-101236-200768-201942,1610612761,"Lou Williams, Amir Johnson, Chuck Hayes, Kyle Lowry, DeMar DeRozan","Williams, Johnson, Hayes, Lowry, DeRozan",101150-101161-101236-200768-201942,TOR,27.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.33333333333333,25.0,25.0,1.0,1.0,1.0,0.3516,0.3516,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101161-101236-200768-201949,1610612761,"Lou Williams, Amir Johnson, Chuck Hayes, Kyle Lowry, James Johnson","Williams, Johnson, Hayes, Lowry, Johnson",101150-101161-101236-200768-201949,TOR,133.0,1,5.0,,11.0,,,,,,,2.0,3.0,,,1.0,,119.09774436090225,11.4,11.4,,,,0.409925,,,2.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,6.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,0.5,0.5,0.6,1.0,0.5,1.0,0.5,1.0,1.0,12.666666666666666,12.166666666666666,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.2,0.2,11.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101161-200768-201942-201946,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, DeMar DeRozan, Tyler Hansbrough","Williams, Johnson, Lowry, DeRozan, Hansbrough",101150-101161-200768-201942-201946,TOR,795.0,8,30.0,5.0,60.0,4.0,,5.0,,4.0,11.0,17.0,21.0,0.19230769230769232,1.0,0.8888888888888888,1.0,108.67924528301887,13.233333333333333,12.4,0.15384615384615385,,0.5384615384615384,0.5231115384615385,0.53195,25.68,13.0,4.0,30.0,5.0,4.0,8.0,2.0,4.0,10.0,21.0,4.0,24.0,20.0,12.0,6.0,6.0,1.0,2.0,12.0,4.0,5.0,4.0,3.0,,3.0,,6.0,5.0,3.0,,22.0,0.6,0.6666666666666666,0.47619047619047616,0.38461538461538464,0.42857142857142855,1.0,0.36363636363636365,0.7142857142857143,0.25,0.5,0.6666666666666666,13.266666666666667,12.833333333333334,0.3076923076923077,0.5,0.5,0.25,0.15384615384615385,0.5,0.5,1.0,0.10714285714285714,0.13043478260869565,6.309523809523809,2.0,4.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,8.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.75,0.047619047619047616,0.1111111111111111,1.0,0.2,0.5,1.0,1.0,1.0,0.06666666666666667,1.0,0.34615384615384615,0.4444444444444444,0.5,0.75,0.038461538461538464,1.0,0.3333333333333333,0.5,1.0,0.5434333333333333,0.08333333333333333,0.125,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101161-200768-201942-201949,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, DeMar DeRozan, James Johnson","Williams, Johnson, Lowry, DeRozan, Johnson",101150-101161-200768-201942-201949,TOR,1214.0,7,41.0,24.0,78.0,6.0,3.0,9.0,4.0,6.0,8.0,13.0,21.0,0.23076923076923078,0.5714285714285714,0.5789473684210527,0.5,92.52059308072488,15.024390243902438,13.21951219512195,0.15384615384615385,0.23076923076923078,0.5384615384615384,0.49827948717948717,0.5124269230769231,24.666666666666668,20.0,-12.0,37.0,5.0,3.0,9.0,8.0,9.0,17.0,30.0,5.0,45.0,57.0,18.0,9.0,11.0,,7.0,24.0,4.0,3.0,8.0,3.0,3.0,6.0,,9.0,8.0,5.0,,39.0,0.5294117647058824,0.5294117647058824,0.5666666666666667,0.5128205128205128,0.5487804878048781,0.5,0.3076923076923077,0.6,0.4,,0.6666666666666666,16.16216216216216,14.783783783783784,0.23076923076923078,0.3333333333333333,0.375,,0.23076923076923078,0.8888888888888888,0.8888888888888888,0.875,0.125,0.16129032258064516,8.22,14.0,6.0,12.0,,2.0,3.0,5.0,3.0,3.0,6.0,6.0,6.0,9.0,4.0,16.0,16.0,,2.0,2.0,2.0,,2.0,1.0,,6.0,14.0,4.0,2.0,,2.0,2.0,1.0,16.0,14.0,0.5,0.6666666666666666,0.375,0.46153846153846156,0.375,0.5714285714285714,0.06666666666666667,0.08333333333333333,1.0,0.3333333333333333,0.3333333333333333,,0.8571428571428571,0.5,,0.5,0.3076923076923077,0.5,0.5454545454545454,0.3333333333333333,0.07692307692307693,0.25,,0.38461538461538464,0.6,0.5387625,0.13333333333333333,0.35555555555555557,0.3783783783783784,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.5714285714285714,0.4,1.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,1.0,0.125,0.125,0.07692307692307693,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101161-200768-201942-202335,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, DeMar DeRozan, Patrick Patterson","Williams, Johnson, Lowry, DeRozan, Patterson",101150-101161-200768-201942-202335,TOR,4422.0,19,149.0,56.0,294.0,30.0,13.0,40.0,17.0,30.0,31.0,53.0,86.0,0.3076923076923077,0.5961538461538461,0.6375,0.6111111111111112,95.73948439620081,15.40268456375839,14.503355704697986,0.23076923076923078,0.22033898305084745,0.6846153846153846,0.49887423076923076,0.5019915254237288,25.1525,74.0,-12.0,145.0,28.0,10.0,25.0,8.0,16.0,43.0,90.0,47.0,163.0,175.0,36.0,18.0,26.0,3.0,4.0,60.0,20.0,20.0,33.0,8.0,5.0,22.0,1.0,37.0,60.0,15.0,,128.0,0.4186046511627907,0.47368421052631576,0.4777777777777778,0.4461538461538462,0.5158227848101266,0.36363636363636365,0.425531914893617,0.7142857142857143,0.4025974025974026,0.125,0.8,14.668965517241379,13.53103448275862,0.19230769230769232,0.4,0.43478260869565216,0.3,0.12307692307692308,0.5,0.5,0.5,0.11188811188811189,0.14705882352941177,6.226666666666667,75.0,25.0,49.0,9.0,18.0,11.0,27.0,10.0,10.0,21.0,35.0,18.0,42.0,36.0,81.0,50.0,10.0,9.0,11.0,2.0,5.0,9.0,2.0,3.0,22.0,39.0,3.0,10.0,4.0,2.0,10.0,5.0,81.0,75.0,0.47619047619047616,0.42857142857142855,0.5416666666666666,0.3813559322033898,0.5833333333333334,0.5126582278481012,0.1,0.14285714285714285,1.0,0.4166666666666667,0.6,0.4666666666666667,0.6842105263157895,0.6153846153846154,0.07352941176470588,0.5,0.3769230769230769,0.5102040816326531,0.5952380952380952,0.44,0.07692307692307693,0.75,0.5,0.4576271186440678,0.4074074074074074,0.5194333333333333,0.2147239263803681,0.49693251533742333,0.5172413793103449,2.0,,4.0,8.0,3.0,10.0,3.0,24.0,8.0,8.0,6.0,2.0,11.0,7.0,2.0,14.0,15.0,2.0,2.0,4.0,2.0,15.0,9.0,14.0,0.8,0.25,0.25,0.08,0.36666666666666664,0.4090909090909091,0.25,0.2,0.2,1.0,0.26666666666666666,0.26666666666666666,0.75,,0.125,0.06779661016949153,0.26666666666666666,1.0,2.0,2.0,2.0,9.0,3.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,0.6666666666666666,0.17647058823529413,0.4,0.1111111111111111,0.6666666666666666,1.0,0.25,0.15384615384615385,0.024390243902439025,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101161-200768-201942-202349,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, DeMar DeRozan, Greivis Vasquez","Williams, Johnson, Lowry, DeRozan, Vasquez",101150-101161-200768-201942-202349,TOR,12.0,2,2.0,2.0,2.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,240.0,6.0,6.0,,,,,,,,-1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101161-200768-201942-202685,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, DeMar DeRozan, Jonas Valanciunas","Williams, Johnson, Lowry, DeRozan, Valanciunas",101150-101161-200768-201942-202685,TOR,2335.0,13,81.0,42.0,165.0,12.0,3.0,12.0,3.0,12.0,23.0,34.0,44.0,0.1791044776119403,0.8846153846153846,0.8571428571428571,1.0,101.7558886509636,14.54320987654321,14.25925925925926,0.1791044776119403,0.14285714285714285,0.4925373134328358,0.5175537313432835,0.5181333333333333,25.508333333333336,39.0,-11.0,84.0,10.0,7.0,14.0,6.0,20.0,28.0,55.0,13.0,75.0,86.0,26.0,13.0,13.0,4.0,3.0,26.0,5.0,7.0,10.0,8.0,5.0,20.0,,19.0,23.0,10.0,,63.0,0.4642857142857143,0.48148148148148145,0.509090909090909,0.4626865671641791,0.487012987012987,0.4,0.2,0.7777777777777778,0.23529411764705882,0.15384615384615385,0.8571428571428571,13.773809523809524,12.904761904761905,0.208955223880597,0.5,0.5833333333333334,0.5714285714285714,0.29850746268656714,0.3,0.3,0.5,0.13513513513513514,0.16129032258064516,8.48,33.0,15.0,21.0,4.0,4.0,6.0,7.0,,4.0,4.0,12.0,9.0,18.0,8.0,29.0,30.0,2.0,4.0,6.0,4.0,1.0,6.0,3.0,3.0,12.0,27.0,3.0,7.0,5.0,1.0,7.0,6.0,29.0,33.0,1.0,0.5,0.5714285714285714,0.5,0.6,0.5370370370370371,0.07272727272727272,0.09523809523809523,1.0,0.16666666666666666,0.3333333333333333,0.8571428571428571,0.8461538461538461,0.5,0.03225806451612903,0.8571428571428571,0.31343283582089554,0.7142857142857143,0.7894736842105263,0.4,,0.5714285714285714,1.0,0.3333333333333333,0.8571428571428571,0.6179125,0.16,0.38666666666666666,0.39285714285714285,,,,2.0,3.0,2.0,3.0,,2.0,,,,3.0,3.0,1.0,12.0,10.0,2.0,,,1.0,3.0,4.0,3.0,,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.3333333333333333,,,,,0.16666666666666666,0.16666666666666666,,,0.42857142857142855,,0.16666666666666666,,,1.0,,4.0,1.0,6.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,,0.3333333333333333,0.6666666666666666,,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101161-200768-201942-203082,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, DeMar DeRozan, Terrence Ross","Williams, Johnson, Lowry, DeRozan, Ross",101150-101161-200768-201942-203082,TOR,241.0,3,9.0,5.0,17.0,1.0,,1.0,,1.0,2.0,2.0,3.0,0.2,0.5,0.5,0.5,101.57676348547717,17.555555555555557,17.444444444444443,0.2,,0.8,0.50105,0.4583,24.3,4.0,-2.0,8.0,1.0,,,,1.0,1.0,4.0,2.0,7.0,9.0,,,,,,,1.0,,1.0,,,2.0,,2.0,2.0,1.0,,5.0,,,0.25,0.5,0.5833333333333334,,0.3333333333333333,,0.3333333333333333,,,10.375,10.125,,,,,0.2,,,,0.16666666666666666,0.2,6.825,2.0,1.0,3.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,2.0,2.0,,,,1.0,2.0,1.0,,,2.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,,1.0,,,,,0.5,,0.5,,,0.3333333333333333,1.0,0.6,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,,0.5415,0.2857142857142857,,0.25,,,,1.0,,1.0,,,1.0,,,,,1.0,,2.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101161-200768-201946-201949,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, Tyler Hansbrough, James Johnson","Williams, Johnson, Lowry, Hansbrough, Johnson",101150-101161-200768-201946-201949,TOR,605.0,5,21.0,3.0,41.0,5.0,,6.0,,5.0,1.0,3.0,5.0,0.42857142857142855,0.16666666666666666,0.2857142857142857,,97.58677685950413,13.285714285714286,12.619047619047619,0.35714285714285715,,0.7857142857142857,0.5372428571428571,0.5116999999999999,24.833333333333332,10.0,-13.0,20.0,2.0,1.0,1.0,,2.0,4.0,8.0,3.0,17.0,30.0,2.0,1.0,3.0,,,8.0,1.0,1.0,2.0,4.0,2.0,7.0,,9.0,4.0,1.0,,15.0,0.25,0.25,0.5,0.5,0.53125,0.5714285714285714,0.3333333333333333,1.0,0.2857142857142857,,,16.3,15.8,0.07142857142857142,1.0,1.0,,0.14285714285714285,,,,0.06666666666666667,0.1111111111111111,7.9625,10.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,6.0,,2.0,1.0,1.0,,2.0,1.0,2.0,6.0,9.0,,2.0,2.0,,2.0,,3.0,10.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.375,0.25,0.4,1.0,0.5,,0.2,,1.0,,,0.35714285714285715,0.6,1.0,0.3333333333333333,0.07142857142857142,0.5,1.0,0.3333333333333333,1.0,0.4794,0.11764705882352941,0.17647058823529413,0.5,1.0,,,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,,,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.25,0.25,,1.0,1.0,1.0,0.2,0.2,1.0,,0.5,,0.2,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101161-200768-201946-202349,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, Tyler Hansbrough, Greivis Vasquez","Williams, Johnson, Lowry, Hansbrough, Vasquez",101150-101161-200768-201946-202349,TOR,34.0,1,,,,,,,,,,,1.0,,,,,,,,,,,0.3618,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,0.5,0.5,9.9,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
