EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,FTOffRebounds,FTDefRebounds,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,RecoveredBlocks,DefensiveGoaltends,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls,BlockedShortMidRange,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,SelfORebPct,HeaveAttempts,LostBallOutOfBoundsTurnovers,Travels,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,StepOutOfBoundsTurnovers,3SecondViolations,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Clear Path Fouls,Corner3PctBlocked,BlockedArc3,OffensiveGoaltends,team_id,year,season,team_vs
101139-201588-202730-204014-2561,1610612754,"CJ Miles, George Hill, Lavoy Allen, Damjan Rudez, David West","Miles, Hill, Allen, Rudez, West",101139-201588-202730-204014-2561,IND,35.0,1,1.0,2.0,2.0,1.0,2.0,1.0,,3.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,2.0,2.0,,,,4.0,2.0,,,,2.0,2.0,,,,4.0,2.0,2.0,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,4.0,2.0,1.0,,0.5,0.5,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,123.42857142857142,8.5,18.0,8.5,18.0,0.5,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,1.0,,,,,0.5,,0.48055,,0.48055,,,,1.0,11.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201588-203524-2449-2561,1610612754,"CJ Miles, George Hill, Solomon Hill, Luis Scola, David West","Miles, Hill, Hill, Scola, West",101139-201588-203524-2449-2561,IND,18.0,1,,-2.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,0.5,,0.5,,,,,1.0,,,,1.0,,,,,1.0,,,,,240.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201985-202730-203142-203524,1610612754,"CJ Miles, AJ Price, Lavoy Allen, Chris Copeland, Solomon Hill","Miles, Price, Allen, Copeland, Hill",101139-201985-202730-203142-203524,IND,82.0,1,1.0,1.0,3.0,3.0,3.0,3.0,,6.0,2.0,2.0,,,2.0,2.0,,,,1.0,,,,,,,,,2.0,3.0,,,,4.0,3.0,,,,2.0,3.0,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,4.0,4.0,3.0,,,,,,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,,,,,,,,105.36585365853658,15.333333333333334,12.0,15.333333333333334,12.0,0.6666666666666666,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,0.6666666666666666,,0.5682666666666667,,0.5682666666666667,,,,1.0,6.033333333333334,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201985-202730-203142-204014,1610612754,"CJ Miles, AJ Price, Lavoy Allen, Chris Copeland, Damjan Rudez","Miles, Price, Allen, Copeland, Rudez",101139-201985-202730-203142-204014,IND,652.0,2,11.0,4.0,22.0,20.0,2.0,1.0,2.0,42.0,1.0,2.0,1.0,1.0,,,3.0,5.0,1.0,3.0,,1.0,,,5.0,8.0,1.0,1.0,5.0,10.0,5.0,9.0,,25.0,21.0,1.0,3.0,2.0,,,1.0,1.0,,3.0,4.0,6.0,15.0,2.0,8.0,5.0,,2.0,5.0,7.0,5.0,,,2.0,,19.0,,2.0,2.0,3.0,5.0,2.0,7.0,2.0,1.0,1.0,2.0,,1.0,2.0,1.0,4.0,1.0,2.0,5.0,,4.0,,1.0,1.0,3.0,2.0,,,,,23.0,3.0,2.0,,,0.4,0.5,1.0,0.5555555555555556,1.0,0.5555555555555556,0.5,0.3333333333333333,,0.6578947368421053,0.3333333333333333,1.5,0.625,0.3333333333333333,1.5,0.47368421052631576,,,0.5,0.6,0.4,1.0,,0.7142857142857143,0.2222222222222222,,1.0,,,0.5,0.6666666666666666,1.0,,92.76073619631902,15.5,15.55,14.545454545454545,15.1,0.10526315789473684,0.5,0.5,,0.2631578947368421,0.6,0.6,0.6666666666666666,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.05263157894736842,,,,0.42105263157894735,0.625,0.625,1.0,0.3333333333333333,1.0,,,,,,1.0,1.0,0.5789473684210527,0.625,0.4801026315789474,0.45080000000000003,0.2952,0.1,0.18181818181818182,0.08,0.12,8.290000000000001,24.822222222222223,0.09090909090909091,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-201985-202730-204014-2449,1610612754,"CJ Miles, AJ Price, Lavoy Allen, Damjan Rudez, Luis Scola","Miles, Price, Allen, Rudez, Scola",101139-201985-202730-204014-2449,IND,395.0,1,7.0,6.0,14.0,13.0,,,2.0,27.0,1.0,3.0,1.0,1.0,,,1.0,3.0,2.0,3.0,1.0,2.0,,,2.0,3.0,,,4.0,9.0,3.0,5.0,3.0,20.0,14.0,1.0,1.0,5.0,,,,,,,4.0,4.0,6.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,,,2.0,10.0,,3.0,,4.0,5.0,3.0,8.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,2.0,2.0,,4.0,1.0,,1.0,4.0,2.0,,2.0,,2.0,15.0,,,,,0.5,0.6666666666666666,0.6666666666666666,0.6,,0.6,0.4444444444444444,1.0,,0.6071428571428571,1.25,,0.625,1.25,,0.35714285714285715,0.1111111111111111,0.3333333333333333,1.0,0.8,0.6,,,0.8,0.42857142857142855,0.5,0.5,,,0.8,,,,98.43037974683544,14.928571428571429,14.307692307692308,14.642857142857142,13.923076923076923,0.21428571428571427,0.3333333333333333,0.5,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,,,,,,,,0.5714285714285714,0.6666666666666666,0.4970607142857143,0.569225,,0.125,0.18181818181818182,0.25,,10.31111111111111,24.119999999999997,,1.0,1.0,,3.0,,1.0,,,,,,,,1.0,,,1.0,,1.0,0.5,0.5,,,,1.0,1.0,,2.0,1.0,,,1.0,1.0,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-202388-202730-203142-203524,1610612754,"CJ Miles, Donald Sloan, Lavoy Allen, Chris Copeland, Solomon Hill","Miles, Sloan, Allen, Copeland, Hill",101139-202388-202730-203142-203524,IND,32.0,1,1.0,3.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,90.0,20.0,12.0,20.0,12.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,0.5886,,,,,,,,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-202388-202730-203142-203963,1610612754,"CJ Miles, Donald Sloan, Lavoy Allen, Chris Copeland, Shayne Whittington","Miles, Sloan, Allen, Copeland, Whittington",101139-202388-202730-203142-203963,IND,53.0,1,1.0,2.0,2.0,2.0,2.0,2.0,,4.0,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,2.0,2.0,,,,4.0,2.0,,,,2.0,2.0,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,2.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,108.67924528301887,12.5,14.0,12.5,14.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.6987,,0.6987,,,,1.0,0.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-202388-202730-203142-204014,1610612754,"CJ Miles, Donald Sloan, Lavoy Allen, Chris Copeland, Damjan Rudez","Miles, Sloan, Allen, Copeland, Rudez",101139-202388-202730-203142-204014,IND,269.0,2,4.0,-1.0,6.0,6.0,,1.0,1.0,12.0,1.0,1.0,,,1.0,1.0,2.0,3.0,,,,1.0,,,1.0,2.0,,,3.0,4.0,1.0,3.0,,9.0,10.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,,6.0,3.0,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,1.0,,,3.0,,2.0,,,,1.0,1.0,,,,,7.0,2.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.75,1.0,1.0,0.6428571428571429,1.0,1.0,0.6428571428571429,1.0,1.0,0.42857142857142855,,,,1.0,,,0.5,1.0,0.3333333333333333,,,1.0,1.0,,,,,64.23791821561338,24.833333333333332,20.0,23.666666666666668,20.0,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,,,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,,,,1.0,1.0,,,,,0.5714285714285714,0.5,0.4516,,0.4047,0.14285714285714285,0.25,0.2222222222222222,0.2222222222222222,7.775,25.46666666666667,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-202388-202730-203142-2449,1610612754,"CJ Miles, Donald Sloan, Lavoy Allen, Chris Copeland, Luis Scola","Miles, Sloan, Allen, Copeland, Scola",101139-202388-202730-203142-2449,IND,2258.0,6,38.0,2.0,69.0,71.0,7.0,7.0,12.0,140.0,6.0,12.0,1.0,2.0,1.0,1.0,6.0,9.0,7.0,20.0,2.0,5.0,1.0,1.0,8.0,19.0,,1.0,19.0,41.0,10.0,24.0,10.0,78.0,76.0,5.0,8.0,12.0,2.0,3.0,1.0,2.0,2.0,9.0,24.0,14.0,21.0,4.0,19.0,8.0,1.0,12.0,7.0,19.0,5.0,2.0,4.0,3.0,5.0,45.0,3.0,9.0,10.0,18.0,28.0,12.0,40.0,2.0,1.0,1.0,6.0,2.0,4.0,4.0,2.0,10.0,1.0,11.0,17.0,1.0,7.0,,1.0,,10.0,4.0,1.0,4.0,4.0,4.0,66.0,9.0,7.0,1.0,1.0,0.631578947368421,0.7058823529411765,0.7,0.4166666666666667,0.5,0.4166666666666667,0.4634146341463415,0.625,0.6666666666666666,0.5230769230769231,0.5,0.7,0.5571428571428572,0.5454545454545454,0.75,0.36923076923076925,0.024390243902439025,0.08333333333333333,0.6,0.6428571428571429,0.4090909090909091,0.9090909090909091,0.21428571428571427,0.717948717948718,0.3333333333333333,0.5,0.3333333333333333,0.18181818181818182,0.5384615384615384,0.6666666666666666,0.7777777777777778,1.0,0.5,89.28255093002657,17.782608695652176,14.52112676056338,17.0,13.67605633802817,0.18461538461538463,0.5,0.5454545454545454,0.6666666666666666,0.13846153846153847,0.6666666666666666,0.6666666666666666,0.5,0.3076923076923077,0.35,0.35,0.7142857142857143,0.07692307692307693,0.4,0.4,1.0,0.2923076923076923,0.42105263157894735,0.42105263157894735,0.625,0.2,0.5,,0.2,1.0,0.2,1.0,0.2,,0.5538461538461539,0.42105263157894735,0.47028230769230767,0.4638625,0.3836,0.057971014492753624,0.08888888888888889,0.15384615384615385,0.11538461538461539,11.287804878048782,25.849999999999998,0.10144927536231885,1.0,2.0,2.0,9.0,,,1.0,3.0,,,,,,3.0,,,,,0.38461538461538464,0.75,0.1,,,1.0,,,,,,0.3333333333333333,0.1,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-202388-202730-203142-2561,1610612754,"CJ Miles, Donald Sloan, Lavoy Allen, Chris Copeland, David West","Miles, Sloan, Allen, Copeland, West",101139-202388-202730-203142-2561,IND,208.0,3,3.0,1.0,7.0,6.0,3.0,,1.0,13.0,,,,,,,,,1.0,3.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,,5.0,4.0,,,,1.0,1.0,1.0,2.0,,5.0,2.0,,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,2.0,1.0,3.0,,3.0,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,5.0,5.0,3.0,,,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,1.0,0.4166666666666667,,0.8333333333333334,0.4166666666666667,,0.8333333333333334,0.5,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,90.0,16.714285714285715,15.166666666666666,15.285714285714286,15.166666666666666,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,0.3333333333333333,,0.3333333333333333,1.0,0.5,0.5,0.4861583333333333,0.6195,0.5376666666666666,,,,1.0,18.166666666666668,25.166666666666668,0.42857142857142855,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-202388-202730-203524-204014,1610612754,"CJ Miles, Donald Sloan, Lavoy Allen, Solomon Hill, Damjan Rudez","Miles, Sloan, Allen, Hill, Rudez",101139-202388-202730-203524-204014,IND,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-202388-202730-203524-2449,1610612754,"CJ Miles, Donald Sloan, Lavoy Allen, Solomon Hill, Luis Scola","Miles, Sloan, Allen, Hill, Scola",101139-202388-202730-203524-2449,IND,1228.0,8,20.0,-7.0,40.0,41.0,8.0,9.0,6.0,81.0,8.0,11.0,5.0,6.0,,,,4.0,5.0,11.0,2.0,5.0,1.0,1.0,2.0,10.0,1.0,1.0,13.0,26.0,4.0,15.0,4.0,42.0,49.0,5.0,7.0,10.0,1.0,4.0,2.0,2.0,2.0,10.0,10.0,16.0,12.0,4.0,10.0,2.0,3.0,5.0,4.0,9.0,2.0,2.0,1.0,,4.0,22.0,5.0,3.0,3.0,15.0,19.0,8.0,27.0,1.0,,1.0,5.0,,4.0,,1.0,5.0,1.0,1.0,9.0,,3.0,,,1.0,6.0,1.0,1.0,1.0,1.0,1.0,32.0,10.0,8.0,3.0,1.0,0.38461538461538464,0.45454545454545453,1.0,0.26666666666666666,1.0,0.26666666666666666,0.5,0.7142857142857143,0.25,0.4634146341463415,0.625,0.6666666666666666,0.4883720930232558,0.625,0.7142857142857143,0.36585365853658536,0.11538461538461539,0.09090909090909091,1.0,0.7894736842105263,0.23076923076923078,0.75,0.45454545454545453,0.782608695652174,0.3333333333333333,0.3333333333333333,,0.375,0.6666666666666666,1.0,0.6,0.6666666666666666,1.0,94.98371335504886,15.4,14.926829268292684,14.45,14.414634146341463,0.2682926829268293,0.7272727272727273,0.8,0.125,0.0975609756097561,,,,0.2682926829268293,0.45454545454545453,0.45454545454545453,0.8,0.12195121951219512,0.4,0.4,1.0,0.24390243902439024,0.2,0.2,1.0,0.75,0.8333333333333334,,,,0.16666666666666666,1.0,0.16666666666666666,1.0,0.6341463414634146,0.2,0.48783658536585367,0.4799875,0.426375,0.047619047619047616,0.038461538461538464,0.23809523809523808,0.23809523809523808,9.565384615384614,25.12,0.2,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,1.0,,,0.5,1.0,,0.3333333333333333,,0.125,0.0625,,,,,,,,0.6666666666666666,,,,,,,1.0,0.047619047619047616,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-202388-202730-203524-2561,1610612754,"CJ Miles, Donald Sloan, Lavoy Allen, Solomon Hill, David West","Miles, Sloan, Allen, Hill, West",101139-202388-202730-203524-2561,IND,1550.0,7,26.0,15.0,51.0,52.0,12.0,24.0,6.0,103.0,7.0,10.0,2.0,2.0,3.0,4.0,2.0,6.0,2.0,11.0,1.0,3.0,,,7.0,16.0,1.0,5.0,11.0,27.0,8.0,19.0,12.0,58.0,43.0,3.0,3.0,7.0,4.0,8.0,1.0,5.0,2.0,13.0,12.0,10.0,24.0,2.0,16.0,7.0,1.0,6.0,8.0,14.0,7.0,1.0,2.0,2.0,2.0,36.0,3.0,4.0,8.0,15.0,26.0,7.0,33.0,2.0,1.0,1.0,4.0,,3.0,2.0,1.0,6.0,2.0,2.0,4.0,,13.0,,1.0,3.0,16.0,7.0,2.0,2.0,2.0,2.0,51.0,13.0,12.0,,1.0,0.5454545454545454,0.6,1.0,0.42105263157894735,0.2,0.42105263157894735,0.4074074074074074,1.0,0.5,0.5,0.6,0.4230769230769231,0.5471698113207547,0.5833333333333334,0.4642857142857143,0.41304347826086957,0.037037037037037035,0.1,0.6666666666666666,0.8823529411764706,0.25,1.0,0.3333333333333333,0.92,0.28,1.0,0.25,0.42857142857142855,0.8,1.0,0.9,1.0,1.0,95.69032258064516,16.03921568627451,14.076923076923077,15.019607843137255,13.576923076923077,0.21739130434782608,0.7,0.7777777777777778,0.2857142857142857,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.2391304347826087,0.18181818181818182,0.18181818181818182,1.0,0.06521739130434782,0.3333333333333333,0.3333333333333333,1.0,0.34782608695652173,0.4375,0.4375,1.0,0.4,1.0,,0.3076923076923077,0.75,,,0.38461538461538464,0.2,0.6304347826086957,0.4375,0.48613586956521737,0.6189,0.5173269230769231,0.13725490196078433,0.21875,0.1206896551724138,0.22413793103448276,10.144444444444444,25.45263157894737,0.23529411764705882,2.0,2.0,1.0,,,3.0,2.0,,,,2.0,,,1.0,,,1.0,,,0.5,0.4,,,,,,1.0,,,,,,,,,,1.0,0.041666666666666664,,1.0,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-202388-202730-204014-2449,1610612754,"CJ Miles, Donald Sloan, Lavoy Allen, Damjan Rudez, Luis Scola","Miles, Sloan, Allen, Rudez, Scola",101139-202388-202730-204014-2449,IND,935.0,5,16.0,-3.0,29.0,28.0,5.0,6.0,4.0,57.0,5.0,6.0,,1.0,1.0,1.0,1.0,2.0,2.0,6.0,,3.0,,,5.0,12.0,1.0,3.0,8.0,14.0,5.0,15.0,2.0,33.0,36.0,,1.0,4.0,1.0,2.0,1.0,3.0,1.0,6.0,10.0,6.0,12.0,,12.0,5.0,,5.0,4.0,9.0,4.0,,3.0,,2.0,22.0,3.0,1.0,2.0,5.0,8.0,4.0,12.0,1.0,,1.0,2.0,,2.0,,,2.0,,2.0,7.0,,4.0,,1.0,,4.0,2.0,,,,,29.0,6.0,5.0,1.0,,0.625,0.625,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5714285714285714,,0.5,0.5344827586206896,0.75,0.5,0.5333333333333333,0.6666666666666666,0.5,0.5172413793103449,,,1.0,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,0.26666666666666666,,,0.3333333333333333,1.0,1.0,1.0,1.0,,87.78609625668449,17.79310344827586,14.964285714285714,16.75862068965517,14.964285714285714,0.20689655172413793,0.8333333333333334,0.8333333333333334,0.6,0.06896551724137931,0.5,0.5,,0.20689655172413793,0.3333333333333333,0.3333333333333333,1.0,0.10344827586206896,,,,0.41379310344827586,0.4166666666666667,0.4166666666666667,0.8,0.5,,,0.2,1.0,,,0.6,0.3333333333333333,0.7241379310344828,0.4166666666666667,0.49208965517241376,0.75495,0.5476300000000001,0.06666666666666667,0.13333333333333333,0.12121212121212122,0.18181818181818182,10.178571428571429,25.233333333333334,0.1724137931034483,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,3.0,,1.0,,,,,,1.0,,0.25,,0.5,,1.0,,1.0,1.0,,,1.0,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
101139-202388-202730-204014-2561,1610612754,"CJ Miles, Donald Sloan, Lavoy Allen, Damjan Rudez, David West","Miles, Sloan, Allen, Rudez, West",101139-202388-202730-204014-2561,IND,13.0,1,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,1.0,2.0,,3.0,2.0,,,3.0,,,1.0,2.0,,3.0,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,1.0,1.0,,,,,0.5,0.5,0.5,,,,0.75,1.5,0.75,0.75,1.5,0.75,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,221.53846153846152,12.0,1.0,10.0,1.0,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,1.0,0.5,1.0,0.5,0.327825,,0.327825,,,1.0,1.0,,26.45,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,False
