EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsUnassisted3s,ShortMidRangeAssists,OffThreePtRebounds,Travels,Charge Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,Offensive Fouls Drawn,ShortMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,HeaveAttempts,DefensiveGoaltends,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3,Arc3PctBlocked,team_id,year,season,team_vs
101133-202388-203142-203524-204014,1610612754,"Ian Mahinmi, Donald Sloan, Chris Copeland, Solomon Hill, Damjan Rudez","Mahinmi, Sloan, Copeland, Hill, Rudez",101133-202388-203142-203524-204014,IND,,1,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.0876,,0.0876,,,,,,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101133-202388-203142-203524-2449,1610612754,"Ian Mahinmi, Donald Sloan, Chris Copeland, Solomon Hill, Luis Scola","Mahinmi, Sloan, Copeland, Hill, Scola",101133-202388-203142-203524-2449,IND,1349.0,2,22.0,-6.0,43.0,42.0,12.0,9.0,5.0,85.0,7.0,13.0,2.0,4.0,3.0,4.0,6.0,12.0,2.0,7.0,1.0,3.0,,1.0,,3.0,,,15.0,32.0,1.0,6.0,2.0,35.0,41.0,3.0,5.0,6.0,5.0,12.0,,1.0,,10.0,16.0,14.0,3.0,,3.0,,,8.0,1.0,9.0,,1.0,4.0,1.0,19.0,5.0,9.0,4.0,3.0,16.0,6.0,22.0,2.0,5.0,4.0,1.0,2.0,4.0,1.0,8.0,,1.0,10.0,,1.0,7.0,1.0,11.0,1.0,1.0,7.0,,3.0,2.0,,2.0,1.0,2.0,29.0,10.0,12.0,,,0.5333333333333333,0.5333333333333333,1.0,0.16666666666666666,,0.16666666666666666,0.46875,0.6,0.4166666666666667,0.4342105263157895,0.5,0.38461538461538464,0.44871794871794873,0.5,0.38461538461538464,0.15789473684210525,,,0.2,1.0,0.6666666666666666,0.29411764705882354,0.8181818181818182,0.7647058823529411,0.2727272727272727,0.5,1.0,,0.5,1.0,0.6,0.09090909090909091,90.73387694588584,16.069767441860463,15.666666666666666,15.069767441860465,15.380952380952381,0.34210526315789475,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.3157894736842105,0.5,0.5,0.18421052631578946,0.2857142857142857,0.2857142857142857,0.5,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,0.07894736842105263,,,,0.6666666666666666,0.5,0.3076923076923077,0.75,0.07692307692307693,,,,0.5,,0.5077986842105263,0.5673,0.4500346153846154,0.05128205128205128,0.06060606060606061,0.17142857142857143,0.2857142857142857,8.040625,25.2,0.27906976744186046,,,3.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,0.2,0.16666666666666666,0.2,0.3333333333333333,,0.5,0.5,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,0.16666666666666666,,,,,,1.0,,,,,,,,,1610612754,2015,2014-15,True
101133-202388-203142-203963-204014,1610612754,"Ian Mahinmi, Donald Sloan, Chris Copeland, Shayne Whittington, Damjan Rudez","Mahinmi, Sloan, Copeland, Whittington, Rudez",101133-202388-203142-203963-204014,IND,57.0,1,1.0,,2.0,2.0,2.0,,,4.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,,101.05263157894737,8.5,20.0,8.5,20.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.53055,,0.53055,,,,,,25.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101133-202388-203142-204014-2449,1610612754,"Ian Mahinmi, Donald Sloan, Chris Copeland, Damjan Rudez, Luis Scola","Mahinmi, Sloan, Copeland, Rudez, Scola",101133-202388-203142-204014-2449,IND,210.0,2,4.0,3.0,5.0,7.0,4.0,1.0,1.0,12.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,,10.0,7.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,,8.0,,4.0,6.0,2.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,6.0,1.0,1.0,3.0,,4.0,1.0,5.0,,,,,,,,,,,,,,1.0,,3.0,,,1.0,,2.0,,1.0,1.0,1.0,1.0,8.0,8.0,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.8333333333333334,1.0,0.8,0.7142857142857143,1.0,0.6666666666666666,0.3333333333333333,0.25,,,,0.75,0.5,1.0,0.8,0.5,,0.6666666666666666,,1.0,1.0,,,82.28571428571429,14.2,19.857142857142858,14.2,19.571428571428573,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.2,1.0,0.2,1.0,0.6666666666666666,1.0,0.5576083333333334,0.656,0.51757,,,0.2,0.8,2.275,24.3,0.8,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101133-202388-203524-203963-204014,1610612754,"Ian Mahinmi, Donald Sloan, Solomon Hill, Shayne Whittington, Damjan Rudez","Mahinmi, Sloan, Hill, Whittington, Rudez",101133-202388-203524-203963-204014,IND,71.0,1,1.0,,2.0,2.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,1.0,,1.0,1.0,,2.0,1.0,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.5,,,0.5,,,0.5,,,,,,81.12676056338029,11.5,24.0,11.5,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101133-202388-203524-204014-2449,1610612754,"Ian Mahinmi, Donald Sloan, Solomon Hill, Damjan Rudez, Luis Scola","Mahinmi, Sloan, Hill, Rudez, Scola",101133-202388-203524-204014-2449,IND,623.0,8,10.0,-7.0,19.0,19.0,1.0,7.0,5.0,38.0,2.0,7.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,6.0,,1.0,,,1.0,3.0,,1.0,5.0,16.0,1.0,4.0,2.0,15.0,22.0,2.0,5.0,4.0,1.0,1.0,,1.0,,2.0,2.0,8.0,3.0,4.0,3.0,1.0,,1.0,1.0,2.0,1.0,,,,5.0,2.0,2.0,5.0,,7.0,5.0,12.0,1.0,1.0,1.0,,2.0,,2.0,1.0,,,3.0,,,2.0,,7.0,1.0,1.0,6.0,,7.0,3.0,1.0,1.0,1.0,1.0,11.0,2.0,1.0,,,0.2,0.3333333333333333,1.0,0.25,,0.25,0.3125,0.4,1.0,0.325,0.4,0.5,0.3125,0.4,0.3333333333333333,0.2,,,0.6666666666666666,,1.0,0.18181818181818182,1.0,1.0,0.35714285714285715,0.2,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,87.83306581059391,17.57894736842105,15.210526315789474,16.157894736842106,14.631578947368421,0.35,0.2857142857142857,0.2857142857142857,,0.15,0.6666666666666666,0.6666666666666666,0.3,0.16666666666666666,0.16666666666666666,,0.05,,,,0.15,0.3333333333333333,0.3333333333333333,1.0,0.8,0.5,0.5,1.0,,,0.5,,0.55,0.3333333333333333,0.5057475,0.6459,0.641875,0.13043478260869565,0.15789473684210525,0.26666666666666666,0.13333333333333333,8.38125,24.95,0.05263157894736842,,,1.0,3.0,,,1.0,1.0,,,1.0,,1.0,,0.2,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101133-202388-203524-204014-2561,1610612754,"Ian Mahinmi, Donald Sloan, Solomon Hill, Damjan Rudez, David West","Mahinmi, Sloan, Hill, Rudez, West",101133-202388-203524-204014-2561,IND,135.0,2,2.0,-3.0,5.0,5.0,1.0,1.0,1.0,10.0,,2.0,,1.0,,,,,,2.0,,,,,,,,,,4.0,,,2.0,2.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,,,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,2.0,1.0,,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,0.2,,,,,,1.0,,1.0,0.25,,1.0,0.25,,,1.0,1.0,,,,106.66666666666667,15.6,11.4,14.6,11.4,0.5,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,0.5,,0.47495,0.428,,0.2,0.2,,,9.575,,0.2,,,,,,,,1.0,,1.0,1.0,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101133-202730-203142-203524-204014,1610612754,"Ian Mahinmi, Lavoy Allen, Chris Copeland, Solomon Hill, Damjan Rudez","Mahinmi, Allen, Copeland, Hill, Rudez",101133-202730-203142-203524-204014,IND,403.0,2,7.0,,13.0,13.0,,,1.0,26.0,3.0,5.0,1.0,1.0,,,,1.0,2.0,4.0,,,,,,,,,5.0,10.0,,,3.0,13.0,13.0,1.0,1.0,2.0,,,,,,,6.0,4.0,,2.0,,,,3.0,,3.0,,,1.0,2.0,6.0,1.0,2.0,3.0,,5.0,1.0,6.0,1.0,,,,,,,2.0,,,2.0,,,2.0,1.0,6.0,,2.0,5.0,1.0,4.0,2.0,,2.0,,2.0,11.0,,,,,0.6,0.75,,,,,0.5,1.0,,0.5,1.0,,0.5416666666666666,1.0,,,,,,,0.75,0.2,0.6666666666666666,0.7142857142857143,0.2,0.5,,0.75,,0.6666666666666666,,0.2,92.90322580645162,12.76923076923077,18.23076923076923,12.615384615384615,17.0,0.5,0.6,0.6,0.3333333333333333,0.1,,,0.4,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,,,,,,0.5,,0.50112,0.6121,,0.16666666666666666,0.16666666666666666,0.15384615384615385,,9.8,,,,,,,,,,,,2.0,1.0,,,,,,,0.5,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201155-201228-201579-202730,1610612754,"CJ Miles, Rodney Stuckey, C.J. Watson, Roy Hibbert, Lavoy Allen","Miles, Stuckey, Watson, Hibbert, Allen",101139-201155-201228-201579-202730,IND,111.0,1,2.0,3.0,4.0,4.0,,,,8.0,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,2.0,3.0,,,2.0,6.0,3.0,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,,1.0,2.0,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,1.0,,,,,6.0,,,,,0.5,0.5,,,,,0.6666666666666666,,,0.6666666666666666,,,0.75,,,,,,,,1.0,,,1.0,,,,,1.0,,,,103.78378378378378,11.25,16.5,11.25,16.5,,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.39890000000000003,,,0.25,0.25,,,10.700000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201155-201228-201579-2449,1610612754,"CJ Miles, Rodney Stuckey, C.J. Watson, Roy Hibbert, Luis Scola","Miles, Stuckey, Watson, Hibbert, Scola",101139-201155-201228-201579-2449,IND,844.0,8,14.0,-3.0,27.0,28.0,,6.0,4.0,55.0,7.0,10.0,2.0,2.0,,,2.0,2.0,2.0,5.0,,,,,,4.0,,,11.0,17.0,,4.0,4.0,26.0,29.0,2.0,2.0,4.0,,,,,,,12.0,10.0,,4.0,4.0,,2.0,6.0,,6.0,,,2.0,2.0,12.0,2.0,3.0,9.0,2.0,14.0,2.0,16.0,,1.0,1.0,,1.0,1.0,,4.0,1.0,1.0,5.0,1.0,,6.0,1.0,12.0,,,8.0,,6.0,3.0,,2.0,1.0,2.0,22.0,,,1.0,,0.5454545454545454,0.6666666666666666,,,,,0.6470588235294118,1.0,,0.5238095238095238,1.0,,0.5416666666666666,1.0,,0.19047619047619047,0.11764705882352941,0.2,0.2,1.0,0.75,0.3333333333333333,1.0,0.8,0.2222222222222222,0.6666666666666666,1.0,0.4,1.0,1.0,,,93.8388625592417,14.62962962962963,16.035714285714285,13.851851851851851,15.75,0.47619047619047616,0.7,0.875,0.2857142857142857,0.09523809523809523,1.0,1.0,0.23809523809523808,0.4,0.4,1.0,,,,,0.19047619047619047,,,,1.0,1.0,,,,,,,0.6666666666666666,,0.5300476190476191,0.57735,,0.125,0.15,0.15384615384615385,,7.417647058823529,25.475,,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201155-201228-201579-2561,1610612754,"CJ Miles, Rodney Stuckey, C.J. Watson, Roy Hibbert, David West","Miles, Stuckey, Watson, Hibbert, West",101139-201155-201228-201579-2561,IND,1467.0,12,24.0,-5.0,45.0,49.0,14.0,8.0,8.0,94.0,4.0,11.0,2.0,4.0,1.0,4.0,6.0,11.0,3.0,13.0,1.0,3.0,,1.0,1.0,8.0,1.0,2.0,13.0,35.0,2.0,11.0,9.0,41.0,46.0,2.0,6.0,10.0,2.0,11.0,1.0,3.0,4.0,11.0,8.0,18.0,6.0,2.0,8.0,1.0,6.0,4.0,2.0,6.0,1.0,1.0,,2.0,14.0,11.0,4.0,12.0,1.0,17.0,13.0,30.0,2.0,6.0,5.0,1.0,6.0,2.0,3.0,3.0,,3.0,9.0,1.0,4.0,3.0,1.0,9.0,1.0,,13.0,1.0,13.0,6.0,1.0,2.0,1.0,2.0,31.0,11.0,14.0,1.0,1.0,0.3076923076923077,0.3333333333333333,1.0,0.18181818181818182,0.3333333333333333,0.18181818181818182,0.37142857142857144,0.3333333333333333,0.18181818181818182,0.34782608695652173,0.3888888888888889,0.25,0.3942307692307692,0.45454545454545453,0.3235294117647059,0.2391304347826087,0.17142857142857143,0.36363636363636365,0.6666666666666666,1.0,0.7058823529411765,0.5,0.8,0.7272727272727273,0.3870967741935484,0.5714285714285714,0.5,0.5,0.8888888888888888,1.0,0.75,0.08,92.26993865030676,17.133333333333333,14.204081632653061,15.555555555555555,13.775510204081632,0.2391304347826087,0.36363636363636365,0.5714285714285714,,0.2391304347826087,0.5454545454545454,0.6666666666666666,0.2826086956521739,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.06521739130434782,0.3333333333333333,0.3333333333333333,1.0,0.17391304347826086,0.125,0.125,1.0,0.4444444444444444,0.5,0.2857142857142857,0.25,0.07142857142857142,,0.14285714285714285,0.5,0.4782608695652174,0.125,0.4637728260869565,0.48773888888888883,0.4421178571428572,0.11764705882352941,0.15,0.24390243902439024,0.2682926829268293,9.639999999999999,25.463636363636365,0.3111111111111111,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,,0.1111111111111111,1.0,0.2,0.14285714285714285,,0.5,0.3333333333333333,2.0,3.0,1.0,1.0,,0.2222222222222222,1.0,0.18181818181818182,1.0,1.0,0.3333333333333333,0.5,,1.0,1.0,,,,,1.0,,0.1111111111111111,,,,,,1.0,,,,,,,,,1610612754,2015,2014-15,True
101139-201155-201228-201588-2561,1610612754,"CJ Miles, Rodney Stuckey, C.J. Watson, George Hill, David West","Miles, Stuckey, Watson, Hill, West",101139-201155-201228-201588-2561,IND,55.0,1,1.0,3.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,1.0,1.0,1.0,,3.0,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,0.75,,0.75,0.75,,0.75,0.5,,,,,,,1.0,1.0,,,,,,1.0,,,104.72727272727273,15.5,12.0,15.5,12.0,,,,,,,,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,0.5,1.0,0.5,1.0,0.4718,,0.4718,,,,1.0,15.5,27.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201155-201228-202730-203142,1610612754,"CJ Miles, Rodney Stuckey, C.J. Watson, Lavoy Allen, Chris Copeland","Miles, Stuckey, Watson, Allen, Copeland",101139-201155-201228-202730-203142,IND,22.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,130.9090909090909,17.0,5.0,17.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201155-201228-202730-203524,1610612754,"CJ Miles, Rodney Stuckey, C.J. Watson, Lavoy Allen, Solomon Hill","Miles, Stuckey, Watson, Allen, Hill",101139-201155-201228-202730-203524,IND,3.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,480.0,3.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.23415,,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201155-201228-202730-2449,1610612754,"CJ Miles, Rodney Stuckey, C.J. Watson, Lavoy Allen, Luis Scola","Miles, Stuckey, Watson, Allen, Scola",101139-201155-201228-202730-2449,IND,743.0,3,12.0,-1.0,25.0,24.0,12.0,8.0,2.0,49.0,2.0,3.0,1.0,1.0,1.0,1.0,,,3.0,6.0,,2.0,,2.0,2.0,4.0,1.0,2.0,5.0,9.0,2.0,6.0,7.0,23.0,24.0,1.0,1.0,2.0,2.0,5.0,1.0,4.0,3.0,10.0,8.0,2.0,6.0,,4.0,2.0,1.0,4.0,2.0,6.0,2.0,,2.0,2.0,14.0,2.0,3.0,6.0,,9.0,2.0,11.0,,2.0,2.0,,3.0,2.0,1.0,4.0,,2.0,7.0,,2.0,1.0,,1.0,,,7.0,1.0,10.0,4.0,1.0,2.0,1.0,2.0,21.0,8.0,11.0,,,0.8,0.8,1.0,0.3333333333333333,0.25,0.3333333333333333,0.5555555555555556,1.0,0.4,0.5333333333333333,0.5,0.3888888888888889,0.575,0.5,0.45454545454545453,0.4,0.1111111111111111,0.3333333333333333,0.42857142857142855,,0.5454545454545454,0.5,1.0,0.6428571428571429,0.25,1.0,,0.25,0.8333333333333334,1.0,1.0,,94.96635262449529,14.32,16.041666666666668,14.0,15.333333333333334,0.2,0.6666666666666666,1.0,1.0,,,,0.4,0.5,0.5,0.6666666666666666,0.13333333333333333,,,,0.26666666666666666,0.5,0.5,1.0,0.5,1.0,0.1111111111111111,1.0,0.2222222222222222,,0.2222222222222222,0.5,0.6,0.5,0.5137833333333334,0.570475,0.5181888888888889,0.21052631578947367,0.3076923076923077,0.08695652173913043,0.43478260869565216,12.61111111111111,25.05,0.48,,,,,1.0,,,1.0,,1.0,,,,,0.3333333333333333,,,,,1.0,1.0,,,1.0,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201155-201228-202730-2561,1610612754,"CJ Miles, Rodney Stuckey, C.J. Watson, Lavoy Allen, David West","Miles, Stuckey, Watson, Allen, West",101139-201155-201228-202730-2561,IND,858.0,5,14.0,7.0,27.0,27.0,23.0,7.0,4.0,54.0,5.0,10.0,1.0,2.0,3.0,6.0,,4.0,2.0,4.0,,1.0,,1.0,2.0,5.0,2.0,4.0,7.0,18.0,2.0,6.0,9.0,29.0,22.0,1.0,3.0,7.0,5.0,12.0,2.0,5.0,9.0,25.0,6.0,8.0,6.0,,5.0,2.0,1.0,3.0,2.0,5.0,2.0,,3.0,,12.0,4.0,2.0,10.0,1.0,13.0,5.0,18.0,2.0,,,,2.0,,1.0,1.0,,1.0,3.0,,3.0,3.0,,7.0,,,11.0,1.0,14.0,4.0,4.0,,,,22.0,24.0,22.0,1.0,3.0,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.4,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.5,0.47058823529411764,0.48333333333333334,0.5833333333333334,0.5434782608695652,0.25,0.05555555555555555,0.1,0.6666666666666666,1.0,0.8333333333333334,0.36363636363636365,0.6666666666666666,0.8,0.3333333333333333,0.4,1.0,0.75,0.8333333333333334,0.6666666666666666,,0.14285714285714285,90.62937062937063,15.592592592592593,16.185185185185187,13.592592592592593,15.703703703703704,0.4166666666666667,0.5,0.5555555555555556,0.6,0.16666666666666666,,,0.16666666666666666,0.5,0.5,,0.041666666666666664,,,,0.20833333333333334,0.4,0.4,1.0,0.4,0.5,0.35294117647058826,0.5,0.058823529411764705,,0.23529411764705882,0.5,0.6666666666666666,0.4,0.50985,0.4821125,0.5133470588235295,0.15384615384615385,0.2,0.2413793103448276,0.8620689655172413,7.227777777777778,24.849999999999998,0.8518518518518519,2.0,,,1.0,1.0,,,1.0,2.0,,,,0.25,0.5,,,1.0,,,2.0,2.0,,,1.0,0.4,1.0,,1.0,1.0,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
