EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangeAssists,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,OffensiveGoaltends,BlockingFouls,Charge Fouls Drawn,HeaveAttempts,BlockedCorner3,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedLongMidRange,team_id,year,season,team_vs
101106-201939-202691-203110-2738,1610612744,"Andrew Bogut, Stephen Curry, Klay Thompson, Draymond Green, Andre Iguodala","Bogut, Curry, Thompson, Green, Iguodala",101106-201939-202691-203110-2738,GSW,4133.0,16,69.0,2.0,131.0,129.0,53.0,27.0,16.0,260,19.0,33.0,3.0,6.0,11.0,31.0,5.0,20.0,24.0,8.0,36.0,84.0,29.0,35.0,140.0,138.0,8.0,11.0,20.0,11.0,29.0,11.0,19.0,50.0,36.0,36.0,24.0,7.0,18.0,25.0,9.0,57.0,6.0,13.0,20.0,52.0,19.0,71.0,10.0,8.0,2.0,6.0,5.0,7.0,13.0,,8.0,16.0,24.0,,37.0,51.0,1.0,19.0,5.0,1.0,6.0,120.0,50.0,53.0,0.5,0.5294117647058824,0.42857142857142855,0.3793103448275862,0.4646017699115044,0.3875,0.5072463768115942,0.5,0.45454545454545453,0.25663716814159293,0.08333333333333333,0.12121212121212122,0.06451612903225806,0.46153846153846156,0.8,0.2708333333333333,0.3333333333333333,0.7857142857142857,0.2878787878787879,0.35714285714285715,0.21052631578947367,0.35714285714285715,1.0,0.6,90.58795064118073,16.17557251908397,15.612403100775193,15.221374045801527,14.674418604651162,0.2920353982300885,0.5757575757575758,0.6551724137931034,0.47368421052631576,0.2743362831858407,0.17699115044247787,0.25,0.2631578947368421,0.21238938053097345,0.25,0.275,0.5454545454545454,0.2,0.5486725663716814,0.4679384955752212,0.49027916666666665,0.45825125,0.1450381679389313,0.18627450980392157,0.14285714285714285,0.35714285714285715,8.429761904761905,25.403448275862072,0.40458015267175573,12.0,0.3870967741935484,0.41379310344827586,6.0,0.9090909090909091,0.5,2.0,1.0,5.0,,1.0,3.0,10.0,1.0,3.0,2.0,11.0,3.0,1.0,4.0,3.0,21.0,12.0,4.0,10.0,,7.0,6.0,1.0,3.0,24.0,8.0,1.0,3.0,1.0,1.0,3.0,1.0,,4.0,2.0,,,7.0,1.0,1.0,4.0,2.0,,,1.0,7.0,0.6363636363636364,0.3793103448275862,0.25,0.2727272727272727,0.3793103448275862,0.375,0.375,,0.05,,1.0,0.7741935483870968,0.26666666666666666,0.25,0.72,1.0,0.01694915254237288,0.3333333333333333,0.6,0.04424778761061947,0.2,0.2,1.0,0.4166666666666667,0.4166666666666667,0.6,0.6666666666666666,,0.08333333333333333,,,0.25,0.3333333333333333,1.0,0.075,0.25,0.4166666666666667,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101106-201939-203084-203110-2571,1610612744,"Andrew Bogut, Stephen Curry, Harrison Barnes, Draymond Green, Leandro Barbosa","Bogut, Curry, Barnes, Green, Barbosa",101106-201939-203084-203110-2571,GSW,307.0,4,5.0,-2.0,13.0,12.0,4.0,3.0,,25,3.0,5.0,,,2.0,2.0,,,,,3.0,7.0,,4.0,10.0,12.0,,,,,2.0,,3.0,3.0,2.0,4.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,,2.0,4.0,,1.0,2.0,5.0,,6.0,7.0,1.0,3.0,,,,10.0,3.0,4.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.42857142857142855,,0.5,,0.3,,0.14285714285714285,0.2,,0.5,0.5,,,0.5,,,,,,1.0,117.26384364820848,13.846153846153847,10.583333333333334,13.615384615384615,10.0,0.7142857142857143,0.6,0.75,0.3333333333333333,0.2857142857142857,,,,,,1.0,,,0.7142857142857143,0.5630428571428572,,0.65355,0.3333333333333333,0.3333333333333333,,0.3,3.4285714285714284,,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,0.5,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,1610612744,2015,2014-15,True
101106-201939-203084-2571-2738,1610612744,"Andrew Bogut, Stephen Curry, Harrison Barnes, Leandro Barbosa, Andre Iguodala","Bogut, Curry, Barnes, Barbosa, Iguodala",101106-201939-203084-2571-2738,GSW,208.0,2,3.0,10.0,5.0,7.0,,,2.0,12,5.0,7.0,2.0,,,,,,,,5.0,7.0,,2.0,12.0,2.0,2.0,,4.0,,,,,,6.0,4.0,,1.0,3.0,3.0,3.0,6.0,,2.0,4.0,5.0,2.0,7.0,1.0,1.0,,,,,,,,1.0,1.0,,3.0,2.0,2.0,2.0,,,,8.0,,,0.6,0.75,0.7142857142857143,,0.7142857142857143,,0.8571428571428571,1.0,,,0.14285714285714285,0.14285714285714285,,,1.0,1.0,,0.8333333333333334,1.0,1.0,,,,1.0,83.07692307692308,14.2,19.571428571428573,13.4,18.142857142857142,1.0,0.7142857142857143,0.8333333333333334,0.6,,,,,,1.0,,,,1.0,0.6239857142857143,0.6759,,0.2857142857142857,0.2857142857142857,0.3333333333333333,,1.8,,,,,,,1.0,,2.0,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,,,0.5,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101106-201939-203084-2733-2738,1610612744,"Andrew Bogut, Stephen Curry, Harrison Barnes, Shaun Livingston, Andre Iguodala","Bogut, Curry, Barnes, Livingston, Iguodala",101106-201939-203084-2733-2738,GSW,205.0,2,3.0,-5.0,6.0,7.0,,,1.0,13,,,,,,2.0,1.0,1.0,1.0,,2.0,3.0,1.0,,4.0,9.0,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,2.0,,,2.0,2.0,,2.0,,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,4.0,,,0.5,0.5,0.6666666666666666,,0.5,,0.5,,,0.25,,,,1.0,0.6666666666666666,,,0.5,,,,,,1.0,91.31707317073172,15.166666666666666,16.285714285714285,15.166666666666666,14.428571428571429,,,,,0.5,0.25,1.0,1.0,0.25,,,,,0.25,0.4448,,,,,,,8.0,25.2,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101106-201939-203110-2571-2738,1610612744,"Andrew Bogut, Stephen Curry, Draymond Green, Leandro Barbosa, Andre Iguodala","Bogut, Curry, Green, Barbosa, Iguodala",101106-201939-203110-2571-2738,GSW,905.0,8,15.0,-5.0,29.0,28.0,11.0,,8.0,57,3.0,9.0,5.0,,1.0,7.0,,2.0,8.0,2.0,4.0,18.0,10.0,7.0,30.0,35.0,8.0,,4.0,,3.0,3.0,4.0,7.0,2.0,6.0,8.0,4.0,1.0,5.0,1.0,14.0,3.0,6.0,3.0,8.0,9.0,17.0,4.0,2.0,2.0,3.0,,3.0,6.0,1.0,3.0,4.0,10.0,1.0,7.0,8.0,,3.0,1.0,,1.0,26.0,7.0,11.0,0.25,0.5,0.2222222222222222,,0.4107142857142857,0.25,0.46875,0.25,0.4375,0.35714285714285715,0.2222222222222222,0.4444444444444444,,0.5,0.375,0.42857142857142855,0.6,0.5714285714285714,0.47368421052631576,0.5,0.5,0.5,,0.5,90.69613259668508,14.793103448275861,17.0,13.620689655172415,16.0,0.32142857142857145,0.3333333333333333,0.6,0.3333333333333333,0.25,0.07142857142857142,,,0.2857142857142857,0.625,0.16666666666666666,,0.3333333333333333,0.6785714285714286,0.5001821428571429,0.48705999999999994,0.4948333333333333,0.0967741935483871,0.14285714285714285,0.13333333333333333,0.23333333333333334,5.794444444444444,25.02,0.3793103448275862,1.0,0.14285714285714285,0.14285714285714285,,1.0,,2.0,1.0,2.0,,,1.0,4.0,,,,5.0,2.0,,,1.0,12.0,3.0,4.0,4.0,,4.0,3.0,1.0,,5.0,,,1.0,,3.0,,2.0,,,1.0,,,1.0,,,1.0,,,,,1.0,0.8,0.5,,0.3333333333333333,0.5,0.25,0.25,,,,,0.8333333333333334,,1.0,0.8333333333333334,,,,,0.07142857142857142,0.5,0.5,1.0,0.5,0.5,0.75,0.4,,,,,,,,0.16666666666666666,,0.5,1.0,,1.0,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101106-201939-203110-2733-2738,1610612744,"Andrew Bogut, Stephen Curry, Draymond Green, Shaun Livingston, Andre Iguodala","Bogut, Curry, Green, Livingston, Iguodala",101106-201939-203110-2733-2738,GSW,116.0,2,2.0,2.0,4.0,4.0,,1.0,,8,,,,,,1.0,,,2.0,,,1.0,3.0,1.0,4.0,2.0,,,,,,,,,,,2.0,,,1.0,,3.0,,1.0,3.0,3.0,1.0,4.0,,,,,,,,,,,,,2.0,2.0,,1.0,,,,4.0,,,,,,,0.375,,0.4,,,0.75,,,,,0.75,1.0,,0.75,0.3333333333333333,,1.0,,,0.5,99.3103448275862,13.5,15.5,13.5,15.5,,,,,0.25,,,,0.5,,,,,0.75,0.5146625,,,0.2,0.5,,,6.3,24.733333333333334,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,3.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101106-202691-203084-203110-2733,1610612744,"Andrew Bogut, Klay Thompson, Harrison Barnes, Draymond Green, Shaun Livingston","Bogut, Thompson, Barnes, Green, Livingston",101106-202691-203084-203110-2733,GSW,233.0,1,4.0,1.0,8.0,7.0,,,,15,2.0,2.0,,,,3.0,,,1.0,,3.0,5.0,1.0,,6.0,5.0,,,,,,,,,2.0,4.0,1.0,,1.0,1.0,1.0,2.0,,,2.0,4.0,,4.0,1.0,,1.0,1.0,,1.0,2.0,,,1.0,2.0,,,,,,,,,6.0,,,0.3333333333333333,0.3333333333333333,0.6,,0.5,,0.5,,,0.16666666666666666,,,,0.5,1.0,,,1.0,,,,,,1.0,92.70386266094421,15.5,15.571428571428571,15.5,15.571428571428571,0.3333333333333333,1.0,1.0,0.5,0.5,,,,0.16666666666666666,,,,,0.5,0.5047083333333333,,,,,,,4.4799999999999995,24.6,,1.0,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101106-202691-203084-203110-2738,1610612744,"Andrew Bogut, Klay Thompson, Harrison Barnes, Draymond Green, Andre Iguodala","Bogut, Thompson, Barnes, Green, Iguodala",101106-202691-203084-203110-2738,GSW,129.0,1,2.0,1.0,4.0,4.0,,1.0,,8,,,,,,,,,2.0,,,,2.0,3.0,6.0,5.0,,,,,,,,,,,2.0,,,1.0,,3.0,,,1.0,2.0,,2.0,,,,1.0,1.0,,1.0,,,,2.0,,2.0,3.0,,1.0,1.0,,1.0,6.0,,,,,,,0.75,,0.8333333333333334,,,1.0,,,,1.0,1.0,,,1.0,,,,,,1.0,89.30232558139535,16.0,16.25,16.0,16.25,,,,,,,,,1.0,,,,,1.0,0.500025,,,0.3333333333333333,1.0,,,,25.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,3.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,0.5,,,0.5,,,,,,,1.0,,,1.0,,,1.0,,,,,,0.5,0.5,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101106-202691-203084-2571-2733,1610612744,"Andrew Bogut, Klay Thompson, Harrison Barnes, Leandro Barbosa, Shaun Livingston","Bogut, Thompson, Barnes, Barbosa, Livingston",101106-202691-203084-2571-2733,GSW,11.0,1,,2.0,1.0,1.0,,,,2,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,261.8181818181818,3.0,8.0,3.0,8.0,1.0,1.0,1.0,,,,,,,,,,,1.0,0.9246,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101106-202691-203084-2733-2738,1610612744,"Andrew Bogut, Klay Thompson, Harrison Barnes, Shaun Livingston, Andre Iguodala","Bogut, Thompson, Barnes, Livingston, Iguodala",101106-202691-203084-2733-2738,GSW,572.0,5,10.0,3.0,16.0,16.0,,,1.0,32,2.0,2.0,1.0,,,3.0,3.0,4.0,5.0,,6.0,9.0,6.0,,18.0,15.0,1.0,,2.0,,,,,,8.0,4.0,5.0,,4.0,5.0,1.0,11.0,1.0,1.0,3.0,7.0,2.0,9.0,1.0,1.0,,2.0,2.0,,2.0,,,2.0,3.0,,4.0,2.0,,1.0,1.0,1.0,1.0,16.0,,,0.6666666666666666,0.8,0.6666666666666666,,0.6,,0.5625,1.0,,0.4,,,,1.0,0.6,0.3333333333333333,0.25,0.6666666666666666,0.2857142857142857,,0.5,0.3333333333333333,1.0,0.5,80.55944055944056,18.0,17.75,17.4375,15.5,0.13333333333333333,1.0,1.0,0.5,0.2,0.26666666666666666,0.75,0.75,0.3333333333333333,1.0,,,,0.5333333333333333,0.4737633333333333,0.6859,,0.0625,0.1,0.1111111111111111,,10.288888888888888,25.78333333333333,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,,1.0,,,,2.0,,,,2.0,1.0,,,,3.0,3.0,2.0,2.0,,1.0,1.0,,2.0,3.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,0.5,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,,,1.0,0.75,,,0.75,,,1.0,0.6666666666666666,0.06666666666666667,,,,0.4,0.4,0.5,1.0,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101106-202691-203110-2733-2738,1610612744,"Andrew Bogut, Klay Thompson, Draymond Green, Shaun Livingston, Andre Iguodala","Bogut, Thompson, Green, Livingston, Iguodala",101106-202691-203110-2733-2738,GSW,704.0,6,12.0,1.0,20.0,22.0,,,2.0,42,2.0,6.0,,,,4.0,2.0,4.0,2.0,,6.0,14.0,3.0,7.0,25.0,24.0,1.0,3.0,5.0,,,,,,6.0,6.0,2.0,2.0,3.0,5.0,1.0,12.0,,3.0,4.0,6.0,3.0,9.0,3.0,3.0,,2.0,1.0,1.0,3.0,,,2.0,2.0,,8.0,9.0,,4.0,2.0,,2.0,20.0,,,0.5,0.5,0.42857142857142855,,0.5294117647058824,,0.5714285714285714,0.8333333333333334,,0.17647058823529413,0.14285714285714285,0.3333333333333333,,0.6666666666666666,0.5714285714285714,0.375,,0.6666666666666666,0.3333333333333333,0.5,0.5,,,0.3333333333333333,85.90909090909092,18.65,15.045454545454545,17.95,14.045454545454545,0.35294117647058826,0.3333333333333333,0.5,0.5,0.23529411764705882,0.23529411764705882,0.5,0.5,0.11764705882352941,,,,,0.5294117647058824,0.5126088235294117,0.4062,,0.19047619047619047,0.2222222222222222,0.2,,8.242857142857144,25.366666666666664,,2.0,0.5,0.5,1.0,0.75,0.5,,,1.0,,,,2.0,,,,2.0,1.0,,,,6.0,,,2.0,,2.0,2.0,,1.0,2.0,,,,,1.0,,,,,,,1.0,,,,2.0,,,1.0,,,1.0,0.6666666666666666,,,0.6666666666666666,1.0,1.0,,,,,1.0,,,1.0,1.0,,,0.5,0.058823529411764705,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101106-203084-2571-2733-2738,1610612744,"Andrew Bogut, Harrison Barnes, Leandro Barbosa, Shaun Livingston, Andre Iguodala","Bogut, Barnes, Barbosa, Livingston, Iguodala",101106-203084-2571-2733-2738,GSW,704.0,4,12.0,-10.0,20.0,21.0,,,3.0,41,6.0,8.0,3.0,,,5.0,1.0,2.0,4.0,,8.0,15.0,5.0,1.0,17.0,27.0,3.0,,2.0,,,,,,10.0,6.0,4.0,,5.0,5.0,3.0,10.0,2.0,2.0,5.0,7.0,4.0,11.0,1.0,,1.0,1.0,1.0,2.0,3.0,1.0,,2.0,2.0,,5.0,2.0,,1.0,1.0,,1.0,15.0,,,0.625,0.7142857142857143,0.5333333333333333,,0.4,,0.40476190476190477,0.3333333333333333,,0.25,,,,0.3333333333333333,1.0,0.2857142857142857,0.4,1.0,0.3333333333333333,0.5,0.25,0.25,1.0,1.0,83.86363636363637,16.65,17.666666666666668,15.85,17.666666666666668,0.4,0.75,0.75,0.5,0.25,0.1,0.5,0.5,0.2,1.0,,,,0.65,0.5054675,0.46945,,0.047619047619047616,0.0625,0.11764705882352941,,6.28,25.259999999999998,,1.0,0.2,0.2,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,1.0,1.0,,,1.0,1.0,0.05,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1610612744,2015,2014-15,True
101106-203110-2571-2733-2738,1610612744,"Andrew Bogut, Draymond Green, Leandro Barbosa, Shaun Livingston, Andre Iguodala","Bogut, Green, Barbosa, Livingston, Iguodala",101106-203110-2571-2733-2738,GSW,145.0,1,2.0,2.0,4.0,3.0,,,2.0,7,2.0,3.0,2.0,,,,,1.0,2.0,,2.0,4.0,2.0,,4.0,2.0,2.0,,2.0,,,,,,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,2.0,,,0.5,1.0,0.5,,0.3333333333333333,,0.3333333333333333,0.5,,0.3333333333333333,,,,,0.3333333333333333,1.0,0.5,0.3333333333333333,0.75,1.0,,0.5,0.5,,69.51724137931035,18.0,24.333333333333332,17.25,20.333333333333332,0.5,0.6666666666666666,0.6666666666666666,0.5,,0.16666666666666666,,,0.3333333333333333,1.0,,,,0.8333333333333334,0.5495833333333333,0.6437,,,,0.5,,5.325,25.7,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,1.0,,,,0.25,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-201575-203200-203949-2571,1610612744,"David Lee, Brandon Rush, Justin Holiday, James Michael McAdoo, Leandro Barbosa","Lee, Rush, Holiday, Michael McAdoo, Barbosa",101135-201575-203200-203949-2571,GSW,211.0,1,4.0,-2.0,7.0,7.0,7.0,,,14,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,5.0,,,,1.0,4.0,1.0,1.0,3.0,,2.0,1.0,,,,,,,,1.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,2.0,,1.0,,,,3.0,3.0,7.0,,,0.25,0.25,0.2,0.2,0.25,,0.25,0.2,,,,1.0,0.25,,,0.3333333333333333,,,,,0.5,,95.54502369668246,9.571428571428571,20.571428571428573,9.571428571428571,17.428571428571427,0.2,,,,0.4,0.2,1.0,1.0,0.2,,0.2,,0.2,0.4,0.5328,,0.5328,0.16666666666666666,0.2,,1.0,9.9,25.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-201939-202691-203084-203105,1610612744,"David Lee, Stephen Curry, Klay Thompson, Harrison Barnes, Festus Ezeli","Lee, Curry, Thompson, Barnes, Ezeli",101135-201939-202691-203084-203105,GSW,101.0,1,2.0,-6.0,2.0,2.0,,,,4,,,,,,,,,1.0,,,,1.0,,,6.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,57.02970297029703,29.0,21.5,29.0,17.0,,,,,,,,,1.0,,,,,1.0,0.52125,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-201939-202691-203084-203110,1610612744,"David Lee, Stephen Curry, Klay Thompson, Harrison Barnes, Draymond Green","Lee, Curry, Thompson, Barnes, Green",101135-201939-202691-203084-203110,GSW,145.0,1,2.0,3.0,3.0,4.0,,,,7,1.0,1.0,,,,,,2.0,,,1.0,3.0,,1.0,3.0,,,,,,,,,,2.0,,,,1.0,1.0,1.0,2.0,,,3.0,3.0,,3.0,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.375,,,,,,,,0.75,,,0.6,,,,,1.0,1.0,69.51724137931035,24.666666666666668,17.75,24.666666666666668,13.25,0.3333333333333333,1.0,1.0,1.0,,0.6666666666666666,,,,,,,,0.3333333333333333,0.5006,,,0.25,0.25,,,12.166666666666666,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
