EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted2s,PtsPutbacks,Fg3aBlocked,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,OffThreePtRebounds,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceFtPoints,Fg2aBlocked,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,Charge Fouls,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTDefRebounds,StepOutOfBoundsTurnovers,DefFTReboundPct,Loose Ball Fouls,Offensive Fouls Drawn,BlockedShortMidRange,SelfOReb,OffAtRimReboundPct,SelfORebPct,PenaltyCorner3FGA,Travels,Loose Ball Fouls Drawn,PenaltyCorner3Frequency,NonShootingPenaltyNonTakeFouls,BlockedLongMidRange,Offensive Fouls,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,BlockingFouls,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,BlockingFoulsDrawn,FTOffRebounds,OffFTReboundPct,3SecondViolations,Charge Fouls Drawn,HeaveAttempts,OffensiveGoaltends,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Corner3PctBlocked,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,team_id,year,season,team_vs
1713-201144-201145-201188-201584,1610612763,"Vince Carter, Mike Conley, Jeff Green, Marc Gasol, Courtney Lee","Carter, Conley, Green, Gasol, Lee",1713-201144-201145-201188-201584,MEM,307.0,2,5.0,4.0,12.0,10.0,7.0,4.0,2.0,22,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,7.0,2.0,4.0,2.0,16.0,12.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,9.0,8.0,6.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,14.0,1.0,1.0,3.0,4.0,1.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,14.0,9.0,7.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5714285714285714,1.0,0.6666666666666666,0.6363636363636364,1.0,0.7,0.6666666666666666,1.0,0.75,0.36363636363636365,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2,1.0,1.0,1.0,103.19218241042346,1.0,13.416666666666666,14.6,12.75,11.4,0.36363636363636365,0.5,0.5,1.0,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.5,0.5,1.0,0.4,0.5,0.4,0.5,0.7272727272727273,0.5,0.5282272727272728,0.4113,0.51778,0.125,0.5625,5.6571428571428575,24.25,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201188-201585,1610612763,"Vince Carter, Mike Conley, Jeff Green, Marc Gasol, Kosta Koufos","Carter, Conley, Green, Gasol, Koufos",1713-201144-201145-201188-201585,MEM,230.0,3,4.0,-2.0,8.0,8.0,4.0,2.0,2.0,16,,,,,2.0,4.0,,2.0,,,,3.0,,1.0,2.0,6.0,,3.0,1.0,5.0,7.0,1.0,2.0,2.0,1.0,4.0,,1.0,,2.0,2.0,,3.0,,1.0,,1.0,,,,1.0,,2.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,,,,,,3.0,2.0,4.0,,0.5,1.0,,,,,0.3333333333333333,0.5,0.25,0.2222222222222222,0.5,0.2,0.2222222222222222,0.5,0.2,0.3333333333333333,0.6666666666666666,0.5,1.0,0.75,0.2857142857142857,,,,100.17391304347825,,17.5,11.25,16.375,8.75,,,,,0.4444444444444444,0.5,0.5,0.5,0.2222222222222222,,,,,,,,0.3333333333333333,,,,,,0.2,,0.3333333333333333,,0.4086777777777778,0.3985,0.38711,0.4,0.4,12.566666666666668,27.066666666666666,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201188-201979,1610612763,"Vince Carter, Mike Conley, Jeff Green, Marc Gasol, Nick Calathes","Carter, Conley, Green, Gasol, Calathes",1713-201144-201145-201188-201979,MEM,219.0,1,4.0,-4.0,5.0,6.0,,,2.0,11,1.0,2.0,,,1.0,3.0,,1.0,,1.0,,,,,2.0,6.0,,1.0,,4.0,8.0,1.0,2.0,2.0,,,,,,,2.0,,,,1.0,,1.0,,,,1.0,,2.0,1.0,,3.0,3.0,2.0,5.0,,2.0,1.0,,,,,,,2.0,,,,0.5,1.0,,,,,0.3333333333333333,0.5,,0.2857142857142857,0.5,,0.2857142857142857,0.5,,0.14285714285714285,0.75,0.25,,0.75,0.4,0.5,1.0,,72.32876712328768,,22.6,17.666666666666668,22.0,17.333333333333332,0.2857142857142857,0.5,0.5,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,,0.42857142857142855,,0.4547,0.5212,,0.5,,7.683333333333334,23.2,,2.0,2.0,,,,,,,,,,,,0.5,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201188-203210,1610612763,"Vince Carter, Mike Conley, Jeff Green, Marc Gasol, JaMychal Green","Carter, Conley, Green, Gasol, Green",1713-201144-201145-201188-203210,MEM,16.0,1,,-1.0,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,180.0,,9.0,7.0,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201188-2216,1610612763,"Vince Carter, Mike Conley, Jeff Green, Marc Gasol, Zach Randolph","Carter, Conley, Green, Gasol, Randolph",1713-201144-201145-201188-2216,MEM,328.0,3,5.0,-8.0,9.0,11.0,7.0,4.0,2.0,20,1.0,4.0,1.0,2.0,2.0,3.0,,1.0,,,,1.0,,,3.0,8.0,,1.0,3.0,9.0,17.0,,,2.0,3.0,6.0,,,3.0,9.0,6.0,,1.0,,3.0,,3.0,,,1.0,2.0,,6.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,5.0,3.0,,,,,,7.0,9.0,7.0,,1.0,1.0,,,,,0.375,,0.5,0.3333333333333333,,0.5,0.45,1.0,0.6428571428571429,0.1111111111111111,1.0,0.2,1.0,1.0,0.3333333333333333,1.0,,,87.80487804878048,,19.333333333333332,14.0,17.77777777777778,13.090909090909092,0.4444444444444444,0.25,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.1111111111111111,,,,,,,,0.1111111111111111,,,,0.3333333333333333,0.5,,,0.5555555555555556,,0.47129444444444446,,0.465,0.2222222222222222,1.0,5.925,25.6,0.7777777777777778,,,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.25,0.25,0.3333333333333333,1.0,0.2,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201188-2754,1610612763,"Vince Carter, Mike Conley, Jeff Green, Marc Gasol, Tony Allen","Carter, Conley, Green, Gasol, Allen",1713-201144-201145-201188-2754,MEM,409.0,4,7.0,3.0,12.0,13.0,2.0,,2.0,25,1.0,3.0,,1.0,,1.0,,1.0,3.0,3.0,,2.0,,,1.0,5.0,3.0,5.0,4.0,15.0,12.0,,,6.0,,1.0,,,,,,9.0,2.0,,,3.0,3.0,,3.0,,,,9.0,,1.0,4.0,5.0,2.0,7.0,1.0,3.0,2.0,4.0,,,,,,9.0,,2.0,,,,1.0,0.6,,0.6,0.2,,,0.55,1.5,,0.625,1.5,,0.5,1.0,,1.0,1.0,0.3333333333333333,,1.0,,88.0195599022005,,17.416666666666668,15.384615384615385,15.5,15.384615384615385,0.3,0.3333333333333333,0.3333333333333333,,0.1,,,,0.1,,,,0.3,1.0,1.0,1.0,0.2,,,,1.0,,,,0.8,,0.5563,,0.5102,0.4,,6.459999999999999,24.240000000000002,0.16666666666666666,2.0,,,2.0,2.0,2.0,,2.0,1.0,,,,,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,2.0,,,,1.0,0.16666666666666666,0.2857142857142857,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201188-2757,1610612763,"Vince Carter, Mike Conley, Jeff Green, Marc Gasol, Beno Udrih","Carter, Conley, Green, Gasol, Udrih",1713-201144-201145-201188-2757,MEM,31.0,1,1.0,,,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,46.4516129032258,,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201584-201585,1610612763,"Vince Carter, Mike Conley, Jeff Green, Courtney Lee, Kosta Koufos","Carter, Conley, Green, Lee, Koufos",1713-201144-201145-201584-201585,MEM,48.0,1,1.0,-3.0,2.0,3.0,,,1.0,5,,1.0,,,,,,1.0,,,,,,,,2.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,0.5,0.5,,1.0,,150.0,,8.5,10.333333333333334,7.0,9.666666666666666,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,,0.5327,0.6496,,,,7.5,,,,,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201584-2216,1610612763,"Vince Carter, Mike Conley, Jeff Green, Courtney Lee, Zach Randolph","Carter, Conley, Green, Lee, Randolph",1713-201144-201145-201584-2216,MEM,70.0,1,1.0,-3.0,3.0,3.0,3.0,,,6,,1.0,,1.0,,1.0,,,,,,,,,,2.0,,,1.0,1.0,4.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,0.16666666666666666,,0.16666666666666666,,,,1.0,1.0,,,,,123.42857142857142,,12.0,11.333333333333334,12.0,11.333333333333334,0.5,,,,0.5,,,,,,,,,,,,,,,,0.5,,,,0.5,,0.56745,,0.56745,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201585-201979,1610612763,"Vince Carter, Mike Conley, Jeff Green, Kosta Koufos, Nick Calathes","Carter, Conley, Green, Koufos, Calathes",1713-201144-201145-201585-201979,MEM,272.0,1,5.0,7.0,9.0,9.0,5.0,8.0,,18,3.0,3.0,1.0,1.0,3.0,4.0,,1.0,,,,,,,6.0,8.0,,,4.0,16.0,9.0,,,,4.0,5.0,,,1.0,9.0,10.0,,,,5.0,,5.0,,,3.0,2.0,,10.0,,1.0,2.0,4.0,,4.0,,,4.0,4.0,,1.0,,1.0,,16.0,9.0,5.0,,0.8333333333333334,0.8333333333333334,,,,,0.75,,0.8,0.75,,0.8,0.8888888888888888,,0.9,,0.6666666666666666,,1.0,0.75,,,,,95.29411764705883,,14.88888888888889,15.333333333333334,14.88888888888889,14.222222222222221,0.375,1.0,1.0,1.0,0.5,0.75,0.75,0.6666666666666666,0.125,,,,,,,,,,,,0.2,1.0,,,0.375,,0.4738625,,0.42262000000000005,,0.5625,7.2125,,0.5555555555555556,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,3.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
