EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeAssists,DefensiveGoaltends,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LostBallTurnovers,OffShortMidRangeReboundPct,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BlockingFoulsDrawn,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffAtRimReboundPct,PtsUnassisted3s,HeaveAttempts,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,AtRimPctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Travels,BlockingFouls,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGA,PenaltyCorner3Frequency,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3SecondViolations,OffensiveGoaltends,Blocked3s,BlockedCorner3,Clear Path Fouls,BlockedArc3,team_id,year,season,team_vs
101249-200761-201202-201858-203113,1610612765,"John Lucas III, Shawne Williams, Joel Anthony, Cartier Martin, Quincy Miller","Lucas III, Williams, Anthony, Martin, Miller",101249-200761-201202-201858-203113,DET,335.0,2,6.0,15.0,12.0,11.0,7.0,6.0,3.0,23.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,6.0,4.0,5.0,5.0,25.0,10.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,4.0,10.0,6.0,2.0,12.0,2.0,4.0,3.0,3.0,4.0,7.0,3.0,1.0,1.0,2.0,18.0,2.0,1.0,1.0,2.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,2.0,1.0,21.0,10.0,7.0,1.0,1.0,0.75,1.0,1.0,0.8,0.8,0.6666666666666666,1.0,0.6,0.9090909090909091,1.0,0.5,0.8928571428571429,1.0,0.625,0.45454545454545453,1.0,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,0.5,0.5,1.0,98.86567164179105,14.666666666666666,14.454545454545455,12.583333333333334,13.363636363636363,0.18181818181818182,1.0,1.0,0.5,0.36363636363636365,0.5,0.5,1.0,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,0.75,0.75,1.0,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,0.6363636363636364,0.75,0.47325454545454543,0.6356,0.46325,0.15384615384615385,0.25,0.16,0.4,13.5,25.880000000000003,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,False
101249-200761-201202-201858-203484,1610612765,"John Lucas III, Shawne Williams, Joel Anthony, Cartier Martin, Kentavious Caldwell-Pope","Lucas III, Williams, Anthony, Martin, Caldwell-Pope",101249-200761-201202-201858-203484,DET,188.0,1,3.0,-1.0,7.0,6.0,,,1.0,13.0,2.0,2.0,,,,,1.0,2.0,,,,2.0,,3.0,4.0,,2.0,,6.0,7.0,1.0,1.0,,2.0,,,,,,4.0,2.0,,,2.0,,2.0,,2.0,,,2.0,,4.0,,,1.0,1.0,2.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,4.0,,,,,0.6666666666666666,0.6666666666666666,,,,0.75,1.0,,0.5,1.0,,0.5,1.0,,0.3333333333333333,,1.0,,1.0,1.0,,,,1.0,1.0,99.57446808510639,14.428571428571429,14.5,12.857142857142858,14.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.5103,,,,,0.3333333333333333,,9.95,25.3,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,False
101249-200761-201202-201975-203113,1610612765,"John Lucas III, Shawne Williams, Joel Anthony, Jodie Meeks, Quincy Miller","Lucas III, Williams, Anthony, Meeks, Miller",101249-200761-201202-201975-203113,DET,297.0,1,5.0,-2.0,10.0,10.0,,,,20.0,,1.0,,,,,1.0,3.0,,,,2.0,,5.0,8.0,,2.0,,10.0,12.0,,,,,,,,,,4.0,6.0,,,2.0,,2.0,,2.0,,,,,4.0,,,2.0,1.0,3.0,,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,10.0,,,,,0.4,0.4,,,,0.625,,,0.5,,,0.5,,,0.2,,0.16666666666666666,,0.6666666666666666,0.3333333333333333,,,0.25,,0.5,96.96969696969697,14.8,14.9,14.8,12.8,0.1,,,,0.3,0.3333333333333333,0.3333333333333333,,,,,,0.2,,,,,,,,,0.3,,0.42236,,,,,,,11.05,25.6,,,,,4.0,4.0,2.0,1.0,1.0,0.4,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,False
101249-200761-201202-201975-2419,1610612765,"John Lucas III, Shawne Williams, Joel Anthony, Jodie Meeks, Tayshaun Prince","Lucas III, Williams, Anthony, Meeks, Prince",101249-200761-201202-201975-2419,DET,367.0,2,6.0,4.0,10.0,10.0,,5.0,2.0,20.0,1.0,1.0,1.0,1.0,,,5.0,7.0,,,,1.0,,6.0,8.0,,1.0,,12.0,8.0,1.0,1.0,,2.0,,,,,,8.0,4.0,,2.0,1.0,,4.0,,4.0,,,,4.0,8.0,1.0,,1.0,3.0,5.0,2.0,7.0,1.0,,1.0,3.0,1.0,,1.0,1.0,,,,,,10.0,,,,,0.6666666666666666,0.8,,,,0.75,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.1111111111111111,,1.0,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,,,78.4741144414169,17.9,18.8,15.9,17.9,0.1111111111111111,1.0,1.0,,0.7777777777777778,0.7142857142857143,0.7142857142857143,0.8,,,,,0.1111111111111111,,,,1.0,1.0,,,,0.2222222222222222,,0.4532611111111111,,,,,0.16666666666666666,,15.45,26.8,,2.0,2.0,0.6666666666666666,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,False
101249-200761-201975-202328-2406,1610612765,"John Lucas III, Shawne Williams, Jodie Meeks, Greg Monroe, Caron Butler","Lucas III, Williams, Meeks, Monroe, Butler",101249-200761-201975-202328-2406,DET,147.0,1,2.0,,6.0,6.0,,,,12.0,,,,,,,,,,,,1.0,,2.0,4.0,,1.0,,4.0,4.0,,,,,,,,,,4.0,,,,1.0,,2.0,,2.0,,,,,4.0,,,,2.0,2.0,,2.0,2.0,2.0,,1.0,,,,,,,,,,4.0,,,,,1.0,1.0,,,,0.5,,,0.4,,,0.4,,,0.2,,1.0,,,1.0,,,1.0,,,117.55102040816325,15.833333333333334,8.666666666666666,15.833333333333334,8.666666666666666,,,,,,,,,,,,,0.2,,,,,,,,,0.2,,0.41093999999999997,,,,,,,7.625,26.5,,1.0,,1.0,2.0,4.0,2.0,,,0.8,0.5,0.5,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,False
101249-200761-201975-202328-2419,1610612765,"John Lucas III, Shawne Williams, Jodie Meeks, Greg Monroe, Tayshaun Prince","Lucas III, Williams, Meeks, Monroe, Prince",101249-200761-201975-202328-2419,DET,76.0,1,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,1.0,1.0,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,1.0,,,,,2.0,,1.0,,,,,,,,0.5,,,0.5,,,0.5,,,,,,1.0,1.0,1.0,1.0,,,,1.0,56.8421052631579,29.5,17.0,19.0,17.0,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,0.3896,,,,,,,10.15,,0.5,1.0,,1.0,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,False
101249-200761-201975-203083-203113,1610612765,"John Lucas III, Shawne Williams, Jodie Meeks, Andre Drummond, Quincy Miller","Lucas III, Williams, Meeks, Drummond, Miller",101249-200761-201975-203083-203113,DET,71.0,1,1.0,-5.0,2.0,2.0,,,,4.0,,,,,,,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.12676056338029,23.0,12.5,23.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,0.3383,,,,,,,5.3,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,False
101249-200761-201975-203083-2406,1610612765,"John Lucas III, Shawne Williams, Jodie Meeks, Andre Drummond, Caron Butler","Lucas III, Williams, Meeks, Drummond, Butler",101249-200761-201975-203083-2406,DET,462.0,2,8.0,-2.0,15.0,16.0,3.0,4.0,2.0,31.0,,2.0,,1.0,,1.0,2.0,5.0,1.0,1.0,,1.0,,5.0,12.0,1.0,2.0,3.0,16.0,18.0,,2.0,,,1.0,3.0,,,2.0,6.0,4.0,3.0,,1.0,,3.0,1.0,4.0,,1.0,,1.0,9.0,2.0,,1.0,5.0,6.0,2.0,8.0,1.0,,,1.0,,,3.0,3.0,2.0,,3.0,2.0,,16.0,2.0,3.0,,,0.6,0.6,1.0,0.5,0.5,0.4166666666666667,,0.3333333333333333,0.4642857142857143,,0.3333333333333333,0.5333333333333333,,0.3333333333333333,0.14285714285714285,,0.8333333333333334,0.2857142857142857,1.0,0.8571428571428571,0.25,0.6666666666666666,,1.0,1.0,96.62337662337661,13.933333333333334,15.8125,12.933333333333334,15.8125,0.14285714285714285,,,,0.35714285714285715,0.4,0.4,0.5,0.07142857142857142,1.0,1.0,1.0,0.07142857142857142,,,,0.5,,0.3333333333333333,,,0.2857142857142857,,0.4528392857142857,0.54465,0.41030000000000005,0.13333333333333333,0.15384615384615385,,0.125,10.683333333333332,24.65,0.2,1.0,1.0,1.0,3.0,5.0,2.0,,,0.35714285714285715,0.6,0.6,0.6666666666666666,,,1.0,1.0,,2.0,,2.0,2.0,,,,0.6666666666666666,0.125,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,False
101249-200761-201975-203083-2419,1610612765,"John Lucas III, Shawne Williams, Jodie Meeks, Andre Drummond, Tayshaun Prince","Lucas III, Williams, Meeks, Drummond, Prince",101249-200761-201975-203083-2419,DET,234.0,1,4.0,-8.0,8.0,6.0,1.0,1.0,,14.0,,,,,,,,1.0,,1.0,,,,,5.0,,1.0,,,8.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,2.0,,,2.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,,,,1.0,0.16666666666666666,,,,,1.0,86.15384615384616,18.75,14.0,18.75,10.0,,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,,,,0.16666666666666666,,0.384525,,0.2637,,,,,9.52,24.0,0.125,2.0,2.0,1.0,,4.0,,,,0.6666666666666666,,,,,,,,,3.0,3.0,3.0,,,,,,,,,,,,,1.0,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,False
101249-200761-203083-203484-2419,1610612765,"John Lucas III, Shawne Williams, Andre Drummond, Kentavious Caldwell-Pope, Tayshaun Prince","Lucas III, Williams, Drummond, Caldwell-Pope, Prince",101249-200761-203083-203484-2419,DET,17.0,1,,-1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,False
