EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,OpponentPoints,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,FTDefRebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,BadPassSteals,Assisted3sPct,PenaltyFg3Pct,PenaltyEfgPct,Arc3PctAssisted,PenaltyArc3Accuracy,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PtsAssisted2s,TwoPtAssists,AtRimAssists,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,LongMidRangeFGA,Loose Ball Fouls,Offensive Fouls,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShortMidRangeFGM,ShortMidRangeAssists,LostBallSteals,2pt And 1 Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,Corner3Frequency,SecondChanceCorner3Frequency,BadPassTurnovers,Travels,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,DefAtRimReboundPct,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeAssists,Offensive Fouls Drawn,LongMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFtPoints,Corner3Assists,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,BadPassOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockingFouls,3SecondViolations,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,HeaveAttempts,Arc3PctBlocked,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
101108-201150-201175-2037-2440,1610612746,"Chris Paul, Spencer Hawes, Glen Davis, Jamal Crawford, Matt Barnes","Paul, Hawes, Davis, Crawford, Barnes",101108-201150-201175-2037-2440,LAC,100.0,1,2.0,2.0,3.0,2.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,,1.0,,,1.0,1.0,2.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,,,,1.0,,1.0,1.0,,72.0,15.333333333333334,27.0,15.333333333333334,25.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5102333333333333,0.6757,0.5,2.1666666666666665,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,2.0,1.0,1.0,0.5,1.0,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201599-201604-2037,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Chris Douglas-Roberts, Jamal Crawford","Paul, Hawes, Jordan, Douglas-Roberts, Crawford",101108-201150-201599-201604-2037,LAC,44.0,1,1.0,-2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,130.9090909090909,16.5,5.5,16.5,5.5,,,,,,1.0,0.578475,,,,2.0,2.0,2.0,,,,,,2.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,0.578475,,,,23.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201599-201933-2037,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Blake Griffin, Jamal Crawford","Paul, Hawes, Jordan, Griffin, Crawford",101108-201150-201599-201933-2037,LAC,88.0,1,1.0,-1.0,4.0,4.0,,8.0,,,,,,1.0,3.0,,,,,,,,1.0,2.0,,2.0,,,,,,0.5,,,,1.0,,0.5,,,,130.9090909090909,8.75,13.25,8.75,12.5,,,,,,,0.4508,,,16.6,4.0,4.0,4.0,,,,,,,3.0,1.0,,3.0,3.0,,,,,1.0,,1.0,1.0,,2.0,,4.0,1.0,1.0,,,,3.0,3.0,4.0,,,0.5,,1.0,,,,,,,,,,0.4508,0.5,0.5,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201599-201933-2440,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Blake Griffin, Matt Barnes","Paul, Hawes, Jordan, Griffin, Barnes",101108-201150-201599-201933-2440,LAC,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201599-202706-203085,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Jordan Hamilton, Austin Rivers","Paul, Hawes, Jordan, Hamilton, Rivers",101108-201150-201599-202706-203085,LAC,29.0,1,,,2.0,1.0,,3.0,,,,,1.0,1.0,2.0,,,,2.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,148.9655172413793,11.5,6.0,11.5,6.0,,,,,,,0.2704,,,19.1,2.0,2.0,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,0.2704,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201599-203085-2037,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Austin Rivers, Jamal Crawford","Paul, Hawes, Jordan, Rivers, Crawford",101108-201150-201599-203085-2037,LAC,491.0,4,8.0,-1.0,14.0,14.0,1.0,28.0,3.0,4.0,,1.0,6.0,8.0,17.0,,1.0,,,,1.0,,2.0,3.0,1.0,4.0,4.0,0.75,,0.625,,0.6538461538461539,,0.125,0.25,0.5,,0.42857142857142855,,,,82.11812627291242,17.357142857142858,17.714285714285715,16.428571428571427,15.785714285714286,0.3333333333333333,0.75,1.0,1.0,,0.6666666666666666,0.47204583333333333,0.3708,,7.9625,18.0,2.0,1.0,2.0,1.0,4.0,,1.0,4.0,2.0,1.0,,,,3.0,4.0,1.0,1.0,,1.0,2.0,1.0,1.0,4.0,,4.0,3.0,,1.0,,1.0,17.0,,2.0,0.25,0.25,,0.3333333333333333,,0.3333333333333333,,,0.16666666666666666,0.3333333333333333,0.25,0.25,,0.25,0.3708,0.23076923076923078,0.3333333333333333,,25.95,0.14285714285714285,,,,,6.0,,12.0,2.0,1.0,,,,,,1.0,,0.5,,1.0,,12.0,6.0,3.0,1.0,1.0,,1.0,1.0,,2.0,2.0,,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,1.0,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201599-203085-2045,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Austin Rivers, Hedo Turkoglu","Paul, Hawes, Jordan, Rivers, Turkoglu",101108-201150-201599-203085-2045,LAC,446.0,5,7.0,9.0,16.0,14.0,1.0,30.0,3.0,4.0,1.0,1.0,6.0,10.0,22.0,1.0,1.0,2.0,8.0,2.0,,1.0,3.0,7.0,1.0,8.0,2.0,0.6,1.0,0.5454545454545454,1.0,0.6470588235294118,1.0,,,1.0,0.25,1.0,0.2,,1.0,96.8609865470852,14.5,15.285714285714286,14.5,15.142857142857142,0.36363636363636365,0.75,0.75,1.0,1.0,0.45454545454545453,0.48130909090909096,0.6068,0.09090909090909091,8.03,13.0,11.0,9.0,4.0,,1.0,,,1.0,10.0,7.0,,8.0,16.0,,1.0,,4.0,,,,,1.0,6.0,1.0,12.0,3.0,3.0,1.0,1.0,1.0,20.0,16.0,11.0,,,0.6666666666666666,0.09090909090909091,,1.0,1.0,1.0,0.36363636363636365,0.09090909090909091,,,,,0.4649142857142857,0.21428571428571427,0.23076923076923078,0.7272727272727273,26.4,0.6875,,,,,2.0,,4.0,1.0,1.0,,,0.5714285714285714,,,,,,2.0,3.0,4.0,4.0,2.0,1.0,0.3333333333333333,0.4,0.5714285714285714,0.3333333333333333,0.42857142857142855,0.6666666666666666,1.0,2.0,,,0.18181818181818182,0.5,0.5,2.0,1.0,,,0.5,0.5,0.5,,,,,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201599-203085-2440,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Austin Rivers, Matt Barnes","Paul, Hawes, Jordan, Rivers, Barnes",101108-201150-201599-203085-2440,LAC,1242.0,5,21.0,-7.0,41.0,40.0,5.0,81.0,5.0,14.0,2.0,6.0,10.0,25.0,36.0,2.0,7.0,4.0,12.0,4.0,2.0,7.0,13.0,19.0,8.0,27.0,8.0,0.4,0.2857142857142857,0.4444444444444444,0.2857142857142857,0.47368421052631576,0.2857142857142857,0.08,0.14285714285714285,0.65,0.5,0.6956521739130435,0.38095238095238093,0.4444444444444444,0.8571428571428571,93.91304347826087,17.0,13.625,15.560975609756097,13.075,0.3888888888888889,0.35714285714285715,0.4166666666666667,0.8571428571428571,0.3333333333333333,0.6944444444444444,0.5122763888888888,0.5487857142857143,0.1111111111111111,6.16,43.0,9.0,7.0,9.0,3.0,9.0,1.0,4.0,11.0,4.0,3.0,2.0,4.0,11.0,,9.0,3.0,3.0,3.0,5.0,11.0,2.0,5.0,10.0,,4.0,1.0,1.0,2.0,,2.0,32.0,11.0,9.0,0.36363636363636365,0.36363636363636365,0.7857142857142857,0.3055555555555556,1.0,1.0,1.0,1.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.47942999999999997,0.02702702702702703,0.038461538461538464,0.3055555555555556,24.281818181818185,0.21951219512195122,1.0,1.0,12.0,4.0,8.0,3.0,20.0,3.0,3.0,1.0,0.5,0.7,1.0,1.0,6.0,5.0,0.5454545454545454,1.0,1.0,2.0,8.0,4.0,2.0,0.4,0.5,0.6666666666666666,0.4,0.2,1.0,1.0,2.0,,,0.05555555555555555,0.5,0.5,4.0,2.0,,,0.4444444444444444,0.4444444444444444,0.5,2.0,,,0.05555555555555555,,1.0,,,,1.0,,0.4,2.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,0.14285714285714285,1.0,0.16666666666666666,,1.0,0.5,0.5,1.0,,0.2,,,,,2.0,3.0,1.0,,,,,,0.5,0.10526315789473684,,,,,,,1.0,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201599-203085-2563,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Austin Rivers, Dahntay Jones","Paul, Hawes, Jordan, Rivers, Jones",101108-201150-201599-203085-2563,LAC,113.0,2,2.0,,3.0,4.0,1.0,7.0,,,,,1.0,3.0,2.0,,1.0,,2.0,,,,,1.0,1.0,2.0,1.0,0.3333333333333333,,0.25,,0.25,,,,,,1.0,0.3333333333333333,,,89.20353982300885,21.666666666666668,12.0,17.333333333333332,12.0,,,,,,0.25,0.4442,,,15.0,2.0,3.0,1.0,1.0,,1.0,1.0,,1.0,,3.0,1.0,,2.0,,1.0,,1.0,,,,,,1.0,,,,,,,,2.0,2.0,3.0,,,0.25,0.25,,1.0,,1.0,0.25,0.25,,,0.25,,0.4442,,,1.0,24.8,1.0,,,,,,,,1.0,,,,0.25,,,,,,,,1.0,,,,,,0.3333333333333333,,,,1.0,2.0,,,0.5,0.5,0.5,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201599-203099-2440,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Jared Cunningham, Matt Barnes","Paul, Hawes, Jordan, Cunningham, Barnes",101108-201150-201599-203099-2440,LAC,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201599-203493-2037,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Reggie Bullock, Jamal Crawford","Paul, Hawes, Jordan, Bullock, Crawford",101108-201150-201599-203493-2037,LAC,323.0,4,5.0,-1.0,10.0,13.0,1.0,23.0,,1.0,,1.0,,3.0,9.0,,1.0,,,,,1.0,3.0,6.0,1.0,7.0,,,,0.4090909090909091,,0.4090909090909091,,,,1.0,0.3333333333333333,1.0,0.125,,1.0,102.53869969040247,14.1,14.0,13.9,13.76923076923077,0.09090909090909091,,,1.0,,0.8181818181818182,0.5401454545454546,0.6615,,12.166666666666666,10.0,1.0,2.0,,2.0,5.0,1.0,3.0,8.0,,,1.0,,3.0,3.0,5.0,2.0,2.0,1.0,,,,,,,,,,,,,9.0,3.0,1.0,0.375,0.375,1.5,0.7272727272727273,1.0,1.0,,1.0,,0.45454545454545453,0.4,0.4,1.0,0.4,0.5202,,,0.3333333333333333,25.375,0.1,1.0,1.0,6.0,2.0,2.0,1.0,6.0,1.0,,0.6666666666666666,1.0,1.5,0.5,1.0,,,,,,,,,,,,,,,,,2.0,,,0.18181818181818182,,,,,1.0,,,,,3.0,,,0.2727272727272727,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,0.5,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201599-2037-2440,1610612746,"Chris Paul, Spencer Hawes, DeAndre Jordan, Jamal Crawford, Matt Barnes","Paul, Hawes, Jordan, Crawford, Barnes",101108-201150-201599-2037-2440,LAC,2621.0,19,44.0,-23.0,82.0,89.0,7.0,171.0,10.0,18.0,1.0,3.0,25.0,53.0,98.0,4.0,7.0,8.0,26.0,2.0,5.0,6.0,12.0,24.0,7.0,31.0,20.0,0.4716981132075472,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5697674418604651,0.5714285714285714,0.09433962264150944,0.1111111111111111,0.6,0.2222222222222222,0.6774193548387096,0.17647058823529413,0.25,0.8571428571428571,93.94887447539108,15.71951219512195,14.96629213483146,15.365853658536585,14.426966292134832,0.2571428571428571,0.5555555555555556,0.625,0.42857142857142855,0.3333333333333333,0.5,0.4933485714285714,0.5298333333333333,0.08163265306122448,8.537735849056604,121.0,34.0,35.0,19.0,9.0,14.0,5.0,10.0,17.0,18.0,19.0,6.0,11.0,37.0,6.0,14.0,9.0,9.0,3.0,5.0,9.0,5.0,10.0,21.0,2.0,34.0,6.0,10.0,1.0,1.0,1.0,90.0,37.0,34.0,0.5882352941176471,0.5882352941176471,0.5138888888888888,0.24285714285714285,1.0,0.8181818181818182,0.5714285714285714,0.8333333333333334,0.2714285714285714,0.2,0.6428571428571429,0.6428571428571429,0.2,0.6428571428571429,0.45406799999999997,0.09210526315789473,0.10344827586206896,0.37755102040816324,25.24705882352941,0.4146341463414634,4.0,4.0,24.0,8.0,20.0,7.0,48.0,8.0,7.0,0.8,0.6666666666666666,0.52,0.7777777777777778,0.8,4.0,2.0,0.4444444444444444,2.0,5.0,7.0,24.0,12.0,7.0,0.48,0.5,0.3684210526315789,0.7,0.2,0.4,7.0,16.0,2.0,1.0,0.22857142857142856,0.4375,0.5,8.0,4.0,1.0,1.0,0.42105263157894735,0.4444444444444444,0.5,3.0,,,0.04285714285714286,,2.0,1.0,,7.0,3.0,0.125,0.3333333333333333,,,,1.0,,0.14285714285714285,1.0,1.0,,,1.0,,1.0,,1.0,,,0.2,,0.125,,,0.8,0.3333333333333333,0.3333333333333333,1.0,,0.04,,,,,2.0,2.0,,,,1.0,1.0,,0.2727272727272727,0.06896551724137931,,,0.05555555555555555,,,,,,0.05263157894736842,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201604-201933-2037,1610612746,"Chris Paul, Spencer Hawes, Chris Douglas-Roberts, Blake Griffin, Jamal Crawford","Paul, Hawes, Douglas-Roberts, Griffin, Crawford",101108-201150-201604-201933-2037,LAC,82.0,1,1.0,-6.0,3.0,3.0,,6.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,105.36585365853658,13.333333333333334,14.0,13.333333333333334,14.0,,,,,,,0.3999,,,15.0,6.0,3.0,,,,,,,,,1.0,,,,,,,,,2.0,2.0,2.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.3999,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201604-202327-2037,1610612746,"Chris Paul, Spencer Hawes, Chris Douglas-Roberts, Ekpe Udoh, Jamal Crawford","Paul, Hawes, Douglas-Roberts, Udoh, Crawford",101108-201150-201604-202327-2037,LAC,22.0,1,,-1.0,1.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,130.9090909090909,7.0,15.0,7.0,15.0,,,,,,,,,,,2.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,2.0,,1.0,,,,1.0,1.0,1.0,,,0.5,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201933-203085-2037,1610612746,"Chris Paul, Spencer Hawes, Blake Griffin, Austin Rivers, Jamal Crawford","Paul, Hawes, Griffin, Rivers, Crawford",101108-201150-201933-203085-2037,LAC,780.0,4,13.0,-1.0,21.0,22.0,4.0,43.0,5.0,7.0,3.0,3.0,9.0,12.0,26.0,3.0,4.0,6.0,12.0,2.0,,2.0,4.0,7.0,4.0,11.0,5.0,0.75,0.75,0.4772727272727273,0.75,0.52,0.75,,,0.5714285714285714,0.6666666666666666,0.6363636363636364,0.3333333333333333,1.0,,79.38461538461539,16.523809523809526,19.681818181818183,15.904761904761905,18.40909090909091,0.3181818181818182,0.7142857142857143,0.7142857142857143,0.75,1.0,0.7727272727272727,0.5111409090909091,0.6006,0.23076923076923078,5.658333333333334,27.0,10.0,16.0,3.0,1.0,9.0,6.0,1.0,10.0,5.0,3.0,7.0,5.0,11.0,,9.0,1.0,3.0,,1.0,1.0,,3.0,4.0,,7.0,1.0,3.0,,,,20.0,11.0,10.0,0.1,0.1,0.4230769230769231,0.45454545454545453,,0.75,0.3333333333333333,0.75,0.13636363636363635,0.4090909090909091,0.1111111111111111,0.1111111111111111,0.6,0.1111111111111111,0.5393950000000001,0.045454545454545456,0.08333333333333333,0.4230769230769231,25.45,0.47619047619047616,,,3.0,1.0,4.0,1.0,9.0,2.0,1.0,1.0,,0.3,1.0,,,,,3.0,3.0,3.0,6.0,3.0,1.0,0.3333333333333333,0.375,1.0,0.2,0.3,1.0,2.0,2.0,,1.0,0.09090909090909091,1.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,,,0.045454545454545456,,,,,,3.0,,0.75,,,,1.0,,0.5,,1.0,,,,2.0,,,,,1.0,,0.2222222222222222,,0.125,1.0,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201933-203085-2045,1610612746,"Chris Paul, Spencer Hawes, Blake Griffin, Austin Rivers, Hedo Turkoglu","Paul, Hawes, Griffin, Rivers, Turkoglu",101108-201150-201933-203085-2045,LAC,52.0,2,1.0,-2.0,1.0,2.0,,3.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,83.07692307692308,19.0,16.5,19.0,16.5,,,,,,,0.3936,,,4.9,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,0.3936,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101108-201150-201933-203085-2440,1610612746,"Chris Paul, Spencer Hawes, Blake Griffin, Austin Rivers, Matt Barnes","Paul, Hawes, Griffin, Rivers, Barnes",101108-201150-201933-203085-2440,LAC,219.0,3,4.0,-4.0,7.0,6.0,1.0,13.0,1.0,1.0,,,1.0,1.0,7.0,,,2.0,,,,,,1.0,2.0,3.0,1.0,1.0,,0.35714285714285715,,0.4375,1.0,,,,,0.5,0.4,,,85.47945205479452,21.857142857142858,11.0,21.857142857142858,10.833333333333334,0.14285714285714285,1.0,1.0,,,1.0,0.5203785714285715,,0.2857142857142857,0.4,11.0,6.0,5.0,,,5.0,4.0,1.0,6.0,2.0,1.0,5.0,2.0,7.0,,5.0,,1.0,,,,,,2.0,,2.0,,1.0,,,,5.0,7.0,6.0,0.16666666666666666,0.16666666666666666,0.5,0.8571428571428571,,1.0,,1.0,,0.7142857142857143,,,0.6666666666666666,,0.5199083333333333,,,1.0,24.849999999999998,0.8571428571428571,,1.0,3.0,1.0,2.0,,5.0,,,1.0,0.2,0.4166666666666667,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,1.0,,,0.14285714285714285,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,2.0,1.0,2.0,,,,,1.0,,0.4,,0.4,,,1.0,1.0,1.0,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
