EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
101141-203114-203487-203507-2585,1610612749,"Ersan Ilyasova, Khris Middleton, Michael Carter-Williams, Giannis Antetokounmpo, Zaza Pachulia","Ilyasova, Middleton, Carter-Williams, Antetokounmpo, Pachulia",101141-203114-203487-203507-2585,MIL,20642.0,24,344.0,60.0,671.0,680.0,87.0,99.0,85.0,1351,124.0,234.0,26.0,55.0,19.0,39.0,43.0,108.0,74.0,153.0,14.0,27.0,2.0,2.0,3.0,3.0,33.0,78.0,4.0,7.0,8.0,18.0,241.0,495.0,47.0,105.0,120.0,743.0,683.0,34.0,84.0,6.0,9.0,14.0,100.0,29.0,65.0,11.0,21.0,22.0,113.0,290.0,192.0,141.0,36.0,1.0,77.0,33.0,39.0,1.0,145.0,47.0,192.0,33.0,14.0,72.0,21.0,52.0,431.0,13.0,88.0,5.0,88.0,133.0,15.0,236.0,106.0,342.0,19.0,80.0,41.0,39.0,62.0,9.0,40.0,51.0,4.0,22.0,4.0,8.0,113.0,7.0,10.0,67.0,15.0,152.0,3.0,10.0,14.0,156.0,7.0,6.0,17.0,7.0,156.0,13.0,3.0,75.0,8.0,18.0,1.0,1.0,13.0,1.0,4.0,19.0,13.0,1.0,1.0,2.0,643.0,113.0,87.0,10.0,5.0,0.6016597510373444,0.6502242152466368,1.0,0.44761904761904764,0.6666666666666666,0.5238095238095238,0.4519230769230769,0.4868686868686869,0.40476190476190477,0.4461538461538462,0.5191666666666667,0.46236559139784944,0.5290697674418605,0.5522388059701493,0.4854368932038835,0.5707070707070707,0.175,0.009523809523809525,0.07878787878787878,0.14102564102564102,0.046296296296296294,0.006535947712418301,0.01282051282051282,0.5486725663716814,0.8823529411764706,0.23809523809523808,0.726775956284153,0.3464566929133858,0.8,0.23636363636363636,0.7542662116040956,0.3268608414239482,0.45454545454545453,0.3230769230769231,0.21518987341772153,0.23809523809523808,0.23076923076923078,0.7162162162162162,0.6521739130434783,0.7936507936507936,0.7948717948717948,0.8125,0.07037037037037037,94.24668152310822,0.6842105263157895,14.52160953800298,16.026470588235295,13.597615499254843,15.45,0.39,0.5299145299145299,0.6169154228855721,0.5806451612903226,0.18,0.39814814814814814,0.4174757281553398,0.4883720930232558,0.255,0.48366013071895425,0.4868421052631579,0.7027027027027027,0.045,0.5185185185185185,0.5185185185185185,1.0,0.13,0.4230769230769231,0.42857142857142855,1.0,0.5913978494623656,0.4727272727272727,0.2692307692307692,0.021505376344086023,1.0,1.0,0.07526881720430108,0.5714285714285714,1.0,0.45348837209302323,0.48717948717948717,0.03488372093023256,1.0,0.20930232558139536,0.4444444444444444,0.565,0.42857142857142855,0.5257877295492487,0.5294268292682927,0.5177147058823529,0.11329305135951662,0.13464991023339318,0.13458950201884254,0.15208613728129206,7.998787878787879,25.112380952380953,0.12965722801788376,,,,,,,,1610612749,2015,2014-15,False
201564-202336-202688-203507-203953,1610612749,"O.J. Mayo, Larry Sanders, Brandon Knight, Giannis Antetokounmpo, Jabari Parker","Mayo, Sanders, Knight, Antetokounmpo, Parker",201564-202336-202688-203507-203953,MIL,8198.0,15,137.0,-32.0,273.0,278.0,39.0,31.0,34.0,551,61.0,104.0,18.0,27.0,5.0,16.0,12.0,44.0,19.0,49.0,4.0,13.0,,,2.0,2.0,9.0,27.0,,1.0,,4.0,92.0,197.0,13.0,40.0,53.0,276.0,308.0,19.0,30.0,,1.0,,38.0,8.0,25.0,2.0,6.0,19.0,41.0,106.0,78.0,30.0,26.0,,27.0,9.0,14.0,,53.0,10.0,63.0,6.0,4.0,34.0,7.0,12.0,136.0,8.0,30.0,1.0,33.0,48.0,11.0,92.0,39.0,131.0,8.0,25.0,19.0,6.0,27.0,5.0,20.0,21.0,3.0,7.0,3.0,5.0,48.0,6.0,3.0,43.0,9.0,71.0,,3.0,1.0,57.0,1.0,3.0,1.0,6.0,65.0,8.0,1.0,25.0,8.0,14.0,,,13.0,,1.0,14.0,7.0,1.0,1.0,1.0,238.0,41.0,39.0,2.0,8.0,0.5760869565217391,0.6708860759493671,0.7692307692307693,0.325,,0.3333333333333333,0.325,0.467005076142132,0.6333333333333333,0.32,0.4704641350210971,0.6129032258064516,0.3548387096774194,0.5208333333333334,0.59375,0.4880952380952381,0.16877637130801687,,0.07106598984771574,0.08653846153846154,0.11363636363636363,,,0.5625,0.9166666666666666,0.16666666666666666,0.6075949367088608,0.2857142857142857,0.7021276595744681,0.3076923076923077,0.6428571428571429,0.2900763358778626,0.3953488372093023,0.25,0.16666666666666666,0.35294117647058826,0.2222222222222222,0.5833333333333334,0.6470588235294118,0.6153846153846154,0.696969696969697,0.7142857142857143,0.06837606837606838,96.78458160526958,0.5,14.553113553113553,15.197841726618705,14.007326007326007,14.255395683453237,0.4388185654008439,0.5865384615384616,0.6421052631578947,0.5573770491803278,0.18565400843881857,0.2727272727272727,0.3076923076923077,0.5833333333333334,0.20675105485232068,0.3877551020408163,0.3877551020408163,0.631578947368421,0.05485232067510549,0.3076923076923077,0.3076923076923077,1.0,0.11392405063291139,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8709677419354839,0.6666666666666666,0.16666666666666666,,,,0.03225806451612903,,,0.5161290322580645,0.3125,0.06451612903225806,1.0,0.12903225806451613,,0.6075949367088608,0.3333333333333333,0.55647805907173,0.6061096153846154,0.5693548387096774,0.10546875,0.11682242990654206,0.13768115942028986,0.14855072463768115,6.72233502538071,24.925,0.14285714285714285,9.0,2.0,0.047619047619047616,,,,,1610612749,2015,2014-15,False
201162-202688-203089-203114-203507,1610612749,"Jared Dudley, Brandon Knight, John Henson, Khris Middleton, Giannis Antetokounmpo","Dudley, Knight, Henson, Middleton, Antetokounmpo",201162-202688-203089-203114-203507,MIL,7444.0,18,124.0,22.0,234.0,240.0,20.0,19.0,30.0,474,51.0,85.0,10.0,16.0,4.0,6.0,15.0,35.0,23.0,49.0,5.0,23.0,,2.0,1.0,2.0,14.0,27.0,2.0,5.0,,2.0,89.0,169.0,19.0,50.0,34.0,269.0,247.0,13.0,26.0,2.0,7.0,5.0,37.0,6.0,11.0,1.0,4.0,8.0,23.0,108.0,70.0,51.0,12.0,,27.0,14.0,8.0,,54.0,17.0,71.0,12.0,5.0,34.0,8.0,12.0,159.0,14.0,23.0,,27.0,54.0,1.0,82.0,37.0,119.0,4.0,37.0,29.0,8.0,19.0,6.0,15.0,17.0,3.0,4.0,1.0,,36.0,2.0,5.0,27.0,8.0,45.0,,1.0,5.0,46.0,,5.0,1.0,6.0,43.0,5.0,,21.0,3.0,17.0,,,13.0,1.0,3.0,17.0,12.0,,1.0,3.0,232.0,23.0,20.0,,3.0,0.6067415730337079,0.6506024096385542,0.8947368421052632,0.38,0.2857142857142857,0.25,0.38,0.5266272189349113,0.5,0.5454545454545454,0.5365296803652968,0.48484848484848486,0.5,0.5651260504201681,0.5285714285714286,0.575,0.228310502283105,,0.047337278106508875,0.08235294117647059,0.02857142857142857,,,0.5277777777777778,0.3333333333333333,,0.6428571428571429,0.2911392405063291,0.75,0.45161290322580644,0.675,0.33636363636363636,0.5,0.21052631578947367,0.07692307692307693,0.7692307692307693,0.2222222222222222,0.5151515151515151,0.6521739130434783,0.7857142857142857,0.8421052631578947,0.6470588235294118,0.0392156862745098,91.69263836646964,0.7058823529411765,14.948717948717949,16.441666666666666,14.282051282051283,15.604166666666666,0.3881278538812785,0.6,0.6538461538461539,0.6666666666666666,0.1598173515981735,0.42857142857142855,0.4411764705882353,0.5333333333333333,0.2237442922374429,0.46938775510204084,0.46938775510204084,0.5217391304347826,0.1050228310502283,0.21739130434782608,0.21739130434782608,1.0,0.1232876712328767,0.5185185185185185,0.5185185185185185,0.8571428571428571,0.48484848484848486,0.625,0.3,0.06060606060606061,,,0.15151515151515152,0.4,1.0,0.4,0.6666666666666666,0.13333333333333333,0.5,0.13333333333333333,,0.6164383561643836,0.5185185185185185,0.5486029680365296,0.5422359999999999,0.5258333333333334,0.08936170212765958,0.11351351351351352,0.137546468401487,0.08550185873605948,7.234319526627218,24.774,0.08547008547008547,6.0,,,,,,,1610612749,2015,2014-15,False
202688-203114-203507-203948-2585,1610612749,"Brandon Knight, Khris Middleton, Giannis Antetokounmpo, Johnny O'Bryant III, Zaza Pachulia","Knight, Middleton, Antetokounmpo, O'Bryant III, Pachulia",202688-203114-203507-203948-2585,MIL,5968.0,10,99.0,7.0,183.0,183.0,4.0,,25.0,366,34.0,54.0,3.0,12.0,1.0,1.0,8.0,37.0,23.0,58.0,2.0,5.0,,,,,8.0,20.0,1.0,3.0,,,65.0,149.0,10.0,25.0,25.0,185.0,178.0,5.0,25.0,1.0,3.0,6.0,19.0,1.0,3.0,,,2.0,4.0,92.0,38.0,21.0,4.0,,20.0,8.0,10.0,,46.0,7.0,53.0,5.0,2.0,24.0,6.0,16.0,113.0,6.0,29.0,1.0,21.0,46.0,1.0,68.0,36.0,104.0,3.0,22.0,12.0,10.0,18.0,5.0,13.0,16.0,2.0,5.0,,1.0,34.0,5.0,1.0,13.0,1.0,29.0,1.0,1.0,4.0,35.0,3.0,4.0,2.0,1.0,35.0,4.0,2.0,17.0,2.0,13.0,,,8.0,2.0,3.0,13.0,8.0,,1.0,2.0,166.0,4.0,4.0,,,0.7076923076923077,0.7301587301587301,0.7,0.4,0.3333333333333333,,0.4,0.436241610738255,0.2,0.3333333333333333,0.45977011494252873,0.23214285714285715,0.3333333333333333,0.48412698412698413,0.2903225806451613,0.5,0.14367816091954022,,0.06711409395973154,0.14814814814814814,0.05405405405405406,,,0.5294117647058824,0.5,0.25,0.6666666666666666,0.34523809523809523,0.75,0.4,0.6907216494845361,0.35353535353535354,0.45,0.3448275862068966,0.2857142857142857,0.4166666666666667,0.3333333333333333,0.56,0.625,0.85,0.8095238095238095,0.5714285714285714,0.033707865168539325,88.31099195710456,0.6153846153846154,15.781420765027322,16.830601092896174,14.229508196721312,15.923497267759563,0.3103448275862069,0.6296296296296297,0.7391304347826086,0.7058823529411765,0.21264367816091953,0.21621621621621623,0.22857142857142856,0.75,0.3333333333333333,0.39655172413793105,0.39655172413793105,0.6956521739130435,0.028735632183908046,0.4,0.4,1.0,0.11494252873563218,0.4,0.4,0.625,0.42857142857142855,0.25,0.3333333333333333,,,,0.10714285714285714,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,0.4540229885057471,0.4,0.5157043103448276,0.527244,0.44216666666666665,0.09090909090909091,0.10493827160493827,0.10270270270270271,0.021621621621621623,9.381879194630873,25.2,0.02185792349726776,9.0,,,,,,,1610612749,2015,2014-15,False
201162-201564-201573-203089-203114,1610612749,"Jared Dudley, O.J. Mayo, Jerryd Bayless, John Henson, Khris Middleton","Dudley, Mayo, Bayless, Henson, Middleton",201162-201564-201573-203089-203114,MIL,4437.0,20,74.0,28.0,151.0,143.0,35.0,38.0,7.0,294,22.0,31.0,3.0,4.0,3.0,5.0,9.0,18.0,10.0,21.0,7.0,18.0,,,1.0,4.0,10.0,24.0,,,2.0,6.0,41.0,70.0,17.0,42.0,28.0,161.0,133.0,4.0,5.0,,,1.0,9.0,8.0,15.0,3.0,10.0,4.0,29.0,62.0,20.0,48.0,2.0,,24.0,10.0,4.0,2.0,31.0,16.0,47.0,9.0,7.0,18.0,6.0,7.0,110.0,2.0,5.0,,12.0,44.0,2.0,58.0,7.0,65.0,,14.0,10.0,4.0,16.0,6.0,11.0,17.0,1.0,5.0,4.0,,33.0,1.0,9.0,20.0,3.0,36.0,1.0,1.0,2.0,31.0,1.0,2.0,3.0,3.0,33.0,2.0,2.0,14.0,1.0,16.0,,,12.0,1.0,3.0,16.0,9.0,,,1.0,152.0,29.0,35.0,3.0,1.0,0.7560975609756098,0.775,0.9411764705882353,0.40476190476190477,,0.3,0.40476190476190477,0.5857142857142857,0.8,0.5333333333333333,0.59375,0.8,0.5,0.6309523809523809,0.75,0.5178571428571429,0.375,0.047619047619047616,0.05714285714285714,0.06451612903225806,0.1111111111111111,,0.08333333333333333,0.48484848484848486,0.5,,0.7096774193548387,0.1724137931034483,0.6666666666666666,0.08695652173913043,0.7,0.1346153846153846,0.4444444444444444,0.1111111111111111,,,0.18181818181818182,0.6428571428571429,0.7058823529411765,0.8235294117647058,0.6875,0.5,,95.4158215010142,0.5625,13.655629139072847,16.60839160839161,13.417218543046358,15.524475524475525,0.2767857142857143,0.7096774193548387,0.7586206896551724,0.8181818181818182,0.16071428571428573,0.5,0.5625,0.6666666666666666,0.1875,0.47619047619047616,0.47619047619047616,0.7,0.16071428571428573,0.3888888888888889,0.3888888888888889,1.0,0.21428571428571427,0.4166666666666667,0.45454545454545453,0.9,0.8,0.75,0.6666666666666666,,,,,,,0.2,0.6,0.16,0.25,0.24,0.3333333333333333,0.6517857142857143,0.4166666666666667,0.5223236607142857,0.61145,0.47467,0.12,0.17073170731707318,0.055900621118012424,0.18012422360248448,7.914285714285715,25.033333333333335,0.23178807947019867,3.0,1.0,0.023255813953488372,,,,,1610612749,2015,2014-15,False
201162-202688-203114-203507-2585,1610612749,"Jared Dudley, Brandon Knight, Khris Middleton, Giannis Antetokounmpo, Zaza Pachulia","Dudley, Knight, Middleton, Antetokounmpo, Pachulia",201162-202688-203114-203507-2585,MIL,4153.0,16,69.0,39.0,138.0,134.0,19.0,35.0,13.0,272,25.0,38.0,2.0,3.0,1.0,3.0,8.0,15.0,12.0,31.0,5.0,11.0,1.0,2.0,1.0,1.0,9.0,19.0,1.0,2.0,2.0,5.0,45.0,84.0,14.0,30.0,20.0,152.0,113.0,3.0,7.0,2.0,4.0,1.0,13.0,1.0,7.0,3.0,6.0,4.0,15.0,56.0,34.0,36.0,,,19.0,9.0,5.0,,28.0,12.0,40.0,7.0,5.0,18.0,3.0,7.0,92.0,4.0,12.0,,14.0,31.0,3.0,48.0,16.0,64.0,2.0,19.0,15.0,4.0,15.0,2.0,11.0,12.0,3.0,4.0,,1.0,27.0,2.0,3.0,5.0,,23.0,1.0,2.0,3.0,31.0,,4.0,5.0,4.0,27.0,5.0,,14.0,2.0,4.0,,,1.0,2.0,1.0,4.0,3.0,,,,139.0,15.0,19.0,5.0,2.0,0.6222222222222222,0.6222222222222222,0.8571428571428571,0.4666666666666667,0.5,0.5,0.4666666666666667,0.5357142857142857,0.42857142857142855,0.14285714285714285,0.5789473684210527,0.5454545454545454,0.4230769230769231,0.608,0.5,0.4411764705882353,0.2631578947368421,,0.05952380952380952,0.10526315789473684,0.06666666666666667,,,0.5555555555555556,1.0,,0.7380952380952381,0.3076923076923077,0.6363636363636364,0.26666666666666666,0.703125,0.2962962962962963,0.3076923076923077,0.42857142857142855,0.2631578947368421,0.2222222222222222,0.3333333333333333,0.7142857142857143,0.8461538461538461,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.04081632653061224,94.31254514808572,0.75,13.485507246376812,17.104477611940297,12.818840579710145,16.12686567164179,0.3333333333333333,0.6578947368421053,0.7352941176470589,0.72,0.13157894736842105,0.5333333333333333,0.5714285714285714,0.375,0.2719298245614035,0.3870967741935484,0.3870967741935484,0.5833333333333334,0.09649122807017543,0.45454545454545453,0.45454545454545453,1.0,0.16666666666666666,0.47368421052631576,0.47368421052631576,0.7777777777777778,0.2727272727272727,0.6666666666666666,0.5,0.18181818181818182,0.5,1.0,0.18181818181818182,0.5,1.0,0.23076923076923078,0.3333333333333333,0.07692307692307693,1.0,0.38461538461538464,0.4,0.5964912280701754,0.47368421052631576,0.549771052631579,0.5416722222222222,0.49803846153846154,0.11382113821138211,0.15053763440860216,0.08552631578947369,0.09868421052631579,8.405952380952382,24.873333333333335,0.13768115942028986,6.0,,,,,,,1610612749,2015,2014-15,False
201162-201564-201573-203089-203507,1610612749,"Jared Dudley, O.J. Mayo, Jerryd Bayless, John Henson, Giannis Antetokounmpo","Dudley, Mayo, Bayless, Henson, Antetokounmpo",201162-201564-201573-203089-203507,MIL,4053.0,18,68.0,8.0,126.0,120.0,44.0,27.0,17.0,246,21.0,39.0,3.0,8.0,5.0,10.0,7.0,19.0,11.0,23.0,6.0,16.0,1.0,1.0,2.0,3.0,5.0,12.0,,1.0,2.0,5.0,39.0,81.0,11.0,28.0,21.0,132.0,124.0,6.0,13.0,1.0,2.0,4.0,19.0,10.0,26.0,4.0,8.0,11.0,43.0,60.0,18.0,30.0,6.0,,12.0,5.0,5.0,,30.0,10.0,40.0,4.0,6.0,17.0,6.0,7.0,90.0,3.0,18.0,1.0,13.0,32.0,,45.0,22.0,67.0,2.0,8.0,7.0,1.0,10.0,5.0,5.0,15.0,,5.0,,,25.0,3.0,9.0,10.0,,32.0,2.0,2.0,6.0,27.0,,3.0,1.0,1.0,29.0,3.0,,11.0,5.0,17.0,,,16.0,1.0,,17.0,6.0,,,1.0,113.0,43.0,44.0,3.0,5.0,0.7692307692307693,0.8333333333333334,0.9090909090909091,0.39285714285714285,0.5,0.5,0.39285714285714285,0.48148148148148145,0.46153846153846156,0.38461538461538464,0.5091743119266054,0.5,0.47058823529411764,0.5409836065573771,0.5277777777777778,0.5119047619047619,0.25688073394495414,,0.06172839506172839,0.10256410256410256,0.05263157894736842,,,0.4,,0.16666666666666666,0.5818181818181818,0.42857142857142855,0.6842105263157895,0.1875,0.6081081081081081,0.3620689655172414,0.5263157894736842,0.25,0.45454545454545453,0.16666666666666666,0.2,0.4444444444444444,0.7142857142857143,0.7142857142857143,0.6,0.7777777777777778,0.038461538461538464,87.4019245003701,0.35294117647058826,15.0,18.025,14.214285714285714,16.9,0.3577981651376147,0.5384615384615384,0.6,0.8095238095238095,0.1743119266055046,0.3684210526315789,0.3888888888888889,0.8571428571428571,0.21100917431192662,0.4782608695652174,0.4782608695652174,0.6363636363636364,0.14678899082568808,0.375,0.375,1.0,0.11009174311926606,0.4166666666666667,0.4166666666666667,0.8,0.5333333333333333,0.375,0.3333333333333333,0.06666666666666667,1.0,1.0,0.06666666666666667,,,0.29411764705882354,0.5,0.08823529411764706,0.6666666666666666,0.14705882352941177,0.4,0.6146788990825688,0.4166666666666667,0.52866376146789,0.5354846153846153,0.4829558823529412,0.09401709401709402,0.12359550561797752,0.14393939393939395,0.32575757575757575,7.472839506172839,24.510714285714283,0.3492063492063492,3.0,,,,,,,1610612749,2015,2014-15,False
101141-202688-203114-203507-2585,1610612749,"Ersan Ilyasova, Brandon Knight, Khris Middleton, Giannis Antetokounmpo, Zaza Pachulia","Ilyasova, Knight, Middleton, Antetokounmpo, Pachulia",101141-202688-203114-203507-2585,MIL,3430.0,8,57.0,5.0,115.0,115.0,19.0,13.0,12.0,230,24.0,48.0,7.0,11.0,5.0,10.0,2.0,7.0,11.0,26.0,4.0,7.0,,,,1.0,4.0,12.0,1.0,1.0,,,37.0,81.0,8.0,19.0,17.0,115.0,110.0,7.0,11.0,1.0,1.0,2.0,19.0,7.0,14.0,,1.0,7.0,21.0,36.0,38.0,24.0,12.0,,12.0,4.0,7.0,,18.0,8.0,26.0,4.0,4.0,9.0,1.0,8.0,60.0,3.0,12.0,,15.0,19.0,2.0,36.0,15.0,51.0,1.0,18.0,9.0,9.0,13.0,3.0,11.0,8.0,1.0,2.0,,1.0,21.0,1.0,4.0,8.0,2.0,19.0,1.0,1.0,1.0,23.0,,2.0,5.0,5.0,19.0,1.0,,9.0,1.0,5.0,,,4.0,,1.0,5.0,2.0,,,1.0,96.0,21.0,19.0,1.0,1.0,0.4864864864864865,0.5806451612903226,1.0,0.42105263157894735,1.0,,0.42105263157894735,0.4567901234567901,0.6363636363636364,0.5,0.49,0.7083333333333334,0.4666666666666667,0.5275229357798165,0.7307692307692307,0.5526315789473685,0.19,,0.08641975308641975,0.14583333333333334,,,,0.6190476190476191,1.0,,0.6333333333333333,0.2727272727272727,0.8823529411764706,0.2727272727272727,0.723404255319149,0.2727272727272727,0.375,,0.2,0.125,0.6666666666666666,0.5714285714285714,0.7777777777777778,0.5714285714285714,1.0,0.7777777777777778,0.020833333333333332,96.5597667638484,0.4,13.617391304347827,16.208695652173912,13.234782608695653,15.321739130434782,0.48,0.5,0.5853658536585366,0.375,0.07,0.2857142857142857,0.2857142857142857,0.5,0.26,0.4230769230769231,0.4230769230769231,0.7272727272727273,0.07,0.5714285714285714,0.5714285714285714,1.0,0.12,0.3333333333333333,0.3333333333333333,1.0,0.9166666666666666,0.6363636363636364,0.14285714285714285,,,,0.08333333333333333,1.0,1.0,0.6666666666666666,0.5,0.06666666666666667,,,,0.67,0.3333333333333333,0.5722515,0.5880636363636363,0.59718,0.08333333333333333,0.10112359550561797,0.16521739130434782,0.1826086956521739,6.774074074074075,24.900000000000002,0.16521739130434782,,,,,,,,1610612749,2015,2014-15,False
