EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,SecondChanceFtPoints,OffThreePtRebounds,SecondChanceTurnovers,Offensive Fouls,TwoPtShootingFoulsDrawn,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,TwoPtShootingFoulsDrawnPct,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFG2M,PtsPutbacks,LongMidRangeAssists,Travels,SecondChanceFg2Pct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Steals,BadPassSteals,LostBallSteals,Fg2aBlocked,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,SelfOReb,Charge Fouls,Offensive Fouls Drawn,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ShortMidRangeAssists,LongMidRangePctBlocked,ShortMidRangePctAssisted,Loose Ball Fouls Drawn,Technical Free Throw Trips,FTOffRebounds,OffFTReboundPct,Loose Ball Fouls,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,ShortMidRangePctBlocked,Blocked3s,BlockedCorner3,Clear Path Fouls,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
101179-201961-202325-202334-2430,1610612747,"Ronnie Price, Wayne Ellington, Wesley Johnson, Ed Davis, Carlos Boozer","Price, Ellington, Johnson, Davis, Boozer",101179-201961-202325-202334-2430,LAL,180.0,2,3.0,1.0,6.0,7.0,4.0,5.0,2.0,13.0,1.0,2.0,1.0,1.0,2.0,,,,,,1.0,,,,1.0,3.0,5.0,,1.0,,6.0,5.0,2.0,,,4.0,2.0,3.0,,1.0,,4.0,4.0,2.0,,,,1.0,,,2.0,,2.0,,,,4.0,1.0,1.0,2.0,,3.0,1.0,4.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,2.0,4.0,4.0,0.6666666666666666,1.0,,,,,,0.6,0.6666666666666666,0.5,1.0,0.5,0.5,1.0,0.5,0.16666666666666666,,,,,0.6666666666666666,0.5,1.0,0.75,0.3333333333333333,,,,1.0,1.0,104.0,,14.666666666666666,13.142857142857142,13.833333333333334,12.571428571428571,0.3333333333333333,0.5,1.0,,0.3333333333333333,,,,,0.16666666666666666,,,,,,,0.25,1.0,,,0.25,,0.5,,0.5052166666666666,0.4679,0.4926,,,0.6666666666666666,0.6666666666666666,10.120000000000001,24.5,0.6666666666666666,1.0,,,,,,,1.0,,0.16666666666666666,,,,1.0,1.0,,2.0,2.0,2.0,2.0,,1.0,,,,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,,,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,False
101179-201961-202325-202334-977,1610612747,"Ronnie Price, Wayne Ellington, Wesley Johnson, Ed Davis, Kobe Bryant","Price, Ellington, Johnson, Davis, Bryant",101179-201961-202325-202334-977,LAL,353.0,3,6.0,2.0,11.0,12.0,11.0,11.0,1.0,23.0,1.0,1.0,1.0,1.0,3.0,,1.0,,1.0,,2.0,,,,2.0,5.0,8.0,,3.0,3.0,13.0,11.0,1.0,,,3.0,5.0,8.0,,3.0,3.0,13.0,2.0,8.0,,,,2.0,,,1.0,,1.0,,,,2.0,1.0,,2.0,1.0,3.0,1.0,4.0,,,,1.0,1.0,1.0,2.0,,4.0,1.0,3.0,,,1.0,1.0,,1.0,,10.0,13.0,11.0,0.2,0.2,,,,,,0.625,0.625,0.45454545454545453,1.0,0.45454545454545453,0.5,1.0,0.5,0.2727272727272727,,,,0.5,0.6666666666666666,0.3333333333333333,,0.6666666666666666,0.16666666666666666,,,1.0,1.0,,93.82436260623228,,14.909090909090908,15.75,14.454545454545455,14.25,0.09090909090909091,1.0,1.0,,0.2727272727272727,0.09090909090909091,,,,0.18181818181818182,,,,,,,0.09090909090909091,1.0,0.09090909090909091,,0.18181818181818182,,0.36363636363636365,,0.42251818181818185,0.4383,0.42251818181818185,0.09090909090909091,,0.23076923076923078,1.0,12.125,26.400000000000002,1.0,4.0,1.0,,,1.0,1.0,,,,0.36363636363636365,0.125,,1.0,,,2.0,2.0,1.0,,1.0,,1.0,,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,False
101179-201961-202325-202391-977,1610612747,"Ronnie Price, Wayne Ellington, Wesley Johnson, Jeremy Lin, Kobe Bryant","Price, Ellington, Johnson, Lin, Bryant",101179-201961-202325-202391-977,LAL,8.0,1,,,2.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,540.0,,2.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,False
101179-201961-202325-203135-2430,1610612747,"Ronnie Price, Wayne Ellington, Wesley Johnson, Robert Sacre, Carlos Boozer","Price, Ellington, Johnson, Sacre, Boozer",101179-201961-202325-203135-2430,LAL,356.0,5,6.0,9.0,12.0,11.0,,3.0,,23.0,1.0,1.0,,,1.0,1.0,1.0,,,4.0,4.0,,,,,2.0,4.0,5.0,5.0,1.0,20.0,11.0,,,,,,,,,,,2.0,2.0,9.0,6.0,,4.0,4.0,,1.0,3.0,4.0,2.0,1.0,,11.0,,1.0,2.0,1.0,4.0,,4.0,,1.0,,2.0,2.0,,,,4.0,2.0,2.0,,,,,,,,20.0,,,0.5,0.5,0.6,1.0,,,1.0,0.5,,1.0555555555555556,,,1.0,,,0.5555555555555556,,,,1.0,0.6666666666666666,,1.0,0.75,,,1.0,,0.5,,93.03370786516854,,15.333333333333334,15.636363636363637,15.333333333333334,14.090909090909092,0.1111111111111111,1.0,1.0,,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.4444444444444444,1.0,1.0,0.5,,,,,,,,,,0.6666666666666666,1.0,0.5246055555555555,,,0.1,,,,7.0,25.04,,2.0,,,,,1.0,,,,0.2222222222222222,0.2,,2.0,,,1.0,,,,,,,1.0,0.5,0.5,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,False
101179-201961-202325-203135-977,1610612747,"Ronnie Price, Wayne Ellington, Wesley Johnson, Robert Sacre, Kobe Bryant","Price, Ellington, Johnson, Sacre, Bryant",101179-201961-202325-203135-977,LAL,26.0,1,,-2.0,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,13.0,13.0,13.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.4169,,,,,,,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,False
101179-201961-202325-204028-2430,1610612747,"Ronnie Price, Wayne Ellington, Wesley Johnson, Tarik Black, Carlos Boozer","Price, Ellington, Johnson, Black, Boozer",101179-201961-202325-204028-2430,LAL,23.0,1,,2.0,1.0,1.0,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,1.0,1.0,,,,,,0.5,,0.5,,,0.5,,,,,,,,1.0,,,1.0,,,,,1.0,,125.21739130434781,,12.0,11.0,12.0,11.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,0.5,,0.50255,,,0.5,,,,8.25,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,False
101179-201961-202333-202334-203135,1610612747,"Ronnie Price, Wayne Ellington, Xavier Henry, Ed Davis, Robert Sacre","Price, Ellington, Henry, Davis, Sacre",101179-201961-202333-202334-203135,LAL,892.0,3,15.0,3.0,28.0,28.0,3.0,5.0,4.0,56.0,6.0,8.0,,,9.0,,,,,,3.0,,,,,12.0,19.0,,3.0,7.0,31.0,28.0,4.0,,,6.0,1.0,1.0,,,2.0,4.0,16.0,8.0,,,,3.0,,,8.0,,8.0,,,3.0,16.0,2.0,6.0,2.0,,8.0,4.0,12.0,3.0,,2.0,1.0,4.0,,2.0,,3.0,10.0,11.0,,,1.0,1.0,,2.0,1.0,25.0,4.0,3.0,0.6666666666666666,0.7272727272727273,,,,,,0.631578947368421,1.0,0.5454545454545454,0.75,1.0,0.5740740740740741,0.75,1.0,0.13636363636363635,,,0.75,,0.3333333333333333,0.2857142857142857,0.8571428571428571,0.6153846153846154,0.3,0.5,0.5,,0.3333333333333333,0.75,90.40358744394618,0.5,15.464285714285714,16.392857142857142,15.0,16.0,0.36363636363636365,0.75,0.75,0.5,0.4090909090909091,,,,,0.13636363636363635,,,,,,,,,,,,,0.5,,0.5071181818181818,0.6720333333333333,0.2942,0.19230769230769232,,0.1935483870967742,0.12903225806451613,10.147368421052633,25.833333333333332,0.10714285714285714,2.0,,1.0,,,5.0,0.3333333333333333,,0.3333333333333333,0.09090909090909091,0.21739130434782608,1.0,1.0,3.0,3.0,,6.0,3.0,2.0,5.0,,0.75,1.0,,,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.75,1.0,4.0,3.0,1.0,,1.0,1.0,,,1.0,,,0.3333333333333333,0.1,0.6666666666666666,,1.0,,,,,,1.0,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,1610612747,2015,2014-15,False
101179-201961-202333-203135-203903,1610612747,"Ronnie Price, Wayne Ellington, Xavier Henry, Robert Sacre, Jordan Clarkson","Price, Ellington, Henry, Sacre, Clarkson",101179-201961-202333-203135-203903,LAL,720.0,1,12.0,-7.0,21.0,22.0,17.0,,3.0,43.0,2.0,4.0,2.0,4.0,9.0,,,,,1.0,2.0,,,1.0,2.0,7.0,16.0,1.0,2.0,6.0,23.0,30.0,2.0,,,3.0,6.0,14.0,1.0,2.0,3.0,18.0,8.0,6.0,,3.0,,2.0,1.0,,4.0,,4.0,,,2.0,8.0,3.0,4.0,2.0,,6.0,3.0,9.0,,,,,,,1.0,,1.0,7.0,12.0,,,,,,,,20.0,18.0,17.0,0.5714285714285714,0.5714285714285714,,0.5,,0.5,0.5,0.4375,0.42857142857142855,0.4722222222222222,0.5,0.46875,0.4791666666666667,0.5,0.47368421052631576,0.1111111111111111,,,,,0.4,0.3333333333333333,0.8,0.6,0.3,,1.0,,1.0,1.0,86.0,,15.857142857142858,17.59090909090909,15.142857142857142,16.545454545454547,0.2222222222222222,0.5,0.5,1.0,0.5,,,,,0.1111111111111111,0.5,0.5,,,,,0.25,0.5,,,0.125,0.5,0.3333333333333333,0.5,0.44863333333333333,0.4754,0.459475,0.21739130434782608,,0.13043478260869565,0.782608695652174,12.23125,24.35,0.8095238095238095,3.0,1.0,,,,5.0,,1.0,,0.16666666666666666,0.23809523809523808,,,1.0,1.0,2.0,3.0,1.0,,2.0,,0.5,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,1.0,,,,1.0,1.0,1.0,0.0625,,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1610612747,2015,2014-15,False
101179-201961-202334-202391-203135,1610612747,"Ronnie Price, Wayne Ellington, Ed Davis, Jeremy Lin, Robert Sacre","Price, Ellington, Davis, Lin, Sacre",101179-201961-202334-202391-203135,LAL,138.0,1,2.0,6.0,4.0,4.0,4.0,4.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,,,2.0,1.0,2.0,1.0,1.0,2.0,7.0,2.0,,,3.0,,1.0,1.0,,1.0,,1.0,,,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,5.0,,,,1.0,1.0,1.0,,,1.0,2.0,3.0,,,,,,,,5.0,7.0,4.0,1.0,1.0,,1.0,,1.0,1.0,0.5,0.5,0.8333333333333334,1.0,0.8333333333333334,0.875,1.0,0.875,0.3333333333333333,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,83.47826086956522,,17.0,17.5,13.75,17.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,1.0,,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.48513333333333336,0.4722,0.48513333333333336,0.3333333333333333,,0.2857142857142857,1.0,10.45,24.5,1.0,,,,,,1.0,,,,,0.5,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,False
101179-201961-202334-202391-203527,1610612747,"Ronnie Price, Wayne Ellington, Ed Davis, Jeremy Lin, Ryan Kelly","Price, Ellington, Davis, Lin, Kelly",101179-201961-202334-202391-203527,LAL,5.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,False
101179-201961-202334-202391-203903,1610612747,"Ronnie Price, Wayne Ellington, Ed Davis, Jeremy Lin, Jordan Clarkson","Price, Ellington, Davis, Lin, Clarkson",101179-201961-202334-202391-203903,LAL,181.0,1,3.0,-2.0,6.0,6.0,,,,12.0,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,4.0,6.0,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,2.0,,,1.0,,1.0,,1.0,1.0,,,2.0,3.0,,,,3.0,2.0,2.0,,,,,,,,4.0,,,1.0,1.0,,,,,,0.5,,0.5,,,0.6666666666666666,,,,,,0.3333333333333333,,1.0,,,1.0,,,,1.0,,,95.4696132596685,,13.0,17.166666666666668,13.0,17.166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,0.4082,,,0.3333333333333333,,,,8.2,,,2.0,,,,,1.0,,,,1.0,0.3333333333333333,1.0,,,,1.0,,,,,,,,0.5,0.5,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1610612747,2015,2014-15,False
101179-201961-202334-203135-203903,1610612747,"Ronnie Price, Wayne Ellington, Ed Davis, Robert Sacre, Jordan Clarkson","Price, Ellington, Davis, Sacre, Clarkson",101179-201961-202334-203135-203903,LAL,1010.0,3,17.0,1.0,35.0,35.0,22.0,7.0,5.0,70.0,3.0,5.0,,2.0,6.0,3.0,5.0,3.0,4.0,1.0,4.0,,,,1.0,10.0,21.0,4.0,9.0,5.0,37.0,36.0,3.0,,,6.0,5.0,13.0,3.0,5.0,3.0,22.0,8.0,12.0,12.0,,,4.0,1.0,,4.0,4.0,8.0,1.0,3.0,,20.0,3.0,6.0,5.0,,11.0,5.0,16.0,1.0,,,5.0,6.0,3.0,1.0,,8.0,8.0,8.0,,,1.0,1.0,,1.0,1.0,31.0,22.0,22.0,0.4,0.4444444444444444,1.0,0.4444444444444444,,0.6,0.4444444444444444,0.47619047619047616,0.38461538461538464,0.5333333333333333,0.6666666666666666,0.5277777777777778,0.5441176470588235,0.75,0.5238095238095238,0.3,,,0.16666666666666666,,0.7142857142857143,0.2727272727272727,1.0,0.8461538461538461,0.3125,,0.5,1.0,0.6666666666666666,1.0,99.8019801980198,1.0,14.028571428571428,14.82857142857143,13.485714285714286,14.314285714285715,0.16666666666666666,0.6,0.75,,0.2,0.16666666666666666,0.6,0.6,1.0,0.13333333333333333,0.25,0.25,1.0,,,,0.1111111111111111,,0.2222222222222222,0.75,0.05555555555555555,,0.4666666666666667,0.25,0.46256833333333336,0.3947,0.4558861111111111,0.0625,,0.16216216216216217,0.5945945945945946,10.095238095238095,24.844444444444445,0.6285714285714286,10.0,2.0,2.0,1.0,2.0,2.0,0.4,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.08695652173913043,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,0.6666666666666666,1.0,0.3,0.3333333333333333,0.6666666666666666,0.8,0.5,1.0,0.6666666666666666,5.0,3.0,2.0,3.0,2.0,1.0,0.14285714285714285,0.2,1.0,,1.0,0.5,0.07692307692307693,,,,2.0,0.16666666666666666,0.6666666666666666,2.0,,,,1.0,,,,,,0.5,,,,,,,,0.1,,,,,,,1610612747,2015,2014-15,False
101179-201961-202334-203135-977,1610612747,"Ronnie Price, Wayne Ellington, Ed Davis, Robert Sacre, Kobe Bryant","Price, Ellington, Davis, Sacre, Bryant",101179-201961-202334-203135-977,LAL,24.0,1,,-2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,False
101179-201961-202334-203527-203903,1610612747,"Ronnie Price, Wayne Ellington, Ed Davis, Ryan Kelly, Jordan Clarkson","Price, Ellington, Davis, Kelly, Clarkson",101179-201961-202334-203527-203903,LAL,225.0,1,4.0,-1.0,8.0,7.0,,,1.0,15.0,,3.0,,,2.0,,,,,,1.0,,,,,2.0,7.0,,1.0,,4.0,5.0,1.0,,,,,,,,,,2.0,2.0,,,,1.0,,,1.0,,1.0,,,,2.0,2.0,1.0,2.0,1.0,4.0,2.0,6.0,1.0,,,,1.0,,2.0,,2.0,1.0,2.0,,,1.0,1.0,,1.0,,4.0,,,0.5,0.5,,,,,,0.2857142857142857,,0.25,,,0.2222222222222222,,,0.125,,,1.0,1.0,0.6666666666666666,0.4,1.0,0.75,0.3333333333333333,0.6666666666666666,,1.0,1.0,1.0,96.0,,13.375,16.857142857142858,13.125,15.0,0.375,,,,0.25,,,,,0.125,,,,,,,,,,,,,0.5,,0.4845375,0.5225,,0.1111111111111111,,,,9.057142857142857,24.8,,2.0,,,,,1.0,,,,0.25,0.125,1.0,,,1.0,1.0,1.0,,,,,,,0.5,0.5,0.5,0.5,,1.0,,1.0,,1.0,,,,,,1.0,,,,0.16666666666666666,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,False
101179-201961-202334-203527-977,1610612747,"Ronnie Price, Wayne Ellington, Ed Davis, Ryan Kelly, Kobe Bryant","Price, Ellington, Davis, Kelly, Bryant",101179-201961-202334-203527-977,LAL,116.0,1,2.0,2.0,4.0,5.0,4.0,1.0,,9.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,2.0,,1.0,2.0,4.0,2.0,,,,,1.0,2.0,,1.0,2.0,4.0,,2.0,,,,1.0,,,,,,,,,,,2.0,1.0,,3.0,,3.0,,,,,,,1.0,,1.0,1.0,2.0,,,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,,,,,,,,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.3333333333333333,,,,,0.3333333333333333,,1.0,0.6,,,1.0,,,1.0,111.72413793103448,0.5,12.0,13.6,12.0,11.0,0.3333333333333333,1.0,1.0,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.6666666666666666,,0.5646833333333333,,0.5646833333333333,,,,1.0,4.0,25.1,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612747,2015,2014-15,False
101179-201961-202334-2430-977,1610612747,"Ronnie Price, Wayne Ellington, Ed Davis, Carlos Boozer, Kobe Bryant","Price, Ellington, Davis, Boozer, Bryant",101179-201961-202334-2430-977,LAL,312.0,2,5.0,3.0,11.0,11.0,11.0,3.0,2.0,22.0,1.0,4.0,1.0,4.0,,,,,,2.0,3.0,,,2.0,3.0,2.0,8.0,2.0,3.0,1.0,11.0,8.0,2.0,,,2.0,2.0,8.0,2.0,3.0,1.0,11.0,,4.0,6.0,,,3.0,2.0,,,2.0,2.0,2.0,,,6.0,2.0,2.0,1.0,1.0,4.0,2.0,6.0,,,,1.0,1.0,1.0,2.0,,6.0,1.0,2.0,,,,,,,,9.0,11.0,11.0,,,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.25,0.25,0.45454545454545453,0.5,0.45454545454545453,0.4583333333333333,0.5,0.4583333333333333,0.2727272727272727,,,,1.0,1.0,0.3333333333333333,1.0,1.0,0.2857142857142857,0.3333333333333333,1.0,,,1.0,101.53846153846153,,12.454545454545455,15.909090909090908,12.090909090909092,15.909090909090908,0.36363636363636365,0.25,0.3333333333333333,,,,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,0.36363636363636365,0.25,,,0.2727272727272727,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.5179681818181818,0.53515,0.5179681818181818,0.08333333333333333,,0.18181818181818182,1.0,4.7375,25.733333333333334,1.0,4.0,,,,,1.0,,0.3333333333333333,,0.36363636363636365,0.1111111111111111,,1.0,1.0,1.0,1.0,,1.0,2.0,,,0.5,,0.25,0.25,,,,0.5,1.0,3.0,2.0,1.0,1.0,,,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,False
