EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,GamesPlayed,PlusMinus,OffPoss,TotalPoss,FtPoints,Points,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,TsPct,SecondsPlayed,DefPoss,PenaltyOffPoss,PenaltyDefPoss,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyPointsPct,PenaltyOffPossPct,Minutes,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,SecondChanceFG2M,SecondChancePoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,OffThreePtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,DefTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PtsPutbacks,LongMidRangeAssists,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,LongMidRangePctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Charge Fouls Drawn,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,OffensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
1882-200794-201143-201952-2594,1610612737,"Elton Brand, Paul Millsap, Al Horford, Jeff Teague, Kyle Korver","Brand, Millsap, Horford, Teague, Korver",1882-200794-201143-201952-2594,ATL,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,True
1882-200794-201960-203145-203471,1610612737,"Elton Brand, Paul Millsap, DeMarre Carroll, Kent Bazemore, Dennis Schroder","Brand, Millsap, Carroll, Bazemore, Schroder",1882-200794-201960-203145-203471,ATL,1,,,,,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,True
1882-201960-203145-203471-203544,1610612737,"Elton Brand, DeMarre Carroll, Kent Bazemore, Dennis Schroder, Pero Antic","Brand, Carroll, Bazemore, Schroder, Antic",1882-201960-203145-203471-203544,ATL,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,261.8181818181818,10.0,1.0,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,True
1882-202714-203098-203118-203488,1610612737,"Elton Brand, Shelvin Mack, John Jenkins, Mike Scott, Mike Muscala","Brand, Mack, Jenkins, Scott, Muscala",1882-202714-203098-203118-203488,ATL,1,-2.0,7.0,15.0,2.0,5.0,1.0,2.0,,5.0,0.35714285714285715,218.0,8.0,7.0,,2.0,5.0,,3.0,4.0,5.0,7.0,,0.35714285714285715,,99.08256880733946,11.857142857142858,16.875,11.428571428571429,16.75,1.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.16666666666666666,1.0,0.2,1.0,0.75,0.2,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.443875,0.4689,0.443875,0.14285714285714285,0.16666666666666666,11.440000000000001,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,True
200794-201143-201952-201960-202714,1610612737,"Paul Millsap, Al Horford, Jeff Teague, DeMarre Carroll, Shelvin Mack","Millsap, Horford, Teague, Carroll, Mack",200794-201143-201952-201960-202714,ATL,1,2.0,2.0,4.0,,2.0,,,,,0.3333333333333333,61.0,2.0,,2.0,,,,2.0,3.0,,,,,,94.42622950819673,14.0,16.5,8.0,16.5,,,1.0,1.0,,,,1.0,,,2.0,,1.0,,1.0,,,,,1.0,,,1.0,,2.0,,2.0,1.0,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,1.0,1.0,0.5,,1.0,,,,0.3333333333333333,,,,,,1.0,,0.5872499999999999,,,,,1.95,25.3,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,True
200794-201143-201952-201960-203145,1610612737,"Paul Millsap, Al Horford, Jeff Teague, DeMarre Carroll, Kent Bazemore","Millsap, Horford, Teague, Carroll, Bazemore",200794-201143-201952-201960-203145,ATL,7,-15.0,59.0,118.0,9.0,57.0,12.0,14.0,,53.0,0.4830508474576271,1846.0,59.0,14.0,8.0,1.0,10.0,,19.0,29.0,10.0,14.0,,0.3333333333333333,,92.04767063921994,16.74576271186441,14.542372881355933,16.0,14.0,0.17543859649122806,0.23728813559322035,31.0,6.0,13.0,9.0,6.0,16.0,1.0,5.0,32.0,8.0,20.0,72.0,6.0,8.0,1.0,6.0,21.0,16.0,6.0,7.0,15.0,5.0,37.0,8.0,9.0,10.0,6.0,5.0,10.0,2.0,7.0,0.875,0.4,0.16666666666666666,0.4,0.46153846153846156,0.32142857142857145,0.38461538461538464,0.6,0.4,0.6923076923076923,0.76,0.3225806451612903,0.4,0.6363636363636364,1.0,0.25,0.17307692307692307,0.3076923076923077,0.375,0.375,0.8333333333333334,0.35714285714285715,0.2,0.5769230769230769,0.375,0.5018686274509804,0.48758125,0.4727692307692308,0.11864406779661017,0.1794871794871795,9.06875,26.2,7.0,10.0,,3.0,12.0,1.0,4.0,16.0,8.0,6.0,2.0,0.6666666666666666,0.6666666666666666,0.375,0.16666666666666666,0.1111111111111111,0.2,0.18181818181818182,0.2222222222222222,0.19230769230769232,0.7,0.7,0.8571428571428571,0.3333333333333333,,,0.07017543859649122,2.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,8.0,3.0,2.0,2.0,2.0,10.0,1.0,5.0,4.0,1.0,2.0,4.0,1.0,7.0,1.0,11.0,1.0,1.0,2.0,1.0,0.375,0.0625,0.15384615384615385,0.8333333333333334,0.6666666666666666,0.2857142857142857,0.5,1.0,0.8571428571428571,0.034482758620689655,0.23076923076923078,0.2727272727272727,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.07692307692307693,0.5,0.5,1.0,0.1111111111111111,0.2222222222222222,0.14285714285714285,1.0,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,True
200794-201143-201952-201960-203471,1610612737,"Paul Millsap, Al Horford, Jeff Teague, DeMarre Carroll, Dennis Schroder","Millsap, Horford, Teague, Carroll, Schroder",200794-201143-201952-201960-203471,ATL,6,1.0,24.0,51.0,4.0,28.0,5.0,7.0,,26.0,0.5833333333333334,824.0,27.0,,3.0,,,2.0,13.0,14.0,,,,,1.0,89.12621359223301,16.583333333333332,15.777777777777779,16.333333333333332,14.592592592592593,,,14.0,2.0,7.0,5.0,,1.0,,,19.0,,2.0,27.0,1.0,,,,,1.0,,,8.0,,16.0,1.0,6.0,1.0,3.0,1.0,3.0,,4.0,,,,,0.5714285714285714,,0.09523809523809523,1.0,0.14285714285714285,0.8571428571428571,0.7857142857142857,0.1111111111111111,0.3333333333333333,0.8571428571428571,,0.3333333333333333,0.23809523809523808,0.047619047619047616,,,,,,0.42857142857142855,,0.49075238095238094,0.7097,,0.16666666666666666,0.18181818181818182,8.278947368421052,24.2,5.0,7.0,1.0,1.0,12.0,1.0,2.0,16.0,8.0,3.0,,0.6666666666666666,0.7272727272727273,0.631578947368421,1.0,1.0,1.0,,,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.6,1.0,1.0,,0.07142857142857142,,,4.0,3.0,,1.0,,,,,,,8.0,,,,2.0,5.0,,,,,,,2.0,5.0,1.0,9.0,,,,,,,,0.7142857142857143,,,,1.0,0.6666666666666666,,0.5714285714285714,0.5714285714285714,0.5,0.6,0.6,0.047619047619047616,,,,,,,,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,True
200794-201143-201952-201960-2594,1610612737,"Paul Millsap, Al Horford, Jeff Teague, DeMarre Carroll, Kyle Korver","Millsap, Horford, Teague, Carroll, Korver",200794-201143-201952-201960-2594,ATL,14,-82.0,467.0,942.0,64.0,463.0,76.0,90.0,8.0,404.0,0.5144766146993318,14626.0,475.0,44.0,83.0,14.0,43.0,10.0,173.0,235.0,41.0,43.0,7.0,0.48863636363636365,1.0,92.74442773143716,16.08779443254818,14.974736842105264,15.32762312633833,14.227368421052631,0.09287257019438445,0.09421841541755889,244.0,54.0,80.0,104.0,33.0,76.0,3.0,8.0,298.0,47.0,112.0,545.0,40.0,22.0,5.0,12.0,129.0,76.0,33.0,43.0,106.0,29.0,255.0,48.0,60.0,62.0,47.0,22.0,79.0,5.0,37.0,0.9148936170212766,0.41964285714285715,0.4166666666666667,0.41964285714285715,0.4865853658536585,0.4264705882352941,0.2731707317073171,0.5949367088607594,0.2874251497005988,0.7407407407407407,0.7117903930131004,0.26180257510729615,0.3137254901960784,0.7213114754098361,0.8,0.1951219512195122,0.25365853658536586,0.18536585365853658,0.4342105263157895,0.44,0.8787878787878788,0.23529411764705882,0.375,0.551219512195122,0.4342105263157895,0.5004916870415648,0.5154159090909091,0.5206514705882352,0.09070294784580499,0.11314984709480122,9.325503355704697,24.81517857142857,62.0,114.0,12.0,23.0,129.0,21.0,59.0,126.0,63.0,34.0,13.0,0.4883720930232558,0.5294117647058824,0.43288590604026844,0.525,0.51,0.5175438596491229,0.19696969696969696,0.20454545454545456,0.2780487804878049,0.543859649122807,0.6391752577319587,0.5483870967741935,0.46,0.5217391304347826,0.08333333333333333,0.12742980561555076,4.0,11.0,29.0,38.0,14.0,36.0,1.0,4.0,9.0,10.0,8.0,7.0,132.0,12.0,29.0,14.0,11.0,103.0,8.0,34.0,22.0,12.0,6.0,32.0,25.0,38.0,,95.0,2.0,7.0,6.0,,0.3181818181818182,0.09731543624161074,0.1125,0.6959459459459459,0.3269230769230769,0.234375,0.5789473684210527,0.6956521739130435,0.8444444444444444,0.0392156862745098,0.3625,0.4084507042253521,0.3793103448275862,0.36538461538461536,0.37623762376237624,0.08780487804878048,0.3888888888888889,0.3888888888888889,1.0,0.02,0.18,0.3235294117647059,0.36363636363636365,0.11764705882352941,20.0,18.0,8.0,7.0,8.0,15.0,6.0,18.0,0.47368421052631576,2.0,3.0,3.0,1.0,1.0,6.0,5.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,8.0,10.0,1.0,1.0,6.0,0.3,0.008928571428571428,0.14912280701754385,0.028846153846153848,0.013157894736842105,0.09090909090909091,0.18181818181818182,0.5555555555555556,0.3333333333333333,1.0,0.5,0.02631578947368421,,,,,,,,,1610612737,2015,2014-15,True
200794-201143-201952-202714-203145,1610612737,"Paul Millsap, Al Horford, Jeff Teague, Shelvin Mack, Kent Bazemore","Millsap, Horford, Teague, Mack, Bazemore",200794-201143-201952-202714-203145,ATL,2,6.0,13.0,25.0,,16.0,2.0,4.0,1.0,14.0,0.5333333333333333,380.0,12.0,2.0,,,2.0,,7.0,9.0,2.0,2.0,1.0,0.25,,94.73684210526316,16.846153846153847,13.416666666666666,16.692307692307693,12.916666666666666,0.125,0.15384615384615385,6.0,1.0,,2.0,2.0,7.0,,1.0,6.0,2.0,7.0,10.0,2.0,2.0,,1.0,6.0,7.0,2.0,2.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,0.2857142857142857,,0.2857142857142857,0.6153846153846154,0.3333333333333333,0.5384615384615384,1.0,1.0,0.5,0.875,0.3333333333333333,,,1.0,,0.15384615384615385,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,0.8461538461538461,0.2857142857142857,0.5328269230769231,0.4389,0.5720999999999999,0.07142857142857142,0.14285714285714285,7.616666666666667,25.7,3.0,4.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,0.2,0.25,0.8333333333333334,0.5,0.5,0.5,0.2,0.2,0.3076923076923077,0.75,0.75,0.3333333333333333,1.0,0.5,,0.125,1.0,2.0,,2.0,,,,,,,,1.0,8.0,,,,,6.0,,1.0,1.0,,,,,1.0,,1.0,,,,,0.5,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,0.6666666666666666,0.5,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612737,2015,2014-15,True
200794-201143-201952-202714-2594,1610612737,"Paul Millsap, Al Horford, Jeff Teague, Shelvin Mack, Kyle Korver","Millsap, Horford, Teague, Mack, Korver",200794-201143-201952-202714-2594,ATL,1,,3.0,7.0,,2.0,,,,2.0,0.5,101.0,4.0,,,,,,3.0,3.0,,,,,,99.8019801980198,15.0,14.0,15.0,14.0,,,2.0,,,,,1.0,,,1.0,,1.0,2.0,,,,,,1.0,,,1.0,,2.0,,2.0,,1.0,,1.0,,,,,,,0.5,,0.5,1.0,,1.0,1.0,,,1.0,,,,0.5,,,,,,1.0,,0.493625,,,,,3.0,24.6,1.0,1.0,,,1.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,True
