EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,DeadBallTurnovers,Loose Ball Fouls Drawn,DefAtRimReboundPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGA,BadPassSteals,Fouls,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,Corner3Frequency,FTDefRebounds,BadPassOutOfBoundsTurnovers,ShootingFouls,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,DefFTReboundPct,PenaltyCorner3FGA,Fg2aBlocked,BlockedAtRim,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,PenaltyCorner3Frequency,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Fg3aBlocked,Loose Ball Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,DefensiveGoaltends,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Defensive 3 Seconds Violations,Corner3PctBlocked,HeaveAttempts,Charge Fouls,3SecondViolations,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101162-1718-202322-203078-203490,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Bradley Beal, Otto Porter Jr.","Gortat, Pierce, Wall, Beal, Porter Jr.",101162-1718-202322-203078-203490,WAS,3065.0,6,51.0,-19.0,102.0,103.0,44.0,14.0,205.0,17.0,28.0,3.0,8.0,6.0,12.0,7.0,17.0,16.0,28.0,61.0,17.0,112.0,131.0,4.0,11.0,19.0,10.0,28.0,9.0,53.0,30.0,26.0,2.0,15.0,25.0,11.0,1.0,60.0,12.0,10.0,23.0,38.0,18.0,56.0,6.0,2.0,10.0,2.0,17.0,5.0,13.0,20.0,10.0,1.0,93.0,53.0,44.0,1.0,0.5357142857142857,0.5555555555555556,0.45901639344262296,0.36363636363636365,0.35714285714285715,0.4947916666666667,0.3888888888888889,0.4583333333333333,0.5333333333333333,0.475,0.5096153846153846,0.5882352941176471,0.6571428571428571,0.375,0.5882352941176471,0.6346153846153846,0.33962264150943394,0.3,0.5,0.6,0.5833333333333334,96.3132137030995,13.754901960784315,16.135922330097088,12.794117647058824,15.009708737864077,0.2916666666666667,0.6071428571428571,0.6538461538461539,0.6470588235294118,0.17708333333333334,0.4117647058823529,0.4375,0.14285714285714285,0.16666666666666666,0.4444444444444444,0.375,0.25,0.5,0.65625,0.5044088541666667,0.5448464285714285,0.5025052083333333,0.09615384615384616,0.14492753623188406,0.16964285714285715,0.4732142857142857,7.686885245901639,0.43137254901960786,46.0,7.0,1.0,0.42857142857142855,11.0,26.0,6.0,13.0,13.0,35.0,8.0,20.0,30.0,26.0,11.0,10.0,8.0,0.7692307692307693,0.37142857142857144,0.4,0.37142857142857144,0.3645833333333333,0.2708333333333333,0.4230769230769231,0.4230769230769231,0.7272727272727273,0.2708333333333333,0.46153846153846156,0.4230769230769231,25.3,9.0,4.0,27.0,7.0,0.6,0.09375,5.0,,11.0,5.0,5.0,1.0,6.0,1.0,7.0,3.0,3.0,3.0,0.04918032786885246,0.07142857142857142,0.3,0.5,0.14583333333333334,4.0,2.0,2.0,2.0,5.0,2.0,7.0,5.0,2.0,3.0,6.0,1.0,8.0,1.0,1.0,,1.0,2.0,,0.2857142857142857,0.058823529411764705,0.2857142857142857,0.35714285714285715,0.14285714285714285,1.0,0.02,0.25,0.25,0.75,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,0.2777777777777778,0.4,1.0,0.2857142857142857,2.0,,,,,1.0,1.0,1.0,,,0.1111111111111111,,9.0,1.0,,,,,,,,,,,,,1610612764,2015,2014-15,True
101162-1718-202322-203078-2400,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Bradley Beal, Drew Gooden","Gortat, Pierce, Wall, Beal, Gooden",101162-1718-202322-203078-2400,WAS,510.0,4,8.0,-9.0,15.0,17.0,3.0,2.0,32.0,3.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,8.0,13.0,1.0,17.0,26.0,2.0,2.0,4.0,2.0,3.0,,4.0,6.0,10.0,4.0,3.0,3.0,1.0,2.0,6.0,2.0,,2.0,2.0,2.0,4.0,,,,,1.0,,4.0,2.0,1.0,,13.0,4.0,3.0,,0.375,0.5,0.6153846153846154,1.0,0.6666666666666666,0.5333333333333333,1.0,0.5,0.53125,1.0,0.5,,0.5,0.4,,0.5,0.2857142857142857,,,,,90.3529411764706,15.8,16.058823529411764,15.733333333333333,15.941176470588236,0.4,0.5,0.5,0.3333333333333333,0.26666666666666666,0.5,0.6666666666666666,1.0,0.2,1.0,1.0,0.5,0.5,0.5333333333333333,0.48318,0.5753,0.4705625,0.0625,0.07142857142857142,0.23529411764705882,0.23529411764705882,7.823076923076924,0.2,8.0,1.0,,0.5,,2.0,,1.0,,2.0,,1.0,,2.0,,,,,,,,0.13333333333333333,0.13333333333333333,,,,0.25,,,24.9,,,2.0,,,,,1.0,2.0,,1.0,,1.0,,,1.0,1.0,,0.07692307692307693,,0.6666666666666666,,,3.0,,,,,,,,,,,,,,,2.0,,,,,0.25,,,,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,True
101162-1718-202322-203078-2403,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Bradley Beal, Nene","Gortat, Pierce, Wall, Beal, Nene",101162-1718-202322-203078-2403,WAS,5529.0,7,92.0,28.0,178.0,179.0,12.0,23.0,357.0,30.0,50.0,10.0,15.0,3.0,5.0,14.0,36.0,46.0,64.0,132.0,16.0,195.0,167.0,13.0,22.0,28.0,5.0,11.0,2.0,12.0,58.0,70.0,10.0,29.0,42.0,16.0,6.0,97.0,26.0,21.0,47.0,72.0,30.0,102.0,16.0,5.0,15.0,3.0,27.0,2.0,34.0,21.0,13.0,,167.0,12.0,12.0,,0.453125,0.4915254237288136,0.48484848484848486,0.5909090909090909,0.45454545454545453,0.5114285714285715,0.4642857142857143,0.4166666666666667,0.532967032967033,0.4827586206896552,0.46153846153846156,0.5555555555555556,0.746031746031746,0.38235294117647056,0.84,0.7727272727272727,0.3191489361702128,0.36363636363636365,0.23076923076923078,0.8333333333333334,0.8,92.97883884970157,15.387640449438202,15.58659217877095,14.612359550561798,14.94413407821229,0.2857142857142857,0.6,0.6382978723404256,0.5333333333333333,0.2057142857142857,0.3888888888888889,0.4375,0.42857142857142855,0.26285714285714284,0.5357142857142857,0.6666666666666666,0.4166666666666667,0.6,0.5314285714285715,0.49380085714285715,0.5001980769230769,0.45992083333333333,0.07142857142857142,0.09352517985611511,0.14358974358974358,0.06153846153846154,8.866666666666667,0.06741573033707865,5.0,12.0,5.0,0.625,8.0,26.0,,,17.0,43.0,,1.0,39.0,26.0,8.0,13.0,5.0,0.7647058823529411,0.3953488372093023,,0.3953488372093023,0.24571428571428572,0.14857142857142858,0.3076923076923077,0.3333333333333333,0.625,,,0.3076923076923077,24.772093023255817,17.0,11.0,33.0,,1.0,0.09714285714285714,4.0,7.0,15.0,2.0,12.0,2.0,12.0,0.8,1.0,7.0,7.0,8.0,0.05303030303030303,0.06,0.6,0.6666666666666666,0.08333333333333333,20.0,9.0,,,5.0,,6.0,2.0,8.0,7.0,4.0,6.0,12.0,,1.0,2.0,2.0,6.0,1.0,,0.1111111111111111,0.15384615384615385,0.16666666666666666,0.125,0.7586206896551724,0.07142857142857142,0.43478260869565216,0.43478260869565216,0.35,0.5294117647058824,0.5625,0.8888888888888888,0.3,0.17857142857142858,,,,1.0,3.0,4.0,3.0,,,,3.0,0.06976744186046512,0.07692307692307693,0.03571428571428571,,12.0,1.0,2.0,1.0,1.0,1.0,0.058823529411764705,,,,,,,,1610612764,2015,2014-15,True
101162-201196-202066-203490-2400,1610612764,"Marcin Gortat, Ramon Sessions, Garrett Temple, Otto Porter Jr., Drew Gooden","Gortat, Sessions, Temple, Porter Jr., Gooden",101162-201196-202066-203490-2400,WAS,460.0,3,8.0,3.0,16.0,17.0,8.0,,33.0,2.0,3.0,,,2.0,3.0,,2.0,4.0,6.0,9.0,6.0,18.0,15.0,,,,2.0,5.0,3.0,7.0,10.0,2.0,,5.0,5.0,2.0,,10.0,,3.0,5.0,9.0,,9.0,2.0,1.0,,,,,4.0,8.0,3.0,1.0,18.0,7.0,8.0,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,,0.4,0.5,,0.3333333333333333,0.5625,,0.4375,,1.0,,0.75,0.8888888888888888,,,,1.0,0.5,103.30434782608695,12.75,15.058823529411764,12.75,14.705882352941176,0.25,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,,,0.3333333333333333,,,0.5,0.6666666666666666,0.5,0.5047125,,0.557,0.2,0.25,,0.3888888888888889,9.866666666666667,0.5,13.0,,,,,3.0,,1.0,,3.0,,1.0,,3.0,,,,,,,,0.25,0.25,,,,0.16666666666666666,,,25.066666666666666,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.75,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,True
101162-201196-202322-202338-203490,1610612764,"Marcin Gortat, Ramon Sessions, John Wall, Kevin Seraphin, Otto Porter Jr.","Gortat, Sessions, Wall, Seraphin, Porter Jr.",101162-201196-202322-202338-203490,WAS,114.0,1,2.0,,6.0,6.0,6.0,1.0,12.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,2.0,,5.0,5.0,,1.0,,1.0,2.0,,5.0,2.0,,,1.0,2.0,1.0,,5.0,,,2.0,2.0,,2.0,,,,,,,,,,,5.0,5.0,6.0,,1.0,1.0,0.5,,0.5,0.4166666666666667,,0.4166666666666667,0.4166666666666667,,0.4166666666666667,,1.0,,,1.0,,,,1.0,,151.57894736842107,11.333333333333334,7.666666666666667,11.0,7.666666666666667,0.16666666666666666,1.0,1.0,1.0,,,,,0.16666666666666666,,,0.16666666666666666,1.0,0.8333333333333334,0.5450916666666666,0.3766,0.5450916666666666,,,,1.0,8.95,1.0,6.0,,,,1.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,24.65,1.0,,2.0,2.0,,0.16666666666666666,,,,,,,,,1.0,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,True
101162-201196-202322-203078-203490,1610612764,"Marcin Gortat, Ramon Sessions, John Wall, Bradley Beal, Otto Porter Jr.","Gortat, Sessions, Wall, Beal, Porter Jr.",101162-201196-202322-203078-203490,WAS,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,True
101162-201196-202322-203078-2400,1610612764,"Marcin Gortat, Ramon Sessions, John Wall, Bradley Beal, Drew Gooden","Gortat, Sessions, Wall, Beal, Gooden",101162-201196-202322-203078-2400,WAS,4.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,,4.0,,,,,,,,,,,,,,,1.0,0.25755,,0.25755,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,True
101162-201196-202322-203490-2400,1610612764,"Marcin Gortat, Ramon Sessions, John Wall, Otto Porter Jr., Drew Gooden","Gortat, Sessions, Wall, Porter Jr., Gooden",101162-201196-202322-203490-2400,WAS,1230.0,5,20.0,-8.0,41.0,42.0,19.0,5.0,83.0,8.0,14.0,1.0,2.0,7.0,8.0,1.0,7.0,5.0,11.0,26.0,6.0,37.0,45.0,1.0,3.0,2.0,9.0,15.0,,18.0,8.0,14.0,2.0,4.0,7.0,3.0,,17.0,5.0,2.0,6.0,9.0,7.0,16.0,7.0,5.0,1.0,1.0,6.0,2.0,9.0,8.0,4.0,,35.0,18.0,19.0,,0.36363636363636365,0.4,0.4230769230769231,0.3333333333333333,0.6,0.3974358974358974,0.2,0.45,0.43023255813953487,0.2,0.45,0.16666666666666666,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.2916666666666667,0.16666666666666666,,0.5,0.4,97.17073170731707,15.195121951219512,14.452380952380953,14.268292682926829,13.214285714285714,0.358974358974359,0.5714285714285714,0.7272727272727273,0.375,0.1794871794871795,0.14285714285714285,0.16666666666666666,,0.1282051282051282,0.4,0.5,0.4,0.875,0.6923076923076923,0.47501710526315793,0.582475,0.4673894736842105,0.09302325581395349,0.13333333333333333,0.05405405405405406,0.4864864864864865,7.050000000000001,0.4634146341463415,15.0,5.0,2.0,0.5714285714285714,3.0,11.0,,4.0,3.0,13.0,,5.0,9.0,10.0,3.0,3.0,3.0,1.0,0.23076923076923078,,0.25,0.3333333333333333,0.28205128205128205,0.2727272727272727,0.2727272727272727,1.0,0.2,,0.3,28.023076923076925,2.0,2.0,9.0,4.0,,0.05128205128205128,1.0,,1.0,2.0,4.0,,4.0,1.0,1.0,4.0,4.0,2.0,0.15384615384615385,0.21428571428571427,0.6666666666666666,0.5,0.05,2.0,,,,2.0,,2.0,,,1.0,2.0,2.0,,,1.0,1.0,1.0,,,,0.14285714285714285,0.2222222222222222,0.2857142857142857,,,0.10526315789473684,0.4,0.4,0.5,,,,,0.4,,,,,1.0,1.0,,,,,,0.07692307692307693,,,,,,,1.0,,,0.5,1.0,2.0,,,,,,1610612764,2015,2014-15,True
101162-201196-202338-203078-203490,1610612764,"Marcin Gortat, Ramon Sessions, Kevin Seraphin, Bradley Beal, Otto Porter Jr.","Gortat, Sessions, Seraphin, Beal, Porter Jr.",101162-201196-202338-203078-203490,WAS,160.0,1,3.0,-4.0,4.0,4.0,,,8.0,,,,,,,,,1.0,,1.0,,,4.0,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,0.6666666666666666,,,,1.0,,72.0,16.25,23.75,16.25,20.0,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,0.47691666666666666,,,,,,,17.9,,,1.0,,,,1.0,,,,2.0,,,,1.0,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,24.65,1.0,,2.0,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,True
101162-201196-203078-203490-2400,1610612764,"Marcin Gortat, Ramon Sessions, Bradley Beal, Otto Porter Jr., Drew Gooden","Gortat, Sessions, Beal, Porter Jr., Gooden",101162-201196-203078-203490-2400,WAS,669.0,5,11.0,-19.0,22.0,21.0,14.0,2.0,43.0,6.0,8.0,1.0,1.0,5.0,7.0,,1.0,2.0,6.0,11.0,5.0,17.0,36.0,1.0,2.0,2.0,5.0,9.0,2.0,12.0,8.0,4.0,2.0,4.0,4.0,4.0,,8.0,1.0,2.0,2.0,4.0,2.0,6.0,1.0,,2.0,1.0,4.0,1.0,4.0,8.0,2.0,2.0,15.0,12.0,14.0,2.0,0.6666666666666666,0.8,0.5454545454545454,0.5,0.5555555555555556,0.3333333333333333,0.5,0.38461538461538464,0.38636363636363635,0.5,0.4,0.5,0.6666666666666666,0.2,1.0,0.8,0.2,,,1.0,1.0,92.55605381165918,16.545454545454547,14.523809523809524,15.772727272727273,14.523809523809524,0.4444444444444444,0.75,0.75,0.6666666666666666,0.05555555555555555,,,,0.1111111111111111,0.5,1.0,0.5384615384615384,0.7142857142857143,0.8333333333333334,0.5467176470588235,0.3931,0.55785,0.1,0.15384615384615385,0.11764705882352941,0.7058823529411765,4.090909090909091,0.6363636363636364,13.0,2.0,,0.5,,6.0,,4.0,,7.0,,4.0,,5.0,,,,,,,,0.3888888888888889,0.3333333333333333,,,,0.3076923076923077,,,29.47142857142857,1.0,1.0,10.0,2.0,1.0,0.05555555555555555,,,4.0,1.0,,,,,,1.0,,,0.09090909090909091,,0.5,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,0.2,0.25,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1610612764,2015,2014-15,True
101162-201196-203078-203490-2403,1610612764,"Marcin Gortat, Ramon Sessions, Bradley Beal, Otto Porter Jr., Nene","Gortat, Sessions, Beal, Porter Jr., Nene",101162-201196-203078-203490-2403,WAS,482.0,1,8.0,-2.0,15.0,14.0,6.0,6.0,29.0,2.0,3.0,1.0,2.0,,,,6.0,5.0,2.0,14.0,1.0,14.0,16.0,1.0,3.0,8.0,,3.0,1.0,4.0,4.0,,,2.0,5.0,2.0,,13.0,6.0,2.0,3.0,6.0,6.0,12.0,,,1.0,,2.0,2.0,2.0,2.0,1.0,,6.0,4.0,6.0,,1.0,1.0,0.14285714285714285,0.3333333333333333,,0.3611111111111111,0.8,0.375,0.3684210526315789,0.8,0.4,0.5,0.75,0.5454545454545454,1.0,0.8333333333333334,0.5,0.8,0.4,1.0,1.0,86.6390041493776,16.933333333333334,16.285714285714285,14.933333333333334,15.785714285714286,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,,0.2777777777777778,0.4,0.5,,,0.3888888888888889,0.4233972222222222,0.3991,0.3951375,0.05263157894736842,0.06666666666666667,0.5714285714285714,0.2857142857142857,10.200000000000001,0.4,5.0,1.0,,1.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,9.0,3.0,3.0,3.0,3.0,1.0,0.75,1.0,0.75,0.2222222222222222,0.16666666666666666,1.0,1.0,1.0,0.25,1.0,1.0,26.25,1.0,,2.0,,,0.05555555555555555,1.0,,,1.0,2.0,1.0,2.0,1.0,,2.0,1.0,2.0,0.14285714285714285,,,1.0,,,,,2.0,2.0,2.0,2.0,,,,,2.0,1.0,,1.0,,,,,1.0,0.3333333333333333,,,,,0.2,,,,,,,1.0,0.4,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,True
101162-202322-203078-203490-2400,1610612764,"Marcin Gortat, John Wall, Bradley Beal, Otto Porter Jr., Drew Gooden","Gortat, Wall, Beal, Porter Jr., Gooden",101162-202322-203078-203490-2400,WAS,1324.0,7,22.0,11.0,44.0,42.0,15.0,7.0,86.0,9.0,13.0,3.0,3.0,4.0,5.0,4.0,13.0,3.0,14.0,29.0,7.0,53.0,42.0,4.0,5.0,12.0,6.0,12.0,3.0,24.0,16.0,12.0,2.0,8.0,14.0,4.0,4.0,34.0,6.0,3.0,14.0,19.0,7.0,26.0,5.0,2.0,2.0,2.0,4.0,,10.0,11.0,5.0,1.0,41.0,24.0,15.0,1.0,0.5714285714285714,0.6153846153846154,0.4827586206896552,0.8,0.5,0.5348837209302325,0.9166666666666666,0.65625,0.5520833333333334,0.8571428571428571,0.631578947368421,0.5,0.8235294117647058,0.4,0.75,0.8095238095238095,0.30434782608695654,0.3333333333333333,0.5,0.6,0.6666666666666666,93.53474320241692,14.863636363636363,15.952380952380953,13.909090909090908,15.380952380952381,0.3023255813953488,0.6923076923076923,0.8181818181818182,0.4444444444444444,0.3023255813953488,0.3076923076923077,0.4444444444444444,1.0,0.06976744186046512,0.5,1.0,0.3125,0.8,0.627906976744186,0.4924046511627907,0.44253,0.46205625,0.10638297872340426,0.15151515151515152,0.22641509433962265,0.4528301886792453,5.572413793103448,0.3409090909090909,4.0,2.0,,1.0,6.0,12.0,3.0,4.0,6.0,14.0,3.0,4.0,18.0,12.0,6.0,6.0,6.0,1.0,0.42857142857142855,0.75,0.42857142857142855,0.32558139534883723,0.27906976744186046,0.5,0.5,1.0,0.25,0.75,0.5,24.75,2.0,3.0,10.0,1.0,1.0,0.046511627906976744,2.0,1.0,6.0,,1.0,1.0,1.0,1.0,,6.0,,,0.20689655172413793,0.15384615384615385,0.5,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,1.0,0.3076923076923077,0.125,0.16666666666666666,,0.875,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.16666666666666666,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1610612764,2015,2014-15,True
101162-202322-203078-203490-2403,1610612764,"Marcin Gortat, John Wall, Bradley Beal, Otto Porter Jr., Nene","Gortat, Wall, Beal, Porter Jr., Nene",101162-202322-203078-203490-2403,WAS,184.0,2,3.0,-2.0,7.0,7.0,2.0,1.0,14.0,1.0,2.0,,,,,,1.0,2.0,1.0,5.0,2.0,4.0,6.0,,,,,2.0,,,2.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,4.0,1.0,5.0,,,2.0,2.0,2.0,,1.0,2.0,1.0,,4.0,,2.0,,1.0,1.0,0.2,,,0.2,,,0.3333333333333333,,,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,1.0,,109.56521739130434,13.142857142857142,13.142857142857142,12.285714285714286,13.142857142857142,0.4,0.5,0.5,1.0,0.2,,,,0.4,,,,,0.4,0.5049,,0.28815,0.16666666666666666,0.16666666666666666,,,9.28,0.2857142857142857,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,True
101198-1718-201196-203078-203490,1610612764,"Will Bynum, Paul Pierce, Ramon Sessions, Bradley Beal, Otto Porter Jr.","Bynum, Pierce, Sessions, Beal, Porter Jr.",101198-1718-201196-203078-203490,WAS,1.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,True
