EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGA,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyPointsPct,BlockingFoulsDrawn,BlockedShortMidRange,PenaltyArc3FGM,PenaltyFtPoints,2pt And 1 Free Throw Trips,PenaltyArc3Accuracy,Travels,SecondChanceFtPoints,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,Offensive Fouls Drawn,Loose Ball Fouls,OffArc3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,FTOffRebounds,BlockingFouls,Charge Fouls,Blocked3s,BlockedArc3,OffensiveGoaltends,OffFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,SecondChanceCorner3PctAssisted,HeaveAttempts,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,team_id,year,season,team_vs
101141-201564-201573-203089-203114,1610612749,"Ersan Ilyasova, O.J. Mayo, Jerryd Bayless, John Henson, Khris Middleton","Ilyasova, Mayo, Bayless, Henson, Middleton",101141-201564-201573-203089-203114,MIL,282.0,3,5.0,-3.0,9.0,9.0,1.0,4.0,2.0,18.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,9.0,12.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,1.0,2.0,1.0,7.0,1.0,0.5,0.5,1.0,0.5,0.5,0.2857142857142857,1.0,0.3888888888888889,1.0,0.45,1.0,0.2222222222222222,0.14285714285714285,0.5,1.0,0.3333333333333333,0.4,1.0,0.5,0.3333333333333333,1.0,0.5,1.0,1.0,0.2,91.91489361702128,16.11111111111111,15.222222222222221,14.666666666666666,14.777777777777779,0.2222222222222222,0.5,1.0,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.5,0.5,1.0,1.0,0.4444444444444444,0.5,0.49072777777777776,0.3249,0.53835,0.1,0.125,0.2222222222222222,10.4,25.6,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2015,2014-15,False
101141-201564-201573-203089-203487,1610612749,"Ersan Ilyasova, O.J. Mayo, Jerryd Bayless, John Henson, Michael Carter-Williams","Ilyasova, Mayo, Bayless, Henson, Carter-Williams",101141-201564-201573-203089-203487,MIL,136.0,1,2.0,-3.0,6.0,5.0,1.0,5.0,1.0,11.0,2.0,4.0,,,1.0,,,,2.0,5.0,,,,4.0,7.0,1.0,1.0,2.0,,2.0,2.0,,,,,1.0,,1.0,,1.0,2.0,1.0,,,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,2.0,1.0,0.5,1.0,,,,0.4,1.0,0.4,1.0,0.4,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,0.5,,,,,116.47058823529412,13.166666666666666,11.4,13.166666666666666,11.4,0.8,0.5,0.5,0.5,,0.2,,,,,,,,0.8,,0.5840799999999999,0.6666,,,,0.5,4.86,,0.16666666666666666,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2015,2014-15,False
101141-201564-201573-203089-203507,1610612749,"Ersan Ilyasova, O.J. Mayo, Jerryd Bayless, John Henson, Giannis Antetokounmpo","Ilyasova, Mayo, Bayless, Henson, Antetokounmpo",101141-201564-201573-203089-203507,MIL,348.0,3,6.0,-9.0,11.0,11.0,,2.0,1.0,22.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,,2.0,6.0,1.0,3.0,,7.0,16.0,1.0,1.0,2.0,,4.0,,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,4.0,5.0,1.0,6.0,,1.0,1.0,3.0,,1.0,2.0,1.0,,,,5.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3888888888888889,1.0,0.3888888888888889,1.0,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.8,0.25,0.5,0.7142857142857143,0.16666666666666666,,,0.5,,,91.0344827586207,14.636363636363637,17.0,14.181818181818182,17.0,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.4444444444444444,0.25,0.25,0.2222222222222222,0.5,0.5,1.0,,0.4444444444444444,0.5,0.49191111111111113,0.3653,,,,0.2857142857142857,13.866666666666667,24.2,,,,,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2015,2014-15,False
101141-201564-201573-203114-2585,1610612749,"Ersan Ilyasova, O.J. Mayo, Jerryd Bayless, Khris Middleton, Zaza Pachulia","Ilyasova, Mayo, Bayless, Middleton, Pachulia",101141-201564-201573-203114-2585,MIL,45.0,1,1.0,-1.0,1.0,1.0,,,,2.0,,,,,1.0,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,0.25,,,1.0,,,,,,,,,,,,,64.0,27.0,18.0,27.0,18.0,,,,,,1.0,,,,,,,,,,0.3896,,,0.5,0.5,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2015,2014-15,False
101141-201564-201573-203507-2585,1610612749,"Ersan Ilyasova, O.J. Mayo, Jerryd Bayless, Giannis Antetokounmpo, Zaza Pachulia","Ilyasova, Mayo, Bayless, Antetokounmpo, Pachulia",101141-201564-201573-203507-2585,MIL,120.0,1,2.0,-3.0,4.0,4.0,,,,8.0,,,,1.0,2.0,,,,1.0,2.0,,1.0,,2.0,5.0,,,,,2.0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,1.0,,1.0,1.0,,,,,2.0,,1.0,1.0,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,96.0,15.5,14.5,15.5,14.5,,,,,,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,,0.47655000000000003,,,,,,16.5,23.7,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2015,2014-15,False
101141-201564-203089-203114-203487,1610612749,"Ersan Ilyasova, O.J. Mayo, John Henson, Khris Middleton, Michael Carter-Williams","Ilyasova, Mayo, Henson, Middleton, Carter-Williams",101141-201564-203089-203114-203487,MIL,480.0,4,8.0,1.0,16.0,17.0,10.0,13.0,3.0,33.0,4.0,8.0,2.0,,1.0,,2.0,,6.0,11.0,3.0,5.0,2.0,23.0,22.0,2.0,2.0,7.0,2.0,6.0,6.0,6.0,2.0,,3.0,3.0,2.0,5.0,,2.0,12.0,3.0,1.0,3.0,6.0,3.0,9.0,,1.0,,2.0,,2.0,5.0,3.0,,4.0,1.0,16.0,10.0,0.5,0.75,0.6666666666666666,0.6,0.6,0.5454545454545454,1.0,0.65625,1.1666666666666667,0.6388888888888888,1.1666666666666667,0.3125,0.2727272727272727,0.375,0.5,0.6,0.6,1.0,0.6666666666666666,0.42857142857142855,0.75,,0.5,,,99.0,13.875,15.176470588235293,13.625,13.823529411764707,0.5,0.5,0.8,0.5,0.125,0.0625,,,0.125,,,,,0.8125,,0.5766,0.6018666666666667,0.5890166666666666,0.058823529411764705,0.08333333333333333,0.30434782608695654,3.9909090909090907,24.34,0.625,2.0,2.0,4.0,2.0,,1.0,1.0,1.0,0.6666666666666666,1.0,3.0,,,,1.0,1.0,1.0,,,,0.6666666666666666,,1.0,,,0.1875,,,4.0,8.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,10.0,2.0,18.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,0.6,0.75,0.6923076923076923,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.5,0.16666666666666666,1.0,0.782608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2015,2014-15,False
101141-201564-203114-203487-2585,1610612749,"Ersan Ilyasova, O.J. Mayo, Khris Middleton, Michael Carter-Williams, Zaza Pachulia","Ilyasova, Mayo, Middleton, Carter-Williams, Pachulia",101141-201564-203114-203487-2585,MIL,467.0,2,8.0,-2.0,16.0,14.0,,6.0,,30.0,3.0,4.0,3.0,,3.0,,1.0,,5.0,10.0,,1.0,5.0,15.0,17.0,,,,,6.0,4.0,,1.0,,1.0,3.0,,3.0,,3.0,6.0,,2.0,3.0,5.0,,5.0,,1.0,,1.0,,4.0,6.0,4.0,1.0,6.0,3.0,15.0,,0.6,0.6,,,,0.5,,0.45454545454545453,,0.5357142857142857,,0.09090909090909091,0.1,,1.0,1.0,,0.6666666666666666,0.8333333333333334,,,,1.0,,,92.50535331905782,12.75,18.785714285714285,12.75,18.642857142857142,0.36363636363636365,0.75,0.75,1.0,0.2727272727272727,0.2727272727272727,,,0.09090909090909091,,,,,0.45454545454545453,,0.4873272727272727,,,0.21428571428571427,0.23076923076923078,,8.98,27.9,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,,,1.0,1.0,0.6666666666666666,1.0,,,0.3333333333333333,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2015,2014-15,False
101141-201564-203487-203507-2585,1610612749,"Ersan Ilyasova, O.J. Mayo, Michael Carter-Williams, Giannis Antetokounmpo, Zaza Pachulia","Ilyasova, Mayo, Carter-Williams, Antetokounmpo, Pachulia",101141-201564-203487-203507-2585,MIL,248.0,1,4.0,3.0,8.0,9.0,6.0,,,17.0,1.0,2.0,4.0,,,1.0,1.0,1.0,4.0,6.0,1.0,1.0,3.0,14.0,11.0,,,,1.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,,3.0,1.0,14.0,6.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,,0.7857142857142857,,0.875,,0.14285714285714285,0.16666666666666666,0.5,,,,0.3333333333333333,0.3333333333333333,,,,,,,98.70967741935483,12.125,16.77777777777778,12.125,16.11111111111111,0.2857142857142857,0.5,1.0,1.0,0.5714285714285714,,,,0.14285714285714285,1.0,1.0,1.0,0.2,0.42857142857142855,1.0,0.4713,,0.49092,0.14285714285714285,0.16666666666666666,,7.6499999999999995,24.4,0.75,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,3.0,,,,,,,,2.0,4.0,1.0,9.0,,,1.0,,,,,,1.0,9.0,1.0,,1.0,0.5,0.7,0.75,,0.75,0.75,0.3333333333333333,,,,,,0.2,,,,0.6428571428571429,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2015,2014-15,False
101141-201573-203089-203114-203507,1610612749,"Ersan Ilyasova, Jerryd Bayless, John Henson, Khris Middleton, Giannis Antetokounmpo","Ilyasova, Bayless, Henson, Middleton, Antetokounmpo",101141-201573-203089-203114-203507,MIL,53.0,1,1.0,-5.0,2.0,2.0,,,,4.0,,,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,108.67924528301887,13.5,13.0,13.5,13.0,,,,,,,,,,,,,,1.0,,0.6096,,,,,,,23.7,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2015,2014-15,False
101141-201573-203114-203487-2585,1610612749,"Ersan Ilyasova, Jerryd Bayless, Khris Middleton, Michael Carter-Williams, Zaza Pachulia","Ilyasova, Bayless, Middleton, Carter-Williams, Pachulia",101141-201573-203114-203487-2585,MIL,266.0,2,4.0,2.0,9.0,9.0,3.0,3.0,,18.0,1.0,1.0,1.0,2.0,3.0,,,,4.0,5.0,1.0,1.0,1.0,12.0,10.0,,,,,6.0,2.0,3.0,,,,3.0,1.0,4.0,,1.0,9.0,,,3.0,3.0,,3.0,,1.0,1.0,2.0,,,1.0,1.0,,2.0,,12.0,3.0,0.75,0.75,1.0,1.0,1.0,0.8,,0.9166666666666666,,0.8571428571428571,,0.16666666666666666,,,0.5,1.0,,,1.0,,,,1.0,,,97.44360902255639,12.444444444444445,17.11111111111111,12.444444444444445,17.11111111111111,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,,,,,,0.3333333333333333,,0.5047166666666667,,0.3982,,,,13.5,23.0,0.3333333333333333,,,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,0.5,0.16666666666666666,,,,,1.0,1.0,,,,,,,2.0,2.0,,5.0,,1.0,1.0,,1.0,,,,1.0,5.0,1.0,,,1.0,1.0,0.8333333333333334,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.4166666666666667,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2015,2014-15,False
