EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceFG2A,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,AtRimFrequency,ShortMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,SelfOReb,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,OffShortMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,OffThreePtRebounds,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3FGM,PtsUnassisted2s,NonHeaveArc3FGM,Arc3Assists,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,DefArc3ReboundPct,ShortMidRangeFGM,ShortMidRangeAssists,Steals,BadPassSteals,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG3M,LostBallSteals,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,FTDefRebounds,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,DefFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedAtRim,ShortMidRangePctBlocked,SecondChanceAtRimFGM,PtsPutbacks,FTOffRebounds,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,LongMidRangePctBlocked,OffensiveGoaltends,Charge Fouls,PenaltyArc3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3SecondViolations,PenaltyArc3Accuracy,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
1737-201166-202703-202734-203503,1610612741,"Nazr Mohammed, Aaron Brooks, Nikola Mirotic, E'Twaun Moore, Tony Snell","Mohammed, Brooks, Mirotic, Moore, Snell",1737-201166-202703-202734-203503,CHI,46.0,1,1.0,-2.0,2.0,1.0,2.0,1.0,3,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,93.91304347826086,20.0,6.0,20.0,6.0,1.0,0.3576,0.3576,17.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2015,2014-15,True
1737-201166-202703-203503-203926,1610612741,"Nazr Mohammed, Aaron Brooks, Nikola Mirotic, Tony Snell, Doug McDermott","Mohammed, Brooks, Mirotic, Snell, McDermott",1737-201166-202703-203503-203926,CHI,108.0,1,2.0,-6.0,3.0,4.0,,,7,1.0,5.0,6.0,,,,,,,93.33333333333333,21.333333333333332,11.0,21.0,10.25,0.2,0.54418,,7.06,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.5,0.4,0.5,0.4,1.0,0.5,0.4,0.4,1.0,0.4,0.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2015,2014-15,True
1737-201166-202703-203503-2550,1610612741,"Nazr Mohammed, Aaron Brooks, Nikola Mirotic, Tony Snell, Kirk Hinrich","Mohammed, Brooks, Mirotic, Snell, Hinrich",1737-201166-202703-203503-2550,CHI,195.0,2,3.0,-6.0,6.0,6.0,5.0,5.0,12,1.0,4.0,11.0,3.0,,,,,5.0,88.61538461538461,18.666666666666668,13.833333333333334,17.666666666666668,11.5,0.16666666666666666,0.4754583333333333,0.48535000000000006,9.575,0.8333333333333334,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.3333333333333333,0.25,,0.5,0.16666666666666666,0.3333333333333333,,0.5,0.4254,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.2,0.35714285714285715,0.25,0.3333333333333333,0.5,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,1.0,0.4,0.6,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2015,2014-15,True
1737-202703-202734-203503-203926,1610612741,"Nazr Mohammed, Nikola Mirotic, E'Twaun Moore, Tony Snell, Doug McDermott","Mohammed, Mirotic, Moore, Snell, McDermott",1737-202703-202734-203503-203926,CHI,465.0,3,8.0,-9.0,16.0,16.0,4.0,3.0,32,3.0,9.0,17.0,2.0,1.0,,3.0,,4.0,99.09677419354838,17.875,11.1875,15.5625,10.8125,0.1875,0.487865625,0.3820625,8.833333333333334,0.25,2.0,2.0,4.0,3.0,2.0,6.0,7.0,4.0,11.0,0.75,0.2857142857142857,0.6363636363636364,0.3076923076923077,,,0.125,0.25,0.5,0.5625,0.6029,4.0,,,,2.0,6.0,1.0,2.0,7.0,1.0,8.0,1.0,2.0,,5.0,4.0,6.0,2.0,3.0,,2.0,7.0,2.0,1.0,,3.0,1.0,1.0,2.0,,7.0,5.0,1.0,,1.0,1.0,0.2222222222222222,0.5,0.21875,0.625,0.23529411764705882,0.625,0.4375,0.25,0.16666666666666666,,,,0.6666666666666666,0.6666666666666666,1.0,0.375,,,0.25,0.625,25.614285714285717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.5,0.14285714285714285,0.1,0.1111111111111111,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.8333333333333334,0.5,0.0625,1.0,1.0,1.0,0.25,0.25,1.0,0.058823529411764705,0.1,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2015,2014-15,True
201149-201166-201565-201959-2399,1610612741,"Joakim Noah, Aaron Brooks, Derrick Rose, Taj Gibson, Mike Dunleavy","Noah, Brooks, Rose, Gibson, Dunleavy",201149-201166-201565-201959-2399,CHI,175.0,1,3.0,-2.0,6.0,5.0,,,11,,1.0,9.0,,,,,,,90.51428571428572,17.666666666666668,13.8,17.666666666666668,13.8,,0.5603125,,0.3,,1.0,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,0.25,,,1.0,,,1.0,,,,3.0,,1.0,3.0,2.0,7.0,,,,,,3.0,,1.0,,,3.0,,,,,,2.0,4.0,,7.0,,,,,,1.0,,0.625,,0.5833333333333334,,0.75,,,1.0,1.0,,,,,0.75,,,,,25.96666666666667,,,,,,1.0,,,,,3.0,,1.0,,,,,,,2.0,1.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.6666666666666666,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2015,2014-15,True
201149-201166-201565-202703-2550,1610612741,"Joakim Noah, Aaron Brooks, Derrick Rose, Nikola Mirotic, Kirk Hinrich","Noah, Brooks, Rose, Mirotic, Hinrich",201149-201166-201565-202703-2550,CHI,33.0,1,1.0,2.0,1.0,1.0,,,2,,1.0,,,,,,,,87.27272727272727,13.0,20.0,13.0,20.0,,0.7961,,0.1,,1.0,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,2.0,,,,,2.0,,1.0,1.0,1.0,,2.0,,,,,,1.0,,,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2015,2014-15,True
201149-201166-201565-202710-203503,1610612741,"Joakim Noah, Aaron Brooks, Derrick Rose, Jimmy Butler, Tony Snell","Noah, Brooks, Rose, Butler, Snell",201149-201166-201565-202710-203503,CHI,243.0,1,4.0,3.0,6.0,7.0,,2.0,13,2.0,4.0,2.0,,1.0,,1.0,,,77.03703703703704,17.833333333333332,19.428571428571427,17.5,18.714285714285715,0.4,0.48331999999999997,,11.85,,1.0,,1.0,,,2.0,5.0,1.0,6.0,1.0,,0.8333333333333334,0.3333333333333333,,1.0,0.2,0.2,,0.4,,1.0,,,,,,,1.0,1.0,3.0,5.0,,,,,2.0,,1.0,1.0,,,2.0,,,,3.0,,2.0,4.0,,3.0,,,,1.0,1.0,0.25,,0.2,,0.35714285714285715,,0.2,,,,,,,,,,,,,,22.3,,1.0,,,,,,2.0,2.0,,,1.0,,,1.0,3.0,,,,2.0,,,,,,,,1.0,0.25,1.0,,0.75,1.0,,,1.0,,1.0,0.2,,,,,,,0.2857142857142857,0.3333333333333333,0.4,,,,,,,,,,,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2015,2014-15,True
201149-201166-201565-203503-2550,1610612741,"Joakim Noah, Aaron Brooks, Derrick Rose, Tony Snell, Kirk Hinrich","Noah, Brooks, Rose, Snell, Hinrich",201149-201166-201565-203503-2550,CHI,58.0,1,1.0,-1.0,2.0,2.0,,,4,,,3.0,,,,,,,99.3103448275862,21.0,8.0,21.0,8.0,,0.4134,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,1.0,3.0,,2.0,,,,,,,,,,0.5,,1.0,,,,,,,,,1.0,,,,,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2015,2014-15,True
201149-201166-201959-202703-202710,1610612741,"Joakim Noah, Aaron Brooks, Taj Gibson, Nikola Mirotic, Jimmy Butler","Noah, Brooks, Gibson, Mirotic, Butler",201149-201166-201959-202703-202710,CHI,300.0,3,5.0,7.0,8.0,8.0,,,16,2.0,6.0,6.0,,,,1.0,,,76.8,16.0,21.5,13.0,20.625,0.25,0.5423125,,7.233333333333333,,4.0,,,2.0,1.0,1.0,1.0,2.0,3.0,0.25,0.5,0.25,0.6666666666666666,1.0,0.5,0.5,,,0.75,0.3411,3.0,3.0,,,1.0,1.0,,4.0,2.0,2.0,13.0,,,,,4.0,1.0,2.0,3.0,2.0,,7.0,,,,2.0,,3.0,2.0,,8.0,,,,0.5,0.5,0.6666666666666666,,0.6875,,0.7222222222222222,,0.25,,,0.75,1.0,0.6666666666666666,0.5,0.5,,0.125,,,,,25.7,1.0,1.0,,,,1.0,1.0,,5.0,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,0.5,,0.5,0.8333333333333334,0.16666666666666666,0.25,1.0,,1.0,,1.0,,,,0.125,1.0,1.0,1.0,,,,0.1111111111111111,0.14285714285714285,0.38461538461538464,,4.0,,,,,,,,,,,,,3.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2015,2014-15,True
201149-201166-201959-202703-203503,1610612741,"Joakim Noah, Aaron Brooks, Taj Gibson, Nikola Mirotic, Tony Snell","Noah, Brooks, Gibson, Mirotic, Snell",201149-201166-201959-202703-203503,CHI,728.0,3,12.0,6.0,22.0,22.0,,,44,5.0,12.0,22.0,,,,3.0,,,87.03296703296704,15.136363636363637,17.954545454545453,14.318181818181818,17.227272727272727,0.2631578947368421,0.5433736842105263,,9.533333333333333,,5.0,,2.0,,2.0,4.0,9.0,3.0,12.0,0.8,0.4,0.7,0.3,,1.0,0.2631578947368421,0.10526315789473684,,0.631578947368421,0.509925,3.0,4.0,,,2.0,6.0,,7.0,7.0,8.0,28.0,,,,,8.0,6.0,4.0,6.0,3.0,,14.0,,5.0,,7.0,,8.0,11.0,1.0,25.0,,,,0.5714285714285714,0.5714285714285714,0.5833333333333334,,0.5263157894736842,,0.5625,,0.3684210526315789,1.0,,0.8,0.8,0.75,0.4,0.4,,0.3157894736842105,,,,,25.17142857142857,1.0,1.0,,,3.0,2.0,3.0,,3.0,,6.0,,2.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,,,,1.0,0.2857142857142857,,0.2857142857142857,0.5,,,1.0,0.6,0.2,0.3333333333333333,0.2,,1.0,,0.05263157894736842,1.0,1.0,1.0,1.0,,,0.17391304347826086,0.25,0.10714285714285714,1.0,6.0,1.0,1.0,,,,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.6,1.0,1.0,2.0,1.0,,0.5,0.5,1.0,,,,,,1.0,1.0,0.3333333333333333,,0.5,,,,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2015,2014-15,True
