EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,OffArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Travels,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,Fg2aBlocked,LongMidRangeAssists,Charge Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,BlockingFoulsDrawn,SecondChanceFg3Pct,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,ShortMidRangeAssists,BadPassTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,Offensive Fouls Drawn,BlockedShortMidRange,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,BlockingFouls,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3SecondViolations,team_id,year,season,team_vs
101138-202323-202738-203096-203935,1610612738,"Brandon Bass, Evan Turner, Isaiah Thomas, Jared Sullinger, Marcus Smart","Bass, Turner, Thomas, Sullinger, Smart",101138-202323-202738-203096-203935,BOS,133.0,1,2.0,2.0,5.0,5.0,,10,1.0,2.0,,1.0,,2.0,3.0,1.0,,7.0,5.0,,,,,1.0,,3.0,,,3.0,,,,,,7.0,,,0.6666666666666666,0.875,0.875,,0.25,,,,108.27067669172932,12.0,14.6,12.0,14.6,0.5,0.5,1.0,,,0.25,,0.75,0.5879875,,,,7.0,26.3,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,7.0,5.0,1.0,1.0,1.0,1.0,0.875,0.875,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,0.5879875,1.0,1.0,,,,,,,4.0,,,,1.0,2.0,,3.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,2.0,,1.0,,,,,2.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,0.6666666666666666,0.3333333333333333,0.5,,,1.0,,,1.0,,,1.0,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2015,2014-15,True
101138-202323-202738-203482-203935,1610612738,"Brandon Bass, Evan Turner, Isaiah Thomas, Kelly Olynyk, Marcus Smart","Bass, Turner, Thomas, Olynyk, Smart",101138-202323-202738-203482-203935,BOS,69.0,1,1.0,2.0,2.0,2.0,1.0,4,1.0,1.0,2.0,,,2.0,3.0,,,4.0,2.0,,2.0,,,,,,,1.0,1.0,,,1.0,,,2.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,1.0,,83.47826086956522,23.0,11.5,20.0,11.5,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,0.3333333333333333,0.47113333333333335,,,0.5,4.1000000000000005,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,4.0,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,0.3855,,,1.0,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,0.5,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612738,2015,2014-15,True
101138-202323-203092-203109-203935,1610612738,"Brandon Bass, Evan Turner, Tyler Zeller, Jae Crowder, Marcus Smart","Bass, Turner, Zeller, Crowder, Smart",101138-202323-203092-203109-203935,BOS,106.0,1,2.0,4.0,3.0,3.0,,6,1.0,1.0,,1.0,,2.0,2.0,1.0,,4.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,4.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,,0.3333333333333333,1.0,1.0,,81.50943396226415,16.666666666666668,18.666666666666668,11.666666666666666,18.666666666666668,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,0.6666666666666666,0.52085,,,,9.85,24.3,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612738,2015,2014-15,True
101138-202323-203096-203109-203935,1610612738,"Brandon Bass, Evan Turner, Jared Sullinger, Jae Crowder, Marcus Smart","Bass, Turner, Sullinger, Crowder, Smart",101138-202323-203096-203109-203935,BOS,110.0,1,2.0,1.0,3.0,4.0,,7,,,,1.0,,,1.0,2.0,,3.0,2.0,,,,,1.0,,3.0,,,2.0,,,,,,3.0,,,,0.5,0.5,,0.6666666666666666,,,,91.63636363636364,16.666666666666668,15.0,16.666666666666668,15.0,,,,,,0.3333333333333333,,0.6666666666666666,0.49335,,,,17.4,26.4,,,1.0,2.0,,,1.0,,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,0.5,,0.5,,,,0.6666666666666666,0.5,0.5,1.0,,,0.5,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2015,2014-15,True
101138-202340-202738-203092-203109,1610612738,"Brandon Bass, Avery Bradley, Isaiah Thomas, Tyler Zeller, Jae Crowder","Bass, Bradley, Thomas, Zeller, Crowder",101138-202340-202738-203092-203109,BOS,119.0,1,2.0,2.0,5.0,5.0,,10,2.0,2.0,1.0,,1.0,2.0,3.0,2.0,,4.0,2.0,,,2.0,1.0,1.0,1.0,2.0,,,2.0,1.0,,1.0,,,4.0,0.5,0.5,0.6666666666666666,0.4,0.4,,0.4,,,,121.00840336134453,11.6,12.2,11.6,12.2,0.4,1.0,1.0,0.5,0.2,,0.2,0.8,0.5449900000000001,,,,2.9,25.5,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,2.0,,,,,2.0,,2.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2015,2014-15,True
101138-202340-202738-203096-203109,1610612738,"Brandon Bass, Avery Bradley, Isaiah Thomas, Jared Sullinger, Jae Crowder","Bass, Bradley, Thomas, Sullinger, Crowder",101138-202340-202738-203096-203109,BOS,208.0,2,3.0,-5.0,6.0,7.0,2.0,13,1.0,2.0,1.0,,3.0,1.0,3.0,5.0,,2.0,7.0,,2.0,,,,,,2.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,,,,0.3333333333333333,0.125,0.1111111111111111,0.5,0.625,0.4,0.2857142857142857,0.3333333333333333,90.0,20.833333333333332,11.857142857142858,20.666666666666668,11.857142857142858,0.25,0.5,0.5,,0.125,,0.375,0.875,0.58261875,0.1111111111111111,0.25,1.0,2.0,23.9,2.0,1.0,,2.0,,1.0,,,2.0,,,2.0,,,,,,,,,,2.0,,,,,,,0.5,0.25,,,,0.3333333333333333,,,0.6036666666666667,,0.3333333333333333,1.0,1.0,,1.0,1.0,,2.0,,2.0,,2.0,1.0,,3.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2015,2014-15,True
101138-202340-202738-203096-203935,1610612738,"Brandon Bass, Avery Bradley, Isaiah Thomas, Jared Sullinger, Marcus Smart","Bass, Bradley, Thomas, Sullinger, Smart",101138-202340-202738-203096-203935,BOS,35.0,1,1.0,-2.0,4.0,3.0,2.0,7,1.0,1.0,,,,1.0,1.0,,1.0,3.0,5.0,,,,,,,,,,,,,1.0,2.0,,3.0,,,1.0,1.0,0.75,,,,,,288.0,4.0,6.333333333333333,4.0,6.333333333333333,1.0,1.0,1.0,,,,,1.0,0.4038,,,,3.5,,3.0,,,,,,,,,1.0,,,,,,1.0,1.0,2.0,,2.0,,2.0,,,,,,0.5,,,,,,,,,,0.3333333333333333,0.75,,,,,,1.0,2.0,,,,,,,,,,1.0,,,2.0,2.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612738,2015,2014-15,True
101138-202340-202738-203109-203482,1610612738,"Brandon Bass, Avery Bradley, Isaiah Thomas, Jae Crowder, Kelly Olynyk","Bass, Bradley, Thomas, Crowder, Olynyk",101138-202340-202738-203109-203482,BOS,192.0,1,3.0,5.0,5.0,5.0,,10,3.0,4.0,1.0,,2.0,3.0,5.0,3.0,,9.0,4.0,,2.0,2.0,1.0,2.0,1.0,5.0,2.0,3.0,5.0,,,1.0,,,7.0,0.3333333333333333,0.5,0.6,0.5625,0.5625,0.3333333333333333,0.375,1.0,0.75,1.0,75.0,21.0,17.4,19.0,17.4,0.5,0.75,1.0,0.3333333333333333,0.125,,0.25,0.875,0.61720625,,,0.2222222222222222,1.8800000000000001,24.0,,2.0,,1.0,,,1.0,,,,3.0,1.0,,1.0,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,1.0,0.125,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,,4.0,,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,0.5,0.3333333333333333,,,1.0,0.5,1.0,1.0,1.0,,,1.0,,0.5,0.5,0.6666666666666666,0.5,,0.6432,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,0.2,0.25,,,,1.0,,1.0,,,,,,0.3333333333333333,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612738,2015,2014-15,True
101138-202340-202738-203482-203935,1610612738,"Brandon Bass, Avery Bradley, Isaiah Thomas, Kelly Olynyk, Marcus Smart","Bass, Bradley, Thomas, Olynyk, Smart",101138-202340-202738-203482-203935,BOS,170.0,1,3.0,4.0,5.0,4.0,2.0,9,,,1.0,1.0,1.0,2.0,2.0,1.0,4.0,8.0,4.0,,,,,,,,,,3.0,,,2.0,4.0,2.0,8.0,,,1.0,0.6666666666666666,0.8,,0.3333333333333333,,,,76.23529411764706,20.4,17.0,20.4,17.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4112833333333333,0.4,0.5,,15.25,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,2.0,1.0,3.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2015,2014-15,True
101138-202340-203092-203109-203935,1610612738,"Brandon Bass, Avery Bradley, Tyler Zeller, Jae Crowder, Marcus Smart","Bass, Bradley, Zeller, Crowder, Smart",101138-202340-203092-203109-203935,BOS,62.0,1,1.0,2.0,2.0,2.0,,4,2.0,3.0,,,,2.0,3.0,,,4.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,,,,2.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,1.0,,92.9032258064516,10.5,20.5,10.5,20.5,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,1.0,0.7447,,,0.5,0.5333333333333333,,2.0,1.0,,,,,,,,4.0,,,,,,,,,,,4.0,2.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,0.7447,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,2.0,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,0.6792,2.0,3.0,,,,,,,2.0,3.0,,,,,,1.0,1.0,1.0,1.0,,0.6666666666666666,,,,1.0,1.0,,,1.0,,,,,,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2015,2014-15,True
101138-202738-203092-203109-203935,1610612738,"Brandon Bass, Isaiah Thomas, Tyler Zeller, Jae Crowder, Marcus Smart","Bass, Thomas, Zeller, Crowder, Smart",101138-202738-203092-203109-203935,BOS,28.0,1,,2.0,1.0,,,1,,,,1.0,,,1.0,,2.0,2.0,,2.0,2.0,,,,,,,1.0,1.0,,,1.0,2.0,,,,,,,0.5,1.0,,,1.0,,51.42857142857143,28.0,,10.0,,,,,,,1.0,,,0.4356,,,1.0,16.4,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,0.5,,,,,,,,,0.4356,1.0,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2015,2014-15,True
101138-202738-203096-203109-203540,1610612738,"Brandon Bass, Isaiah Thomas, Jared Sullinger, Jae Crowder, Gigi Datome","Bass, Thomas, Sullinger, Crowder, Datome",101138-202738-203096-203109-203540,BOS,105.0,1,2.0,3.0,4.0,4.0,,8,,,2.0,,,2.0,2.0,1.0,,7.0,4.0,,,2.0,1.0,2.0,,5.0,,,2.0,,,1.0,2.0,1.0,7.0,0.5,0.5,1.0,1.1666666666666667,0.875,,0.3333333333333333,,,,109.71428571428571,11.0,15.25,11.0,15.25,,,,,0.6666666666666666,,,0.3333333333333333,0.43931666666666663,0.25,0.3333333333333333,,7.65,26.1,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,,,,,,7.0,4.0,1.0,1.0,1.0,1.0,1.1666666666666667,0.875,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.43931666666666663,1.0,1.0,,,,,,,2.0,,,,2.0,,,2.0,,,,,,1.0,1.0,,,,,,,,1.0,0.6666666666666666,,,,1.0,,,,,,,,,,2.0,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,1610612738,2015,2014-15,True
101138-202738-203096-203109-203935,1610612738,"Brandon Bass, Isaiah Thomas, Jared Sullinger, Jae Crowder, Marcus Smart","Bass, Thomas, Sullinger, Crowder, Smart",101138-202738-203096-203109-203935,BOS,276.0,2,5.0,2.0,8.0,6.0,6.0,14,,,1.0,1.0,1.0,2.0,2.0,4.0,2.0,12.0,10.0,,,,,1.0,,3.0,,,2.0,,,1.0,2.0,1.0,12.0,,,1.0,0.8333333333333334,0.8571428571428571,,0.6666666666666666,,,,73.04347826086958,19.875,19.5,19.875,18.0,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.435775,0.14285714285714285,0.3333333333333333,,13.4,25.225,,,2.0,3.0,,,2.0,,,,3.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,,,0.5,0.5,,0.5,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,0.6666666666666666,,,,,,,,,,4.0,3.0,,,1.0,1.0,,2.0,,,,,1.0,,1.0,,,,,,1.0,,0.5,0.6666666666666666,,,,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1610612738,2015,2014-15,True
101138-202738-203096-203540-203935,1610612738,"Brandon Bass, Isaiah Thomas, Jared Sullinger, Gigi Datome, Marcus Smart","Bass, Thomas, Sullinger, Datome, Smart",101138-202738-203096-203540-203935,BOS,183.0,1,3.0,3.0,5.0,4.0,,9,,,,3.0,,2.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,,,,,,1.0,1.0,3.0,,,2.0,2.0,1.0,4.0,,,0.6666666666666666,0.4,0.4166666666666667,0.5,0.4,0.5,0.3333333333333333,,70.81967213114754,26.4,12.75,22.6,12.25,,,,,,0.6,,0.4,0.39927999999999997,0.16666666666666666,0.25,0.2,21.53333333333333,25.0,,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.5,0.4,,,,,,,,,,,,,,,,4.0,,,,,2.0,,2.0,,,,,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,0.5,,1.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612738,2015,2014-15,True
201973-202323-202340-202738-203092,1610612738,"Jonas Jerebko, Evan Turner, Avery Bradley, Isaiah Thomas, Tyler Zeller","Jerebko, Turner, Bradley, Thomas, Zeller",201973-202323-202340-202738-203092,BOS,53.0,1,1.0,7.0,3.0,3.0,3.0,6,,,,1.0,1.0,1.0,1.0,1.0,2.0,7.0,,,,,,1.0,,3.0,,,2.0,1.0,,1.0,2.0,,7.0,,,1.0,1.25,1.1666666666666667,,0.5,,,,163.0188679245283,6.333333333333333,11.333333333333334,6.333333333333333,11.333333333333334,,,,,,0.5,0.5,0.5,0.4872,,,,22.4,23.1,2.0,,,,,,1.0,1.0,1.0,7.0,3.0,,,1.0,,,,,,,7.0,2.0,1.0,1.0,1.0,1.0,1.25,1.1666666666666667,,,,,,,,,0.4872,1.0,0.6666666666666666,,,1.0,,,2.0,2.0,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,0.5,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612738,2015,2014-15,True
201973-202323-202340-202738-203096,1610612738,"Jonas Jerebko, Evan Turner, Avery Bradley, Isaiah Thomas, Jared Sullinger","Jerebko, Turner, Bradley, Thomas, Sullinger",201973-202323-202340-202738-203096,BOS,105.0,1,2.0,-5.0,4.0,4.0,4.0,8,,,1.0,1.0,,1.0,2.0,1.0,,2.0,7.0,,,,,,,,,,,,,,,,2.0,,,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,109.71428571428571,19.0,7.25,19.0,7.25,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.44484999999999997,,,,11.8,26.0,4.0,,,1.0,,1.0,,,1.0,2.0,,1.0,,,,,,1.0,,1.0,2.0,4.0,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,,,0.44484999999999997,1.0,1.0,,,,,,,2.0,,,,,,,,,,1.0,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,0.5,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1610612738,2015,2014-15,True
201973-202323-202340-202738-203109,1610612738,"Jonas Jerebko, Evan Turner, Avery Bradley, Isaiah Thomas, Jae Crowder","Jerebko, Turner, Bradley, Thomas, Crowder",201973-202323-202340-202738-203109,BOS,29.0,1,,2.0,1.0,1.0,1.0,2,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,2.0,,,1.0,1.0,1.0,,,,,,99.3103448275862,23.0,6.0,23.0,6.0,,,,,,1.0,,,0.2766,,,,18.9,,1.0,,,,,,,,,2.0,,,,,,,,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,0.2766,1.0,1.0,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2015,2014-15,True
201973-202323-202340-203092-203109,1610612738,"Jonas Jerebko, Evan Turner, Avery Bradley, Tyler Zeller, Jae Crowder","Jerebko, Turner, Bradley, Zeller, Crowder",201973-202323-202340-203092-203109,BOS,888.0,1,15.0,-9.0,28.0,30.0,7.0,58,4.0,10.0,4.0,6.0,2.0,7.0,20.0,8.0,2.0,28.0,37.0,,6.0,4.0,2.0,6.0,1.0,16.0,1.0,5.0,12.0,5.0,4.0,6.0,3.0,2.0,22.0,0.2857142857142857,0.2857142857142857,0.35,0.4642857142857143,0.4827586206896552,0.75,0.2857142857142857,0.25,0.29411764705882354,,94.05405405405405,18.714285714285715,12.133333333333333,17.392857142857142,11.966666666666667,0.35714285714285715,0.4,0.5,0.25,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.6428571428571429,0.5154160714285714,0.06896551724137931,0.09523809523809523,0.21428571428571427,7.875,24.875,,4.0,2.0,6.0,,,4.0,,,,12.0,6.0,2.0,4.0,2.0,,2.0,5.0,1.0,,,,1.0,0.5,,0.5,,,0.25,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,1.0,2.0,,2.0,,10.0,,,4.0,2.0,5.0,,7.0,,1.0,3.0,2.0,1.0,6.0,8.0,,,0.75,0.6,,0.625,0.3076923076923077,0.6666666666666666,0.6363636363636364,0.25,0.3333333333333333,1.0,0.6666666666666666,,1.0,1.0,0.25,,,0.495925,,,,3.0,2.0,,,2.0,,,3.0,1.0,1.0,1.0,,4.0,4.0,4.0,2.0,,,0.15,0.2,0.25,0.3333333333333333,0.6,0.5,,0.5,,,0.5,0.5,0.3333333333333333,0.5,,,,,,2.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,,1610612738,2015,2014-15,True
201973-202323-202340-203092-203540,1610612738,"Jonas Jerebko, Evan Turner, Avery Bradley, Tyler Zeller, Gigi Datome","Jerebko, Turner, Bradley, Zeller, Datome",201973-202323-202340-203092-203540,BOS,165.0,1,3.0,-4.0,4.0,4.0,,8,,,1.0,3.0,,1.0,4.0,,,2.0,6.0,,,,,,,,,,1.0,,,,,,2.0,,,0.25,0.25,0.25,,,,,,69.81818181818181,21.75,19.5,21.75,19.5,,,,,0.25,0.75,,,0.3651,,,,15.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612738,2015,2014-15,True
