EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyArc3FGA,PenaltyFG3A,BlockingFouls,PenaltyOffPossExcludingTakeFouls,PenaltyArc3Frequency,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,Corner3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,DefThreePtRebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,PenaltyFG2A,FTDefRebounds,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Offensive Fouls,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,OffAtRimReboundPct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg2aBlocked,Steals,BadPassSteals,LostBallSteals,BlockedAtRim,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,ShortMidRangeAssists,FTOffRebounds,SelfOReb,BadPassTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,PenaltyPointsPct,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,BlockingFoulsDrawn,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Charge Fouls Drawn,DefensiveGoaltends,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffensiveGoaltends,Clear Path Fouls,Corner3PctBlocked,HeaveMakes,SecondChanceAtRimPctAssisted,3SecondViolations,Blocked3s,BlockedCorner3,BlockedArc3,team_id,year,season,team_vs
1889-200752-200797-201956-202682,1610612758,"Andre Miller, Rudy Gay, Ryan Hollins, Omri Casspi, Derrick Williams","Miller, Gay, Hollins, Casspi, Williams",1889-200752-200797-201956-202682,SAC,339.0,1,6.0,-4.0,11.0,11.0,22.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,5.0,9.0,1.0,1.0,13.0,17.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,13.0,0.2,0.2,1.0,1.0,1.0,0.5555555555555556,0.65,0.65,0.1,1.0,1.0,1.0,1.0,93.45132743362831,17.545454545454547,13.272727272727273,17.545454545454547,13.272727272727273,0.1,1.0,1.0,0.5,0.4,0.4,0.3,0.6666666666666666,0.6666666666666666,0.5,0.1,1.0,1.0,1.0,0.2,1.0,0.41144,10.977777777777778,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2015,2014-15,True
1889-200752-200797-201956-203463,1610612758,"Andre Miller, Rudy Gay, Ryan Hollins, Omri Casspi, Ben McLemore","Miller, Gay, Hollins, Casspi, McLemore",1889-200752-200797-201956-203463,SAC,8.0,1,,-2.0,1.0,1.0,2.0,,,,,,,,1.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,360.0,3.0,5.0,3.0,5.0,,,,,,,,,,,1.0,,,,1.0,,,,37.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2015,2014-15,True
1889-200752-200797-201956-2501,1610612758,"Andre Miller, Rudy Gay, Ryan Hollins, Omri Casspi, Reggie Evans","Miller, Gay, Hollins, Casspi, Evans",1889-200752-200797-201956-2501,SAC,383.0,2,6.0,-1.0,11.0,12.0,23.0,1.0,2.0,1.0,2.0,,1.0,1.0,5.0,2.0,5.0,2.0,6.0,11.0,12.0,2.0,2.0,6.0,5.0,1.0,1.0,2.0,3.0,1.0,,8.0,4.0,4.0,6.0,,,2.0,1.0,3.0,8.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.4,0.45454545454545453,0.45454545454545453,0.5454545454545454,,0.6666666666666666,0.6666666666666666,1.0,86.4751958224543,15.272727272727273,17.916666666666668,13.636363636363637,14.833333333333334,0.18181818181818182,0.5,0.5,0.18181818181818182,0.5,0.5,0.09090909090909091,,,,0.45454545454545453,0.2,0.2,1.0,0.7272727272727273,0.2,0.4799863636363636,8.459999999999999,25.21666666666667,1.0,1.0,1.0,,1.0,1.0,0.09090909090909091,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.5,0.75,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,0.09090909090909091,1.0,1.0,1.0,1.0,0.5,1.0,0.57465,0.3045,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2015,2014-15,True
1889-200752-200797-202682-203463,1610612758,"Andre Miller, Rudy Gay, Ryan Hollins, Derrick Williams, Ben McLemore","Miller, Gay, Hollins, Williams, McLemore",1889-200752-200797-202682-203463,SAC,15.0,1,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2015,2014-15,True
1889-200752-200797-202682-203492,1610612758,"Andre Miller, Rudy Gay, Ryan Hollins, Derrick Williams, Ray McCallum","Miller, Gay, Hollins, Williams, McCallum",1889-200752-200797-202682-203492,SAC,109.0,1,2.0,2.0,4.0,3.0,7.0,,,1.0,2.0,1.0,2.0,,,2.0,4.0,,,4.0,2.0,,4.0,,,,,,,,,,1.0,2.0,2.0,,,,,,4.0,,,,,,0.5,0.5,0.5,,,1.0,1.0,1.0,92.4770642201835,19.5,10.333333333333334,19.5,10.333333333333334,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,0.3335,12.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2015,2014-15,True
1889-200752-200797-203463-203492,1610612758,"Andre Miller, Rudy Gay, Ryan Hollins, Ben McLemore, Ray McCallum","Miller, Gay, Hollins, McLemore, McCallum",1889-200752-200797-203463-203492,SAC,46.0,1,1.0,,2.0,2.0,4.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,125.21739130434781,18.0,5.0,18.0,5.0,,,,1.0,,,,,,,,,,,,,0.3,11.1,,2.0,,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2015,2014-15,True
1889-200752-201171-201956-202326,1610612758,"Andre Miller, Rudy Gay, Carl Landry, Omri Casspi, DeMarcus Cousins","Miller, Gay, Landry, Casspi, Cousins",1889-200752-201171-201956-202326,SAC,66.0,1,1.0,,2.0,2.0,4.0,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,3.0,3.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,3.0,,,1.0,1.0,1.0,,0.75,0.75,0.5,,,,,87.27272727272727,17.5,15.5,17.5,15.5,,,,0.5,,,,,,,0.5,1.0,1.0,1.0,0.5,1.0,0.495425,12.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2015,2014-15,True
1889-200752-201171-202326-203463,1610612758,"Andre Miller, Rudy Gay, Carl Landry, DeMarcus Cousins, Ben McLemore","Miller, Gay, Landry, Cousins, McLemore",1889-200752-201171-202326-203463,SAC,40.0,1,1.0,-4.0,1.0,2.0,3.0,,,,,,,,1.0,,,,1.0,,4.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,108.0,17.0,11.5,17.0,11.5,,,,,,,,,,,1.0,,,,1.0,,0.585,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2015,2014-15,True
1889-200752-201171-202682-203463,1610612758,"Andre Miller, Rudy Gay, Carl Landry, Derrick Williams, Ben McLemore","Miller, Gay, Landry, Williams, McLemore",1889-200752-201171-202682-203463,SAC,170.0,1,3.0,8.0,6.0,5.0,11.0,3.0,4.0,1.0,1.0,,,,,4.0,5.0,,,10.0,2.0,4.0,4.0,,,,2.0,,2.0,,,4.0,2.0,3.0,4.0,,,1.0,1.0,2.0,8.0,0.5,0.6666666666666666,,,,0.8,0.8,0.8333333333333334,,,0.6666666666666666,0.5,1.0,93.17647058823529,11.333333333333334,20.4,11.333333333333334,18.6,0.8,0.75,0.75,0.2,1.0,1.0,,,,,,,,,0.8,,0.51484,2.58,,,,,,,,,5.0,1.0,,,,,2.0,,,2.0,,2.0,,1.0,1.0,,1.0,1.0,,,2.0,,,1.0,1.0,1.0,,1.0,,,,0.6666666666666666,,,,,,,,0.6757,,0.2,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2015,2014-15,True
1889-200752-201171-202682-203917,1610612758,"Andre Miller, Rudy Gay, Carl Landry, Derrick Williams, Nik Stauskas","Miller, Gay, Landry, Williams, Stauskas",1889-200752-201171-202682-203917,SAC,227.0,2,4.0,7.0,8.0,8.0,16.0,1.0,2.0,,,2.0,2.0,,3.0,3.0,4.0,1.0,4.0,10.0,3.0,2.0,4.0,3.0,3.0,,1.0,1.0,2.0,,1.0,5.0,4.0,5.0,5.0,,,,,1.0,10.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.75,0.5625,0.5555555555555556,0.5,,0.8,0.8333333333333334,,101.4977973568282,13.25,15.125,13.25,15.0,0.25,0.5,1.0,,,,0.25,1.0,1.0,0.5,0.375,,,,0.75,,0.58600625,8.225,24.125,,,,,,,,5.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,,2.0,,,2.0,,,,,,,,,,1.0,,0.125,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,0.1111111111111111,0.2,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2015,2014-15,True
