EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Offensive Fouls Drawn,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LostBallSteals,NonShootingPenaltyNonTakeFoulsDrawn,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTOffRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,LiveBallTurnoverPct,OffCorner3ReboundPct,DefAtRimReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,NonShootingPenaltyNonTakeFouls,SecondChanceArc3Frequency,FTDefRebounds,Offensive Fouls,Charge Fouls Drawn,DefFTReboundPct,SelfOReb,BlockingFouls,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Corner3Assists,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,Technical Free Throw Trips,LongMidRangeAssists,LongMidRangePctAssisted,Loose Ball Fouls Drawn,HeaveAttempts,LostBallOutOfBoundsTurnovers,Travels,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,DefensiveGoaltends,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,Arc3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
101179-202334-202391-203944-977,1610612747,"Ronnie Price, Ed Davis, Jeremy Lin, Julius Randle, Kobe Bryant","Price, Davis, Lin, Randle, Bryant",101179-202334-202391-203944-977,LAL,47.0,1,1.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,2.0,2.0,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,30.638297872340427,19.0,,19.0,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,0.6047,,0.6047,,,,1.0,1.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
101179-202334-202391-2430-977,1610612747,"Ronnie Price, Ed Davis, Jeremy Lin, Carlos Boozer, Kobe Bryant","Price, Davis, Lin, Boozer, Bryant",101179-202334-202391-2430-977,LAL,161.0,1,3.0,2.0,4.0,6.0,2.0,3.0,1.0,10.0,2.0,2.0,,,,,,1.0,1.0,,,3.0,4.0,1.0,,9.0,7.0,,,,1.0,1.0,1.0,,5.0,6.0,,,,,3.0,3.0,2.0,,6.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,3.0,2.0,,,,,9.0,5.0,2.0,1.0,1.0,0.75,,1.0,0.9,,1.25,0.75,,1.25,0.2,,,,,1.0,1.0,1.0,1.0,,,,1.0,89.44099378881988,17.5,15.166666666666666,17.0,15.166666666666666,0.4,1.0,1.0,1.0,0.2,,,,0.2,,,,,,,,0.6,0.60068,,0.49745,0.3333333333333333,0.4,,0.5555555555555556,6.775,23.8,0.5,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,3.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,0.2,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
101179-202334-203527-203903-977,1610612747,"Ronnie Price, Ed Davis, Ryan Kelly, Jordan Clarkson, Kobe Bryant","Price, Davis, Kelly, Clarkson, Bryant",101179-202334-203527-203903-977,LAL,136.0,1,2.0,-6.0,4.0,4.0,4.0,,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,,2.0,8.0,1.0,1.0,2.0,1.0,3.0,3.0,,2.0,,2.0,2.0,2.0,,,,,,,,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,,2.0,4.0,,,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.5,,,,,,1.0,0.5,0.4,,,,1.0,84.70588235294117,19.0,15.0,17.25,14.5,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,0.5,1.0,,0.16666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.454525,,0.454525,,,1.0,1.0,11.0,25.03333333333333,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,0.6666666666666666,0.5,0.16666666666666666,,,,0.16666666666666666,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
101179-202391-203527-204028-2430,1610612747,"Ronnie Price, Jeremy Lin, Ryan Kelly, Tarik Black, Carlos Boozer","Price, Lin, Kelly, Black, Boozer",101179-202391-203527-204028-2430,LAL,379.0,2,6.0,-3.0,12.0,13.0,11.0,12.0,,25.0,,1.0,,,,1.0,1.0,2.0,4.0,1.0,1.0,2.0,7.0,1.0,5.0,9.0,12.0,,,,1.0,6.0,1.0,4.0,6.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,2.0,,,3.0,5.0,,5.0,1.0,1.0,2.0,3.0,5.0,,7.0,2.0,2.0,,,,9.0,6.0,11.0,0.5,0.5,0.2857142857142857,,0.16666666666666666,0.25,,0.14285714285714285,0.4090909090909091,,0.3,0.125,0.14285714285714285,1.0,,0.6,,,0.6,,,,1.0,,94.9868073878628,14.083333333333334,16.153846153846153,14.083333333333334,16.076923076923077,0.125,,,,0.25,0.5,0.5,,0.5,0.125,,,,0.14285714285714285,,0.14285714285714285,0.25,0.4093875,,0.40795714285714285,0.2222222222222222,0.25,,0.6666666666666666,13.428571428571429,24.7,0.9166666666666666,1.0,,1.0,0.25,0.25,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
101179-203527-204028-2430-977,1610612747,"Ronnie Price, Ryan Kelly, Tarik Black, Carlos Boozer, Kobe Bryant","Price, Kelly, Black, Boozer, Bryant",101179-203527-204028-2430-977,LAL,217.0,1,4.0,-2.0,7.0,6.0,6.0,,1.0,13.0,1.0,2.0,,,1.0,2.0,,,2.0,2.0,1.0,2.0,4.0,2.0,2.0,9.0,11.0,,,,2.0,4.0,1.0,2.0,9.0,2.0,2.0,,2.0,,1.0,1.0,,,2.0,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,2.0,,1.0,,,,9.0,9.0,6.0,0.5,0.5,0.5,,0.5,0.5833333333333334,,0.7,0.6428571428571429,,0.75,0.3333333333333333,,,,1.0,,,1.0,0.3333333333333333,,,,,86.26728110599078,17.714285714285715,15.5,17.714285714285715,15.5,0.3333333333333333,0.5,0.5,,,,,,0.3333333333333333,0.3333333333333333,,,,0.4,0.5,0.2,0.6666666666666666,0.47630833333333333,,0.45328,,,,1.0,12.575,24.75,0.8571428571428571,1.0,,,0.5,0.5,,1.0,,,1.0,1.0,1.0,,1.0,,3.0,1.0,,,1.0,,1.0,,1.0,,,,0.5,1.0,0.5,,1.0,1.0,,0.5,0.5,,,1.0,0.5,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
201156-201941-201961-202325-202391,1610612747,"Nick Young, Jordan Hill, Wayne Ellington, Wesley Johnson, Jeremy Lin","Young, Hill, Ellington, Johnson, Lin",201156-201941-201961-202325-202391,LAL,3.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,960.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
201156-201941-201961-202325-977,1610612747,"Nick Young, Jordan Hill, Wayne Ellington, Wesley Johnson, Kobe Bryant","Young, Hill, Ellington, Johnson, Bryant",201156-201941-201961-202325-977,LAL,246.0,2,4.0,9.0,8.0,8.0,4.0,6.0,2.0,16.0,2.0,2.0,1.0,1.0,,,,1.0,,2.0,,2.0,3.0,2.0,6.0,13.0,4.0,1.0,1.0,4.0,,1.0,,6.0,6.0,4.0,,,2.0,,2.0,3.0,2.0,,7.0,,3.0,1.0,5.0,2.0,7.0,,,1.0,2.0,5.0,,8.0,1.0,3.0,,,,9.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,0.7,1.0,,0.7222222222222222,1.0,0.6,0.4,,,,1.0,,0.75,0.8,0.5,,,1.0,1.0,93.65853658536587,10.625,20.125,10.25,15.625,0.4,1.0,1.0,1.0,0.2,,,,,0.4,1.0,1.0,1.0,,,,0.8,0.50424,,0.2758,0.16666666666666666,0.25,0.3076923076923077,0.46153846153846156,2.8666666666666667,25.35,0.5,,,,,,,,,,1.0,,1.0,2.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,0.5,,0.5,1.0,1.0,1.0,,0.5,0.5,1.0,,,0.5,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
201156-201941-201961-202334-202391,1610612747,"Nick Young, Jordan Hill, Wayne Ellington, Ed Davis, Jeremy Lin","Young, Hill, Ellington, Davis, Lin",201156-201941-201961-202334-202391,LAL,300.0,5,5.0,3.0,11.0,9.0,5.0,1.0,,20.0,3.0,4.0,,,1.0,1.0,,2.0,,2.0,1.0,3.0,6.0,2.0,5.0,11.0,8.0,,,,1.0,1.0,1.0,3.0,5.0,4.0,2.0,,2.0,,2.0,2.0,2.0,,4.0,1.0,2.0,3.0,6.0,1.0,7.0,,,2.0,2.0,6.0,1.0,8.0,2.0,2.0,,,,11.0,3.0,4.0,0.6666666666666666,0.6666666666666666,0.5,,1.0,0.375,,0.5,0.4583333333333333,,0.625,0.25,,,,0.75,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.2,,,0.75,0.6666666666666666,96.0,14.272727272727273,15.88888888888889,13.363636363636363,15.0,0.5,0.75,0.75,0.6666666666666666,0.25,,,,,0.25,,,,0.5,1.0,0.5,0.75,0.50766875,,0.62415,0.2,0.25,,0.45454545454545453,5.866666666666667,24.55,0.45454545454545453,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
201156-201941-201961-202334-977,1610612747,"Nick Young, Jordan Hill, Wayne Ellington, Ed Davis, Kobe Bryant","Young, Hill, Ellington, Davis, Bryant",201156-201941-201961-202334-977,LAL,319.0,1,5.0,5.0,10.0,11.0,10.0,,,21.0,4.0,4.0,,,4.0,4.0,,,,3.0,3.0,4.0,4.0,4.0,2.0,13.0,8.0,,,,4.0,4.0,4.0,2.0,13.0,8.0,,,3.0,,4.0,5.0,4.0,,11.0,,3.0,3.0,6.0,,6.0,,,1.0,3.0,1.0,,2.0,1.0,,,,,13.0,13.0,10.0,1.0,1.0,1.0,,1.0,0.6875,,0.6875,0.7222222222222222,,0.7222222222222222,0.5,,,,1.0,,1.0,1.0,,,,1.0,1.0,94.79623824451411,13.4,16.818181818181817,13.4,16.818181818181817,0.5,1.0,1.0,1.0,,,,,,0.375,,,,0.5,1.0,0.375,1.0,0.6699625,,0.6699625,0.1111111111111111,0.2,,1.0,0.475,24.925,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,3.0,,,1.0,,,,,,1.0,1.0,,1.0,0.25,0.25,0.25,,,,0.125,,,,0.125,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612747,2015,2014-15,True
201156-201941-201961-202391-203135,1610612747,"Nick Young, Jordan Hill, Wayne Ellington, Jeremy Lin, Robert Sacre","Young, Hill, Ellington, Lin, Sacre",201156-201941-201961-202391-203135,LAL,112.0,2,2.0,1.0,4.0,4.0,,,,8.0,,1.0,,,,,,,,1.0,,,1.0,1.0,2.0,5.0,4.0,,,,,,,,,,,,1.0,,,1.0,,,3.0,,,1.0,1.0,,1.0,,,,1.0,2.0,,2.0,1.0,,,,,5.0,,,,,,,,0.75,,,0.8333333333333334,,,0.5,,,,1.0,,,1.0,,,,1.0,,102.85714285714286,11.5,16.5,11.5,16.5,0.5,,,,,,,,,0.5,,,,,,,1.0,0.486275,,,0.3333333333333333,0.5,,,2.8,26.1,,,1.0,,,,,,,,1.0,,1.0,,,3.0,,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
201156-201941-201961-202391-203527,1610612747,"Nick Young, Jordan Hill, Wayne Ellington, Jeremy Lin, Ryan Kelly","Young, Hill, Ellington, Lin, Kelly",201156-201941-201961-202391-203527,LAL,17.0,1,,,1.0,3.0,1.0,3.0,,4.0,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,1.0,,2.0,,1.0,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,1.0,338.8235294117647,3.0,4.666666666666667,3.0,4.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
201156-201941-201961-202391-2430,1610612747,"Nick Young, Jordan Hill, Wayne Ellington, Jeremy Lin, Carlos Boozer","Young, Hill, Ellington, Lin, Boozer",201156-201941-201961-202391-2430,LAL,984.0,8,16.0,-6.0,34.0,32.0,20.0,7.0,6.0,66.0,6.0,12.0,1.0,1.0,5.0,7.0,1.0,5.0,6.0,6.0,5.0,7.0,23.0,6.0,9.0,32.0,38.0,1.0,2.0,4.0,6.0,12.0,5.0,1.0,22.0,4.0,10.0,2.0,6.0,2.0,2.0,4.0,2.0,,10.0,5.0,2.0,8.0,10.0,5.0,15.0,2.0,,8.0,8.0,8.0,,15.0,7.0,1.0,,,,28.0,22.0,20.0,0.2857142857142857,0.3333333333333333,0.30434782608695654,0.5,0.5,0.39655172413793105,0.3333333333333333,0.6176470588235294,0.4444444444444444,0.5,0.5789473684210527,0.20689655172413793,0.08695652173913043,,0.2,0.7272727272727273,0.3125,1.0,0.7692307692307693,0.2631578947368421,0.3333333333333333,0.16666666666666666,0.7777777777777778,1.0,96.58536585365854,16.08823529411765,13.65625,15.088235294117647,13.46875,0.41379310344827586,0.5,0.5,0.3333333333333333,0.1724137931034483,0.2,0.25,,0.20689655172413793,0.20689655172413793,0.3333333333333333,1.0,,0.4117647058823529,0.7142857142857143,0.29411764705882354,0.6206896551724138,0.500348275862069,0.5663,0.5282117647058824,0.2,0.2413793103448276,0.125,0.6875,7.208695652173914,25.483333333333334,0.5882352941176471,,,1.0,,,2.0,1.0,,,3.0,3.0,3.0,2.0,3.0,6.0,3.0,3.0,2.0,2.0,,,1.0,,5.0,4.0,1.0,0.6666666666666666,0.5,0.6,0.5,,,,,0.5,0.5,0.6666666666666666,,0.6,0.5,4.0,2.0,2.0,2.0,0.8,,,1.0,1.0,,,,,0.3333333333333333,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
201156-201941-202325-202334-202391,1610612747,"Nick Young, Jordan Hill, Wesley Johnson, Ed Davis, Jeremy Lin","Young, Hill, Johnson, Davis, Lin",201156-201941-202325-202334-202391,LAL,598.0,4,10.0,4.0,16.0,18.0,3.0,10.0,1.0,34.0,4.0,8.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,10.0,6.0,4.0,17.0,13.0,,1.0,,1.0,1.0,1.0,2.0,4.0,8.0,2.0,,5.0,3.0,4.0,5.0,3.0,1.0,11.0,1.0,3.0,5.0,9.0,2.0,11.0,1.0,,1.0,5.0,4.0,,4.0,1.0,1.0,,,1.0,17.0,4.0,3.0,0.8,0.8,0.5,,1.0,0.40625,,0.5,0.4722222222222222,,0.6666666666666666,0.375,0.3,0.375,,1.0,0.25,0.75,0.8888888888888888,0.2222222222222222,,1.0,1.0,0.75,81.87290969899665,19.4375,15.944444444444445,17.875,15.666666666666666,0.5,0.5,0.8,0.75,0.0625,1.0,1.0,1.0,0.0625,0.3125,1.0,,,0.5,1.0,0.5,0.875,0.520209375,,0.534925,0.058823529411764705,0.09090909090909091,,0.23529411764705882,3.59,25.28333333333333,0.1875,,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,3.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,0.16666666666666666,,0.16666666666666666,,0.2,,0.0625,0.2,0.2,1.0,,,0.2,,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
201156-201941-202325-202334-977,1610612747,"Nick Young, Jordan Hill, Wesley Johnson, Ed Davis, Kobe Bryant","Young, Hill, Johnson, Davis, Bryant",201156-201941-202325-202334-977,LAL,188.0,1,3.0,1.0,4.0,5.0,2.0,,1.0,9.0,,,,,,,,,,1.0,1.0,,,3.0,3.0,6.0,5.0,,,3.0,,,3.0,,3.0,,,,1.0,,,1.0,,,3.0,,1.0,1.0,2.0,1.0,3.0,,,,,3.0,,4.0,2.0,,,,1.0,3.0,3.0,2.0,,,,,,0.5,1.5,0.5,0.6,1.5,0.5,1.0,,,,0.3333333333333333,,1.0,0.5,0.5,,,,1.0,68.93617021276596,19.75,21.8,18.5,16.8,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,1.0,0.6061,,0.6061,0.4,1.0,0.5,0.5,,23.833333333333332,0.5,,,,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612747,2015,2014-15,True
201156-201941-202325-202391-2430,1610612747,"Nick Young, Jordan Hill, Wesley Johnson, Jeremy Lin, Carlos Boozer","Young, Hill, Johnson, Lin, Boozer",201156-201941-202325-202391-2430,LAL,352.0,4,6.0,9.0,10.0,8.0,7.0,7.0,3.0,18.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,6.0,4.0,2.0,14.0,5.0,1.0,2.0,5.0,3.0,5.0,2.0,1.0,10.0,,6.0,2.0,2.0,,,2.0,,,6.0,3.0,1.0,1.0,3.0,4.0,7.0,2.0,,1.0,1.0,4.0,,5.0,1.0,1.0,,,,9.0,10.0,7.0,,,0.5,0.5,0.6,0.6,0.8333333333333334,0.6428571428571429,0.5416666666666666,0.625,0.625,0.4,,,,0.5,1.0,0.5,0.5,0.8,1.0,1.0,0.5,,73.63636363636364,20.9,17.875,16.1,17.25,0.3,0.6666666666666666,0.6666666666666666,,0.2,0.5,0.5,,0.1,0.2,0.3333333333333333,1.0,,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.7,0.5105000000000001,0.50785,0.5179357142857143,0.09090909090909091,0.14285714285714285,0.35714285714285715,0.7142857142857143,6.6000000000000005,24.0,0.7,,1.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,6.0,,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,0.5,0.5,0.5,,0.5,,0.2,0.5,0.5,1.0,0.14285714285714285,1.0,0.5,,,,,,1.0,,1.0,1.0,1.0,,,,0.3333333333333333,1.0,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,0.5,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
201156-201941-202325-202391-977,1610612747,"Nick Young, Jordan Hill, Wesley Johnson, Jeremy Lin, Kobe Bryant","Young, Hill, Johnson, Lin, Bryant",201156-201941-202325-202391-977,LAL,2068.0,7,34.0,-9.0,71.0,70.0,38.0,47.0,10.0,141.0,11.0,20.0,1.0,4.0,4.0,8.0,5.0,8.0,10.0,15.0,7.0,20.0,38.0,20.0,14.0,72.0,81.0,1.0,5.0,10.0,9.0,18.0,8.0,8.0,35.0,14.0,26.0,2.0,15.0,4.0,7.0,12.0,5.0,1.0,29.0,4.0,5.0,17.0,24.0,10.0,34.0,4.0,2.0,13.0,24.0,14.0,,21.0,9.0,2.0,,,1.0,62.0,33.0,37.0,0.35,0.3684210526315789,0.5263157894736842,0.2,0.5,0.5,0.5714285714285714,0.5192307692307693,0.5294117647058824,0.625,0.546875,0.3448275862068966,0.10526315789473684,0.15,0.125,0.85,0.2222222222222222,0.5555555555555556,0.7586206896551724,0.22580645161290322,0.2222222222222222,0.16666666666666666,1.0,0.42857142857142855,98.18181818181817,14.971830985915492,14.357142857142858,14.028169014084508,13.928571428571429,0.3448275862068966,0.55,0.6470588235294118,0.45454545454545453,0.13793103448275862,0.625,0.7142857142857143,0.2,0.1724137931034483,0.25862068965517243,0.5714285714285714,0.25,,0.3076923076923077,0.5,0.2692307692307692,0.6896551724137931,0.49498157894736844,0.5122666666666666,0.472008,0.13636363636363635,0.1956521739130435,0.1388888888888889,0.4861111111111111,7.6000000000000005,26.385,0.5352112676056338,4.0,,1.0,0.4,0.4,2.0,1.0,5.0,1.0,5.0,3.0,6.0,2.0,3.0,15.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,,12.0,7.0,1.0,0.8333333333333334,0.3,0.375,0.3,0.6,0.23076923076923078,0.1111111111111111,0.08620689655172414,0.3333333333333333,0.3333333333333333,0.8,0.038461538461538464,0.42857142857142855,0.3333333333333333,8.0,5.0,3.0,1.0,0.6666666666666666,0.5,0.625,2.0,2.0,2.0,1.0,1.0,6.0,0.2857142857142857,2.0,,1.0,1.0,,,0.3333333333333333,1.0,,1.0,,,1.0,,1.0,1.0,0.2,0.2,1.0,,,2.0,2.0,1.0,1.0,1.0,3.0,,1.0,0.25,2.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,1610612747,2015,2014-15,True
