EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,SecondChanceTurnovers,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyAtRimFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,Corner3Assists,ShortMidRangeAssists,SelfOReb,LostBallTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceFtPoints,FTOffRebounds,LostBallSteals,BlockingFouls,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,RecoveredBlocks,OffFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,BlockedShortMidRange,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,HeaveAttempts,Charge Fouls,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,BlockedCorner3,OffensiveGoaltends,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1626166-201627-203079-203500-2555,1610612760,"Cameron Payne, Anthony Morrow, Dion Waiters, Steven Adams, Nick Collison","Payne, Morrow, Waiters, Adams, Collison",1626166-201627-203079-203500-2555,OKC,18.0,1,,-1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,0.7675,,,,,1.2,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.7675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-201627-203079-203962-2555,1610612760,"Cameron Payne, Anthony Morrow, Dion Waiters, Josh Huestis, Nick Collison","Payne, Morrow, Waiters, Huestis, Collison",1626166-201627-203079-203962-2555,OKC,168.0,1,3.0,-5.0,7.0,6.0,,5.0,13.0,2.0,3.0,,1.0,2.0,,,1.0,1.0,1.0,,3.0,5.0,1.0,2.0,10.0,15.0,,,,,4.0,2.0,3.0,1.0,1.0,,2.0,1.0,3.0,1.0,2.0,,7.0,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,10.0,,,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.6,,0.6428571428571429,,0.7142857142857143,,0.2857142857142857,,,,,,,,,,,,,111.42857142857143,14.571428571428571,11.0,14.571428571428571,11.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.5,0.5,,,,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,,,0.7142857142857143,1.0,0.5215857142857143,,0.14285714285714285,0.2,,5.2,23.75,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-202683-202713-203079-203460,1610612760,"Cameron Payne, Enes Kanter, Kyle Singler, Dion Waiters, Andre Roberson","Payne, Kanter, Singler, Waiters, Roberson",1626166-202683-202713-203079-203460,OKC,436.0,2,7.0,10.0,14.0,12.0,,,26.0,6.0,6.0,,,,1.0,2.0,2.0,,1.0,,7.0,8.0,1.0,3.0,19.0,9.0,,,,,6.0,8.0,3.0,1.0,,,3.0,1.0,4.0,,2.0,1.0,9.0,1.0,2.0,,3.0,3.0,3.0,1.0,2.0,,1.0,,,2.0,,2.0,5.0,2.0,3.0,2.0,19.0,,,,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.875,,0.7727272727272727,,0.7916666666666666,,0.2727272727272727,,,1.0,,0.6666666666666666,0.5,0.6,,,1.0,,1.0,85.87155963302753,12.642857142857142,21.583333333333332,12.642857142857142,20.333333333333332,0.5454545454545454,1.0,1.0,0.3333333333333333,,,,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.09090909090909091,,,,,,0.8181818181818182,,0.6255818181818182,,0.16666666666666666,0.2222222222222222,,5.2875,23.666666666666668,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-202683-202713-203079-203500,1610612760,"Cameron Payne, Enes Kanter, Kyle Singler, Dion Waiters, Steven Adams","Payne, Kanter, Singler, Waiters, Adams",1626166-202683-202713-203079-203500,OKC,347.0,3,6.0,-5.0,10.0,9.0,,,19.0,,2.0,,1.0,4.0,,3.0,,1.0,1.0,,1.0,9.0,1.0,1.0,9.0,14.0,,,,,,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,2.0,1.0,4.0,6.0,,,,,,,,,,4.0,7.0,2.0,5.0,1.0,7.0,,,,,,1.0,1.0,1.0,0.1111111111111111,,0.25,,0.375,,0.1,0.1111111111111111,0.5,,1.0,1.0,1.0,1.0,,1.0,,1.0,,78.84726224783861,19.7,16.666666666666668,17.4,16.666666666666668,0.2,,,,0.4,0.25,0.25,0.3,,,,,0.1,1.0,1.0,1.0,,,0.3,1.0,0.39815,,0.16666666666666666,0.1,,10.155555555555557,25.0,,2.0,,1.0,4.0,1.0,2.0,2.0,,,2.0,2.0,,,,,,0.5,0.5,0.5,0.25,,0.25,,,0.5,,0.4269,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,1610612760,2016,2015-16,False
1626166-202683-202713-203079-203956,1610612760,"Cameron Payne, Enes Kanter, Kyle Singler, Dion Waiters, Mitch McGary","Payne, Kanter, Singler, Waiters, McGary",1626166-202683-202713-203079-203956,OKC,717.0,4,12.0,-12.0,25.0,22.0,12.0,15.0,47.0,6.0,8.0,2.0,3.0,3.0,1.0,3.0,1.0,,4.0,2.0,10.0,14.0,,5.0,23.0,35.0,5.0,5.0,2.0,12.0,6.0,14.0,,4.0,,,3.0,,3.0,,3.0,,6.0,,3.0,,3.0,7.0,3.0,3.0,3.0,,2.0,3.0,1.0,6.0,4.0,2.0,3.0,4.0,4.0,3.0,17.0,12.0,12.0,1.0,0.3,0.42857142857142855,,,,0.7142857142857143,1.0,0.5263157894736842,0.7142857142857143,0.5476190476190477,0.75,0.2631578947368421,,,0.5,,0.75,,0.42857142857142855,0.6666666666666666,1.0,,,,94.39330543933055,15.4,15.090909090909092,15.12,14.363636363636363,0.42105263157894735,0.75,0.75,0.5,0.15789473684210525,1.0,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.05263157894736842,0.21052631578947367,,,,0.2857142857142857,0.2857142857142857,0.6842105263157895,,0.5257388888888889,0.5095142857142857,0.14285714285714285,0.1875,0.5217391304347826,6.142857142857143,27.160000000000004,0.48,4.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,3.0,1.0,4.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,0.25,0.75,0.5,0.5,0.6666666666666666,1.0,1.0,0.5477,0.2608695652173913,,,,1.0,,,2.0,,,,,,,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-202683-202713-203079-2555,1610612760,"Cameron Payne, Enes Kanter, Kyle Singler, Dion Waiters, Nick Collison","Payne, Kanter, Singler, Waiters, Collison",1626166-202683-202713-203079-2555,OKC,710.0,3,12.0,6.0,21.0,20.0,,2.0,41.0,4.0,9.0,,1.0,4.0,2.0,5.0,3.0,2.0,6.0,,7.0,18.0,2.0,9.0,26.0,20.0,,,,,2.0,12.0,6.0,6.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,,8.0,4.0,6.0,,10.0,20.0,,,1.0,,1.0,,,1.0,,1.0,3.0,5.0,7.0,3.0,15.0,,,1.0,0.14285714285714285,0.25,1.0,0.2222222222222222,0.2222222222222222,0.3888888888888889,,0.37037037037037035,,0.4166666666666667,,0.3333333333333333,0.1111111111111111,0.2222222222222222,1.0,,0.75,1.0,0.8333333333333334,0.75,0.6666666666666666,1.0,1.0,,83.15492957746478,18.904761904761905,15.65,16.285714285714285,15.6,0.3333333333333333,0.4444444444444444,0.5714285714285714,0.25,0.14814814814814814,0.25,0.25,0.18518518518518517,0.4,0.4,,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,,,0.6666666666666666,0.3333333333333333,0.5169018518518519,,0.1,0.14285714285714285,,7.972222222222222,24.811111111111114,,9.0,3.0,4.0,6.0,4.0,7.0,11.0,6.0,4.0,6.0,10.0,,,1.0,1.0,1.0,0.5714285714285714,0.5,0.55,0.5454545454545454,0.5714285714285714,0.5555555555555556,0.4,0.25,0.5,0.75,0.53188,0.4230769230769231,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,0.125,,,,,,3.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-202683-202713-203460-2555,1610612760,"Cameron Payne, Enes Kanter, Kyle Singler, Andre Roberson, Nick Collison","Payne, Kanter, Singler, Roberson, Collison",1626166-202683-202713-203460-2555,OKC,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-202683-203079-203460-203500,1610612760,"Cameron Payne, Enes Kanter, Dion Waiters, Andre Roberson, Steven Adams","Payne, Kanter, Waiters, Roberson, Adams",1626166-202683-203079-203460-203500,OKC,823.0,1,14.0,-3.0,23.0,25.0,5.0,4.0,48.0,5.0,11.0,3.0,3.0,4.0,1.0,3.0,3.0,,6.0,3.0,9.0,18.0,,9.0,21.0,24.0,2.0,5.0,3.0,5.0,10.0,8.0,,6.0,,2.0,5.0,,5.0,,2.0,1.0,10.0,2.0,7.0,2.0,11.0,19.0,2.0,1.0,2.0,,2.0,,,2.0,1.0,4.0,6.0,7.0,6.0,4.0,12.0,5.0,5.0,1.0,0.5555555555555556,0.625,,,,0.5,0.4,0.3333333333333333,0.25,0.3620689655172414,0.3125,0.3333333333333333,0.1111111111111111,0.18181818181818182,1.0,1.0,0.7,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,83.9854191980559,16.652173913043477,17.6,14.608695652173912,16.6,0.4074074074074074,0.45454545454545453,0.5555555555555556,0.4,0.14814814814814814,0.75,0.75,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.2222222222222222,,,,0.375,0.375,0.7407407407407407,,0.4835425925925926,0.47128125,0.13793103448275862,0.2,0.23809523809523808,6.050000000000001,24.98888888888889,0.21739130434782608,7.0,2.0,2.0,3.0,4.0,5.0,9.0,2.0,3.0,4.0,8.0,,,4.0,2.0,4.0,0.8,0.5714285714285714,0.6428571428571429,0.4444444444444444,0.3333333333333333,0.3888888888888889,0.6666666666666666,0.3333333333333333,0.2857142857142857,1.0,0.39681,0.42857142857142855,,,,1.0,,,1.0,,,,,2.0,,2.0,1.0,,2.0,1.0,,,1.0,2.0,,,,,,,,,0.0625,0.6666666666666666,,,,,0.2857142857142857,,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,2.0,1.0,0.3333333333333333,0.5,,,2.0,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-202683-203079-203460-2555,1610612760,"Cameron Payne, Enes Kanter, Dion Waiters, Andre Roberson, Nick Collison","Payne, Kanter, Waiters, Roberson, Collison",1626166-202683-203079-203460-2555,OKC,15.0,1,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,96.0,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-202683-203079-203500-203962,1610612760,"Cameron Payne, Enes Kanter, Dion Waiters, Steven Adams, Josh Huestis","Payne, Kanter, Waiters, Adams, Huestis",1626166-202683-203079-203500-203962,OKC,17.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-202683-203079-203962-2555,1610612760,"Cameron Payne, Enes Kanter, Dion Waiters, Josh Huestis, Nick Collison","Payne, Kanter, Waiters, Huestis, Collison",1626166-202683-203079-203962-2555,OKC,311.0,1,5.0,-2.0,11.0,10.0,1.0,10.0,21.0,3.0,3.0,,,2.0,1.0,3.0,1.0,,1.0,,4.0,8.0,,2.0,8.0,10.0,,,1.0,,4.0,4.0,,1.0,,1.0,2.0,,2.0,,2.0,,4.0,,4.0,,4.0,6.0,,,3.0,,1.0,,,3.0,,,1.0,2.0,,,4.0,,1.0,1.0,0.5,0.5,,,,0.5,,0.4,,0.4,,0.2,0.125,,1.0,,1.0,,0.8,1.0,1.0,1.0,,,97.2347266881029,17.181818181818183,12.2,16.636363636363637,11.9,0.3,1.0,1.0,0.6666666666666666,0.2,,,0.3,0.3333333333333333,0.3333333333333333,,0.1,0.1,,,,,,0.5,,0.475605,0.2733,,,,9.5875,24.7,0.09090909090909091,2.0,2.0,2.0,,2.0,2.0,4.0,,,2.0,2.0,,,,,,1.0,1.0,1.0,0.5,,0.4,,,1.0,1.0,0.62185,0.5,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,0.5,0.5,0.5,,,,,,0.5,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-202713-203079-203460-203500,1610612760,"Cameron Payne, Kyle Singler, Dion Waiters, Andre Roberson, Steven Adams","Payne, Singler, Waiters, Roberson, Adams",1626166-202713-203079-203460-203500,OKC,39.0,1,1.0,,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,110.76923076923076,16.5,6.0,16.5,6.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,0.44985,0.44985,,,,,24.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-202713-203079-203460-203956,1610612760,"Cameron Payne, Kyle Singler, Dion Waiters, Andre Roberson, Mitch McGary","Payne, Singler, Waiters, Roberson, McGary",1626166-202713-203079-203460-203956,OKC,173.0,1,3.0,-3.0,8.0,7.0,4.0,7.0,15.0,1.0,2.0,1.0,,,,2.0,,,1.0,1.0,1.0,4.0,,1.0,3.0,6.0,,1.0,1.0,,2.0,,,1.0,,,1.0,,1.0,,1.0,,2.0,2.0,,,2.0,2.0,2.0,,2.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,4.0,,1.0,1.0,,,,0.25,,0.2,,0.3,,0.2,,,1.0,,,1.0,1.0,,,,,1.0,124.85549132947978,13.125,9.714285714285714,13.125,9.714285714285714,0.4,0.5,0.5,1.0,,,,0.4,,,,,0.2,,,,0.5,0.5,0.6,,0.45034,0.38615,0.2,0.25,,10.825,23.8,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-202713-203079-203500-203956,1610612760,"Cameron Payne, Kyle Singler, Dion Waiters, Steven Adams, Mitch McGary","Payne, Singler, Waiters, Adams, McGary",1626166-202713-203079-203500-203956,OKC,86.0,2,1.0,1.0,4.0,3.0,3.0,1.0,7.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,4.0,3.0,1.0,1.0,,4.0,,2.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,2.0,,4.0,4.0,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,117.20930232558139,12.75,11.666666666666666,12.75,11.666666666666666,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.4027,0.4027,,,1.0,10.8,,0.75,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-203079-203460-203500-203956,1610612760,"Cameron Payne, Dion Waiters, Andre Roberson, Steven Adams, Mitch McGary","Payne, Waiters, Roberson, Adams, McGary",1626166-203079-203460-203500-203956,OKC,49.0,1,1.0,,2.0,1.0,,1.0,3.0,,,,,,1.0,2.0,,,,,1.0,2.0,,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.5,,0.5,,0.5,,,,,,,,,,,,,,,88.16326530612245,13.5,22.0,13.5,22.0,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,0.3966,,,,,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-203079-203460-203500-2555,1610612760,"Cameron Payne, Dion Waiters, Andre Roberson, Steven Adams, Nick Collison","Payne, Waiters, Roberson, Adams, Collison",1626166-203079-203460-203500-2555,OKC,570.0,1,10.0,-3.0,16.0,16.0,,,32.0,2.0,5.0,,3.0,4.0,1.0,3.0,2.0,1.0,3.0,,6.0,12.0,1.0,5.0,19.0,22.0,,,,,6.0,6.0,,3.0,1.0,2.0,3.0,,3.0,,,1.0,6.0,1.0,3.0,1.0,5.0,10.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,3.0,5.0,3.0,4.0,1.0,13.0,,,,0.5,0.6,,0.2,0.2,0.5,,0.4411764705882353,,0.5,,0.29411764705882354,0.16666666666666666,0.2,0.5,1.0,1.0,0.5,0.8,,1.0,1.0,,1.0,80.84210526315789,18.25,17.375,16.375,16.6875,0.29411764705882354,0.4,0.5,,0.23529411764705882,0.75,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.11764705882352941,0.17647058823529413,0.3333333333333333,0.3333333333333333,,,,0.5882352941176471,0.3333333333333333,0.5458117647058823,,0.05555555555555555,0.07692307692307693,,7.125,24.36,,4.0,2.0,4.0,4.0,2.0,4.0,6.0,2.0,3.0,2.0,5.0,1.0,1.0,,,,0.5,0.5,0.6,0.3333333333333333,0.75,0.5,0.6666666666666666,0.5,1.0,0.5,0.878,0.3157894736842105,,,3.0,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,0.25,,,,0.6666666666666666,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-203079-203460-203956-2555,1610612760,"Cameron Payne, Dion Waiters, Andre Roberson, Mitch McGary, Nick Collison","Payne, Waiters, Roberson, McGary, Collison",1626166-203079-203460-203956-2555,OKC,114.0,1,2.0,-5.0,3.0,4.0,,4.0,7.0,,,,,,1.0,2.0,,,1.0,,1.0,2.0,,1.0,2.0,7.0,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,1.0,,,,,,,,,88.42105263157895,21.666666666666668,12.25,21.666666666666668,12.25,,,,,,,,0.6666666666666666,0.5,0.5,,,0.3333333333333333,,,,,,0.3333333333333333,,0.39044999999999996,,,,,18.5,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
200751-201142-201566-201586-201627,1610612760,"Randy Foye, Kevin Durant, Russell Westbrook, Serge Ibaka, Anthony Morrow","Foye, Durant, Westbrook, Ibaka, Morrow",200751-201142-201566-201586-201627,OKC,25.0,2,,5.0,3.0,2.0,3.0,2.0,5.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,6.0,1.0,,1.0,1.0,6.0,,,3.0,,,,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,1.0,1.0,3.0,,6.0,6.0,3.0,1.0,,,1.0,1.0,1.0,,,0.75,0.75,1.0,1.0,0.5,,,,,,,,,,,,,288.0,5.333333333333333,4.5,5.333333333333333,4.5,0.5,,,,,,,,,,,0.5,,,,,0.5,,1.0,,0.66615,0.66615,0.3333333333333333,,1.0,0.8,22.7,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,1610612760,2016,2015-16,False
