EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,Corner3FGM,PenaltyCorner3FGM,FG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BlockingFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChancePointsPct,Arc3FGM,PenaltyArc3FGM,PtsAssisted2s,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,Travels,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,LongMidRangeAssists,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg3aBlocked,OffThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,FTOffRebounds,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangePctBlocked,PtsUnassisted3s,Blocked3s,BlockedArc3,BlockedLongMidRange,Charge Fouls Drawn,Charge Fouls,OffensiveGoaltends,HeaveAttempts,Corner3PctBlocked,3SecondViolations,StepOutOfBoundsTurnovers,BlockedCorner3,HeaveMakes,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1626166-1737-200751-201627-2555,1610612760,"Cameron Payne, Nazr Mohammed, Randy Foye, Anthony Morrow, Nick Collison","Payne, Mohammed, Foye, Morrow, Collison",1626166-1737-200751-201627-2555,OKC,605.0,3,10.0,-4.0,22.0,23.0,18.0,9.0,45.0,2.0,6.0,2.0,6.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,11.0,5.0,8.0,14.0,18.0,3.0,9.0,4.0,7.0,13.0,6.0,3.0,3.0,5.0,8.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,10.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,14.0,13.0,18.0,2.0,0.2727272727272727,0.3333333333333333,0.1875,0.23076923076923078,0.35,0.40625,0.3125,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.10743801652892,1.0,15.181818181818182,11.782608695652174,15.181818181818182,11.782608695652174,0.375,0.3333333333333333,0.3333333333333333,0.1875,0.125,0.5,0.5,0.125,0.1875,0.46153846153846156,0.3333333333333333,0.15384615384615385,0.15384615384615385,0.6875,0.51890625,0.5374538461538462,0.2222222222222222,0.3076923076923077,0.9285714285714286,6.745454545454546,24.36,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-1737-201627-202713-2555,1610612760,"Cameron Payne, Nazr Mohammed, Anthony Morrow, Kyle Singler, Nick Collison","Payne, Mohammed, Morrow, Singler, Collison",1626166-1737-201627-202713-2555,OKC,256.0,1,4.0,4.0,9.0,9.0,9.0,,18.0,1.0,3.0,1.0,3.0,,,,1.0,1.0,3.0,3.0,1.0,3.0,4.0,2.0,7.0,3.0,1.0,3.0,4.0,2.0,7.0,2.0,3.0,1.0,2.0,4.0,5.0,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,5.0,7.0,9.0,,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.35714285714285715,0.4375,0.4375,0.5714285714285714,1.0,0.6666666666666666,0.5,0.6,0.5,,1.0,0.5,,101.25,1.0,11.11111111111111,17.333333333333332,10.222222222222221,16.444444444444443,0.42857142857142855,0.3333333333333333,0.5,,,,,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.42857142857142855,1.0,0.6022071428571428,0.6022071428571428,0.125,0.25,1.0,1.5,25.1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.2,0.5,1.0,1.0,1.0,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-1737-201627-203079-203962,1610612760,"Cameron Payne, Nazr Mohammed, Anthony Morrow, Dion Waiters, Josh Huestis","Payne, Mohammed, Morrow, Waiters, Huestis",1626166-1737-201627-203079-203962,OKC,249.0,1,4.0,3.0,8.0,8.0,8.0,6.0,16.0,3.0,3.0,3.0,3.0,,,,,,1.0,1.0,3.0,3.0,1.0,4.0,13.0,10.0,3.0,3.0,1.0,4.0,13.0,,1.0,,1.0,2.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,2.0,2.0,4.0,,,2.0,,,,,13.0,13.0,8.0,2.0,1.0,1.0,1.125,1.125,1.0833333333333333,1.0833333333333333,0.25,,1.0,,0.5,,,1.0,,,92.5301204819277,,13.625,17.5,13.625,17.375,0.75,1.0,1.0,,,,,,0.25,0.75,1.0,,0.25,1.0,0.6059375,0.6059375,,,1.0,1.8666666666666665,25.7,1.0,,,,1.0,,,1.0,3.0,,1.0,4.0,,9.0,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,6.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-1737-202713-203460-203956,1610612760,"Cameron Payne, Nazr Mohammed, Kyle Singler, Andre Roberson, Mitch McGary","Payne, Mohammed, Singler, Roberson, McGary",1626166-1737-202713-203460-203956,OKC,57.0,1,1.0,,2.0,2.0,2.0,,4.0,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,101.05263157894737,,15.0,13.5,15.0,13.5,,,,,1.0,,,,,,,,,,0.3703,0.3703,,,,18.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201142-201627-202683,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Anthony Morrow, Enes Kanter","Payne, Foye, Durant, Morrow, Kanter",1626166-200751-201142-201627-202683,OKC,132.0,2,2.0,,4.0,4.0,,,8.0,,,,,1.0,2.0,2.0,1.0,,1.0,,2.0,3.0,2.0,,7.0,7.0,,,,,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,7.0,,,,0.6666666666666666,,0.7,,0.7,,0.4,,1.0,,1.0,1.0,,,,,87.27272727272727,1.0,22.0,11.0,20.75,11.0,,,,0.2,0.4,1.0,1.0,0.2,0.2,,,,,0.4,0.45382999999999996,,,,,16.233333333333334,24.5,,1.0,1.0,,1.0,,,,3.0,,1.0,2.0,1.0,5.0,1.0,,1.0,,1.0,0.5,,0.5,,,,,1.0,0.5,,1.0,1.0,1.0,,,,,2.0,,1.0,,,,0.5,0.5,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201142-202683-202713,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Enes Kanter, Kyle Singler","Payne, Foye, Durant, Kanter, Singler",1626166-200751-201142-202683-202713,OKC,786.0,2,13.0,-15.0,27.0,27.0,8.0,11.0,54.0,6.0,11.0,3.0,5.0,2.0,1.0,2.0,2.0,,4.0,1.0,7.0,15.0,6.0,11.0,25.0,40.0,3.0,5.0,1.0,5.0,11.0,6.0,4.0,2.0,4.0,6.0,9.0,2.0,1.0,2.0,2.0,1.0,,3.0,1.0,6.0,8.0,8.0,13.0,,5.0,1.0,2.0,1.0,2.0,1.0,21.0,11.0,8.0,1.0,0.4666666666666667,0.6,0.3333333333333333,0.5,0.4444444444444444,0.6111111111111112,0.2857142857142857,0.6666666666666666,0.5,0.6666666666666666,0.5454545454545454,,0.8,,0.6666666666666666,,98.93129770992367,0.5,13.518518518518519,15.592592592592593,13.296296296296296,12.666666666666666,0.5238095238095238,0.5454545454545454,0.6,0.09523809523809523,0.09523809523809523,0.5,0.5,0.09523809523809523,0.19047619047619047,0.8333333333333334,0.6,,0.16666666666666666,0.8095238095238095,0.5232142857142857,0.52445,0.19230769230769232,0.25,0.44,4.233333333333333,24.083333333333332,0.2962962962962963,2.0,,,,,4.0,,,1.0,,4.0,,8.0,2.0,,3.0,,,,,,0.6666666666666666,0.06666666666666667,0.09090909090909091,,0.25,0.23076923076923078,0.4,,,,,0.16,,,8.0,,4.0,,3.0,,0.5714285714285714,0.8,0.5,,,,,,,,1.0,,,,1.0,,0.41,2.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.25,0.2,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201142-202683-203079,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Enes Kanter, Dion Waiters","Payne, Foye, Durant, Kanter, Waiters",1626166-200751-201142-202683-203079,OKC,2695.0,7,45.0,-20.0,92.0,91.0,17.0,24.0,183.0,17.0,30.0,4.0,6.0,20.0,4.0,13.0,6.0,1.0,12.0,3.0,28.0,63.0,18.0,11.0,85.0,105.0,4.0,12.0,4.0,,14.0,34.0,12.0,11.0,19.0,32.0,47.0,8.0,6.0,8.0,6.0,9.0,1.0,17.0,2.0,10.0,23.0,18.0,19.0,1.0,8.0,2.0,5.0,4.0,5.0,4.0,67.0,14.0,17.0,2.0,0.4444444444444444,0.3333333333333333,0.4567901234567901,0.4375,0.4722222222222222,0.3888888888888889,0.2222222222222222,0.47058823529411764,0.6333333333333333,0.7857142857142857,0.6818181818181818,0.6666666666666666,0.5714285714285714,0.625,0.8888888888888888,0.6,97.78107606679036,0.8,14.641304347826088,14.813186813186814,13.826086956521738,14.032967032967033,0.37037037037037035,0.5666666666666667,0.6296296296296297,0.24691358024691357,0.16049382716049382,0.3076923076923077,0.3333333333333333,0.07407407407407407,0.14814814814814814,0.375,0.6666666666666666,0.0625,0.1875,0.5925925925925926,0.5004771604938272,0.5242875,0.09090909090909091,0.11428571428571428,0.16470588235294117,6.752380952380952,24.38888888888889,0.18478260869565216,13.0,3.0,1.0,6.0,,18.0,2.0,18.0,4.0,6.0,17.0,3.0,40.0,11.0,2.0,15.0,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6428571428571429,0.06349206349206349,0.1,0.5,0.3142857142857143,0.2826086956521739,0.46153846153846156,0.5,0.5,1.0,1.0,0.21176470588235294,3.0,1.0,22.0,3.0,11.0,3.0,8.0,2.0,0.39285714285714285,0.4583333333333333,0.47058823529411764,0.25,0.25,1.0,0.3333333333333333,0.25,2.0,3.0,2.0,4.0,0.3076923076923077,0.09523809523809523,0.5,0.14285714285714285,0.5862291666666667,6.0,8.0,6.0,11.0,8.0,,2.0,2.0,3.0,1.0,1.0,,1.0,2.0,0.5454545454545454,0.6428571428571429,,,0.18181818181818182,0.125,0.5714285714285714,0.75,7.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.6666666666666666,0.07692307692307693,0.5,0.1111111111111111,0.3333333333333333,0.35,0.35,0.14285714285714285,0.16666666666666666,0.07142857142857142,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201142-202683-203500,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Enes Kanter, Steven Adams","Payne, Foye, Durant, Kanter, Adams",1626166-200751-201142-202683-203500,OKC,104.0,1,2.0,,3.0,3.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,3.0,,,2.0,2.0,1.0,2.0,,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,2.0,2.0,2.0,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,,,1.0,0.5,,,,1.0,,83.07692307692308,,18.666666666666668,16.0,18.666666666666668,13.666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,0.5,1.0,,,0.3333333333333333,0.5304666666666666,0.6032,,,1.0,3.9,,0.6666666666666666,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,2.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201142-203079-203500,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Dion Waiters, Steven Adams","Payne, Foye, Durant, Waiters, Adams",1626166-200751-201142-203079-203500,OKC,155.0,2,3.0,-6.0,6.0,4.0,,,10.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,2.0,1.0,,2.0,8.0,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,1.0,,,,,,,,,92.9032258064516,,14.166666666666666,17.5,14.166666666666666,17.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,0.6666666666666666,0.46795000000000003,,,,,10.85,26.2,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
1626166-200751-201566-201627-202683,1610612760,"Cameron Payne, Randy Foye, Russell Westbrook, Anthony Morrow, Enes Kanter","Payne, Foye, Westbrook, Morrow, Kanter",1626166-200751-201566-201627-202683,OKC,12.0,1,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.614,,,,,1.4,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,True
