EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFg2Pct,PenaltyEfgPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,OffAtRimReboundPct,DefAtRimReboundPct,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,FTDefRebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyFg3Pct,AtRimPctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,TwoPtShootingFoulsDrawnPct,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,LongMidRangeAssists,Loose Ball Fouls Drawn,SecondChanceFg3Pct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallTurnovers,ShortMidRangeAssists,Offensive Fouls,BlockedAtRim,3SecondViolations,ShortMidRangePctAssisted,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,HeaveAttempts,Travels,Technical Free Throw Trips,OffensiveGoaltends,Blocked3s,BlockedArc3,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BlockingFouls,BlockedLongMidRange,Charge Fouls,SecondChanceCorner3FGM,Charge Fouls Drawn,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
201945-202329-203081-203459-203943,1610612757,"Gerald Henderson, Al-Farouq Aminu, Damian Lillard, Allen Crabbe, Noah Vonleh","Henderson, Aminu, Lillard, Crabbe, Vonleh",201945-202329-203081-203459-203943,POR,99.0,2,2.0,4.0,5.0,5.0,,,10.0,,4.0,,,,2.0,4.0,5.0,1.0,3.0,,2.0,1.0,,4.0,,0.6666666666666666,,1.0,1.0,1.0,145.45454545454547,8.0,11.8,8.0,11.8,,,,1.0,2.0,,,,1.0,1.0,,,,,2.0,3.0,,,,,,,,2.0,2.0,,,,,1.0,,1.0,,1.0,2.0,,1.0,2.0,1.0,,,,1.0,,,,,,,,,0.5,0.5,,,,0.6666666666666666,,0.6666666666666666,,,,,,1.0,1.0,,1.0,,,,1.0,,,0.6666666666666666,0.5,0.5,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,,0.6666666666666666,0.5925333333333334,,,0.3333333333333333,,,7.1000000000000005,,,,,,,,,,,2.0,2.0,0.6666666666666666,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203081-203468-203486,1610612757,"Gerald Henderson, Al-Farouq Aminu, Damian Lillard, CJ McCollum, Mason Plumlee","Henderson, Aminu, Lillard, McCollum, Plumlee",201945-202329-203081-203468-203486,POR,4407.0,23,73.0,-1.0,144.0,150.0,59.0,73.0,294.0,27.0,158.0,159.0,14.0,65.0,29.0,58.0,75.0,8.0,22.0,10.0,33.0,40.0,6.0,137.0,59.0,0.5642857142857143,0.5416666666666666,0.7837837837837838,0.7647058823529411,0.5555555555555556,96.06535057862492,14.506944444444445,15.453333333333333,14.11111111111111,14.926666666666666,0.41139240506329117,0.4097222222222222,13.0,31.0,52.0,5.0,9.0,22.0,7.0,16.0,1.0,8.0,24.0,14.0,49.0,90.0,11.0,32.0,6.0,12.0,3.0,21.0,16.0,30.0,68.0,30.0,8.0,24.0,10.0,15.0,10.0,25.0,1.0,11.0,60.0,4.0,13.0,23.0,17.0,3.0,11.0,5.0,2.0,20.0,41.0,1.0,,,,65.0,4.0,0.30612244897959184,0.3333333333333333,0.9090909090909091,0.34375,0.34375,0.5444444444444444,0.5,0.5368852459016393,0.6428571428571429,0.6176470588235294,0.26229508196721313,0.1111111111111111,0.045454545454545456,0.325,0.7419354838709677,0.19047619047619047,0.2786885245901639,0.2727272727272727,0.21428571428571427,1.0,0.68,1.0,0.057692307692307696,0.4262295081967213,0.5961538461538461,0.7209302325581395,0.3548387096774194,0.18032786885245902,0.13114754098360656,0.4375,0.4375,0.06557377049180328,0.125,0.125,1.0,0.19672131147540983,0.6428571428571429,0.5555555555555556,0.2857142857142857,0.6885245901639344,0.5342790983606558,0.5197,0.5471091836734694,0.11940298507462686,,0.13291139240506328,6.453333333333333,24.65,13.0,21.0,18.0,33.0,0.5454545454545454,0.5204081632653061,0.42857142857142855,0.6190476190476191,6.0,14.0,6.0,0.6363636363636364,0.45,0.7777777777777778,11.0,0.5,0.5238095238095238,6.0,4.0,2.0,4.0,1.0,1.0,0.25,,2.0,5.0,4.0,16.0,0.3125,0.17307692307692307,0.04081632653061224,,0.1568627450980392,10.0,5.0,10.0,9.0,0.4166666666666667,0.4166666666666667,0.9,0.35714285714285715,0.4166666666666667,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,0.1111111111111111,0.2857142857142857,0.14285714285714285,1.0,1.0,8.0,2.0,1.0,2.0,,0.18181818181818182,,,1.0,,9.0,,,,3.0,,,,,,,0.14285714285714285,,,3.0,,2.0,,2.0,1.0,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203081-203468-203943,1610612757,"Gerald Henderson, Al-Farouq Aminu, Damian Lillard, CJ McCollum, Noah Vonleh","Henderson, Aminu, Lillard, McCollum, Vonleh",201945-202329-203081-203468-203943,POR,142.0,1,2.0,2.0,5.0,6.0,,3.0,11.0,,5.0,3.0,,,1.0,2.0,2.0,,2.0,,1.0,1.0,,5.0,,0.625,,0.5,0.5,,111.54929577464789,13.6,12.333333333333334,13.6,11.333333333333334,,,,1.0,2.0,,,,,1.0,,,1.0,,1.0,3.0,1.0,1.0,,,,,,2.0,,,,1.0,,1.0,,1.0,,1.0,2.0,,,,,,2.0,2.0,,1.0,3.0,,,,,,,1.0,1.0,,1.0,1.0,0.3333333333333333,,0.625,,,0.25,,,,,,,,,1.0,,,,0.5,0.5,0.5,1.0,,0.25,,,,,,,0.25,,,,0.75,0.61185,,,0.25,,,7.6000000000000005,24.6,,,,,,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,0.3333333333333333,1.0,,1.0,,1.0,1.0,,,1.0,,,,,3.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203081-203486-203943,1610612757,"Gerald Henderson, Al-Farouq Aminu, Damian Lillard, Mason Plumlee, Noah Vonleh","Henderson, Aminu, Lillard, Plumlee, Vonleh",201945-202329-203081-203486-203943,POR,176.0,1,3.0,6.0,7.0,6.0,7.0,,13.0,4.0,8.0,2.0,4.0,8.0,,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,6.0,7.0,0.5714285714285714,0.5714285714285714,,1.0,,106.36363636363637,13.714285714285714,13.333333333333334,11.142857142857142,13.333333333333334,1.0,1.0,1.0,1.0,1.0,,,3.0,,,,,1.0,1.0,2.0,4.0,,1.0,,,2.0,2.0,1.0,4.0,,,,1.0,,2.0,,2.0,,1.0,4.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,8.0,2.0,1.0,1.0,,,,0.5,,0.4,,0.5,0.2,,,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,,1.0,,,0.2,1.0,1.0,1.0,0.6,,,,,,,,0.2,,,0.2,0.4,0.54703,0.58095,0.54703,,,0.25,4.625,24.9,1.0,1.0,2.0,4.0,0.5,0.4,0.2,1.0,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203081-203486-2549,1610612757,"Gerald Henderson, Al-Farouq Aminu, Damian Lillard, Mason Plumlee, Chris Kaman","Henderson, Aminu, Lillard, Plumlee, Kaman",201945-202329-203081-203486-2549,POR,360.0,2,6.0,,13.0,12.0,10.0,2.0,25.0,4.0,10.0,10.0,2.0,6.0,3.0,4.0,4.0,,1.0,,3.0,4.0,,10.0,10.0,0.4166666666666667,0.3,1.0,1.0,,100.0,17.384615384615383,11.166666666666666,17.384615384615383,11.166666666666666,0.6,0.7692307692307693,,,1.0,,,2.0,2.0,4.0,,2.0,1.0,1.0,3.0,7.0,,3.0,,,,,3.0,4.0,2.0,,,1.0,,2.0,,2.0,,,4.0,,,1.0,,,,,,,,1.0,,,,6.0,,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,,0.3,,,0.3,,,,1.0,,,,,1.0,1.0,,,0.1,,,,0.2,0.4,0.5,0.5,0.2,,,,0.1,,,0.1111111111111111,0.4,0.48244999999999993,,0.4934666666666667,0.16666666666666666,,,12.657142857142857,24.266666666666666,,1.0,2.0,6.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,,,1.0,,1.0,,1.0,1.0,0.5,0.5,,,,,,,,,2.0,,,2.0,,,0.2222222222222222,,0.2222222222222222,,,,,,,,,,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203086-203090-203468,1610612757,"Gerald Henderson, Al-Farouq Aminu, Meyers Leonard, Maurice Harkless, CJ McCollum","Henderson, Aminu, Leonard, Harkless, McCollum",201945-202329-203086-203090-203468,POR,175.0,1,3.0,-2.0,6.0,7.0,,,13.0,2.0,7.0,9.0,,,1.0,1.0,2.0,,,,1.0,2.0,,7.0,,0.5,,0.3333333333333333,0.3333333333333333,,106.97142857142858,10.5,16.0,10.333333333333334,14.142857142857142,,,1.0,1.0,4.0,,1.0,,,,,,2.0,,1.0,4.0,1.0,2.0,,1.0,,,,2.0,,,,2.0,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,0.5,0.5,0.25,,0.4166666666666667,,,0.3333333333333333,,,0.3333333333333333,,,0.25,,,,,,0.25,0.6666666666666666,0.25,0.25,1.0,,,,,,,,,0.3333333333333333,1.0,,,1.0,0.5600999999999999,0.6559,,0.14285714285714285,,,1.35,24.7,,,,,,,,,1.0,,,,0.3333333333333333,0.5,,,,,2.0,,2.0,1.0,,0.5,,,,,1.0,,,,,0.2,1.0,,1.0,,0.5,0.5,,,0.5,,,,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203086-203459-203468,1610612757,"Gerald Henderson, Al-Farouq Aminu, Meyers Leonard, Allen Crabbe, CJ McCollum","Henderson, Aminu, Leonard, Crabbe, McCollum",201945-202329-203086-203459-203468,POR,272.0,2,5.0,-7.0,10.0,11.0,2.0,3.0,21.0,,6.0,13.0,,,1.0,3.0,3.0,1.0,3.0,1.0,2.0,,,6.0,2.0,0.42857142857142855,,0.5,0.6666666666666666,1.0,111.17647058823529,13.6,12.363636363636363,13.6,11.545454545454545,,0.2,,2.0,2.0,,,1.0,,,,2.0,2.0,1.0,3.0,3.0,,4.0,,,,,1.0,4.0,2.0,,,2.0,,2.0,,2.0,,1.0,4.0,,,1.0,,,1.0,,,3.0,3.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,,,,1.0,,0.42857142857142855,,,0.5714285714285714,,,,1.0,,,,,,,1.0,,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,,,,0.2857142857142857,,,,0.2857142857142857,,,1.0,0.8571428571428571,0.5507928571428572,,0.45285,,,,3.0666666666666664,24.05,,,,,,,,,1.0,2.0,2.0,0.6666666666666666,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203086-203459-204025,1610612757,"Gerald Henderson, Al-Farouq Aminu, Meyers Leonard, Allen Crabbe, Tim Frazier","Henderson, Aminu, Leonard, Crabbe, Frazier",201945-202329-203086-203459-204025,POR,19.0,1,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,151.57894736842107,12.0,7.0,12.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203086-203468-203486,1610612757,"Gerald Henderson, Al-Farouq Aminu, Meyers Leonard, CJ McCollum, Mason Plumlee","Henderson, Aminu, Leonard, McCollum, Plumlee",201945-202329-203086-203468-203486,POR,295.0,4,5.0,-5.0,10.0,11.0,3.0,5.0,21.0,,6.0,11.0,,2.0,3.0,3.0,5.0,,,,1.0,,,4.0,3.0,0.2727272727272727,0.25,0.75,0.75,1.0,102.50847457627118,15.8,12.454545454545455,15.2,11.454545454545455,0.3333333333333333,0.3,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,3.0,9.0,,2.0,1.0,2.0,,2.0,1.0,2.0,4.0,,2.0,1.0,,1.0,,1.0,,,2.0,1.0,1.0,,2.0,1.0,2.0,,,1.0,1.0,,,,,2.0,,0.3333333333333333,0.5,,,,0.3333333333333333,0.5,0.2727272727272727,0.5,0.5,0.18181818181818182,,,0.16666666666666666,,0.5,0.25,,1.0,0.5,,,0.125,0.36363636363636365,0.5,0.5,,0.09090909090909091,0.36363636363636365,0.25,0.25,0.09090909090909091,,,,0.09090909090909091,0.5,1.0,0.25,0.5454545454545454,0.5728772727272727,0.8264,0.638975,,,0.3333333333333333,9.88888888888889,23.95,1.0,2.0,1.0,3.0,0.3333333333333333,0.25,0.5,0.5,2.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203086-203486-204025,1610612757,"Gerald Henderson, Al-Farouq Aminu, Meyers Leonard, Mason Plumlee, Tim Frazier","Henderson, Aminu, Leonard, Plumlee, Frazier",201945-202329-203086-203486-204025,POR,144.0,1,2.0,3.0,5.0,4.0,5.0,4.0,9.0,2.0,9.0,6.0,2.0,9.0,1.0,2.0,4.0,,,,1.0,2.0,1.0,7.0,5.0,0.6428571428571429,0.6428571428571429,1.0,1.0,1.0,90.0,14.2,18.25,13.8,18.25,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,1.0,2.0,,,5.0,,2.0,1.0,2.0,2.0,,,,1.0,1.0,,,,,9.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5833333333333334,0.5,0.5,0.3333333333333333,,,1.0,1.0,,0.6666666666666666,1.0,,,1.0,,0.6666666666666666,0.3333333333333333,0.5,0.5,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666,0.496375,0.51855,0.496375,,,0.2222222222222222,4.2,24.9,1.0,2.0,2.0,4.0,0.5,0.5833333333333334,0.3333333333333333,0.5,,,,,1.0,,1.0,0.5,0.5,,,,,,,,,,1.0,,,0.5,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203090-203468-203486,1610612757,"Gerald Henderson, Al-Farouq Aminu, Maurice Harkless, CJ McCollum, Mason Plumlee","Henderson, Aminu, Harkless, McCollum, Plumlee",201945-202329-203090-203468-203486,POR,562.0,4,9.0,1.0,27.0,28.0,17.0,25.0,55.0,14.0,27.0,26.0,13.0,23.0,6.0,8.0,11.0,,4.0,1.0,15.0,25.0,11.0,23.0,17.0,0.48214285714285715,0.575,0.6666666666666666,0.7272727272727273,0.6666666666666666,140.92526690391458,9.222222222222221,11.178571428571429,8.703703703703704,11.071428571428571,0.8518518518518519,0.6296296296296297,3.0,2.0,5.0,1.0,2.0,3.0,,4.0,1.0,1.0,2.0,1.0,2.0,12.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,9.0,2.0,2.0,,1.0,3.0,4.0,1.0,1.0,11.0,,2.0,2.0,3.0,,4.0,,,2.0,5.0,,,,,23.0,2.0,0.5,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.43333333333333335,0.5,0.6666666666666666,0.2,,,0.2,1.0,,0.2,,,1.0,1.0,1.0,,0.3333333333333333,0.4,0.4,0.5,0.2,0.26666666666666666,,,0.06666666666666667,1.0,1.0,1.0,0.13333333333333333,1.0,0.5,0.125,0.5333333333333333,0.50182,0.46055,0.57399375,0.11764705882352941,,0.14814814814814814,8.933333333333334,25.733333333333334,2.0,3.0,2.0,6.0,0.3333333333333333,0.625,0.375,0.6666666666666666,4.0,4.0,2.0,1.0,0.3333333333333333,0.6,,,,,2.0,,2.0,,,,1.0,1.0,2.0,,2.0,1.0,,0.125,1.0,0.14285714285714285,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,0.25,,,,,2.0,,,2.0,,,1.0,0.2,,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203459-203468-203486,1610612757,"Gerald Henderson, Al-Farouq Aminu, Allen Crabbe, CJ McCollum, Mason Plumlee","Henderson, Aminu, Crabbe, McCollum, Plumlee",201945-202329-203459-203468-203486,POR,959.0,8,16.0,14.0,30.0,28.0,3.0,5.0,58.0,4.0,42.0,28.0,1.0,1.0,9.0,11.0,14.0,1.0,3.0,2.0,6.0,5.0,,40.0,3.0,0.6612903225806451,,0.6923076923076923,0.6875,1.0,87.09071949947862,16.6,16.464285714285715,16.5,15.321428571428571,0.023809523809523808,0.1,2.0,3.0,10.0,,2.0,4.0,4.0,6.0,4.0,4.0,5.0,,10.0,20.0,6.0,9.0,1.0,3.0,,2.0,,6.0,14.0,18.0,2.0,5.0,1.0,3.0,6.0,9.0,4.0,1.0,24.0,,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,,,,,1.0,,0.3,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6551724137931034,0.3333333333333333,0.3333333333333333,0.3103448275862069,0.05,,0.3,0.6666666666666666,,0.23076923076923078,,,0.25,0.5,1.0,0.08333333333333333,0.3448275862068966,0.3,0.3333333333333333,0.3333333333333333,0.13793103448275862,0.20689655172413793,0.6666666666666666,0.6666666666666666,0.13793103448275862,1.0,1.0,1.0,0.1724137931034483,0.6666666666666666,,,0.6551724137931034,0.5257603448275862,0.49426666666666663,0.5727,0.06451612903225806,,0.047619047619047616,7.955,24.744444444444444,,1.0,,1.0,,,1.0,,1.0,2.0,,0.6666666666666666,0.2857142857142857,0.8333333333333334,3.0,0.75,0.75,,4.0,,4.0,3.0,,0.75,,,,,2.0,,0.1,,,0.09090909090909091,2.0,,2.0,2.0,0.4,0.4,1.0,,0.4,,,,,,2.0,,,0.5,0.5,,,,2.0,,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203459-203468-2549,1610612757,"Gerald Henderson, Al-Farouq Aminu, Allen Crabbe, CJ McCollum, Chris Kaman","Henderson, Aminu, Crabbe, McCollum, Kaman",201945-202329-203459-203468-2549,POR,152.0,1,3.0,-1.0,4.0,4.0,4.0,,8.0,,5.0,6.0,,5.0,1.0,1.0,2.0,,,,1.0,,,5.0,4.0,0.5,0.5,1.0,1.0,,75.78947368421053,15.75,22.25,14.75,22.25,1.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,1.0,1.0,1.0,4.0,1.0,1.0,,1.0,,,1.0,2.0,,3.0,,1.0,1.0,1.0,1.0,2.0,,1.0,5.0,,1.0,,1.0,,,,,,2.0,,,,,5.0,,1.0,1.0,1.0,1.0,1.0,0.25,,0.5,,,0.2,0.25,,0.3333333333333333,,,0.3333333333333333,,,1.0,,,,0.2,1.0,1.0,1.0,0.2,0.4,,,,,,,0.2,,,0.2,0.4,0.46731999999999996,0.361,0.46731999999999996,,,,11.75,25.5,1.0,1.0,1.0,4.0,0.25,0.5,0.2,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203459-203486-204025,1610612757,"Gerald Henderson, Al-Farouq Aminu, Allen Crabbe, Mason Plumlee, Tim Frazier","Henderson, Aminu, Crabbe, Plumlee, Frazier",201945-202329-203459-203486-204025,POR,390.0,1,6.0,-6.0,15.0,14.0,11.0,8.0,29.0,4.0,14.0,20.0,4.0,8.0,1.0,4.0,4.0,1.0,2.0,2.0,5.0,6.0,2.0,12.0,11.0,0.5384615384615384,0.4444444444444444,0.5,0.6666666666666666,,107.07692307692308,16.266666666666666,10.428571428571429,15.333333333333334,9.642857142857142,0.5714285714285714,0.7333333333333333,1.0,1.0,1.0,,,2.0,3.0,4.0,,2.0,1.0,,5.0,7.0,,3.0,1.0,1.0,,2.0,2.0,2.0,8.0,,,1.0,,1.0,,1.0,,,2.0,,,3.0,,,,,,2.0,3.0,,,,,8.0,2.0,0.2,0.2,,,,0.7142857142857143,1.0,0.5,1.0,1.0,0.3,,,,0.75,,,,,0.5,1.0,,,0.1,1.0,1.0,,0.2,0.4,0.75,0.75,0.2,,,,0.1,,,,0.4,0.47004,0.3776,0.4438,0.09090909090909091,,0.14285714285714285,13.885714285714286,23.633333333333336,,,2.0,4.0,0.5,0.3333333333333333,,,,1.0,,0.5,,,1.0,0.5,0.5,,,,,,,,,2.0,,,1.0,,,0.3333333333333333,,0.125,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2016,2015-16,True
201945-202329-203468-203486-203943,1610612757,"Gerald Henderson, Al-Farouq Aminu, CJ McCollum, Mason Plumlee, Noah Vonleh","Henderson, Aminu, McCollum, Plumlee, Vonleh",201945-202329-203468-203486-203943,POR,181.0,3,3.0,3.0,5.0,4.0,2.0,,9.0,1.0,7.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,7.0,2.0,0.875,0.5,1.0,1.0,1.0,71.60220994475138,17.8,23.0,17.8,23.0,0.14285714285714285,0.4,,,,,,1.0,2.0,2.0,,,,,3.0,3.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,0.6666666666666666,1.0,1.0,,,,,,,,,,0.39903333333333335,,,0.25,,,14.166666666666666,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612757,2016,2015-16,True
