EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossDef,Minutes,PlusMinus,OffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,FoulsDrawn,FTA,Technical Free Throw Trips,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,Fouls,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,SelfOReb,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShortMidRangeAssists,Offensive Fouls Drawn,ShortMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGM,Arc3Assists,DefThreePtRebounds,FTDefRebounds,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefThreePtReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,LostBallSteals,PtsUnassisted3s,LostBallTurnovers,DefAtRimReboundPct,DefArc3ReboundPct,SecondChanceFtPoints,OffThreePtRebounds,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,PtsPutbacks,BadPassOutOfBoundsTurnovers,BlockingFouls,BlockingFoulsDrawn,PenaltyCorner3FGM,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,NonShootingPenaltyNonTakeFouls,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceArc3FGA,SecondChanceTurnovers,3SecondViolations,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceArc3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,team_id,year,season,team_vs
1626185-202362-203210-204098-2754,1610612763,"Jarell Martin, Lance Stephenson, JaMychal Green, Xavier Munford, Tony Allen","Martin, Stephenson, Green, Munford, Allen",1626185-202362-203210-204098-2754,MEM,600.0,2,19.0,,38.0,10.0,11.0,15.0,0.8333333333333334,0.8333333333333334,1.0,91.2,14.31578947368421,10.0,9.0,19.0,3.0,3.0,5.0,,,,1.0,4.0,4.0,10.0,6.0,4.0,21.0,12.0,,1.0,4.0,6.0,2.0,4.0,3.0,6.0,2.0,15.0,3.0,4.0,2.0,1.0,4.0,2.0,,,4.0,9.0,4.0,,17.0,0.75,0.75,0.4,,0.53125,,0.5833333333333334,0.6666666666666666,0.375,1.0,0.5,0.4444444444444444,,17.263157894736842,15.789473684210526,13.578947368421053,0.3125,0.6,0.6,0.6666666666666666,0.0625,,,0.25,,,0.6875,0.55263125,0.3965,0.19047619047619047,9.03,25.099999999999998,5.0,5.0,0.2631578947368421,1.0,4.0,1.0,2.0,0.6,0.25,0.25,0.25,1.0,1.0,2.0,,,3.0,,,9.0,1.0,3.0,1.0,1.0,1.0,0.5,,0.5,0.1,,0.125,0.125,0.5,0.5,1.0,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,9.0,2.0,2.0,,1.0,,1.0,,,2.0,,9.0,,0.5,1.0,0.875,0.9,1.0,,,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.620175,0.1111111111111111,0.16666666666666666,0.42857142857142855,1.0,,2.0,1.0,,4.0,1.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1626185-202362-204098-2216-2754,1610612763,"Jarell Martin, Lance Stephenson, Xavier Munford, Zach Randolph, Tony Allen","Martin, Stephenson, Munford, Randolph, Allen",1626185-202362-204098-2216-2754,MEM,239.0,2,8.0,,17.0,3.0,4.0,5.0,0.5,0.5714285714285714,0.6666666666666666,102.42677824267783,19.375,4.0,6.0,9.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,,4.0,7.0,,2.0,10.0,4.0,1.0,1.0,2.0,4.0,4.0,,2.0,2.0,2.0,4.0,1.0,1.0,2.0,,1.0,,1.0,,2.0,1.0,2.0,,8.0,0.5,0.6666666666666666,0.5714285714285714,1.0,0.5714285714285714,1.0,0.625,1.0,,0.5,0.3333333333333333,0.3333333333333333,,9.333333333333334,9.222222222222221,18.625,0.7142857142857143,0.6,0.6,0.6666666666666666,0.2857142857142857,0.5,0.5,,1.0,1.0,0.7142857142857143,0.5868142857142857,0.5958,0.2,3.2714285714285714,,4.0,4.0,0.4444444444444444,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,2.0,6.0,,,1.0,,1.0,,,,,1.0,6.0,,,1.0,1.0,1.0,,1.0,,,,,0.5,1.0,,,,0.52655,,,0.6,2.0,,1.0,0.3333333333333333,1.0,,,,2.0,2.0,,2.0,1.0,,,0.5,,,0.5,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1626185-202362-204098-2365-2440,1610612763,"Jarell Martin, Lance Stephenson, Xavier Munford, Chris Andersen, Matt Barnes","Martin, Stephenson, Munford, Andersen, Barnes",1626185-202362-204098-2365-2440,MEM,53.0,1,2.0,,3.0,,,,,,,81.50943396226415,18.0,1.0,-3.0,1.0,,,,,,,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,18.0,,,,,1.0,,,,,,,0.4113,,,9.3,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1626185-202362-2216-2440-2754,1610612763,"Jarell Martin, Lance Stephenson, Zach Randolph, Matt Barnes, Tony Allen","Martin, Stephenson, Randolph, Barnes, Allen",1626185-202362-2216-2440-2754,MEM,135.0,1,4.0,,8.0,2.0,2.0,3.0,1.0,1.0,1.0,85.33333333333333,15.75,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,3.0,5.0,,,6.0,5.0,1.0,1.0,2.0,2.0,4.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,4.0,0.3333333333333333,0.5,0.6,1.0,0.6,1.0,0.6,1.0,,,0.5,0.5,,18.0,17.5,15.75,0.4,1.0,1.0,0.5,0.4,0.5,0.5,,1.0,1.0,0.4,0.48326,0.4743,0.3333333333333333,7.38,,,,,,1.0,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1626185-203210-203798-204098-2754,1610612763,"Jarell Martin, JaMychal Green, PJ Hairston, Xavier Munford, Tony Allen","Martin, Green, Hairston, Munford, Allen",1626185-203210-203798-204098-2754,MEM,52.0,1,1.0,,3.0,1.0,1.0,1.0,1.0,0.5,,83.07692307692308,24.0,1.0,2.0,2.0,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,0.5,,,,,,,14.0,14.0,18.0,,,,,,,,,,,,0.3692,,,21.7,,2.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,1.0,2.0,1.0,,,,0.5,,,,,,,,,,,,0.3692,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1626185-203210-204098-2440-2754,1610612763,"Jarell Martin, JaMychal Green, Xavier Munford, Matt Barnes, Tony Allen","Martin, Green, Munford, Barnes, Allen",1626185-203210-204098-2440-2754,MEM,178.0,1,7.0,4.0,14.0,1.0,2.0,2.0,1.0,1.0,,113.25842696629213,9.142857142857142,3.0,-1.0,7.0,,,,,,,1.0,,,1.0,1.0,4.0,7.0,8.0,,,,,,,,1.0,,3.0,,,,,2.0,1.0,1.0,,3.0,5.0,6.0,,7.0,,,,,0.75,,0.7,,0.5,0.6666666666666666,,,,16.285714285714285,16.285714285714285,9.142857142857142,,,,,0.5,,,,,,0.5,0.507075,,,10.4,23.2,6.0,6.0,0.8571428571428571,,,,2.0,,,,,,1.0,1.0,,,1.0,,,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,4.0,7.0,,,1.0,,3.0,2.0,,,2.0,1.0,7.0,1.0,1.0,,1.5,0.875,,1.0,,,,,,,,,,0.63585,0.5,0.6666666666666666,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1626185-204098-2216-2440-2754,1610612763,"Jarell Martin, Xavier Munford, Zach Randolph, Matt Barnes, Tony Allen","Martin, Munford, Randolph, Barnes, Allen",1626185-204098-2216-2440-2754,MEM,154.0,1,4.0,,8.0,2.0,4.0,5.0,0.6666666666666666,0.75,,74.8051948051948,17.25,3.0,-1.0,4.0,1.0,,2.0,,1.0,,,1.0,,2.0,2.0,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,0.5,,,0.3333333333333333,,21.25,19.75,16.0,0.5,,,,,,,0.25,1.0,,1.0,0.613175,,,1.05,23.7,,,,,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1713-200770-202362-203210-2440,1610612763,"Vince Carter, Jordan Farmar, Lance Stephenson, JaMychal Green, Matt Barnes","Carter, Farmar, Stephenson, Green, Barnes",1713-200770-202362-203210-2440,MEM,188.0,1,5.0,5.0,11.0,2.0,2.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,84.25531914893617,15.8,3.0,7.0,6.0,1.0,2.0,2.0,,,,,,2.0,2.0,1.0,4.0,11.0,4.0,,,2.0,2.0,2.0,,1.0,2.0,1.0,5.0,,1.0,,,1.0,1.0,,,1.0,3.0,6.0,,9.0,0.5,0.5,1.0,,1.1666666666666667,,0.9166666666666666,1.0,0.3333333333333333,1.0,,,,18.166666666666668,16.833333333333332,15.6,0.6666666666666666,1.0,1.0,0.5,,,,,,,1.0,0.7018666666666666,,0.18181818181818182,0.45,24.3,6.0,6.0,1.0,,,,1.0,,,,,,1.0,1.0,,,1.0,,,3.0,,1.0,1.0,,1.0,1.0,,1.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,2.0,2.0,,,,2.0,2.0,1.0,1.0,4.0,11.0,,,,,1.0,1.0,,,1.0,2.0,11.0,1.0,1.0,1.0,1.1666666666666667,0.9166666666666666,,,,,,,0.6666666666666666,1.0,,,,0.7018666666666666,0.25,0.3333333333333333,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1713-200770-202362-2216-2440,1610612763,"Vince Carter, Jordan Farmar, Lance Stephenson, Zach Randolph, Matt Barnes","Carter, Farmar, Stephenson, Randolph, Barnes",1713-200770-202362-2216-2440,MEM,123.0,3,3.0,1.0,6.0,,1.0,1.0,,0.5,,70.2439024390244,28.333333333333332,2.0,-2.0,3.0,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,,4.0,6.0,,,,,4.0,1.0,,,,,,,,,,,,,,,,,4.0,,,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,,,,12.666666666666666,12.666666666666666,26.0,,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.46415,,,8.1,24.8,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1713-200770-202362-2365-2440,1610612763,"Vince Carter, Jordan Farmar, Lance Stephenson, Chris Andersen, Matt Barnes","Carter, Farmar, Stephenson, Andersen, Barnes",1713-200770-202362-2365-2440,MEM,266.0,1,9.0,6.0,19.0,3.0,4.0,5.0,0.75,0.6,,102.85714285714285,14.11111111111111,4.0,2.0,10.0,1.0,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,5.0,2.0,3.0,11.0,9.0,1.0,1.0,2.0,,2.0,2.0,,2.0,,6.0,1.0,1.0,1.0,,,,1.0,,1.0,2.0,4.0,,9.0,,,0.2,1.0,0.5714285714285714,1.0,0.6111111111111112,1.0,0.2857142857142857,,0.25,0.25,,13.9,13.9,13.88888888888889,0.42857142857142855,0.3333333333333333,1.0,,0.14285714285714285,,,0.2857142857142857,1.0,1.0,0.7142857142857143,0.45276428571428573,0.6193,0.18181818181818182,5.92,25.15,10.0,10.0,1.0,,1.0,,1.0,1.0,0.14285714285714285,,,,,,,,2.0,,,6.0,2.0,2.0,,,1.0,1.0,,1.0,0.4,0.6666666666666666,,,,,,,,,,,,1.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,3.0,11.0,2.0,2.0,,1.0,1.0,,1.0,,,2.0,11.0,2.0,1.0,0.2,0.5714285714285714,0.6111111111111112,1.0,,,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.2857142857142857,1.0,1.0,0.45276428571428573,,,1.0,1.0,,,0.5,,,,1.0,,,,,,,,0.5,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1713-200770-202362-2440-2754,1610612763,"Vince Carter, Jordan Farmar, Lance Stephenson, Matt Barnes, Tony Allen","Carter, Farmar, Stephenson, Barnes, Allen",1713-200770-202362-2440-2754,MEM,18.0,1,,,1.0,,,1.0,,,,80.0,,,,1.0,1.0,,1.0,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,18.0,18.0,,0.5,,,,,,,,1.0,,0.5,0.3793,0.5011,,11.35,,1.0,1.0,1.0,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.3793,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1713-200770-203210-2216-2440,1610612763,"Vince Carter, Jordan Farmar, JaMychal Green, Zach Randolph, Matt Barnes","Carter, Farmar, Green, Randolph, Barnes",1713-200770-203210-2216-2440,MEM,40.0,1,1.0,1.0,1.0,,,1.0,,,,36.0,13.0,1.0,-2.0,,,,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,13.0,,,,,1.0,,,,,,,0.3571,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1713-200770-204098-2216-2440,1610612763,"Vince Carter, Jordan Farmar, Xavier Munford, Zach Randolph, Matt Barnes","Carter, Farmar, Munford, Randolph, Barnes",1713-200770-204098-2216-2440,MEM,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1713-200770-2216-2365-2440,1610612763,"Vince Carter, Jordan Farmar, Zach Randolph, Chris Andersen, Matt Barnes","Carter, Farmar, Randolph, Andersen, Barnes",1713-200770-2216-2365-2440,MEM,1617.0,2,49.0,,98.0,21.0,29.0,30.0,0.75,0.8055555555555556,0.9,87.27272727272728,17.918367346938776,27.0,21.0,49.0,1.0,8.0,14.0,,1.0,2.0,4.0,4.0,15.0,33.0,9.0,6.0,51.0,30.0,,1.0,,12.0,18.0,4.0,6.0,10.0,3.0,24.0,1.0,1.0,6.0,5.0,3.0,1.0,3.0,,6.0,7.0,7.0,,51.0,0.4,0.4,0.45454545454545453,,0.5357142857142857,,0.5666666666666667,,0.21428571428571427,0.5,0.05555555555555555,0.047619047619047616,,15.081632653061224,15.0,17.040816326530614,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.375,0.09523809523809523,0.5,0.5,0.09523809523809523,1.0,,0.5476190476190477,0.5217738095238096,0.4854,,10.036363636363635,24.166666666666668,,,,5.0,15.0,3.0,6.0,0.875,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.6,3.0,5.0,,,5.0,,,12.0,2.0,4.0,2.0,,0.8,0.5555555555555556,,0.5555555555555556,0.06060606060606061,0.14285714285714285,,0.11904761904761904,0.6,0.6,0.6666666666666666,,,,,,,,,2.0,,,,,,,,,2.0,2.0,8.0,,,1.0,,1.0,4.0,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,0.5,,0.08888888888888889,0.1111111111111111,,1.0,3.0,2.0,0.5,1.0,,,1.0,6.0,3.0,2.0,7.0,6.0,,,0.16666666666666666,,,0.8571428571428571,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1713-200770-2216-2440-2754,1610612763,"Vince Carter, Jordan Farmar, Zach Randolph, Matt Barnes, Tony Allen","Carter, Farmar, Randolph, Barnes, Allen",1713-200770-2216-2440-2754,MEM,2181.0,2,69.0,5.0,137.0,20.0,27.0,33.0,0.6060606060606061,0.6428571428571429,0.75,90.45392022008252,15.579710144927537,36.0,18.0,68.0,5.0,12.0,16.0,1.0,3.0,6.0,13.0,11.0,22.0,40.0,21.0,12.0,83.0,65.0,1.0,3.0,5.0,14.0,30.0,11.0,7.0,16.0,4.0,41.0,3.0,6.0,6.0,4.0,4.0,3.0,4.0,,8.0,12.0,15.0,1.0,78.0,0.3181818181818182,0.3333333333333333,0.55,0.3333333333333333,0.5819672131147541,0.5,0.6212121212121212,0.5,0.3442622950819672,0.5,0.17647058823529413,0.20689655172413793,0.2857142857142857,16.264705882352942,15.926470588235293,15.130434782608695,0.26229508196721313,0.75,0.75,0.3333333333333333,0.21311475409836064,0.46153846153846156,0.46153846153846156,0.18032786885245902,0.6,0.3333333333333333,0.6065573770491803,0.505138524590164,0.6135333333333334,0.060240963855421686,8.5975,24.261904761904763,3.0,3.0,0.04411764705882353,4.0,11.0,2.0,11.0,0.5714285714285714,0.18032786885245902,0.36363636363636365,0.4,0.5,6.0,10.0,1.0,1.0,9.0,1.0,2.0,27.0,1.0,9.0,6.0,1.0,1.0,0.42857142857142855,0.5,0.42857142857142855,0.025,,0.03571428571428571,0.16393442622950818,0.6,0.6,1.0,0.2,1.0,1.0,1.0,1.0,0.16666666666666666,,,3.0,,,,,1.0,2.0,,3.0,3.0,3.0,7.0,,,6.0,,,9.0,,3.0,,0.5,,0.75,0.75,,0.7777777777777778,0.5,0.2727272727272727,0.2727272727272727,1.0,,,,,0.2727272727272727,0.536625,0.13636363636363635,0.2,0.03614457831325301,2.0,,1.0,0.5909090909090909,0.8571428571428571,,3.0,1.0,10.0,7.0,3.0,11.0,8.0,,0.25,0.25,,0.25,0.7272727272727273,2.0,,,,1.0,2.0,1.0,1.0,0.5,,,1.0,,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.09090909090909091,0.25,0.2,,,,,,,,,,1610612763,2016,2015-16,True
1713-202362-203210-204098-2440,1610612763,"Vince Carter, Lance Stephenson, JaMychal Green, Xavier Munford, Matt Barnes","Carter, Stephenson, Green, Munford, Barnes",1713-202362-203210-204098-2440,MEM,98.0,1,4.0,4.0,7.0,,1.0,1.0,,,,102.85714285714286,9.25,2.0,-1.0,3.0,,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,6.0,7.0,,,,2.0,,1.0,1.0,2.0,1.0,5.0,,,,,,,,,,1.0,1.0,,6.0,1.0,1.0,0.5,,0.8333333333333334,,1.0,,0.3333333333333333,,,,,20.333333333333332,20.333333333333332,9.25,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,,,0.6666666666666666,0.47215,,,8.65,24.9,3.0,3.0,1.0,,1.0,,1.0,,0.3333333333333333,,,,,,,,1.0,,,3.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,,1.0,,1.0,,,1.0,,6.0,,1.0,0.5,0.8333333333333334,1.0,1.0,,,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.47215,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1713-202362-204098-2365-2440,1610612763,"Vince Carter, Lance Stephenson, Xavier Munford, Chris Andersen, Matt Barnes","Carter, Stephenson, Munford, Andersen, Barnes",1713-202362-204098-2365-2440,MEM,81.0,1,2.0,,4.0,,,,,,,71.1111111111111,24.5,1.0,-3.0,2.0,,,,,,,,,,1.0,,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,0.5,,,,,,,16.0,16.0,17.0,,,,,,,,,,,,0.39,,,19.2,,,,,,1.0,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
1713-202362-204098-2365-2754,1610612763,"Vince Carter, Lance Stephenson, Xavier Munford, Chris Andersen, Tony Allen","Carter, Stephenson, Munford, Andersen, Allen",1713-202362-204098-2365-2754,MEM,206.0,1,6.0,,12.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,1.0,83.88349514563107,17.5,3.0,-3.0,6.0,,1.0,2.0,,,,,,1.0,2.0,,2.0,4.0,7.0,,,,2.0,,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,,3.0,2.0,2.0,,4.0,1.0,1.0,0.5,,0.5,,0.6666666666666666,,,0.3333333333333333,,,,16.833333333333332,16.833333333333332,15.833333333333334,1.0,0.5,1.0,1.0,,,,,,,1.0,0.5499,,,1.85,,4.0,4.0,0.6666666666666666,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,1.0,2.0,,,,1.0,2.0,,,,2.0,,,,1.0,2.0,2.0,,1.0,1.0,,2.0,,,0.5,0.5,0.5,1.0,,,,,,1.0,0.5,,,,0.5499,0.3333333333333333,0.3333333333333333,0.5,,,,0.5,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2016,2015-16,True
