EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,Points,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,FoulsDrawn,Charge Fouls Drawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,OpponentPoints,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,AtRimAssists,DefTwoPtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyFG3A,PenaltyCorner3Frequency,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGA,SecondChanceTurnovers,Offensive Fouls,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShortMidRangeFGM,Fg2aBlocked,BlockingFouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceFtPoints,PenaltyArc3FGA,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3Frequency,OffThreePtRebounds,LostBallSteals,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,LongMidRangeAssists,PenaltyFg3Pct,LongMidRangePctAssisted,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceFG3A,3SecondViolations,SecondChanceArc3Frequency,HeaveAttempts,Travels,Technical Free Throw Trips,Defensive 3 Seconds Violations,FTOffRebounds,ShortMidRangePctBlocked,OffFTReboundPct,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BlockedLongMidRange,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Clear Path Fouls,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
1626149-201563-201935-203909-203991,1610612745,"Montrezl Harrell, Michael Beasley, James Harden, KJ McDaniels, Clint Capela","Harrell, Beasley, Harden, McDaniels, Capela",1626149-201563-201935-203909-203991,HOU,6.0,1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201563-201935-203909-2772,1610612745,"Montrezl Harrell, Michael Beasley, James Harden, KJ McDaniels, Trevor Ariza","Harrell, Beasley, Harden, McDaniels, Ariza",1626149-201563-201935-203909-2772,HOU,24.0,1,,-2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,22.0,,22.0,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201563-202726-203909-203991,1610612745,"Montrezl Harrell, Michael Beasley, Andrew Goudelock, KJ McDaniels, Clint Capela","Harrell, Beasley, Goudelock, McDaniels, Capela",1626149-201563-202726-203909-203991,HOU,1149.0,2,19.0,11.0,41.0,41.0,82.0,,,8.0,2.0,8.0,46.0,,8.0,,9.0,,18.0,7.0,23.0,29.0,4.0,3.0,10.0,6.0,,40.0,,0.25,0.25,0.5945945945945946,0.575,0.21621621621621623,0.6363636363636364,0.5714285714285714,0.5,102.76762402088774,11.853658536585366,16.170731707317074,11.146341463414634,14.951219512195122,,,,,0.21621621621621623,0.5675675675675675,0.5302324324324325,25.125,23.0,26.0,11.0,13.0,7.0,19.0,29.0,2.0,35.0,17.0,18.0,9.0,7.0,13.0,4.0,,3.0,1.0,1.0,5.0,3.0,3.0,2.0,,7.0,4.0,23.0,3.0,0.47368421052631576,0.5,0.6551724137931034,0.8,0.5416666666666666,0.42857142857142855,0.7142857142857143,0.35135135135135137,0.8461538461538461,0.8461538461538461,0.6363636363636364,0.1891891891891892,0.52055,0.1,0.125,6.741379310344827,0.5609756097560976,,3.0,,4.0,2.0,2.0,5.0,6.0,4.0,3.0,5.0,6.0,9.0,1.0,19.0,20.0,2.0,4.0,3.0,6.0,2.0,19.0,0.6,0.5294117647058824,0.6,0.45,0.5,0.4318181818181818,0.75,0.4,0.375,,0.5555555555555556,0.125,0.5714285714285714,0.5714285714285714,0.4,1.0,0.3,0.8333333333333334,0.4298,0.13043478260869565,0.41304347826086957,9.0,,,0.6,0.625,0.24324324324324326,2.0,2.0,,0.25,0.25,,0.25,4.0,,1.0,1.0,5.0,1.0,5.0,2.0,,,0.4,0.4444444444444444,0.4444444444444444,,3.0,1.0,,3.0,,0.15,2.0,1.0,0.3333333333333333,,,,6.0,1.0,,0.25,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201935-201951-201977-203991,1610612745,"Montrezl Harrell, James Harden, Ty Lawson, Marcus Thornton, Clint Capela","Harrell, Harden, Lawson, Thornton, Capela",1626149-201935-201951-201977-203991,HOU,74.0,1,1.0,-5.0,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.29729729729729,13.333333333333334,17.0,13.333333333333334,17.0,,,,,,,0.3296,,3.0,,,,,,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.3296,,,6.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201935-201951-201977-2772,1610612745,"Montrezl Harrell, James Harden, Ty Lawson, Marcus Thornton, Trevor Ariza","Harrell, Harden, Lawson, Thornton, Ariza",1626149-201935-201951-201977-2772,HOU,571.0,4,10.0,-9.0,23.0,22.0,45.0,,1.0,4.0,1.0,5.0,23.0,3.0,4.0,1.0,5.0,,11.0,1.0,6.0,7.0,3.0,3.0,7.0,5.0,,23.0,1.0,0.2,0.2,0.4722222222222222,0.5476190476190477,0.2777777777777778,1.0,0.5,1.0,113.48511383537652,15.391304347826088,9.863636363636363,14.652173913043478,9.818181818181818,0.05555555555555555,,,,0.2222222222222222,0.6666666666666666,0.530025,24.66,3.0,16.0,7.0,7.0,1.0,7.0,13.0,6.0,32.0,1.0,8.0,4.0,4.0,1.0,3.0,,,1.0,3.0,4.0,1.0,2.0,,1.0,8.0,3.0,3.0,,0.5714285714285714,0.5714285714285714,0.5384615384615384,0.75,0.3333333333333333,,,0.3888888888888889,1.0,1.0,0.5714285714285714,0.05555555555555555,0.5683833333333334,0.19047619047619047,0.2,4.438461538461539,0.13043478260869565,,2.0,,1.0,,,1.0,1.0,,,,,1.0,,5.0,6.0,,,4.0,1.0,,5.0,,1.0,,0.8333333333333334,,0.8333333333333334,1.0,,,,1.0,,,,,,0.3333333333333333,1.0,,,0.21739130434782608,5.0,1.0,,,,0.2777777777777778,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.25,,2.0,2.0,1.0,,,,,0.15384615384615385,,,,,,2.0,,,,,0.6666666666666666,,,,,1.0,1.0,,,0.5,,0.5,,,,,,,1.0,,,0.16666666666666666,,,,,,,,,1.0,0.4,1.0,,,,,,,,,,,,,1.0,2.0,0.2,0.25,,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201935-201951-203093-2772,1610612745,"Montrezl Harrell, James Harden, Ty Lawson, Terrence Jones, Trevor Ariza","Harrell, Harden, Lawson, Jones, Ariza",1626149-201935-201951-203093-2772,HOU,401.0,4,7.0,-6.0,10.0,13.0,23.0,,,2.0,1.0,2.0,13.0,,2.0,,1.0,,2.0,2.0,3.0,3.0,1.0,,6.0,2.0,,13.0,,0.5,0.5,0.65,0.65,0.2,1.0,0.5,,82.5935162094763,14.5,19.692307692307693,14.5,19.23076923076923,,,,,0.2,0.5,0.51408,25.1,1.0,1.0,1.0,3.0,2.0,5.0,8.0,,19.0,,2.0,1.0,,1.0,,,,,,,,4.0,,,,,1.0,,0.2,0.2,0.625,,0.25,,1.0,0.3,0.3333333333333333,0.3333333333333333,,0.2,0.5685,,,8.7125,0.1,,1.0,,,,,,,2.0,,,,,,3.0,8.0,,,,,,3.0,,,,1.5,,1.5,,,,,0.5,,1.0,1.0,,,,,,,0.23076923076923078,3.0,,,,,0.3,1.0,1.0,,0.5,0.5,,0.5,2.0,,1.0,,1.0,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,,1.0,,,,,1.0,,1.0,,,1.0,1.0,3.0,1.0,1.0,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201935-201951-203991-2772,1610612745,"Montrezl Harrell, James Harden, Ty Lawson, Clint Capela, Trevor Ariza","Harrell, Harden, Lawson, Capela, Ariza",1626149-201935-201951-203991-2772,HOU,515.0,4,9.0,1.0,17.0,16.0,33.0,,1.0,4.0,3.0,5.0,18.0,9.0,4.0,3.0,5.0,,13.0,,6.0,8.0,1.0,1.0,6.0,4.0,2.0,16.0,1.0,0.6,0.6,0.5,0.5,0.29411764705882354,,1.0,,92.27184466019416,16.470588235294116,14.6875,15.882352941176471,14.3125,0.058823529411764705,,,,0.23529411764705882,0.7647058823529411,0.5400705882352942,25.080000000000002,,3.0,3.0,8.0,2.0,4.0,12.0,1.0,17.0,,4.0,2.0,2.0,4.0,2.0,,1.0,,1.0,2.0,,4.0,,1.0,2.0,1.0,,,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,,0.47058823529411764,0.375,0.42857142857142855,0.6666666666666666,0.11764705882352941,,0.05555555555555555,0.07692307692307693,5.983333333333333,,,,,2.0,1.0,2.0,,,1.0,1.0,2.0,2.0,,,,4.0,2.0,2.0,2.0,2.0,,,0.5,,0.5,,0.5,,0.6666666666666666,0.25,0.2,0.2,1.0,,0.5,0.5,1.0,0.5,,,0.8532,0.1111111111111111,,2.0,,,0.5,,0.11764705882352941,3.0,3.0,3.0,0.75,0.75,1.0,0.75,,1.0,,,2.0,1.0,2.0,2.0,0.08333333333333333,0.125,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201935-201951-2730-2772,1610612745,"Montrezl Harrell, James Harden, Ty Lawson, Dwight Howard, Trevor Ariza","Harrell, Harden, Lawson, Howard, Ariza",1626149-201935-201951-2730-2772,HOU,911.0,3,15.0,-3.0,32.0,31.0,63.0,1.0,2.0,6.0,3.0,8.0,28.0,6.0,6.0,2.0,4.0,1.0,10.0,2.0,14.0,18.0,2.0,2.0,6.0,7.0,,26.0,0.6666666666666666,0.375,0.375,0.40476190476190477,0.5384615384615384,0.38095238095238093,1.0,0.8125,,99.58287596048298,14.25,14.67741935483871,13.28125,14.225806451612904,0.09523809523809523,0.5,0.5,1.0,0.2857142857142857,0.8571428571428571,0.5680999999999999,25.2125,6.0,5.0,3.0,10.0,2.0,4.0,13.0,11.0,31.0,1.0,4.0,2.0,1.0,11.0,7.0,,7.0,3.0,,10.0,2.0,3.0,,,12.0,5.0,6.0,1.0,0.5,0.6666666666666666,0.3076923076923077,0.7,0.7857142857142857,0.5,1.0,0.47619047619047616,0.3,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.51185,0.23076923076923078,0.29411764705882354,4.553846153846154,0.1875,,3.0,,4.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,2.0,5.0,4.0,2.0,2.0,1.0,4.0,,5.0,1.0,,1.0,0.375,1.0,0.5,1.0,0.2222222222222222,0.2857142857142857,0.2857142857142857,0.8571428571428571,,0.5,0.5,1.0,1.0,,,0.8574,0.07142857142857142,0.17857142857142858,1.0,3.0,,,1.0,0.047619047619047616,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,1.0,,1.0,3.0,,3.0,2.0,0.07692307692307693,0.1,0.6666666666666666,,,,3.0,,,2.0,,0.75,2.0,,0.4,,1.0,1.0,3.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,0.5,,1.0,,,0.1111111111111111,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201935-201976-201977-2772,1610612745,"Montrezl Harrell, James Harden, Patrick Beverley, Marcus Thornton, Trevor Ariza","Harrell, Harden, Beverley, Thornton, Ariza",1626149-201935-201976-201977-2772,HOU,106.0,1,2.0,-5.0,3.0,5.0,8.0,,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,0.75,0.75,0.5,,0.5,,108.67924528301887,15.666666666666666,11.8,15.666666666666666,11.8,,,,,0.5,0.5,0.49875,24.7,,3.0,,,1.0,,1.0,,8.0,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,0.5,,,,,,,0.5,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201935-201976-203093-2772,1610612745,"Montrezl Harrell, James Harden, Patrick Beverley, Terrence Jones, Trevor Ariza","Harrell, Harden, Beverley, Jones, Ariza",1626149-201935-201976-203093-2772,HOU,389.0,2,6.0,2.0,12.0,15.0,27.0,,,2.0,1.0,2.0,16.0,3.0,2.0,1.0,3.0,,7.0,3.0,5.0,5.0,,,3.0,4.0,,16.0,1.0,0.5,0.5,0.6875,0.7272727272727273,0.25,0.75,0.7142857142857143,,99.94858611825192,12.416666666666666,16.0,12.416666666666666,15.0,,,,,0.25,0.625,0.45400625,25.4,5.0,7.0,3.0,3.0,,4.0,6.0,5.0,14.0,2.0,4.0,2.0,1.0,2.0,1.0,,1.0,1.0,,2.0,2.0,1.0,,,6.0,1.0,5.0,1.0,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.75,0.375,1.0,1.0,0.3333333333333333,,0.33195,0.1111111111111111,0.14285714285714285,5.683333333333334,0.4166666666666667,,,,,,,1.0,1.0,,,,,1.0,3.0,5.0,4.0,,,,,,5.0,,0.5,,0.5,,0.625,,,,,,,,,,,0.5,1.0,,,0.3125,3.0,,,,1.0,0.375,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201935-201976-203991-2772,1610612745,"Montrezl Harrell, James Harden, Patrick Beverley, Clint Capela, Trevor Ariza","Harrell, Harden, Beverley, Capela, Ariza",1626149-201935-201976-203991-2772,HOU,524.0,5,9.0,-10.0,16.0,18.0,34.0,1.0,1.0,3.0,2.0,4.0,18.0,6.0,3.0,2.0,4.0,1.0,10.0,1.0,5.0,6.0,,,7.0,4.0,1.0,16.0,1.0,0.5,0.5,0.5714285714285714,0.6,0.2857142857142857,0.5,0.5714285714285714,1.0,93.4351145038168,15.125,15.666666666666666,14.625,14.277777777777779,0.07142857142857142,1.0,1.0,1.0,0.21428571428571427,0.7142857142857143,0.5564357142857143,24.6,4.0,2.0,4.0,6.0,3.0,5.0,10.0,2.0,28.0,1.0,4.0,2.0,2.0,3.0,1.0,,1.0,1.0,,2.0,,3.0,1.0,,2.0,1.0,4.0,,0.4,0.4,0.5,0.5,0.6,0.5,,0.42857142857142855,0.6666666666666666,1.0,0.5,0.21428571428571427,0.5466333333333333,0.06666666666666667,0.09090909090909091,6.92,0.25,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0,6.0,,1.0,1.0,1.0,,7.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.875,1.0,0.2,0.14285714285714285,0.5,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.8926,0.1111111111111111,0.3888888888888889,1.0,,,,,0.07142857142857142,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,2.0,,,1.0,,1.0,,0.2,0.3333333333333333,,,,,2.0,1.0,,1.0,,0.6666666666666666,,,,,1.0,1.0,,,0.5,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201935-201976-2730-2772,1610612745,"Montrezl Harrell, James Harden, Patrick Beverley, Dwight Howard, Trevor Ariza","Harrell, Harden, Beverley, Howard, Ariza",1626149-201935-201976-2730-2772,HOU,1593.0,7,27.0,9.0,59.0,57.0,116.0,1.0,5.0,12.0,6.0,17.0,54.0,18.0,12.0,6.0,12.0,1.0,30.0,14.0,24.0,29.0,9.0,7.0,18.0,11.0,2.0,47.0,1.0,0.35294117647058826,0.35294117647058826,0.5348837209302325,0.53,0.3953488372093023,0.9333333333333333,0.88,1.0,104.85875706214689,12.677966101694915,14.824561403508772,12.186440677966102,14.68421052631579,0.11627906976744186,0.2,0.2,1.0,0.27906976744186046,0.7441860465116279,0.5592325581395349,24.958823529411767,10.0,8.0,8.0,15.0,5.0,14.0,26.0,8.0,45.0,4.0,12.0,6.0,5.0,8.0,6.0,2.0,5.0,8.0,1.0,14.0,3.0,7.0,,,15.0,7.0,10.0,2.0,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.8,0.75,0.9230769230769231,0.3488372093023256,0.5333333333333333,0.6666666666666666,0.625,0.11627906976744186,0.65764375,0.14,0.21212121212121213,5.838461538461539,0.1694915254237288,1.0,4.0,0.125,5.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,7.0,4.0,,8.0,16.0,,3.0,2.0,5.0,,8.0,1.0,1.0,1.0,0.5,0.875,0.5,1.0,0.25,0.21739130434782608,0.2857142857142857,0.75,,0.8,0.8,0.3333333333333333,1.0,0.5,1.0,0.5144666666666667,0.12962962962962962,0.14814814814814814,6.0,1.0,4.0,0.25,1.0,0.13953488372093023,5.0,5.0,5.0,0.4166666666666667,0.4166666666666667,1.0,0.4166666666666667,2.0,5.0,,,,,,,0.19230769230769232,0.2,,0.3333333333333333,0.5,1.0,3.0,,,,,0.375,2.0,2.0,0.18181818181818182,0.25,,,,,,,,,1.0,1.0,,0.14285714285714285,1.0,,0.5,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612745,2016,2015-16,False
1626149-201935-201977-203991-2772,1610612745,"Montrezl Harrell, James Harden, Marcus Thornton, Clint Capela, Trevor Ariza","Harrell, Harden, Thornton, Capela, Ariza",1626149-201935-201977-203991-2772,HOU,4.0,1,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,4.0,,4.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201951-201976-203093-2772,1610612745,"Montrezl Harrell, Ty Lawson, Patrick Beverley, Terrence Jones, Trevor Ariza","Harrell, Lawson, Beverley, Jones, Ariza",1626149-201951-201976-203093-2772,HOU,105.0,1,2.0,3.0,3.0,4.0,7.0,1.0,1.0,1.0,2.0,2.0,6.0,6.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,,,1.0,1.0,,6.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,,96.0,17.666666666666668,13.0,17.666666666666668,13.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.48786666666666667,24.75,,,,,,,1.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201951-201977-203093-203909,1610612745,"Montrezl Harrell, Ty Lawson, Marcus Thornton, Terrence Jones, KJ McDaniels","Harrell, Lawson, Thornton, Jones, McDaniels",1626149-201951-201977-203093-203909,HOU,318.0,1,5.0,-2.0,13.0,12.0,25.0,,,1.0,,1.0,7.0,,1.0,,2.0,,4.0,2.0,7.0,7.0,2.0,,2.0,3.0,,7.0,,,,0.3333333333333333,0.35,0.1111111111111111,0.6666666666666666,0.8571428571428571,,113.20754716981132,13.0,12.416666666666666,13.0,11.916666666666666,,,,,0.1111111111111111,0.6666666666666666,0.5724333333333333,24.1,4.0,1.0,3.0,5.0,2.0,3.0,8.0,1.0,9.0,2.0,4.0,2.0,2.0,4.0,2.0,,2.0,,,2.0,1.0,1.0,,,3.0,2.0,4.0,,0.6666666666666666,0.6666666666666666,0.375,1.0,1.0,1.0,1.0,0.5555555555555556,0.6,0.6,0.6666666666666666,0.2222222222222222,0.4017,0.2,0.2222222222222222,5.7125,0.3076923076923077,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,1.0,0.1111111111111111,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1626149-201951-201977-203093-2772,1610612745,"Montrezl Harrell, Ty Lawson, Marcus Thornton, Terrence Jones, Trevor Ariza","Harrell, Lawson, Thornton, Jones, Ariza",1626149-201951-201977-203093-2772,HOU,104.0,1,2.0,8.0,4.0,3.0,7.0,,,1.0,1.0,1.0,10.0,3.0,1.0,1.0,2.0,,5.0,1.0,2.0,2.0,,,,1.0,,10.0,1.0,1.0,1.0,1.125,1.25,0.25,1.0,0.6666666666666666,1.0,96.92307692307692,11.5,19.333333333333332,11.5,19.333333333333332,,,,,0.25,0.5,0.489925,25.2,,,1.0,1.0,1.0,3.0,3.0,1.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,0.5,,,0.25,1.0,1.0,1.0,0.25,,0.25,0.3333333333333333,8.266666666666667,,,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
