EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,PenaltyOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,OffThreePtRebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyArc3FGA,PenaltyFG3A,ShortMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,LiveBallTurnoverPct,OffAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffShortMidRangeReboundPct,LostBallOutOfBoundsTurnovers,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceFtPoints,Offensive Fouls,ShortMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,FTDefRebounds,DefFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Travels,LongMidRangeAssists,LongMidRangePctAssisted,OffCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveMakes,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,BlockingFouls,Arc3PctBlocked,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101112-202389-202681-202697-2544,1610612739,"Channing Frye, Timofey Mozgov, Kyrie Irving, Iman Shumpert, LeBron James","Frye, Mozgov, Irving, Shumpert, James",101112-202389-202681-202697-2544,CLE,7.0,1,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,411.42857142857144,5.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202389-202681-202697-2747,1610612739,"Channing Frye, Timofey Mozgov, Kyrie Irving, Iman Shumpert, JR Smith","Frye, Mozgov, Irving, Shumpert, Smith",101112-202389-202681-202697-2747,CLE,112.0,1,2.0,6.0,4.0,3.0,,7.0,1.0,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,10.0,4.0,,,,4.0,,6.0,2.0,2.0,,,,,,,,,1.0,1.0,,1.0,2.0,2.0,1.0,10.0,,1.0,,1.0,1.0,1.25,,1.25,,0.5,,,,1.0,,,0.5,,,,,90.0,15.0,17.333333333333332,15.0,17.333333333333332,0.25,,,,,,,,0.5,1.0,1.0,,,,,0.75,1.0,0.489875,,,7.75,25.75,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202389-202697-203521-2210,1610612739,"Channing Frye, Timofey Mozgov, Iman Shumpert, Matthew Dellavedova, Richard Jefferson","Frye, Mozgov, Shumpert, Dellavedova, Jefferson",101112-202389-202697-203521-2210,CLE,72.0,2,1.0,-2.0,3.0,3.0,,6.0,1.0,,,,,,,,,1.0,1.0,,,2.0,4.0,,,,,,,,,,,1.0,,,2.0,,1.0,,1.0,,1.0,2.0,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,1.0,120.0,6.333333333333333,17.666666666666668,6.333333333333333,17.666666666666668,1.0,,,,,,,,,,,,,,,1.0,,0.845,,,0.1,,3.0,3.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,2.0,2.0,,1.0,1.0,,,,,2.0,,,,2.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,0.845,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202389-202697-2210-2590,1610612739,"Channing Frye, Timofey Mozgov, Iman Shumpert, Richard Jefferson, Mo Williams","Frye, Mozgov, Shumpert, Jefferson, Williams",101112-202389-202697-2210-2590,CLE,260.0,1,4.0,-10.0,7.0,8.0,,15.0,1.0,1.0,1.0,,,,,,3.0,3.0,3.0,,3.0,6.0,16.0,,,,2.0,,,3.0,,,,2.0,,,4.0,,2.0,,2.0,,2.0,1.0,3.0,,6.0,,,,,1.0,0.5,,0.5,,0.5,,,,,,1.0,1.0,,,,1.0,83.07692307692308,19.857142857142858,15.125,19.857142857142858,15.125,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,,0.5,,,,,,,0.6666666666666666,,0.5050083333333334,,,7.266666666666667,24.766666666666666,,,1.0,,,,,1.0,1.0,,,,,,,,4.0,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202389-2563-2590-2592,1610612739,"Channing Frye, Timofey Mozgov, Dahntay Jones, Mo Williams, James Jones","Frye, Mozgov, Jones, Williams, Jones",101112-202389-2563-2590-2592,CLE,144.0,1,2.0,2.0,5.0,4.0,,9.0,,,1.0,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,1.0,2.0,3.0,,3.0,,1.0,,2.0,,,,,,,,0.3333333333333333,,0.5,,,,0.6666666666666666,,1.0,0.75,,,0.5,,90.0,13.0,19.75,13.0,18.75,,0.5,,,,,,,0.5,,,,,,,0.5,,0.426175,,,15.9,25.0,4.0,5.0,,,,,,,,2.0,,,,1.0,2.0,2.0,,,,,,,1.0,1.0,,,2.0,,2.0,5.0,,,,,,,0.3333333333333333,,,1.0,,1.0,,,,,,,,,,,0.426175,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202681-202684-202697-203521,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, Iman Shumpert, Matthew Dellavedova","Frye, Irving, Thompson, Shumpert, Dellavedova",101112-202681-202684-202697-203521,CLE,362.0,2,6.0,-1.0,11.0,9.0,,20.0,,1.0,3.0,,1.0,,,1.0,2.0,3.0,5.0,1.0,3.0,9.0,10.0,,,,,3.0,,2.0,1.0,,1.0,4.0,1.0,,9.0,,1.0,4.0,5.0,,5.0,2.0,1.0,,9.0,1.0,0.3333333333333333,,0.3333333333333333,0.6,0.5625,,0.5625,,0.375,,,,0.6666666666666666,,1.0,0.7142857142857143,,,1.0,,79.55801104972376,18.818181818181817,17.22222222222222,18.818181818181817,16.555555555555557,,0.375,0.3333333333333333,0.3333333333333333,0.125,,,,0.25,0.5,0.5,1.0,,,,0.375,0.5,0.418575,,,14.38,24.5,2.0,3.0,,,,,,2.0,2.0,,,,,,,3.0,6.0,,3.0,,,,2.0,,,,,,3.0,3.0,,1.0,1.0,,,0.75,0.75,,,0.3333333333333333,1.0,1.0,,,,0.25,1.0,1.0,,,,,0.485475,0.3333333333333333,0.2727272727272727,2.0,2.0,,2.0,,,2.0,2.0,2.0,,,,,2.0,,2.0,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202681-202684-202697-2210,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, Iman Shumpert, Richard Jefferson","Frye, Irving, Thompson, Shumpert, Jefferson",101112-202681-202684-202697-2210,CLE,68.0,2,1.0,3.0,2.0,2.0,,4.0,,2.0,2.0,,,,,,,2.0,2.0,,,4.0,1.0,,,,4.0,,,,,,,,,,,,1.0,1.0,2.0,,2.0,1.0,,,4.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,84.70588235294117,12.0,22.0,12.0,22.0,,1.0,1.0,1.0,,,,,,,,,,,,,,0.35585,,,18.15,,2.0,2.0,,,,,,,,,,,2.0,2.0,,4.0,,,,,,,,,,,,,4.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.35585,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202681-202684-202697-2544,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, Iman Shumpert, LeBron James","Frye, Irving, Thompson, Shumpert, James",101112-202681-202684-202697-2544,CLE,74.0,1,1.0,,2.0,2.0,1.0,4.0,2.0,,,,1.0,,,,,1.0,2.0,,1.0,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,1.0,,,0.5,0.5,,,,77.83783783783784,22.0,15.0,20.5,12.0,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,1.0,,0.6856166666666667,,1.0,1.2,23.3,2.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,0.5,0.5,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202681-202684-202697-2747,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, Iman Shumpert, JR Smith","Frye, Irving, Thompson, Shumpert, Smith",101112-202681-202684-202697-2747,CLE,210.0,3,4.0,-1.0,7.0,8.0,,15.0,3.0,1.0,1.0,1.0,1.0,,,,,2.0,4.0,1.0,1.0,7.0,8.0,,,,2.0,3.0,,,,,1.0,2.0,,1.0,5.0,,1.0,2.0,3.0,,3.0,2.0,1.0,1.0,7.0,1.0,1.0,,1.0,0.5,0.7,,0.7,,0.2,,,,1.0,,1.0,1.0,,,1.0,,102.85714285714286,13.0,14.875,13.0,14.875,0.6,0.2,1.0,1.0,0.2,1.0,1.0,1.0,,,,,,,,0.8,,0.53747,,,7.05,23.2,5.0,2.0,1.0,,,,1.0,,,,,,,1.0,,,2.0,,1.0,,,,2.0,1.0,,,,,,2.0,,0.5,0.5,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,0.4775,,0.2857142857142857,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202681-202684-2210-2747,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, Richard Jefferson, JR Smith","Frye, Irving, Thompson, Jefferson, Smith",101112-202681-202684-2210-2747,CLE,14.0,1,,2.0,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,0.5,,,,,,,,,,,,,,102.85714285714286,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,3.0,1.0,2.0,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202681-202684-2544-2747,1610612739,"Channing Frye, Kyrie Irving, Tristan Thompson, LeBron James, JR Smith","Frye, Irving, Thompson, James, Smith",101112-202681-202684-2544-2747,CLE,825.0,4,14.0,3.0,29.0,32.0,5.0,61.0,4.0,4.0,6.0,2.0,3.0,,,3.0,9.0,8.0,13.0,5.0,12.0,34.0,31.0,1.0,2.0,6.0,14.0,12.0,3.0,9.0,3.0,2.0,4.0,5.0,2.0,2.0,14.0,3.0,5.0,7.0,13.0,5.0,18.0,7.0,6.0,1.0,28.0,0.8,0.4166666666666667,0.5,0.4166666666666667,0.6153846153846154,0.62,0.8333333333333334,0.5862068965517241,0.75,0.48,0.15384615384615385,0.25,0.16666666666666666,1.0,0.6,0.7142857142857143,0.8571428571428571,0.45454545454545453,0.5,1.0,0.6666666666666666,106.47272727272727,12.379310344827585,14.5625,11.758620689655173,14.28125,0.16,0.24,0.6666666666666666,0.8,0.12,0.6666666666666666,1.0,1.0,0.36,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,0.64,0.3333333333333333,0.511028,0.628525,0.17647058823529413,10.453846153846154,24.78333333333333,11.0,26.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,7.0,11.0,2.0,31.0,2.0,,1.0,,2.0,2.0,6.0,6.0,2.0,,8.0,2.0,31.0,26.0,,0.125,0.125,1.0,0.6363636363636364,0.6590909090909091,0.62,0.3333333333333333,0.2,1.0,1.0,1.0,0.75,1.0,,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.13636363636363635,0.6666666666666666,0.5111727272727272,0.9117647058823529,0.896551724137931,2.0,1.0,1.0,2.0,2.0,1.0,8.0,11.0,,,3.0,2.0,1.0,4.0,,2.0,2.0,1.0,,,,,2.0,,0.6666666666666666,,,,0.36363636363636365,0.07407407407407407,0.13333333333333333,1.0,1.0,3.0,5.0,0.45454545454545453,0.375,1.0,1.0,,1.0,2.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,2.0,,1.0,0.25,1.0,2.0,3.0,1.0,0.08333333333333333,0.3333333333333333,0.13636363636363635,0.6666666666666666,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202681-202697-203521-2210,1610612739,"Channing Frye, Kyrie Irving, Iman Shumpert, Matthew Dellavedova, Richard Jefferson","Frye, Irving, Shumpert, Dellavedova, Jefferson",101112-202681-202697-203521-2210,CLE,325.0,4,5.0,-3.0,10.0,10.0,,20.0,1.0,,,,1.0,,,1.0,2.0,1.0,2.0,1.0,3.0,7.0,10.0,,,,,,3.0,,,,,1.0,,,2.0,,3.0,1.0,4.0,,4.0,3.0,3.0,1.0,7.0,,0.3333333333333333,,,0.5,0.5,,0.5833333333333334,,0.6,,,,1.0,,0.75,0.8,,,,0.5,88.61538461538461,14.0,18.5,14.0,17.9,0.2,,,,0.2,,,,0.4,0.5,0.5,,,,,0.8,,0.4561125,,,4.8,29.099999999999998,2.0,1.0,1.0,,,,,,1.0,2.0,,,,,,3.0,2.0,,1.0,1.0,,2.0,4.0,,,,3.0,,3.0,1.0,,1.0,1.0,,,1.5,1.5,,,,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,0.42857142857142855,0.1,,,,,,,1.0,1.0,,,,,,2.0,1.0,2.0,,,,,1.0,,2.0,,0.5,,,,1.0,0.3333333333333333,0.6666666666666666,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202681-202697-203521-2747,1610612739,"Channing Frye, Kyrie Irving, Iman Shumpert, Matthew Dellavedova, JR Smith","Frye, Irving, Shumpert, Dellavedova, Smith",101112-202681-202697-203521-2747,CLE,14.0,1,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,12.0,2.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202681-202697-2210-2544,1610612739,"Channing Frye, Kyrie Irving, Iman Shumpert, Richard Jefferson, LeBron James","Frye, Irving, Shumpert, Jefferson, James",101112-202681-202697-2210-2544,CLE,659.0,7,11.0,-1.0,22.0,21.0,,43.0,6.0,,2.0,,2.0,,,3.0,7.0,6.0,9.0,3.0,9.0,23.0,24.0,,,,8.0,6.0,3.0,7.0,3.0,1.0,2.0,4.0,2.0,,10.0,,4.0,5.0,9.0,,9.0,6.0,2.0,1.0,23.0,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.5833333333333334,,0.6052631578947368,,0.5,0.1111111111111111,0.16666666666666666,,1.0,,0.8,0.9,,,1.0,0.8,93.96054628224583,14.227272727272727,16.476190476190474,14.227272727272727,16.19047619047619,0.3333333333333333,0.1111111111111111,,,0.1111111111111111,,,,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,0.8333333333333334,0.42857142857142855,0.5745,,,6.5,25.166666666666668,5.0,4.0,5.0,,,,,1.0,1.0,2.0,,,,,2.0,2.0,4.0,,2.0,2.0,,2.0,3.0,1.0,1.0,,2.0,1.0,2.0,4.0,1.0,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,1.0,1.0,,0.8333333333333334,1.0,0.4,0.05555555555555555,1.0,1.0,,,,,0.42645,0.08695652173913043,0.18181818181818182,,,,,,,2.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,0.3333333333333333,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202681-202697-2544-2747,1610612739,"Channing Frye, Kyrie Irving, Iman Shumpert, LeBron James, JR Smith","Frye, Irving, Shumpert, James, Smith",101112-202681-202697-2544-2747,CLE,708.0,3,12.0,-8.0,18.0,21.0,4.0,39.0,10.0,1.0,3.0,,2.0,,,,2.0,7.0,15.0,,4.0,21.0,29.0,,1.0,4.0,10.0,,,2.0,,1.0,,2.0,,,4.0,4.0,2.0,4.0,6.0,5.0,11.0,4.0,7.0,1.0,17.0,,,,,0.4666666666666667,0.3684210526315789,0.5,0.4772727272727273,0.5,0.21052631578947367,0.06666666666666667,0.1,,0.5714285714285714,0.5,1.0,0.6666666666666666,0.4166666666666667,1.0,,1.0,79.32203389830508,19.166666666666668,17.285714285714285,17.77777777777778,16.238095238095237,0.5263157894736842,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.10526315789473684,,,,0.10526315789473684,,,,,,,0.7368421052631579,,0.5720684210526317,0.6609666666666667,0.19047619047619047,5.680000000000001,24.0,2.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,7.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,,8.0,1.0,3.0,1.0,,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.5,0.5,0.75,0.25,,1.0,0.75,,0.5,0.5555555555555556,0.4,0.10526315789473684,0.5,0.5,0.75,0.6666666666666666,0.5,1.0,0.5769,0.14285714285714285,0.05555555555555555,1.0,1.0,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,1.0,,2.0,,4.0,,,0.4,0.18181818181818182,,,0.19047619047619047,0.23529411764705882,,1.0,,,,,,1.0,,,1.0,,,0.25,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202681-203521-2210-2544,1610612739,"Channing Frye, Kyrie Irving, Matthew Dellavedova, Richard Jefferson, LeBron James","Frye, Irving, Dellavedova, Jefferson, James",101112-202681-203521-2210-2544,CLE,394.0,4,7.0,-5.0,14.0,14.0,2.0,28.0,5.0,,1.0,,3.0,,,1.0,4.0,4.0,6.0,1.0,7.0,13.0,18.0,,1.0,2.0,2.0,,3.0,4.0,1.0,,,3.0,,,6.0,,,,4.0,2.0,6.0,8.0,3.0,,11.0,,0.14285714285714285,,0.14285714285714285,0.6666666666666666,0.4230769230769231,0.5,0.4642857142857143,0.5,0.5384615384615384,,,,,,,,0.25,,,,102.33502538071066,14.214285714285714,13.928571428571429,13.857142857142858,13.0,0.38461538461538464,0.07692307692307693,,,0.23076923076923078,,,,0.3076923076923077,0.25,0.25,,,,,0.9230769230769231,0.25,0.5976076923076923,,0.15384615384615385,3.283333333333333,24.914285714285715,7.0,2.0,4.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,2.0,6.0,2.0,3.0,3.0,2.0,,2.0,1.0,5.0,,2.0,,2.0,2.0,,0.75,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,,,,,0.8,0.8,0.75,,,,0.5,1.0,0.5,1.0,0.6613,0.15384615384615385,0.14285714285714285,,,,,,,,1.0,,,2.0,2.0,,2.0,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,0.07142857142857142,0.14285714285714285,,,,,,,,,,,1.0,4.0,1.0,0.5,,,,3.0,,,,0.6666666666666666,,1.0,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,1610612739,2016,2015-16,False
101112-202681-203521-2544-2747,1610612739,"Channing Frye, Kyrie Irving, Matthew Dellavedova, LeBron James, JR Smith","Frye, Irving, Dellavedova, James, Smith",101112-202681-203521-2544-2747,CLE,9.0,1,,2.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,160.0,7.0,,7.0,,1.0,,,,,,,,,,,,,,,1.0,,0.6056,,,1.1,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,0.6056,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,False
