EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,DefThreePtRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Blocked3s,BlockedArc3,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BlockingFouls,BlockedCorner3,SecondChanceFg3Pct,Corner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SelfOReb,Loose Ball Fouls Drawn,SelfORebPct,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3Assists,NonShootingPenaltyNonTakeFouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Technical Free Throw Trips,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,LongMidRangePctBlocked,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,OffensiveGoaltends,Arc3PctBlocked,DefensiveGoaltends,HeaveAttempts,team_id,year,season,team_vs
101138-101150-1897-201156-203944,1610612747,"Brandon Bass, Lou Williams, Metta World Peace, Nick Young, Julius Randle","Bass, Williams, World Peace, Young, Randle",101138-101150-1897-201156-203944,LAL,137.0,1,2.0,2.0,4.0,4.0,2.0,,8.0,2.0,2.0,1.0,1.0,,1.0,1.0,,3.0,4.0,1.0,,6.0,4.0,2.0,2.0,,,4.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,,,,,,2.0,,,,,,1.0,1.0,1.0,1.0,6.0,4.0,2.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.6,1.0,0.6,1.0,0.2,1.0,1.0,1.0,,84.08759124087592,1.0,19.75,14.5,19.75,14.5,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.2,,,0.2,,0.6,0.51698,0.6554,,,0.6666666666666666,8.375,26.1,0.5,1.0,1.0,1.0,,,,,,,,1.0,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-101150-1897-201156-977,1610612747,"Brandon Bass, Lou Williams, Metta World Peace, Nick Young, Kobe Bryant","Bass, Williams, World Peace, Young, Bryant",101138-101150-1897-201156-977,LAL,172.0,1,3.0,-4.0,6.0,6.0,,,12.0,,,,2.0,,,1.0,,,2.0,2.0,2.0,5.0,9.0,,,,,,,,1.0,,1.0,,3.0,1.0,2.0,3.0,,,,2.0,3.0,2.0,,1.0,2.0,,1.0,1.0,,1.0,,2.0,,,,,,,0.375,,0.5,,0.5,0.5,0.6666666666666666,,1.0,100.46511627906976,,15.833333333333334,12.833333333333334,15.0,12.0,,,,,0.5,,,,,,0.25,,0.5,0.478925,,0.2,0.3333333333333333,,8.0,23.65,,,,1.0,1.0,,,2.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,,,1.0,,3.0,,3.0,,,1.0,2.0,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,1.0,,1.0,0.5,,0.5,,1.5,1.5,1.0,,1.0,0.5,,,1.0,0.3333333333333333,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,0.6,1.0,,1.0,1.0,,,1.0,0.25,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-101150-1897-203527-203903,1610612747,"Brandon Bass, Lou Williams, Metta World Peace, Ryan Kelly, Jordan Clarkson","Bass, Williams, World Peace, Kelly, Clarkson",101138-101150-1897-203527-203903,LAL,86.0,1,1.0,,3.0,3.0,,,6.0,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,2.0,2.0,,,,,,,2.0,1.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,2.0,,,,,1.0,,0.5,,0.5,,0.5,1.0,1.0,,1.0,100.46511627906976,,15.666666666666666,13.0,15.666666666666666,13.0,,,,,0.5,1.0,1.0,,,,0.5,,0.5,0.45175,,,,,10.7,24.1,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-101150-1897-203903-203944,1610612747,"Brandon Bass, Lou Williams, Metta World Peace, Jordan Clarkson, Julius Randle","Bass, Williams, World Peace, Clarkson, Randle",101138-101150-1897-203903-203944,LAL,444.0,5,7.0,-5.0,17.0,14.0,11.0,6.0,31.0,2.0,3.0,,,,,4.0,2.0,2.0,3.0,7.0,6.0,16.0,21.0,1.0,1.0,4.0,6.0,11.0,,4.0,4.0,,,,,3.0,4.0,7.0,,,,1.0,2.0,5.0,,1.0,8.0,,2.0,1.0,1.0,1.0,1.0,13.0,11.0,11.0,,,0.6666666666666666,1.0,0.5,0.5,0.5714285714285714,0.6111111111111112,0.7,0.75,0.8,1.0,,100.54054054054053,1.0,15.0,13.5,14.352941176470589,13.5,0.3,0.6666666666666666,1.0,,,,,,,,0.4,0.4,1.0,0.54208,0.51528,0.16666666666666666,0.4,0.6875,1.4333333333333333,24.12857142857143,0.6470588235294118,1.0,1.0,1.0,2.0,1.0,,5.0,3.0,,,1.0,,,0.2,1.0,4.0,,,2.0,,1.0,2.0,,,,3.0,3.0,1.0,,6.0,,2.0,1.0,,,,,2.0,1.0,,3.0,3.0,1.0,,3.0,2.0,1.0,,,,,,0.2857142857142857,0.25,0.2857142857142857,,,0.75,0.3333333333333333,0.3333333333333333,,0.6,,1.0,0.4,0.5,1.0,,,0.5,1.0,,,0.5,0.5,,,,,0.5,0.5,,,0.1875,3.0,2.0,,,,,,0.3,,,0.4,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-101150-1897-203903-204028,1610612747,"Brandon Bass, Lou Williams, Metta World Peace, Jordan Clarkson, Tarik Black","Bass, Williams, World Peace, Clarkson, Black",101138-101150-1897-203903-204028,LAL,196.0,2,3.0,-7.0,7.0,7.0,7.0,7.0,14.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,2.0,4.0,,5.0,12.0,1.0,2.0,3.0,,5.0,2.0,,2.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,,,,1.0,2.0,1.0,,,,,,,,,,5.0,5.0,7.0,1.0,1.0,0.5,0.5,0.4166666666666667,0.5,0.4166666666666667,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,,102.85714285714286,,18.285714285714285,9.714285714285714,17.714285714285715,9.571428571428571,0.16666666666666666,1.0,1.0,1.0,,,,0.16666666666666666,,,0.3333333333333333,0.4,0.8333333333333334,0.5561833333333334,0.54313,,,1.0,8.2,24.625,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,,,1.0,,,0.2,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,3.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,0.25,0.3333333333333333,0.25,,,,,,,0.5,,,0.3333333333333333,0.25,,,,,1.0,,,0.5,0.5,1.0,,,,0.5,0.5,0.5115,,,2.0,1.0,,,,,,0.3333333333333333,,,0.2,,1.0,,,,,,,,,,,,1.0,,,,,,,0.5,,,,1.0,,1.0,,,,,,,,,,,1610612747,2016,2015-16,True
101138-101150-201156-203527-203903,1610612747,"Brandon Bass, Lou Williams, Nick Young, Ryan Kelly, Jordan Clarkson","Bass, Williams, Young, Kelly, Clarkson",101138-101150-201156-203527-203903,LAL,1024.0,4,17.0,,37.0,39.0,20.0,20.0,76.0,9.0,13.0,4.0,9.0,3.0,5.0,8.0,5.0,16.0,27.0,9.0,1.0,45.0,45.0,7.0,14.0,6.0,1.0,21.0,24.0,8.0,8.0,12.0,15.0,6.0,33.0,8.0,15.0,20.0,2.0,1.0,1.0,8.0,12.0,4.0,2.0,,2.0,,1.0,4.0,2.0,4.0,3.0,41.0,21.0,20.0,0.75,0.8571428571428571,0.5925925925925926,0.5,0.6111111111111112,0.5,0.6081081081081081,0.5,0.25,0.8,0.8235294117647058,0.6666666666666666,0.75,106.875,0.75,15.45945945945946,11.58974358974359,14.783783783783784,11.051282051282051,0.3611111111111111,0.6923076923076923,0.8181818181818182,0.6666666666666666,0.25,0.4444444444444444,0.5,0.1388888888888889,0.6,0.6,0.2222222222222222,0.25,0.6111111111111112,0.49464583333333334,0.5119525,0.02702702702702703,0.03571428571428571,0.4666666666666667,6.692592592592592,24.688888888888886,0.5405405405405406,4.0,5.0,6.0,4.0,,1.0,5.0,2.0,,,0.8571428571428571,1.0,,0.25,0.8,4.0,2.0,2.0,3.0,,1.0,4.0,2.0,4.0,,,4.0,2.0,9.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,,1.0,1.0,1.0,,2.0,,0.75,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.5,0.5,0.5,0.1111111111111111,0.15384615384615385,0.1111111111111111,0.2,1.0,0.36363636363636365,0.2,0.3125,0.75,0.2,,0.2,0.8571428571428571,1.0,0.6666666666666666,0.375,0.42857142857142855,0.6666666666666666,0.5,1.0,,0.2,0.375,0.4255,,0.08888888888888889,1.0,1.0,,,1.0,,,0.027777777777777776,,,0.05,1.0,,0.08333333333333333,,,,1.0,,0.1111111111111111,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,0.125,,,1610612747,2016,2015-16,True
101138-101150-201156-203903-203944,1610612747,"Brandon Bass, Lou Williams, Nick Young, Jordan Clarkson, Julius Randle","Bass, Williams, Young, Clarkson, Randle",101138-101150-201156-203903-203944,LAL,967.0,9,16.0,-4.0,34.0,34.0,11.0,13.0,68.0,8.0,9.0,3.0,5.0,1.0,3.0,5.0,1.0,12.0,17.0,8.0,9.0,39.0,43.0,5.0,5.0,3.0,5.0,18.0,12.0,12.0,5.0,6.0,8.0,4.0,18.0,4.0,10.0,11.0,3.0,1.0,2.0,9.0,13.0,5.0,,,10.0,,4.0,1.0,1.0,1.0,1.0,38.0,18.0,11.0,0.5,0.5,0.7058823529411765,1.0,0.6,0.8125,0.65,0.8181818181818182,0.32,1.0,0.75,1.0,1.0,101.26163391933815,1.0,14.235294117647058,14.205882352941176,14.235294117647058,14.0,0.36,0.8888888888888888,0.8888888888888888,0.5,0.2,0.6,0.6,0.12,0.3333333333333333,0.3333333333333333,0.2,0.125,0.68,0.524842,0.5879,0.13793103448275862,0.19047619047619047,0.46153846153846156,7.176470588235294,24.2375,0.3235294117647059,4.0,4.0,2.0,1.0,,,4.0,1.0,,,0.5,1.0,0.5,0.5,1.0,1.0,,,1.0,,,2.0,,,,1.0,1.0,1.0,6.0,,,1.0,,2.0,1.0,2.0,,1.0,,4.0,1.0,3.0,,3.0,,,1.0,,,,,1.0,0.25,0.3333333333333333,0.25,,,0.5,,,,0.75,1.0,,0.16666666666666666,0.09090909090909091,,,,0.25,0.5,0.6666666666666666,,0.2,0.2,1.0,,,,,0.2,,,0.02564102564102564,3.0,2.0,,,,,,0.12,,,0.25,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,,1.0,,0.5,,,,,,,,,,1610612747,2016,2015-16,True
101138-101150-201156-203903-204028,1610612747,"Brandon Bass, Lou Williams, Nick Young, Jordan Clarkson, Tarik Black","Bass, Williams, Young, Clarkson, Black",101138-101150-201156-203903-204028,LAL,178.0,2,3.0,-4.0,6.0,6.0,,,12.0,1.0,1.0,,3.0,1.0,1.0,,,2.0,5.0,,,4.0,8.0,,,,,,4.0,,,2.0,2.0,1.0,4.0,,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,,,,,,,,4.0,,,1.0,1.0,0.4,,0.4,,0.4,,,,1.0,,,97.07865168539325,,17.333333333333332,12.333333333333334,17.333333333333332,12.333333333333334,0.2,1.0,1.0,1.0,0.6,,,0.2,1.0,1.0,,,0.2,0.43356000000000006,,,,,8.7,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-101150-201156-203903-977,1610612747,"Brandon Bass, Lou Williams, Nick Young, Jordan Clarkson, Kobe Bryant","Bass, Williams, Young, Clarkson, Bryant",101138-101150-201156-203903-977,LAL,494.0,4,8.0,-4.0,17.0,17.0,11.0,6.0,34.0,6.0,9.0,1.0,3.0,,2.0,5.0,5.0,7.0,14.0,5.0,4.0,21.0,25.0,4.0,6.0,5.0,3.0,14.0,4.0,10.0,5.0,2.0,3.0,1.0,7.0,1.0,3.0,9.0,2.0,1.0,1.0,2.0,8.0,4.0,,,7.0,1.0,3.0,,,,,14.0,14.0,11.0,0.2857142857142857,0.3333333333333333,0.5,0.6666666666666666,0.4473684210526316,0.5,0.4772727272727273,0.5384615384615384,0.2631578947368421,0.5,0.5,,0.5,99.1093117408907,,14.411764705882353,14.647058823529411,12.647058823529411,13.529411764705882,0.47368421052631576,0.6666666666666666,0.75,0.16666666666666666,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.10526315789473684,,,0.2631578947368421,0.45454545454545453,0.7368421052631579,0.5125921052631579,0.5387045454545455,0.14285714285714285,0.1875,0.6666666666666666,5.221428571428571,25.880000000000003,0.6470588235294118,4.0,5.0,1.0,,,,1.0,1.0,,,0.5,,,0.45454545454545453,0.8,5.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,7.0,1.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,5.0,1.0,6.0,1.0,,,1.0,,1.0,,,,,1.0,0.2,0.2,0.2,0.75,0.6,0.5833333333333334,0.07142857142857142,0.1111111111111111,,1.0,0.5,0.7142857142857143,0.25,0.5454545454545454,0.6666666666666666,0.5,1.0,0.25,0.5,1.0,,0.2,0.2,1.0,0.6,1.0,0.2,0.2,0.2,0.618025,,0.3333333333333333,,,,,,,,,,,,1.0,,0.1,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-101150-201156-203944-977,1610612747,"Brandon Bass, Lou Williams, Nick Young, Julius Randle, Kobe Bryant","Bass, Williams, Young, Randle, Bryant",101138-101150-201156-203944-977,LAL,70.0,1,1.0,-4.0,2.0,3.0,,,5.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,6.0,,,,,,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,0.3333333333333333,1.0,,102.85714285714285,,16.5,12.333333333333334,16.5,12.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,0.6236,,,,,1.7,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-101150-201579-203903-977,1610612747,"Brandon Bass, Lou Williams, Roy Hibbert, Jordan Clarkson, Kobe Bryant","Bass, Williams, Hibbert, Clarkson, Bryant",101138-101150-201579-203903-977,LAL,310.0,3,5.0,7.0,9.0,7.0,4.0,2.0,16.0,4.0,4.0,,1.0,3.0,3.0,1.0,,7.0,8.0,1.0,,14.0,7.0,2.0,2.0,,,4.0,6.0,8.0,1.0,3.0,3.0,2.0,6.0,3.0,4.0,5.0,,,,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,,10.0,4.0,4.0,0.42857142857142855,0.42857142857142855,0.875,1.0,0.7777777777777778,1.0,0.7777777777777778,1.0,0.1111111111111111,0.5,0.5,,1.0,74.32258064516128,,16.88888888888889,22.571428571428573,15.777777777777779,19.428571428571427,0.4444444444444444,1.0,1.0,0.5,0.1111111111111111,,,0.3333333333333333,1.0,1.0,0.1111111111111111,,0.5555555555555556,0.5579555555555555,0.53495,,,0.2857142857142857,8.6875,25.4,0.4444444444444444,1.0,1.0,1.0,1.0,,,2.0,2.0,,,0.5,,,0.5,1.0,2.0,1.0,1.0,,,,,2.0,2.0,,,4.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,0.5,,1.0,,0.5,,1.0,,,0.5,,0.3333333333333333,,,,0.5,1.0,,,,0.5327,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-101150-203135-203903-977,1610612747,"Brandon Bass, Lou Williams, Robert Sacre, Jordan Clarkson, Kobe Bryant","Bass, Williams, Sacre, Clarkson, Bryant",101138-101150-203135-203903-977,LAL,28.0,1,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,,1.0,1.0,,,2.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,102.85714285714286,,11.0,17.0,11.0,17.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,0.8854,0.8854,,,1.0,0.1,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
101138-101150-203903-203944-977,1610612747,"Brandon Bass, Lou Williams, Jordan Clarkson, Julius Randle, Kobe Bryant","Bass, Williams, Clarkson, Randle, Bryant",101138-101150-203903-203944-977,LAL,3618.0,22,60.0,19.0,124.0,127.0,62.0,51.0,251.0,30.0,45.0,8.0,15.0,6.0,17.0,25.0,13.0,44.0,77.0,31.0,34.0,161.0,142.0,19.0,36.0,15.0,25.0,81.0,58.0,30.0,25.0,29.0,41.0,23.0,94.0,28.0,51.0,69.0,4.0,2.0,2.0,18.0,30.0,32.0,1.0,,42.0,4.0,16.0,10.0,10.0,10.0,3.0,140.0,78.0,60.0,0.6590909090909091,0.725,0.5714285714285714,0.5277777777777778,0.5879629629629629,0.5490196078431373,0.6338582677165354,0.6136363636363636,0.28703703703703703,0.6666666666666666,0.7205882352941176,0.5217391304347826,0.9375,99.90049751243781,0.3,13.451612903225806,15.354330708661417,12.790322580645162,14.023622047244094,0.4166666666666667,0.6666666666666666,0.7692307692307693,0.7666666666666667,0.1388888888888889,0.5333333333333333,0.5333333333333333,0.1574074074074074,0.35294117647058826,0.35294117647058826,0.23148148148148148,0.2549019607843137,0.7037037037037037,0.5559143518518519,0.5323058823529412,0.13333333333333333,0.1797752808988764,0.5031055900621118,6.41038961038961,24.93548387096774,0.5,13.0,22.0,21.0,7.0,,1.0,14.0,6.0,,,0.8076923076923077,0.3333333333333333,1.0,0.43137254901960786,0.5909090909090909,15.0,5.0,9.0,11.0,2.0,6.0,13.0,6.0,12.0,2.0,6.0,21.0,6.0,36.0,3.0,8.0,11.0,6.0,12.0,10.0,3.0,3.0,5.0,13.0,2.0,18.0,7.0,1.0,6.0,1.0,,,,,,1.0,0.9230769230769231,0.41935483870967744,0.4,0.41935483870967744,0.5,0.5357142857142857,0.6176470588235294,0.07792207792207792,0.13333333333333333,,0.5,1.0,0.40625,0.3125,0.375,0.4666666666666667,0.42857142857142855,0.3,0.3333333333333333,0.782608695652174,0.375,0.5,0.44,0.44,0.9090909090909091,0.6428571428571429,0.5555555555555556,0.14285714285714285,0.46153846153846156,0.44,0.577690909090909,,0.13043478260869565,6.0,2.0,1.0,1.0,2.0,,0.5,0.05555555555555555,0.5,1.0,0.0392156862745098,7.0,3.0,0.16666666666666666,1.0,7.0,5.0,,,,,0.4,2.0,2.0,3.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.25,,3.0,,,,,,,,,,,,,1.0,,1610612747,2016,2015-16,True
101138-101150-203903-204028-977,1610612747,"Brandon Bass, Lou Williams, Jordan Clarkson, Tarik Black, Kobe Bryant","Bass, Williams, Clarkson, Black, Bryant",101138-101150-203903-204028-977,LAL,110.0,1,2.0,2.0,3.0,3.0,,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,3.0,,,6.0,4.0,,,,,,4.0,2.0,,2.0,2.0,1.0,4.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,6.0,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,1.0,,,,,,,78.54545454545455,,16.0,20.666666666666668,16.0,20.666666666666668,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.5629333333333334,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2016,2015-16,True
