EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShootingFouls,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,SecondChancePointsPct,Avg3ptShotDistance,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,PtsUnassisted2s,Steals,BadPassSteals,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefCorner3ReboundPct,AtRimFGM,Corner3FGA,AtRimAssists,StepOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,BlockedLongMidRange,PenaltyArc3Accuracy,BlockingFoulsDrawn,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,BlockedShortMidRange,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,Arc3PctBlocked,3pt And 1 Free Throw Trips,HeaveMakes,team_id,year,season,team_vs
101107-201584-201946-202391-202689,1610612766,"Marvin Williams, Courtney Lee, Tyler Hansbrough, Jeremy Lin, Kemba Walker","Williams, Lee, Hansbrough, Lin, Walker",101107-201584-201946-202391-202689,CHA,34.0,1,1.0,2.0,1.0,1.0,1.0,,,2.0,,,,,,,2.0,2.0,,,,2.0,2.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,0.5,,,,,84.70588235294117,9.0,25.0,9.0,25.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,True
101107-201584-202391-202689-203469,1610612766,"Marvin Williams, Courtney Lee, Jeremy Lin, Kemba Walker, Cody Zeller","Williams, Lee, Lin, Walker, Zeller",101107-201584-202391-202689-203469,CHA,2160.0,7,36.0,-15.0,71.0,72.0,19.0,17.0,9.0,143.0,25.0,4.0,6.0,8.0,12.0,45.0,14.0,79.0,94.0,6.0,10.0,7.0,22.0,7.0,12.0,31.0,12.0,43.0,4.0,,8.0,3.0,20.0,,16.0,20.0,6.0,73.0,19.0,16.0,0.5266666666666666,0.55,0.8571428571428571,0.35,0.8484848484848485,0.34285714285714286,,1.0,0.8,95.33333333333333,15.56338028169014,14.652777777777779,14.507042253521126,13.902777777777779,0.38461538461538464,0.12307692307692308,0.18461538461538463,0.4444444444444444,0.42857142857142855,0.6923076923076923,0.5196109375,0.519875,0.5066807692307692,0.08571428571428572,0.12,0.27848101265822783,7.108888888888888,0.2676056338028169,12.0,6.0,11.0,3.0,25.0,20.0,3.0,6.0,6.0,4.0,28.0,11.0,14.0,17.0,3.0,37.0,5.0,0.56,0.6086956521739131,0.5555555555555556,0.5,0.6,0.5,0.3333333333333333,0.5357142857142857,0.3,0.3076923076923077,0.3333333333333333,0.2222222222222222,0.5,0.5,0.5,0.16923076923076924,0.21428571428571427,0.0759493670886076,25.259999999999998,4.0,0.08888888888888889,0.16,0.6,22.0,3.0,2.0,16.0,3.0,4.0,2.0,5.0,3.0,2.0,0.5,1.0,0.8421052631578947,1.0,15.0,9.0,10.0,,3.0,,0.6666666666666666,0.8333333333333334,0.6,0.7142857142857143,0.6666666666666666,0.13846153846153847,4.0,3.0,,1.0,2.0,5.0,1.0,9.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,,,0.6,0.25,0.25,0.25,0.12903225806451613,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.18181818181818182,0.18181818181818182,0.5,0.07142857142857142,,0.18181818181818182,2.0,4.0,,1.0,2.0,,3.0,,6.0,4.0,1.0,,1.0,1.0,3.0,,,1.0,,,,,,,,,0.25,0.5,,0.25,0.5,0.1111111111111111,,,0.2222222222222222,0.6666666666666666,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,True
101107-201584-202391-202689-2744,1610612766,"Marvin Williams, Courtney Lee, Jeremy Lin, Kemba Walker, Al Jefferson","Williams, Lee, Lin, Walker, Jefferson",101107-201584-202391-202689-2744,CHA,1438.0,7,24.0,8.0,47.0,47.0,9.0,5.0,6.0,94.0,16.0,4.0,2.0,5.0,8.0,29.0,10.0,58.0,50.0,5.0,2.0,4.0,7.0,3.0,13.0,19.0,5.0,24.0,1.0,,7.0,4.0,6.0,,10.0,15.0,8.0,49.0,7.0,9.0,0.6041666666666666,0.5,0.7222222222222222,0.21428571428571427,0.7916666666666666,0.19047619047619047,,0.5,1.0,94.13073713490961,13.340425531914894,17.25531914893617,13.063829787234043,16.872340425531913,0.38095238095238093,0.11904761904761904,0.19047619047619047,0.6666666666666666,0.5,0.6904761904761905,0.5268238095238095,0.5103500000000001,0.582625,0.1702127659574468,0.23529411764705882,0.1206896551724138,6.958620689655173,0.19148936170212766,1.0,5.0,7.0,1.0,15.0,13.0,3.0,9.0,,2.0,16.0,7.0,8.0,14.0,3.0,34.0,1.0,0.5333333333333333,0.6153846153846154,0.5172413793103449,0.6,,0.5714285714285714,0.75,0.375,0.75,0.30952380952380953,0.14285714285714285,0.2,0.625,0.625,0.6,0.16666666666666666,0.25,0.15517241379310345,24.315384615384616,1.0,0.034482758620689655,0.0625,0.375,14.0,5.0,2.0,6.0,,6.0,4.0,1.0,1.0,,0.8571428571428571,,1.0,1.0,8.0,6.0,5.0,,,,1.0,1.0,0.5,0.5333333333333333,0.625,0.14285714285714285,2.0,4.0,,1.0,2.0,6.0,1.0,18.0,2.0,6.0,2.0,4.0,1.0,,2.0,,,,,1.0,0.46153846153846156,0.5,0.46153846153846156,0.05,0.4,0.4,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.2857142857142857,1.0,0.25,,0.2857142857142857,2.0,,,,1.0,1.0,1.0,,,4.0,,1.0,3.0,1.0,,,,3.0,3.0,2.0,3.0,1.0,,1.0,,0.5,,,0.3333333333333333,,0.5,,,,0.16666666666666666,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1610612766,2016,2015-16,True
101107-201584-202391-203087-203469,1610612766,"Marvin Williams, Courtney Lee, Jeremy Lin, Jeremy Lamb, Cody Zeller","Williams, Lee, Lin, Lamb, Zeller",101107-201584-202391-203087-203469,CHA,59.0,1,1.0,,2.0,2.0,,,,4.0,,,,,1.0,1.0,,2.0,2.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,2.0,,,1.0,,0.5,,0.5,,,,0.5,97.6271186440678,14.5,15.0,14.5,15.0,,,1.0,,,,0.4158,,,,,,19.5,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,True
101107-201584-202391-203087-2744,1610612766,"Marvin Williams, Courtney Lee, Jeremy Lin, Jeremy Lamb, Al Jefferson","Williams, Lee, Lin, Lamb, Jefferson",101107-201584-202391-203087-2744,CHA,57.0,2,1.0,2.0,1.0,2.0,1.0,1.0,,3.0,1.0,,1.0,,,1.0,,2.0,,,1.0,,2.0,,1.0,2.0,,2.0,,,,,1.0,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,75.78947368421053,29.0,14.0,29.0,14.0,1.0,,,,1.0,1.0,0.7155,,0.7155,,,1.0,0.6,1.0,,,,,1.0,,,,1.0,,2.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,True
101107-201584-202689-203087-203469,1610612766,"Marvin Williams, Courtney Lee, Kemba Walker, Jeremy Lamb, Cody Zeller","Williams, Lee, Walker, Lamb, Zeller",101107-201584-202689-203087-203469,CHA,117.0,1,2.0,-1.0,3.0,3.0,,,1.0,6.0,,,,,1.0,1.0,1.0,4.0,5.0,,,,,1.0,,,1.0,1.0,,,1.0,,,,1.0,2.0,1.0,4.0,,,0.6666666666666666,,,1.0,,1.0,1.0,,,73.84615384615385,25.333333333333332,13.666666666666666,23.0,13.666666666666666,,,0.5,,,0.5,0.4537,,,0.3333333333333333,0.5,,17.3,,,,,,,1.0,,,,,,,,1.0,,3.0,,,,,,,0.75,,,,0.5,,,,,,,,,23.9,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,0.5,,1.0,,,,1.0,,3.0,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,True
101107-201584-202689-203087-2744,1610612766,"Marvin Williams, Courtney Lee, Kemba Walker, Jeremy Lamb, Al Jefferson","Williams, Lee, Walker, Lamb, Jefferson",101107-201584-202689-203087-2744,CHA,287.0,1,5.0,-6.0,11.0,12.0,,6.0,1.0,23.0,1.0,1.0,,3.0,2.0,6.0,,5.0,11.0,1.0,,,,1.0,4.0,5.0,1.0,6.0,,,2.0,,3.0,,,,,5.0,,,0.25,,0.6666666666666666,0.2,0.625,0.125,,0.6666666666666666,1.0,115.4006968641115,11.818181818181818,13.083333333333334,11.545454545454545,11.75,0.1,0.3,0.2,1.0,,0.5,0.48633,0.4577,,,,,9.35,,1.0,,3.0,,1.0,4.0,,,,,2.0,3.0,1.0,2.0,,5.0,,1.0,1.0,0.16666666666666666,,,0.25,,,,0.4,,,,,,0.3,,,24.85,,,,,,1.0,1.0,1.0,,2.0,,,1.0,,1.0,,0.5,,,1.0,,,,,0.5,1.0,,,,0.1,1.0,,,,1.0,1.0,,3.0,1.0,1.0,1.0,,,,2.0,,,,,1.0,0.25,,0.25,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,True
101107-201587-201946-202391-202689,1610612766,"Marvin Williams, Nicolas Batum, Tyler Hansbrough, Jeremy Lin, Kemba Walker","Williams, Batum, Hansbrough, Lin, Walker",101107-201587-201946-202391-202689,CHA,455.0,4,8.0,9.0,15.0,14.0,10.0,6.0,4.0,29.0,8.0,3.0,7.0,2.0,1.0,11.0,2.0,22.0,13.0,5.0,9.0,,12.0,2.0,1.0,4.0,6.0,10.0,,,,,1.0,,3.0,6.0,1.0,18.0,12.0,10.0,0.4782608695652174,0.35294117647058826,1.0,0.2857142857142857,0.75,0.45454545454545453,,1.0,,91.78021978021978,15.133333333333333,16.285714285714285,13.333333333333334,15.214285714285714,0.4,0.1,0.05,0.6,0.4375,0.85,0.5566526315789474,0.5165666666666667,0.5600166666666666,0.047619047619047616,0.08333333333333333,0.5454545454545454,3.3909090909090907,0.6666666666666666,,1.0,5.0,5.0,4.0,9.0,2.0,4.0,3.0,7.0,6.0,4.0,3.0,7.0,1.0,18.0,3.0,0.75,1.0,0.36363636363636365,0.4,0.3333333333333333,0.5,0.4,0.375,0.4,0.45,0.75,0.6666666666666666,1.0,1.0,1.0,0.25,0.3125,0.18181818181818182,29.93333333333333,3.0,0.2727272727272727,0.375,0.16666666666666666,2.0,3.0,3.0,2.0,1.0,,,2.0,1.0,1.0,,1.0,0.6666666666666666,,2.0,4.0,1.0,,,,,0.6666666666666666,0.25,0.4,0.5,0.2,1.0,3.0,1.0,2.0,1.0,4.0,2.0,12.0,1.0,4.0,1.0,3.0,1.0,,,,,,,1.0,0.4444444444444444,0.2857142857142857,0.5,0.125,0.5,0.5,0.75,0.75,1.0,0.2,0.2,1.0,0.125,0.5,0.25,1.0,2.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,0.3333333333333333,,,,,0.2857142857142857,,1.0,,0.2,,,,,,,,,,,,1.0,,,,,,,,,,1610612766,2016,2015-16,True
101107-201587-201946-202391-203087,1610612766,"Marvin Williams, Nicolas Batum, Tyler Hansbrough, Jeremy Lin, Jeremy Lamb","Williams, Batum, Hansbrough, Lin, Lamb",101107-201587-201946-202391-203087,CHA,118.0,1,2.0,,4.0,3.0,,,1.0,7.0,4.0,1.0,,,,4.0,,4.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,2.0,,,0.5,,1.0,0.5,1.0,0.5,,,,85.42372881355932,15.25,19.0,13.75,19.0,1.0,,,1.0,,1.0,0.588625,0.5048,,,,,1.625,,,,,,2.0,,1.0,2.0,,,2.0,,1.0,1.0,,2.0,,0.5,0.5,0.5,1.0,,0.5,1.0,,1.0,,,,,,,,,0.5,,2.0,0.5,0.5,0.5,2.0,1.0,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,True
101107-201587-201946-202689-203077,1610612766,"Marvin Williams, Nicolas Batum, Tyler Hansbrough, Kemba Walker, Michael Kidd-Gilchrist","Williams, Batum, Hansbrough, Walker, Kidd-Gilchrist",101107-201587-201946-202689-203077,CHA,63.0,1,1.0,-2.0,3.0,2.0,,2.0,,5.0,1.0,,,,,1.0,,3.0,5.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,3.0,,,0.75,,,,,,,,,114.28571428571428,14.666666666666666,9.5,14.666666666666666,9.5,0.5,,,,,1.0,0.4544,,,,,,3.7,,1.0,,,,,1.0,,,,,,,,1.0,,3.0,,,,,,,0.75,,,,0.5,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,1.0,,,,1.0,,3.0,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,True
101107-201587-201946-202689-203087,1610612766,"Marvin Williams, Nicolas Batum, Tyler Hansbrough, Kemba Walker, Jeremy Lamb","Williams, Batum, Hansbrough, Walker, Lamb",101107-201587-201946-202689-203087,CHA,67.0,2,1.0,2.0,2.0,3.0,,2.0,,5.0,,,,2.0,,2.0,,4.0,2.0,,,,,,,,,,,,,,1.0,,3.0,,,4.0,,,1.0,,,,,,,,,107.46268656716417,16.0,11.666666666666666,16.0,11.666666666666666,,1.0,,,,,0.41475,,,,,,9.5,,1.0,,,,2.0,,,,,,4.0,,2.0,2.0,,4.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,True
101107-201587-201946-202689-203148,1610612766,"Marvin Williams, Nicolas Batum, Tyler Hansbrough, Kemba Walker, Brian Roberts","Williams, Batum, Hansbrough, Walker, Roberts",101107-201587-201946-202689-203148,CHA,261.0,1,4.0,-1.0,8.0,9.0,,9.0,1.0,17.0,6.0,1.0,,,,6.0,1.0,12.0,13.0,1.0,,,,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,12.0,,,0.75,,0.5,0.5,0.6666666666666666,0.3333333333333333,,,1.0,93.79310344827587,15.375,15.333333333333334,13.625,15.333333333333334,0.75,,,1.0,,1.0,0.63456875,0.8767,,0.125,0.16666666666666666,,1.3833333333333335,,,,1.0,,4.0,2.0,,,,,6.0,1.0,3.0,4.0,,9.0,,0.75,0.75,0.6666666666666666,,,0.6875,,,,0.25,,,,,,0.125,,,24.45,1.0,0.16666666666666666,0.16666666666666666,0.5,2.0,,,1.0,,,,,1.0,,,,1.0,,4.0,1.0,3.0,,,,,1.0,0.6666666666666666,0.8,0.75,0.125,,1.0,,,,1.0,,3.0,,1.0,,1.0,,1.0,,,,,,1.0,0.5,,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,True
101107-201587-201946-202689-203798,1610612766,"Marvin Williams, Nicolas Batum, Tyler Hansbrough, Kemba Walker, PJ Hairston","Williams, Batum, Hansbrough, Walker, Hairston",101107-201587-201946-202689-203798,CHA,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,True
101107-201587-201946-203077-203148,1610612766,"Marvin Williams, Nicolas Batum, Tyler Hansbrough, Michael Kidd-Gilchrist, Brian Roberts","Williams, Batum, Hansbrough, Kidd-Gilchrist, Roberts",101107-201587-201946-203077-203148,CHA,803.0,1,13.0,-7.0,24.0,25.0,,18.0,4.0,49.0,9.0,2.0,,6.0,7.0,22.0,1.0,20.0,27.0,2.0,,,,3.0,2.0,10.0,4.0,14.0,,,1.0,,12.0,,2.0,2.0,2.0,17.0,,,0.38461538461538464,,0.2222222222222222,0.21428571428571427,0.46153846153846156,0.23529411764705882,0.16666666666666666,0.2857142857142857,,87.87048567870487,18.666666666666668,14.2,17.25,12.84,0.34615384615384615,0.23076923076923078,0.2692307692307692,0.5,,0.5,0.4956769230769231,0.5487375,,0.07692307692307693,0.09090909090909091,,8.281818181818181,,9.0,1.0,4.0,,8.0,4.0,,3.0,,,12.0,4.0,6.0,6.0,,12.0,1.0,0.75,0.75,0.36363636363636365,,,0.36538461538461536,0.375,,0.375,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,,0.15384615384615385,,0.15,24.35,1.0,0.045454545454545456,0.1111111111111111,0.25,4.0,2.0,1.0,4.0,4.0,1.0,,,,,1.0,0.8,1.0,,5.0,,5.0,,1.0,,,1.0,0.5555555555555556,0.625,1.0,,2.0,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,0.25,,0.25,,0.3333333333333333,0.3333333333333333,,,,0.25,0.25,,,,0.25,,,,,2.0,1.0,2.0,,3.0,,1.0,,1.0,,,,,2.0,2.0,2.0,2.0,,,0.5,,,0.25,,,0.5,,,,,0.5,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,True
101107-201587-202391-202689-203087,1610612766,"Marvin Williams, Nicolas Batum, Jeremy Lin, Kemba Walker, Jeremy Lamb","Williams, Batum, Lin, Walker, Lamb",101107-201587-202391-202689-203087,CHA,,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,True
101107-201587-202391-202689-203469,1610612766,"Marvin Williams, Nicolas Batum, Jeremy Lin, Kemba Walker, Cody Zeller","Williams, Batum, Lin, Walker, Zeller",101107-201587-202391-202689-203469,CHA,7720.0,31,129.0,-14.0,268.0,264.0,79.0,99.0,25.0,532.0,75.0,8.0,20.0,38.0,39.0,152.0,59.0,279.0,293.0,12.0,35.0,26.0,91.0,19.0,50.0,99.0,29.0,128.0,23.0,2.0,40.0,9.0,65.0,8.0,54.0,70.0,24.0,252.0,89.0,77.0,0.54296875,0.5833333333333334,0.7142857142857143,0.25675675675675674,0.7063492063492064,0.22764227642276422,0.09090909090909091,0.65,0.8387096774193549,99.23316062176167,14.082089552238806,14.946969696969697,13.563432835820896,14.003787878787879,0.336322869955157,0.17040358744394618,0.17488789237668162,0.38095238095238093,0.3225806451612903,0.6547085201793722,0.5228683856502242,0.51184,0.5294104838709678,0.10204081632653061,0.13872832369942195,0.32616487455197135,7.430263157894737,0.2947761194029851,23.0,16.0,48.0,17.0,77.0,71.0,7.0,27.0,19.0,27.0,88.0,48.0,44.0,61.0,8.0,139.0,9.0,0.5714285714285714,0.5945945945945946,0.506578947368421,0.5833333333333334,0.5428571428571428,0.49327354260089684,0.47619047619047616,0.5241935483870968,0.54,0.3183856502242152,0.1836734693877551,0.17142857142857143,0.41025641025641024,0.41025641025641024,0.5,0.21524663677130046,0.27419354838709675,0.0967741935483871,24.96056338028169,10.0,0.06578947368421052,0.09333333333333334,0.4,66.0,14.0,9.0,39.0,10.0,17.0,14.0,11.0,15.0,8.0,0.425,0.9090909090909091,0.6964285714285714,0.9090909090909091,45.0,23.0,29.0,2.0,5.0,1.0,0.5789473684210527,0.6444444444444445,0.6,0.6617647058823529,0.6444444444444445,0.1031390134529148,16.0,9.0,3.0,10.0,13.0,22.0,9.0,51.0,13.0,17.0,8.0,9.0,4.0,4.0,3.0,4.0,1.0,3.0,,0.7727272727272727,0.30985915492957744,0.3333333333333333,0.30985915492957744,0.035398230088495575,0.42105263157894735,0.45714285714285713,0.391304347826087,0.391304347826087,1.0,0.2708333333333333,0.2708333333333333,0.6153846153846154,0.16129032258064516,0.3,0.2708333333333333,4.0,13.0,1.0,3.0,6.0,2.0,9.0,7.0,15.0,6.0,7.0,1.0,5.0,3.0,,1.0,,3.0,19.0,12.0,19.0,12.0,1.0,0.2222222222222222,0.07894736842105263,0.14285714285714285,0.22727272727272727,0.21428571428571427,0.631578947368421,0.4375,0.5,0.14285714285714285,0.3333333333333333,1.0,0.2857142857142857,0.65,,6.0,2.0,0.35294117647058826,1.0,1.0,0.16666666666666666,1.0,,,,,,,,,5.0,1.0,1.0,0.013888888888888888,,,,,,1610612766,2016,2015-16,True
