EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Offensive Fouls Drawn,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,ShootingFouls,Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyDefPoss,PenaltyOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,DefensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
101108-201145-201599-201933-203085,1610612746,"Chris Paul, Jeff Green, DeAndre Jordan, Blake Griffin, Austin Rivers","Paul, Green, Jordan, Griffin, Rivers",101108-201145-201599-201933-203085,LAC,13.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
101108-201145-201599-201933-2037,1610612746,"Chris Paul, Jeff Green, DeAndre Jordan, Blake Griffin, Jamal Crawford","Paul, Green, Jordan, Griffin, Crawford",101108-201145-201599-201933-2037,LAC,141.0,2,2.0,,5.0,4.0,9.0,1.0,2.0,2.0,5.0,2.0,6.0,6.0,2.0,1.0,1.0,,2.0,,1.0,3.0,,,,3.0,4.0,1.0,5.0,0.5,0.5,0.4,0.4,0.42857142857142855,,,0.5,,91.91489361702128,14.8,16.75,14.6,15.25,0.4,0.5,0.5,,0.57716,0.16666666666666666,0.16666666666666666,7.859999999999999,,1.0,1.0,3.0,,,,,,,,1.0,,1.0,2.0,,1.0,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,0.25,,0.2,,0.5,0.6666666666666666,,0.6666666666666666,0.5,1.0,,1.0,,,,,0.6,0.3333333333333333,0.5,1.0,,,,,,,,0.6,0.6305,0.16666666666666666,,,2.0,1.0,,1.0,,2.0,2.0,2.0,,1.0,2.0,2.0,,,,0.25,0.3333333333333333,1.0,0.5,,0.4847,0.3333333333333333,0.4,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
101108-201145-201599-202325-2037,1610612746,"Chris Paul, Jeff Green, DeAndre Jordan, Wesley Johnson, Jamal Crawford","Paul, Green, Jordan, Johnson, Crawford",101108-201145-201599-202325-2037,LAC,398.0,3,7.0,10.0,13.0,14.0,27.0,1.0,4.0,5.0,9.0,1.0,14.0,4.0,8.0,4.0,4.0,,8.0,1.0,6.0,8.0,2.0,2.0,2.0,3.0,2.0,1.0,14.0,0.8,0.8,0.5555555555555556,0.5416666666666666,0.5384615384615384,1.0,0.5,0.6,,97.68844221105527,12.615384615384615,16.714285714285715,11.384615384615385,14.428571428571429,0.3333333333333333,0.25,0.25,,0.56325,0.07692307692307693,0.1,9.81111111111111,1.0,1.0,4.0,4.0,,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,,2.0,2.0,,4.0,,1.0,1.0,5.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,0.25,,,0.625,0.25,0.5,0.3333333333333333,,0.3333333333333333,,0.5,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.08333333333333333,,,,0.08333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.5973,,24.866666666666664,8.0,5.0,,3.0,3.0,3.0,4.0,,6.0,,,6.0,5.0,,0.75,0.75,0.75,,,0.75,1.0,0.6658,0.42857142857142855,0.38461538461538464,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,5.0,4.0,1.0,,,,,1.0,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,1.0,0.16666666666666666,,,,0.5,0.5,,,,,,,,,,0.5,,3.0,,,,,,,,,1610612746,2016,2015-16,False
101108-201145-201933-202332-2037,1610612746,"Chris Paul, Jeff Green, Blake Griffin, Cole Aldrich, Jamal Crawford","Paul, Green, Griffin, Aldrich, Crawford",101108-201145-201933-202332-2037,LAC,116.0,1,2.0,,5.0,4.0,9.0,,2.0,,3.0,4.0,4.0,4.0,,,,,,1.0,1.0,1.0,,,,2.0,4.0,,4.0,,,,,0.4,,1.0,0.5,,111.72413793103448,13.8,11.75,13.8,11.75,0.6666666666666666,,,,0.42110000000000003,,,12.733333333333334,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,5.0,,,,,3.0,4.0,4.0,,2.0,4.0,5.0,2.0,,,0.4,,,,,0.42110000000000003,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
101108-201145-201933-203085-2037,1610612746,"Chris Paul, Jeff Green, Blake Griffin, Austin Rivers, Jamal Crawford","Paul, Green, Griffin, Rivers, Crawford",101108-201145-201933-203085-2037,LAC,240.0,2,4.0,1.0,7.0,8.0,15.0,1.0,2.0,4.0,6.0,,11.0,10.0,4.0,2.0,3.0,,7.0,1.0,1.0,1.0,,,,,,,11.0,0.5,0.5,0.6666666666666666,0.7857142857142857,0.7857142857142857,,0.5,0.2,1.0,90.0,14.142857142857142,17.625,14.142857142857142,16.125,0.2857142857142857,0.5,0.5,,0.5757071428571429,,,6.5,,,3.0,3.0,,1.0,,,1.0,1.0,,,,,4.0,1.0,,2.0,,,,,,1.0,3.0,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,0.42857142857142855,1.0,1.0,0.6666666666666666,0.14285714285714285,,,,,0.14285714285714285,,0.5714285714285714,,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,3.0,,1.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1610612746,2016,2015-16,False
101108-201145-202325-202332-203143,1610612746,"Chris Paul, Jeff Green, Wesley Johnson, Cole Aldrich, Pablo Prigioni","Paul, Green, Johnson, Aldrich, Prigioni",101108-201145-202325-202332-203143,LAC,14.0,1,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,102.85714285714286,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
101108-201145-202325-202332-2037,1610612746,"Chris Paul, Jeff Green, Wesley Johnson, Cole Aldrich, Jamal Crawford","Paul, Green, Johnson, Aldrich, Crawford",101108-201145-202325-202332-2037,LAC,58.0,2,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,0.5,0.5,0.5,,,1.0,,74.48275862068965,19.0,19.5,8.0,19.5,0.5,1.0,1.0,,0.47275,,,8.9,,1.0,,1.0,,,,,,,1.0,1.0,,2.0,2.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,0.5,,1.0,1.0,,1.0,1.0,,,1.0,,,,,0.5,,,,,,,,,,,0.5,0.3922,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
101108-201145-202332-203085-2037,1610612746,"Chris Paul, Jeff Green, Cole Aldrich, Austin Rivers, Jamal Crawford","Paul, Green, Aldrich, Rivers, Crawford",101108-201145-202332-203085-2037,LAC,36.0,1,1.0,1.0,2.0,1.0,3.0,,,,,,3.0,2.0,,,1.0,,3.0,,,,,,,,,,3.0,,,,0.75,0.75,,,,,120.0,7.5,21.0,7.5,21.0,,,,,0.42555,,,,,,,,,,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,1.0,,,24.5,1.0,2.0,,,,,,,3.0,,,3.0,2.0,,,0.75,0.75,,,,,0.42555,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,2.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,0.5,,,,,,,1.0,1.0,1.0,,,,,,,,,0.5,0.5,,,,,1.0,1.0,,,,,,,1610612746,2016,2015-16,False
101108-201599-201601-201933-203085,1610612746,"Chris Paul, DeAndre Jordan, Luc Mbah a Moute, Blake Griffin, Austin Rivers","Paul, Jordan, Mbah a Moute, Griffin, Rivers",101108-201599-201601-201933-203085,LAC,25.0,1,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,57.599999999999994,,24.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
101108-201599-201601-201933-2037,1610612746,"Chris Paul, DeAndre Jordan, Luc Mbah a Moute, Blake Griffin, Jamal Crawford","Paul, Jordan, Mbah a Moute, Griffin, Crawford",101108-201599-201601-201933-2037,LAC,88.0,1,1.0,-4.0,3.0,3.0,6.0,,,,1.0,,,4.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,98.18181818181819,20.333333333333332,9.0,20.333333333333332,9.0,,,,,0.45448333333333335,,,5.2,,,,,,1.0,,,2.0,2.0,,,,,,2.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,0.6666666666666666,,,1.0,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,0.6666666666666666,,,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
101108-201599-201933-202325-2037,1610612746,"Chris Paul, DeAndre Jordan, Blake Griffin, Wesley Johnson, Jamal Crawford","Paul, Jordan, Griffin, Johnson, Crawford",101108-201599-201933-202325-2037,LAC,248.0,3,4.0,,7.0,9.0,16.0,1.0,3.0,3.0,7.0,,9.0,9.0,4.0,2.0,3.0,,7.0,,1.0,3.0,1.0,1.0,1.0,,,,7.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.5625,0.5625,1.0,,0.3333333333333333,,92.9032258064516,17.857142857142858,13.666666666666666,15.571428571428571,10.88888888888889,0.375,0.3333333333333333,0.3333333333333333,,0.49569375,,,10.814285714285715,,2.0,2.0,2.0,,2.0,,,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,,2.0,,,2.0,1.0,2.0,,2.0,,,,,,,,0.5,0.5,0.5,0.125,,,0.5,0.5,,0.5,,1.0,,,,0.5,,,0.25,1.0,1.0,1.0,0.25,,,,,0.125,,0.375,0.4207,0.2222222222222222,26.0,6.0,2.0,,,,,2.0,,,,,,2.0,,,,,,,,,0.3855,,0.2857142857142857,,,,1.0,,,,,1.0,,,,,3.0,,1.0,1.0,1.0,,,,,3.0,2.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1610612746,2016,2015-16,False
101108-201599-201933-203085-2037,1610612746,"Chris Paul, DeAndre Jordan, Blake Griffin, Austin Rivers, Jamal Crawford","Paul, Jordan, Griffin, Rivers, Crawford",101108-201599-201933-203085-2037,LAC,46.0,1,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,2.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,62.60869565217391,24.0,22.0,24.0,22.0,1.0,1.0,1.0,,0.3931,,,14.3,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
101108-201599-202325-203085-2037,1610612746,"Chris Paul, DeAndre Jordan, Wesley Johnson, Austin Rivers, Jamal Crawford","Paul, Jordan, Johnson, Rivers, Crawford",101108-201599-202325-203085-2037,LAC,113.0,1,2.0,2.0,3.0,3.0,6.0,,,1.0,4.0,,2.0,,,,,,,1.0,3.0,5.0,,,,1.0,,,,,,0.25,0.2,0.2,,1.0,1.0,,76.46017699115045,22.0,15.666666666666666,20.0,15.666666666666666,,,,,0.543975,,,3.1,,2.0,1.0,2.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,2.0,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,0.5,0.5,0.2,0.25,,1.0,0.6666666666666666,,0.5,1.0,,,1.0,1.0,,1.0,1.0,0.4,0.5,1.0,,0.4,,,,,0.2,,0.6,0.8341,1.0,25.0,,,1.0,,,,,,,,,,,,,,,0.5,0.5,,,,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
101108-202325-202332-203085-2037,1610612746,"Chris Paul, Wesley Johnson, Cole Aldrich, Austin Rivers, Jamal Crawford","Paul, Johnson, Aldrich, Rivers, Crawford",101108-202325-202332-203085-2037,LAC,7.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,7.0,,7.0,,,,,,0.33075,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,27.5,,1.0,,,,,,,,,,,1.0,,,,,,,,,0.33075,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612746,2016,2015-16,False
1718-200755-201145-201599-2037,1610612746,"Paul Pierce, JJ Redick, Jeff Green, DeAndre Jordan, Jamal Crawford","Pierce, Redick, Green, Jordan, Crawford",1718-200755-201145-201599-2037,LAC,81.0,1,1.0,2.0,4.0,3.0,7.0,,,,,3.0,3.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,3.0,6.0,3.0,3.0,,,,,0.5,1.0,,1.0,,124.44444444444444,9.5,14.333333333333334,9.5,14.333333333333334,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
1718-200755-201145-202332-2037,1610612746,"Paul Pierce, JJ Redick, Jeff Green, Cole Aldrich, Jamal Crawford","Pierce, Redick, Green, Aldrich, Crawford",1718-200755-201145-202332-2037,LAC,142.0,1,2.0,-3.0,3.0,3.0,6.0,,,2.0,2.0,,4.0,7.0,,,,,,,,,1.0,1.0,1.0,1.0,,,4.0,,,1.0,1.0,1.0,1.0,,,,60.84507042253521,25.0,22.333333333333332,25.0,18.333333333333332,,,,,0.36825,,,11.45,,,,,2.0,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
1718-200755-201145-203085-2037,1610612746,"Paul Pierce, JJ Redick, Jeff Green, Austin Rivers, Jamal Crawford","Pierce, Redick, Green, Rivers, Crawford",1718-200755-201145-203085-2037,LAC,60.0,2,1.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,,5.0,3.0,2.0,1.0,2.0,1.0,5.0,,,1.0,,,,1.0,,,3.0,1.0,1.0,0.3333333333333333,0.5,0.5,,,,,120.0,12.333333333333334,11.5,11.666666666666666,11.5,0.2,1.0,1.0,1.0,0.3793125,,,6.8999999999999995,,1.0,,2.0,,,,,2.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,0.4,0.3333333333333333,,,0.5,,0.5,0.5,,,,,,,,0.4,,,,,,,,,0.4,,0.8,0.3716,0.4,33.25,2.0,3.0,,,2.0,1.0,3.0,,5.0,,,5.0,3.0,,0.3333333333333333,0.5,0.5,0.5,,0.4,,0.3793125,1.0,1.0,,,,1.0,,,1.0,2.0,1.0,,,1.0,2.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,1.0,,,,,,,,,,0.5,0.5,1.0,,,,,,,0.4,0.5,1.0,,,,,1.0,,,,,,1610612746,2016,2015-16,False
1718-200755-201599-203085-2037,1610612746,"Paul Pierce, JJ Redick, DeAndre Jordan, Austin Rivers, Jamal Crawford","Pierce, Redick, Jordan, Rivers, Crawford",1718-200755-201599-203085-2037,LAC,581.0,1,10.0,-8.0,22.0,23.0,45.0,,4.0,2.0,13.0,3.0,10.0,18.0,2.0,1.0,2.0,,5.0,4.0,13.0,13.0,3.0,2.0,4.0,3.0,5.0,1.0,10.0,0.5,0.5,0.15384615384615385,0.21875,0.2777777777777778,0.75,0.5714285714285714,0.7142857142857143,0.5714285714285714,111.53184165232358,13.863636363636363,12.0,13.863636363636363,11.08695652173913,0.25,,,,0.468834375,0.0625,0.07692307692307693,9.73076923076923,,,1.0,3.0,1.0,6.0,1.0,,2.0,3.0,,,,,2.0,2.0,2.0,1.0,,,,6.0,,7.0,8.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,,0.1875,0.15384615384615385,0.25,0.8571428571428571,,,,,,,0.5,1.0,1.0,,0.5,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.375,0.16666666666666666,0.2,,0.0625,0.125,,0.375,,,26.433333333333334,4.0,4.0,,,,1.0,1.0,3.0,5.0,1.0,2.0,5.0,4.0,,1.0,1.0,0.8333333333333334,,,,,0.4159,0.5,0.18181818181818182,,,,1.0,,,,,1.0,,,,,3.0,,1.0,1.0,1.0,,,3.0,,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.16666666666666666,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,,,0.5,,,,,,1.0,,,,,1610612746,2016,2015-16,False
1718-200755-202332-203085-2037,1610612746,"Paul Pierce, JJ Redick, Cole Aldrich, Austin Rivers, Jamal Crawford","Pierce, Redick, Aldrich, Rivers, Crawford",1718-200755-202332-203085-2037,LAC,52.0,1,1.0,-1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,,2.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,0.5,0.5,0.5,,,,,110.76923076923076,13.0,13.0,8.5,7.5,0.5,1.0,1.0,1.0,0.4011,,,10.55,,1.0,,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,1.0,,2.0,2.0,,,1.0,1.0,2.0,,2.0,,,2.0,2.0,,0.5,0.5,0.5,,,0.5,,0.4011,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
1718-201145-201599-203085-2037,1610612746,"Paul Pierce, Jeff Green, DeAndre Jordan, Austin Rivers, Jamal Crawford","Pierce, Green, Jordan, Rivers, Crawford",1718-201145-201599-203085-2037,LAC,152.0,1,3.0,-5.0,4.0,4.0,8.0,,2.0,1.0,3.0,,2.0,7.0,,,,,,,1.0,1.0,,,,,,,2.0,,,0.3333333333333333,0.25,0.25,,,0.3333333333333333,,75.78947368421053,17.5,20.5,17.5,17.5,0.5,,,,0.4068125,,,16.233333333333334,,,,,1.0,1.0,,,1.0,1.0,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,0.25,,,1.0,,,,,,,,,1.0,,,,,,,0.25,1.0,1.0,,,0.25,,0.25,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
1718-201145-201933-203085-2037,1610612746,"Paul Pierce, Jeff Green, Blake Griffin, Austin Rivers, Jamal Crawford","Pierce, Green, Griffin, Rivers, Crawford",1718-201145-201933-203085-2037,LAC,144.0,1,2.0,,4.0,5.0,9.0,,1.0,1.0,4.0,,2.0,2.0,,,,,,1.0,3.0,3.0,,,,,,,2.0,,,0.25,0.25,0.25,,1.0,0.6,,90.0,14.25,17.4,14.25,15.2,0.25,,,,0.4095,,,6.75,,,1.0,2.0,,1.0,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,1.0,1.0,,0.5,0.5,0.5,,0.25,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2016,2015-16,False
