EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,LongMidRangeAssists,DefThreePtRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,Charge Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceFtPoints,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,FTDefRebounds,DefFTReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,HeaveAttempts,RecoveredBlocks,3SecondViolations,BlocksRecoveredPct,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,BlockedAtRim,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Fg3aBlocked,StepOutOfBoundsTurnovers,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
101141-202694-203382-203484-2581,1610612765,"Ersan Ilyasova, Marcus Morris, Aron Baynes, Kentavious Caldwell-Pope, Steve Blake","Ilyasova, Morris, Baynes, Caldwell-Pope, Blake",101141-202694-203382-203484-2581,DET,292.0,3,5.0,11.0,9.0,9.0,18.0,7.0,8.0,,1.0,,7.0,9.0,1.0,15.0,4.0,4.0,10.0,2.0,2.0,,4.0,4.0,6.0,8.0,,1.0,2.0,2.0,,1.0,11.0,0.2857142857142857,0.2857142857142857,0.7777777777777778,0.7,0.6818181818181818,0.5714285714285714,0.6666666666666666,0.5,88.76712328767124,13.777777777777779,18.666666666666668,12.666666666666666,18.22222222222222,0.8,0.875,0.875,0.1,,,,,0.9,0.5914550000000001,0.09090909090909091,0.1,1.8666666666666667,5.0,6.0,,,1.0,,1.0,,,,1.0,3.0,5.0,,1.0,1.0,7.0,,,,,,2.0,7.0,5.0,,,,,0.6,0.5,0.5,0.1,1.0,1.0,,,,0.1,,,,,0.16666666666666666,,,0.5714916666666666,0.4666666666666667,22.8,0.5555555555555556,2.0,2.0,2.0,2.0,2.0,4.0,,,2.0,1.0,2.0,,,,,,2.0,1.0,1.0,1.0,,,0.5,0.5,1.0,,1.0,0.2857142857142857,1.0,1.0,,0.68185,0.26666666666666666,,,,,,,,,,,,,,,,,,,0.5,3.0,4.0,,,0.6666666666666666,0.75,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201202-201943-202694,1610612765,"Stanley Johnson, Darrun Hilliard, Joel Anthony, Brandon Jennings, Marcus Morris","Johnson, Hilliard, Anthony, Jennings, Morris",1626169-1626199-201202-201943-202694,DET,10.0,1,,-2.0,1.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,288.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201202-201943-203493,1610612765,"Stanley Johnson, Darrun Hilliard, Joel Anthony, Brandon Jennings, Reggie Bullock","Johnson, Hilliard, Anthony, Jennings, Bullock",1626169-1626199-201202-201943-203493,DET,193.0,1,3.0,2.0,8.0,8.0,16.0,,1.0,,1.0,,,2.0,,6.0,4.0,,,,1.0,,3.0,1.0,5.0,5.0,2.0,2.0,1.0,,,,6.0,,,,0.5,0.5,1.0,0.8,,119.37823834196891,11.625,12.5,11.625,12.375,0.16666666666666666,,,0.16666666666666666,,,,,0.8333333333333334,0.5119666666666667,,,2.45,4.0,8.0,,,1.0,,1.0,3.0,,2.0,4.0,,2.0,,1.0,,,3.0,3.0,1.0,,,3.0,,4.0,0.5,0.5,,0.5,,,,0.6666666666666666,0.75,0.6666666666666666,,,,0.16666666666666666,,,,0.5,0.3333333333333333,,,0.5591833333333334,,25.775,0.5,,,,,,,,1.0,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,,1.0,2.0,2.0,,1.0,,,,,1.0,,1.0,1.0,1.0,0.3333333333333333,,3.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201202-201975-203915,1610612765,"Stanley Johnson, Darrun Hilliard, Joel Anthony, Jodie Meeks, Spencer Dinwiddie","Johnson, Hilliard, Anthony, Meeks, Dinwiddie",1626169-1626199-201202-201975-203915,DET,66.0,1,1.0,1.0,2.0,3.0,5.0,,,,,,,,,3.0,2.0,,,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,,,,1.5,1.5,0.5,0.5,,109.09090909090908,7.5,17.0,7.5,16.666666666666668,,,,,,,,,1.0,0.5256,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,3.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,24.8,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201202-203493-203915,1610612765,"Stanley Johnson, Darrun Hilliard, Joel Anthony, Reggie Bullock, Spencer Dinwiddie","Johnson, Hilliard, Anthony, Bullock, Dinwiddie",1626169-1626199-201202-203493-203915,DET,346.0,3,6.0,2.0,12.0,12.0,24.0,,1.0,,2.0,4.0,2.0,7.0,2.0,6.0,4.0,,4.0,,,,,1.0,4.0,5.0,,,3.0,4.0,,2.0,6.0,,,0.2857142857142857,0.2222222222222222,0.2727272727272727,1.0,1.0,,99.88439306358381,15.25,13.583333333333334,15.25,13.583333333333334,0.1111111111111111,,,0.2222222222222222,,,,0.4444444444444444,0.3333333333333333,0.4035722222222222,0.18181818181818182,0.2222222222222222,12.6,3.0,3.0,2.0,,1.0,,,1.0,,,2.0,,2.0,,,1.0,1.0,,1.0,,,,3.0,1.0,3.0,,,,,,,0.16666666666666666,0.2222222222222222,1.0,1.0,0.5,0.5,,0.1111111111111111,,,,0.1111111111111111,,,,0.29925,0.16666666666666666,26.0,0.25,,,,,,,,2.0,,1.0,1.0,2.0,1.0,,,,,,,,0.2857142857142857,0.5,0.2,0.14285714285714285,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201202-203493-2581,1610612765,"Stanley Johnson, Darrun Hilliard, Joel Anthony, Reggie Bullock, Steve Blake","Johnson, Hilliard, Anthony, Bullock, Blake",1626169-1626199-201202-203493-2581,DET,311.0,2,5.0,4.0,9.0,9.0,18.0,1.0,2.0,2.0,4.0,,3.0,6.0,1.0,10.0,6.0,,6.0,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,,1.0,8.0,,,0.5,0.6428571428571429,0.625,,0.5,,83.34405144694533,18.0,16.555555555555557,17.88888888888889,13.444444444444445,0.2857142857142857,0.5,1.0,0.5714285714285714,0.5,0.6666666666666666,,,0.42857142857142855,0.4228428571428572,0.125,0.14285714285714285,5.233333333333333,8.0,9.0,,,,,,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,10.0,,1.0,,,,1.0,10.0,8.0,,1.0,1.0,1.0,0.6,0.75,0.7142857142857143,0.14285714285714285,0.5,,,,,,,,,0.14285714285714285,,,0.16666666666666666,0.4574833333333333,1.0,25.6,0.8888888888888888,1.0,,,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,3.0,3.0,,,,,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,,,,,,,0.4345,0.2,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,2.0,,,,,,1.0,2.0,,,0.3333333333333333,0.5,3.0,1.0,,1.0,1.0,,,,,,1.0,,,0.5,0.5,,0.5,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201229-201943-203083,1610612765,"Stanley Johnson, Darrun Hilliard, Anthony Tolliver, Brandon Jennings, Andre Drummond","Johnson, Hilliard, Tolliver, Jennings, Drummond",1626169-1626199-201229-201943-203083,DET,229.0,1,4.0,-2.0,6.0,7.0,13.0,2.0,2.0,,1.0,2.0,3.0,5.0,,12.0,14.0,2.0,4.0,1.0,3.0,,8.0,,,2.0,1.0,1.0,1.0,,,,12.0,0.3333333333333333,0.3333333333333333,0.6,0.8571428571428571,0.8571428571428571,,,,81.7467248908297,18.0,17.285714285714285,16.5,14.142857142857142,0.2857142857142857,1.0,1.0,0.14285714285714285,,,,0.2857142857142857,0.5714285714285714,0.48587857142857144,,,9.2,3.0,4.0,1.0,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,7.0,6.0,1.0,2.0,1.0,,,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,0.2857142857142857,,,0.5,0.5,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,0.3333333333333333,0.5279,0.5833333333333334,24.55,0.5,1.0,,,,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,0.2,1.0,1.0,1.0,1.0,1.0,,0.5,,,,0.4704,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,2.0,2.0,,,0.6666666666666666,1.0,,,,1.0,1.0,,,,,,,,,,0.5,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201229-201943-203382,1610612765,"Stanley Johnson, Darrun Hilliard, Anthony Tolliver, Brandon Jennings, Aron Baynes","Johnson, Hilliard, Tolliver, Jennings, Baynes",1626169-1626199-201229-201943-203382,DET,2783.0,9,46.0,-26.0,86.0,88.0,174.0,10.0,23.0,6.0,16.0,19.0,22.0,58.0,14.0,85.0,111.0,18.0,26.0,9.0,18.0,2.0,45.0,18.0,32.0,47.0,6.0,16.0,23.0,20.0,2.0,6.0,71.0,0.4090909090909091,0.42857142857142855,0.3793103448275862,0.4551282051282051,0.4885057471264368,0.6923076923076923,0.6808510638297872,0.6428571428571429,90.03233920229968,17.348837209302324,14.670454545454545,16.127906976744185,13.920454545454545,0.2948717948717949,0.43478260869565216,0.5555555555555556,0.20512820512820512,0.375,0.42857142857142855,0.3333333333333333,0.24358974358974358,0.5512820512820513,0.49435576923076924,0.07317073170731707,0.0967741935483871,8.160344827586208,18.0,19.0,6.0,2.0,6.0,,1.0,14.0,,9.0,20.0,2.0,10.0,,1.0,9.0,13.0,27.0,14.0,9.0,2.0,3.0,14.0,13.0,18.0,1.0,0.45,,0.45,0.2,0.18181818181818182,0.38235294117647056,0.2564102564102564,0.6666666666666666,0.6470588235294118,0.3157894736842105,0.3157894736842105,0.5,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.1794871794871795,0.09090909090909091,,,0.4201181818181818,0.15294117647058825,25.005000000000003,0.20930232558139536,10.0,3.0,5.0,5.0,10.0,14.0,2.0,7.0,4.0,12.0,15.0,3.0,2.0,1.0,2.0,1.0,2.0,0.5,0.45454545454545453,0.5,0.1206896551724138,0.125,0.3333333333333333,0.2826086956521739,0.5,0.3076923076923077,0.8333333333333334,0.4,0.45454545454545453,0.6,0.3333333333333333,0.56077,0.16470588235294117,7.0,7.0,7.0,0.5,0.5,1.0,0.5,4.0,1.0,,5.0,13.0,1.0,5.0,5.0,5.0,0.1,0.14285714285714285,0.6666666666666666,,3.0,,,0.2727272727272727,,,,1.0,8.0,4.0,4.0,,1.0,1.0,1.0,1.0,,2.0,0.21739130434782608,0.6153846153846154,0.23076923076923078,0.75,,,,,1.0,,0.5,,,1.0,,,1.0,,1.0,2.0,2.0,,,0.09090909090909091,,,,,,,,,,,,,,,,1.0,2.0,0.5,,,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201229-202694-202704,1610612765,"Stanley Johnson, Darrun Hilliard, Anthony Tolliver, Marcus Morris, Reggie Jackson","Johnson, Hilliard, Tolliver, Morris, Jackson",1626169-1626199-201229-202694-202704,DET,3.0,1,,2.0,1.0,,1.0,,,,,,,,2.0,2.0,,,,,,,,,,1.0,,,1.0,2.0,,1.0,,,,,,0.5,,,,480.0,3.0,,3.0,,,,,,,,,,1.0,0.3528,0.5,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,27.0,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201229-202704-203083,1610612765,"Stanley Johnson, Darrun Hilliard, Anthony Tolliver, Reggie Jackson, Andre Drummond","Johnson, Hilliard, Tolliver, Jackson, Drummond",1626169-1626199-201229-202704-203083,DET,519.0,3,9.0,-16.0,19.0,18.0,37.0,2.0,5.0,,1.0,5.0,5.0,11.0,3.0,13.0,29.0,8.0,2.0,4.0,4.0,,8.0,2.0,5.0,6.0,4.0,8.0,4.0,4.0,,1.0,12.0,0.8,0.8,0.45454545454545453,0.4166666666666667,0.4642857142857143,0.5,0.42857142857142855,,102.65895953757224,15.105263157894736,12.88888888888889,14.68421052631579,12.055555555555555,0.4166666666666667,0.4,0.6666666666666666,0.08333333333333333,,,,0.4166666666666667,0.5,0.5189090909090909,0.07692307692307693,0.08333333333333333,9.69090909090909,12.0,2.0,3.0,,,,,1.0,1.0,,1.0,3.0,7.0,,1.0,3.0,9.0,,1.0,,,3.0,1.0,9.0,12.0,,,,,0.42857142857142855,0.375,0.45,0.08333333333333333,0.3333333333333333,1.0,0.6,0.6,1.0,,,,,0.08333333333333333,,,0.125,0.47807142857142854,0.6923076923076923,26.0,0.631578947368421,2.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.25,0.18181818181818182,,0.16666666666666666,0.14285714285714285,,0.5,1.0,0.5,1.0,,,0.7304,0.07692307692307693,,,,,,,,1.0,,2.0,4.0,6.0,,3.0,1.0,1.0,,,1.0,1.0,2.0,2.0,0.6666666666666666,0.25,0.5,,,,2.0,2.0,,,,,1.0,,,1.0,0.4,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201229-202704-203382,1610612765,"Stanley Johnson, Darrun Hilliard, Anthony Tolliver, Reggie Jackson, Aron Baynes","Johnson, Hilliard, Tolliver, Jackson, Baynes",1626169-1626199-201229-202704-203382,DET,25.0,1,,-2.0,1.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,115.19999999999999,14.0,11.0,14.0,10.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201229-203083-2581,1610612765,"Stanley Johnson, Darrun Hilliard, Anthony Tolliver, Andre Drummond, Steve Blake","Johnson, Hilliard, Tolliver, Drummond, Blake",1626169-1626199-201229-203083-2581,DET,377.0,2,6.0,2.0,10.0,10.0,20.0,3.0,5.0,,1.0,2.0,3.0,8.0,1.0,13.0,11.0,,6.0,,1.0,,3.0,4.0,4.0,7.0,,,2.0,2.0,,1.0,10.0,,,0.375,0.5454545454545454,0.5416666666666666,1.0,1.0,1.0,76.39257294429709,19.6,18.1,17.3,18.1,0.45454545454545453,0.6,1.0,0.09090909090909091,,,,0.18181818181818182,0.7272727272727273,0.5573090909090909,0.08333333333333333,0.1111111111111111,5.7125,,,,,,,,3.0,,2.0,3.0,,,,,,,3.0,3.0,1.0,,,,,,0.5,0.6666666666666666,,0.6666666666666666,,,,0.2727272727272727,,,,,,,,,,0.2727272727272727,,,,,,25.5,,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,2.0,3.0,,,,1.0,,1.0,1.0,1.0,0.75,0.25,,0.4,0.5,,,1.0,,1.0,1.0,,,0.23076923076923078,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,0.4,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201229-203382-203915,1610612765,"Stanley Johnson, Darrun Hilliard, Anthony Tolliver, Aron Baynes, Spencer Dinwiddie","Johnson, Hilliard, Tolliver, Baynes, Dinwiddie",1626169-1626199-201229-203382-203915,DET,768.0,2,13.0,6.0,27.0,25.0,52.0,5.0,13.0,1.0,5.0,2.0,6.0,20.0,7.0,28.0,22.0,2.0,10.0,1.0,3.0,1.0,8.0,5.0,12.0,17.0,3.0,10.0,7.0,7.0,1.0,3.0,24.0,0.16666666666666666,0.2,0.3,0.42,0.5,0.45454545454545453,0.6111111111111112,0.3333333333333333,97.5,15.296296296296296,14.2,14.592592592592593,12.84,0.52,0.38461538461538464,0.4166666666666667,0.2,0.2,0.2,1.0,0.08,0.72,0.533146,0.1111111111111111,0.13636363636363635,4.455,7.0,8.0,,,1.0,,,4.0,2.0,3.0,5.0,2.0,6.0,2.0,2.0,2.0,12.0,6.0,4.0,2.0,,,6.0,12.0,7.0,0.6666666666666666,0.6,1.0,0.6,0.3333333333333333,0.625,0.6666666666666666,0.2,0.8571428571428571,0.6666666666666666,,,,0.04,,,,0.16,,,0.25,0.54186875,0.42857142857142855,25.9,0.25925925925925924,5.0,2.0,5.0,2.0,5.0,4.0,2.0,1.0,,4.0,5.0,,,,2.0,1.0,2.0,0.4,0.4,0.4,0.05,,0.2857142857142857,0.3125,0.25,,0.4,,1.0,0.4,,0.620325,0.14285714285714285,3.0,3.0,2.0,0.75,0.75,0.6666666666666666,0.75,,1.0,,2.0,4.0,,1.0,1.0,,0.5,1.0,0.6666666666666666,2.0,5.0,1.0,0.5,0.625,0.4,3.0,2.0,,2.0,1.0,1.0,,,3.0,2.0,1.0,,2.0,0.07692307692307693,0.5,0.375,1.0,0.13333333333333333,,2.0,,1.0,,0.5,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201229-203382-2581,1610612765,"Stanley Johnson, Darrun Hilliard, Anthony Tolliver, Aron Baynes, Steve Blake","Johnson, Hilliard, Tolliver, Baynes, Blake",1626169-1626199-201229-203382-2581,DET,2579.0,11,43.0,24.0,83.0,84.0,167.0,18.0,27.0,10.0,21.0,17.0,35.0,65.0,9.0,109.0,85.0,42.0,28.0,21.0,29.0,7.0,66.0,20.0,35.0,43.0,6.0,13.0,13.0,14.0,5.0,9.0,95.0,0.6,0.6176470588235294,0.5384615384615384,0.625,0.6411764705882353,0.8,0.875,0.6,93.24544397053121,14.91566265060241,15.964285714285714,14.481927710843374,15.773809523809524,0.3375,0.6666666666666666,0.782608695652174,0.2625,0.47619047619047616,0.5,0.7,0.2125,0.525,0.5039724999999999,0.10714285714285714,0.13043478260869565,7.832307692307693,4.0,10.0,7.0,2.0,2.0,,,13.0,1.0,10.0,15.0,2.0,4.0,,1.0,1.0,5.0,24.0,13.0,8.0,1.0,5.0,15.0,5.0,4.0,0.8,0.6666666666666666,,0.6666666666666666,0.5,0.4,0.5,0.1875,1.0,1.0,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.025,1.0,1.0,0.5,0.1625,,,0.2,0.4447,0.045871559633027525,25.21333333333333,0.04819277108433735,7.0,1.0,1.0,5.0,5.0,14.0,2.0,5.0,9.0,8.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.875,0.07692307692307693,0.047619047619047616,0.26666666666666666,0.22857142857142856,0.2727272727272727,0.1,1.0,0.5,0.14285714285714285,1.0,,0.43847142857142857,0.12844036697247707,8.0,8.0,7.0,0.6153846153846154,0.6153846153846154,0.875,0.6153846153846154,1.0,,2.0,6.0,9.0,,,1.0,,,,0.7272727272727273,1.0,1.0,,,0.2,1.0,6.0,1.0,2.0,3.0,3.0,,2.0,,,,,,,0.14814814814814814,0.3333333333333333,0.4444444444444444,1.0,0.03333333333333333,,,,1.0,,1.0,,2.0,,,,1.0,1.0,2.0,,,,0.5,0.14285714285714285,,,,,,,1.0,0.14285714285714285,,,,,,,,,,,1.0,1.0,,,,,,1610612765,2016,2015-16,True
1626169-1626199-201943-202694-203083,1610612765,"Stanley Johnson, Darrun Hilliard, Brandon Jennings, Marcus Morris, Andre Drummond","Johnson, Hilliard, Jennings, Morris, Drummond",1626169-1626199-201943-202694-203083,DET,191.0,2,3.0,1.0,6.0,7.0,13.0,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,7.0,6.0,2.0,2.0,1.0,1.0,,2.0,3.0,4.0,5.0,,1.0,3.0,3.0,,,7.0,0.5,0.5,1.0,0.4,0.5,1.0,1.0,1.0,98.01047120418849,14.5,14.857142857142858,14.5,14.857142857142858,0.2,1.0,1.0,0.2,1.0,1.0,,,0.8,0.5356,,,4.95,1.0,,,,,,,3.0,,,3.0,,,,,2.0,2.0,,3.0,,,,1.0,2.0,1.0,,,,,,,1.0,0.6,1.0,,,,,,,,,0.6,,,,,0.2857142857142857,27.666666666666668,0.16666666666666666,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
