EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Arc3FGA,NonHeaveArc3FGA,FoulsDrawn,DefLongMidRangeReboundPct,Arc3Frequency,LongMidRangeFGA,DefThreePtRebounds,Offensive Fouls Drawn,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,Fg2aBlocked,AtRimAssists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,AtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,Arc3FGM,FG3M,FtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Arc3Assists,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,Fg3aBlocked,SelfOReb,SecondChanceTurnovers,BlockingFouls,Charge Fouls,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SelfORebPct,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
101161-201973-202323-202340-203935,1610612738,"Amir Johnson, Jonas Jerebko, Evan Turner, Avery Bradley, Marcus Smart","Johnson, Jerebko, Turner, Bradley, Smart",101161-201973-202323-202340-203935,BOS,185.0,1,3.0,2.0,5.0,5.0,1.0,10.0,,,,,,2.0,1.0,,2.0,3.0,6.0,4.0,,,3.0,,,,,2.0,,6.0,1.0,1.0,3.0,1.0,4.0,,1.0,,,,,3.0,,,,,0.6,1.5,0.6,1.5,0.6,1.0,0.5,1.0,0.3333333333333333,,1.0,,77.83783783783784,,21.6,15.4,21.0,15.4,,,,0.4,,,,0.2,,,0.6,0.46677,0.5841,0.5,6.6,24.166666666666668,2.0,2.0,1.0,,0.4,,1.0,,1.0,1.0,,,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,0.5,,,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,6.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,1.0,1.0,0.5,0.5,,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101161-201973-202323-202738-203109,1610612738,"Amir Johnson, Jonas Jerebko, Evan Turner, Isaiah Thomas, Jae Crowder","Johnson, Jerebko, Turner, Thomas, Crowder",101161-201973-202323-202738-203109,BOS,2202.0,4,37.0,-7.0,75.0,75.0,8.0,150.0,11.0,21.0,3.0,6.0,3.0,9.0,7.0,17.0,38.0,29.0,67.0,74.0,4.0,8.0,10.0,12.0,22.0,6.0,6.0,14.0,1.0,36.0,5.0,17.0,32.0,10.0,42.0,6.0,15.0,5.0,4.0,5.0,3.0,57.0,0.35294117647058826,0.42857142857142855,0.4473684210526316,0.5,0.43283582089552236,0.4444444444444444,0.4652777777777778,0.5,0.43283582089552236,0.68,0.23809523809523808,0.7045454545454546,0.23809523809523808,0.4,0.6153846153846154,0.7142857142857143,98.0926430517711,0.6,14.693333333333333,14.666666666666666,14.24,13.733333333333333,0.31343283582089554,0.5238095238095238,0.6470588235294118,0.13432835820895522,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1044776119402985,0.6666666666666666,0.5,0.746268656716418,0.5452097014925373,0.53488,0.14925373134328357,6.973684210526316,24.358620689655172,22.0,22.0,10.0,0.8,0.3283582089552239,8.0,14.0,1.0,0.7368421052631579,0.7142857142857143,0.11940298507462686,,,,,1.0,,1.0,,,4.0,4.0,1.0,8.0,4.0,5.0,,13.0,,0.10526315789473684,0.19047619047619047,0.6153846153846154,1.0,0.36363636363636365,0.1111111111111111,,,,,,,3.0,2.0,6.0,8.0,9.0,,,,24.0,,,6.0,8.0,2.0,1.0,6.0,3.0,3.0,4.0,,1.0,,12.0,2.0,7.0,,,,1.0,0.27586206896551724,0.27586206896551724,,,,,0.375,0.375,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.2727272727272727,0.3,,0.2727272727272727,0.09722222222222222,0.16279069767441862,,5.0,2.0,1.0,0.23809523809523808,0.25,0.8,,,,6.0,,,,0.16666666666666666,1.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06896551724137931,0.09090909090909091,0.2,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101161-201973-202323-202738-203482,1610612738,"Amir Johnson, Jonas Jerebko, Evan Turner, Isaiah Thomas, Kelly Olynyk","Johnson, Jerebko, Turner, Thomas, Olynyk",101161-201973-202323-202738-203482,BOS,102.0,1,2.0,-7.0,3.0,4.0,,7.0,1.0,2.0,,,,,,1.0,3.0,,3.0,10.0,,,,2.0,,,1.0,1.0,,2.0,,,,,,1.0,1.0,,,,,3.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.5,,,,,,,,,,98.82352941176471,,17.666666666666668,12.25,17.666666666666668,12.25,0.6666666666666666,0.5,1.0,,,,,,,,0.6666666666666666,0.4581,,,6.8,,,,2.0,,,1.0,,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,,,,,,,,0.3333333333333333,0.5,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101161-201973-202323-202738-203935,1610612738,"Amir Johnson, Jonas Jerebko, Evan Turner, Isaiah Thomas, Marcus Smart","Johnson, Jerebko, Turner, Thomas, Smart",101161-201973-202323-202738-203935,BOS,738.0,4,12.0,12.0,24.0,21.0,5.0,45.0,10.0,14.0,1.0,1.0,1.0,3.0,2.0,11.0,22.0,3.0,30.0,18.0,1.0,5.0,2.0,12.0,10.0,2.0,6.0,8.0,1.0,18.0,5.0,4.0,7.0,6.0,13.0,3.0,6.0,2.0,2.0,2.0,1.0,28.0,0.5454545454545454,0.6,0.5,0.2,0.56,0.2,0.5769230769230769,0.2,0.12,0.8,0.45454545454545453,0.7777777777777778,0.4166666666666667,0.75,0.75,,87.80487804878048,0.5,14.458333333333334,18.61904761904762,12.166666666666666,17.476190476190474,0.56,0.7142857142857143,1.0,0.12,0.3333333333333333,0.3333333333333333,1.0,0.08,0.2,1.0,0.68,0.566346,0.41002,0.06666666666666667,6.213636363636363,23.633333333333336,1.0,1.0,4.0,1.0,0.04,5.0,3.0,1.0,0.75,1.0,0.2,11.0,14.0,5.0,1.0,,1.0,,7.0,2.0,5.0,5.0,,3.0,2.0,,,3.0,11.0,0.22727272727272727,0.2857142857142857,1.0,,0.5,,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.5669277777777778,0.4583333333333333,4.0,,1.0,1.0,2.0,2.0,4.0,,14.0,6.0,,,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,2.0,,,3.0,1.0,1.0,1.0,14.0,,1.0,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.7777777777777778,0.7777777777777778,0.4,,,,0.5,0.5,1.0,1.0,1.0,0.8,1.0,0.04,0.045454545454545456,0.4666666666666667,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2,0.5,1.0,1.0,,,,,,,,,,,1610612738,2016,2015-16,False
101161-201973-202323-203109-203935,1610612738,"Amir Johnson, Jonas Jerebko, Evan Turner, Jae Crowder, Marcus Smart","Johnson, Jerebko, Turner, Crowder, Smart",101161-201973-202323-203109-203935,BOS,17.0,2,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,169.41176470588235,,,8.5,,8.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101161-201973-202340-203109-203935,1610612738,"Amir Johnson, Jonas Jerebko, Avery Bradley, Jae Crowder, Marcus Smart","Johnson, Jerebko, Bradley, Crowder, Smart",101161-201973-202340-203109-203935,BOS,113.0,1,2.0,2.0,3.0,3.0,,6.0,1.0,1.0,,,1.0,1.0,,2.0,2.0,1.0,4.0,2.0,,,,4.0,,,2.0,2.0,1.0,4.0,,1.0,2.0,,2.0,,1.0,,,,,4.0,1.0,1.0,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,0.5,,0.6666666666666666,,,,,76.46017699115045,,12.333333333333334,25.333333333333332,12.333333333333334,25.333333333333332,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,0.6666666666666666,0.4748833333333333,,,3.9,25.0,1.0,1.0,,1.0,0.3333333333333333,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101161-201973-202738-203109-203935,1610612738,"Amir Johnson, Jonas Jerebko, Isaiah Thomas, Jae Crowder, Marcus Smart","Johnson, Jerebko, Thomas, Crowder, Smart",101161-201973-202738-203109-203935,BOS,332.0,2,6.0,-1.0,11.0,12.0,3.0,23.0,3.0,7.0,1.0,1.0,,,1.0,3.0,9.0,3.0,12.0,13.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,,5.0,2.0,1.0,5.0,3.0,8.0,2.0,2.0,,,,,8.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.375,0.5,0.4,0.6666666666666666,0.25,1.0,0.3333333333333333,1.0,0.375,0.25,,1.0,99.75903614457832,,16.545454545454547,12.5,15.636363636363637,12.5,0.5833333333333334,0.42857142857142855,0.75,,,,,0.08333333333333333,0.5,1.0,0.8333333333333334,0.546725,0.45645,0.3333333333333333,5.533333333333333,24.7,2.0,2.0,3.0,,0.16666666666666666,2.0,4.0,,1.0,1.0,0.16666666666666666,2.0,,1.0,,,,,3.0,,3.0,1.0,,,,,,,2.0,0.3333333333333333,0.42857142857142855,,,0.3333333333333333,,0.3333333333333333,,,0.45826666666666666,0.18181818181818182,,,,1.0,1.0,3.0,,1.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,6.0,,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,0.125,0.5,,,,,,,0.5,0.5,,0.5,0.07692307692307693,0.1,0.08333333333333333,1.0,,,0.5,1.0,1.0,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101161-202323-202340-202738-203109,1610612738,"Amir Johnson, Evan Turner, Avery Bradley, Isaiah Thomas, Jae Crowder","Johnson, Turner, Bradley, Thomas, Crowder",101161-202323-202340-202738-203109,BOS,80.0,1,1.0,4.0,3.0,3.0,,6.0,1.0,1.0,,,,,,2.0,2.0,1.0,7.0,3.0,,,,2.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,7.0,0.5,0.5,1.0,,1.1666666666666667,,1.1666666666666667,,0.3333333333333333,0.5,,0.5,,,,,108.0,,10.0,16.666666666666668,10.0,15.666666666666666,0.3333333333333333,1.0,1.0,,,,,,,,0.6666666666666666,0.5196833333333334,,,8.3,24.5,1.0,1.0,,1.0,0.3333333333333333,1.0,,,,,0.3333333333333333,,3.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101161-202323-202340-202738-203482,1610612738,"Amir Johnson, Evan Turner, Avery Bradley, Isaiah Thomas, Kelly Olynyk","Johnson, Turner, Bradley, Thomas, Olynyk",101161-202323-202340-202738-203482,BOS,78.0,1,1.0,-4.0,3.0,3.0,,6.0,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,6.0,,,,2.0,,,1.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,1.0,,1.0,,,1.0,,110.76923076923076,1.0,12.0,14.0,12.0,14.0,0.3333333333333333,1.0,1.0,,,,,,,,1.0,0.6212166666666666,,,0.1,23.9,2.0,2.0,,,0.6666666666666666,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101161-202323-202738-203109-203935,1610612738,"Amir Johnson, Evan Turner, Isaiah Thomas, Jae Crowder, Marcus Smart","Johnson, Turner, Thomas, Crowder, Smart",101161-202323-202738-203109-203935,BOS,1622.0,6,27.0,3.0,53.0,53.0,6.0,106.0,13.0,18.0,2.0,2.0,1.0,2.0,8.0,16.0,28.0,14.0,55.0,52.0,2.0,3.0,7.0,20.0,12.0,2.0,10.0,14.0,,32.0,4.0,9.0,19.0,6.0,25.0,3.0,8.0,3.0,2.0,3.0,2.0,48.0,0.625,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.7,0.5729166666666666,0.7,0.3333333333333333,0.75,0.3333333333333333,0.7916666666666666,0.2727272727272727,0.6,1.0,0.8,94.10604192355116,0.6666666666666666,15.924528301886792,14.679245283018869,15.415094339622641,13.69811320754717,0.42857142857142855,0.7222222222222222,0.8666666666666667,0.047619047619047616,0.5,0.5,,0.19047619047619047,0.4,1.0,0.7619047619047619,0.5504166666666667,0.5385375,0.12727272727272726,7.064285714285715,24.12857142857143,6.0,6.0,15.0,0.6,0.14285714285714285,8.0,10.0,,0.8333333333333334,0.8571428571428571,0.19047619047619047,10.0,9.0,2.0,1.0,,2.0,2.0,3.0,3.0,3.0,9.0,,5.0,4.0,6.0,1.0,11.0,10.0,0.10714285714285714,0.16666666666666666,0.45454545454545453,,0.6923076923076923,,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5005833333333333,0.18867924528301888,1.0,2.0,3.0,1.0,4.0,11.0,1.0,5.0,10.0,12.0,,,1.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,2.0,15.0,1.0,6.0,,10.0,,1.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.4166666666666667,0.5555555555555556,0.16666666666666666,0.25,0.25,0.5,0.375,0.42857142857142855,1.0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.14583333333333334,0.18181818181818182,0.18181818181818182,2.0,,1.0,0.2,,0.8,1.0,2.0,1.0,1.0,4.0,0.5,,,1.0,0.4,0.5,1.0,,1.0,,1.0,,,1.0,,,0.07142857142857142,,0.4,,1.0,,1.0,,1.0,,0.3333333333333333,,,1.0,,1.0,1.0,1.0,1.0,0.125,0.5,0.06666666666666667,,,,1610612738,2016,2015-16,False
101161-202340-202738-203096-203109,1610612738,"Amir Johnson, Avery Bradley, Isaiah Thomas, Jared Sullinger, Jae Crowder","Johnson, Bradley, Thomas, Sullinger, Crowder",101161-202340-202738-203096-203109,BOS,228.0,1,4.0,-7.0,7.0,8.0,2.0,15.0,,2.0,,2.0,,,1.0,2.0,6.0,2.0,4.0,11.0,,2.0,,2.0,2.0,,1.0,1.0,,2.0,1.0,3.0,3.0,2.0,5.0,1.0,3.0,,,,,4.0,0.5,0.5,0.3333333333333333,,0.25,,0.25,,0.25,0.75,0.25,0.75,0.3333333333333333,,0.5,,94.73684210526316,,18.285714285714285,12.5,17.571428571428573,12.5,0.25,,,,,,,0.125,1.0,,0.5,0.4989625,0.7266,,13.566666666666668,24.2,1.0,1.0,,1.0,0.125,4.0,,,,,0.5,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,,,,,,,,,,,1.0,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
101161-202340-202738-203109-203935,1610612738,"Amir Johnson, Avery Bradley, Isaiah Thomas, Jae Crowder, Marcus Smart","Johnson, Bradley, Thomas, Crowder, Smart",101161-202340-202738-203109-203935,BOS,104.0,1,2.0,-2.0,3.0,3.0,1.0,6.0,1.0,1.0,,,,,1.0,1.0,2.0,3.0,2.0,4.0,,1.0,,2.0,,,1.0,1.0,,2.0,1.0,,1.0,2.0,3.0,,,1.0,,1.0,,2.0,1.0,1.0,0.5,,0.2,,0.2,,0.6,,1.0,0.3333333333333333,0.5,,,,83.07692307692308,,16.0,18.666666666666668,13.333333333333334,16.666666666666668,0.2,1.0,1.0,,,,,0.2,,,0.8,0.53754,0.4548,,11.95,24.8,2.0,2.0,,,0.4,1.0,1.0,,0.5,1.0,0.2,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,0.3333333333333333,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,1610612738,2016,2015-16,False
101161-202738-203096-203109-203935,1610612738,"Amir Johnson, Isaiah Thomas, Jared Sullinger, Jae Crowder, Marcus Smart","Johnson, Thomas, Sullinger, Crowder, Smart",101161-202738-203096-203109-203935,BOS,188.0,1,3.0,-7.0,6.0,6.0,,12.0,,,,,,,,1.0,1.0,3.0,3.0,10.0,,,,2.0,,,1.0,1.0,,2.0,,,1.0,,1.0,,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,,0.25,,0.3,,0.75,,,0.5,,,,,91.91489361702128,,18.666666666666668,12.666666666666666,18.666666666666668,12.666666666666666,,,,,,,,,,,0.75,0.5291875,,,18.1,25.133333333333336,3.0,3.0,1.0,,0.75,1.0,1.0,,1.0,1.0,0.25,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,0.5,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612738,2016,2015-16,False
1626154-1626175-1626179-203092-203923,1610612738,"RJ Hunter, Jordan Mickey, Terry Rozier, Tyler Zeller, James Young","Hunter, Mickey, Rozier, Zeller, Young",1626154-1626175-1626179-203092-203923,BOS,528.0,1,9.0,,16.0,16.0,3.0,32.0,3.0,3.0,1.0,1.0,,1.0,1.0,5.0,10.0,5.0,15.0,15.0,1.0,1.0,6.0,8.0,2.0,2.0,4.0,5.0,,11.0,1.0,6.0,8.0,3.0,11.0,1.0,2.0,2.0,2.0,2.0,1.0,9.0,0.8,1.0,0.5,1.0,0.43333333333333335,1.25,0.4411764705882353,1.0,0.3333333333333333,0.6666666666666666,0.2,0.6666666666666666,0.3333333333333333,,0.6,1.0,87.27272727272727,0.5,14.875,18.125,14.6875,16.375,0.2,1.0,1.0,0.06666666666666667,,,,0.06666666666666667,0.5,1.0,0.5333333333333333,0.5322766666666666,,0.4,12.24,24.5,4.0,4.0,4.0,0.6666666666666666,0.26666666666666666,6.0,2.0,,0.6666666666666666,1.0,0.4,7.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,,2.0,,,,1.0,,1.0,7.0,,,,,0.6666666666666666,0.5,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.5965571428571429,0.4375,2.0,2.0,,1.0,1.0,2.0,3.0,1.0,10.0,3.0,,,1.0,1.0,,2.0,,,,,,,1.0,4.0,,1.0,1.0,10.0,1.0,1.0,0.2,0.2,1.0,0.6428571428571429,0.625,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,0.25,0.25,1.0,0.25,0.0625,0.09090909090909091,0.6666666666666666,2.0,,,0.5,0.3333333333333333,,,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,0.25,,,,0.3333333333333333,,,,,,,,1.0,1.0,1.0,1610612738,2016,2015-16,False
1626154-1626175-1626179-203923-204066,1610612738,"RJ Hunter, Jordan Mickey, Terry Rozier, James Young, John Holland","Hunter, Mickey, Rozier, Young, Holland",1626154-1626175-1626179-203923-204066,BOS,79.0,1,1.0,-2.0,2.0,3.0,,5.0,,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,91.13924050632912,,21.0,12.333333333333334,21.0,12.333333333333334,0.5,,,,,,,,,,1.0,0.4961,,,1.6,24.8,1.0,1.0,,,0.5,,,,,,,2.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,0.5,,0.5,0.4961,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
1626154-1626179-201973-202323-203096,1610612738,"RJ Hunter, Terry Rozier, Jonas Jerebko, Evan Turner, Jared Sullinger","Hunter, Rozier, Jerebko, Turner, Sullinger",1626154-1626179-201973-202323-203096,BOS,303.0,1,5.0,1.0,10.0,9.0,,19.0,2.0,5.0,,,2.0,2.0,,4.0,7.0,2.0,11.0,10.0,,,,2.0,6.0,,1.0,2.0,,5.0,,2.0,3.0,,3.0,,1.0,,,,,11.0,0.25,0.25,0.5714285714285714,,0.6111111111111112,,0.6111111111111112,,0.2222222222222222,1.0,,0.75,,,,1.0,90.2970297029703,,16.6,15.222222222222221,16.6,14.11111111111111,0.5555555555555556,0.4,0.4,0.2222222222222222,1.0,1.0,,,,,0.7777777777777778,0.5696388888888889,,,4.557142857142857,24.5,2.0,2.0,1.0,1.0,0.2222222222222222,,1.0,,0.5,0.5,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,0.5,,,,,,,,,,1.0,1.0,,,,,3.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,0.5,1.0,,0.5,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,False
