EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SecondChanceTurnovers,BlockedAtRim,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,Fg2aBlocked,Loose Ball Fouls Drawn,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,LostBallOutOfBoundsTurnovers,BlockingFouls,2pt And 1 Free Throw Trips,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,AtRimPctBlocked,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,FTOffRebounds,SelfOReb,Travels,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Corner3PctBlocked,Clear Path Fouls,Defensive 3 Seconds Violations,HeaveAttempts,team_id,year,season,team_vs
101133-101139-101145-1626167-201588,1610612754,"Ian Mahinmi, CJ Miles, Monta Ellis, Myles Turner, George Hill","Mahinmi, Miles, Ellis, Turner, Hill",101133-101139-101145-1626167-201588,IND,1228.0,6,20.0,-22.0,40.0,40.0,7.0,11.0,80.0,3.0,4.0,1.0,3.0,7.0,4.0,12.0,1.0,3.0,10.0,23.0,1.0,3.0,5.0,28.0,50.0,2.0,4.0,4.0,12.0,8.0,3.0,3.0,1.0,6.0,1.0,7.0,1.0,2.0,2.0,2.0,15.0,3.0,8.0,2.0,13.0,13.0,2.0,1.0,1.0,5.0,3.0,2.0,6.0,3.0,1.0,11.0,3.0,8.0,11.0,1.0,1.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,28.0,2.0,6.0,1.0,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,0.43478260869565216,0.4423076923076923,0.4827586206896552,0.5,0.11538461538461539,0.45454545454545453,1.0,0.8,0.42857142857142855,0.6470588235294118,1.0,0.75,0.8,0.5,93.81107491856679,0.5,16.5,14.2,16.5,13.6,0.15384615384615385,0.75,0.75,0.6666666666666666,0.2692307692307692,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.5,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.5,0.2692307692307692,0.3333333333333333,0.4467884615384615,0.5525,0.037037037037037035,0.041666666666666664,0.14285714285714285,12.052173913043477,26.900000000000002,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101133-101139-101145-1626167-202331,1610612754,"Ian Mahinmi, CJ Miles, Monta Ellis, Myles Turner, Paul George","Mahinmi, Miles, Ellis, Turner, George",101133-101139-101145-1626167-202331,IND,381.0,4,6.0,,11.0,8.0,,4.0,19.0,2.0,2.0,,,2.0,1.0,3.0,1.0,3.0,3.0,7.0,1.0,4.0,,9.0,9.0,,,,4.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,,,7.0,2.0,1.0,,3.0,6.0,,,,1.0,2.0,1.0,2.0,,,3.0,,,1.0,,,,,,,3.0,,,,3.0,1.0,,6.0,,,,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,0.42857142857142855,0.4090909090909091,0.4090909090909091,,0.36363636363636365,0.3333333333333333,,0.25,1.0,0.5,0.25,,,1.0,71.81102362204724,0.3333333333333333,17.727272727272727,23.25,14.636363636363637,22.5,0.18181818181818182,1.0,1.0,1.0,0.18181818181818182,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,0.5454545454545454,0.3333333333333333,0.4868863636363636,,,,,9.585714285714285,25.275,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,0.75,0.75,0.5,0.3333333333333333,0.42857142857142855,1.0,0.5,1.0,0.09090909090909091,0.5,1.0,1.0,0.52365,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101133-101139-101145-1626167-203922,1610612754,"Ian Mahinmi, CJ Miles, Monta Ellis, Myles Turner, Glenn Robinson III","Mahinmi, Miles, Ellis, Turner, Robinson III",101133-101139-101145-1626167-203922,IND,110.0,1,2.0,-7.0,3.0,4.0,,,7.0,,,,,1.0,1.0,2.0,,,1.0,3.0,,,,2.0,9.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,91.63636363636364,,13.0,17.75,13.0,15.25,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,,,,,,,,,0.4202666666666666,,,,,16.966666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101133-101139-101145-1626202-202730,1610612754,"Ian Mahinmi, CJ Miles, Monta Ellis, Joe Young, Lavoy Allen","Mahinmi, Miles, Ellis, Young, Allen",101133-101139-101145-1626202-202730,IND,116.0,1,2.0,2.0,3.0,4.0,2.0,,7.0,,,,,1.0,,1.0,,,,2.0,,,4.0,4.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,,1.0,2.0,4.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,3.0,4.0,1.0,1.0,,,,,,,,2.0,2.0,2.0,1.0,,,,,,,,0.5,0.5,,1.0,1.0,,1.0,0.5,,,,1.0,86.89655172413794,,23.333333333333332,11.5,20.0,10.75,,,,,0.5,,,,0.5,,,,,,,,,,,0.3721,0.4302,0.3333333333333333,0.3333333333333333,0.5,14.0,,0.6666666666666666,1.0,,,,,,,2.0,,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,0.5,2.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101133-101139-101145-201155-201978,1610612754,"Ian Mahinmi, CJ Miles, Monta Ellis, Rodney Stuckey, Chase Budinger","Mahinmi, Miles, Ellis, Stuckey, Budinger",101133-101139-101145-201155-201978,IND,185.0,2,3.0,7.0,6.0,7.0,,4.0,13.0,2.0,2.0,,2.0,2.0,,,,1.0,4.0,4.0,,1.0,5.0,13.0,6.0,,,,6.0,2.0,,1.0,,3.0,,3.0,,2.0,1.0,,6.0,,4.0,,4.0,5.0,,,,,,,,,,,,,1.0,,,2.0,5.0,1.0,,,,,,,,,13.0,,,,0.75,0.75,,,,1.0,0.8,0.9285714285714286,,0.2,,,1.0,,1.0,1.0,1.0,1.0,,101.18918918918918,,10.0,17.857142857142858,10.0,17.857142857142858,0.4,1.0,1.0,1.0,0.4,1.0,1.0,0.5,,,,,0.2,,,,,0.6,,0.56344,,0.2857142857142857,0.2,,4.1,24.1,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101133-101139-101145-201155-202331,1610612754,"Ian Mahinmi, CJ Miles, Monta Ellis, Rodney Stuckey, Paul George","Mahinmi, Miles, Ellis, Stuckey, George",101133-101139-101145-201155-202331,IND,2098.0,16,35.0,-14.0,70.0,72.0,26.0,34.0,142.0,13.0,20.0,5.0,3.0,6.0,3.0,11.0,5.0,16.0,19.0,37.0,5.0,20.0,10.0,63.0,77.0,10.0,8.0,17.0,16.0,22.0,15.0,16.0,5.0,8.0,5.0,13.0,5.0,5.0,1.0,2.0,31.0,11.0,18.0,1.0,30.0,32.0,5.0,3.0,2.0,2.0,2.0,,6.0,2.0,,8.0,4.0,6.0,12.0,1.0,1.0,10.0,13.0,3.0,4.0,5.0,,,1.0,5.0,3.0,,61.0,17.0,26.0,2.0,0.42105263157894735,0.42105263157894735,1.0,0.25,0.25,0.5135135135135135,0.4649122807017544,0.5,0.40476190476190477,0.3508771929824561,0.25,1.0,0.782608695652174,0.7857142857142857,0.7837837837837838,0.8,0.5,0.9166666666666666,0.8,97.46425166825547,0.6,14.2,15.333333333333334,13.628571428571428,14.194444444444445,0.3508771929824561,0.65,0.6842105263157895,0.38461538461538464,0.10526315789473684,0.5,0.5,0.3333333333333333,0.19298245614035087,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.2807017543859649,0.3125,0.3125,1.0,0.3125,0.7017543859649122,0.3125,0.5310571428571429,0.554353125,0.05084745762711865,0.07692307692307693,0.2698412698412698,7.705405405405406,25.565,0.37142857142857144,4.0,4.0,,,2.0,,1.0,2.0,,2.0,2.0,,4.0,,0.3333333333333333,0.3333333333333333,0.11764705882352941,,0.0625,0.2857142857142857,,0.75,0.07017543859649122,,,,0.469325,0.031746031746031744,,1.0,1.0,0.02702702702702703,,,1.0,,,,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.3,0.28125,0.05,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6,0.0625,0.3125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101133-101139-101145-201155-202730,1610612754,"Ian Mahinmi, CJ Miles, Monta Ellis, Rodney Stuckey, Lavoy Allen","Mahinmi, Miles, Ellis, Stuckey, Allen",101133-101139-101145-201155-202730,IND,62.0,1,1.0,2.0,2.0,2.0,2.0,,4.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,,1.0,,2.0,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,92.9032258064516,,12.5,18.5,12.5,18.5,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,0.646,0.646,,,1.0,1.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101133-101139-101145-201155-203524,1610612754,"Ian Mahinmi, CJ Miles, Monta Ellis, Rodney Stuckey, Solomon Hill","Mahinmi, Miles, Ellis, Stuckey, Hill",101133-101139-101145-201155-203524,IND,75.0,2,1.0,-5.0,2.0,4.0,,4.0,6.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,5.0,,,,,,,1.0,,,,,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,1.0,,1.0,1.0,,115.2,,14.0,11.75,14.0,11.75,0.5,,,,,,,,,,,,0.5,,,,,1.0,,0.439825,,,,,3.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101133-101139-101145-201588-201978,1610612754,"Ian Mahinmi, CJ Miles, Monta Ellis, George Hill, Chase Budinger","Mahinmi, Miles, Ellis, Hill, Budinger",101133-101139-101145-201588-201978,IND,1.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101133-101139-101145-201588-202331,1610612754,"Ian Mahinmi, CJ Miles, Monta Ellis, George Hill, Paul George","Mahinmi, Miles, Ellis, Hill, George",101133-101139-101145-201588-202331,IND,20022.0,35,334.0,-43.0,705.0,698.0,128.0,108.0,1403.0,118.0,186.0,28.0,37.0,78.0,36.0,105.0,55.0,159.0,191.0,369.0,72.0,208.0,125.0,723.0,766.0,59.0,50.0,139.0,166.0,216.0,159.0,159.0,55.0,83.0,53.0,136.0,40.0,63.0,10.0,10.0,325.0,72.0,131.0,13.0,216.0,275.0,81.0,53.0,28.0,64.0,14.0,41.0,52.0,23.0,2.0,116.0,17.0,67.0,146.0,2.0,8.0,140.0,161.0,56.0,18.0,25.0,3.0,2.0,6.0,28.0,18.0,2.0,662.0,136.0,126.0,10.0,0.43455497382198954,0.45108695652173914,0.7361111111111112,0.34615384615384615,0.34615384615384615,0.5176151761517616,0.5181975736568457,0.5564142194744977,0.569672131147541,0.36048526863084923,0.5517241379310345,0.8125,0.6421568627450981,0.7058823529411765,0.6633986928104575,0.5466666666666666,0.6833333333333333,0.7101449275362319,0.7361111111111112,100.90500449505544,0.6428571428571429,13.887943262411348,14.65759312320917,13.37872340425532,13.904011461318051,0.3223570190641248,0.6344086021505376,0.7283950617283951,0.5338983050847458,0.13518197573656845,0.47435897435897434,0.5211267605633803,0.2702702702702703,0.18197573656845753,0.34285714285714286,0.34951456310679613,0.2777777777777778,0.2755632582322357,0.34591194968553457,0.34810126582278483,0.7272727272727273,0.3111111111111111,0.682842287694974,0.34591194968553457,0.5316832465277778,0.49949277777777773,0.10015898251192369,0.13493975903614458,0.19225449515905949,7.626829268292683,25.114903846153844,0.18156028368794327,55.0,49.0,3.0,6.0,32.0,5.0,13.0,61.0,17.0,41.0,59.0,7.0,17.0,0.38461538461538464,0.5666666666666667,0.61,0.2303370786516854,0.1259259259259259,0.1853035143769968,0.11594202898550725,0.1262135922330097,0.6333333333333333,0.08492201039861352,0.13333333333333333,0.5,1.0,0.5295152777777778,0.08437067773167359,10.0,33.0,8.0,0.08943089430894309,0.08974358974358974,0.24390243902439024,7.0,7.0,13.0,0.03271028037383177,12.0,20.0,16.0,7.0,6.0,7.0,25.0,18.0,31.0,9.0,31.0,14.0,9.0,10.0,0.2903225806451613,0.5625,0.5254237288135594,0.49444444444444446,0.12903225806451613,0.4444444444444444,0.6,0.08333333333333333,0.15555555555555556,0.5714285714285714,0.06666666666666667,0.2777777777777778,0.28,17.0,2.0,2.0,57.0,14.0,1.0,13.0,1.0,4.0,7.0,10.0,10.0,9.0,1.0,4.0,1.0,2.0,1.0,0.004807692307692308,0.01904761904761905,0.006289308176100629,0.05,0.3382352941176471,0.125,0.014336917562724014,0.3469387755102041,0.3469387755102041,0.7647058823529411,0.2857142857142857,0.5,0.3333333333333333,,,,,1610612754,2016,2015-16,False
