EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,AtRimAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,LiveBallTurnoverPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFG2M,SecondChanceFG2A,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,FTDefRebounds,3SecondViolations,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,SecondChanceTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,AtRimPctBlocked,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyFtPoints,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,PenaltyCorner3Accuracy,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,Clear Path Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,DefensiveGoaltends,team_id,year,season,team_vs
101133-101145-201155-202331-203524,1610612754,"Ian Mahinmi, Monta Ellis, Rodney Stuckey, Paul George, Solomon Hill","Mahinmi, Ellis, Stuckey, George, Hill",101133-101145-201155-202331-203524,IND,88.0,2,1.0,5.0,4.0,2.0,1.0,6,,,,,,,,1.0,1.0,1.0,,1.0,5.0,,,,,2.0,,1.0,,,,,,,,,,2.0,2.0,1.0,3.0,,1.0,5.0,,,,,1.0,0.5,,0.8333333333333334,,0.5,,,1.0,,,1.0,1.0,,1.0,,98.18181818181819,12.25,19.5,11.5,19.5,,,,,,,,0.5,,,,,,,0.5,,0.4873,,,12.2,25.9,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,2.0,,3.0,3.0,2.0,,,,,,,,,1.0,,,,,,0.5,1.0,1.0,,,,0.6666666666666666,1.0,,,,1.0,,2.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101133-101145-201588-202331-202730,1610612754,"Ian Mahinmi, Monta Ellis, George Hill, Paul George, Lavoy Allen","Mahinmi, Ellis, Hill, George, Allen",101133-101145-201588-202331-202730,IND,1413.0,3,24.0,-14.0,46.0,44.0,1.0,90,4.0,12.0,,,,,2.0,5.0,8.0,27.0,2.0,5.0,33.0,47.0,,,1.0,8.0,6.0,5.0,2.0,2.0,2.0,6.0,2.0,,14.0,2.0,4.0,12.0,19.0,3.0,22.0,7.0,15.0,32.0,1.0,0.4,,0.4,0.2962962962962963,0.34375,,0.4230769230769231,0.16666666666666666,0.15625,0.07407407407407407,,0.7058823529411765,0.1111111111111111,0.5,0.64,0.14285714285714285,,1.0,0.5,91.71974522292993,14.58695652173913,16.863636363636363,14.08695652173913,15.204545454545455,0.375,0.3333333333333333,0.3333333333333333,,,,,0.15625,0.4,0.4,1.0,,,,0.40625,0.4,0.4730203125,0.4345,0.030303030303030304,10.392592592592594,24.84,4.0,,,,,,2.0,,2.0,4.0,,0.3333333333333333,0.3333333333333333,,,0.48069999999999996,0.06060606060606061,0.08695652173913043,3.0,8.0,1.0,1.0,1.0,7.0,,11.0,1.0,3.0,8.0,4.0,2.0,4.0,4.0,5.0,4.0,12.0,2.0,14.0,14.0,7.0,2.0,,3.0,2.0,0.5,0.5,0.3333333333333333,0.4166666666666667,0.5714285714285714,0.6666666666666666,0.25,0.375,0.42857142857142855,0.6666666666666666,0.21875,0.14285714285714285,0.16666666666666666,0.3333333333333333,1.0,,0.1794871794871795,0.20588235294117646,,2.0,2.0,1.0,,7.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,0.6,,,0.5,,3.0,,0.75,,1.0,1.0,,,,,,,,0.125,0.2,,0.5,,,,,,,2.0,1.0,3.0,2.0,1.0,,1.0,,2.0,,,,0.16666666666666666,,,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,1610612754,2016,2015-16,False
101133-101145-201588-202331-203524,1610612754,"Ian Mahinmi, Monta Ellis, George Hill, Paul George, Solomon Hill","Mahinmi, Ellis, Hill, George, Hill",101133-101145-201588-202331-203524,IND,1937.0,6,32.0,4.0,60.0,61.0,6.0,121,4.0,8.0,,1.0,,,6.0,8.0,19.0,37.0,6.0,9.0,69.0,65.0,,,6.0,24.0,12.0,8.0,6.0,5.0,4.0,11.0,4.0,,26.0,5.0,8.0,13.0,21.0,5.0,26.0,9.0,19.0,63.0,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.5135135135135135,0.6086956521739131,1.0,0.6296296296296297,1.0,0.1956521739130435,0.13513513513513514,,0.48148148148148145,0.2777777777777778,0.8888888888888888,0.5833333333333334,0.23809523809523808,0.25,0.875,0.8571428571428571,89.95353639648943,14.0,17.983606557377048,13.65,17.34426229508197,0.17391304347826086,0.5,0.5,0.021739130434782608,,,,0.17391304347826086,0.75,0.75,0.6666666666666666,,,,0.5869565217391305,0.75,0.5087445652173913,0.7044666666666667,0.08695652173913043,6.4270270270270276,25.455555555555556,28.0,21.0,2.0,3.0,2.0,4.0,23.0,6.0,23.0,28.0,0.5,0.5,0.5227272727272727,0.16666666666666666,0.6666666666666666,0.48958888888888885,0.3333333333333333,0.4666666666666667,10.0,18.0,3.0,6.0,5.0,11.0,1.0,13.0,6.0,14.0,14.0,7.0,5.0,6.0,3.0,5.0,3.0,10.0,1.0,12.0,18.0,5.0,1.0,1.0,1.0,,0.3684210526315789,0.3888888888888889,0.42857142857142855,0.5,0.38461538461538464,,0.391304347826087,0.5555555555555556,0.6666666666666666,0.5,0.2391304347826087,0.45454545454545453,0.5555555555555556,0.3333333333333333,0.5,0.05555555555555555,0.1,0.12195121951219512,3.0,3.0,1.0,,1.0,5.0,1.0,2.0,,1.0,,,0.16666666666666666,1.0,0.0625,0.25,,,,,2.0,2.0,,2.0,1.0,2.0,,1.0,1.0,,0.16666666666666666,0.25,0.2,0.6666666666666666,1.0,0.5,,5.0,,3.0,1.0,8.0,1.0,,2.0,1.0,,4.0,,3.0,4.0,,0.3333333333333333,,,2.0,,,0.18181818181818182,,,,,,,,,,,,,1610612754,2016,2015-16,False
101133-201155-201588-202331-203524,1610612754,"Ian Mahinmi, Rodney Stuckey, George Hill, Paul George, Solomon Hill","Mahinmi, Stuckey, Hill, George, Hill",101133-201155-201588-202331-203524,IND,654.0,3,11.0,12.0,18.0,19.0,1.0,37,3.0,6.0,1.0,2.0,,,1.0,2.0,5.0,10.0,2.0,4.0,22.0,10.0,,,2.0,6.0,6.0,2.0,1.0,,2.0,4.0,1.0,1.0,10.0,1.0,4.0,6.0,11.0,1.0,12.0,1.0,4.0,20.0,1.0,0.5,,0.5,0.5,0.5714285714285714,1.0,0.6470588235294118,1.0,0.2857142857142857,,,0.75,0.25,0.8,0.7692307692307693,0.16666666666666666,0.3333333333333333,1.0,1.0,81.46788990825688,16.833333333333332,18.473684210526315,16.72222222222222,17.473684210526315,0.42857142857142855,0.5,0.5,0.14285714285714285,0.5,0.5,1.0,0.14285714285714285,0.5,0.5,1.0,,,,0.42857142857142855,0.5,0.44457142857142856,0.5975,0.09090909090909091,12.25,24.35,9.0,11.0,1.0,1.0,1.0,2.0,13.0,,13.0,9.0,0.5,0.7,0.8125,0.2,1.0,0.41281999999999996,0.5909090909090909,0.5,1.0,2.0,,,1.0,2.0,1.0,6.0,2.0,3.0,4.0,2.0,,2.0,,1.0,1.0,2.0,,6.0,6.0,2.0,1.0,1.0,1.0,,0.4,0.5,0.6666666666666666,0.5,,,0.14285714285714285,0.5,0.5,,0.14285714285714285,0.5,0.5,,,0.2,0.125,0.16666666666666666,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,0.6666666666666666,,0.3333333333333333,,1.0,,1.0,1.0,1.0,,2.0,1.0,,,,,,,,1.0,1.0,1.0,,,6.0,,2.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101133-201155-201951-202331-203524,1610612754,"Ian Mahinmi, Rodney Stuckey, Ty Lawson, Paul George, Solomon Hill","Mahinmi, Stuckey, Lawson, George, Hill",101133-201155-201951-202331-203524,IND,112.0,2,2.0,4.0,4.0,4.0,1.0,8,,,,,,,,,1.0,2.0,,,4.0,,,,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,2.0,2.0,,,,,0.5,0.5,1.0,0.6666666666666666,1.0,,,,0.5,1.0,1.0,0.6666666666666666,1.0,,,1.0,102.85714285714286,14.25,13.75,14.25,13.5,,,,,,,,,,,,,,,1.0,,0.4607,0.5473,0.5,1.8,,2.0,1.0,,,,,,,,2.0,,,,,,,,0.5,1.0,2.0,,,,,,2.0,,,,,,,,1.0,1.0,2.0,,1.0,2.0,1.0,,,,,,,,0.5,0.5,,1.0,0.5,0.5,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612754,2016,2015-16,False
101139-101145-1626167-201588-202331,1610612754,"CJ Miles, Monta Ellis, Myles Turner, George Hill, Paul George","Miles, Ellis, Turner, Hill, George",101139-101145-1626167-201588-202331,IND,920.0,5,15.0,-7.0,29.0,27.0,3.0,56,,2.0,2.0,3.0,,,1.0,2.0,8.0,15.0,3.0,5.0,31.0,38.0,,,4.0,10.0,6.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,12.0,2.0,3.0,2.0,6.0,2.0,8.0,3.0,7.0,27.0,0.6666666666666666,0.6,,0.6,0.5333333333333333,0.625,1.0,0.6739130434782609,1.0,0.25,0.06666666666666667,,0.16666666666666666,0.2857142857142857,1.0,0.3333333333333333,0.2222222222222222,,0.5,1.0,87.65217391304347,15.206896551724139,17.74074074074074,15.0,16.074074074074073,0.1,,,0.15,0.6666666666666666,0.6666666666666666,0.5,0.1,0.5,0.5,1.0,,,,0.85,0.5,0.5503250000000001,0.45005,0.12903225806451613,4.166666666666667,25.6,12.0,9.0,1.0,1.0,2.0,3.0,14.0,3.0,14.0,12.0,0.6666666666666666,0.5,0.5384615384615384,0.08333333333333333,1.0,0.501,0.45161290322580644,0.41379310344827586,7.0,12.0,3.0,7.0,1.0,1.0,2.0,6.0,3.0,9.0,6.0,3.0,2.0,3.0,2.0,4.0,2.0,8.0,1.0,7.0,6.0,2.0,1.0,1.0,1.0,,0.375,0.42857142857142855,0.3333333333333333,0.5,,,0.6,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.05,1.0,1.0,0.5833333333333334,0.42857142857142855,0.16666666666666666,0.09090909090909091,0.11764705882352941,2.0,2.0,,,,4.0,,2.0,,1.0,,,,1.0,,,,1.0,,0.5,2.0,2.0,,2.0,1.0,1.0,1.0,,,,0.08333333333333333,0.4,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,2.0,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101139-101145-1626167-201588-203524,1610612754,"CJ Miles, Monta Ellis, Myles Turner, George Hill, Solomon Hill","Miles, Ellis, Turner, Hill, Hill",101139-101145-1626167-201588-203524,IND,66.0,1,1.0,-2.0,3.0,2.0,,5,,1.0,,,,,,,,2.0,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,109.09090909090908,15.666666666666666,9.5,15.666666666666666,9.5,0.5,,,,,,,,,,,,,,0.5,,0.46485,,,11.4,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101139-101145-201588-202331-202730,1610612754,"CJ Miles, Monta Ellis, George Hill, Paul George, Lavoy Allen","Miles, Ellis, Hill, George, Allen",101139-101145-201588-202331-202730,IND,144.0,2,2.0,3.0,5.0,3.0,1.0,8,1.0,1.0,,2.0,,,1.0,2.0,1.0,1.0,1.0,4.0,8.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,,,5.0,1.0,0.25,1.0,0.25,1.0,0.5,1.5,0.6666666666666666,1.5,0.8,,,,,,,0.3333333333333333,,,,80.0,16.8,20.0,16.2,13.333333333333334,0.2,1.0,1.0,0.4,,,,0.4,0.5,0.5,1.0,,,,0.8,0.5,0.5047200000000001,,0.375,19.6,24.8,2.0,2.0,,,,1.0,2.0,,2.0,2.0,,,0.5,,,0.552,0.25,0.4,,,,,,,1.0,3.0,,,,,,1.0,,,,,,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,0.5,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1610612754,2016,2015-16,False
101139-1626167-201155-201951-202331,1610612754,"CJ Miles, Myles Turner, Rodney Stuckey, Ty Lawson, Paul George","Miles, Turner, Stuckey, Lawson, George",101139-1626167-201155-201951-202331,IND,240.0,3,4.0,-11.0,6.0,7.0,1.0,13,,1.0,,1.0,,,,1.0,1.0,3.0,,2.0,2.0,13.0,,,2.0,2.0,,1.0,,1.0,,,,,,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,,0.3333333333333333,0.2,1.0,0.2,1.0,0.4,0.3333333333333333,,1.0,,0.25,0.4,0.25,,,0.25,78.0,20.0,17.142857142857142,19.333333333333332,13.0,0.2,,,0.2,,,,0.2,,,,,,,0.6,,0.49787,,1.0,8.666666666666666,24.8,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,2.0,,1.0,,,1.0,1.0,1.0,1.0,,,,0.5,1.0,1.0,0.2,,,,0.2,1.0,1.0,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101139-1626167-201155-201951-203524,1610612754,"CJ Miles, Myles Turner, Rodney Stuckey, Ty Lawson, Solomon Hill","Miles, Turner, Stuckey, Lawson, Hill",101139-1626167-201155-201951-203524,IND,1031.0,5,17.0,-2.0,33.0,32.0,5.0,65,4.0,7.0,,1.0,,,1.0,7.0,12.0,24.0,1.0,8.0,33.0,35.0,,,9.0,10.0,3.0,6.0,1.0,3.0,1.0,8.0,1.0,,17.0,2.0,5.0,7.0,12.0,5.0,17.0,,3.0,24.0,1.0,0.125,,0.14285714285714285,0.5,0.421875,0.75,0.4714285714285714,0.9,0.25,0.125,,0.5833333333333334,0.18181818181818182,0.8333333333333334,0.6666666666666666,0.29411764705882354,0.5,1.0,1.0,90.78564500484966,14.636363636363637,17.125,14.0,15.8125,0.21875,0.5714285714285714,0.5714285714285714,0.03125,,,,0.21875,0.14285714285714285,0.16666666666666666,1.0,,,,0.625,0.16666666666666666,0.4924016129032258,0.6118,0.2727272727272727,8.254166666666666,29.1,5.0,5.0,,,,,5.0,,5.0,5.0,,0.5,0.625,,,0.48615,0.15151515151515152,0.15151515151515152,8.0,12.0,1.0,1.0,,5.0,,6.0,1.0,2.0,14.0,7.0,3.0,2.0,1.0,3.0,2.0,4.0,,7.0,7.0,,3.0,3.0,3.0,2.0,0.5833333333333334,0.6363636363636364,0.5,0.75,0.5,0.6666666666666666,0.375,0.6666666666666666,0.8888888888888888,0.375,0.15625,,,0.5,1.0,,0.030303030303030304,,3.0,4.0,4.0,3.0,,1.0,1.0,1.0,1.0,0.75,0.5,0.4,0.5,,,1.0,0.1111111111111111,,,,3.0,3.0,3.0,2.0,,,2.0,,,,0.25,0.25,,0.75,1.0,0.3333333333333333,,3.0,,1.0,,1.0,,,,,,2.0,,,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,0.125,0.14285714285714285,,,1610612754,2016,2015-16,False
101139-1626167-201588-201951-203524,1610612754,"CJ Miles, Myles Turner, George Hill, Ty Lawson, Solomon Hill","Miles, Turner, Hill, Lawson, Hill",101139-1626167-201588-201951-203524,IND,67.0,1,1.0,1.0,2.0,3.0,2.0,5,,,,,,,,1.0,1.0,3.0,,1.0,2.0,1.0,,,2.0,2.0,,1.0,,,,,,,,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,,,,,0.3333333333333333,0.25,0.5,0.25,0.5,0.25,,,1.0,0.5,1.0,1.0,0.6666666666666666,,1.0,1.0,107.46268656716417,12.0,14.333333333333334,11.5,14.333333333333334,,,,,,,,0.25,,,,,,,0.75,,0.491725,0.4147,1.0,2.8666666666666667,26.1,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,0.25,,,,,,,,1.0,2.0,,1.0,1.0,,,,,0.5,1.0,1.0,,,0.3333333333333333,,,,,,1.0,2.0,,2.0,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101139-1626202-201941-202730-203922,1610612754,"CJ Miles, Joe Young, Jordan Hill, Lavoy Allen, Glenn Robinson III","Miles, Young, Hill, Allen, Robinson III",101139-1626202-201941-202730-203922,IND,196.0,1,3.0,6.0,6.0,7.0,1.0,13,1.0,1.0,,,,,,3.0,3.0,3.0,,3.0,8.0,2.0,,,2.0,2.0,,3.0,,,,2.0,,,4.0,,3.0,2.0,5.0,1.0,6.0,,,6.0,,,,,1.0,0.5,1.0,0.5714285714285714,1.0,0.5,,,1.0,,1.0,1.0,0.3333333333333333,,1.0,1.0,95.51020408163265,12.166666666666666,17.571428571428573,10.833333333333334,17.571428571428573,0.16666666666666666,1.0,1.0,,,,,0.5,,,,,,,0.6666666666666666,,0.46785000000000004,,0.25,10.733333333333334,26.133333333333336,6.0,7.0,,3.0,,3.0,8.0,,8.0,6.0,,0.5,0.5714285714285714,0.5,,0.46785000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,3.0,4.0,2.0,1.0,,,,,,,1.0,2.0,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,,0.14285714285714285,0.25,1.0,1.0,1.0,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101139-201155-201588-202331-202730,1610612754,"CJ Miles, Rodney Stuckey, George Hill, Paul George, Lavoy Allen","Miles, Stuckey, Hill, George, Allen",101139-201155-201588-202331-202730,IND,10.0,1,,,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101139-201155-201941-201951-203524,1610612754,"CJ Miles, Rodney Stuckey, Jordan Hill, Ty Lawson, Solomon Hill","Miles, Stuckey, Hill, Lawson, Hill",101139-201155-201941-201951-203524,IND,92.0,1,2.0,,3.0,3.0,,6,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,0.5,,,,,1.0,,,1.0,,,,,93.91304347826086,14.0,16.666666666666668,14.0,16.666666666666668,,,,,,,,,,,,,,,,,0.4081,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,0.5,0.5,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101139-201155-201951-202730-203524,1610612754,"CJ Miles, Rodney Stuckey, Ty Lawson, Lavoy Allen, Solomon Hill","Miles, Stuckey, Lawson, Allen, Hill",101139-201155-201951-202730-203524,IND,162.0,1,3.0,-5.0,5.0,6.0,,11,1.0,2.0,,,,,1.0,1.0,1.0,3.0,1.0,1.0,5.0,10.0,,,,,3.0,1.0,1.0,,1.0,2.0,1.0,,5.0,,1.0,,1.0,,1.0,3.0,3.0,5.0,1.0,1.0,,1.0,0.3333333333333333,0.625,,0.625,,0.25,,,,,1.0,1.0,,,,1.0,97.77777777777777,15.2,14.333333333333334,15.2,14.333333333333334,0.5,0.5,0.5,,,,,0.25,1.0,1.0,1.0,,,,0.5,1.0,0.4459125,,,13.466666666666667,25.7,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101145-1626167-201155-201588-203524,1610612754,"Monta Ellis, Myles Turner, Rodney Stuckey, George Hill, Solomon Hill","Ellis, Turner, Stuckey, Hill, Hill",101145-1626167-201155-201588-203524,IND,57.0,1,1.0,-2.0,1.0,2.0,,3,,1.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,75.78947368421053,17.0,20.0,17.0,14.5,1.0,,,,,,,,,,,,,,,,0.391,,,14.6,,1.0,1.0,,,,,,,,1.0,,,,,,0.391,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
