EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,FG3M,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Offensive Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,Corner3Assists,LostBallSteals,BlockingFouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,RecoveredBlocks,PenaltyFg3Pct,SecondChanceTsPct,OffAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,Fg2aBlocked,LongMidRangeAssists,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedAtRim,3SecondViolations,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctAssisted,PtsUnassisted3s,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,AtRimPctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceFG2M,ShortMidRangeAssists,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,HeaveAttempts,BlockingFoulsDrawn,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,Charge Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,Charge Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,BlockedLongMidRange,Clear Path Fouls,BlockedArc3,HeaveMakes,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1626168-202344-203187-203526-203918,1610612762,"Trey Lyles, Trevor Booker, Chris Johnson, Raul Neto, Rodney Hood","Lyles, Booker, Johnson, Neto, Hood",1626168-202344-203187-203526-203918,UTA,345.0,2,6.0,-7.0,10.0,11.0,,,,21.0,2.0,3.0,,,,2.0,3.0,1.0,,3.0,8.0,1.0,,9.0,16.0,,,,,,,4.0,1.0,2.0,3.0,2.0,7.0,1.0,1.0,2.0,,3.0,1.0,4.0,1.0,,1.0,,1.0,1.0,,2.0,,1.0,2.0,,,,,,,1.0,,1.0,9.0,,,,0.6666666666666666,0.6666666666666666,0.375,,0.5,,0.5,,0.1111111111111111,0.5,,0.6666666666666666,0.2,0.5,0.6,0.2,,1.0,,1.0,0.5,87.65217391304348,15.2,17.545454545454547,15.2,17.09090909090909,0.3333333333333333,0.6666666666666666,1.0,1.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,,,,,0.4444444444444444,0.42259444444444444,,,,,,11.575,29.7,,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.5,0.5,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,0.125,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202344-203187-203526-204060,1610612762,"Trey Lyles, Trevor Booker, Chris Johnson, Raul Neto, Joe Ingles","Lyles, Booker, Johnson, Neto, Ingles",1626168-202344-203187-203526-204060,UTA,387.0,4,6.0,-10.0,13.0,10.0,7.0,2.0,1.0,23.0,2.0,4.0,2.0,,,1.0,1.0,4.0,3.0,3.0,6.0,5.0,1.0,7.0,17.0,2.0,1.0,1.0,4.0,1.0,3.0,6.0,4.0,3.0,3.0,2.0,6.0,1.0,1.0,2.0,,3.0,1.0,4.0,,,2.0,2.0,,,,2.0,1.0,1.0,2.0,1.0,,2.0,,1.0,,1.0,,1.0,7.0,3.0,7.0,,1.0,1.0,0.5,1.0,0.2727272727272727,0.2,0.2916666666666667,0.25,0.45454545454545453,1.0,,0.5,0.3333333333333333,0.5,0.5,0.125,,,,1.0,0.5,85.5813953488372,16.23076923076923,17.6,15.692307692307692,15.8,0.36363636363636365,0.5,0.5,1.0,0.09090909090909091,0.09090909090909091,0.36363636363636365,1.0,,,0.6,0.8181818181818182,0.5338727272727273,0.5826,0.47325,0.08333333333333333,0.14285714285714285,0.42857142857142855,5.883333333333333,23.98,0.5384615384615384,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,0.09090909090909091,,,,0.2,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202344-203504-203526-204060,1610612762,"Trey Lyles, Trevor Booker, Trey Burke, Raul Neto, Joe Ingles","Lyles, Booker, Burke, Neto, Ingles",1626168-202344-203504-203526-204060,UTA,117.0,1,2.0,-6.0,3.0,3.0,,,,6.0,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,7.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,73.84615384615385,19.666666666666668,19.333333333333332,19.666666666666668,18.333333333333332,,,,,0.5,,0.5,,,,,0.5,0.440575,,,,,,7.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202344-203504-203918-204060,1610612762,"Trey Lyles, Trevor Booker, Trey Burke, Rodney Hood, Joe Ingles","Lyles, Booker, Burke, Hood, Ingles",1626168-202344-203504-203918-204060,UTA,431.0,4,7.0,5.0,11.0,12.0,2.0,,,23.0,3.0,3.0,,1.0,1.0,,2.0,1.0,,4.0,5.0,2.0,4.0,15.0,10.0,,1.0,1.0,,,2.0,2.0,1.0,1.0,2.0,1.0,5.0,,3.0,2.0,,5.0,,5.0,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,3.0,,4.0,,2.0,,,,,15.0,2.0,2.0,,0.25,0.25,0.8,1.0,0.7857142857142857,1.0,0.8333333333333334,1.0,0.2857142857142857,0.5,,1.0,,0.75,0.8333333333333334,,,,1.0,1.0,0.75,76.84454756380511,15.727272727272727,21.5,15.727272727272727,20.166666666666668,0.42857142857142855,1.0,1.0,0.3333333333333333,,0.2857142857142857,0.14285714285714285,,1.0,1.0,,0.7142857142857143,0.55945,,0.6401,0.2222222222222222,0.2857142857142857,0.13333333333333333,8.34,24.65,0.18181818181818182,,1.0,,1.0,6.0,3.0,,1.0,,,1.0,0.5,0.5,,,0.5,0.5,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202344-203526-203918-204060,1610612762,"Trey Lyles, Trevor Booker, Raul Neto, Rodney Hood, Joe Ingles","Lyles, Booker, Neto, Hood, Ingles",1626168-202344-203526-203918-204060,UTA,389.0,4,6.0,13.0,13.0,13.0,2.0,2.0,,26.0,1.0,1.0,,,,4.0,2.0,,,4.0,7.0,3.0,4.0,18.0,5.0,,1.0,1.0,1.0,,2.0,,,,2.0,,6.0,,4.0,1.0,3.0,8.0,,8.0,2.0,2.0,1.0,,1.0,1.0,,2.0,,2.0,3.0,3.0,,5.0,,1.0,,1.0,,1.0,18.0,2.0,2.0,,,,0.5714285714285714,1.0,0.7,0.5,0.75,0.5,0.3,0.5,1.0,0.5,,0.6666666666666666,0.625,,,0.5,,,0.3333333333333333,96.24678663239075,14.461538461538462,15.461538461538462,14.461538461538462,14.384615384615385,0.1,1.0,1.0,,0.4,0.2,,,,,,0.4,0.46459,,0.456125,0.16666666666666666,0.125,0.1111111111111111,9.042857142857143,23.5,0.15384615384615385,2.0,1.0,,2.0,8.0,6.0,,2.0,,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,,,,,2.0,3.0,,1.0,,,,2.0,,,,,,,,,1.0,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,0.25,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202353-202407-203187-203504,1610612762,"Trey Lyles, Tibor Pleiss, Elijah Millsap, Chris Johnson, Trey Burke","Lyles, Pleiss, Millsap, Johnson, Burke",1626168-202353-202407-203187-203504,UTA,33.0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,1.0,2.0,2.0,,,,,1.0,2.0,2.0,,1.0,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,2.0,1.0,1.0,,,,,,,0.5,0.5,1.0,,,1.0,,,1.0,1.0,,,,1.0,,87.27272727272727,17.0,16.0,17.0,16.0,,,,,,,1.0,,,,1.0,1.0,0.47055,,0.47055,,,1.0,,25.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202353-202407-203187-203526,1610612762,"Trey Lyles, Tibor Pleiss, Elijah Millsap, Chris Johnson, Raul Neto","Lyles, Pleiss, Millsap, Johnson, Neto",1626168-202353-202407-203187-203526,UTA,224.0,3,4.0,-2.0,7.0,9.0,1.0,6.0,1.0,16.0,1.0,1.0,1.0,,,1.0,2.0,3.0,,2.0,4.0,3.0,,7.0,9.0,1.0,,,,,,2.0,3.0,1.0,1.0,,2.0,,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,2.0,3.0,1.0,1.0,,,,,,,,5.0,,1.0,,0.5,0.5,0.5,,0.5,,0.5,,0.42857142857142855,,1.0,0.25,,,0.25,0.25,,,0.5,,,102.85714285714286,15.857142857142858,12.555555555555555,15.571428571428571,11.333333333333334,0.14285714285714285,1.0,1.0,,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.0,,,,0.5714285714285714,0.5155,,,,,,13.125,24.666666666666668,0.14285714285714285,,1.0,1.0,1.0,2.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,0.5,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,0.2857142857142857,,1.0,,,,,,,1.0,3.0,1.0,,,,0.5,,0.5,1.0,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202353-202407-203526-204060,1610612762,"Trey Lyles, Tibor Pleiss, Elijah Millsap, Raul Neto, Joe Ingles","Lyles, Pleiss, Millsap, Neto, Ingles",1626168-202353-202407-203526-204060,UTA,172.0,1,3.0,-3.0,8.0,8.0,6.0,8.0,1.0,16.0,,1.0,1.0,,,,1.0,1.0,,1.0,2.0,1.0,4.0,6.0,9.0,1.0,1.0,1.0,,4.0,6.0,2.0,1.0,1.0,1.0,,2.0,,,2.0,,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,,,3.0,2.0,,,5.0,,6.0,,1.0,2.0,1.0,,1.0,6.0,6.0,6.0,,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,0.75,0.3333333333333333,0.6666666666666666,,1.0,,,1.0,0.5,,1.0,,,,133.95348837209303,12.625,8.875,12.125,8.875,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.6666666666666666,0.5085833333333333,,0.3817,0.25,0.3333333333333333,1.0,9.45,25.4,0.75,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,0.5,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202353-203187-203526-203918,1610612762,"Trey Lyles, Tibor Pleiss, Chris Johnson, Raul Neto, Rodney Hood","Lyles, Pleiss, Johnson, Neto, Hood",1626168-202353-203187-203526-203918,UTA,85.0,1,1.0,-1.0,3.0,3.0,,,,6.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,4.0,1.0,,2.0,3.0,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,2.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,1.0,1.0,0.25,,0.2,,0.2,,0.2,,,1.0,0.6666666666666666,,1.0,0.5,1.0,1.0,,,,101.6470588235294,13.333333333333334,15.0,13.333333333333334,15.0,0.4,0.5,0.5,1.0,0.2,0.2,0.2,1.0,,,,0.6,0.53953,0.6181,,,,,6.75,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202353-203187-203526-204060,1610612762,"Trey Lyles, Tibor Pleiss, Chris Johnson, Raul Neto, Joe Ingles","Lyles, Pleiss, Johnson, Neto, Ingles",1626168-202353-203187-203526-204060,UTA,700.0,2,12.0,6.0,23.0,25.0,17.0,4.0,3.0,48.0,8.0,9.0,2.0,5.0,6.0,2.0,3.0,6.0,4.0,9.0,14.0,8.0,5.0,26.0,20.0,3.0,6.0,11.0,5.0,4.0,19.0,8.0,6.0,4.0,5.0,3.0,11.0,1.0,2.0,6.0,,8.0,3.0,11.0,3.0,2.0,,,1.0,,,1.0,,4.0,7.0,6.0,,8.0,2.0,4.0,1.0,2.0,,2.0,20.0,19.0,17.0,1.0,0.4444444444444444,0.5714285714285714,0.6428571428571429,0.5454545454545454,0.4772727272727273,0.46875,0.52,0.5,0.36363636363636365,,,0.75,0.2,0.6666666666666666,0.7272727272727273,0.25,0.5,0.6,1.0,1.0,,98.74285714285715,14.08695652173913,15.04,13.826086956521738,14.76,0.4090909090909091,0.8888888888888888,0.8888888888888888,0.375,0.09090909090909091,0.13636363636363635,0.2727272727272727,0.6666666666666666,0.375,0.8333333333333334,0.25,0.7727272727272727,0.5242954545454546,0.4065,0.5184625,0.16666666666666666,0.25,0.7307692307692307,5.7,24.8875,0.7391304347826086,,1.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,0.125,0.125,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,,2.0,,1.0,,6.0,1.0,,1.0,,,,1.0,0.2,1.0,,0.6666666666666666,0.5,0.09090909090909091,,,,0.0625,,0.23076923076923078,,1.0,,,2.0,,,,1.0,,2.0,,,,0.2857142857142857,,0.2,3.0,,,1.0,1.0,,,2.0,,,4.0,,,,,0.5,1.0,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,,1.0,,,,,,,,1610612762,2016,2015-16,True
1626168-202407-202692-203481-203504,1610612762,"Trey Lyles, Elijah Millsap, Alec Burks, Jeff Withey, Trey Burke","Lyles, Millsap, Burks, Withey, Burke",1626168-202407-202692-203481-203504,UTA,99.0,1,2.0,-1.0,3.0,4.0,,,,7.0,,1.0,,,,1.0,,1.0,,,2.0,1.0,,3.0,4.0,,,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,3.0,,,,,,,,0.5,,0.5,,0.3333333333333333,,,0.5,,,0.5,,,1.0,,,,101.81818181818183,14.666666666666666,13.75,14.666666666666666,13.5,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,,,,,0.6666666666666666,0.5082833333333333,,,,,,4.2,24.2,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202407-202692-203497-203918,1610612762,"Trey Lyles, Elijah Millsap, Alec Burks, Rudy Gobert, Rodney Hood","Lyles, Millsap, Burks, Gobert, Hood",1626168-202407-202692-203497-203918,UTA,62.0,1,1.0,4.0,2.0,2.0,,,,4.0,,,,,,1.0,,,,1.0,1.0,,2.0,4.0,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,4.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,1.0,,1.0,,92.9032258064516,11.5,19.5,11.5,19.5,,,,,1.0,,,,,,,,0.3496,,,0.5,0.5,,11.6,,,1.0,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202407-202692-203526-204060,1610612762,"Trey Lyles, Elijah Millsap, Alec Burks, Raul Neto, Joe Ingles","Lyles, Millsap, Burks, Neto, Ingles",1626168-202407-202692-203526-204060,UTA,73.0,1,1.0,-2.0,2.0,2.0,,,,4.0,,,,,,,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,1.0,,,,,,1.0,78.9041095890411,22.5,14.0,22.5,14.0,,,,,,0.5,0.5,,,,,0.5,0.491725,,,,,,15.6,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202407-203187-203481-203526,1610612762,"Trey Lyles, Elijah Millsap, Chris Johnson, Jeff Withey, Raul Neto","Lyles, Millsap, Johnson, Withey, Neto",1626168-202407-203187-203481-203526,UTA,421.0,2,7.0,-15.0,13.0,13.0,3.0,7.0,1.0,26.0,,,,,,2.0,4.0,6.0,1.0,1.0,6.0,7.0,,5.0,20.0,1.0,,1.0,1.0,,,,6.0,,1.0,,3.0,,3.0,2.0,1.0,6.0,1.0,7.0,,,,,,,,,,5.0,6.0,2.0,,,,,,2.0,,2.0,5.0,,3.0,,,,0.16666666666666666,,0.19230769230769232,,0.19230769230769232,,0.5384615384615384,,0.5,0.5,,1.0,0.7142857142857143,0.09090909090909091,,0.3333333333333333,,1.0,1.0,88.93111638954869,18.307692307692307,14.076923076923077,17.0,13.461538461538462,,,,,0.15384615384615385,0.3076923076923077,0.46153846153846156,,,,0.5,0.5384615384615384,0.4659923076923077,,0.4479,,,,14.4,24.657142857142855,0.23076923076923078,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,0.14285714285714285,0.14285714285714285,,,0.25,0.25,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,,1.0,,,,,,,,,,,1.0,,,,,0.5,0.07692307692307693,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,0.16666666666666666,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202407-203187-203504-203918,1610612762,"Trey Lyles, Elijah Millsap, Chris Johnson, Trey Burke, Rodney Hood","Lyles, Millsap, Johnson, Burke, Hood",1626168-202407-203187-203504-203918,UTA,37.0,1,1.0,1.0,2.0,1.0,2.0,1.0,,3.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,2.0,4.0,3.0,,1.0,1.0,,2.0,4.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,4.0,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,116.75675675675676,9.5,18.0,9.5,18.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,0.8887,,0.8887,0.5,0.5,1.0,0.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
1626168-202407-203187-203504-204060,1610612762,"Trey Lyles, Elijah Millsap, Chris Johnson, Trey Burke, Joe Ingles","Lyles, Millsap, Johnson, Burke, Ingles",1626168-202407-203187-203504-204060,UTA,251.0,2,4.0,-2.0,11.0,11.0,7.0,4.0,,22.0,3.0,4.0,,3.0,4.0,1.0,,2.0,1.0,3.0,5.0,3.0,3.0,12.0,14.0,,3.0,5.0,1.0,2.0,8.0,,2.0,,1.0,,3.0,,,2.0,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,3.0,2.0,,3.0,,1.0,,,,,12.0,8.0,7.0,,,,0.6,0.6,0.5625,0.5,0.6666666666666666,0.5714285714285714,0.375,0.5,,1.0,,,1.0,,,1.0,1.0,,,126.21513944223106,10.0,12.818181818181818,10.0,12.818181818181818,0.5,0.75,0.75,,0.125,,0.25,,0.6666666666666666,0.75,0.16666666666666666,0.875,0.4940375,,0.4755666666666667,0.2222222222222222,0.16666666666666666,0.6666666666666666,3.1399999999999997,24.900000000000002,0.6363636363636364,,,,1.0,6.0,3.0,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,0.125,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,1.0,,,1610612762,2016,2015-16,True
1626168-202407-203481-203504-203918,1610612762,"Trey Lyles, Elijah Millsap, Jeff Withey, Trey Burke, Rodney Hood","Lyles, Millsap, Withey, Burke, Hood",1626168-202407-203481-203504-203918,UTA,200.0,1,3.0,3.0,7.0,6.0,2.0,4.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,,,2.0,7.0,1.0,,7.0,4.0,1.0,1.0,3.0,,,2.0,2.0,,1.0,2.0,,5.0,1.0,2.0,,,2.0,1.0,3.0,2.0,2.0,,,,,,,,,1.0,2.0,,,,,,,,,5.0,2.0,2.0,,0.5,1.0,0.2857142857142857,0.3333333333333333,0.4375,0.3333333333333333,0.4375,0.3333333333333333,0.125,,,,0.2,1.0,1.0,0.2,0.25,,,,1.0,93.6,14.857142857142858,16.0,14.571428571428571,16.0,0.125,1.0,1.0,,0.5,0.25,,1.0,0.3333333333333333,1.0,,0.25,0.4298625,0.3903,0.3872,,,0.2857142857142857,10.171428571428573,22.7,0.2857142857142857,,1.0,,1.0,2.0,3.0,,1.0,,,1.0,1.0,1.0,,,0.5,0.5,,,,,1.0,1.0,,,,2.0,,1.0,,,,,,,1.0,,,,0.125,1.0,1.0,1.0,,,0.2857142857142857,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,True
