EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGA,SecondChanceFtPoints,SecondChancePoints,Offensive Fouls Drawn,SecondChanceTsPct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChancePointsPct,PenaltyDefPoss,LongMidRangeFGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,PenaltyArc3FGM,FTDefRebounds,DefFTReboundPct,PenaltyArc3Accuracy,PtsUnassisted3s,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,ShortMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,BlockedAtRim,DefensiveGoaltends,BlockedLongMidRange,3SecondViolations,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockingFouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1891-201147-201935-2730-2746,1610612745,"Jason Terry, Corey Brewer, James Harden, Dwight Howard, Josh Smith","Terry, Brewer, Harden, Howard, Smith",1891-201147-201935-2730-2746,HOU,129.0,1,2.0,4.0,4.0,3.0,,1.0,7.0,,,,,2.0,,,,2.0,3.0,,2.0,6.0,2.0,,,,,,,4.0,,,1.0,,1.0,1.0,1.0,2.0,,3.0,,4.0,2.0,,,,,,6.0,,,,0.6666666666666666,,0.6666666666666666,,0.6,,,,,1.0,1.0,,1.0,1.0,,,,,78.13953488372093,,17.0,20.333333333333332,16.75,20.333333333333332,,,,0.6666666666666666,,,,,,,0.38536666666666664,,,0.4,0.4,,13.1,,,1.0,1.0,,,1.0,,,1.0,,0.5,0.5,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201147-201935-2730-2772,1610612745,"Jason Terry, Corey Brewer, James Harden, Dwight Howard, Trevor Ariza","Terry, Brewer, Harden, Howard, Ariza",1891-201147-201935-2730-2772,HOU,286.0,1,5.0,-8.0,11.0,11.0,2.0,2.0,22.0,,3.0,,,1.0,1.0,,,1.0,4.0,3.0,1.0,6.0,14.0,,,,,1.0,1.0,,1.0,,1.0,,4.0,4.0,2.0,6.0,,3.0,,2.0,,1.0,,,,,6.0,1.0,2.0,1.0,0.25,,0.35714285714285715,,0.375,0.5,0.42857142857142855,,,1.0,0.3333333333333333,,1.0,0.2,0.3333333333333333,1.0,,,110.76923076923077,,13.454545454545455,12.545454545454545,13.090909090909092,11.909090909090908,0.42857142857142855,,,0.14285714285714285,0.14285714285714285,,,,,0.8571428571428571,0.5570857142857143,0.5033,,,,0.16666666666666666,2.775,24.366666666666664,0.18181818181818182,1.0,,,,,,,,,1.0,1.0,,,6.0,,2.0,,1.0,2.0,1.0,2.0,,,5.0,,1.0,1.0,2.0,1.0,1.0,5.0,1.0,,5.0,1.0,1.0,,,0.4,,,,,,,,0.2857142857142857,1.0,,,,,1.0,,,3.0,,,1.0,,1.0,3.0,2.0,3.0,,1.0,0.3333333333333333,,,0.3333333333333333,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201147-201976-2730-2772,1610612745,"Jason Terry, Corey Brewer, Patrick Beverley, Dwight Howard, Trevor Ariza","Terry, Brewer, Beverley, Howard, Ariza",1891-201147-201976-2730-2772,HOU,95.0,1,2.0,,3.0,3.0,,1.0,6.0,,1.0,,,1.0,2.0,,,1.0,2.0,2.0,,2.0,2.0,,,,,,,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,0.5,,0.25,,0.25,,0.5,0.5,1.0,1.0,,0.5,0.6666666666666666,0.3333333333333333,,,,,90.94736842105263,,13.333333333333334,18.333333333333332,10.666666666666666,17.666666666666668,0.25,,,0.25,0.5,,,,,0.75,0.4627875,0.4137,,,,,8.15,25.8,,1.0,,,2.0,,1.0,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201147-202700-203909-2730,1610612745,"Jason Terry, Corey Brewer, Donatas Motiejunas, KJ McDaniels, Dwight Howard","Terry, Brewer, Motiejunas, McDaniels, Howard",1891-201147-202700-203909-2730,HOU,77.0,1,1.0,-2.0,3.0,2.0,,,5.0,,,,,2.0,,,,1.0,2.0,,,2.0,4.0,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,2.0,,,,0.5,,0.5,,0.3333333333333333,,,,,,,,,,,,,,93.5064935064935,,14.0,17.5,14.0,17.5,,,,1.0,,,,,,,0.39625,,,0.3333333333333333,0.3333333333333333,,9.15,,,1.0,,,,,,,,,0.5,0.5,,,,,,,,2.0,1.0,1.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201147-202726-2730-2772,1610612745,"Jason Terry, Corey Brewer, Andrew Goudelock, Dwight Howard, Trevor Ariza","Terry, Brewer, Goudelock, Howard, Ariza",1891-201147-202726-2730-2772,HOU,20.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201563-201935-201976-203991,1610612745,"Jason Terry, Michael Beasley, James Harden, Patrick Beverley, Clint Capela","Terry, Beasley, Harden, Beverley, Capela",1891-201563-201935-201976-203991,HOU,128.0,1,2.0,-3.0,4.0,3.0,,1.0,7.0,,2.0,,,,,,,,2.0,,1.0,1.0,4.0,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,0.16666666666666666,,,,,1.0,0.5,,1.0,0.5,0.5,,,,78.75,,18.0,18.666666666666668,17.75,18.666666666666668,1.0,,,,,,,,,1.0,0.55185,0.5928,,0.3333333333333333,0.3333333333333333,,1.25,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201563-201935-201976-2772,1610612745,"Jason Terry, Michael Beasley, James Harden, Patrick Beverley, Trevor Ariza","Terry, Beasley, Harden, Beverley, Ariza",1891-201563-201935-201976-2772,HOU,315.0,2,5.0,3.0,12.0,12.0,12.0,3.0,24.0,4.0,9.0,4.0,9.0,1.0,3.0,1.0,3.0,5.0,10.0,4.0,3.0,13.0,10.0,1.0,5.0,10.0,4.0,3.0,13.0,4.0,2.0,1.0,3.0,2.0,2.0,5.0,4.0,9.0,1.0,3.0,,4.0,1.0,,,,,,11.0,13.0,12.0,,0.5,0.5,0.35714285714285715,0.35714285714285715,0.43333333333333335,0.43333333333333335,0.2857142857142857,0.1,0.1111111111111111,0.6666666666666666,0.6,1.0,0.8,0.5,0.6,,,0.14285714285714285,109.71428571428571,,13.166666666666666,13.083333333333334,12.75,12.916666666666666,0.6428571428571429,0.4444444444444444,0.5,0.07142857142857142,0.21428571428571427,0.25,0.6428571428571429,0.4444444444444444,0.21428571428571427,0.9285714285714286,0.5031615384615384,0.5615333333333333,0.5031615384615384,0.13333333333333333,0.1,1.0,2.81,35.525,1.0,1.0,,,2.0,,0.25,,,0.6666666666666666,1.0,1.0,,0.15384615384615385,11.0,,1.0,1.0,3.0,6.0,3.0,3.0,3.0,,6.0,1.0,,,2.0,1.0,1.0,3.0,1.0,1.0,2.0,0.6,0.75,0.3333333333333333,0.25,0.6666666666666666,0.3333333333333333,,1.0,0.75,,,,0.07142857142857142,,,1.0,,,,,,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,1.0,1.0,,,1.0,1.0,3.0,2.0,,,,,,1.0,,0.75,0.3333333333333333,,,,,,,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201563-201935-202700-2772,1610612745,"Jason Terry, Michael Beasley, James Harden, Donatas Motiejunas, Trevor Ariza","Terry, Beasley, Harden, Motiejunas, Ariza",1891-201563-201935-202700-2772,HOU,537.0,4,9.0,7.0,20.0,20.0,15.0,1.0,40.0,1.0,2.0,1.0,2.0,3.0,5.0,,3.0,2.0,5.0,8.0,8.0,24.0,17.0,1.0,2.0,5.0,4.0,8.0,18.0,,5.0,,,4.0,2.0,10.0,1.0,11.0,,5.0,,8.0,2.0,2.0,,,,,21.0,18.0,15.0,2.0,0.4,0.4,0.6153846153846154,0.5555555555555556,0.7058823529411765,0.6923076923076923,0.6153846153846154,,,1.0,,1.0,1.0,0.16666666666666666,,1.0,1.0,,107.26256983240225,,15.1,11.75,14.7,11.75,0.15384615384615385,0.5,0.5,0.23076923076923078,0.38461538461538464,,0.2222222222222222,0.5,0.3333333333333333,0.7692307692307693,0.4789041666666667,,0.43714375,0.13333333333333333,0.2857142857142857,0.75,6.32,26.4375,0.75,1.0,,,3.0,,1.5,,,,0.3333333333333333,0.3333333333333333,,0.125,15.0,,3.0,,,4.0,2.0,5.0,1.0,,13.0,1.0,,,3.0,3.0,,5.0,,2.0,6.0,1.0,1.0,,1.5,0.6,0.3333333333333333,,,1.0,,,,0.23076923076923078,2.0,1.0,1.0,2.0,,4.0,1.0,2.0,9.0,,2.0,3.0,1.0,2.0,2.0,3.0,,,0.75,0.5,1.0,0.5,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4,0.4,0.5,,,0.1111111111111111,1.0,0.4,1.0,4.0,1.0,0.3333333333333333,3.0,2.0,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201563-201935-203991-2746,1610612745,"Jason Terry, Michael Beasley, James Harden, Clint Capela, Josh Smith","Terry, Beasley, Harden, Capela, Smith",1891-201563-201935-203991-2746,HOU,135.0,1,2.0,-6.0,6.0,7.0,6.0,1.0,13.0,1.0,3.0,1.0,3.0,,1.0,,1.0,1.0,3.0,1.0,,5.0,11.0,,1.0,3.0,1.0,,5.0,2.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,5.0,5.0,6.0,,0.3333333333333333,0.3333333333333333,0.625,0.625,0.625,0.625,0.25,0.3333333333333333,0.3333333333333333,,0.5,,,0.5,0.5,,,,138.66666666666666,,14.666666666666666,6.714285714285714,13.0,6.571428571428571,0.75,0.3333333333333333,0.5,,0.25,,0.75,0.3333333333333333,0.25,1.0,0.4864875,,0.4864875,,,1.0,3.0666666666666664,25.2,1.0,,,,,,,,,,,,,,7.0,,,,,,,1.0,,,3.0,,1.0,1.0,2.0,2.0,,3.0,1.0,1.0,2.0,,,,,0.6666666666666666,,,,,,,,,,,,1.0,,1.0,,1.0,3.0,,1.0,1.0,1.0,,1.0,3.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201563-201935-203991-2772,1610612745,"Jason Terry, Michael Beasley, James Harden, Clint Capela, Trevor Ariza","Terry, Beasley, Harden, Capela, Ariza",1891-201563-201935-203991-2772,HOU,167.0,2,3.0,3.0,7.0,7.0,3.0,,14.0,1.0,1.0,,,2.0,,,,3.0,3.0,,2.0,8.0,5.0,,2.0,2.0,,2.0,6.0,2.0,,,,2.0,2.0,5.0,,5.0,,2.0,1.0,2.0,1.0,,1.0,,1.0,1.0,8.0,6.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,1.0,,120.7185628742515,1.0,13.285714285714286,10.571428571428571,13.285714285714286,10.571428571428571,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,0.3333333333333333,0.4075,,0.3996,0.25,0.25,0.75,8.133333333333333,,0.42857142857142855,2.0,,,,,,,,1.0,1.0,1.0,,,6.0,,,,,4.0,2.0,2.0,,,4.0,,,,2.0,1.0,1.0,3.0,,1.0,2.0,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612745,2016,2015-16,False
1891-201563-201935-2730-2772,1610612745,"Jason Terry, Michael Beasley, James Harden, Dwight Howard, Trevor Ariza","Terry, Beasley, Harden, Howard, Ariza",1891-201563-201935-2730-2772,HOU,574.0,3,10.0,-6.0,20.0,20.0,7.0,,40.0,2.0,4.0,,2.0,6.0,4.0,,1.0,8.0,11.0,7.0,,28.0,34.0,,2.0,4.0,2.0,,7.0,12.0,4.0,,,,1.0,2.0,,2.0,,,,,,,,,,,28.0,7.0,7.0,,0.7272727272727273,0.5,0.7777777777777778,0.5833333333333334,0.7777777777777778,0.5833333333333334,0.3888888888888889,,,1.0,,,0.5,,,1.0,,,100.34843205574913,,15.3,13.4,15.3,13.4,0.2222222222222222,0.5,0.5,0.3333333333333333,0.2222222222222222,,0.3333333333333333,,0.16666666666666666,0.6111111111111112,0.5154694444444444,,0.5037583333333333,,,0.25,6.909090909090909,23.928571428571427,0.35,5.0,1.0,,,,,,,,0.8333333333333334,0.8333333333333334,0.05555555555555555,,6.0,1.0,3.0,,,4.0,2.0,6.0,1.0,,16.0,,2.0,2.0,1.0,1.0,,2.0,,4.0,5.0,0.25,0.25,,,0.5,,,,0.5,1.0,1.0,,0.16666666666666666,2.0,1.0,1.0,2.0,,4.0,,1.0,12.0,,2.0,4.0,2.0,2.0,1.0,1.0,,,1.0,0.5714285714285714,,0.5,0.5714285714285714,,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,,,0.16666666666666666,1.0,0.5,,1.0,1.0,,,,,,,1.0,,,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201563-201935-2746-2772,1610612745,"Jason Terry, Michael Beasley, James Harden, Josh Smith, Trevor Ariza","Terry, Beasley, Harden, Smith, Ariza",1891-201563-201935-2746-2772,HOU,157.0,2,3.0,-6.0,7.0,8.0,1.0,,15.0,,,,,,2.0,,1.0,,2.0,2.0,2.0,2.0,8.0,,,,1.0,,,,1.0,,,1.0,2.0,4.0,,4.0,,2.0,,4.0,1.0,1.0,,,,,2.0,,1.0,,,,,,0.16666666666666666,,0.5,,,1.0,,1.0,1.0,,,1.0,1.0,,137.5796178343949,,10.714285714285714,10.25,10.714285714285714,10.25,,,,,0.5,,,,1.0,0.5,0.43575,,,0.2,0.3333333333333333,,20.35,38.1,0.14285714285714285,,2.0,,,,,,,,,,0.5,,4.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201563-201976-2730-2772,1610612745,"Jason Terry, Michael Beasley, Patrick Beverley, Dwight Howard, Trevor Ariza","Terry, Beasley, Beverley, Howard, Ariza",1891-201563-201976-2730-2772,HOU,130.0,2,2.0,-3.0,3.0,5.0,,,8.0,1.0,1.0,,,2.0,,,,2.0,3.0,,,4.0,7.0,,,,,,,4.0,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,4.0,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,88.61538461538463,,18.333333333333332,15.0,18.333333333333332,15.0,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,0.3333333333333333,0.4755666666666667,,,,,,7.733333333333333,,,1.0,,,,,,,1.0,,0.5,0.5,,,3.0,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612745,2016,2015-16,False
1891-201935-201976-202700-2730,1610612745,"Jason Terry, James Harden, Patrick Beverley, Donatas Motiejunas, Dwight Howard","Terry, Harden, Beverley, Motiejunas, Howard",1891-201935-201976-202700-2730,HOU,19.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,,18.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
1891-201935-201976-2730-2772,1610612745,"Jason Terry, James Harden, Patrick Beverley, Dwight Howard, Trevor Ariza","Terry, Harden, Beverley, Howard, Ariza",1891-201935-201976-2730-2772,HOU,237.0,2,4.0,-9.0,7.0,8.0,4.0,,15.0,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,2.0,5.0,1.0,,4.0,13.0,,2.0,3.0,1.0,,4.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,4.0,4.0,4.0,,0.4,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666666,0.2,,,,1.0,0.5,,,,1.0,,91.13924050632912,,18.285714285714285,13.625,18.285714285714285,12.875,0.3333333333333333,0.5,0.5,0.5,0.16666666666666666,,0.25,1.0,0.25,0.5,0.4554416666666667,,0.4789625,,,1.0,7.32,24.7,0.5714285714285714,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,0.5,,,7.0,,,,,2.0,1.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,5.0,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612745,2016,2015-16,False
1891-201935-202700-2730-2772,1610612745,"Jason Terry, James Harden, Donatas Motiejunas, Dwight Howard, Trevor Ariza","Terry, Harden, Motiejunas, Howard, Ariza",1891-201935-202700-2730-2772,HOU,1011.0,4,17.0,-22.0,34.0,33.0,11.0,3.0,67.0,3.0,3.0,1.0,1.0,7.0,8.0,,1.0,6.0,10.0,11.0,6.0,24.0,46.0,1.0,1.0,2.0,2.0,3.0,5.0,6.0,8.0,,,3.0,6.0,9.0,3.0,12.0,,14.0,,18.0,5.0,4.0,,,,,24.0,5.0,11.0,2.0,0.6,0.5,0.42857142857142855,0.25,0.4,0.2777777777777778,0.5238095238095238,,,0.75,,0.5,0.6428571428571429,0.23076923076923078,,0.6666666666666666,0.5,,95.43026706231453,,14.470588235294118,15.727272727272727,14.176470588235293,14.787878787878787,0.14285714285714285,1.0,1.0,0.3333333333333333,0.38095238095238093,,0.25,1.0,0.25,0.6666666666666666,0.5326761904761904,,0.6013,0.19230769230769232,0.3333333333333333,0.20833333333333334,7.51,24.218181818181815,0.3235294117647059,3.0,,,,,,,,1.0,0.42857142857142855,0.42857142857142855,,,11.0,,3.0,,,6.0,3.0,4.0,2.0,,9.0,3.0,4.0,2.0,3.0,2.0,1.0,7.0,,2.0,9.0,0.5,0.5,,,0.42857142857142855,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,,0.14285714285714285,,,1.0,2.0,,2.0,,,3.0,,2.0,1.0,1.0,,4.0,3.0,1.0,2.0,0.5,0.18181818181818182,,,0.18181818181818182,0.3333333333333333,0.75,,,,0.25,0.25,0.5,,,0.25,,0.25,,,,,3.0,,,,,1.0,2.0,1.0,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,1610612745,2016,2015-16,False
1891-201935-203909-203991-2772,1610612745,"Jason Terry, James Harden, KJ McDaniels, Clint Capela, Trevor Ariza","Terry, Harden, McDaniels, Capela, Ariza",1891-201935-203909-203991-2772,HOU,110.0,1,2.0,-5.0,6.0,6.0,6.0,,12.0,,,,,2.0,1.0,,1.0,1.0,4.0,1.0,,2.0,7.0,,1.0,4.0,1.0,,2.0,,1.0,,,1.0,,2.0,,2.0,,,,,,,,,,,2.0,2.0,6.0,,0.25,0.25,0.2,0.2,0.2,0.2,0.2,,,,,1.0,1.0,,,,1.0,,157.0909090909091,,9.833333333333334,8.5,9.833333333333334,8.5,,,,0.4,0.2,,,,0.2,0.2,0.39618000000000003,,0.39618000000000003,,,1.0,11.9,25.1,1.0,,2.0,,,,,,,,,,0.4,,6.0,1.0,,,,2.0,1.0,1.0,,1.0,2.0,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2016,2015-16,False
