EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,PtsUnassisted2s,LongMidRangeAssists,OffThreePtRebounds,BlockingFouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3FGA,PenaltyFG3A,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyArc3Frequency,ShortMidRangeFGM,PenaltyCorner3FGA,PenaltyFtPoints,BadPassTurnovers,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyCorner3Frequency,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,FTDefRebounds,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,DefFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Charge Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PtsPutbacks,Charge Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,SecondChanceTurnovers,Offensive Fouls Drawn,Offensive Fouls,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,DefensiveGoaltends,OffAtRimReboundPct,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,2pt And 1 Free Throw Trips,BlockedShortMidRange,BadPassOutOfBoundsTurnovers,Travels,SecondChanceCorner3FGM,PtsUnassisted3s,SecondChanceCorner3Accuracy,OffCorner3ReboundPct,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceCorner3PctAssisted,3SecondViolations,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
101123-1626159-201177-204020-2748,1610612748,"Gerald Green, Justise Winslow, Josh McRoberts, Tyler Johnson, Dorell Wright","Green, Winslow, McRoberts, Johnson, Wright",101123-1626159-201177-204020-2748,MIA,356.0,1,6.0,5.0,14.0,13.0,,13.0,,27.0,2.0,2.0,,,,,,4.0,,5.0,2.0,6.0,5.0,2.0,15.0,10.0,,,,,,,,4.0,5.0,,2.0,5.0,2.0,13.0,,3.0,5.0,8.0,,8.0,,,,,,,1.0,,1.0,,2.0,2.0,1.0,15.0,,,1.0,1.0,0.3333333333333333,,,0.5909090909090909,,,0.625,,,0.45454545454545453,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,109.21348314606742,14.0,12.307692307692308,14.0,12.307692307692308,0.18181818181818182,1.0,1.0,1.0,,0.36363636363636365,,0.45454545454545453,,,,,,0.6363636363636364,0.47665,,,0.08333333333333333,0.14285714285714285,,,12.783333333333333,24.880000000000003,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,3.0,3.0,9.0,3.0,3.0,3.0,1.0,1.0,0.6,0.6,0.6,0.6,1.0,0.6,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626159-201609-202355-2207,1610612748,"Gerald Green, Justise Winslow, Goran Dragic, Hassan Whiteside, Joe Johnson","Green, Winslow, Dragic, Whiteside, Johnson",101123-1626159-201609-202355-2207,MIA,112.0,2,2.0,1.0,2.0,3.0,,2.0,1.0,5.0,,,,,,,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,2.0,1.0,2.0,3.0,2.0,5.0,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,0.125,0.5,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,,,64.28571428571428,36.0,13.333333333333334,35.0,13.333333333333334,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,0.4353833333333333,,,0.25,0.3333333333333333,1.0,,12.85,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626159-201609-2207-2548,1610612748,"Gerald Green, Justise Winslow, Goran Dragic, Joe Johnson, Dwyane Wade","Green, Winslow, Dragic, Johnson, Wade",101123-1626159-201609-2207-2548,MIA,63.0,1,1.0,-2.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,1.0,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,0.5,,91.42857142857143,6.5,25.0,6.5,17.5,,,,,,1.0,,,,,,,,,0.378,,0.378,,,,,20.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626159-201609-2207-2617,1610612748,"Gerald Green, Justise Winslow, Goran Dragic, Joe Johnson, Udonis Haslem","Green, Winslow, Dragic, Johnson, Haslem",101123-1626159-201609-2207-2617,MIA,197.0,1,3.0,-3.0,6.0,6.0,,,1.0,12.0,,,,,,,3.0,1.0,,1.0,2.0,4.0,1.0,,4.0,7.0,,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,2.0,,,,,2.0,2.0,2.0,2.0,3.0,,1.0,,,4.0,,,,,0.5,,,0.4,,,0.4,,,0.2,,,1.0,,0.5,,,0.3333333333333333,,,,,,87.71573604060914,17.166666666666668,15.666666666666666,16.833333333333332,15.166666666666666,,,,,0.6,0.2,,0.2,,,,,,0.2,0.38387,,,,,,,12.05,28.8,,,4.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,0.6666666666666666,0.6666666666666666,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626159-201609-2548-2736,1610612748,"Gerald Green, Justise Winslow, Goran Dragic, Dwyane Wade, Luol Deng","Green, Winslow, Dragic, Wade, Deng",101123-1626159-201609-2548-2736,MIA,123.0,1,2.0,,5.0,4.0,,,,9.0,,,,,,,1.0,1.0,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,3.0,3.0,,3.0,,,,,1.0,,2.0,,2.0,1.0,,,,2.0,,,,,0.5,,,0.5,,,0.5,,,,,,0.5,1.0,,,1.0,,,,1.0,,,105.3658536585366,7.8,21.0,7.8,21.0,,,,,0.5,0.5,,,,,,,,,0.40055,,,,,,,10.85,,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-1627362-201177-2748,1610612748,"Gerald Green, Josh Richardson, Briante Weber, Josh McRoberts, Dorell Wright","Green, Richardson, Weber, McRoberts, Wright",101123-1626196-1627362-201177-2748,MIA,283.0,2,5.0,9.0,10.0,10.0,10.0,2.0,,20.0,1.0,1.0,,,1.0,1.0,,2.0,2.0,2.0,1.0,3.0,4.0,2.0,13.0,4.0,,,,,1.0,3.0,13.0,,2.0,,,3.0,,9.0,,,6.0,6.0,,6.0,,1.0,,1.0,,,,,1.0,,1.0,2.0,,13.0,13.0,10.0,,,0.3333333333333333,,0.3333333333333333,0.7857142857142857,,0.7857142857142857,0.8125,,0.8125,0.5714285714285714,,,,0.8571428571428571,,,0.75,,,1.0,1.0,,,101.76678445229682,11.6,16.7,11.6,15.7,0.14285714285714285,1.0,1.0,,,0.2857142857142857,0.2857142857142857,0.2857142857142857,,,,0.14285714285714285,1.0,0.7142857142857143,0.5320857142857143,,0.5320857142857143,,,,1.0,12.333333333333334,25.125,1.0,,2.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,2.0,4.0,,,,0.2857142857142857,,2.0,2.0,,,0.5,,,0.2857142857142857,,,,,,,,,,1.0,3.0,9.0,1.0,3.0,1.0,,1.0,0.75,0.75,0.5,0.5,1.0,0.5,,,,1.0,1.0,,,,,2.0,2.0,1.0,3.0,2.0,0.75,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-201177-201609-2207,1610612748,"Gerald Green, Josh Richardson, Josh McRoberts, Goran Dragic, Joe Johnson","Green, Richardson, McRoberts, Dragic, Johnson",101123-1626196-201177-201609-2207,MIA,118.0,1,2.0,-3.0,4.0,5.0,4.0,,1.0,9.0,,1.0,,,,1.0,,,1.0,,,1.0,1.0,2.0,2.0,5.0,,,,,,1.0,2.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,,2.0,2.0,4.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,,1.0,1.0,1.0,1.0,1.0,0.5,,,1.0,1.0,0.5,109.83050847457628,17.0,10.0,12.0,10.0,0.5,,,,,,0.5,,,,,0.5,,1.0,0.57875,,0.57875,,,,1.0,3.7,23.6,1.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,2.0,1.0,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-201177-201609-2736,1610612748,"Gerald Green, Josh Richardson, Josh McRoberts, Goran Dragic, Luol Deng","Green, Richardson, McRoberts, Dragic, Deng",101123-1626196-201177-201609-2736,MIA,19.0,1,,3.0,1.0,1.0,,,1.0,2.0,,,,,,,1.0,,,,1.0,1.0,,1.0,3.0,,1.0,1.0,,2.0,,,,2.0,,,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,0.75,1.0,,,,,,,,,,,,,,,,151.57894736842107,9.0,10.0,2.0,10.0,,,,,1.0,,,,,,,,,,0.3858,0.3858,,0.5,0.5,0.6666666666666666,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-201177-2207-2548,1610612748,"Gerald Green, Josh Richardson, Josh McRoberts, Joe Johnson, Dwyane Wade","Green, Richardson, McRoberts, Johnson, Wade",101123-1626196-201177-2207-2548,MIA,169.0,1,3.0,-4.0,5.0,6.0,,,1.0,11.0,,1.0,,,,,3.0,1.0,,,2.0,5.0,,,4.0,8.0,,,,,,,,2.0,,,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,1.0,,1.0,1.0,1.0,,,,,4.0,,,0.5,0.5,0.4,,,0.4,,,0.4,,,,,,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,,1.0,1.0,,93.72781065088756,18.0,13.166666666666666,17.6,13.166666666666666,0.2,,,,0.6,0.2,,,,,,,,0.2,0.43052,,,,,,,8.3,,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-201177-2207-2736,1610612748,"Gerald Green, Josh Richardson, Josh McRoberts, Joe Johnson, Luol Deng","Green, Richardson, McRoberts, Johnson, Deng",101123-1626196-201177-2207-2736,MIA,192.0,2,3.0,4.0,6.0,5.0,,,1.0,11.0,1.0,1.0,,,,,,1.0,1.0,3.0,1.0,2.0,4.0,,8.0,4.0,,,,3.0,,,,2.0,3.0,,1.0,3.0,1.0,8.0,,1.0,2.0,3.0,,3.0,,,,,,,,,1.0,,,,,5.0,,,1.0,1.0,0.5,,,0.6666666666666666,1.5,,0.6666666666666666,1.5,,0.6666666666666666,,,,1.0,,1.0,1.0,,,1.0,,1.0,,82.5,15.333333333333334,20.0,11.833333333333334,20.0,0.16666666666666666,1.0,1.0,1.0,,0.16666666666666666,0.16666666666666666,0.5,,,,,,0.8333333333333334,0.572075,,,,,0.375,,10.1,24.175,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,2.0,2.0,6.0,2.0,2.0,2.0,,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-201177-2207-2748,1610612748,"Gerald Green, Josh Richardson, Josh McRoberts, Joe Johnson, Dorell Wright","Green, Richardson, McRoberts, Johnson, Wright",101123-1626196-201177-2207-2748,MIA,119.0,1,2.0,-3.0,3.0,3.0,3.0,,,6.0,,,,,,,1.0,2.0,,,1.0,3.0,,,2.0,5.0,,,,,1.0,3.0,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,2.0,2.0,3.0,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,1.0,,,1.0,,,,,,,72.60504201680672,23.0,16.666666666666668,23.0,16.666666666666668,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,0.3537666666666666,,0.3537666666666666,,,,1.0,15.133333333333333,,1.0,1.0,2.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-201177-2548-2736,1610612748,"Gerald Green, Josh Richardson, Josh McRoberts, Dwyane Wade, Luol Deng","Green, Richardson, McRoberts, Wade, Deng",101123-1626196-201177-2548-2736,MIA,156.0,2,3.0,6.0,5.0,5.0,4.0,5.0,,10.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,3.0,4.0,1.0,1.0,7.0,1.0,,,,,3.0,3.0,7.0,,,1.0,,,,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,7.0,7.0,4.0,,,0.75,,1.0,0.6,,0.75,0.7,,0.875,0.2,0.25,,,1.0,,1.0,1.0,,,,,1.0,,92.3076923076923,14.2,17.0,14.2,17.0,0.2,1.0,1.0,,0.4,0.2,0.2,,,,,0.25,1.0,0.4,0.48796,,0.51035,0.2,0.25,,1.0,9.55,24.2,0.8,1.0,6.0,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,,1.0,0.5,1.0,0.25,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-201609-202355-2736,1610612748,"Gerald Green, Josh Richardson, Goran Dragic, Hassan Whiteside, Luol Deng","Green, Richardson, Dragic, Whiteside, Deng",101123-1626196-201609-202355-2736,MIA,266.0,2,4.0,2.0,9.0,10.0,,4.0,1.0,19.0,,,,,,,2.0,3.0,1.0,1.0,2.0,5.0,2.0,4.0,8.0,6.0,,,2.0,2.0,,,,,1.0,,,,,,2.0,,3.0,3.0,2.0,5.0,,1.0,1.0,,1.0,,2.0,1.0,2.0,1.0,5.0,4.0,2.0,6.0,,,,,0.4,,,0.2857142857142857,,,0.4444444444444444,1.0,,0.2857142857142857,,,0.5,1.0,0.6666666666666666,,1.0,0.4,1.0,,1.0,,,102.85714285714285,16.77777777777778,11.5,16.77777777777778,11.5,,,,,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,,,,,,0.2857142857142857,0.4540214285714286,,,0.2222222222222222,0.2857142857142857,0.25,,14.48,24.1,,1.0,4.0,,,,1.0,,,1.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,,,1.0,,,1.0,0.5,1.0,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-201609-2617-2736,1610612748,"Gerald Green, Josh Richardson, Goran Dragic, Udonis Haslem, Luol Deng","Green, Richardson, Dragic, Haslem, Deng",101123-1626196-201609-2617-2736,MIA,59.0,1,1.0,-2.0,1.0,1.0,,,1.0,2.0,,,,,,,1.0,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,0.5,1.0,,,,,48.8135593220339,38.0,21.0,28.0,21.0,,,,,0.5,,,0.5,,,,,,0.5,0.45175,0.5676,,,,,,12.9,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-202355-2207-2736,1610612748,"Gerald Green, Josh Richardson, Hassan Whiteside, Joe Johnson, Luol Deng","Green, Richardson, Whiteside, Johnson, Deng",101123-1626196-202355-2207-2736,MIA,9.0,1,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.5109,0.5109,,,,,,,24.7,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-202355-2548-2736,1610612748,"Gerald Green, Josh Richardson, Hassan Whiteside, Dwyane Wade, Luol Deng","Green, Richardson, Whiteside, Wade, Deng",101123-1626196-202355-2548-2736,MIA,535.0,4,9.0,9.0,16.0,16.0,5.0,,1.0,32.0,5.0,6.0,,1.0,1.0,1.0,3.0,3.0,,1.0,8.0,12.0,1.0,1.0,20.0,11.0,,1.0,,,2.0,3.0,5.0,6.0,1.0,1.0,3.0,4.0,3.0,9.0,3.0,5.0,4.0,9.0,3.0,12.0,,2.0,1.0,1.0,2.0,2.0,5.0,1.0,3.0,,2.0,3.0,2.0,20.0,5.0,5.0,0.375,0.375,0.6666666666666666,,0.6666666666666666,0.7307692307692307,,0.6666666666666666,0.7142857142857143,,0.8333333333333334,0.07692307692307693,0.08333333333333333,0.16666666666666666,0.4,1.0,0.75,1.0,1.0,0.75,0.5,1.0,1.0,1.0,,86.13084112149534,14.4375,19.0,14.375,19.0,0.46153846153846156,0.8333333333333334,1.0,0.6,0.23076923076923078,0.23076923076923078,,0.07692307692307693,1.0,,,0.3333333333333333,1.0,0.5384615384615384,0.5422153846153847,0.4426,0.4540666666666667,0.14285714285714285,0.15384615384615385,,0.25,7.033333333333334,25.6,0.3125,2.0,10.0,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,3.0,,2.0,,1.0,,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-204020-2548-2617,1610612748,"Gerald Green, Josh Richardson, Tyler Johnson, Dwyane Wade, Udonis Haslem","Green, Richardson, Johnson, Wade, Haslem",101123-1626196-204020-2548-2617,MIA,,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-2207-2548-2617,1610612748,"Gerald Green, Josh Richardson, Joe Johnson, Dwyane Wade, Udonis Haslem","Green, Richardson, Johnson, Wade, Haslem",101123-1626196-2207-2548-2617,MIA,151.0,1,3.0,-2.0,3.0,4.0,,,,7.0,1.0,1.0,,,,,2.0,,,,2.0,3.0,,,4.0,6.0,,,,,,,,2.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,4.0,,,0.5,0.5,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,1.0,0.3333333333333333,,,,,1.0,,66.75496688741723,16.666666666666668,25.25,16.666666666666668,23.25,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,0.3333333333333333,0.43473333333333336,,,,,,,7.933333333333334,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-2207-2548-2736,1610612748,"Gerald Green, Josh Richardson, Joe Johnson, Dwyane Wade, Luol Deng","Green, Richardson, Johnson, Wade, Deng",101123-1626196-2207-2548-2736,MIA,4.0,1,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,,4.0,,,,,,,1.0,,,,,,,,,0.1995,,0.1995,,,,,15.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
101123-1626196-2405-2548-2736,1610612748,"Gerald Green, Josh Richardson, Amar'e Stoudemire, Dwyane Wade, Luol Deng","Green, Richardson, Stoudemire, Wade, Deng",101123-1626196-2405-2548-2736,MIA,186.0,1,3.0,1.0,5.0,6.0,,,,11.0,1.0,2.0,,,,,1.0,1.0,,1.0,2.0,4.0,1.0,,7.0,6.0,,,,,,,,2.0,1.0,,1.0,2.0,1.0,5.0,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,1.0,,,7.0,,,0.5,0.5,0.5,,,0.7,,,0.7,,,0.2,,,,1.0,,,1.0,,,1.0,,,,85.16129032258064,20.8,13.666666666666666,20.8,13.666666666666666,0.4,0.5,0.5,1.0,0.2,0.2,,0.2,,,,,,0.6,0.44259000000000004,,,,,,,7.95,26.8,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2016,2015-16,False
