EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,SelfOReb,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,DefCorner3ReboundPct,SecondChanceArc3Frequency,LostBallSteals,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,FTOffRebounds,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,BlockedLongMidRange,RecoveredBlocks,LiveBallTurnoverPct,OffFTReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,NonShootingPenaltyNonTakeFouls,Charge Fouls,ShortMidRangePctBlocked,OffThreePtRebounds,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,FTDefRebounds,DefFTReboundPct,BlockingFouls,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,BadPassTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,DefAtRimReboundPct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,3SecondViolations,DefensiveGoaltends,Technical Free Throw Trips,OffensiveGoaltends,StepOutOfBoundsTurnovers,HeaveAttempts,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1626153-1626181-201949-203512-2449,1610612761,"Delon Wright, Norman Powell, James Johnson, Lucas Nogueira, Luis Scola","Wright, Powell, Johnson, Nogueira, Scola",1626153-1626181-201949-203512-2449,TOR,229.0,1,4.0,-2.0,7.0,7.0,,14.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,6.0,8.0,4.0,1.0,,1.0,1.0,2.0,,2.0,,,,,,,,6.0,0.4,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.2,,1.0,0.3333333333333333,,,0.5,1.0,88.0349344978166,15.428571428571429,17.285714285714285,15.428571428571429,14.0,0.16666666666666666,1.0,1.0,0.5,0.16666666666666666,0.3333333333333333,0.457575,13.459999999999999,24.4,7.0,7.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,2.0,,,,2.0,5.0,,1.0,2.0,6.0,,,,1.0,,,,,,,,,,1.0,,1.0,,2.0,,1.0,,6.0,7.0,,,,,,,,,0.4,,0.3333333333333333,,0.42857142857142855,0.2,,,,,,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,,,,,,,0.16666666666666666,1.0,,,0.16666666666666666,,0.457575,0.14285714285714285,0.16666666666666666,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626153-1626181-202335-202687-202709,1610612761,"Delon Wright, Norman Powell, Patrick Patterson, Bismack Biyombo, Cory Joseph","Wright, Powell, Patterson, Biyombo, Joseph",1626153-1626181-202335-202687-202709,TOR,83.0,1,1.0,1.0,2.0,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,3.0,0.5,0.3333333333333333,0.5,0.3333333333333333,,,,,0.5,,,,69.39759036144578,31.0,10.5,27.5,10.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.37506666666666666,11.45,25.9,2.0,2.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,1.0,3.0,2.0,,,1.0,1.0,,1.0,,1.0,,2.0,,,,,1.0,,1.0,1.0,1.0,,3.0,2.0,,1.0,1.0,,,,,,0.5,,0.3333333333333333,,0.5,0.5,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.37506666666666666,0.3333333333333333,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626153-200768-201942-201949-202687,1610612761,"Delon Wright, Kyle Lowry, DeMar DeRozan, James Johnson, Bismack Biyombo","Wright, Lowry, DeRozan, Johnson, Biyombo",1626153-200768-201942-201949-202687,TOR,102.0,1,2.0,-3.0,4.0,3.0,,7.0,,,,2.0,1.0,1.0,2.0,2.0,5.0,,2.0,,,,1.0,,1.0,,,,,,,,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,,,98.82352941176471,12.25,17.666666666666668,12.25,17.666666666666668,,,,,0.6666666666666666,0.6666666666666666,0.49138333333333334,4.3,24.4,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626153-201574-202709-203082-2449,1610612761,"Delon Wright, Jason Thompson, Cory Joseph, Terrence Ross, Luis Scola","Wright, Thompson, Joseph, Ross, Scola",1626153-201574-202709-203082-2449,TOR,198.0,1,3.0,-2.0,7.0,6.0,,13.0,1.0,1.0,3.0,,1.0,4.0,2.0,6.0,8.0,2.0,,,,,,,,1.0,1.0,,,,,,6.0,0.25,0.4166666666666667,0.42857142857142855,0.3333333333333333,,,,,,,,,94.54545454545455,17.142857142857142,13.0,17.142857142857142,13.0,0.16666666666666666,1.0,1.0,0.5,,0.5,0.4553416666666667,14.5,23.9,7.0,6.0,,,1.0,1.0,,,,1.0,2.0,1.0,2.0,,1.0,1.0,,,,1.0,4.0,1.0,2.0,1.0,6.0,,3.0,,,,1.0,1.0,1.0,,,3.0,,,1.0,,2.0,,2.0,,1.0,,6.0,7.0,,,,1.0,0.5,0.5,0.5,,0.25,,0.4166666666666667,,0.42857142857142855,,,,,,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,0.16666666666666666,1.0,0.3333333333333333,0.5,,,0.4553416666666667,0.14285714285714285,0.2,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201574-202685-202709,1610612761,"Norman Powell, Kyle Lowry, Jason Thompson, Jonas Valanciunas, Cory Joseph","Powell, Lowry, Thompson, Valanciunas, Joseph",1626181-200768-201574-202685-202709,TOR,63.0,1,1.0,-2.0,2.0,2.0,,4.0,,1.0,,,,1.0,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,0.5,,,1.0,1.0,,,,1.0,91.42857142857143,18.5,13.0,18.5,13.0,0.5,,,,,1.0,0.519175,2.7,23.8,2.0,2.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,0.5,,,,0.519175,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201574-202709-203082,1610612761,"Norman Powell, Kyle Lowry, Jason Thompson, Cory Joseph, Terrence Ross","Powell, Lowry, Thompson, Joseph, Ross",1626181-200768-201574-202709-203082,TOR,76.0,1,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,,2.0,2.0,,,1.0,2.0,1.0,3.0,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,,,1.0,0.5,,1.0,,75.78947368421053,25.0,13.0,17.5,13.0,0.3333333333333333,1.0,1.0,,0.6666666666666666,1.0,0.46285,2.9,25.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,1.0,1.0,2.0,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,2.0,2.0,,,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,1.0,,,0.6666666666666666,,0.46285,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-201960-202335,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, DeMarre Carroll, Patrick Patterson","Powell, Lowry, DeRozan, Carroll, Patterson",1626181-200768-201942-201960-202335,TOR,115.0,1,2.0,-1.0,4.0,4.0,,8.0,,,,2.0,,,2.0,7.0,8.0,,2.0,,,,,,,,,,,,,,7.0,,0.75,0.875,1.0,,,,,,,,,100.17391304347825,11.5,17.25,11.5,16.5,,,,,1.0,1.0,0.443025,,25.55,4.0,,,,,,,,,,,,,2.0,1.0,4.0,,,,,,1.0,2.0,4.0,7.0,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,4.0,,1.0,1.0,7.0,4.0,1.0,,,,0.5,0.5,0.5,,,,0.75,,0.875,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.443025,0.3333333333333333,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,0.5,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-201960-202685,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, DeMarre Carroll, Jonas Valanciunas","Powell, Lowry, DeRozan, Carroll, Valanciunas",1626181-200768-201942-201960-202685,TOR,2135.0,5,36.0,-4.0,64.0,67.0,13.0,131.0,8.0,14.0,16.0,11.0,25.0,52.0,14.0,69.0,73.0,24.0,11.0,13.0,1.0,17.0,19.0,15.0,34.0,9.0,4.0,,3.0,,8.0,3.0,56.0,0.4807692307692308,0.4696969696969697,0.4791666666666667,0.21212121212121213,0.85,0.5,1.0,0.8571428571428571,0.3888888888888889,0.6666666666666666,1.0,,88.3559718969555,17.09375,15.537313432835822,15.640625,15.35820895522388,0.21212121212121213,0.5714285714285714,0.6666666666666666,0.24242424242424243,0.16666666666666666,0.42424242424242425,0.4708151515151515,9.3,25.45,10.0,13.0,2.0,3.0,1.0,2.0,8.0,22.0,9.0,2.0,3.0,2.0,3.0,1.0,4.0,7.0,5.0,9.0,13.0,2.0,7.0,2.0,4.0,,10.0,26.0,12.0,4.0,5.0,13.0,4.0,17.0,2.0,4.0,4.0,38.0,2.0,6.0,18.0,1.0,11.0,,12.0,,5.0,1.0,10.0,10.0,1.0,0.52,0.5652173913043478,1.0,0.2857142857142857,0.5,0.2857142857142857,0.5555555555555556,0.2857142857142857,0.5909090909090909,0.45454545454545453,0.5416666666666666,0.4166666666666667,0.09615384615384616,0.14285714285714285,0.46153846153846156,0.75,0.06451612903225806,0.5,0.3333333333333333,0.36363636363636365,0.4,0.5,0.5625,0.6,0.045454545454545456,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,0.6666666666666666,0.18181818181818182,0.5,0.2727272727272727,0.6666666666666666,0.09090909090909091,0.446565,0.47125909090909085,0.07042253521126761,0.08771929824561403,0.18840579710144928,0.14492753623188406,0.15625,2.0,2.0,1.0,0.18181818181818182,5.0,,3.0,1.0,3.0,0.42857142857142855,,2.0,,,2.0,2.0,1.0,5.0,2.0,1.0,,3.0,0.625,0.5,1.0,0.18181818181818182,0.18181818181818182,1.0,,0.18181818181818182,1.0,,0.09090909090909091,1.0,0.0625,0.1,0.1111111111111111,1.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,3.0,2.0,0.5,0.8333333333333334,0.5555555555555556,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-201960-202687,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, DeMarre Carroll, Bismack Biyombo","Powell, Lowry, DeRozan, Carroll, Biyombo",1626181-200768-201942-201960-202687,TOR,443.0,3,7.0,-8.0,14.0,14.0,4.0,28.0,,1.0,2.0,6.0,1.0,8.0,7.0,12.0,20.0,2.0,6.0,4.0,1.0,2.0,3.0,5.0,8.0,1.0,1.0,,1.0,,2.0,1.0,10.0,0.125,0.26666666666666666,0.35294117647058826,0.4666666666666667,0.6666666666666666,0.5714285714285714,1.0,0.75,0.4166666666666667,,,,91.0158013544018,18.714285714285715,12.928571428571429,17.142857142857142,12.571428571428571,0.06666666666666667,,,0.13333333333333333,0.4,0.5333333333333333,0.47045666666666663,8.625,24.342857142857145,4.0,4.0,,1.0,,,1.0,5.0,,,1.0,,1.0,2.0,2.0,4.0,,1.0,2.0,1.0,3.0,,3.0,2.0,4.0,,6.0,,1.0,,2.0,2.0,,,,6.0,2.0,2.0,3.0,,2.0,,4.0,,1.0,1.0,4.0,4.0,1.0,,,1.0,0.2857142857142857,,0.2857142857142857,,0.3333333333333333,,0.16666666666666666,0.25,0.2857142857142857,0.125,,0.75,0.5,0.2,,0.3333333333333333,0.2,0.25,,,,0.06666666666666667,,,,0.3333333333333333,,,,0.16666666666666666,,0.3333333333333333,0.56655,0.45731666666666665,0.0625,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.2857142857142857,2.0,2.0,1.0,0.6666666666666666,,,2.0,,2.0,0.5,,2.0,,,2.0,2.0,,1.0,,,,1.0,0.5,,0.5,0.3333333333333333,0.4,1.0,,0.3333333333333333,,1.0,0.2,1.0,,0.2,0.25,,,,,,,1.0,,1.0,2.0,,1.0,,,,2.0,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-201960-202709,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, DeMarre Carroll, Cory Joseph","Powell, Lowry, DeRozan, Carroll, Joseph",1626181-200768-201942-201960-202709,TOR,65.0,1,1.0,-8.0,3.0,6.0,,9.0,,,,,,1.0,,1.0,9.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,0.25,,1.0,,,1.0,,,,,199.3846153846154,8.333333333333334,6.666666666666667,8.333333333333334,6.666666666666667,,,,,,,0.3455,4.8,,3.0,4.0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,2.0,,,1.0,,2.0,,,,,,,,,,,,,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3455,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-202335-202685,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Patrick Patterson, Jonas Valanciunas","Powell, Lowry, DeRozan, Patterson, Valanciunas",1626181-200768-201942-202335-202685,TOR,517.0,4,9.0,1.0,18.0,18.0,4.0,36.0,5.0,9.0,3.0,1.0,6.0,12.0,3.0,16.0,15.0,6.0,1.0,2.0,2.0,6.0,9.0,3.0,12.0,1.0,1.0,,1.0,1.0,4.0,1.0,12.0,0.5,0.4,0.47058823529411764,0.2,1.0,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.5,1.0,,100.27079303675048,15.5,13.222222222222221,14.277777777777779,12.5,0.6,0.5555555555555556,0.625,0.2,0.06666666666666667,0.8,0.5491133333333333,5.808333333333334,24.599999999999998,11.0,13.0,2.0,2.0,4.0,8.0,,,1.0,,2.0,,1.0,,,4.0,2.0,2.0,4.0,4.0,10.0,,1.0,1.0,9.0,6.0,,4.0,1.0,3.0,,3.0,,3.0,,6.0,,2.0,2.0,,2.0,,5.0,,1.0,,9.0,11.0,,0.5,0.75,,,,,1.0,0.4,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.375,0.08333333333333333,0.1111111111111111,,1.0,,0.6,,,,,0.3333333333333333,0.3333333333333333,0.13333333333333333,,,,0.6666666666666666,1.0,0.7272727272727273,0.5,0.09090909090909091,,,0.592275,0.5720681818181818,0.11764705882352941,0.07692307692307693,0.25,0.5625,0.6111111111111112,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,3.0,,1.0,,1.0,0.75,,1.0,,,,,,,,,1.0,,0.3333333333333333,,1.0,1.0,1.0,,,,3.0,,,,,1.0,,,,,,,,1.0,1.0,0.5,0.3333333333333333,0.25,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-202335-202687,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Patrick Patterson, Bismack Biyombo","Powell, Lowry, DeRozan, Patterson, Biyombo",1626181-200768-201942-202335-202687,TOR,30.0,1,,,,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,48.0,,17.0,,17.0,,,,,1.0,1.0,0.41445,,25.1,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.41445,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-202685-202709,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Jonas Valanciunas, Cory Joseph","Powell, Lowry, DeRozan, Valanciunas, Joseph",1626181-200768-201942-202685-202709,TOR,203.0,2,3.0,-3.0,6.0,5.0,,11.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,6.0,9.0,6.0,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,6.0,0.75,0.6,0.6,0.2,,,1.0,1.0,,,,,78.0295566502463,24.666666666666668,11.0,24.666666666666668,11.0,0.6,0.6666666666666666,1.0,0.2,0.2,0.8,0.51253,5.075,24.6,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-202685-203082,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Jonas Valanciunas, Terrence Ross","Powell, Lowry, DeRozan, Valanciunas, Ross",1626181-200768-201942-202685-203082,TOR,186.0,1,3.0,-1.0,6.0,5.0,,11.0,1.0,2.0,,,3.0,4.0,,6.0,7.0,4.0,,,,2.0,2.0,,2.0,,,,,,2.0,,6.0,0.75,0.75,0.75,,1.0,,,1.0,,,,,85.16129032258064,13.666666666666666,20.8,13.666666666666666,20.8,0.5,0.5,0.5,,,0.5,0.539325,6.625,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1.0,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-202685-2449,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Jonas Valanciunas, Luis Scola","Powell, Lowry, DeRozan, Valanciunas, Scola",1626181-200768-201942-202685-2449,TOR,1025.0,2,17.0,5.0,35.0,35.0,3.0,70.0,6.0,10.0,5.0,3.0,10.0,23.0,5.0,31.0,26.0,8.0,3.0,3.0,1.0,14.0,17.0,5.0,22.0,2.0,2.0,,3.0,,6.0,,29.0,0.43478260869565216,0.4107142857142857,0.45588235294117646,0.17857142857142858,0.8235294117647058,0.23076923076923078,0.5,0.7894736842105263,0.23529411764705882,0.25,0.8571428571428571,0.5,98.34146341463415,15.2,14.085714285714285,14.685714285714285,13.085714285714285,0.35714285714285715,0.6,0.6666666666666666,0.17857142857142858,0.10714285714285714,0.5357142857142857,0.4971446428571428,7.1000000000000005,24.6,12.0,2.0,,2.0,1.0,2.0,3.0,8.0,1.0,,2.0,,1.0,1.0,1.0,8.0,,2.0,2.0,2.0,8.0,,2.0,,4.0,12.0,3.0,,5.0,6.0,1.0,7.0,,4.0,1.0,15.0,2.0,5.0,11.0,,10.0,2.0,13.0,1.0,7.0,,4.0,12.0,,0.6,0.6,1.0,0.2,,0.2,,0.25,,0.2,0.25,0.2,0.21739130434782608,0.1,0.2,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.2857142857142857,0.375,0.6,0.3333333333333333,0.2,0.25,0.07142857142857142,,,,0.6666666666666666,,0.2,0.5,0.1,,0.1,0.40285,0.45505000000000007,0.20588235294117646,0.2413793103448276,0.06451612903225806,0.12903225806451613,0.34285714285714286,1.0,1.0,,0.3333333333333333,,1.0,2.0,1.0,2.0,0.25,,1.0,,,1.0,1.0,1.0,3.0,1.0,4.0,,1.0,0.5,0.25,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,2.0,0.375,1.0,0.2,0.25,,2.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,,0.8571428571428571,1.0,,,2.0,,,,,,0.5,,,1.0,1.0,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201942-202687-202709,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Bismack Biyombo, Cory Joseph","Powell, Lowry, DeRozan, Biyombo, Joseph",1626181-200768-201942-202687-202709,TOR,629.0,3,10.0,4.0,16.0,17.0,2.0,33.0,1.0,1.0,6.0,4.0,2.0,8.0,6.0,16.0,12.0,2.0,4.0,,4.0,5.0,9.0,2.0,11.0,1.0,,,,,1.0,,16.0,0.25,0.35714285714285715,0.47058823529411764,0.42857142857142855,0.7142857142857143,,0.8,0.75,0.2,,1.0,0.75,75.54848966613673,21.625,16.647058823529413,19.75,16.235294117647058,0.07142857142857142,1.0,1.0,0.42857142857142855,0.2857142857142857,0.5,0.4059142857142857,15.7,25.099999999999998,5.0,3.0,,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,6.0,,1.0,,,3.0,,2.0,2.0,2.0,2.0,6.0,,1.0,1.0,2.0,3.0,1.0,1.0,,8.0,,,3.0,,6.0,,6.0,,2.0,1.0,,4.0,,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,,,,,,0.16666666666666666,0.125,,,0.5,,1.0,0.07142857142857142,,,,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.5,0.5,1.0,,,,,0.2,,0.2,,0.36379,0.125,0.2,,0.125,0.3125,1.0,1.0,1.0,0.5,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,0.25,0.25,1.0,,0.25,,,1.0,2.0,,0.5,0.3333333333333333,,,1.0,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
