EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Travels,Blocked3s,BlockedCorner3,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3FGM,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,Corner3Assists,FTOffRebounds,BadPassTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,BlockingFouls,Loose Ball Fouls,Offensive Fouls Drawn,3SecondViolations,AtRimPctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,FTDefRebounds,SelfOReb,LostBallSteals,SecondChanceTurnovers,Offensive Fouls,BlockingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,DefFTReboundPct,SelfORebPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,BlockedLongMidRange,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,Charge Fouls,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,Clear Path Fouls,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedArc3,Corner3PctBlocked,team_id,year,season,team_vs
1626171-201565-202703-202710-203200,1610612741,"Bobby Portis, Derrick Rose, Nikola Mirotic, Jimmy Butler, Justin Holiday","Portis, Rose, Mirotic, Butler, Holiday",1626171-201565-202703-202710-203200,CHI,111.0,1,2.0,2.0,4.0,5.0,4.0,5.0,,9.0,,1.0,2.0,2.0,,,,,2.0,2.0,2.0,6.0,4.0,,2.0,2.0,2.0,6.0,6.0,,,,2.0,2.0,,6.0,,1.0,1.0,2.0,,2.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,6.0,6.0,4.0,,,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.5,,0.5,,1.0,0.6666666666666666,,,,1.0,116.75675675675676,,13.75,11.2,13.75,11.0,,0.25,0.5,,,,,0.5,,,0.75,,0.5904875,0.5904875,1.0,9.3,23.3,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,0.25,,,,,,,,,,,2.0,,,,2.0,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202703-202710-203503,1610612741,"Bobby Portis, Derrick Rose, Nikola Mirotic, Jimmy Butler, Tony Snell","Portis, Rose, Mirotic, Butler, Snell",1626171-201565-202703-202710-203503,CHI,39.0,1,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.5,,1.0,0.5,1.0,,,73.84615384615384,,18.0,21.0,17.0,21.0,0.5,,,,,,,,,,0.5,,0.4716,0.4716,,5.1,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,1.0,,,0.5,,0.6102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202703-202710-203926,1610612741,"Bobby Portis, Derrick Rose, Nikola Mirotic, Jimmy Butler, Doug McDermott","Portis, Rose, Mirotic, Butler, McDermott",1626171-201565-202703-202710-203926,CHI,475.0,5,8.0,4.0,13.0,14.0,1.0,,3.0,27.0,2.0,2.0,,,,3.0,,1.0,12.0,,3.0,19.0,15.0,2.0,1.0,,1.0,2.0,,,2.0,,,5.0,,10.0,3.0,,5.0,5.0,5.0,10.0,1.0,2.0,,,3.0,,1.0,1.0,4.0,,5.0,,1.0,1.0,1.0,1.0,14.0,2.0,1.0,,,,,,,0.5333333333333333,0.5,0.5588235294117647,0.5,0.2,0.3333333333333333,0.625,0.75,,0.5555555555555556,0.8333333333333334,,0.75,,81.85263157894737,1.0,18.384615384615383,16.857142857142858,17.46153846153846,15.214285714285714,0.13333333333333333,0.13333333333333333,,0.2,,,,,0.5,,0.7333333333333333,,0.5432642857142856,0.8966,0.10526315789473684,4.866666666666666,30.46666666666667,0.07692307692307693,6.0,8.0,1.0,1.0,1.0,1.0,2.0,,,8.0,3.0,2.0,,5.0,1.0,10.0,6.0,2.0,5.0,3.0,2.0,,2.0,2.0,1.0,,3.0,0.625,0.7142857142857143,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.5333333333333333,0.75,0.75,0.5,1.0,1.0,1.0,,,,0.5,1.0,,0.5,1.0,0.48825,0.17647058823529413,0.21428571428571427,0.2631578947368421,2.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1610612741,2016,2015-16,True
1626171-201565-202703-202710-2200,1610612741,"Bobby Portis, Derrick Rose, Nikola Mirotic, Jimmy Butler, Pau Gasol","Portis, Rose, Mirotic, Butler, Gasol",1626171-201565-202703-202710-2200,CHI,325.0,4,5.0,-2.0,11.0,11.0,3.0,1.0,1.0,22.0,3.0,2.0,,,,2.0,,1.0,8.0,,2.0,12.0,14.0,1.0,3.0,,1.0,4.0,,,2.0,,,2.0,,4.0,,1.0,2.0,4.0,1.0,5.0,1.0,,,,1.0,,2.0,3.0,1.0,,2.0,,1.0,1.0,1.0,,10.0,4.0,3.0,1.0,,,,,,0.5,0.5,0.5454545454545454,0.5,0.2,1.0,0.2857142857142857,,1.0,0.375,0.2,,,,97.47692307692307,,13.727272727272727,15.818181818181818,12.909090909090908,15.090909090909092,0.3,0.2,,0.2,,,,,0.25,,0.5,,0.5146200000000001,0.5055875,0.3333333333333333,8.15,25.0,0.2727272727272727,3.0,3.0,,,1.0,1.0,,2.0,,5.0,2.0,1.0,,2.0,2.0,4.0,6.0,,2.0,1.0,,1.0,1.0,,,,1.0,0.4,0.4,0.625,1.0,0.6666666666666666,1.0,1.0,0.5,,,0.5,,1.0,0.3,1.0,1.0,0.3333333333333333,,,,1.0,1.0,0.5,,,,0.25,1.0,,0.09090909090909091,0.1111111111111111,0.16666666666666666,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202703-202710-2399,1610612741,"Bobby Portis, Derrick Rose, Nikola Mirotic, Jimmy Butler, Mike Dunleavy","Portis, Rose, Mirotic, Butler, Dunleavy",1626171-201565-202703-202710-2399,CHI,617.0,2,10.0,-2.0,21.0,21.0,,3.0,3.0,42.0,3.0,4.0,,,2.0,4.0,,,15.0,2.0,4.0,24.0,26.0,2.0,,,,,6.0,,4.0,2.0,2.0,6.0,2.0,14.0,2.0,3.0,5.0,8.0,3.0,11.0,3.0,2.0,,,5.0,,5.0,9.0,3.0,1.0,2.0,,2.0,2.0,2.0,1.0,19.0,,,1.0,,1.0,0.5,,0.5,0.5789473684210527,,0.631578947368421,,0.21052631578947367,0.6,0.7142857142857143,0.2857142857142857,1.0,0.8,0.3333333333333333,0.5,0.3333333333333333,1.0,98.0226904376013,0.5,15.047619047619047,14.333333333333334,14.285714285714286,14.142857142857142,0.15789473684210525,0.21052631578947367,,0.21052631578947367,0.5,0.5,1.0,,,,0.631578947368421,0.5,0.5556526315789473,,,6.64,26.25,,6.0,8.0,2.0,2.0,,,1.0,1.0,,8.0,2.0,2.0,,5.0,,8.0,8.0,2.0,4.0,3.0,,1.0,1.0,1.0,,1.0,2.0,0.5,0.5714285714285714,0.5333333333333333,1.0,,1.0,1.25,0.5,,0.3333333333333333,0.5,1.0,1.0,0.42105263157894735,0.75,0.8571428571428571,0.5,0.3333333333333333,0.3333333333333333,,0.25,0.25,1.0,1.0,1.0,,,,0.8225,0.10526315789473684,0.13333333333333333,0.20833333333333334,,,,,,,1.0,,1.0,,,3.0,2.0,,0.06666666666666667,,,,,,,,,,,0.125,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202703-203200-203926,1610612741,"Bobby Portis, Derrick Rose, Nikola Mirotic, Justin Holiday, Doug McDermott","Portis, Rose, Mirotic, Holiday, McDermott",1626171-201565-202703-203200-203926,CHI,651.0,5,11.0,-3.0,21.0,20.0,3.0,3.0,2.0,41.0,3.0,9.0,2.0,,2.0,4.0,,,17.0,3.0,6.0,22.0,25.0,1.0,4.0,,,4.0,9.0,,4.0,2.0,3.0,7.0,2.0,17.0,3.0,1.0,4.0,5.0,3.0,8.0,,,,,,,1.0,2.0,7.0,1.0,1.0,,1.0,,1.0,1.0,22.0,4.0,3.0,,,1.0,0.5,,0.5,0.45652173913043476,0.5,0.4782608695652174,0.5,0.2608695652173913,,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.5555555555555556,0.21428571428571427,0.3333333333333333,1.0,0.5,90.69124423963135,1.0,17.666666666666668,14.0,16.38095238095238,12.95,0.13043478260869565,0.391304347826087,0.08695652173913043,0.17391304347826086,0.5,0.5,1.0,,,,0.4782608695652174,0.5,0.4613195652173913,0.348725,0.18181818181818182,11.147058823529411,24.400000000000002,0.14285714285714285,3.0,5.0,,,1.0,1.0,,3.0,,6.0,1.0,,1.0,,2.0,8.0,4.0,,4.0,3.0,,1.0,,3.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.35294117647058826,,0.5,,,,,0.3333333333333333,,0.5,1.0,0.21739130434782608,0.6,0.6,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.25,1.0,0.451425,0.043478260869565216,0.058823529411764705,,,,,,,1.0,,,1.0,1.0,,,1.0,,0.058823529411764705,0.3333333333333333,,0.5,0.5,1.0,,,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202703-203200-2399,1610612741,"Bobby Portis, Derrick Rose, Nikola Mirotic, Justin Holiday, Mike Dunleavy","Portis, Rose, Mirotic, Holiday, Dunleavy",1626171-201565-202703-203200-2399,CHI,168.0,1,3.0,-4.0,5.0,5.0,,,2.0,10.0,,2.0,,,,2.0,,,5.0,,2.0,2.0,6.0,2.0,,,,,,,2.0,,,,,,2.0,1.0,1.0,2.0,3.0,5.0,,1.0,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,0.14285714285714285,,0.14285714285714285,,0.2857142857142857,,1.0,0.5,1.0,1.0,0.5,,1.0,1.0,85.71428571428572,,24.4,9.2,22.4,9.2,,0.2857142857142857,,0.2857142857142857,,,,,,,0.7142857142857143,,0.48542142857142856,,,9.64,25.05,,,3.0,,2.0,,,,1.0,1.0,1.0,,,1.0,,,,2.0,,,,,,1.0,,,,,,,0.2,,,,,0.5,0.3333333333333333,1.0,0.5,,,0.42857142857142855,,,,,,,0.5,0.5,,0.6666666666666666,,0.3333333333333333,,,0.57375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202703-203503-203926,1610612741,"Bobby Portis, Derrick Rose, Nikola Mirotic, Tony Snell, Doug McDermott","Portis, Rose, Mirotic, Snell, McDermott",1626171-201565-202703-203503-203926,CHI,25.0,1,,,1.0,1.0,,,,2.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,115.19999999999999,,12.0,13.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202710-202734-2200,1610612741,"Bobby Portis, Derrick Rose, Jimmy Butler, E'Twaun Moore, Pau Gasol","Portis, Rose, Butler, Moore, Gasol",1626171-201565-202710-202734-2200,CHI,128.0,2,2.0,2.0,4.0,5.0,,,1.0,9.0,2.0,1.0,,,,,,,4.0,,,6.0,4.0,1.0,,,,,,,,,,1.0,,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,3.0,,,,,,,,4.0,,,,,,,,,0.75,,0.75,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,1.0,,101.25,,15.25,13.4,15.25,12.0,0.5,0.25,,,,,,,,,0.25,,0.4476,,,8.175,,,1.0,1.0,1.0,1.0,,,2.0,,,3.0,,1.0,,2.0,,2.0,4.0,2.0,1.0,,1.0,,,1.0,,,,0.3333333333333333,0.5,0.75,1.0,,1.0,1.0,,,1.0,,,,0.25,1.0,1.0,,1.0,1.0,0.5,,,,1.0,1.0,,,,0.5142,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202710-203200-203926,1610612741,"Bobby Portis, Derrick Rose, Jimmy Butler, Justin Holiday, Doug McDermott","Portis, Rose, Butler, Holiday, McDermott",1626171-201565-202710-203200-203926,CHI,55.0,2,1.0,1.0,5.0,3.0,2.0,3.0,1.0,8.0,1.0,,,,,,,,1.0,,,3.0,2.0,1.0,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,4.0,1.0,,,,,3.0,2.0,2.0,,1.0,,,,,,,0.5,1.0,,1.0,,,1.0,1.0,,,,1.0,209.45454545454547,,5.4,9.333333333333334,4.4,9.333333333333334,1.0,,,,,,,,,,,,0.4316,,0.6666666666666666,4.3,,0.4,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4316,0.5,0.5,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202710-203200-2200,1610612741,"Bobby Portis, Derrick Rose, Jimmy Butler, Justin Holiday, Pau Gasol","Portis, Rose, Butler, Holiday, Gasol",1626171-201565-202710-203200-2200,CHI,98.0,2,2.0,3.0,4.0,2.0,2.0,2.0,,6.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,7.0,4.0,,,1.0,1.0,5.0,3.0,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,7.0,5.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.25,1.5,1.1666666666666667,1.25,0.5,,,,,,,,,,88.16326530612245,,12.5,24.0,12.5,18.5,,0.5,0.5,,,,,1.0,,,0.5,,0.47145,0.5187,0.7142857142857143,18.4,23.1,0.5,,,,,,,,1.0,,1.0,2.0,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.3333333333333333,0.5,,,,,,,1.0,,2.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202710-203200-2399,1610612741,"Bobby Portis, Derrick Rose, Jimmy Butler, Justin Holiday, Mike Dunleavy","Portis, Rose, Butler, Holiday, Dunleavy",1626171-201565-202710-203200-2399,CHI,150.0,1,2.0,2.0,4.0,4.0,,,1.0,8.0,1.0,1.0,,,,1.0,,,3.0,,1.0,6.0,4.0,,,,,,,,1.0,,,1.0,,2.0,,,2.0,2.0,1.0,3.0,1.0,,,1.0,1.0,,1.0,3.0,,,,,,,,,6.0,,,,,,,,,0.75,,0.75,,0.25,1.0,0.6666666666666666,,,0.6666666666666666,1.0,,,,76.8,,16.5,21.0,16.0,18.75,0.25,0.25,,0.25,,,,,,,0.5,,0.4299625,,,9.433333333333334,25.4,,1.0,1.0,,,,,1.0,1.0,,3.0,,,,,,2.0,4.0,,1.0,,1.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,1.0,,1.0,0.25,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202710-203503-203926,1610612741,"Bobby Portis, Derrick Rose, Jimmy Butler, Tony Snell, Doug McDermott","Portis, Rose, Butler, Snell, McDermott",1626171-201565-202710-203503-203926,CHI,240.0,1,4.0,7.0,9.0,8.0,,8.0,,17.0,,1.0,1.0,,2.0,4.0,,,4.0,3.0,5.0,15.0,8.0,,,,,,9.0,,4.0,2.0,3.0,6.0,2.0,15.0,,1.0,1.0,3.0,,3.0,,,,,,,2.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,15.0,,,,,1.0,0.6,,0.6,0.8333333333333334,,0.8333333333333334,,0.5555555555555556,,0.5,,0.5,0.5,,,,0.5,102.0,1.0,13.11111111111111,15.25,13.11111111111111,14.75,,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.5,0.5,1.0,,,,0.8888888888888888,0.5,0.6399944444444444,,,3.95,24.46,,3.0,3.0,,,,,,,,3.0,,,,,,6.0,,,3.0,3.0,,,,1.0,1.0,,,1.0,1.0,0.75,,,,,,,,,0.5,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202710-203503-2200,1610612741,"Bobby Portis, Derrick Rose, Jimmy Butler, Tony Snell, Pau Gasol","Portis, Rose, Butler, Snell, Gasol",1626171-201565-202710-203503-2200,CHI,628.0,3,10.0,-3.0,19.0,19.0,9.0,8.0,1.0,38.0,2.0,6.0,1.0,1.0,2.0,5.0,,2.0,10.0,2.0,6.0,21.0,24.0,1.0,5.0,,3.0,7.0,6.0,,5.0,2.0,2.0,6.0,2.0,14.0,,,6.0,6.0,1.0,7.0,,1.0,,,1.0,1.0,,,5.0,,7.0,,,,,,19.0,7.0,9.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.5625,0.375,0.5526315789473685,0.3888888888888889,0.375,,0.75,,,0.75,0.125,,,,87.13375796178345,,15.736842105263158,17.31578947368421,15.368421052631579,17.157894736842106,0.125,0.375,0.0625,0.3125,0.4,0.4,1.0,0.125,0.25,,0.5,0.4,0.490625,0.46870625,0.3333333333333333,13.34,25.0,0.47368421052631576,2.0,2.0,,,1.0,1.0,1.0,3.0,,6.0,3.0,1.0,,2.0,3.0,8.0,4.0,,4.0,,1.0,3.0,1.0,2.0,2.0,,4.0,0.6666666666666666,0.6666666666666666,0.6,1.0,0.6,1.0,1.0,0.25,,,0.3333333333333333,1.0,0.6666666666666666,0.125,1.0,1.0,,0.5,0.5,1.0,0.5,0.5,1.0,,,,0.125,1.0,0.3911,0.21052631578947367,0.3076923076923077,0.09523809523809523,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202710-203926-2200,1610612741,"Bobby Portis, Derrick Rose, Jimmy Butler, Doug McDermott, Pau Gasol","Portis, Rose, Butler, McDermott, Gasol",1626171-201565-202710-203926-2200,CHI,749.0,7,12.0,6.0,27.0,25.0,,2.0,1.0,52.0,4.0,1.0,1.0,,1.0,6.0,,,12.0,1.0,7.0,25.0,19.0,,,,,,3.0,,6.0,1.0,1.0,8.0,1.0,17.0,,7.0,7.0,15.0,,15.0,3.0,2.0,,1.0,5.0,,2.0,7.0,1.0,,2.0,,1.0,1.0,1.0,,22.0,,,,,1.0,0.14285714285714285,,0.14285714285714285,0.6052631578947368,,0.625,,0.3684210526315789,0.6,0.5833333333333334,,0.875,0.7,,,0.75,0.875,99.97329773030708,,12.555555555555555,16.4,12.0,15.48,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.3157894736842105,0.16666666666666666,0.16666666666666666,1.0,,,,0.7368421052631579,0.16666666666666666,0.5569236842105263,,,5.716666666666666,25.071428571428573,,6.0,7.0,,,,,3.0,1.0,1.0,10.0,2.0,,1.0,3.0,,14.0,6.0,,7.0,5.0,1.0,1.0,,1.0,1.0,,1.0,0.7,0.7,0.8333333333333334,,,1.5,1.5,,,,,0.3333333333333333,0.6,0.3684210526315789,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.75,0.75,0.3333333333333333,1.0,1.0,1.0,,,1.0,,,,0.05,0.07692307692307693,0.12,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1610612741,2016,2015-16,True
1626171-201565-202710-2200-2399,1610612741,"Bobby Portis, Derrick Rose, Jimmy Butler, Pau Gasol, Mike Dunleavy","Portis, Rose, Butler, Gasol, Dunleavy",1626171-201565-202710-2200-2399,CHI,2316.0,5,39.0,15.0,72.0,72.0,5.0,10.0,12.0,144.0,16.0,18.0,4.0,,5.0,14.0,,2.0,49.0,7.0,18.0,84.0,69.0,8.0,2.0,,2.0,4.0,18.0,3.0,14.0,5.0,6.0,16.0,4.0,38.0,9.0,8.0,24.0,34.0,14.0,48.0,4.0,5.0,1.0,1.0,9.0,,6.0,12.0,15.0,1.0,20.0,,4.0,2.0,4.0,1.0,73.0,4.0,5.0,1.0,,0.8571428571428571,0.3888888888888889,,0.3888888888888889,0.5,0.25,0.5454545454545454,0.4,0.26865671641791045,0.4444444444444444,0.6486486486486487,0.34615384615384615,0.6666666666666666,0.6530612244897959,0.3783783783783784,0.36363636363636365,0.6666666666666666,0.7777777777777778,89.53367875647668,0.25,15.430555555555555,16.73611111111111,14.444444444444445,15.916666666666666,0.23880597014925373,0.26865671641791045,0.05970149253731343,0.208955223880597,0.35714285714285715,0.35714285714285715,0.8,,0.5,,0.4925373134328358,0.35714285714285715,0.4924231343283582,0.4233125,0.047619047619047616,10.151020408163264,24.844444444444445,0.06944444444444445,8.0,15.0,3.0,6.0,,,5.0,10.0,1.0,23.0,17.0,4.0,1.0,11.0,1.0,20.0,26.0,6.0,10.0,4.0,1.0,5.0,5.0,3.0,2.0,2.0,10.0,0.43478260869565216,0.5,0.46938775510204084,0.5,0.5,0.4444444444444444,0.5,0.45454545454545453,0.5714285714285714,0.125,0.3333333333333333,0.2,0.7857142857142857,0.22388059701492538,0.5333333333333333,0.5714285714285714,0.5,0.3125,0.35714285714285715,0.2,0.5555555555555556,0.5555555555555556,0.5,0.6666666666666666,0.5,0.1111111111111111,,,0.5521142857142857,0.12987012987012986,0.1694915254237288,0.13095238095238096,,,,1.0,0.3333333333333333,2.0,3.0,2.0,3.0,2.0,,3.0,,,0.061224489795918366,0.125,,0.5,0.6666666666666666,1.0,,1.0,1.0,1.0,,0.06666666666666667,0.3333333333333333,,2.0,1.0,1.0,2.0,1.0,,1.0,,1.0,0.030303030303030304,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,0.05555555555555555,,,,0.25,1610612741,2016,2015-16,True
