EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG3A,FtPoints,SecondChanceFG3A,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,DefRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LongMidRangeFGM,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,AtRimAssists,2pt And 1 Free Throw Trips,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,Assisted3sPct,SecondChanceFg3Pct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DeadBallTurnovers,Technical Free Throw Trips,Blocked3s,BlockedCorner3,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,BlockingFoulsDrawn,Steals,LostBallSteals,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,PenaltyFtPoints,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassSteals,Travels,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceFtPoints,HeaveAttempts,BadPassOutOfBoundsTurnovers,LostBallTurnovers,BlockedAtRim,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,DefAtRimReboundPct,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Offensive Fouls,SelfOReb,SelfORebPct,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Charge Fouls,PenaltyCorner3FGM,BlockedArc3,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
201567-202389-203521-2544-2747,1610612739,"Kevin Love, Timofey Mozgov, Matthew Dellavedova, LeBron James, JR Smith","Love, Mozgov, Dellavedova, James, Smith",201567-202389-203521-2544-2747,CLE,9771.0,35,163.0,12.0,317.0,306.0,56.0,59.0,36.0,623.0,42.0,75.0,9.0,22.0,8.0,12.0,21.0,56.0,99.0,211.0,351.0,339.0,12.0,26.0,37.0,13.0,34.0,54.0,86.0,6.0,33.0,43.0,149.0,314.0,54.0,56.0,0.46919431279620855,0.46153846153846156,0.38235294117647056,0.5017064846416383,0.43548387096774194,0.40425531914893614,0.5401234567901234,0.4868421052631579,0.47368421052631576,0.2972972972972973,0.26875,0.2571428571428571,91.81455326988026,15.378548895899053,16.0,14.74763406940063,15.336601307189543,0.25597269624573377,0.56,0.65625,0.19112627986348124,0.375,0.3888888888888889,0.7096774193548387,0.4090909090909091,0.2553191489361702,0.6666666666666666,0.5358361774744027,0.5006054607508532,0.5439288461538462,0.49664574468085104,0.10541310541310542,0.15384615384615385,9.825118483412322,0.17665615141955837,80.0,59.0,4.0,82.0,57.0,5.0,59.0,13.0,39.0,106.0,17.0,12.0,33.0,27.0,1.0,64.0,59.0,70.0,31.0,16.0,8.0,16.0,0.27986348122866894,0.061611374407582936,0.14666666666666667,0.5151515151515151,0.7090909090909091,0.7372262773722628,0.3023255813953488,0.675,0.8,0.27303754266211605,0.20136518771331058,0.12903225806451613,0.102803738317757,0.1308016877637131,24.835365853658537,36.0,112.0,56.0,82.0,22.0,190.0,62.0,0.5656565656565656,0.5833333333333334,0.7560975609756098,0.8571428571428571,0.45,0.45,0.6111111111111112,20.0,3.0,8.0,32.0,4.0,13.0,18.0,20.0,24.0,5.0,0.3902439024390244,0.3076923076923077,0.3902439024390244,0.5714285714285714,0.3389830508474576,0.3389830508474576,0.1702127659574468,0.375,0.3389830508474576,12.0,23.0,1.0,1.0,78.0,26.0,14.0,12.0,10.0,0.8125,0.2,0.47619047619047616,0.07849829351535836,0.5217391304347826,0.5217391304347826,1.0,0.7,0.25,1.0,16.0,1.0,,,10.0,0.625,0.03571428571428571,0.8125,,36.0,9.0,9.0,2.0,3.0,16.0,10.0,,5.0,27.0,4.0,3.0,3.0,6.0,,1.0,,0.20408163265306123,0.15789473684210525,10.0,,4.0,5.0,8.0,0.3333333333333333,0.5555555555555556,5.0,2.0,3.0,0.36363636363636365,0.6666666666666666,0.10638297872340426,0.023809523809523808,3.0,4.0,0.027210884353741496,,2.0,1.0,0.03225806451612903,,,,,1.0,2.0,1.0,,0.2,3.0,,,,,3.0,,,,,1610612739,2016,2015-16,True
201567-202389-203521-2590-2747,1610612739,"Kevin Love, Timofey Mozgov, Matthew Dellavedova, Mo Williams, JR Smith","Love, Mozgov, Dellavedova, Williams, Smith",201567-202389-203521-2590-2747,CLE,146.0,1,2.0,-4.0,5.0,4.0,,4.0,,9.0,1.0,2.0,,,,,,,1.0,4.0,2.0,6.0,,,,,,,,,,,1.0,2.0,,,0.25,,,0.25,,,0.25,,,,,,88.76712328767124,18.8,13.0,18.8,13.0,0.5,0.5,0.5,,,,,,,,0.5,0.44285,,,,,11.1,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,0.5,,,,,,,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,True
201567-202389-2210-2544-2590,1610612739,"Kevin Love, Timofey Mozgov, Richard Jefferson, LeBron James, Mo Williams","Love, Mozgov, Jefferson, James, Williams",201567-202389-2210-2544-2590,CLE,2300.0,7,38.0,25.0,72.0,72.0,5.0,5.0,8.0,144.0,16.0,23.0,2.0,3.0,2.0,2.0,5.0,12.0,31.0,57.0,95.0,70.0,6.0,8.0,13.0,2.0,3.0,11.0,32.0,4.0,7.0,10.0,41.0,82.0,11.0,5.0,0.543859649122807,0.75,0.6666666666666666,0.5972222222222222,0.6666666666666666,1.0,0.6089743589743589,0.65,0.9166666666666666,0.2692307692307692,0.2727272727272727,0.2857142857142857,90.15652173913043,15.86111111111111,16.083333333333332,15.083333333333334,15.458333333333334,0.3194444444444444,0.6956521739130435,0.8,0.16666666666666666,0.4166666666666667,0.45454545454545453,0.3333333333333333,0.6666666666666666,0.4,1.0,0.5277777777777778,0.5160868055555556,0.5122428571428571,0.57793,0.1368421052631579,0.11578947368421053,8.896491228070175,0.06944444444444445,22.0,13.0,,15.0,9.0,1.0,13.0,4.0,10.0,31.0,2.0,1.0,5.0,10.0,,14.0,12.0,13.0,7.0,4.0,,4.0,0.20833333333333334,0.07017543859649122,0.13043478260869565,0.4,0.7142857142857143,0.7435897435897436,0.25,0.6,1.0,0.3055555555555556,0.18055555555555555,,0.08974358974358974,0.1111111111111111,25.5,10.0,30.0,15.0,22.0,4.0,51.0,19.0,0.4838709677419355,0.5172413793103449,0.76,0.8888888888888888,0.45454545454545453,0.45454545454545453,0.4,8.0,2.0,2.0,8.0,2.0,2.0,3.0,8.0,10.0,1.0,0.5333333333333333,1.0,0.5333333333333333,0.625,0.6153846153846154,0.6153846153846154,0.4,1.0,0.6153846153846154,,2.0,,,21.0,7.0,7.0,,1.0,0.875,,0.2,0.027777777777777776,,,,0.875,,,3.0,,,,3.0,0.75,0.08333333333333333,0.6666666666666666,,4.0,1.0,,,,1.0,2.0,1.0,2.0,3.0,2.0,,,,,1.0,0.5,0.2857142857142857,0.2,1.0,,,1.0,4.0,0.2857142857142857,,,,,0.5,0.7,,,1.0,3.0,0.10344827586206896,,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,2.0,,,,,1610612739,2016,2015-16,True
201567-202389-2210-2544-2747,1610612739,"Kevin Love, Timofey Mozgov, Richard Jefferson, LeBron James, JR Smith","Love, Mozgov, Jefferson, James, Smith",201567-202389-2210-2544-2747,CLE,35.0,1,1.0,-2.0,,1.0,,,,1.0,,,,,,,,,,,1.0,3.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,0.5,,0.5,,,,41.14285714285714,,26.0,,26.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,True
201567-202389-2210-2590-2747,1610612739,"Kevin Love, Timofey Mozgov, Richard Jefferson, Mo Williams, JR Smith","Love, Mozgov, Jefferson, Williams, Smith",201567-202389-2210-2590-2747,CLE,368.0,6,6.0,6.0,11.0,10.0,1.0,,2.0,21.0,,1.0,,,,,1.0,4.0,2.0,7.0,19.0,13.0,,2.0,2.0,,,2.0,2.0,,2.0,3.0,7.0,17.0,2.0,1.0,0.2857142857142857,,,0.5909090909090909,,,0.6785714285714286,0.3333333333333333,1.0,0.4,0.5,0.3333333333333333,82.17391304347825,17.454545454545453,17.6,14.636363636363637,16.0,0.09090909090909091,,,0.36363636363636365,0.25,0.25,,,,,0.45454545454545453,0.4988045454545454,0.398,,0.10526315789473684,0.10526315789473684,10.914285714285715,0.09090909090909091,2.0,4.0,,4.0,6.0,,4.0,1.0,4.0,4.0,,,,,,1.0,4.0,6.0,3.0,1.0,,1.0,0.36363636363636365,0.14285714285714285,1.0,,1.0,0.6666666666666666,,1.0,1.0,0.18181818181818182,0.36363636363636365,,0.21428571428571427,0.3,26.025,1.0,2.0,1.0,3.0,1.0,8.0,,0.5,0.5,,,0.5,0.5,1.0,3.0,,,3.0,,,3.0,3.0,,,0.75,,0.75,,0.75,0.75,,,0.75,,,,,6.0,2.0,2.0,,,0.6666666666666666,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,True
201567-202389-2544-2590-2747,1610612739,"Kevin Love, Timofey Mozgov, LeBron James, Mo Williams, JR Smith","Love, Mozgov, James, Williams, Smith",201567-202389-2544-2590-2747,CLE,9247.0,15,154.0,-4.0,301.0,301.0,17.0,28.0,32.0,602.0,51.0,89.0,15.0,19.0,2.0,2.0,30.0,66.0,106.0,215.0,317.0,321.0,18.0,26.0,38.0,6.0,8.0,27.0,120.0,26.0,27.0,35.0,137.0,279.0,27.0,17.0,0.4930232558139535,0.6923076923076923,0.75,0.48363636363636364,0.6,0.8181818181818182,0.5283333333333333,0.6129032258064516,0.9,0.24770642201834864,0.23178807947019867,0.25,93.74716124148372,14.90033222591362,15.820598006644518,14.418604651162791,14.727574750830565,0.3236363636363636,0.5730337078651685,0.6538461538461539,0.24,0.45454545454545453,0.4838709677419355,0.6333333333333333,0.7894736842105263,0.18181818181818182,1.0,0.5418181818181819,0.5127992727272728,0.5409700000000001,0.5263772727272727,0.11987381703470032,0.08517350157728706,8.094883720930232,0.05647840531561462,60.0,46.0,2.0,60.0,51.0,4.0,46.0,15.0,39.0,102.0,15.0,12.0,37.0,27.0,2.0,52.0,55.0,59.0,26.0,14.0,4.0,15.0,0.21818181818181817,0.06976744186046512,0.12359550561797752,0.40540540540540543,0.7959183673469388,0.6884057971014492,0.08571428571428572,0.8055555555555556,0.7692307692307693,0.21818181818181817,0.16727272727272727,0.06666666666666667,0.0945945945945946,0.1111111111111111,24.983333333333334,25.0,92.0,46.0,64.0,15.0,146.0,56.0,0.4339622641509434,0.4946236559139785,0.6292134831460674,0.84,0.4166666666666667,0.4166666666666667,0.6,12.0,,1.0,18.0,2.0,3.0,,12.0,22.0,7.0,0.3,0.6666666666666666,0.3,0.43137254901960786,0.2608695652173913,0.2608695652173913,0.09090909090909091,,0.2608695652173913,6.0,14.0,,,54.0,18.0,12.0,6.0,9.0,1.0,,0.3,0.05090909090909091,0.42857142857142855,0.42857142857142855,1.0,1.0,,,22.0,,1.0,,8.0,0.5333333333333333,0.06060606060606061,0.5666666666666667,3.0,31.0,8.0,2.0,4.0,1.0,9.0,8.0,,7.0,23.0,,3.0,4.0,1.0,,0.875,,0.19047619047619047,0.20588235294117646,2.0,,10.0,3.0,8.0,0.39473684210526316,0.06666666666666667,2.0,2.0,1.0,0.125,0.5294117647058824,0.18181818181818182,0.03225806451612903,4.0,5.0,0.03676470588235294,3.0,6.0,2.0,0.06666666666666667,,,,,,1.0,2.0,1.0,1.0,2.0,,,,,,,2.0,1.0,,1610612739,2016,2015-16,True
201567-202681-202684-202697-203521,1610612739,"Kevin Love, Kyrie Irving, Tristan Thompson, Iman Shumpert, Matthew Dellavedova","Love, Irving, Thompson, Shumpert, Dellavedova",201567-202681-202684-202697-203521,CLE,1978.0,13,33.0,9.0,61.0,56.0,9.0,10.0,7.0,117.0,8.0,14.0,,2.0,2.0,3.0,8.0,20.0,20.0,42.0,66.0,57.0,1.0,5.0,5.0,5.0,7.0,11.0,14.0,,5.0,9.0,29.0,61.0,11.0,9.0,0.47619047619047616,0.2,0.7142857142857143,0.5,0.4166666666666667,0.625,0.5238095238095238,0.4166666666666667,0.6111111111111112,0.22727272727272727,0.28125,0.16666666666666666,85.17694641051567,16.491803278688526,17.357142857142858,15.60655737704918,15.714285714285714,0.2413793103448276,0.5714285714285714,0.7272727272727273,0.3448275862068966,0.4,0.4,0.3333333333333333,,0.375,0.6666666666666666,0.5172413793103449,0.5024681034482759,0.45505000000000007,0.552525,0.07575757575757576,0.16666666666666666,7.666666666666667,0.14754098360655737,8.0,12.0,1.0,16.0,8.0,1.0,12.0,4.0,9.0,20.0,5.0,4.0,9.0,8.0,,19.0,19.0,11.0,5.0,6.0,5.0,6.0,0.27586206896551724,0.09523809523809523,0.21428571428571427,0.5555555555555556,0.6923076923076923,0.5294117647058824,0.25,0.7272727272727273,0.5,0.13793103448275862,0.20689655172413793,0.16666666666666666,0.08064516129032258,0.10869565217391304,24.94375,4.0,26.0,13.0,18.0,3.0,41.0,9.0,0.65,0.65,0.42857142857142855,0.75,0.5,0.5714285714285714,0.75,5.0,,1.0,6.0,,1.0,3.0,5.0,5.0,1.0,0.375,,0.375,0.625,0.4166666666666667,0.4166666666666667,0.125,,0.4166666666666667,1.0,4.0,1.0,1.0,15.0,5.0,4.0,1.0,5.0,0.8333333333333334,1.0,0.625,0.06896551724137931,0.25,0.25,1.0,0.8,1.0,,4.0,,,,2.0,0.3333333333333333,,0.2222222222222222,,7.0,4.0,1.0,,3.0,1.0,4.0,,2.0,3.0,3.0,1.0,1.0,,0.125,1.0,,0.4,0.42857142857142855,,,,1.0,1.0,0.3333333333333333,,,,1.0,0.3333333333333333,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1610612739,2016,2015-16,True
201567-202681-202684-202697-2210,1610612739,"Kevin Love, Kyrie Irving, Tristan Thompson, Iman Shumpert, Richard Jefferson","Love, Irving, Thompson, Shumpert, Jefferson",201567-202681-202684-202697-2210,CLE,1352.0,9,23.0,-17.0,41.0,42.0,3.0,1.0,2.0,83.0,6.0,10.0,1.0,3.0,,,5.0,10.0,13.0,28.0,37.0,54.0,1.0,3.0,2.0,1.0,1.0,4.0,10.0,,3.0,4.0,18.0,35.0,4.0,3.0,0.4642857142857143,0.3333333333333333,1.0,0.4027777777777778,0.3333333333333333,0.5,0.4625,0.3333333333333333,0.6666666666666666,0.2,0.18181818181818182,0.2,88.40236686390531,17.048780487804876,15.547619047619047,16.658536585365855,14.238095238095237,0.2777777777777778,0.6,0.6,0.2777777777777778,0.5,0.5555555555555556,1.0,0.3333333333333333,,,0.5,0.4951569444444444,0.61015,0.424225,0.05405405405405406,0.10810810810810811,8.885714285714286,0.07317073170731707,8.0,7.0,,8.0,8.0,,7.0,1.0,3.0,14.0,2.0,1.0,4.0,6.0,,12.0,11.0,8.0,1.0,3.0,1.0,3.0,0.2222222222222222,0.03571428571428571,,0.5,0.75,0.7777777777777778,0.16666666666666666,1.0,0.5,0.2222222222222222,0.19444444444444445,,0.02702702702702703,0.034482758620689655,25.5875,2.0,16.0,8.0,9.0,2.0,19.0,11.0,0.6153846153846154,0.6153846153846154,0.7857142857142857,0.8,0.25,0.25,1.0,,,1.0,1.0,,1.0,,,4.0,,0.125,,0.125,0.6666666666666666,,,0.5,,,1.0,1.0,,,3.0,1.0,,1.0,2.0,1.0,,0.4,0.027777777777777776,1.0,1.0,1.0,,,,2.0,,,,1.0,0.3333333333333333,0.1,0.8333333333333334,1.0,3.0,1.0,,1.0,1.0,2.0,1.0,,,2.0,,,3.0,,,,,0.14285714285714285,0.14285714285714285,,,1.0,1.0,2.0,0.25,1.0,,,1.0,,0.6666666666666666,,,1.0,2.0,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,True
201567-202681-202684-202697-2544,1610612739,"Kevin Love, Kyrie Irving, Tristan Thompson, Iman Shumpert, LeBron James","Love, Irving, Thompson, Shumpert, James",201567-202681-202684-202697-2544,CLE,2578.0,20,43.0,-24.0,89.0,84.0,17.0,32.0,10.0,173.0,16.0,26.0,2.0,4.0,5.0,7.0,3.0,14.0,19.0,47.0,69.0,93.0,2.0,6.0,5.0,5.0,9.0,12.0,16.0,2.0,7.0,12.0,38.0,64.0,12.0,17.0,0.40425531914893614,0.3333333333333333,0.5555555555555556,0.3783783783783784,0.25,0.4166666666666667,0.42073170731707316,0.2777777777777778,0.46153846153846156,0.25,0.25,,96.63304887509697,13.775280898876405,16.095238095238095,13.213483146067416,15.25,0.35135135135135137,0.6153846153846154,0.6666666666666666,0.1891891891891892,0.21428571428571427,0.21428571428571427,0.5,0.5,0.5833333333333334,0.7142857142857143,0.7162162162162162,0.5170878378378378,0.5146357142857143,0.5247083333333333,0.07246376811594203,0.17391304347826086,6.178723404255319,0.19101123595505617,7.0,24.0,2.0,27.0,13.0,2.0,24.0,2.0,15.0,26.0,7.0,2.0,16.0,11.0,2.0,28.0,12.0,16.0,7.0,1.0,,1.0,0.36486486486486486,0.0425531914893617,0.07692307692307693,0.4375,0.8333333333333334,0.6470588235294118,0.5714285714285714,0.8181818181818182,0.8571428571428571,0.0945945945945946,0.32432432432432434,0.25,0.08641975308641975,0.12962962962962962,24.955555555555552,,22.0,11.0,16.0,,37.0,7.0,0.5789473684210527,0.6111111111111112,0.4375,0.5555555555555556,,,,6.0,,3.0,6.0,,3.0,3.0,6.0,9.0,,0.2222222222222222,,0.2222222222222222,0.5625,0.25,0.25,0.25,,0.25,,3.0,,,15.0,5.0,5.0,,2.0,0.8333333333333334,,0.6666666666666666,0.04054054054054054,,,,0.8333333333333334,,,9.0,,,,,,,0.3333333333333333,,7.0,3.0,3.0,2.0,3.0,2.0,5.0,,4.0,4.0,1.0,1.0,1.0,4.0,,1.0,,0.25,0.29411764705882354,1.0,,4.0,5.0,1.0,0.3,,,,1.0,,0.25,,,2.0,2.0,0.043478260869565216,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,1610612739,2016,2015-16,True
201567-202681-202684-202697-2590,1610612739,"Kevin Love, Kyrie Irving, Tristan Thompson, Iman Shumpert, Mo Williams","Love, Irving, Thompson, Shumpert, Williams",201567-202681-202684-202697-2590,CLE,118.0,2,2.0,2.0,3.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,73.22033898305085,19.333333333333332,20.0,19.333333333333332,16.666666666666668,0.3333333333333333,1.0,1.0,0.3333333333333333,,,1.0,1.0,0.5,1.0,0.3333333333333333,0.4054333333333333,0.4837,0.41135,0.5,0.5,6.866666666666667,0.3333333333333333,1.0,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612739,2016,2015-16,True
201567-202681-202684-202697-2747,1610612739,"Kevin Love, Kyrie Irving, Tristan Thompson, Iman Shumpert, JR Smith","Love, Irving, Thompson, Shumpert, Smith",201567-202681-202684-202697-2747,CLE,2844.0,9,47.0,3.0,94.0,88.0,33.0,30.0,8.0,182.0,18.0,26.0,3.0,4.0,5.0,9.0,7.0,21.0,32.0,58.0,103.0,100.0,5.0,7.0,14.0,9.0,20.0,38.0,30.0,2.0,8.0,10.0,40.0,89.0,38.0,33.0,0.5517241379310345,0.7142857142857143,0.45,0.5182926829268293,0.65,0.5357142857142857,0.5478723404255319,0.6363636363636364,0.5428571428571428,0.3076923076923077,0.23255813953488372,0.2857142857142857,92.15189873417722,14.914893617021276,16.386363636363637,14.191489361702128,14.988636363636363,0.3170731707317073,0.6923076923076923,0.8571428571428571,0.25609756097560976,0.3333333333333333,0.3684210526315789,0.4,0.75,0.32142857142857145,0.5555555555555556,0.6097560975609756,0.5165286585365854,0.57305,0.49009285714285716,0.13592233009708737,0.36893203883495146,7.177586206896552,0.35106382978723405,11.0,16.0,3.0,24.0,18.0,3.0,16.0,7.0,15.0,30.0,6.0,5.0,11.0,7.0,1.0,19.0,21.0,26.0,7.0,8.0,3.0,8.0,0.2926829268292683,0.1206896551724138,0.19230769230769232,0.5454545454545454,0.75,0.6304347826086957,0.75,0.7272727272727273,0.7777777777777778,0.13414634146341464,0.1951219512195122,0.3,0.08045977011494253,0.1111111111111111,24.9375,7.0,34.0,17.0,22.0,4.0,49.0,14.0,0.53125,0.5483870967741935,0.5384615384615384,0.75,0.6363636363636364,0.6363636363636364,0.5714285714285714,4.0,3.0,6.0,7.0,4.0,8.0,6.0,4.0,10.0,2.0,0.2916666666666667,0.5,0.2916666666666667,0.5555555555555556,0.25,0.25,0.21428571428571427,0.5,0.25,3.0,8.0,1.0,1.0,15.0,5.0,2.0,3.0,3.0,0.7142857142857143,0.3333333333333333,0.42857142857142855,0.0975609756097561,0.375,0.375,1.0,0.5,0.3333333333333333,,5.0,,,,2.0,0.25,0.09523809523809523,0.5555555555555556,,4.0,3.0,6.0,1.0,3.0,8.0,2.0,,1.0,1.0,1.0,,7.0,5.0,,1.0,,0.11764705882352941,0.08333333333333333,1.0,,1.0,1.0,5.0,0.125,0.6666666666666666,2.0,,6.0,0.2,0.46153846153846156,0.07142857142857142,,1.0,,,,3.0,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,1610612739,2016,2015-16,True
201567-202681-202684-203521-2210,1610612739,"Kevin Love, Kyrie Irving, Tristan Thompson, Matthew Dellavedova, Richard Jefferson","Love, Irving, Thompson, Dellavedova, Jefferson",201567-202681-202684-203521-2210,CLE,84.0,2,1.0,2.0,2.0,2.0,,,1.0,4.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,1.0,2.0,,,,2.0,,,1.0,3.0,,,,1.0,1.0,,0.5,1.0,,0.5,1.0,,,1.0,,68.57142857142857,18.0,24.0,14.0,24.0,0.5,1.0,1.0,,,,1.0,1.0,,,1.0,0.5255,,,1.0,,2.2,,,1.0,,1.0,,,1.0,,,2.0,,,1.0,,,,,,,1.0,,1.0,0.5,,,,,1.0,,,,,0.5,,,,25.1,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2016,2015-16,True
