EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,PtsAssisted2s,TwoPtAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,AtRimAssists,FTDefRebounds,LostBallTurnovers,Travels,Loose Ball Fouls,BlockingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,PenaltyTurnovers,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,AtRimPctBlocked,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsUnassisted3s,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,PenaltyFg3Pct,BlocksRecoveredPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,StepOutOfBoundsTurnovers,BlockingFouls,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,HeaveAttempts,Charge Fouls Drawn,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
1626168-202324-202330-202407-202692,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Elijah Millsap, Alec Burks","Lyles, Favors, Hayward, Millsap, Burks",1626168-202324-202330-202407-202692,UTA,391.0,3,7.0,2.0,15.0,15.0,1.0,8.0,2.0,30.0,3.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,4.0,10.0,1.0,3.0,11.0,9.0,1.0,1.0,2.0,8.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,7.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.4,1.0,0.4230769230769231,1.0,0.4230769230769231,1.0,0.23076923076923078,0.1,0.5,0.5,0.8571428571428571,0.16666666666666666,1.0,0.875,0.125,0.5,1.0,0.6666666666666666,1.0,1.0,110.48593350383632,14.133333333333333,11.933333333333334,14.0,11.866666666666667,0.3076923076923077,0.75,0.75,0.15384615384615385,0.3076923076923077,0.25,0.25,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5384615384615384,0.3333333333333333,0.4760846153846154,0.5756,0.07692307692307693,0.1,0.18181818181818182,9.620000000000001,24.7,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,False
1626168-202324-202330-202407-203504,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Elijah Millsap, Trey Burke","Lyles, Favors, Hayward, Millsap, Burke",1626168-202324-202330-202407-203504,UTA,291.0,2,5.0,-4.0,9.0,9.0,,1.0,2.0,18.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,,3.0,3.0,8.0,,3.0,7.0,11.0,2.0,3.0,4.0,4.0,,,3.0,,,,1.0,,2.0,2.0,,3.0,3.0,3.0,6.0,,,,,,,,2.0,3.0,,3.0,2.0,,1.0,3.0,,,,,,0.375,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.2916666666666667,0.6666666666666666,0.2727272727272727,,,,1.0,0.4,,1.0,0.375,,,1.0,1.0,,89.07216494845362,19.11111111111111,13.222222222222221,17.88888888888889,13.222222222222221,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2727272727272727,,,,0.6666666666666666,0.5,0.5454545454545454,,0.4763409090909091,0.4437,0.08333333333333333,0.1111111111111111,0.5714285714285714,9.2375,24.666666666666668,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.125,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,False
1626168-202324-202330-202692-203504,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Alec Burks, Trey Burke","Lyles, Favors, Hayward, Burks, Burke",1626168-202324-202330-202692-203504,UTA,679.0,5,11.0,-12.0,20.0,22.0,10.0,6.0,,42.0,1.0,4.0,,1.0,5.0,,3.0,1.0,2.0,3.0,12.0,1.0,3.0,14.0,26.0,,1.0,1.0,4.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,6.0,11.0,2.0,13.0,,,,2.0,1.0,2.0,4.0,2.0,4.0,,9.0,8.0,,4.0,13.0,10.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,,0.3,,0.3684210526315789,0.25,0.2,0.08333333333333333,0.2,0.5,0.75,0.2222222222222222,1.0,0.8333333333333334,0.18181818181818182,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,89.0721649484536,17.7,14.772727272727273,17.7,14.681818181818182,0.26666666666666666,0.25,0.25,0.3333333333333333,0.2,,,0.13333333333333333,0.5,0.5,1.0,1.0,,0.4666666666666667,0.5,0.48999333333333334,0.606,0.21052631578947367,0.25,0.07142857142857142,8.799999999999999,24.933333333333334,0.5,2.0,5.0,2.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,0.4,0.5,,1.0,4.0,1.0,1.0,1.0,2.0,9.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.2222222222222222,0.2,0.3076923076923077,1.0,1.0,1.0,0.06666666666666667,0.4,0.25,0.1,0.5100450000000001,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,False
1626168-202324-202330-202692-203526,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Alec Burks, Raul Neto","Lyles, Favors, Hayward, Burks, Neto",1626168-202324-202330-202692-203526,UTA,774.0,5,13.0,1.0,23.0,22.0,3.0,2.0,3.0,45.0,4.0,8.0,1.0,1.0,5.0,,7.0,,1.0,6.0,20.0,1.0,3.0,18.0,17.0,1.0,3.0,4.0,6.0,3.0,2.0,1.0,,3.0,1.0,4.0,,9.0,4.0,3.0,3.0,6.0,5.0,11.0,3.0,3.0,,4.0,2.0,1.0,5.0,1.0,8.0,,8.0,4.0,1.0,2.0,14.0,3.0,,1.0,0.3333333333333333,0.3333333333333333,0.3,0.3333333333333333,0.32608695652173914,0.25,0.3541666666666667,0.4,0.13043478260869565,0.15,0.2,0.8,0.75,0.2857142857142857,1.0,0.8571428571428571,0.3125,0.3333333333333333,1.0,0.6666666666666666,,1.0,83.72093023255813,20.130434782608695,14.136363636363637,18.304347826086957,13.818181818181818,0.34782608695652173,0.5,0.6666666666666666,0.21739130434782608,0.30434782608695654,,,0.043478260869565216,,,,0.25,1.0,0.4782608695652174,,0.48894347826086954,0.48975,0.08333333333333333,0.09523809523809523,0.2222222222222222,9.34,24.400000000000002,0.13043478260869565,2.0,3.0,6.0,3.0,,1.0,,3.0,0.5,0.6,0.5,0.25,1.0,,0.4,0.5,,1.0,1.0,2.0,,2.0,1.0,3.0,,,2.0,3.0,,2.0,,1.0,,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.75,0.08695652173913043,0.3333333333333333,1.0,,0.44393333333333335,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2857142857142857,0.5,0.5,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,False
1626168-202324-202330-202692-203918,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Alec Burks, Rodney Hood","Lyles, Favors, Hayward, Burks, Hood",1626168-202324-202330-202692-203918,UTA,1562.0,5,26.0,7.0,46.0,44.0,7.0,6.0,6.0,90.0,7.0,12.0,2.0,5.0,10.0,7.0,9.0,3.0,8.0,17.0,31.0,4.0,10.0,60.0,53.0,3.0,6.0,7.0,24.0,9.0,4.0,8.0,3.0,1.0,3.0,8.0,2.0,19.0,7.0,4.0,9.0,13.0,8.0,21.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,6.0,8.0,1.0,14.0,17.0,1.0,9.0,53.0,7.0,,0.75,0.4,0.4,0.5483870967741935,0.5,0.5609756097560976,0.42857142857142855,0.6122448979591837,0.5,0.24390243902439024,0.03225806451612903,,0.6666666666666666,0.8181818181818182,0.5,0.8,0.8125,0.42105263157894735,0.42857142857142855,0.6666666666666666,1.0,0.8,0.75,82.97055057618438,18.130434782608695,16.545454545454547,16.804347826086957,15.613636363636363,0.2926829268292683,0.5833333333333334,0.6363636363636364,0.24390243902439024,0.21951219512195122,0.7777777777777778,0.7777777777777778,0.1951219512195122,0.375,0.375,0.6666666666666666,0.7142857142857143,0.4,0.5365853658536586,0.375,0.47577073170731704,0.5513166666666667,0.1836734693877551,0.23076923076923078,0.11666666666666667,8.938709677419356,24.369999999999997,0.15217391304347827,3.0,14.0,10.0,5.0,3.0,1.0,3.0,,0.29411764705882354,0.3333333333333333,0.2,0.8,0.25,0.16666666666666666,0.3,0.3,0.42857142857142855,1.0,1.0,2.0,,1.0,4.0,6.0,2.0,3.0,14.0,2.0,,1.0,,,,,14.0,0.6666666666666666,0.6875,0.7777777777777778,,1.0,0.2857142857142857,0.04878048780487805,0.125,1.0,,0.42079375,0.23333333333333334,1.0,1.0,1.0,1.0,,,2.0,,2.0,0.08333333333333333,,0.5,0.5,1.0,0.14285714285714285,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,0.5,0.5,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,False
1626168-202324-202330-202692-204060,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Alec Burks, Joe Ingles","Lyles, Favors, Hayward, Burks, Ingles",1626168-202324-202330-202692-204060,UTA,55.0,1,1.0,-4.0,2.0,2.0,,2.0,1.0,4.0,,1.0,,,,,1.0,,,,2.0,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.72727272727273,14.5,13.0,12.0,13.0,0.5,,,,0.5,,,,,,,,,0.5,,0.4848,0.3271,,,,9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,False
1626168-202324-202330-202714-203187,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Shelvin Mack, Chris Johnson","Lyles, Favors, Hayward, Mack, Johnson",1626168-202324-202330-202714-203187,UTA,807.0,7,13.0,7.0,23.0,24.0,5.0,1.0,2.0,47.0,5.0,6.0,2.0,2.0,5.0,2.0,4.0,2.0,5.0,9.0,15.0,3.0,8.0,29.0,22.0,2.0,2.0,4.0,14.0,9.0,,5.0,2.0,1.0,3.0,5.0,2.0,13.0,1.0,5.0,4.0,9.0,3.0,12.0,2.0,2.0,,1.0,1.0,2.0,3.0,,5.0,,7.0,2.0,2.0,2.0,25.0,5.0,,1.0,0.375,0.375,0.6,1.0,0.5869565217391305,1.0,0.6304347826086957,1.0,0.34782608695652173,0.06666666666666667,,0.3333333333333333,0.6666666666666666,0.16666666666666666,1.0,0.8181818181818182,0.2727272727272727,,0.6666666666666666,0.5,1.0,1.0,83.86617100371748,17.391304347826086,16.958333333333332,17.08695652173913,15.166666666666666,0.2608695652173913,0.8333333333333334,1.0,0.21739130434782608,0.17391304347826086,0.5,0.5,0.21739130434782608,0.4,0.4,1.0,1.0,1.0,0.6086956521739131,0.4,0.5333086956521739,,0.08695652173913043,0.13333333333333333,0.13793103448275862,8.373333333333333,24.1375,0.21739130434782608,2.0,2.0,4.0,2.0,,2.0,,,0.2222222222222222,0.2222222222222222,0.4,1.0,0.3333333333333333,,0.4,0.4,,1.0,1.0,3.0,,,2.0,3.0,2.0,,7.0,2.0,,,,,,,7.0,0.6666666666666666,0.7,0.7,,1.0,0.4,0.13043478260869565,0.2,1.0,,0.5269199999999999,0.2413793103448276,1.0,,,1.0,1.0,,2.0,2.0,2.0,0.16666666666666666,,0.3333333333333333,0.3333333333333333,1.0,,1.0,2.0,1.0,,,1.0,,1.0,0.5,0.5,0.4,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,False
1626168-202324-202330-202714-203504,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Shelvin Mack, Trey Burke","Lyles, Favors, Hayward, Mack, Burke",1626168-202324-202330-202714-203504,UTA,46.0,1,1.0,2.0,2.0,2.0,,,,4.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,2.0,,1.0,2.0,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,125.21739130434781,14.0,9.0,14.0,9.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,False
1626168-202324-202330-202714-203526,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Shelvin Mack, Raul Neto","Lyles, Favors, Hayward, Mack, Neto",1626168-202324-202330-202714-203526,UTA,131.0,1,2.0,-2.0,4.0,3.0,,,,7.0,,1.0,,,1.0,,,,,,2.0,,1.0,,2.0,,,,,,,,,1.0,,,,,,,2.0,2.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,1.0,,,1.0,,,1.0,,1.0,,76.94656488549619,21.5,15.0,21.5,15.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,0.54825,,,,,5.85,23.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,False
1626168-202324-202330-202714-203918,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Shelvin Mack, Rodney Hood","Lyles, Favors, Hayward, Mack, Hood",1626168-202324-202330-202714-203918,UTA,2749.0,12,46.0,4.0,83.0,77.0,14.0,13.0,9.0,160.0,11.0,19.0,3.0,5.0,17.0,6.0,15.0,6.0,15.0,28.0,51.0,10.0,26.0,98.0,94.0,4.0,7.0,14.0,30.0,27.0,4.0,15.0,6.0,8.0,9.0,22.0,5.0,53.0,6.0,11.0,11.0,25.0,10.0,35.0,4.0,4.0,,4.0,3.0,4.0,8.0,8.0,12.0,,15.0,14.0,2.0,7.0,84.0,14.0,1.0,0.9,0.38461538461538464,0.38461538461538464,0.5490196078431373,0.5714285714285714,0.5584415584415584,0.7777777777777778,0.5903614457831325,0.7777777777777778,0.33766233766233766,0.1568627450980392,0.11764705882352941,0.5,0.5,0.2608695652173913,0.8461538461538461,0.6285714285714286,0.2631578947368421,0.16666666666666666,0.36363636363636365,0.25,0.8571428571428571,0.8888888888888888,83.81229538013822,17.783132530120483,16.532467532467532,16.771084337349397,16.0,0.24675324675324675,0.5789473684210527,0.8461538461538461,0.22077922077922077,0.19480519480519481,0.4,0.4,0.19480519480519481,0.4,0.4,0.8333333333333334,0.5555555555555556,0.6,0.5844155844155844,0.4,0.4930337662337662,0.51196,0.08536585365853659,0.125,0.14285714285714285,8.739215686274509,24.26153846153846,0.1686746987951807,11.0,12.0,26.0,13.0,3.0,4.0,2.0,1.0,0.4642857142857143,0.5,0.26666666666666666,0.5,0.375,0.06666666666666667,0.6470588235294118,0.7333333333333333,0.5,1.0,2.0,11.0,,,5.0,8.0,3.0,5.0,15.0,6.0,3.0,1.0,1.0,,,1.0,15.0,0.625,0.45454545454545453,0.5357142857142857,1.0,0.75,0.5454545454545454,0.14285714285714285,0.18181818181818182,0.5,,0.44800909090909086,0.15306122448979592,4.0,1.0,2.0,4.0,2.0,,3.0,,3.0,0.3157894736842105,0.1111111111111111,0.36363636363636365,0.36363636363636365,1.0,0.1111111111111111,,3.0,,3.0,1.0,1.0,2.0,1.0,,0.3333333333333333,0.2727272727272727,,1.0,,0.14285714285714285,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,0.1111111111111111,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2016,2015-16,False
