EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,ShootingFouls,Fouls,Corner3FGA,Arc3FGA,FG3A,NonHeaveArc3FGA,FG3APct,Corner3Frequency,Arc3Frequency,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,PenaltyFtPoints,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Steals,LostBallSteals,LostBallTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,FTDefRebounds,Assisted3sPct,PenaltyFg3Pct,DefFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,Fg2aBlocked,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,SelfORebPct,Corner3FGM,SecondChanceFtPoints,PtsPutbacks,Corner3Assists,LongMidRangeAssists,Technical Free Throw Trips,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Charge Fouls,HeaveAttempts,PenaltyTurnovers,BlockedShortMidRange,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Fg3aBlocked,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockingFouls,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1495-1626246-201980-202695-2225,1610612759,"Tim Duncan, Boban Marjanovic, Danny Green, Kawhi Leonard, Tony Parker","Duncan, Marjanovic, Green, Leonard, Parker",1495-1626246-201980-202695-2225,SAS,169.0,1,3.0,6.0,5.0,5.0,2.0,10.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,8.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.6666666666666666,0.6666666666666666,0.6,1.0,0.6,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.20710059171597,17.8,16.0,13.4,16.0,0.6,0.6666666666666666,0.6666666666666666,1.0,0.4,0.5,0.5,0.5,1.0,1.0,0.6,0.5075999999999999,0.55055,0.16666666666666666,0.16666666666666666,0.5,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-1626246-201980-2225-2755,1610612759,"Tim Duncan, Boban Marjanovic, Danny Green, Tony Parker, Kevin Martin","Duncan, Marjanovic, Green, Parker, Martin",1495-1626246-201980-2225-2755,SAS,60.0,1,1.0,-4.0,1.0,2.0,,3.0,,1.0,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,32.0,14.0,32.0,13.5,1.0,,,,,,,,,,1.0,0.4229,,,,,2.6,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-1889-1938-200746-202695,1610612759,"Tim Duncan, Andre Miller, Manu Ginobili, LaMarcus Aldridge, Kawhi Leonard","Duncan, Miller, Ginobili, Aldridge, Leonard",1495-1889-1938-200746-202695,SAS,107.0,1,2.0,-7.0,3.0,3.0,,6.0,,,,,,1.0,,1.0,,,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,80.74766355140187,19.333333333333332,16.333333333333332,19.333333333333332,16.333333333333332,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.49943333333333334,,,,,16.8,,,1.0,1.0,2.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-1889-1938-200746-203937,1610612759,"Tim Duncan, Andre Miller, Manu Ginobili, LaMarcus Aldridge, Kyle Anderson","Duncan, Miller, Ginobili, Aldridge, Anderson",1495-1889-1938-200746-203937,SAS,11.0,1,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,130.9090909090909,11.0,,11.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-1889-1938-202695-2561,1610612759,"Tim Duncan, Andre Miller, Manu Ginobili, Kawhi Leonard, David West","Duncan, Miller, Ginobili, Leonard, West",1495-1889-1938-202695-2561,SAS,86.0,1,1.0,3.0,2.0,2.0,,4.0,1.0,1.0,,,,,1.0,1.0,,5.0,2.0,,,,,2.0,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,5.0,,,1.0,,1.25,,1.25,,,1.0,,,1.0,,,,,,,,66.97674418604652,23.0,20.0,23.0,20.0,0.5,1.0,1.0,,,,,,,,1.0,0.55745,,,,,0.9,,1.0,,1.0,1.0,1.0,0.5,,0.5,26.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6601,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-1889-1938-203937-2561,1610612759,"Tim Duncan, Andre Miller, Manu Ginobili, Kyle Anderson, David West","Duncan, Miller, Ginobili, Anderson, West",1495-1889-1938-203937-2561,SAS,81.0,1,1.0,,4.0,4.0,,8.0,1.0,1.0,,,,,1.0,1.0,5.0,7.0,7.0,,,,,2.0,,,,,,,1.0,1.0,,1.0,,,,3.0,,6.0,,7.0,,,1.0,,1.0,,0.875,,,1.0,,,0.5,,,,1.0,,,,142.2222222222222,10.75,9.5,10.75,8.25,1.0,1.0,1.0,,,,,,,,1.0,0.6848,,,,,0.8,,1.0,,,,,,,,,4.0,1.0,1.0,,,1.0,1.0,7.0,,,5.0,3.0,,,1.0,1.0,0.875,,,,1.0,1.0,,0.6848,1.0,1.0,4.0,5.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-1889-200746-201980-202695,1610612759,"Tim Duncan, Andre Miller, LaMarcus Aldridge, Danny Green, Kawhi Leonard","Duncan, Miller, Aldridge, Green, Leonard",1495-1889-200746-201980-202695,SAS,254.0,1,4.0,-4.0,9.0,9.0,1.0,18.0,3.0,5.0,1.0,1.0,,1.0,3.0,6.0,1.0,7.0,11.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,,3.0,3.0,1.0,4.0,3.0,,3.0,1.0,,1.0,1.0,5.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.42857142857142855,1.0,0.5,1.0,1.0,0.6,0.3333333333333333,,0.6,0.25,0.5,,0.6666666666666666,1.0,,,102.04724409448819,16.11111111111111,12.11111111111111,14.777777777777779,11.666666666666666,0.7142857142857143,0.6,0.6,0.6666666666666666,0.14285714285714285,,,1.0,1.0,,0.8571428571428571,0.59945,0.8763,0.14285714285714285,0.16666666666666666,0.2857142857142857,3.9333333333333336,1.0,2.0,1.0,,1.0,,0.14285714285714285,0.14285714285714285,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-1889-203937-2561-2755,1610612759,"Tim Duncan, Andre Miller, Kyle Anderson, David West, Kevin Martin","Duncan, Miller, Anderson, West, Martin",1495-1889-203937-2561-2755,SAS,19.0,1,,-2.0,1.0,1.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.57894736842107,18.0,1.0,18.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-1938-200746-201980-2225,1610612759,"Tim Duncan, Manu Ginobili, LaMarcus Aldridge, Danny Green, Tony Parker","Duncan, Ginobili, Aldridge, Green, Parker",1495-1938-200746-201980-2225,SAS,445.0,2,7.0,-2.0,14.0,13.0,1.0,27.0,4.0,5.0,1.0,1.0,1.0,3.0,6.0,9.0,3.0,21.0,23.0,1.0,1.0,2.0,8.0,4.0,4.0,6.0,3.0,14.0,1.0,,2.0,3.0,1.0,4.0,,,,3.0,1.0,4.0,2.0,19.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6923076923076923,1.0,0.7,1.0,,1.0,0.3333333333333333,,1.0,0.2,,0.5,,1.0,,,87.37078651685393,13.928571428571429,19.23076923076923,13.428571428571429,19.23076923076923,0.38461538461538464,0.8,0.8,0.75,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6923076923076923,0.6070115384615384,0.9131,0.13333333333333333,0.18181818181818182,0.09523809523809523,7.544444444444445,1.0,3.0,2.0,2.0,4.0,2.0,0.3076923076923077,0.15384615384615385,0.15384615384615385,24.725,8.0,1.0,1.0,2.0,2.0,3.0,4.0,10.0,,2.0,10.0,8.0,0.5,0.5,0.75,0.6428571428571429,0.625,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,0.54625,0.47619047619047616,0.5714285714285714,4.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.07692307692307693,1.0,1.0,1.0,1.0,0.2857142857142857,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
1495-1938-200746-201988-202695,1610612759,"Tim Duncan, Manu Ginobili, LaMarcus Aldridge, Patty Mills, Kawhi Leonard","Duncan, Ginobili, Aldridge, Mills, Leonard",1495-1938-200746-201988-202695,SAS,5.0,1,,-3.0,,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2016,2015-16,True
