EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG3A,NonHeaveArc3FGA,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Avg3ptShotDistance,SecondChanceOffPoss,PenaltyArc3FGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,ShortMidRangeAssists,OffThreePtRebounds,OffRebounds,Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,PenaltyArc3Frequency,SecondChancePointsPct,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,Offensive Fouls Drawn,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,PenaltyDefPoss,SecondChanceAtRimFGM,LongMidRangeFGM,Arc3FGM,FG3M,SecondChanceFG2M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,FTDefRebounds,ShootingFouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,DefCorner3ReboundPct,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,FTOffRebounds,LostBallSteals,BadPassTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SelfOReb,BlockingFoulsDrawn,SelfORebPct,LongMidRangeAssists,LongMidRangePctAssisted,HeaveAttempts,BadPassOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,SecondChanceCorner3FGA,Blocked3s,BlockedCorner3,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
101107-1626163-201150-201584-202391,1610612766,"Marvin Williams, Frank Kaminsky, Spencer Hawes, Courtney Lee, Jeremy Lin","Williams, Kaminsky, Hawes, Lee, Lin",101107-1626163-201150-201584-202391,CHA,180.0,1,3.0,6.0,7.0,6.0,3.0,13,4.0,4.0,2.0,2.0,1.0,4.0,5.0,2.0,10.0,4.0,2.0,2.0,4.0,6.0,2.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,4.0,3.0,0.75,0.75,0.8,1.0,0.8,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,104.0,11.285714285714286,16.833333333333332,11.285714285714286,16.833333333333332,0.8,1.0,1.0,0.75,0.2,1.0,1.0,0.8,0.53854,0.6191,0.16666666666666666,0.16666666666666666,0.4,4.779999999999999,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201150-201587-202391,1610612766,"Marvin Williams, Frank Kaminsky, Spencer Hawes, Nicolas Batum, Jeremy Lin","Williams, Kaminsky, Hawes, Batum, Lin",101107-1626163-201150-201587-202391,CHA,98.0,1,2.0,2.0,3.0,3.0,,6,,,,,,1.0,1.0,,2.0,,,,,,2.0,,,,,1.0,3.0,3.0,,,,,1.0,,1.0,,,2.0,,,,,1.0,,0.5,,0.5,,1.0,1.0,,88.16326530612245,18.333333333333332,14.333333333333334,18.333333333333332,14.333333333333334,,,,,,,,0.5,0.470775,,,,,7.6,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201150-202391-202689,1610612766,"Marvin Williams, Frank Kaminsky, Spencer Hawes, Jeremy Lin, Kemba Walker","Williams, Kaminsky, Hawes, Lin, Walker",101107-1626163-201150-202391-202689,CHA,37.0,1,1.0,-2.0,,1.0,,1,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,38.91891891891892,,18.0,,18.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201584-202391-203469,1610612766,"Marvin Williams, Frank Kaminsky, Courtney Lee, Jeremy Lin, Cody Zeller","Williams, Kaminsky, Lee, Lin, Zeller",101107-1626163-201584-202391-203469,CHA,194.0,2,3.0,2.0,6.0,5.0,5.0,11,,1.0,,1.0,,1.0,2.0,4.0,6.0,4.0,1.0,2.0,6.0,2.0,,1.0,1.0,,2.0,2.0,2.0,3.0,,,,,1.0,1.0,3.0,6.0,2.0,4.0,6.0,5.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6,1.0,0.6666666666666666,,81.64948453608247,14.333333333333334,21.6,14.333333333333334,18.8,0.3333333333333333,,,,,0.3333333333333333,,0.6666666666666666,0.4693,0.4693,0.4,0.5,1.0,4.15,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,1.0,,1.0,,0.3333333333333333,1.0,1.0,0.3333333333333333,25.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201584-202391-2744,1610612766,"Marvin Williams, Frank Kaminsky, Courtney Lee, Jeremy Lin, Al Jefferson","Williams, Kaminsky, Lee, Lin, Jefferson",101107-1626163-201584-202391-2744,CHA,121.0,2,2.0,-2.0,3.0,4.0,1.0,7,,2.0,,,,,4.0,,,2.0,,,,,,,,,,1.0,2.0,4.0,,,,,,,2.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,83.30578512396694,24.333333333333332,12.0,23.333333333333332,12.0,0.4,,,,,,,0.6,0.51115,0.48645,,,,5.275,0.3333333333333333,,2.0,1.0,1.0,1.0,1.0,,,0.2,,1.0,,1.0,0.4,,,0.2,25.6,2.0,1.0,,,1.0,,,,2.0,,,,,,,0.4,,,1.0,,2.0,2.0,2.0,1.0,0.5,1.0,1.0,0.6665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201584-202689-203469,1610612766,"Marvin Williams, Frank Kaminsky, Courtney Lee, Kemba Walker, Cody Zeller","Williams, Kaminsky, Lee, Walker, Zeller",101107-1626163-201584-202689-203469,CHA,431.0,2,7.0,4.0,14.0,14.0,2.0,28,3.0,6.0,,1.0,5.0,4.0,14.0,2.0,13.0,9.0,,1.0,,2.0,6.0,1.0,2.0,1.0,5.0,4.0,8.0,12.0,1.0,1.0,,,,,4.0,2.0,1.0,7.0,,2.0,0.25,0.3333333333333333,0.2857142857142857,,0.3235294117647059,,0.3611111111111111,,0.5714285714285714,0.625,0.25,93.54988399071925,17.285714285714285,13.5,15.357142857142858,13.214285714285714,0.35294117647058826,0.5,0.6,0.3333333333333333,0.29411764705882354,0.5,,0.5294117647058824,0.4651823529411765,0.517275,0.05555555555555555,0.06666666666666667,,8.22857142857143,0.14285714285714285,,3.0,3.0,3.0,3.0,1.0,,,0.17647058823529413,,1.0,1.0,1.0,0.17647058823529413,,,0.17647058823529413,26.46666666666667,3.0,1.0,2.0,6.0,1.0,,,,4.0,7.0,1.0,,,0.75,,0.36363636363636365,,,0.5,0.46153846153846156,3.0,3.0,4.0,,0.4,,1.0,0.6283,10.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.75,1.0,0.6666666666666666,0.2,0.2,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201584-202689-203584,1610612766,"Marvin Williams, Frank Kaminsky, Courtney Lee, Kemba Walker, Troy Daniels","Williams, Kaminsky, Lee, Walker, Daniels",101107-1626163-201584-202689-203584,CHA,170.0,1,3.0,,5.0,5.0,5.0,10,,1.0,,1.0,,,1.0,4.0,4.0,4.0,,1.0,4.0,,,,,,,2.0,3.0,3.0,,,,,,,2.0,4.0,,4.0,4.0,5.0,,,,,,,0.4,0.4,1.0,0.75,1.0,84.70588235294117,11.0,23.0,11.0,19.0,0.3333333333333333,,,,,0.3333333333333333,,1.0,0.5165333333333334,0.5165333333333334,,,1.0,2.7,1.0,,,2.0,2.0,2.0,1.0,,,0.6666666666666666,,0.5,,,,,,0.6666666666666666,24.55,,2.0,,,2.0,4.0,,,,1.0,,2.0,2.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201584-202689-2744,1610612766,"Marvin Williams, Frank Kaminsky, Courtney Lee, Kemba Walker, Al Jefferson","Williams, Kaminsky, Lee, Walker, Jefferson",101107-1626163-201584-202689-2744,CHA,3772.0,5,63.0,-17.0,115.0,116.0,5.0,231,20.0,40.0,2.0,3.0,21.0,33.0,85.0,16.0,115.0,132.0,2.0,4.0,7.0,20.0,46.0,10.0,19.0,4.0,47.0,30.0,41.0,51.0,9.0,5.0,6.0,1.0,7.0,1.0,18.0,18.0,8.0,106.0,7.0,5.0,0.30303030303030304,0.3333333333333333,0.38823529411764707,0.5,0.45,0.7,0.4872881355932203,0.7,0.7317073170731707,0.7647058823529411,0.6875,88.18663838812301,16.591304347826085,16.06896551724138,16.217391304347824,15.594827586206897,0.36363636363636365,0.5,0.6666666666666666,0.2,0.19090909090909092,0.6,0.6666666666666666,0.5909090909090909,0.49801454545454543,0.5427299999999999,0.07627118644067797,0.08695652173913043,0.06086956521739131,7.18,0.043478260869565216,11.0,24.0,23.0,25.0,23.0,9.0,1.0,,0.22727272727272727,0.14285714285714285,0.9,0.8571428571428571,0.8888888888888888,0.21818181818181817,0.4583333333333333,0.4782608695652174,0.20909090909090908,25.5,9.0,1.0,,9.0,1.0,,6.0,1.0,10.0,14.0,1.0,,,0.5,0.07142857142857142,0.13636363636363635,0.07692307692307693,0.5454545454545454,0.2,0.0782608695652174,5.0,7.0,8.0,4.0,0.15384615384615385,0.07692307692307693,0.5555555555555556,0.5771166666666666,6.0,2.0,2.0,10.0,11.0,3.0,27.0,6.0,10.0,13.0,9.0,8.0,2.0,8.0,1.0,3.0,2.0,,3.0,2.0,,0.8181818181818182,0.44,0.44,0.42857142857142855,0.5,0.15294117647058825,0.25,0.041666666666666664,1.0,0.3,0.05263157894736842,0.6363636363636364,0.6666666666666666,0.09523809523809523,0.10526315789473684,0.43478260869565216,0.43478260869565216,0.8,0.4,0.43478260869565216,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.09523809523809523,1.0,0.01818181818181818,0.5,0.5,1.0,0.2222222222222222,0.5,1.0,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201587-202391-202689,1610612766,"Marvin Williams, Frank Kaminsky, Nicolas Batum, Jeremy Lin, Kemba Walker","Williams, Kaminsky, Batum, Lin, Walker",101107-1626163-201587-202391-202689,CHA,194.0,1,3.0,2.0,6.0,6.0,,12,,2.0,,,2.0,1.0,4.0,4.0,6.0,4.0,,,,,2.0,,,,,3.0,3.0,4.0,1.0,,1.0,,1.0,,4.0,4.0,2.0,4.0,,,,,0.25,,0.2,,0.42857142857142855,,1.0,1.0,1.0,89.0721649484536,16.833333333333332,15.5,16.833333333333332,15.5,0.4,,,,0.4,,,0.6,0.56057,,0.2857142857142857,0.3333333333333333,,9.3,,,,1.0,1.0,1.0,,,,0.2,,,1.0,,,,,0.2,25.3,1.0,,2.0,2.0,,,,,1.0,,,,,1.0,,0.3333333333333333,,,,0.3333333333333333,,,1.0,,0.5,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,0.25,,,,0.5,,,,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201587-202391-203469,1610612766,"Marvin Williams, Frank Kaminsky, Nicolas Batum, Jeremy Lin, Cody Zeller","Williams, Kaminsky, Batum, Lin, Zeller",101107-1626163-201587-202391-203469,CHA,143.0,1,2.0,-6.0,4.0,5.0,2.0,9,,1.0,,,2.0,1.0,3.0,,2.0,8.0,,1.0,,2.0,,1.0,1.0,,2.0,,2.0,2.0,,,,,1.0,1.0,1.0,,,2.0,,2.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,0.6666666666666666,,90.62937062937063,17.0,15.0,17.0,9.0,0.3333333333333333,,,,0.6666666666666666,,,0.3333333333333333,0.39353333333333335,0.4302,,,,14.466666666666667,0.5,,,,,,2.0,1.0,1.0,,1.0,0.6666666666666666,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
