EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,DefTwoPtRebounds,DefTwoPtReboundPct,DefLongMidRangeReboundPct,PlusMinus,AtRimFGM,FtPoints,PtsUnassisted2s,Steals,BadPassSteals,BlockingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,PtsPutbacks,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,Corner3Assists,LongMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,LostBallSteals,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedAtRim,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,Charge Fouls Drawn,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,SecondChanceFtPoints,Charge Fouls,DefensiveGoaltends,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,HeaveAttempts,Clear Path Fouls,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,OffensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
1626161-1626251-201585-202341-203552,1610612758,"Willie Cauley-Stein, Duje Dukan, Kosta Koufos, James Anderson, Seth Curry","Cauley-Stein, Dukan, Koufos, Anderson, Curry",1626161-1626251-201585-202341-203552,SAC,139.0,1,2.0,5.0,4.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,5.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,0.5,0.5,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.25,1.0,1.0,1.0,1.0,0.25,1.0,1.0,93.23741007194243,17.2,13.25,15.0,13.25,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,0.441525,11.525,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2016,2015-16,False
1626161-1626251-201585-203463-203552,1610612758,"Willie Cauley-Stein, Duje Dukan, Kosta Koufos, Ben McLemore, Seth Curry","Cauley-Stein, Dukan, Koufos, McLemore, Curry",1626161-1626251-201585-203463-203552,SAC,31.0,1,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,46.4516129032258,,17.0,,17.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2016,2015-16,False
1626161-1626251-202341-203112-203463,1610612758,"Willie Cauley-Stein, Duje Dukan, James Anderson, Quincy Acy, Ben McLemore","Cauley-Stein, Dukan, Anderson, Acy, McLemore",1626161-1626251-202341-203112-203463,SAC,161.0,1,3.0,5.0,5.0,,10.0,2.0,1.0,1.0,1.0,,,3.0,4.0,,,7.0,4.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,7.0,,,,,,0.75,0.75,0.7,,,,0.5,,0.5,,,,89.44099378881988,17.2,15.0,17.2,11.8,0.5,0.25,1.0,1.0,,0.25,,,,,0.5,,0.4647,8.15,,,,,3.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2016,2015-16,False
1626161-1626251-202341-203112-203552,1610612758,"Willie Cauley-Stein, Duje Dukan, James Anderson, Quincy Acy, Seth Curry","Cauley-Stein, Dukan, Anderson, Acy, Curry",1626161-1626251-202341-203112-203552,SAC,97.0,1,2.0,3.0,3.0,,6.0,2.0,,,1.0,,,1.0,3.0,,,2.0,3.0,,,,,,,,,,,,,,2.0,2.0,,2.0,,,2.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,1.0,,1.0,,,1.0,89.0721649484536,19.666666666666668,12.666666666666666,19.666666666666668,12.666666666666666,0.6666666666666666,,,,,0.3333333333333333,,,,,0.6666666666666666,,0.44083333333333335,7.3999999999999995,,,,,-1.0,1.0,,2.0,,,,1.0,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2016,2015-16,False
1626161-1626251-203112-203463-203552,1610612758,"Willie Cauley-Stein, Duje Dukan, Quincy Acy, Ben McLemore, Seth Curry","Cauley-Stein, Dukan, Acy, McLemore, Curry",1626161-1626251-203112-203463-203552,SAC,350.0,1,6.0,14.0,15.0,2.0,29.0,5.0,,2.0,2.0,1.0,3.0,2.0,9.0,1.0,4.0,7.0,20.0,2.0,2.0,,3.0,1.0,2.0,1.0,,1.0,,,2.0,,1.0,5.0,2.0,7.0,2.0,2.0,5.0,0.5,1.0,,0.25,0.25,0.2222222222222222,0.2692307692307692,0.2692307692307692,0.3076923076923077,0.2222222222222222,0.2,0.3333333333333333,,0.4444444444444444,0.2,,,119.31428571428572,13.857142857142858,10.4,13.714285714285714,9.866666666666667,0.38461538461538464,0.15384615384615385,,,,0.15384615384615385,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.6923076923076923,0.3333333333333333,0.5044923076923077,7.588888888888889,24.4,3.0,0.5,0.5,-13.0,2.0,,2.0,,,,,,,0.3333333333333333,0.4,0.5,,,6.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,6.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.4166666666666667,0.5,0.4166666666666667,0.5,1.0,1.0,0.2857142857142857,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,0.07692307692307693,1.0,0.5,0.16666666666666666,1.0,0.5,0.3333333333333333,0.5965,0.5287416666666667,0.2857142857142857,0.7142857142857143,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2016,2015-16,False
1626161-200752-200765-201158-201585,1610612758,"Willie Cauley-Stein, Rudy Gay, Rajon Rondo, Marco Belinelli, Kosta Koufos","Cauley-Stein, Gay, Rondo, Belinelli, Koufos",1626161-200752-200765-201158-201585,SAC,891.0,2,15.0,29.0,28.0,6.0,57.0,7.0,3.0,7.0,7.0,2.0,4.0,13.0,21.0,3.0,5.0,42.0,35.0,5.0,12.0,6.0,4.0,2.0,2.0,6.0,2.0,8.0,1.0,2.0,18.0,1.0,2.0,11.0,7.0,18.0,5.0,7.0,34.0,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.6,0.6,0.6190476190476191,0.6730769230769231,0.7068965517241379,0.19230769230769232,0.09523809523809523,0.2857142857142857,1.0,0.5,0.7692307692307693,0.6,0.5,1.0,92.12121212121212,15.96551724137931,15.285714285714286,14.344827586206897,14.714285714285714,0.2692307692307692,0.2692307692307692,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2692307692307692,0.15384615384615385,0.5,0.5,0.5,0.46153846153846156,0.5,0.48188461538461536,9.295238095238094,25.240000000000002,8.0,0.7272727272727273,1.0,7.0,5.0,7.0,14.0,1.0,1.0,,7.0,7.0,1.0,1.0,0.7142857142857143,1.0,0.037037037037037035,0.045454545454545456,6.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,11.0,3.0,4.0,3.0,5.0,1.0,3.0,1.0,6.0,11.0,6.0,1.0,0.8,1.0,0.6666666666666666,1.25,0.6666666666666666,1.1,,0.5,1.0,0.625,0.5,0.75,1.0,0.5714285714285714,0.6,0.038461538461538464,0.5,0.6666666666666666,0.5,1.0,0.5,1.0,0.55386,0.703425,0.19047619047619047,0.2619047619047619,0.20689655172413793,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.125,1.0,0.7142857142857143,0.7142857142857143,0.2,1.0,1.0,1.0,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2016,2015-16,False
1626161-200752-200765-201158-201954,1610612758,"Willie Cauley-Stein, Rudy Gay, Rajon Rondo, Marco Belinelli, Darren Collison","Cauley-Stein, Gay, Rondo, Belinelli, Collison",1626161-200752-200765-201158-201954,SAC,891.0,8,15.0,28.0,28.0,2.0,56.0,2.0,3.0,8.0,5.0,5.0,8.0,4.0,15.0,6.0,11.0,31.0,33.0,4.0,2.0,18.0,8.0,5.0,3.0,1.0,6.0,7.0,5.0,1.0,20.0,1.0,6.0,10.0,4.0,14.0,4.0,6.0,31.0,0.25,0.25,1.0,0.5454545454545454,0.5454545454545454,0.26666666666666666,0.5,0.5535714285714286,0.4230769230769231,0.2,1.0,0.8571428571428571,0.25,0.6923076923076923,0.26666666666666666,0.5,1.0,90.5050505050505,16.285714285714285,15.535714285714286,15.142857142857142,14.75,0.07692307692307693,0.3076923076923077,0.375,0.42857142857142855,0.3333333333333333,0.19230769230769232,0.3076923076923077,0.625,0.625,1.0,0.5,0.625,0.45745384615384616,10.78,25.281818181818185,3.0,0.5,0.3333333333333333,-2.0,,5.0,6.0,2.0,1.0,,8.0,5.0,2.0,0.8333333333333334,,,0.07407407407407407,0.125,6.0,11.0,,1.0,,1.0,3.0,,1.0,,,1.0,6.0,,1.0,5.0,,,,3.0,1.0,1.0,,4.0,5.0,6.0,,,0.16666666666666666,,0.14285714285714285,,0.3125,0.125,0.25,1.0,0.2727272727272727,0.5,0.2,0.6666666666666666,,,0.11538461538461539,0.25,,0.14285714285714285,,0.14285714285714285,,0.3957,0.4154071428571428,,0.16129032258064516,0.21428571428571427,1.0,1.0,,,3.0,1.0,,,,1.0,1.0,3.0,,,2.0,,1.0,,,,,1.0,,0.25,,,0.2,0.2,,0.3333333333333333,0.3333333333333333,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2016,2015-16,False
1626161-200752-200765-201158-201956,1610612758,"Willie Cauley-Stein, Rudy Gay, Rajon Rondo, Marco Belinelli, Omri Casspi","Cauley-Stein, Gay, Rondo, Belinelli, Casspi",1626161-200752-200765-201158-201956,SAC,1259.0,8,21.0,44.0,44.0,3.0,88.0,8.0,5.0,16.0,5.0,6.0,9.0,14.0,29.0,7.0,10.0,52.0,45.0,3.0,12.0,18.0,9.0,6.0,1.0,6.0,6.0,12.0,5.0,2.0,30.0,,7.0,16.0,3.0,19.0,4.0,8.0,50.0,0.42857142857142855,0.46153846153846156,0.8571428571428571,0.7,0.7,0.4827586206896552,0.6282051282051282,0.6190476190476191,0.2564102564102564,0.034482758620689655,,0.7,,0.65,0.16666666666666666,,0.5714285714285714,100.65131056393963,14.363636363636363,14.25,13.909090909090908,13.5,0.20512820512820512,0.41025641025641024,0.3125,0.3333333333333333,0.4,0.1282051282051282,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.46153846153846156,0.6666666666666666,0.4726628205128205,8.458620689655174,25.04,6.0,0.6,0.6666666666666666,7.0,7.0,3.0,16.0,4.0,2.0,,6.0,6.0,3.0,1.0,0.875,0.875,0.07142857142857142,0.09375,4.0,11.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,3.0,,,3.0,3.0,2.0,4.0,3.0,3.0,4.0,,5.0,3.0,4.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.0625,0.8,1.0,0.2,,0.18181818181818182,0.5,0.6666666666666666,0.5714285714285714,0.02564102564102564,0.3333333333333333,1.0,0.3333333333333333,1.0,,,0.42650000000000005,0.432,0.038461538461538464,0.057692307692307696,0.09090909090909091,2.0,1.0,,,1.0,1.0,,,1.0,,4.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,0.3333333333333333,0.058823529411764705,1.0,0.4,0.4,,1.0,1.0,1.0,,,2.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2016,2015-16,False
1626161-200752-200765-201158-202326,1610612758,"Willie Cauley-Stein, Rudy Gay, Rajon Rondo, Marco Belinelli, DeMarcus Cousins","Cauley-Stein, Gay, Rondo, Belinelli, Cousins",1626161-200752-200765-201158-202326,SAC,2692.0,8,45.0,92.0,93.0,15.0,185.0,34.0,7.0,19.0,17.0,4.0,10.0,29.0,70.0,5.0,16.0,79.0,114.0,12.0,32.0,15.0,10.0,4.0,7.0,16.0,5.0,21.0,4.0,5.0,47.0,5.0,6.0,25.0,15.0,40.0,6.0,13.0,62.0,0.5517241379310345,0.6153846153846154,1.0,0.3125,0.3125,0.4142857142857143,0.42441860465116277,0.42934782608695654,0.18604651162790697,0.1,0.17647058823529413,0.6,0.45454545454545453,0.6410256410256411,0.28846153846153844,0.5,0.5,98.95988112927192,15.51086956521739,13.602150537634408,14.923913043478262,12.75268817204301,0.3953488372093023,0.22093023255813954,0.3684210526315789,0.3888888888888889,0.7142857142857143,0.19767441860465115,0.11627906976744186,0.4,0.4,1.0,0.5813953488372093,0.4,0.5168337209302325,7.212857142857143,24.53125,19.0,0.6551724137931034,0.5454545454545454,-35.0,13.0,6.0,26.0,9.0,7.0,1.0,14.0,12.0,5.0,0.625,0.38235294117647056,0.4642857142857143,0.054945054945054944,0.06666666666666667,15.0,4.0,6.0,9.0,1.0,4.0,6.0,,1.0,7.0,17.0,4.0,9.0,,3.0,9.0,,6.0,6.0,10.0,,9.0,1.0,16.0,9.0,15.0,,0.5833333333333334,0.4444444444444444,0.6538461538461539,0.3333333333333333,0.6538461538461539,0.34615384615384615,0.05263157894736842,0.5625,,0.24390243902439024,0.2857142857142857,0.3333333333333333,0.5,0.9,0.46153846153846156,0.06976744186046512,0.6923076923076923,0.6666666666666666,0.3333333333333333,0.25,0.08333333333333333,,0.44545,0.5699916666666667,0.21518987341772153,0.11392405063291139,0.16304347826086957,9.0,1.0,1.0,1.0,1.0,1.0,5.0,,1.0,1.0,8.0,7.0,1.0,2.0,5.0,,1.0,3.0,1.0,3.0,2.0,1.0,,,0.022222222222222223,0.6666666666666666,0.5294117647058824,0.5294117647058824,0.5555555555555556,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.07692307692307693,2.0,1.0,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2016,2015-16,False
1626161-200752-200765-201158-203112,1610612758,"Willie Cauley-Stein, Rudy Gay, Rajon Rondo, Marco Belinelli, Quincy Acy","Cauley-Stein, Gay, Rondo, Belinelli, Acy",1626161-200752-200765-201158-203112,SAC,192.0,2,3.0,8.0,8.0,1.0,16.0,4.0,,2.0,1.0,,2.0,2.0,7.0,,2.0,4.0,5.0,3.0,2.0,,2.0,,1.0,1.0,,1.0,,,2.0,,1.0,3.0,2.0,5.0,1.0,1.0,4.0,0.5,0.5,,,,0.2857142857142857,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.14285714285714285,,1.0,,1.0,0.2857142857142857,,1.0,120.0,14.125,9.875,11.75,9.875,0.4444444444444444,0.2222222222222222,,,,0.1111111111111111,0.2222222222222222,,,,0.6666666666666666,,0.5051222222222223,5.771428571428571,24.95,2.0,1.0,1.0,-1.0,2.0,,2.0,2.0,1.0,,2.0,,,,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.4,,0.5,,1.0,0.5,,0.3333333333333333,,,,,,0.46166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2016,2015-16,False
