EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,LongMidRangeFGA,FG2M,PtsAssisted2s,TwoPtAssists,AtRimAssists,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,DefTwoPtRebounds,DefTwoPtReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFGM,SecondChanceFG2A,PtsUnassisted2s,Offensive Fouls,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGA,PenaltyFG2A,OffTwoPtRebounds,Steals,BadPassSteals,Travels,SecondChanceTurnovers,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,OffTwoPtReboundPct,OffAtRimReboundPct,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,LongMidRangeAssists,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,ShootingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,BadPassOutOfBoundsTurnovers,BlockingFouls,PenaltyFtPoints,PenaltyTurnovers,PenaltyFG2M,ShortMidRangeAssists,BlockedShortMidRange,PenaltyFg2Pct,ShortMidRangePctAssisted,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,Charge Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,PenaltyAtRimFGM,PenaltyCorner3FGA,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls,BlockedCorner3,PtsUnassisted3s,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,team_id,year,season,team_vs
101161-201973-202323-202340-203935,1610612738,"Amir Johnson, Jonas Jerebko, Evan Turner, Avery Bradley, Marcus Smart","Johnson, Jerebko, Turner, Bradley, Smart",101161-201973-202323-202340-203935,BOS,185.0,1,3.0,-2.0,5.0,5.0,,10.0,2.0,1.0,,1.0,,,3.0,,1.0,,4.0,6.0,,,,,1.0,,,,2.0,,4.0,,1.0,2.0,,2.0,,,,1.0,,,4.0,,,,,0.5,,0.5,,0.25,,,1.0,,0.6666666666666666,,,,77.83783783783784,15.4,21.6,15.4,21.0,0.5,0.25,0.25,,,,,,,0.75,,0.5571625,,,,5.3,25.3,1.0,,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,,1.0,0.5,0.5,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,,1.0,,1.0,2.0,,,,0.3484,0.4,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
101161-201973-202323-202738-203109,1610612738,"Amir Johnson, Jonas Jerebko, Evan Turner, Isaiah Thomas, Jae Crowder","Johnson, Jerebko, Turner, Thomas, Crowder",101161-201973-202323-202738-203109,BOS,2202.0,4,37.0,7.0,75.0,75.0,11.0,150.0,24.0,11.0,4.0,18.0,1.0,4.0,45.0,8.0,27.0,10.0,74.0,67.0,1.0,4.0,12.0,24.0,18.0,4.0,5.0,8.0,15.0,4.0,38.0,5.0,16.0,33.0,13.0,46.0,6.0,2.0,12.0,15.0,11.0,6.0,62.0,1.0,0.2962962962962963,0.25,0.2962962962962963,0.4444444444444444,0.375,0.48026315789473684,0.46153846153846156,0.375,0.1111111111111111,0.16666666666666666,0.7619047619047619,0.2631578947368421,0.7619047619047619,0.29545454545454547,0.2857142857142857,0.8,98.0926430517711,14.666666666666666,14.693333333333333,13.733333333333333,14.24,0.3333333333333333,0.1527777777777778,0.25,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,0.25,1.0,0.7083333333333334,0.2222222222222222,0.5296493055555556,0.07894736842105263,0.12244897959183673,0.16216216216216217,6.844444444444444,24.514814814814812,11.0,10.0,20.0,14.0,7.0,5.0,10.0,0.35,0.3684210526315789,0.4444444444444444,0.75,0.4583333333333333,0.55,0.45454545454545453,0.1388888888888889,16.0,0.7619047619047619,0.8333333333333334,4.0,8.0,26.0,1.0,1.0,0.36363636363636365,0.4,4.0,9.0,,,4.0,0.125,0.4444444444444444,0.4444444444444444,1.0,,,,0.5110625,,,,,8.0,8.0,4.0,,,4.0,4.0,6.0,,0.32,0.38461538461538464,,,,1.0,4.0,5.0,,,3.0,,,,2.0,4.0,4.0,6.0,3.0,3.0,7.0,,,1.0,2.0,4.0,,,,0.375,,,0.5,0.2857142857142857,0.2,0.6,0.10256410256410256,0.6666666666666666,0.5,0.5,0.4,0.3333333333333333,0.25,,,,2.0,1.0,,,,,,,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.09090909090909091,1.0,0.2,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
101161-201973-202323-202738-203482,1610612738,"Amir Johnson, Jonas Jerebko, Evan Turner, Isaiah Thomas, Kelly Olynyk","Johnson, Jerebko, Turner, Thomas, Olynyk",101161-201973-202323-202738-203482,BOS,102.0,1,2.0,7.0,4.0,3.0,,7.0,,1.0,2.0,2.0,,,1.0,2.0,2.0,2.0,10.0,3.0,,,,6.0,2.0,2.0,,2.0,2.0,2.0,6.0,,,2.0,,2.0,,,,1.0,2.0,1.0,10.0,1.0,1.0,,1.0,1.3333333333333333,,1.25,,0.6666666666666666,,,,,1.0,,,,98.82352941176471,12.25,17.666666666666668,12.25,17.666666666666668,,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,,,,0.6666666666666666,1.0,0.48223333333333335,0.25,0.5,,5.7,25.35,,,1.0,,,,2.0,,,1.0,,,,,,2.0,1.0,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
101161-201973-202323-202738-203935,1610612738,"Amir Johnson, Jonas Jerebko, Evan Turner, Isaiah Thomas, Marcus Smart","Johnson, Jerebko, Turner, Thomas, Smart",101161-201973-202323-202738-203935,BOS,738.0,4,12.0,-12.0,21.0,24.0,2.0,45.0,8.0,,2.0,7.0,1.0,2.0,9.0,2.0,9.0,4.0,18.0,30.0,1.0,2.0,4.0,6.0,7.0,2.0,2.0,2.0,3.0,2.0,8.0,1.0,1.0,8.0,2.0,10.0,6.0,,8.0,6.0,8.0,2.0,14.0,1.0,0.2222222222222222,0.5,0.2222222222222222,0.3888888888888889,0.75,0.40476190476190477,0.75,0.5,0.2222222222222222,0.25,1.0,0.25,0.5833333333333334,0.2222222222222222,,1.0,87.80487804878048,18.61904761904762,14.458333333333334,17.476190476190474,12.166666666666666,0.4444444444444444,,0.3888888888888889,0.2857142857142857,0.2857142857142857,1.0,1.0,0.5,1.0,0.9444444444444444,0.2857142857142857,0.49902647058823524,0.1,0.18181818181818182,0.2222222222222222,3.744444444444445,27.01111111111111,4.0,1.0,4.0,2.0,1.0,1.0,4.0,0.25,0.25,0.4444444444444444,,0.5,0.6666666666666666,0.25,0.05555555555555555,6.0,0.5454545454545454,1.0,,,6.0,1.0,0.6,,,,2.0,,,,0.1111111111111111,,,,,,,0.55365,14.0,11.0,5.0,5.0,1.0,3.0,2.0,2.0,,5.0,4.0,5.0,14.0,0.2,0.25,0.4166666666666667,0.5315454545454545,0.6666666666666666,,,,1.0,5.0,,1.0,7.0,8.0,,,1.0,2.0,1.0,1.0,1.0,,2.0,,,1.0,8.0,,0.14285714285714285,,0.20833333333333334,0.26666666666666666,0.25,,,0.25,,0.2,,,,,,0.4166666666666667,0.2,0.4444444444444444,1.0,,3.0,5.0,1.0,,,0.2,,1.0,,1.0,,,2.0,,,,,0.5,1.0,1.0,2.0,1.0,1.0,1.0,0.2,0.16666666666666666,,,,,,,,,,,,,1610612738,2016,2015-16,True
101161-201973-202323-203109-203935,1610612738,"Amir Johnson, Jonas Jerebko, Evan Turner, Jae Crowder, Marcus Smart","Johnson, Jerebko, Turner, Crowder, Smart",101161-201973-202323-203109-203935,BOS,17.0,2,,,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.41176470588235,8.5,,8.5,,,,,,,,,,,,,0.3363,,,,20.9,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,2.0,,,,0.3363,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
101161-201973-202340-203109-203935,1610612738,"Amir Johnson, Jonas Jerebko, Avery Bradley, Jae Crowder, Marcus Smart","Johnson, Jerebko, Bradley, Crowder, Smart",101161-201973-202340-203109-203935,BOS,113.0,1,2.0,-2.0,3.0,3.0,1.0,6.0,1.0,1.0,,1.0,,,3.0,,1.0,,2.0,4.0,,,2.0,,1.0,,,,,,,,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,0.25,1.0,0.25,1.0,0.25,,,1.0,,1.0,0.3333333333333333,,,76.46017699115045,25.333333333333332,12.333333333333334,25.333333333333332,12.333333333333334,0.25,0.25,0.25,,,,,,,0.5,,0.4739625,,,1.0,11.366666666666667,23.8,1.0,1.0,1.0,,,,,,,0.3333333333333333,1.0,1.0,1.0,,0.25,,,,,1.0,2.0,,,,,,,,,,,,,,,,,0.6221,,,,,1.0,,,,,,,,,0.5,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
101161-201973-202738-203109-203935,1610612738,"Amir Johnson, Jonas Jerebko, Isaiah Thomas, Jae Crowder, Marcus Smart","Johnson, Jerebko, Thomas, Crowder, Smart",101161-201973-202738-203109-203935,BOS,332.0,2,6.0,1.0,12.0,11.0,,23.0,4.0,1.0,,2.0,,,5.0,,4.0,5.0,13.0,12.0,,,,,2.0,,,,3.0,,6.0,,1.0,6.0,,6.0,1.0,1.0,1.0,2.0,5.0,1.0,13.0,,,,,0.4444444444444444,,0.5909090909090909,,0.4444444444444444,,,0.5,,0.625,,,1.0,99.75903614457832,12.5,16.545454545454547,12.5,15.636363636363637,0.4444444444444444,0.1111111111111111,0.2222222222222222,,,,,,,0.8888888888888888,,0.5955166666666667,0.18181818181818182,0.16666666666666666,,2.58,24.25,4.0,,4.0,6.0,3.0,3.0,3.0,0.75,0.75,0.8,,1.0,1.0,0.75,,4.0,0.6666666666666666,,,,2.0,,0.5,,,,2.0,,,,0.2222222222222222,,,,,,,,,2.0,,,,,,,,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,0.75,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,0.2,,,,,,,,,,,1610612738,2016,2015-16,True
101161-202323-202340-202738-203109,1610612738,"Amir Johnson, Evan Turner, Avery Bradley, Isaiah Thomas, Jae Crowder","Johnson, Turner, Bradley, Thomas, Crowder",101161-202323-202340-202738-203109,BOS,80.0,1,1.0,-4.0,3.0,3.0,1.0,6.0,2.0,,,,,,3.0,,,1.0,3.0,7.0,,,1.0,,,,1.0,,1.0,,2.0,,,,1.0,1.0,,,,1.0,2.0,,2.0,,,,,0.3333333333333333,,0.375,0.5,,0.3333333333333333,0.5,,,,0.5,,,108.0,16.666666666666668,10.0,15.666666666666666,10.0,0.6666666666666666,,,,,,,,,0.6666666666666666,,0.6850666666666667,,,0.3333333333333333,6.2,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,0.3333333333333333,,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2.0,3.0,1.0,,,,,,,,3.0,0.5,1.0,0.6666666666666666,0.6850666666666667,1.0,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,,0.3333333333333333,0.375,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,0.3333333333333333,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,0.5,,,,,,,,,,,,,,1610612738,2016,2015-16,True
101161-202323-202340-202738-203482,1610612738,"Amir Johnson, Evan Turner, Avery Bradley, Isaiah Thomas, Kelly Olynyk","Johnson, Turner, Bradley, Thomas, Olynyk",101161-202323-202340-202738-203482,BOS,78.0,1,1.0,4.0,3.0,3.0,,6.0,2.0,,,,,,2.0,1.0,1.0,1.0,6.0,2.0,,,,3.0,,,1.0,1.0,1.0,,3.0,,2.0,2.0,,2.0,,,,1.0,1.0,1.0,6.0,1.0,1.0,,1.0,0.8333333333333334,,1.0,,0.3333333333333333,0.5,0.5,1.0,,1.0,,,,110.76923076923076,14.0,12.0,14.0,12.0,0.6666666666666666,,,,,,,,,1.0,,0.6722166666666666,0.3333333333333333,0.5,,0.85,23.6,1.0,,1.0,,,,,,,0.5,1.0,0.5,1.0,,,,,,,,2.0,,,,,1.0,1.0,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,3.0,,2.0,2.0,,,,,,,,,3.0,,,0.6666666666666666,0.6722166666666666,1.0,,,,,,,1.0,1.0,6.0,,,,,,,,,,,1.0,,6.0,,1.0,,0.8333333333333334,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,0.5,,,,,,,,,,,,,,1.0,1.0,,,,0.5,0.3333333333333333,,,1.0,1.0,,,,,,,,,1610612738,2016,2015-16,True
101161-202323-202738-203109-203935,1610612738,"Amir Johnson, Evan Turner, Isaiah Thomas, Jae Crowder, Marcus Smart","Johnson, Turner, Thomas, Crowder, Smart",101161-202323-202738-203109-203935,BOS,1622.0,6,27.0,-3.0,53.0,53.0,4.0,106.0,14.0,6.0,5.0,12.0,1.0,2.0,26.0,6.0,18.0,6.0,52.0,55.0,1.0,4.0,7.0,18.0,12.0,5.0,3.0,6.0,12.0,5.0,30.0,2.0,8.0,17.0,5.0,22.0,7.0,,10.0,8.0,8.0,3.0,45.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.5227272727272727,0.5,0.5416666666666666,0.5833333333333334,0.4090909090909091,0.11538461538461539,0.14285714285714285,0.8,0.16666666666666666,0.7272727272727273,0.20833333333333334,0.14285714285714285,0.6,94.10604192355116,14.679245283018869,15.924528301886792,13.69811320754717,15.415094339622641,0.3181818181818182,0.13636363636363635,0.2727272727272727,0.4166666666666667,0.4166666666666667,1.0,0.4,0.5,1.0,0.7272727272727273,0.4166666666666667,0.5206193181818182,0.06382978723404255,0.10344827586206896,0.1346153846153846,7.0,24.27777777777778,12.0,6.0,14.0,12.0,6.0,5.0,15.0,0.42857142857142855,0.42857142857142855,0.5384615384615384,1.0,0.8571428571428571,1.0,0.4166666666666667,0.13636363636363635,8.0,0.6666666666666666,1.0,1.0,1.0,16.0,,0.8333333333333334,0.16666666666666666,0.2,1.0,6.0,,2.0,1.0,0.13636363636363635,0.16666666666666666,0.16666666666666666,1.0,0.4,,,0.3458333333333334,9.0,10.0,5.0,8.0,3.0,5.0,4.0,,,3.0,3.0,4.0,8.0,0.25,,0.625,0.5485125,0.16981132075471697,,,1.0,,,1.0,,,13.0,1.0,1.0,1.0,3.0,2.0,1.0,7.0,2.0,1.0,,,1.0,12.0,,,1.0,0.625,0.65,0.3,0.2,0.4,0.4,0.047619047619047616,0.25,0.16666666666666666,0.16666666666666666,1.0,,,,,0.25,3.0,1.0,3.0,,5.0,,,0.625,,2.0,,1.0,,,,1.0,,,0.16666666666666666,1.0,0.2,5.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,1610612738,2016,2015-16,True
101161-202340-202738-203096-203109,1610612738,"Amir Johnson, Avery Bradley, Isaiah Thomas, Jared Sullinger, Jae Crowder","Johnson, Bradley, Thomas, Sullinger, Crowder",101161-202340-202738-203096-203109,BOS,228.0,1,4.0,7.0,8.0,7.0,1.0,15.0,6.0,1.0,,,,,9.0,,,1.0,11.0,4.0,,,2.0,,,,,,3.0,,6.0,,1.0,4.0,1.0,5.0,,,,3.0,1.0,1.0,9.0,,,,,0.5555555555555556,1.0,0.6111111111111112,1.0,,,,0.5,,0.6666666666666666,0.25,,1.0,94.73684210526316,12.5,18.285714285714285,12.5,17.571428571428573,0.6666666666666666,0.1111111111111111,,,,,,,,0.6666666666666666,,0.5867333333333333,0.1111111111111111,0.1111111111111111,0.18181818181818182,6.555555555555555,,4.0,2.0,5.0,6.0,3.0,3.0,,0.6,0.75,0.5555555555555556,,0.6666666666666666,0.6666666666666666,0.75,0.2222222222222222,3.0,0.75,,1.0,1.0,4.0,,0.5,1.0,1.0,,,,,,,,,,,,,0.739,,,,,1.0,1.0,1.0,,,,,,,0.25,0.5,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
101161-202340-202738-203109-203935,1610612738,"Amir Johnson, Avery Bradley, Isaiah Thomas, Jae Crowder, Marcus Smart","Johnson, Bradley, Thomas, Crowder, Smart",101161-202340-202738-203109-203935,BOS,104.0,1,2.0,2.0,3.0,3.0,2.0,6.0,2.0,1.0,,1.0,,1.0,3.0,,2.0,,4.0,2.0,,1.0,2.0,,1.0,,1.0,,1.0,,2.0,1.0,2.0,2.0,2.0,4.0,,,,,,,2.0,,,,,0.4,0.5,0.4,0.5,0.4,0.3333333333333333,,0.6666666666666666,0.5,0.5,0.6666666666666666,,,83.07692307692308,18.666666666666668,16.0,16.666666666666668,13.333333333333334,0.4,0.2,0.2,,,,0.5,,,0.8,,0.6208899999999999,,,0.5,3.1666666666666665,24.45,2.0,,2.0,2.0,1.0,1.0,,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,,,,,,1.0,2.0,,,,,,1.0,,,,0.2,,,,,,,0.6102,,,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,,,,2.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,1610612738,2016,2015-16,True
101161-202738-203096-203109-203935,1610612738,"Amir Johnson, Isaiah Thomas, Jared Sullinger, Jae Crowder, Marcus Smart","Johnson, Thomas, Sullinger, Crowder, Smart",101161-202738-203096-203109-203935,BOS,188.0,1,3.0,7.0,6.0,6.0,,12.0,2.0,,2.0,3.0,,,3.0,2.0,3.0,,10.0,3.0,,,,3.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,,3.0,3.0,1.0,4.0,,,1.0,,,,10.0,0.5,0.6666666666666666,,0.6666666666666666,0.8333333333333334,,0.8333333333333334,,0.5,0.3333333333333333,0.5,1.0,,1.0,0.5,,,91.91489361702128,12.666666666666666,18.666666666666668,12.666666666666666,18.666666666666668,0.3333333333333333,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,0.8333333333333334,0.6666666666666666,0.6069749999999999,,,,5.766666666666667,24.733333333333334,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,1.0,0.5,1.0,1.0,0.16666666666666666,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1610612738,2016,2015-16,True
1626154-1626175-1626179-203092-203923,1610612738,"RJ Hunter, Jordan Mickey, Terry Rozier, Tyler Zeller, James Young","Hunter, Mickey, Rozier, Zeller, Young",1626154-1626175-1626179-203092-203923,BOS,528.0,1,9.0,,16.0,16.0,3.0,32.0,8.0,2.0,2.0,4.0,,1.0,13.0,2.0,5.0,1.0,15.0,15.0,,1.0,,6.0,4.0,2.0,2.0,2.0,6.0,2.0,14.0,1.0,2.0,7.0,4.0,11.0,2.0,1.0,2.0,2.0,1.0,1.0,15.0,1.0,0.4,,0.4,0.3888888888888889,,0.4166666666666667,,0.2777777777777778,0.15384615384615385,0.25,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,,,87.27272727272727,18.125,14.875,16.375,14.6875,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,,,0.7222222222222222,0.5,0.5743472222222222,0.05555555555555555,0.07692307692307693,,6.2153846153846155,24.18,3.0,3.0,4.0,8.0,4.0,3.0,4.0,1.0,1.0,0.3076923076923077,0.6666666666666666,0.375,0.5,1.0,0.16666666666666666,4.0,0.8,1.0,1.0,2.0,,,0.75,0.5,0.5,,1.0,,,,0.05555555555555555,,,,,,,0.6767500000000001,2.0,7.0,,2.0,3.0,,,,1.0,,,,2.0,0.3333333333333333,0.4,,0.31725,0.125,,2.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,0.3333333333333333,,,,,,,0.6666666666666666,,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626154-1626175-1626179-203923-204066,1610612738,"RJ Hunter, Jordan Mickey, Terry Rozier, James Young, John Holland","Hunter, Mickey, Rozier, Young, Holland",1626154-1626175-1626179-203923-204066,BOS,79.0,1,1.0,2.0,3.0,2.0,,5.0,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,1.0,,2.0,,1.0,2.0,,2.0,1.0,,1.0,,,,2.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,91.13924050632912,12.333333333333334,21.0,12.333333333333334,21.0,1.0,,,,,,,,,1.0,,0.8217,,,,1.4,,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612738,2016,2015-16,True
1626154-1626179-201973-202323-203096,1610612738,"RJ Hunter, Terry Rozier, Jonas Jerebko, Evan Turner, Jared Sullinger","Hunter, Rozier, Jerebko, Turner, Sullinger",1626154-1626179-201973-202323-203096,BOS,303.0,1,5.0,-1.0,9.0,10.0,1.0,19.0,1.0,2.0,1.0,4.0,,,5.0,1.0,4.0,1.0,10.0,11.0,,,2.0,3.0,4.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,5.0,1.0,,1.0,1.0,1.0,,8.0,1.0,0.25,,0.25,0.5,1.0,0.5,1.0,0.4444444444444444,,,1.0,0.5,1.0,0.25,0.5,,90.2970297029703,15.222222222222221,16.6,14.11111111111111,16.6,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.25,0.25,1.0,,,,0.5555555555555556,0.25,0.4986333333333334,,,0.2,9.9,24.75,1.0,2.0,3.0,,,,1.0,,,0.6,1.0,1.0,1.0,,0.2222222222222222,3.0,1.0,,1.0,1.0,6.0,,,0.5,0.5,,,,,,,,,,,,,0.3838,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612738,2016,2015-16,True
