EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FTDefRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,PlusMinus,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,FG3M,FtPoints,SecondChanceFG3A,PenaltyFtPoints,PtsAssisted3s,ThreePtAssists,Corner3Assists,AtRimAssists,DefTwoPtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Loose Ball Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Fg2aBlocked,DefThreePtRebounds,Travels,2pt And 1 Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,SecondChanceArc3FGA,OffThreePtRebounds,SecondChanceTurnovers,Offensive Fouls Drawn,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,LostBallSteals,LostBallTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyFG3M,SelfOReb,NonShootingFoulsDrawn,PenaltyFg3Pct,SelfORebPct,PenaltyArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,BlockingFouls,PenaltyCorner3FGM,SecondChanceFtPoints,OffCorner3ReboundPct,PenaltyCorner3Accuracy,Charge Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Loose Ball Fouls Drawn,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedCorner3,Fg3aBlocked,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations,DefensiveGoaltends,HeaveAttempts,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Corner3PctBlocked,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
1626153-1626181-200768-202687-2449,1610612761,"Delon Wright, Norman Powell, Kyle Lowry, Bismack Biyombo, Luis Scola","Wright, Powell, Lowry, Biyombo, Scola",1626153-1626181-200768-202687-2449,TOR,6.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,480.0,5.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626153-1626181-201574-201949-202687,1610612761,"Delon Wright, Norman Powell, Jason Thompson, James Johnson, Bismack Biyombo","Wright, Powell, Thompson, Johnson, Biyombo",1626153-1626181-201574-201949-202687,TOR,35.0,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,,82.28571428571428,6.0,29.0,6.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4495,0.4495,1.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626153-1626181-201574-201949-203512,1610612761,"Delon Wright, Norman Powell, Jason Thompson, James Johnson, Lucas Nogueira","Wright, Powell, Thompson, Johnson, Nogueira",1626153-1626181-201574-201949-203512,TOR,38.0,1,1.0,1.0,1.0,1.0,2.0,,,,1.0,,75.78947368421053,22.0,16.0,22.0,16.0,1.0,1.0,-3.0,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626153-1626181-201574-202335-202709,1610612761,"Delon Wright, Norman Powell, Jason Thompson, Patrick Patterson, Cory Joseph","Wright, Powell, Thompson, Patterson, Joseph",1626153-1626181-201574-202335-202709,TOR,215.0,1,7.0,8.0,7.0,8.0,15.0,,,2.0,7.0,,100.46511627906976,11.285714285714286,17.0,10.142857142857142,16.25,1.0,4.0,,2.0,3.0,5.0,7.0,10.0,10.0,5.0,7.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,10.0,0.2,0.25,0.7142857142857143,0.7142857142857143,0.625,0.625,0.625,0.625,0.375,0.6666666666666666,0.6666666666666666,0.5,0.50545625,0.50545625,1.0,8.785714285714286,1.0,1.0,1.0,,2.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,8.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,1.0,0.6666666666666666,1.0,1.0,0.5,0.75,0.75,0.125,0.5,1.0,0.5,0.75,0.125,0.625,0.38575,0.4,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626153-1626181-201574-202687-203082,1610612761,"Delon Wright, Norman Powell, Jason Thompson, Bismack Biyombo, Terrence Ross","Wright, Powell, Thompson, Biyombo, Ross",1626153-1626181-201574-202687-203082,TOR,428.0,2,13.0,14.0,3.0,,27.0,,7.0,8.0,3.0,,90.8411214953271,14.923076923076923,16.714285714285715,14.461538461538462,15.857142857142858,0.23076923076923078,7.0,4.0,2.0,3.0,4.0,7.0,16.0,12.0,1.0,1.0,5.0,4.0,2.0,3.0,1.0,7.0,3.0,5.0,16.0,5.0,0.5,0.5,0.5714285714285714,1.0,0.55,1.0,0.6153846153846154,0.8333333333333334,0.3,0.6666666666666666,0.6666666666666666,0.5,0.48581,0.7156,0.3125,11.614285714285714,1.0,2.0,1.0,,1.0,2.0,2.0,,,1.0,1.0,1.0,,3.0,,,,,4.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,,,,0.3,0.3333333333333333,0.2,,,0.2,1.0,1.0,0.1,,,1.0,1.0,,0.5,0.6351,,23.53333333333333,2.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,3.0,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.7777777777777778,0.5,1.0,1.0,1.0,1.0,0.5,0.2,0.2,0.5,0.5,1.0,1.0,0.23076923076923078,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626153-1626181-201574-202709-203082,1610612761,"Delon Wright, Norman Powell, Jason Thompson, Cory Joseph, Terrence Ross","Wright, Powell, Thompson, Joseph, Ross",1626153-1626181-201574-202709-203082,TOR,34.0,1,2.0,1.0,1.0,1.0,3.0,,,,1.0,,127.05882352941177,8.0,18.0,8.0,18.0,0.5,1.0,2.0,,,,,4.0,2.0,,,1.0,,,1.0,,3.0,,,4.0,1.0,,,,,1.5,,1.0,0.5,,,,,0.5391,,0.25,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,24.4,,,,,1.0,1.0,,1.0,3.0,1.0,,,,,,,,2.0,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626153-1626181-201574-202709-203512,1610612761,"Delon Wright, Norman Powell, Jason Thompson, Cory Joseph, Lucas Nogueira","Wright, Powell, Thompson, Joseph, Nogueira",1626153-1626181-201574-202709-203512,TOR,195.0,1,8.0,7.0,8.0,7.0,15.0,1.0,4.0,4.0,8.0,1.0,110.76923076923077,12.125,14.0,10.75,14.0,1.0,3.0,-4.0,,1.0,2.0,4.0,5.0,9.0,2.0,4.0,5.0,2.0,1.0,1.0,,2.0,2.0,3.0,3.0,5.0,0.5,0.5,0.5,0.5,0.4,0.4,0.5,0.5,0.2,,,,0.41127,0.41127,1.0,7.225,2.0,2.0,2.0,,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,0.2,,,,,0.6,0.6666666666666666,1.0,0.2,1.0,1.0,0.6,0.6666666666666666,0.2,0.8,0.3941,0.4,27.0,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,0.6666666666666666,0.75,,,1.0,1.0,,0.5,,,,,,,0.2,0.25,,,,,,,,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626153-1626181-201574-203082-203512,1610612761,"Delon Wright, Norman Powell, Jason Thompson, Terrence Ross, Lucas Nogueira","Wright, Powell, Thompson, Ross, Nogueira",1626153-1626181-201574-203082-203512,TOR,480.0,3,19.0,18.0,8.0,13.0,37.0,,3.0,5.0,8.0,,111.0,13.263157894736842,12.666666666666666,12.894736842105264,12.666666666666666,0.42105263157894735,8.0,-8.0,,1.0,5.0,8.0,17.0,25.0,1.0,4.0,2.0,4.0,2.0,4.0,,10.0,2.0,3.0,17.0,2.0,0.4,0.4,0.625,0.25,0.5333333333333333,0.14285714285714285,0.5666666666666667,0.14285714285714285,0.06666666666666667,,,,0.52253,0.44761428571428574,0.11764705882352941,4.3375,1.0,4.0,2.0,,1.0,5.0,5.0,,,1.0,1.0,5.0,3.0,7.0,,,,3.0,6.0,,5.0,1.0,2.0,2.0,2.0,,,,,,,,,0.4666666666666667,0.3333333333333333,0.25,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.14285714285714285,1.0,0.42857142857142855,0.8,0.3804,,25.314285714285713,2.0,2.0,2.0,,2.0,1.0,1.0,,6.0,2.0,2.0,2.0,3.0,3.0,,3.0,,3.0,1.0,1.0,1.0,,,1.0,0.2857142857142857,0.2857142857142857,0.75,1.0,1.0,0.5,1.0,1.0,1.0,,0.4,0.13333333333333333,0.13333333333333333,1.0,1.0,1.0,,0.06666666666666667,0.125,,,,,,,,1.0,,1.0,1.0,0.125,,,,1.0,1.0,1.0,1.0,0.5,0.2,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626153-1626181-201574-203512-203998,1610612761,"Delon Wright, Norman Powell, Jason Thompson, Lucas Nogueira, Bruno Caboclo","Wright, Powell, Thompson, Nogueira, Caboclo",1626153-1626181-201574-203512-203998,TOR,1003.0,2,33.0,32.0,,3.0,65.0,1.0,15.0,20.0,,1.0,93.32003988035893,14.484848484848484,16.40625,13.969696969696969,15.5625,,17.0,8.0,1.0,3.0,12.0,26.0,34.0,26.0,,,,16.0,8.0,10.0,,22.0,1.0,4.0,25.0,,0.6666666666666666,0.7272727272727273,0.46153846153846156,,0.4411764705882353,,0.4714285714285714,,0.08823529411764706,0.3333333333333333,0.3333333333333333,,0.537914705882353,,,4.726923076923077,1.0,3.0,,,4.0,10.0,19.0,2.0,2.0,,,7.0,,8.0,3.0,4.0,9.0,,8.0,2.0,7.0,4.0,5.0,4.0,2.0,,2.0,1.0,2.0,,0.75,0.9,0.9,0.23529411764705882,0.2857142857142857,0.25,0.3333333333333333,,0.5588235294117647,0.5263157894736842,0.5882352941176471,0.20588235294117646,0.4,1.0,,,,0.7941176470588235,0.483225,0.2647058823529412,25.2875,4.0,,1.0,,2.0,4.0,1.0,,6.0,2.0,,7.0,8.0,2.0,1.0,1.0,,3.0,,5.0,1.0,1.0,1.0,1.0,0.25,0.25,0.6666666666666666,0.7272727272727273,0.7,0.3333333333333333,0.8,0.3333333333333333,1.0,0.5,0.7,0.11764705882352941,0.029411764705882353,,,,,0.05714285714285714,0.038461538461538464,2.0,2.0,2.0,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,3.0,6.0,,1.0,0.11538461538461539,0.10526315789473684,0.6666666666666666,0.7142857142857143,1.0,1.0,,,0.25,0.16666666666666666,0.2,0.2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
1626153-1626181-201942-203461-203512,1610612761,"Delon Wright, Norman Powell, DeMar DeRozan, Anthony Bennett, Lucas Nogueira","Wright, Powell, DeRozan, Bennett, Nogueira",1626153-1626181-201942-203461-203512,TOR,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,True
