EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,DefCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFGM,LongMidRangeFGM,FG2M,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,LongMidRangeAssists,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,SecondChanceAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG3M,PtsPutbacks,Arc3Assists,AtRimAssists,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyEfgPct,AtRimPctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShortMidRangeFGM,ShortMidRangeAssists,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFGM,PenaltyFG2M,Travels,PenaltyFg2Pct,PenaltyAtRimAccuracy,FTDefRebounds,DefFTReboundPct,Charge Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3FGA,BlockedLongMidRange,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,BlockingFoulsDrawn,BlockedShortMidRange,SecondChanceAtRimPctAssisted,HeaveAttempts,ShortMidRangePctBlocked,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,Charge Fouls,team_id,year,season,team_vs
101109-101114-202083-203939-2585,1610612742,"Raymond Felton, Deron Williams, Wesley Matthews, Dwight Powell, Zaza Pachulia","Felton, Williams, Matthews, Powell, Pachulia",101109-101114-202083-203939-2585,DAL,632.0,2,11.0,4.0,22.0,20.0,5.0,7.0,42.0,2.0,21.0,,6.0,3.0,11.0,12.0,3.0,5.0,1.0,,,4.0,,2.0,1.0,19.0,6.0,5.0,0.6176470588235294,0.75,0.75,0.6875,1.0,95.69620253164557,11.636363636363637,18.8,11.181818181818182,17.05,0.058823529411764705,0.07142857142857142,0.2857142857142857,0.22727272727272727,2.0,6.0,,4.0,3.0,2.0,,1.0,13.0,1.0,3.0,17.0,2.0,,2.0,3.0,,1.0,,1.0,8.0,1.0,,2.0,1.0,2.0,2.0,,,1.0,,,0.3333333333333333,0.3333333333333333,0.59375,0.5,0.1875,0.4,0.6666666666666666,0.2,0.14285714285714285,,,0.7142857142857143,,,0.375,0.25,0.1875,0.125,0.0625,,,,0.5625,,0.5646875,0.412,0.6393375,0.09523809523809523,6.2846153846153845,23.2,0.5,1.0,,,,,3.0,1.0,4.0,1.0,9.0,,1.0,2.0,,,,,,1.0,,0.5,,0.5,,,0.6,0.5,0.5,1.0,,,,4.0,2.0,8.0,6.0,10.0,3.0,1.0,,,0.375,0.375,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,,1.0,1.0,0.25,,2.0,,,,1.0,,,,2.0,,3.0,3.0,3.0,,0.5,0.75,0.5,,,0.5,,,,2.0,,2.0,0.6666666666666666,0.5,0.5,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-101135-1626147-1626257-202083,1610612742,"Raymond Felton, David Lee, Justin Anderson, Salah Mejri, Wesley Matthews","Felton, Lee, Anderson, Mejri, Matthews",101109-101135-1626147-1626257-202083,DAL,133.0,1,2.0,-2.0,4.0,4.0,,,8.0,,2.0,,,1.0,2.0,2.0,,,,,,2.0,,,,2.0,,,0.3333333333333333,,1.0,0.6666666666666666,1.0,86.61654135338345,13.5,19.75,13.5,18.75,,,,,,,,1.0,,,,2.0,1.0,,2.0,4.0,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,0.3333333333333333,,0.6666666666666666,,0.5,,,,,1.0,,,,0.3333333333333333,,,0.6666666666666666,,,,0.6666666666666666,,0.49898333333333333,,,,7.6,24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-101135-1626147-1626257-2734,1610612742,"Raymond Felton, David Lee, Justin Anderson, Salah Mejri, Devin Harris","Felton, Lee, Anderson, Mejri, Harris",101109-101135-1626147-1626257-2734,DAL,146.0,1,2.0,-1.0,5.0,5.0,3.0,,10.0,3.0,5.0,1.0,3.0,,3.0,5.0,2.0,2.0,1.0,1.0,,3.0,,4.0,1.0,3.0,3.0,3.0,0.5,0.5,,1.0,,98.63013698630138,13.8,15.4,13.2,15.4,0.25,0.3333333333333333,0.6,0.6,2.0,1.0,1.0,1.0,,,,1.0,2.0,,1.0,6.0,1.0,,2.0,2.0,,1.0,,1.0,2.0,2.0,1.0,,,,,1.0,,,1.0,1.0,,,0.3333333333333333,1.0,0.3333333333333333,,1.0,1.0,1.0,1.0,,,1.0,0.5,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,1.0,0.6666666666666666,,0.5257833333333334,0.6274,0.51185,0.4,5.35,25.2,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,2.0,,,,,,,0.5,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,2.0,,,,,,,,1.0,0.5,,,1.0,0.5,,,,,,,,,,,1.0,1.0,2.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-101135-1626147-1717-200826,1610612742,"Raymond Felton, David Lee, Justin Anderson, Dirk Nowitzki, J.J. Barea","Felton, Lee, Anderson, Nowitzki, Barea",101109-101135-1626147-1717-200826,DAL,98.0,1,2.0,1.0,3.0,3.0,1.0,1.0,6.0,2.0,5.0,2.0,2.0,,1.0,1.0,,1.0,,,,1.0,,2.0,,5.0,2.0,1.0,1.25,1.0,,1.0,,88.16326530612245,16.0,16.666666666666668,16.0,16.666666666666668,,,0.4,0.3333333333333333,,,,,,,1.0,1.0,,1.0,1.0,4.0,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.5,,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,0.5508,,,,,24.4,,,,,,,3.0,1.0,1.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-101135-1626147-202083-2734,1610612742,"Raymond Felton, David Lee, Justin Anderson, Wesley Matthews, Devin Harris","Felton, Lee, Anderson, Matthews, Harris",101109-101135-1626147-202083-2734,DAL,2.0,1,,2.0,1.0,,1.0,,1.0,2.0,2.0,2.0,2.0,,,,,,,,,1.0,,2.0,,2.0,,,1.0,1.0,,,,720.0,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-101135-1626147-2585-2734,1610612742,"Raymond Felton, David Lee, Justin Anderson, Zaza Pachulia, Devin Harris","Felton, Lee, Anderson, Pachulia, Harris",101109-101135-1626147-2585-2734,DAL,52.0,1,1.0,2.0,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,1.0,,,,2.0,,,1.0,,,,,55.38461538461538,20.0,32.0,20.0,32.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,0.3955,,,,17.4,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-101135-1626257-202083-2734,1610612742,"Raymond Felton, David Lee, Salah Mejri, Wesley Matthews, Devin Harris","Felton, Lee, Mejri, Matthews, Harris",101109-101135-1626257-202083-2734,DAL,180.0,1,3.0,7.0,6.0,6.0,3.0,3.0,12.0,1.0,10.0,1.0,5.0,,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,,1.0,1.0,10.0,5.0,3.0,1.25,1.25,,0.6666666666666666,,96.0,8.166666666666666,21.833333333333332,8.166666666666666,21.666666666666668,0.25,0.3333333333333333,0.5,0.5,,2.0,,,1.0,1.0,,,3.0,1.0,1.0,3.0,,,,2.0,,,,,2.0,,,3.0,,,,2.0,2.0,,,,1.0,1.0,1.125,,0.25,,0.6666666666666666,,,,,0.5,,,0.5,,0.25,0.25,,,,,0.75,,0.66455,,0.80735,,5.3,22.7,,1.0,,,,,3.0,1.0,4.0,1.0,9.0,,3.0,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,1.0,3.0,6.0,,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,2.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,2.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-101135-1717-202083-2734,1610612742,"Raymond Felton, David Lee, Dirk Nowitzki, Wesley Matthews, Devin Harris","Felton, Lee, Nowitzki, Matthews, Harris",101109-101135-1717-202083-2734,DAL,315.0,2,5.0,-4.0,10.0,12.0,10.0,12.0,22.0,3.0,13.0,3.0,13.0,,3.0,5.0,,,,5.0,,4.0,,6.0,2.0,12.0,13.0,10.0,0.5,0.5,,0.6666666666666666,,100.57142857142857,18.6,10.75,16.2,10.5,0.18181818181818182,0.2857142857142857,1.0,1.0,2.0,2.0,,5.0,,,,4.0,7.0,,4.0,17.0,1.0,1.0,1.0,7.0,,4.0,,,2.0,2.0,,,,,,3.0,2.0,1.0,2.0,2.0,,,0.45454545454545453,0.25,0.36363636363636365,,1.0,,0.3333333333333333,,,,1.0,,0.18181818181818182,0.45454545454545453,,,0.36363636363636365,,,,0.5454545454545454,,0.4927136363636364,0.3257,0.4927136363636364,0.07692307692307693,7.414285714285714,24.725,,,,,,,,,3.0,,6.0,2.0,,,,,,,1.0,,,,0.5,,0.5,,,,,,,,,2.0,,5.0,6.0,4.0,3.0,,,,0.6,0.6,0.7142857142857143,1.0,1.0,,,,,4.0,4.0,0.36363636363636365,,2.0,,,,,,,,2.0,,,,,,,0.45454545454545453,1.0,,,0.18181818181818182,,,,3.0,1.0,,,0.6,0.6,0.3333333333333333,2.0,5.0,,0.7142857142857143,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-101135-202083-2585-2734,1610612742,"Raymond Felton, David Lee, Wesley Matthews, Zaza Pachulia, Devin Harris","Felton, Lee, Matthews, Pachulia, Harris",101109-101135-202083-2585-2734,DAL,335.0,2,6.0,15.0,12.0,10.0,2.0,,22.0,8.0,19.0,1.0,3.0,5.0,8.0,11.0,2.0,2.0,1.0,3.0,1.0,6.0,,10.0,6.0,12.0,3.0,2.0,0.7307692307692307,1.5,1.0,1.0,1.0,94.56716417910448,12.25,18.8,11.75,18.8,0.46153846153846156,0.5,0.15789473684210525,0.16666666666666666,3.0,4.0,1.0,4.0,,,1.0,1.0,8.0,1.0,1.0,4.0,1.0,2.0,7.0,1.0,,1.0,1.0,3.0,3.0,3.0,1.0,,,,,,,,,,1.0,1.0,0.6111111111111112,1.1666666666666667,0.1111111111111111,,1.0,0.75,0.75,0.6666666666666666,,1.0,1.0,0.25,0.4444444444444444,0.4444444444444444,,,0.1111111111111111,1.0,1.0,0.5,0.5555555555555556,1.0,0.48806666666666665,0.5185,0.6041,0.3684210526315789,5.8,24.5,1.0,,,,1.0,1.0,3.0,1.0,3.0,,7.0,,,1.0,,,,,,1.0,1.0,1.25,,1.0,,,1.0,,,,,,,3.0,,4.0,4.0,4.0,2.0,,,,0.5,0.6666666666666666,0.5,0.75,0.75,,,,,,,,1.0,1.0,,,,1.0,,2.0,1.0,2.0,,2.0,1.0,2.0,,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,,,,1.0,,2.0,1.0,0.25,0.25,,1.0,1.0,,1.0,1.0,,,,2.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-1626147-1626257-1717-202083,1610612742,"Raymond Felton, Justin Anderson, Salah Mejri, Dirk Nowitzki, Wesley Matthews","Felton, Anderson, Mejri, Nowitzki, Matthews",101109-1626147-1626257-1717-202083,DAL,104.0,2,2.0,4.0,4.0,3.0,1.0,,7.0,2.0,8.0,,3.0,1.0,1.0,1.0,,,,,,1.0,,3.0,,8.0,3.0,1.0,0.8,1.5,1.0,1.0,1.0,96.92307692307692,15.75,13.666666666666666,15.75,13.666666666666666,0.2,,0.375,0.25,,,,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,4.0,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,0.75,,0.5,,,,,,,,,,,0.25,0.25,,0.5,1.0,1.0,,0.5,1.0,0.4248125,,0.38205,,11.35,25.0,,,,,,,6.0,2.0,2.0,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,,1.0,,2.0,,,,,,1.0,,1.5,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-1626147-1626257-1717-2734,1610612742,"Raymond Felton, Justin Anderson, Salah Mejri, Dirk Nowitzki, Devin Harris","Felton, Anderson, Mejri, Nowitzki, Harris",101109-1626147-1626257-1717-2734,DAL,416.0,2,7.0,-7.0,13.0,13.0,1.0,1.0,26.0,6.0,13.0,1.0,1.0,,2.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,,7.0,3.0,11.0,1.0,1.0,0.5454545454545454,,,0.6666666666666666,,90.0,15.461538461538462,16.53846153846154,15.076923076923077,16.53846153846154,0.2727272727272727,0.3333333333333333,0.07692307692307693,0.07692307692307693,2.0,2.0,,3.0,1.0,,1.0,2.0,6.0,1.0,2.0,20.0,1.0,,2.0,,3.0,2.0,1.0,1.0,2.0,2.0,,,,3.0,1.0,,,,,,0.5,0.5,0.4375,1.0,0.25,0.75,0.6666666666666666,0.25,0.4,,,0.5,,,0.25,0.375,0.125,,0.25,0.5,0.5,,0.5,0.5,0.46548125,0.3567,,0.15384615384615385,7.25,24.2,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,2.0,,4.0,,,,,,,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,1.0,0.16666666666666666,0.5,,,,,,,,,,,1610612742,2016,2015-16,True
101109-1626147-1626257-202083-2734,1610612742,"Raymond Felton, Justin Anderson, Salah Mejri, Wesley Matthews, Devin Harris","Felton, Anderson, Mejri, Matthews, Harris",101109-1626147-1626257-202083-2734,DAL,159.0,1,3.0,3.0,6.0,6.0,1.0,,12.0,1.0,9.0,,2.0,1.0,3.0,4.0,,2.0,,3.0,,3.0,,2.0,1.0,7.0,2.0,1.0,0.9,0.5,1.0,1.0,1.0,108.67924528301887,14.833333333333334,11.666666666666666,14.833333333333334,11.666666666666666,0.2,0.3333333333333333,0.2222222222222222,0.16666666666666666,1.0,1.0,1.0,,1.0,2.0,,,2.0,2.0,2.0,6.0,1.0,,2.0,2.0,,,,1.0,2.0,1.0,,,,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.25,,0.25,0.5,,,,1.0,0.75,,0.5580625,0.662,0.5318,0.2222222222222222,8.05,23.1,,2.0,,,,,6.0,2.0,2.0,2.0,6.0,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,2.0,,,,,,,0.5,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,2.0,,,,1.0,1.0,1.0,,1.0,0.5,,,1.0,0.5,,,,,,1.0,1.0,,,,1.0,1.0,,0.5,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612742,2016,2015-16,True
101109-1626147-1717-200826-203939,1610612742,"Raymond Felton, Justin Anderson, Dirk Nowitzki, J.J. Barea, Dwight Powell","Felton, Anderson, Nowitzki, Barea, Powell",101109-1626147-1717-200826-203939,DAL,86.0,1,1.0,4.0,3.0,3.0,3.0,,6.0,2.0,4.0,2.0,4.0,,2.0,4.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,,4.0,3.0,0.5,0.5,,0.5,,100.46511627906976,15.333333333333334,13.333333333333334,11.333333333333334,13.333333333333334,0.25,0.3333333333333333,1.0,1.0,2.0,2.0,1.0,,,,,1.0,2.0,,1.0,,1.0,2.0,4.0,2.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.5,1.0,1.0,,,1.0,,0.5,0.6666666666666666,,,,0.3333333333333333,,,1.0,1.0,,0.7409833333333333,0.9445,0.7409833333333333,1.0,1.0,23.9,,,,,,,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,2.0,,1.0,,,,1.0,1.0,0.5,0.5,0.5,,,,,1.0,1.0,0.3333333333333333,1.0,2.0,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,0.3333333333333333,1.0,,1.0,0.6666666666666666,,,,,,,,,,,1.0,1.0,,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1610612742,2016,2015-16,True
101109-1626147-1717-200826-2734,1610612742,"Raymond Felton, Justin Anderson, Dirk Nowitzki, J.J. Barea, Devin Harris","Felton, Anderson, Nowitzki, Barea, Harris",101109-1626147-1717-200826-2734,DAL,251.0,1,4.0,2.0,9.0,7.0,3.0,2.0,16.0,4.0,11.0,2.0,4.0,1.0,2.0,5.0,1.0,2.0,1.0,,,2.0,,4.0,1.0,5.0,4.0,3.0,0.55,0.5,1.0,1.0,1.0,91.79282868525895,17.77777777777778,13.0,16.555555555555557,13.0,0.1111111111111111,0.16666666666666666,0.36363636363636365,0.3333333333333333,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,9.0,1.0,4.0,6.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4375,1.0,0.375,0.5,1.0,0.6666666666666666,0.6,0.5,1.0,,,0.2,0.25,0.25,0.125,0.125,0.25,0.5,0.5,1.0,0.625,0.5,0.533325,0.614,0.5031666666666667,0.5454545454545454,7.4799999999999995,24.46666666666667,,,,,,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,1.0,0.5,,,1.0,1.0,,,,,,,2.0,,2.0,2.0,2.0,1.0,,,,0.5,1.0,0.4,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,2.0,,1.0,,,,,,1.0,0.3333333333333333,0.5,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-1626147-1717-202083-2585,1610612742,"Raymond Felton, Justin Anderson, Dirk Nowitzki, Wesley Matthews, Zaza Pachulia","Felton, Anderson, Nowitzki, Matthews, Pachulia",101109-1626147-1717-202083-2585,DAL,764.0,3,13.0,13.0,24.0,23.0,4.0,1.0,47.0,7.0,38.0,7.0,7.0,2.0,8.0,10.0,,1.0,,5.0,,7.0,1.0,8.0,2.0,34.0,7.0,4.0,0.76,0.875,0.5,0.7,0.5,88.58638743455498,13.916666666666666,18.695652173913043,13.666666666666666,18.0,0.08695652173913043,0.1111111111111111,0.18421052631578946,0.16666666666666666,2.0,8.0,,4.0,4.0,2.0,1.0,3.0,16.0,3.0,5.0,25.0,,1.0,4.0,,3.0,3.0,1.0,2.0,5.0,2.0,,3.0,2.0,1.0,1.0,3.0,,,2.0,,0.6,0.6,0.7380952380952381,1.0,0.23809523809523808,1.0,0.8333333333333334,0.4,0.2857142857142857,0.6666666666666666,,1.0,0.6666666666666666,,0.38095238095238093,0.19047619047619047,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.6190476190476191,0.3333333333333333,0.5900119047619048,0.6033,,0.10526315789473684,7.25,23.52,,2.0,1.0,1.0,1.0,1.0,6.0,2.0,6.0,2.0,14.0,,1.0,,,,,,,0.6666666666666666,1.0,1.5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,11.0,8.0,14.0,4.0,1.0,,,0.36363636363636365,0.36363636363636365,0.6875,0.875,0.875,0.75,0.75,0.3333333333333333,,,,,,,,,,,,,,3.0,,,,,,,,0.42857142857142855,,,,,,,1.0,,,,0.25,0.25,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-1626147-1717-202083-2734,1610612742,"Raymond Felton, Justin Anderson, Dirk Nowitzki, Wesley Matthews, Devin Harris","Felton, Anderson, Nowitzki, Matthews, Harris",101109-1626147-1717-202083-2734,DAL,9.0,1,,,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,3.0,,,,2.0,,,,,,,,1.0,,,,,,320.0,5.0,4.0,3.0,4.0,,,,1.0,1.0,1.0,,1.0,,,,,2.0,,,,1.0,,,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,0.5,0.5,,,,,,,0.5,,0.39115,0.1165,0.39115,,3.55,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,1610612742,2016,2015-16,True
101109-1626147-200826-202083-2585,1610612742,"Raymond Felton, Justin Anderson, J.J. Barea, Wesley Matthews, Zaza Pachulia","Felton, Anderson, Barea, Matthews, Pachulia",101109-1626147-200826-202083-2585,DAL,4.0,1,,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,360.0,3.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
