EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg2aBlocked,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,Corner3Assists,OffTwoPtRebounds,SelfOReb,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LostBallSteals,Offensive Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFtPoints,SecondChanceTurnovers,Technical Free Throw Trips,FTDefRebounds,ThreePtShootingFoulsDrawn,DefFTReboundPct,ThreePtShootingFoulsDrawnPct,Travels,PenaltyTurnovers,BlockingFouls,SecondChanceAtRimPctAssisted,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,PenaltyCorner3FGA,HeaveAttempts,LostBallTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffCorner3ReboundPct,PenaltyCorner3Frequency,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,PenaltyCorner3FGM,3SecondViolations,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1626178-1626191-201572-203499-203930,1610612751,"Rondae Hollis-Jefferson, Chris McCullough, Brook Lopez, Shane Larkin, Sean Kilpatrick","Hollis-Jefferson, McCullough, Lopez, Larkin, Kilpatrick",1626178-1626191-201572-203499-203930,BKN,116.0,1,2.0,2.0,5.0,4.0,5.0,,1.0,9.0,2.0,2.0,,1.0,1.0,1.0,2.0,3.0,2.0,,7.0,5.0,1.0,1.0,2.0,2.0,3.0,2.0,7.0,,4.0,1.0,,1.0,,,3.0,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,5.0,7.0,5.0,,,0.6666666666666666,1.0,0.6666666666666666,0.7,1.0,0.7,0.7,1.0,0.7,0.4,,1.0,,1.0,,,,,1.0,111.72413793103448,14.2,11.25,11.2,11.25,0.4,1.0,1.0,,0.2,,,,0.2,0.2,0.4,0.44649,0.4942,0.44649,,,0.2857142857142857,1.0,10.233333333333333,23.15,1.0,,,,,,,1.0,1.0,,3.0,,1.0,,,,,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,0.2,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-1626191-201961-202388-203900,1610612751,"Rondae Hollis-Jefferson, Chris McCullough, Wayne Ellington, Donald Sloan, Markel Brown","Hollis-Jefferson, McCullough, Ellington, Sloan, Brown",1626178-1626191-201961-202388-203900,BKN,57.0,1,1.0,-2.0,1.0,2.0,,2.0,,3.0,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,75.78947368421053,22.0,17.5,22.0,11.5,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-1626191-201961-202711-203499,1610612751,"Rondae Hollis-Jefferson, Chris McCullough, Wayne Ellington, Bojan Bogdanovic, Shane Larkin","Hollis-Jefferson, McCullough, Ellington, Bogdanovic, Larkin",1626178-1626191-201961-202711-203499,BKN,96.0,1,2.0,2.0,3.0,3.0,,,,6.0,,,,,,,2.0,3.0,,,4.0,2.0,,,,,,,,2.0,2.0,,1.0,1.0,,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,4.0,,,0.5,0.5,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,1.0,,,1.0,,,,,,90.0,14.333333333333334,17.666666666666668,14.333333333333334,17.666666666666668,,,,,,,,,,,1.0,0.7218666666666667,,,,,,,1.3,,,2.0,3.0,,,,,,,,,,,,1.0,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-1626191-201961-203080-203499,1610612751,"Rondae Hollis-Jefferson, Chris McCullough, Wayne Ellington, Thomas Robinson, Shane Larkin","Hollis-Jefferson, McCullough, Ellington, Robinson, Larkin",1626178-1626191-201961-203080-203499,BKN,153.0,1,3.0,5.0,5.0,5.0,5.0,5.0,1.0,10.0,,,,1.0,,,2.0,3.0,,5.0,9.0,4.0,,,2.0,2.0,3.0,,9.0,2.0,2.0,,1.0,1.0,,,2.0,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,,6.0,3.0,7.0,9.0,5.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.75,1.0,0.75,,0.5,1.0,,0.6666666666666666,,,,1.0,,94.11764705882354,12.4,18.2,9.4,17.2,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.6692999999999999,,0.6692999999999999,0.5,0.5,0.2222222222222222,1.0,7.566666666666666,,1.0,2.0,2.0,2.0,2.0,,,,,5.0,,,,,1.0,,,,,,,0.6666666666666666,1.0,1.0,0.5,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-1626191-201961-203156-203499,1610612751,"Rondae Hollis-Jefferson, Chris McCullough, Wayne Ellington, Henry Sims, Shane Larkin","Hollis-Jefferson, McCullough, Ellington, Sims, Larkin",1626178-1626191-201961-203156-203499,BKN,175.0,1,3.0,1.0,6.0,5.0,5.0,5.0,1.0,11.0,1.0,1.0,,2.0,2.0,1.0,1.0,4.0,2.0,2.0,7.0,6.0,,,2.0,1.0,4.0,1.0,4.0,,2.0,2.0,,1.0,,,3.0,,,2.0,2.0,1.0,3.0,,,,,3.0,,2.0,1.0,5.0,4.0,5.0,,,0.25,,0.25,0.4166666666666667,,0.2,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.3333333333333333,,,,,90.51428571428572,16.166666666666668,15.6,15.833333333333334,15.6,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,0.2,0.5,0.39915,,0.37815,0.14285714285714285,0.2,0.2857142857142857,0.5714285714285714,10.95,50.95,0.8333333333333334,,1.0,,1.0,1.0,,1.0,,2.0,3.0,1.0,1.0,1.0,,,,1.0,0.5,,0.5,0.16666666666666666,,,,0.5,0.5,1.0,0.2,,,0.5,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-1626191-202388-203156-203900,1610612751,"Rondae Hollis-Jefferson, Chris McCullough, Donald Sloan, Henry Sims, Markel Brown","Hollis-Jefferson, McCullough, Sloan, Sims, Brown",1626178-1626191-202388-203156-203900,BKN,221.0,1,4.0,-5.0,7.0,8.0,,,1.0,15.0,,1.0,1.0,3.0,,,1.0,6.0,,2.0,4.0,9.0,,3.0,,,,,,2.0,,,1.0,1.0,,1.0,2.0,,1.0,1.0,2.0,3.0,5.0,,,1.0,2.0,2.0,,4.0,2.0,4.0,,,1.0,1.0,0.16666666666666666,,,0.16666666666666666,,,0.25,,,,1.0,0.5,,0.6666666666666666,0.4,,,,1.0,97.73755656108598,15.0,14.5,12.285714285714286,14.125,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.4552,0.4976666666666667,,0.25,0.25,,,11.316666666666668,,,,2.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,2.0,,,0.4,0.5,1.0,,,,,,0.6666666666666666,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-1626191-202388-203156-203930,1610612751,"Rondae Hollis-Jefferson, Chris McCullough, Donald Sloan, Henry Sims, Sean Kilpatrick","Hollis-Jefferson, McCullough, Sloan, Sims, Kilpatrick",1626178-1626191-202388-203156-203930,BKN,1220.0,3,20.0,3.0,40.0,40.0,7.0,10.0,3.0,80.0,2.0,6.0,4.0,11.0,3.0,,18.0,30.0,4.0,5.0,44.0,41.0,1.0,3.0,3.0,3.0,6.0,,8.0,24.0,12.0,3.0,12.0,13.0,1.0,3.0,27.0,1.0,5.0,7.0,14.0,3.0,17.0,6.0,5.0,3.0,7.0,9.0,,6.0,4.0,41.0,8.0,7.0,0.6666666666666666,0.7058823529411765,0.6,0.3333333333333333,0.5,0.5735294117647058,0.3333333333333333,0.5,0.6111111111111112,0.5,0.5714285714285714,0.11764705882352941,0.7,0.7142857142857143,0.3333333333333333,0.7058823529411765,0.2,0.5,0.6,0.5,1.0,94.42622950819673,14.625,15.875,14.25,15.425,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.5,0.3235294117647059,0.36363636363636365,0.36363636363636365,0.75,0.08823529411764706,,0.5,0.48348382352941177,0.4296,0.4540166666666667,0.1111111111111111,0.125,0.06818181818181818,0.18181818181818182,9.363333333333333,24.7,0.175,12.0,13.0,2.0,3.0,1.0,,1.0,,2.0,3.0,1.0,1.0,1.0,8.0,,2.0,1.0,0.25,,0.25,0.38235294117647056,0.9230769230769231,0.9230769230769231,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6666666666666666,,0.3333333333333333,,2.0,2.0,2.0,1.0,,,1.0,0.5,1.0,2.0,,1.0,,,,2.0,,2.0,,,0.16666666666666666,,0.5,,0.029411764705882353,,,,0.6666666666666666,0.5,,4.0,2.0,3.0,3.0,7.0,0.5714285714285714,,0.6666666666666666,1.0,1.0,,,,1.0,,,2.0,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-1626191-202388-203900-203930,1610612751,"Rondae Hollis-Jefferson, Chris McCullough, Donald Sloan, Markel Brown, Sean Kilpatrick","Hollis-Jefferson, McCullough, Sloan, Brown, Kilpatrick",1626178-1626191-202388-203900-203930,BKN,211.0,1,4.0,5.0,7.0,8.0,,2.0,2.0,15.0,,1.0,1.0,2.0,1.0,,3.0,6.0,2.0,2.0,11.0,6.0,,,2.0,,,,,6.0,,1.0,3.0,4.0,,1.0,9.0,1.0,,1.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,,2.0,1.0,9.0,,,1.0,1.0,0.5,,,0.5625,,,0.6111111111111112,0.5,,0.25,1.0,,1.0,0.5,0.75,,,,,102.3696682464455,13.285714285714286,14.75,12.571428571428571,14.625,0.125,,,,0.25,0.5,0.5,1.0,0.125,,0.625,0.58913125,0.60735,,0.1111111111111111,0.14285714285714285,0.18181818181818182,,9.083333333333334,25.15,,2.0,3.0,,,1.0,,1.0,,,3.0,1.0,1.0,1.0,2.0,,,1.0,0.5,,0.5,0.375,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,2.0,2.0,,0.6666666666666666,1.0,,0.5,0.125,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612751,2016,2015-16,False
1626178-1626191-203080-203499-203930,1610612751,"Rondae Hollis-Jefferson, Chris McCullough, Thomas Robinson, Shane Larkin, Sean Kilpatrick","Hollis-Jefferson, McCullough, Robinson, Larkin, Kilpatrick",1626178-1626191-203080-203499-203930,BKN,118.0,1,2.0,-4.0,5.0,5.0,5.0,3.0,,10.0,,,,2.0,,,1.0,3.0,,1.0,3.0,7.0,,,,1.0,3.0,,3.0,2.0,,,1.0,1.0,,,2.0,,2.0,,2.0,,2.0,,,,1.0,1.0,,2.0,,3.0,3.0,5.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.375,,0.375,,,0.6666666666666666,,0.6666666666666666,,,,0.6666666666666666,,122.03389830508475,12.0,11.6,12.0,10.4,,,,,0.6666666666666666,,,,,,0.3333333333333333,0.4959,,0.4959,,,,1.0,11.633333333333333,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-1626191-203156-203499-203930,1610612751,"Rondae Hollis-Jefferson, Chris McCullough, Henry Sims, Shane Larkin, Sean Kilpatrick","Hollis-Jefferson, McCullough, Sims, Larkin, Kilpatrick",1626178-1626191-203156-203499-203930,BKN,98.0,2,2.0,3.0,6.0,5.0,5.0,4.0,,11.0,,,,,1.0,,1.0,1.0,1.0,4.0,6.0,3.0,,,,1.0,1.0,,6.0,2.0,,1.0,1.0,1.0,,,2.0,,,2.0,2.0,,2.0,2.0,,1.0,1.0,2.0,,4.0,1.0,6.0,6.0,5.0,1.0,1.0,1.0,,1.0,0.5,,1.0,0.75,,1.0,0.5,1.0,,,1.0,,,1.0,,,161.6326530612245,5.666666666666667,12.8,5.666666666666667,12.8,,,,,,,,,0.5,,1.0,0.7199,,0.7966,0.3333333333333333,0.5,,1.0,0.4,24.4,0.8333333333333334,1.0,1.0,1.0,1.0,,,,,4.0,,,,,1.0,,,,,,,0.5,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,2.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-1626191-203499-203900-203930,1610612751,"Rondae Hollis-Jefferson, Chris McCullough, Shane Larkin, Markel Brown, Sean Kilpatrick","Hollis-Jefferson, McCullough, Larkin, Brown, Kilpatrick",1626178-1626191-203499-203900-203930,BKN,87.0,1,1.0,,3.0,3.0,3.0,,,6.0,,1.0,,,,,1.0,2.0,,,2.0,2.0,,,,1.0,2.0,,2.0,,2.0,,,,,,,,,2.0,2.0,1.0,3.0,,,,,2.0,,2.0,1.0,2.0,2.0,3.0,,,0.5,,0.5,0.5,,0.5,0.3333333333333333,,0.3333333333333333,,1.0,,,1.0,,,1.0,,,99.3103448275862,14.0,15.0,14.0,15.0,0.5,,,,,,,,,,0.5,0.4263,,0.4263,0.3333333333333333,0.3333333333333333,,1.0,3.3,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,0.5,1.0,,,,2.0,2.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-200745-201152-201961-203499,1610612751,"Rondae Hollis-Jefferson, Andrea Bargnani, Thaddeus Young, Wayne Ellington, Shane Larkin","Hollis-Jefferson, Bargnani, Young, Ellington, Larkin",1626178-200745-201152-201961-203499,BKN,46.0,1,1.0,-2.0,2.0,2.0,,,,4.0,,,,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,125.21739130434781,13.5,9.5,13.5,9.5,,,,,0.5,,,,0.5,,0.5,0.474675,,,,,,,20.3,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-200745-201152-202711-203499,1610612751,"Rondae Hollis-Jefferson, Andrea Bargnani, Thaddeus Young, Bojan Bogdanovic, Shane Larkin","Hollis-Jefferson, Bargnani, Young, Bogdanovic, Larkin",1626178-200745-201152-202711-203499,BKN,458.0,4,8.0,-1.0,16.0,18.0,,3.0,,34.0,2.0,2.0,3.0,4.0,1.0,,6.0,9.0,1.0,,15.0,16.0,,,,,,,,6.0,6.0,1.0,3.0,3.0,1.0,1.0,6.0,,3.0,3.0,7.0,,7.0,1.0,,1.0,1.0,,,,,15.0,,,0.5,0.5,0.6666666666666666,,,0.75,,,0.75,,,0.1,0.75,0.75,,0.75,,,0.6666666666666666,0.75,,106.89956331877728,14.0625,12.944444444444445,14.0625,12.555555555555555,0.2,1.0,1.0,0.5,0.4,0.75,0.75,0.3333333333333333,0.1,,0.4,0.429515,,,,,,,10.288888888888888,24.3,,1.0,3.0,,,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,1.0,0.3,0.3333333333333333,0.5,1.0,1.0,1.0,,,,,1.0,1.0,,,,,0.1111111111111111,,,,,,,,,,3.0,,,,,0.3333333333333333,,,,,,,,,,,,2.0,1.0,1.0,4.0,6.0,0.3333333333333333,,1.0,1.0,,,,,,,,1.0,,0.5,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-200745-201572-201961-203499,1610612751,"Rondae Hollis-Jefferson, Andrea Bargnani, Brook Lopez, Wayne Ellington, Shane Larkin","Hollis-Jefferson, Bargnani, Lopez, Ellington, Larkin",1626178-200745-201572-201961-203499,BKN,261.0,1,4.0,3.0,7.0,7.0,,,2.0,14.0,,1.0,1.0,3.0,3.0,,1.0,4.0,3.0,2.0,7.0,4.0,,1.0,3.0,,,,,,2.0,3.0,,1.0,,,3.0,2.0,1.0,4.0,5.0,2.0,7.0,,,,2.0,3.0,,2.0,1.0,4.0,,,,,0.25,,,0.35714285714285715,0.75,,0.4375,0.75,,0.42857142857142855,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,,77.24137931034484,19.571428571428573,17.714285714285715,17.857142857142858,17.714285714285715,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.42857142857142855,,0.42857142857142855,0.4303642857142857,,,0.125,0.2,0.42857142857142855,,18.525,24.46666666666667,,,,,,1.0,,1.0,,,3.0,1.0,1.0,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-200745-201572-202388-202711,1610612751,"Rondae Hollis-Jefferson, Andrea Bargnani, Brook Lopez, Donald Sloan, Bojan Bogdanovic","Hollis-Jefferson, Bargnani, Lopez, Sloan, Bogdanovic",1626178-200745-201572-202388-202711,BKN,187.0,1,3.0,5.0,8.0,7.0,,7.0,,15.0,1.0,1.0,1.0,2.0,1.0,,3.0,5.0,1.0,3.0,9.0,4.0,,,,,,,,4.0,2.0,1.0,2.0,2.0,1.0,,4.0,,,2.0,2.0,,2.0,3.0,2.0,,1.0,2.0,,3.0,2.0,9.0,,,0.6666666666666666,0.6666666666666666,0.6,,,0.5,,,0.6428571428571429,,,0.16666666666666666,0.5,,,0.5,,,0.3333333333333333,,,115.50802139037432,10.875,14.285714285714286,10.875,12.428571428571429,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,,0.16666666666666666,,0.5,0.48560000000000003,,,0.2857142857142857,0.3333333333333333,,,10.72,24.4,,1.0,2.0,,,,,,,,,,,,1.0,,1.0,,,,,0.3333333333333333,0.5,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.2,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626178-200745-201572-202711-203499,1610612751,"Rondae Hollis-Jefferson, Andrea Bargnani, Brook Lopez, Bojan Bogdanovic, Shane Larkin","Hollis-Jefferson, Bargnani, Lopez, Bogdanovic, Larkin",1626178-200745-201572-202711-203499,BKN,556.0,6,9.0,-1.0,16.0,19.0,4.0,10.0,2.0,35.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0,11.0,2.0,4.0,17.0,18.0,2.0,2.0,5.0,2.0,3.0,1.0,5.0,2.0,8.0,2.0,1.0,1.0,,1.0,2.0,,1.0,3.0,5.0,2.0,7.0,1.0,1.0,1.0,2.0,3.0,,5.0,3.0,12.0,5.0,4.0,0.2,0.3333333333333333,0.45454545454545453,1.0,0.6666666666666666,0.5,1.0,0.5,0.6071428571428571,1.25,0.625,0.15384615384615385,0.375,1.0,,0.4444444444444444,0.2857142857142857,,,1.0,,90.64748201438849,18.125,14.0,18.0,12.526315789473685,0.23076923076923078,0.6666666666666666,0.6666666666666666,,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,0.25,0.6153846153846154,0.4710269230769231,0.67275,0.3773875,0.21428571428571427,0.25,0.29411764705882354,0.29411764705882354,7.954545454545454,25.4,0.25,2.0,6.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,,2.0,,0.5,,0.5,0.46153846153846156,0.3333333333333333,0.3333333333333333,,0.5,0.5,,0.25,,,0.5,,2.0,2.0,2.0,,,,0.5,,2.0,2.0,,,,,3.0,4.0,,2.0,,,0.3333333333333333,0.25,1.0,,,,,,1.0,1.0,,3.0,,,1.0,4.0,0.75,,0.5,,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
