EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,PenaltyFG2A,Fg2aBlocked,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,ShootingFouls,Fouls,Blocked2s,BlockedLongMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,AtRimPctBlocked,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceOffPoss,SecondChanceAtRimFGA,SecondChanceFG2A,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,NonShootingPenaltyNonTakeFouls,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,FtPoints,SecondChanceFtPoints,SecondChancePoints,ShortMidRangeAssists,BadPassTurnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,SecondChanceTsPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,BadPassSteals,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Offensive Fouls,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,BlockingFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,HeaveAttempts,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls,ShortMidRangePctBlocked,OffThreePtRebounds,BlockingFouls,Technical Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGA,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,SelfOReb,SecondChanceTurnovers,2pt And 1 Free Throw Trips,SelfORebPct,PtsUnassisted3s,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,DefensiveGoaltends,Charge Fouls Drawn,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1626166-1737-200751-201627-202713,1610612760,"Cameron Payne, Nazr Mohammed, Randy Foye, Anthony Morrow, Kyle Singler","Payne, Mohammed, Foye, Morrow, Singler",1626166-1737-200751-201627-202713,OKC,83.0,1,1.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,104.09638554216868,19.333333333333332,8.333333333333334,19.333333333333332,8.333333333333334,1.0,0.3451,0.3451,16.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-1737-200751-201627-2555,1610612760,"Cameron Payne, Nazr Mohammed, Randy Foye, Anthony Morrow, Nick Collison","Payne, Mohammed, Foye, Morrow, Collison",1626166-1737-200751-201627-2555,OKC,253.0,1,4.0,7.0,8.0,7.0,,15.0,1.0,3.0,3.0,1.0,,,3.0,3.0,,,,,,,7.0,0.3333333333333333,,,,0.6,,85.37549407114625,12.857142857142858,20.375,12.857142857142858,17.875,0.14285714285714285,0.5948857142857144,0.5948857142857144,6.766666666666667,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,10.0,7.0,2.0,2.0,4.0,10.0,2.0,2.0,6.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,0.5,0.5,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5,0.6,1.0,0.5,0.2857142857142857,0.5,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5,0.14285714285714285,1.0,0.42857142857142855,0.3333333333333333,0.8571428571428571,0.3333333333333333,1.0,24.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-1737-200751-202683-203460,1610612760,"Cameron Payne, Nazr Mohammed, Randy Foye, Enes Kanter, Andre Roberson","Payne, Mohammed, Foye, Kanter, Roberson",1626166-1737-200751-202683-203460,OKC,18.0,1,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,80.0,18.0,,18.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-200751-201142-202683-203460,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Enes Kanter, Andre Roberson","Payne, Foye, Durant, Kanter, Roberson",1626166-200751-201142-202683-203460,OKC,130.0,1,2.0,3.0,3.0,,,6.0,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,0.5,0.3333333333333333,,66.46153846153847,19.0,24.333333333333332,19.0,21.0,,0.5066,,7.15,,-1.0,1.0,1.0,,,,,,,,,1.0,,,2.0,,1.0,4.0,5.0,,,,,,4.0,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,,24.6,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-200751-201142-202683-203500,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Enes Kanter, Steven Adams","Payne, Foye, Durant, Kanter, Adams",1626166-200751-201142-202683-203500,OKC,4.0,1,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,360.0,4.0,,4.0,,,0.14775,0.14775,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-200751-201142-203500-2555,1610612760,"Cameron Payne, Randy Foye, Kevin Durant, Steven Adams, Nick Collison","Payne, Foye, Durant, Adams, Collison",1626166-200751-201142-203500-2555,OKC,141.0,1,2.0,5.0,5.0,5.0,5.0,10.0,1.0,3.0,3.0,1.0,1.0,,1.0,2.0,,,,,,,5.0,0.3333333333333333,,,1.0,0.5,1.0,102.12765957446808,14.0,14.2,13.8,14.2,0.2,0.53264,0.53264,8.233333333333333,1.0,,,2.0,,2.0,1.0,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,8.0,1.0,2.0,2.0,8.0,2.0,,6.0,2.0,2.0,1.0,2.0,3.0,2.0,,,8.0,,,1.0,,,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.8,0.8,0.8,0.8,0.4,0.5,,,,0.4,,,,1.0,1.0,,,,,0.4,1.0,1.0,1.0,0.4,,,,0.4,1.0,0.8,1.0,1.0,24.1,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.6381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-200751-201586-203079-2555,1610612760,"Cameron Payne, Randy Foye, Serge Ibaka, Dion Waiters, Nick Collison","Payne, Foye, Ibaka, Waiters, Collison",1626166-200751-201586-203079-2555,OKC,81.0,1,1.0,3.0,3.0,3.0,2.0,6.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,,,1.0,1.0,1.0,106.66666666666666,12.0,15.0,12.0,15.0,0.5,0.46225,0.46225,19.5,1.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,,1.0,2.0,2.0,1.0,,1.0,2.0,2.0,,,1.0,,1.0,,1.0,,,,2.0,,1.0,1.0,,,,2.0,2.0,1.0,1.0,,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,,,,,,,,,1.0,1.0,,,,,0.5,,,,,,,,0.5,,0.5,,1.0,24.5,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-200751-201627-202683-202713,1610612760,"Cameron Payne, Randy Foye, Anthony Morrow, Enes Kanter, Kyle Singler","Payne, Foye, Morrow, Kanter, Singler",1626166-200751-201627-202683-202713,OKC,306.0,1,5.0,12.0,12.0,9.0,4.0,24.0,1.0,8.0,6.0,,1.0,,5.0,7.0,,,,,1.0,1.0,9.0,,,,0.5,0.625,1.0,112.94117647058825,11.916666666666666,13.583333333333334,11.5,12.583333333333334,0.1,0.572565,0.58154375,7.525,0.75,-4.0,,4.0,,3.0,,,1.0,,1.0,,1.0,,1.0,2.0,,2.0,8.0,12.0,2.0,,2.0,4.0,2.0,2.0,,1.0,,1.0,,1.0,,,,2.0,4.0,2.0,2.0,2.0,,2.0,6.0,4.0,0.5,0.5,,,,,0.25,0.3333333333333333,0.2,0.25,0.3333333333333333,0.25,0.2,,0.6666666666666666,,1.0,0.4,,,,,,0.1,,,,0.1,,,,0.375,,0.125,,0.125,,0.6,,0.5,23.2,2.0,3.0,,0.3,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,,2.0,2.0,,0.3333333333333333,0.25,0.25,,1.0,0.8565,1.0,,1.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.5,1.0,0.75,0.5,0.5,0.16666666666666666,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-200751-201627-202683-2555,1610612760,"Cameron Payne, Randy Foye, Anthony Morrow, Enes Kanter, Nick Collison","Payne, Foye, Morrow, Kanter, Collison",1626166-200751-201627-202683-2555,OKC,29.0,1,,2.0,1.0,2.0,,3.0,,,,,1.0,,1.0,1.0,,,,,,,2.0,,,,1.0,1.0,,148.9655172413793,1.5,26.0,1.5,26.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
1626166-200751-201627-202713-2555,1610612760,"Cameron Payne, Randy Foye, Anthony Morrow, Kyle Singler, Nick Collison","Payne, Foye, Morrow, Singler, Collison",1626166-200751-201627-202713-2555,OKC,371.0,1,6.0,12.0,12.0,12.0,12.0,24.0,1.0,7.0,7.0,,2.0,1.0,5.0,5.0,1.0,,,,,,12.0,,,1.0,1.0,0.6666666666666666,1.0,93.15363881401616,13.166666666666666,17.75,13.166666666666666,17.0,0.1,0.53399,0.53399,6.185714285714285,1.0,2.0,4.0,4.0,4.0,4.0,,,,,,1.0,3.0,1.0,3.0,5.0,1.0,3.0,16.0,14.0,5.0,1.0,3.0,16.0,8.0,2.0,3.0,3.0,1.0,4.0,1.0,5.0,1.0,,4.0,11.0,2.0,,2.0,,,,16.0,16.0,0.8,0.8,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.65,0.65,0.6666666666666666,0.6666666666666666,0.3,,0.5,,1.0,0.4,1.0,1.0,1.0,,,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.4,1.0,,,0.3,0.3333333333333333,0.7,0.3333333333333333,1.0,26.866666666666664,1.0,2.0,,0.2,0.5,0.5,,,,,,,2.0,,,,,,,,,,3.0,,,,,2.0,,5.0,1.0,,,,,,,,,0.16666666666666666,0.125,,3.0,,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2016,2015-16,False
