EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,FG3APct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,FtPoints,Points,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,LostBallSteals,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,FG3M,PenaltyFG2M,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Corner3Assists,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceAtRimFGM,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,BadPassTurnovers,ShootingFouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffFTReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyAtRimFGM,SecondChanceFtPoints,OffLongMidRangeReboundPct,PenaltyAtRimAccuracy,Blocked3s,BlockedArc3,PenaltyCorner3FGA,Charge Fouls,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,SecondChanceFg3Pct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Travels,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,3SecondViolations,BlockedLongMidRange,3pt And 1 Free Throw Trips,SecondChanceCorner3PctAssisted,Clear Path Fouls,LongMidRangePctBlocked,Corner3PctBlocked,OffensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
101133-1626155-1626184-1627758-1628972,1610612764,"Ian Mahinmi, Sam Dekker, Chasson Randle, Ron Baker, Troy Brown Jr.","Mahinmi, Dekker, Randle, Baker, Brown Jr.",101133-1626155-1626184-1627758-1628972,WAS,80.0,1,1.0,-4.0,2.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,90.0,22.0,12.0,15.0,12.0,0.5,0.5,1.0,0.5,0.5,0.48055,0.5331,0.48055,13.2,25.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2019,2018-19,True
101133-1626155-1626184-1627758-203107,1610612764,"Ian Mahinmi, Sam Dekker, Chasson Randle, Ron Baker, Tomas Satoransky","Mahinmi, Dekker, Randle, Baker, Satoransky",101133-1626155-1626184-1627758-203107,WAS,330.0,1,6.0,4.0,11.0,10.0,,,1.0,21.0,2.0,2.0,,,7.0,2.0,2.0,,,,2.0,,1.0,1.0,8.0,,1.0,,1.0,,,,0.2222222222222222,0.2,,0.14285714285714285,,,91.63636363636364,15.090909090909092,16.4,14.636363636363637,16.4,0.2222222222222222,0.2222222222222222,,,0.6666666666666666,0.48835555555555554,0.3797,,5.985714285714286,27.8,,2.0,4.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,7.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,0.5,0.5,0.2857142857142857,0.2222222222222222,0.22727272727272727,0.14285714285714285,0.5,0.8571428571428571,1.0,0.875,0.5,0.75,1.0,1.0,1.0,1.0,0.4444444444444444,0.5,0.5,0.5,0.1111111111111111,1.0,0.18181818181818182,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2019,2018-19,True
101133-1626155-1626184-1627758-2772,1610612764,"Ian Mahinmi, Sam Dekker, Chasson Randle, Ron Baker, Trevor Ariza","Mahinmi, Dekker, Randle, Baker, Ariza",101133-1626155-1626184-1627758-2772,WAS,271.0,1,5.0,,10.0,8.0,6.0,3.0,,18.0,1.0,1.0,,1.0,5.0,2.0,9.0,,3.0,1.0,1.0,,,,2.0,,,,1.0,,1.0,6.0,0.2857142857142857,,,,,,95.64575645756457,16.5,13.25,16.5,13.25,0.14285714285714285,0.14285714285714285,,0.25,0.5714285714285714,0.4437214285714286,,0.4119875,8.879999999999999,24.6,0.6,1.0,2.0,,2.0,2.0,2.0,9.0,,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,,,,,2.0,,3.0,,,,,,,,9.0,0.5,0.5,0.4,0.5,0.5625,0.2,,1.0,1.0,1.0,,1.0,,,1.0,,0.2857142857142857,0.5,1.0,1.0,0.2857142857142857,,0.125,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.3333333333333333,0.25,0.25,0.5,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.25,0.3333333333333333,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2019,2018-19,True
101133-1626155-1626184-1628421-1628972,1610612764,"Ian Mahinmi, Sam Dekker, Chasson Randle, Devin Robinson, Troy Brown Jr.","Mahinmi, Dekker, Randle, Robinson, Brown Jr.",101133-1626155-1626184-1628421-1628972,WAS,1373.0,3,23.0,11.0,50.0,48.0,7.0,9.0,4.0,98.0,6.0,15.0,2.0,2.0,23.0,19.0,50.0,2.0,2.0,2.0,15.0,1.0,3.0,5.0,28.0,,2.0,,6.0,,,6.0,0.4523809523809524,0.3333333333333333,0.09090909090909091,0.2,,0.1111111111111111,102.78222869628551,12.8,15.270833333333334,12.34,14.875,0.14285714285714285,0.35714285714285715,0.4,0.5,0.7142857142857143,0.5275083333333332,0.5619,0.485075,7.886956521739131,25.18421052631579,0.14,6.0,11.0,3.0,6.0,14.0,9.0,61.0,3.0,10.0,18.0,,5.0,11.0,2.0,28.0,8.0,14.0,23.0,2.0,,11.0,,2.0,10.0,,13.0,,5.0,3.0,3.0,,3.0,2.0,59.0,0.35714285714285715,0.38461538461538464,0.6086956521739131,0.6190476190476191,0.6354166666666666,,,0.56,0.8888888888888888,0.6470588235294118,0.6,0.5333333333333333,0.5,0.6666666666666666,0.875,0.6666666666666666,0.2619047619047619,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.14285714285714285,0.6,0.10869565217391304,0.18518518518518517,1.0,4.0,2.0,4.0,8.0,1.0,9.0,18.0,6.0,2.0,2.0,4.0,2.0,,7.0,0.75,0.42105263157894735,0.42105263157894735,0.5,0.625,0.75,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.09523809523809523,0.5,0.5,1.0,0.25,,0.14754098360655737,1.0,4.0,6.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,6.0,4.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,0.5,0.3333333333333333,0.2,0.2,1.0,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,0.4,0.4,0.6666666666666666,0.3333333333333333,0.5,0.4,0.03278688524590164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2019,2018-19,True
101133-1626155-1626184-1628421-201145,1610612764,"Ian Mahinmi, Sam Dekker, Chasson Randle, Devin Robinson, Jeff Green","Mahinmi, Dekker, Randle, Robinson, Green",101133-1626155-1626184-1628421-201145,WAS,720.0,1,12.0,12.0,21.0,21.0,7.0,3.0,3.0,42.0,2.0,8.0,,1.0,11.0,8.0,15.0,,3.0,1.0,8.0,2.0,2.0,4.0,16.0,,1.0,,1.0,,1.0,7.0,0.42105263157894735,0.5,0.4,0.4444444444444444,1.0,0.4,84.0,14.428571428571429,19.857142857142858,13.857142857142858,17.571428571428573,0.10526315789473684,0.42105263157894735,,0.25,0.7368421052631579,0.5046842105263158,0.4276,0.4730125,8.009090909090908,28.1375,0.3333333333333333,5.0,6.0,1.0,3.0,7.0,4.0,27.0,2.0,8.0,6.0,2.0,4.0,6.0,3.0,14.0,4.0,8.0,12.0,1.0,1.0,2.0,,,7.0,,10.0,,3.0,2.0,2.0,,2.0,1.0,24.0,0.5714285714285714,0.6666666666666666,0.6363636363636364,0.6052631578947368,0.5625,0.18181818181818182,0.5,0.5714285714285714,0.6666666666666666,0.6,,0.3333333333333333,0.8,0.6666666666666666,0.6666666666666666,0.5,0.3157894736842105,0.8333333333333334,1.0,0.6,0.15789473684210525,0.5,0.13636363636363635,0.21428571428571427,2.0,1.0,,,3.0,1.0,4.0,6.0,2.0,,,,,,4.0,0.6666666666666666,0.375,0.375,0.3333333333333333,0.25,0.2857142857142857,0.16666666666666666,,0.5,1.0,,,,,0.5,,0.14814814814814814,1.0,1.0,3.0,,1.0,3.0,,2.0,3.0,2.0,3.0,2.0,,1.0,,,,2.0,,,2.0,,2.0,,0.5,0.5,0.375,,,,,0.3333333333333333,0.3333333333333333,1.0,0.375,0.375,0.6666666666666666,1.0,,0.375,0.1111111111111111,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2019,2018-19,True
101133-1626155-1626184-1628421-203078,1610612764,"Ian Mahinmi, Sam Dekker, Chasson Randle, Devin Robinson, Bradley Beal","Mahinmi, Dekker, Randle, Robinson, Beal",101133-1626155-1626184-1628421-203078,WAS,191.0,1,3.0,1.0,8.0,8.0,1.0,8.0,,16.0,2.0,3.0,,,3.0,4.0,10.0,,,,3.0,,,,3.0,,,,,,,1.0,0.5714285714285714,,,,,,120.62827225130891,10.25,13.625,10.25,13.5,0.2857142857142857,0.42857142857142855,,,0.7142857142857143,0.5458999999999999,,,5.3,25.5,0.125,1.0,1.0,,,2.0,1.0,11.0,,2.0,2.0,,1.0,3.0,1.0,8.0,3.0,,3.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,11.0,0.5,0.5,0.6666666666666666,0.7142857142857143,0.7857142857142857,,,,0.75,0.75,,,,,0.75,,0.14285714285714285,1.0,1.0,1.0,,,0.14285714285714285,0.3333333333333333,,1.0,1.0,1.0,2.0,,,6.0,2.0,1.0,1.0,,,,,1.0,0.5,0.5,,,,,,0.5,0.5,0.14285714285714285,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2019,2018-19,True
101133-1626155-1626184-1628972-203490,1610612764,"Ian Mahinmi, Sam Dekker, Chasson Randle, Troy Brown Jr., Otto Porter Jr.","Mahinmi, Dekker, Randle, Brown Jr., Porter Jr.",101133-1626155-1626184-1628972-203490,WAS,240.0,1,4.0,1.0,7.0,9.0,3.0,4.0,2.0,16.0,1.0,6.0,1.0,3.0,2.0,6.0,11.0,1.0,1.0,3.0,6.0,3.0,,3.0,6.0,,,,,,,3.0,0.75,,0.75,0.6,,0.75,96.0,17.571428571428573,13.0,15.0,13.0,0.125,0.75,0.5,0.75,0.875,0.5347125,,0.5032375,5.7,27.21666666666667,0.42857142857142855,1.0,1.0,,,1.0,4.0,12.0,1.0,,2.0,,,2.0,,6.0,,3.0,3.0,1.0,,2.0,,,2.0,,4.0,,2.0,,,,1.0,,10.0,,,0.5,0.5,0.6,,,1.0,,0.75,,,,1.0,,,0.125,1.0,1.0,,,,0.2,0.5,,,,,2.0,,6.0,6.0,2.0,,1.0,,,,6.0,1.0,0.3333333333333333,0.3333333333333333,,0.75,0.75,,,,,,,,,,,0.5,,,2.0,2.0,,2.0,2.0,,,,2.0,2.0,,,,,,2.0,,,,,,0.6666666666666666,,,0.3333333333333333,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.6666666666666666,0.3333333333333333,0.16666666666666666,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2019,2018-19,True
101133-1626155-1626184-1628972-203895,1610612764,"Ian Mahinmi, Sam Dekker, Chasson Randle, Troy Brown Jr., Jordan McRae","Mahinmi, Dekker, Randle, Brown Jr., McRae",101133-1626155-1626184-1628972-203895,WAS,355.0,2,6.0,1.0,14.0,14.0,11.0,14.0,1.0,28.0,2.0,1.0,1.0,1.0,8.0,3.0,11.0,1.0,6.0,3.0,1.0,1.0,,1.0,8.0,,1.0,,2.0,,1.0,11.0,0.2727272727272727,,0.3333333333333333,0.16666666666666666,,,113.57746478873239,14.357142857142858,11.0,13.928571428571429,11.0,0.18181818181818182,0.09090909090909091,1.0,0.1111111111111111,0.7272727272727273,0.5129349999999999,,0.47855625,5.8875,28.266666666666666,0.7857142857142857,3.0,5.0,,1.0,5.0,2.0,12.0,,6.0,4.0,1.0,3.0,3.0,2.0,6.0,5.0,2.0,7.0,1.0,,4.0,1.0,,2.0,,3.0,,1.0,1.0,,1.0,1.0,1.0,12.0,0.6,0.6,0.625,0.45454545454545453,0.5,0.125,0.5,0.6666666666666666,1.0,0.875,,,1.0,,1.0,1.0,0.45454545454545453,0.6,0.6,0.6666666666666666,0.09090909090909091,,0.09090909090909091,0.125,4.0,1.0,,2.0,,3.0,7.0,,,,1.0,1.0,,,7.0,,,,0.5,0.3333333333333333,0.35,,0.5,0.5,1.0,0.18181818181818182,,,,0.4444444444444444,,0.5833333333333334,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,2.0,,,0.5,,,2.0,1.0,3.0,0.5,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2019,2018-19,True
101133-1626155-1626184-201145-203078,1610612764,"Ian Mahinmi, Sam Dekker, Chasson Randle, Jeff Green, Bradley Beal","Mahinmi, Dekker, Randle, Green, Beal",101133-1626155-1626184-201145-203078,WAS,221.0,2,4.0,,10.0,9.0,10.0,5.0,,19.0,,5.0,,5.0,1.0,5.0,10.0,,1.0,5.0,5.0,,,,4.0,1.0,1.0,,1.0,,1.0,10.0,0.8333333333333334,,,,,,123.80090497737557,11.5,11.777777777777779,11.5,11.11111111111111,,0.8333333333333334,,0.8333333333333334,1.0,0.5485,,0.5485,2.7,25.860000000000003,1.0,1.0,1.0,,,1.0,5.0,10.0,,,2.0,,,1.0,,3.0,2.0,2.0,4.0,,,1.0,,,3.0,,6.0,,1.0,1.0,1.0,,1.0,,10.0,,,1.0,0.4166666666666667,0.5555555555555556,,,0.6666666666666666,1.0,0.8,,,,1.0,1.0,,0.16666666666666666,1.0,1.0,,,,0.14285714285714285,0.5,1.0,,,,1.0,1.0,10.0,3.0,1.0,,,,,,10.0,1.0,0.2,0.2,1.0,0.4166666666666667,0.5555555555555556,,,,,,,,,0.16666666666666666,,1.0,,,1.0,1.0,,,1.0,5.0,,,1.0,1.0,,,,,,1.0,,,2.0,,2.0,0.2,,,,,,,,,,,0.2,0.2,1.0,,0.2,0.2,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2019,2018-19,True
101133-1626155-1626184-201145-203107,1610612764,"Ian Mahinmi, Sam Dekker, Chasson Randle, Jeff Green, Tomas Satoransky","Mahinmi, Dekker, Randle, Green, Satoransky",101133-1626155-1626184-201145-203107,WAS,519.0,2,9.0,2.0,18.0,17.0,4.0,6.0,3.0,35.0,2.0,6.0,2.0,3.0,7.0,8.0,18.0,2.0,,3.0,6.0,1.0,2.0,3.0,11.0,,,,4.0,,1.0,4.0,0.5333333333333333,0.4,0.25,0.3333333333333333,0.5,0.25,97.10982658959537,14.222222222222221,15.470588235294118,13.666666666666666,15.117647058823529,0.13333333333333333,0.4,0.6666666666666666,1.0,0.7333333333333333,0.5237933333333333,0.46415,0.59005,8.442857142857143,25.9875,0.2222222222222222,1.0,3.0,,2.0,2.0,4.0,20.0,1.0,4.0,,1.0,2.0,5.0,1.0,13.0,5.0,3.0,8.0,,,3.0,,,3.0,,4.0,,2.0,,,,,,15.0,1.0,1.0,0.2857142857142857,0.5333333333333333,0.5882352941176471,0.14285714285714285,,1.0,0.7142857142857143,0.8,0.5,1.0,1.0,1.0,0.8,,0.2,0.3333333333333333,0.5,1.0,0.13333333333333333,,0.11764705882352941,0.2222222222222222,,,2.0,2.0,4.0,,5.0,9.0,3.0,1.0,,4.0,1.0,,5.0,0.75,0.5,0.5,,0.5,0.625,0.3333333333333333,1.0,,,0.13333333333333333,1.0,1.0,0.5,,,0.25,,1.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,,2.0,2.0,,1.0,,,3.0,2.0,,,,,,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,,,0.5,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,0.25,,,,,,,,,,,,1.0,1.0,2.0,0.5,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2019,2018-19,True
