EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
101108-200782-201569-201935-203991,1610612745,"Chris Paul, PJ Tucker, Eric Gordon, James Harden, Clint Capela","Paul, Tucker, Gordon, Harden, Capela",101108-200782-201569-201935-203991,HOU,25222.0,37,420.0,-61.0,853.0,862.0,164.0,142.0,84.0,1715.0,175.0,239.0,22.0,39.0,30.0,38.0,62.0,160.0,34.0,81.0,27.0,81.0,4.0,10.0,6.0,19.0,67.0,190.0,6.0,17.0,13.0,36.0,271.0,480.0,94.0,271.0,109.0,933.0,994.0,32.0,54.0,10.0,27.0,5.0,99.0,44.0,84.0,19.0,55.0,41.0,186.0,314.0,228.0,228.0,54.0,26.0,2.0,188.0,67.0,32.0,2.0,157.0,76.0,233.0,50.0,26.0,111.0,29.0,17.0,542.0,37.0,58.0,3.0,197.0,124.0,19.0,340.0,98.0,438.0,11.0,56.0,39.0,17.0,71.0,20.0,49.0,64.0,9.0,22.0,4.0,6.0,135.0,11.0,20.0,82.0,169.0,11.0,9.0,10.0,151.0,7.0,12.0,9.0,146.0,16.0,1.0,2.0,57.0,6.0,15.0,35.0,6.0,4.0,21.0,2.0,1.0,13.0,41.0,24.0,1.0,2.0,834.0,184.0,163.0,10.0,14.0,0.5793357933579336,0.6085271317829457,0.8085106382978723,0.34686346863468637,0.37037037037037035,0.34545454545454546,0.34944237918215615,0.5645833333333333,0.5925925925925926,0.5238095238095238,0.5486018641810919,0.5802469135802469,0.5215827338129496,0.5732758620689655,0.5823529411764706,0.5674846625766872,0.3608521970705726,0.007380073800738007,0.06666666666666667,0.04184100418410042,0.11875,0.037037037037037035,0.012345679012345678,0.005263157894736842,0.5259259259259259,0.95,0.15789473684210525,0.7425149700598802,0.2815533980582524,0.8347457627118644,0.21511627906976744,0.7965260545905707,0.25132275132275134,0.38095238095238093,0.30927835051546393,0.08695652173913043,0.2627118644067797,0.1111111111111111,0.6455696202531646,0.8333333333333334,0.8,0.8372093023255814,0.828125,0.03188405797101449,97.9145190706526,0.5853658536585366,14.174677608440797,15.233178654292344,13.718640093786636,14.7169373549884,0.3182423435419441,0.7322175732217573,0.7641921397379913,0.6342857142857142,0.21304926764314247,0.3875,0.4397163120567376,0.46774193548387094,0.10785619174434088,0.41975308641975306,0.4358974358974359,0.5,0.10785619174434088,0.3333333333333333,0.3375,0.9629629629629629,0.2529960053262317,0.3526315789473684,0.3544973544973545,0.746268656716418,0.48148148148148145,0.5641025641025641,0.3181818181818182,0.12345679012345678,0.4,0.75,0.20987654320987653,0.35294117647058826,0.8333333333333334,0.2733812949640288,0.7894736842105263,0.1366906474820144,0.3157894736842105,0.2589928057553957,0.3611111111111111,0.6790945406125166,0.35638297872340424,0.5120943775100402,0.5461072727272728,0.49128649635036503,0.07904642409033877,0.10940499040307101,0.021739130434782608,0.10610932475884244,0.19935691318327975,6.5625,25.668265682656827,0.19226260257913247,,,,1610612745,2019,2018-19,True
101108-200782-201935-203516-203991,1610612745,"Chris Paul, PJ Tucker, James Harden, James Ennis III, Clint Capela","Paul, Tucker, Harden, Ennis III, Capela",101108-200782-201935-203516-203991,HOU,12717.0,18,212.0,38.0,420.0,416.0,50.0,32.0,57.0,836.0,98.0,137.0,22.0,36.0,7.0,12.0,28.0,88.0,19.0,45.0,16.0,30.0,3.0,3.0,3.0,5.0,24.0,75.0,1.0,4.0,3.0,8.0,145.0,270.0,40.0,105.0,71.0,481.0,443.0,25.0,48.0,4.0,7.0,9.0,71.0,10.0,25.0,6.0,13.0,23.0,61.0,138.0,152.0,99.0,21.0,30.0,,75.0,24.0,23.0,,69.0,33.0,102.0,18.0,15.0,43.0,20.0,6.0,237.0,23.0,45.0,1.0,78.0,48.0,10.0,136.0,69.0,205.0,11.0,54.0,40.0,14.0,42.0,7.0,24.0,34.0,7.0,18.0,1.0,5.0,76.0,9.0,12.0,40.0,87.0,2.0,9.0,7.0,88.0,1.0,5.0,9.0,85.0,4.0,,3.0,32.0,1.0,10.0,16.0,1.0,1.0,8.0,,,8.0,17.0,10.0,,,410.0,61.0,50.0,4.0,9.0,0.47586206896551725,0.5307692307692308,0.825,0.38095238095238093,0.5714285714285714,0.46153846153846156,0.38095238095238093,0.5370370370370371,0.5208333333333334,0.4,0.5466666666666666,0.5636363636363636,0.5,0.5772946859903382,0.5916666666666667,0.5882352941176471,0.28,,0.08518518518518518,0.06569343065693431,0.1590909090909091,,,,0.5526315789473685,0.9090909090909091,0.125,0.5714285714285714,0.36,0.7878787878787878,0.35384615384615387,0.6885245901639344,0.35789473684210527,0.48717948717948717,0.3333333333333333,0.23076923076923078,0.45098039215686275,,0.5333333333333333,0.5757575757575758,0.8333333333333334,0.7878787878787878,0.7878787878787878,0.0658682634730539,94.66383581033263,0.5882352941176471,14.926190476190476,15.5,14.3,14.663461538461538,0.36533333333333334,0.7153284671532847,0.765625,0.4387755102040816,0.23466666666666666,0.3181818181818182,0.3783783783783784,0.7142857142857143,0.12,0.4222222222222222,0.4222222222222222,0.3157894736842105,0.08,0.5333333333333333,0.5333333333333333,0.9375,0.2,0.32,0.32,0.75,0.6545454545454545,0.6111111111111112,0.13636363636363635,0.05454545454545454,1.0,1.0,0.07272727272727272,0.25,1.0,0.3157894736842105,0.5833333333333334,0.13157894736842105,0.6,0.21052631578947367,0.375,0.6453333333333333,0.32,0.5170065333333334,0.5440922222222222,0.4847789473684211,0.08168316831683169,0.10738255033557047,0.009433962264150943,0.14760914760914762,0.12681912681912683,6.2737037037037044,25.19238095238095,0.11904761904761904,1.0,,,1610612745,2019,2018-19,True
1627863-200782-201569-201935-203991,1610612745,"Danuel House Jr., PJ Tucker, Eric Gordon, James Harden, Clint Capela","House Jr., Tucker, Gordon, Harden, Capela",1627863-200782-201569-201935-203991,HOU,7749.0,18,129.0,-35.0,274.0,266.0,40.0,55.0,30.0,540.0,51.0,80.0,4.0,17.0,4.0,7.0,19.0,63.0,9.0,28.0,5.0,20.0,,2.0,,3.0,22.0,56.0,5.0,9.0,5.0,12.0,79.0,171.0,27.0,76.0,38.0,277.0,312.0,6.0,23.0,5.0,11.0,,27.0,7.0,18.0,5.0,15.0,8.0,37.0,88.0,70.0,75.0,6.0,4.0,,56.0,22.0,14.0,2.0,44.0,25.0,69.0,20.0,5.0,28.0,11.0,5.0,163.0,11.0,25.0,1.0,41.0,33.0,7.0,81.0,37.0,118.0,6.0,29.0,19.0,10.0,23.0,4.0,13.0,16.0,2.0,10.0,2.0,3.0,39.0,5.0,4.0,30.0,53.0,1.0,2.0,2.0,59.0,1.0,3.0,9.0,53.0,4.0,,2.0,22.0,1.0,4.0,16.0,1.0,,11.0,1.0,,5.0,17.0,9.0,,,250.0,37.0,40.0,2.0,4.0,0.5569620253164557,0.5714285714285714,0.9259259259259259,0.35526315789473684,0.45454545454545453,0.3333333333333333,0.35526315789473684,0.4619883040935672,0.2608695652173913,0.3888888888888889,0.48380566801619435,0.39705882352941174,0.4393939393939394,0.5092592592592593,0.39705882352941174,0.45121951219512196,0.3076923076923077,0.02631578947368421,0.08187134502923976,0.0875,0.1111111111111111,,0.05,0.017857142857142856,0.5897435897435898,1.0,0.125,0.5238095238095238,0.2717391304347826,0.6507936507936508,0.22448979591836735,0.5873015873015873,0.2553191489361702,0.3448275862068966,0.20454545454545456,0.3157894736842105,0.20588235294117646,0.26666666666666666,0.5681818181818182,0.3125,1.0,0.6428571428571429,0.6666666666666666,0.048,100.34843205574913,0.5294117647058824,14.262773722627736,14.43984962406015,13.653284671532846,13.466165413533835,0.32388663967611336,0.6375,0.6986301369863014,0.5490196078431373,0.2550607287449393,0.30158730158730157,0.3392857142857143,0.5789473684210527,0.11336032388663968,0.32142857142857145,0.32142857142857145,0.5555555555555556,0.08097165991902834,0.25,0.2631578947368421,1.0,0.22672064777327935,0.39285714285714285,0.4,0.9090909090909091,0.5,0.23529411764705882,0.5,0.058823529411764705,,,0.2647058823529412,0.5555555555555556,1.0,0.21212121212121213,0.5714285714285714,0.09090909090909091,,0.36363636363636365,0.4166666666666667,0.631578947368421,0.39285714285714285,0.5075336032388664,0.5396719999999999,0.49379696969696973,0.08646616541353383,0.1164021164021164,0.012987012987012988,0.09747292418772563,0.13357400722021662,6.791228070175438,25.396052631578947,0.145985401459854,1.0,,,1610612745,2019,2018-19,True
200782-201569-201935-203516-203991,1610612745,"PJ Tucker, Eric Gordon, James Harden, James Ennis III, Clint Capela","Tucker, Gordon, Harden, Ennis III, Capela",200782-201569-201935-203516-203991,HOU,7418.0,15,124.0,-11.0,248.0,246.0,53.0,51.0,30.0,494.0,56.0,87.0,7.0,13.0,14.0,16.0,18.0,49.0,13.0,26.0,10.0,19.0,1.0,2.0,1.0,3.0,13.0,48.0,1.0,6.0,5.0,12.0,87.0,162.0,23.0,67.0,37.0,280.0,291.0,9.0,19.0,2.0,8.0,6.0,30.0,19.0,29.0,6.0,15.0,14.0,70.0,76.0,98.0,48.0,21.0,12.0,,48.0,13.0,17.0,,38.0,16.0,54.0,8.0,8.0,29.0,5.0,4.0,124.0,8.0,29.0,,49.0,30.0,2.0,81.0,37.0,118.0,6.0,28.0,18.0,10.0,18.0,3.0,14.0,18.0,4.0,4.0,,2.0,36.0,5.0,8.0,24.0,41.0,2.0,1.0,2.0,47.0,1.0,9.0,3.0,47.0,4.0,,4.0,15.0,1.0,7.0,16.0,1.0,,10.0,1.0,,6.0,17.0,11.0,,,250.0,70.0,53.0,2.0,7.0,0.4367816091954023,0.4691358024691358,0.6956521739130435,0.34328358208955223,0.25,0.4,0.34328358208955223,0.5370370370370371,0.47368421052631576,0.6551724137931034,0.5305676855895196,0.4444444444444444,0.6363636363636364,0.5604838709677419,0.4838709677419355,0.6730769230769231,0.2925764192139738,,0.10493827160493827,0.12643678160919541,0.12244897959183673,,,,0.5,0.6666666666666666,,0.6976744186046512,0.38666666666666666,0.7538461538461538,0.18181818181818182,0.7314814814814815,0.31092436974789917,0.5161290322580645,0.3548387096774194,0.15384615384615385,0.2,0.1111111111111111,0.75,0.5454545454545454,0.75,0.7843137254901961,0.6428571428571429,0.058823529411764705,95.89646805068752,0.6470588235294118,15.431451612903226,14.597560975609756,14.774193548387096,14.036585365853659,0.3799126637554585,0.6436781609195402,0.7368421052631579,0.5178571428571429,0.21397379912663755,0.3673469387755102,0.4186046511627907,0.2777777777777778,0.11353711790393013,0.5,0.5,0.3076923076923077,0.08296943231441048,0.5263157894736842,0.5263157894736842,0.8,0.2096069868995633,0.2708333333333333,0.2708333333333333,0.6153846153846154,0.48148148148148145,0.5384615384615384,0.14285714285714285,0.07407407407407407,0.5,,0.2222222222222222,0.16666666666666666,,0.36363636363636365,0.875,0.06818181818181818,0.3333333333333333,0.2727272727272727,0.4166666666666667,0.6724890829694323,0.2708333333333333,0.5120146929824562,0.5262227272727272,0.5318779069767442,0.06639004149377593,0.08670520231213873,0.014705882352941176,0.10714285714285714,0.25,6.15246913580247,25.419402985074626,0.21370967741935484,,1.0,,1610612745,2019,2018-19,True
1627863-200782-201935-203085-203991,1610612745,"Danuel House Jr., PJ Tucker, James Harden, Austin Rivers, Clint Capela","House Jr., Tucker, Harden, Rivers, Capela",1627863-200782-201935-203085-203991,HOU,7304.0,13,122.0,7.0,248.0,246.0,39.0,58.0,30.0,494.0,52.0,73.0,4.0,8.0,7.0,9.0,31.0,62.0,12.0,19.0,8.0,22.0,2.0,3.0,2.0,3.0,16.0,57.0,2.0,9.0,4.0,11.0,95.0,154.0,24.0,79.0,40.0,302.0,295.0,12.0,20.0,4.0,12.0,2.0,38.0,14.0,19.0,6.0,14.0,3.0,49.0,106.0,84.0,60.0,12.0,12.0,1.0,56.0,16.0,9.0,,53.0,20.0,73.0,12.0,8.0,37.0,10.0,6.0,166.0,12.0,21.0,1.0,56.0,32.0,1.0,89.0,34.0,123.0,5.0,24.0,19.0,5.0,18.0,6.0,12.0,15.0,2.0,6.0,,2.0,33.0,1.0,8.0,35.0,57.0,1.0,2.0,4.0,47.0,3.0,4.0,1.0,49.0,10.0,,1.0,25.0,,4.0,16.0,3.0,3.0,5.0,,3.0,8.0,19.0,11.0,,,264.0,49.0,39.0,5.0,4.0,0.5578947368421052,0.5955056179775281,0.8333333333333334,0.3037974683544304,0.3333333333333333,0.42857142857142855,0.3076923076923077,0.6168831168831169,0.6,0.7368421052631579,0.5622317596566524,0.5625,0.696969696969697,0.5972222222222222,0.578125,0.6621621621621622,0.33905579399141633,,0.05844155844155844,0.0410958904109589,0.0967741935483871,,,,0.5454545454545454,1.0,0.25,0.5818181818181818,0.3559322033898305,0.8888888888888888,0.22641509433962265,0.7457627118644068,0.29464285714285715,0.2857142857142857,0.45161290322580644,0.14285714285714285,0.1794871794871795,0.35714285714285715,0.5,0.6785714285714286,0.4,0.8636363636363636,0.9473684210526315,0.04854368932038835,97.39320920043812,0.5789473684210527,14.298387096774194,15.276422764227643,13.439516129032258,14.66260162601626,0.3133047210300429,0.7123287671232876,0.7428571428571429,0.7115384615384616,0.26609442060085836,0.5,0.5535714285714286,0.3225806451612903,0.0815450643776824,0.631578947368421,0.631578947368421,0.5,0.0944206008583691,0.36363636363636365,0.36363636363636365,1.0,0.2446351931330472,0.2807017543859649,0.2807017543859649,0.75,0.25,0.5,0.5,0.09375,0.6666666666666666,1.0,0.28125,0.2222222222222222,0.5,0.2727272727272727,0.7777777777777778,0.09090909090909091,0.6666666666666666,0.3333333333333333,0.36363636363636365,0.6523605150214592,0.2857142857142857,0.5083443965517241,0.48910476190476193,0.46906515151515155,0.10080645161290322,0.14792899408284024,,0.12582781456953643,0.16225165562913907,6.685064935064935,26.21518987341772,0.15725806451612903,,,,1610612745,2019,2018-19,True
101108-200782-201569-201935-202702,1610612745,"Chris Paul, PJ Tucker, Eric Gordon, James Harden, Kenneth Faried","Paul, Tucker, Gordon, Harden, Faried",101108-200782-201569-201935-202702,HOU,5978.0,10,100.0,-5.0,203.0,205.0,21.0,22.0,24.0,408.0,56.0,75.0,10.0,16.0,6.0,10.0,11.0,22.0,3.0,11.0,9.0,19.0,2.0,3.0,,,22.0,54.0,3.0,4.0,3.0,6.0,70.0,108.0,31.0,73.0,23.0,256.0,261.0,10.0,20.0,5.0,7.0,,35.0,7.0,11.0,3.0,6.0,8.0,31.0,76.0,64.0,87.0,6.0,12.0,,54.0,22.0,4.0,2.0,38.0,29.0,67.0,20.0,9.0,29.0,6.0,3.0,163.0,12.0,18.0,,51.0,25.0,2.0,78.0,30.0,108.0,4.0,14.0,8.0,6.0,27.0,6.0,13.0,15.0,5.0,14.0,,2.0,42.0,3.0,3.0,23.0,34.0,1.0,2.0,,33.0,,3.0,,25.0,5.0,,,11.0,,4.0,10.0,1.0,1.0,8.0,,,2.0,11.0,7.0,,,221.0,29.0,20.0,1.0,3.0,0.5428571428571428,0.59375,0.9354838709677419,0.4246575342465753,0.7142857142857143,0.5,0.4246575342465753,0.6481481481481481,0.5,0.6363636363636364,0.643646408839779,0.6481481481481481,0.6764705882352942,0.6701570680628273,0.6481481481481481,0.7045454545454546,0.40331491712707185,0.0273972602739726,0.037037037037037035,0.05333333333333334,,,0.05263157894736842,0.018518518518518517,0.6428571428571429,1.0,,0.5102040816326531,0.47368421052631576,0.796875,0.2857142857142857,0.672566371681416,0.375,0.5789473684210527,0.2727272727272727,0.5,0.3125,0.2,0.4594594594594595,0.6666666666666666,0.6666666666666666,0.76,0.9285714285714286,0.05405405405405406,98.28036132485781,0.6363636363636364,13.689655172413794,15.604878048780488,13.078817733990148,14.91219512195122,0.4143646408839779,0.7466666666666667,0.7887323943661971,0.5178571428571429,0.12154696132596685,0.5,0.5,0.5454545454545454,0.06077348066298342,0.2727272727272727,0.2727272727272727,1.0,0.10497237569060773,0.47368421052631576,0.5,1.0,0.2983425414364641,0.4074074074074074,0.41509433962264153,0.9090909090909091,0.5925925925925926,0.625,0.2,0.1111111111111111,0.6666666666666666,1.0,0.14814814814814814,0.75,1.0,0.5882352941176471,0.6,,,0.35294117647058826,0.5,0.8176795580110497,0.4074074074074074,0.538514364640884,0.5347475,0.5166352941176471,0.058823529411764705,0.09649122807017543,,0.13671875,0.12109375,4.8657407407407405,24.96712328767123,0.10344827586206896,,,,1610612745,2019,2018-19,True
101123-200782-201935-203085-203991,1610612745,"Gerald Green, PJ Tucker, James Harden, Austin Rivers, Clint Capela","Green, Tucker, Harden, Rivers, Capela",101123-200782-201935-203085-203991,HOU,5869.0,17,98.0,-19.0,191.0,193.0,54.0,46.0,13.0,384.0,38.0,63.0,3.0,10.0,13.0,18.0,12.0,33.0,7.0,20.0,4.0,18.0,,2.0,,3.0,11.0,37.0,1.0,3.0,1.0,7.0,57.0,116.0,15.0,55.0,46.0,205.0,224.0,3.0,13.0,1.0,5.0,2.0,11.0,21.0,34.0,1.0,10.0,16.0,61.0,58.0,56.0,42.0,3.0,6.0,,37.0,11.0,14.0,1.0,29.0,14.0,43.0,10.0,4.0,21.0,4.0,4.0,100.0,8.0,12.0,,45.0,18.0,9.0,72.0,20.0,92.0,3.0,18.0,13.0,5.0,9.0,4.0,6.0,9.0,1.0,3.0,1.0,,18.0,1.0,4.0,21.0,46.0,2.0,3.0,1.0,46.0,,3.0,4.0,54.0,8.0,,2.0,22.0,,8.0,3.0,1.0,1.0,3.0,,,,4.0,,,1.0,194.0,55.0,51.0,9.0,3.0,0.5087719298245614,0.5370370370370371,0.9333333333333333,0.2727272727272727,0.2,0.1,0.2727272727272727,0.49137931034482757,0.23076923076923078,0.6176470588235294,0.4649122807017544,0.25,0.5113636363636364,0.5259067357512953,0.2894736842105263,0.5754716981132075,0.3216374269005848,0.01818181818181818,0.1206896551724138,0.12698412698412698,0.15151515151515152,0.05,,0.02702702702702703,0.5,1.0,,0.5625,0.2033898305084746,0.7142857142857143,0.2,0.6631578947368421,0.20202020202020202,0.16,0.19047619047619047,0.3076923076923077,0.07692307692307693,0.42857142857142855,0.5625,0.5333333333333333,1.0,0.7727272727272727,0.5789473684210527,0.03571428571428571,94.2170727551542,,14.25130890052356,16.305699481865286,13.696335078534032,15.305699481865284,0.3684210526315789,0.6031746031746031,0.6909090909090909,0.5526315789473685,0.19298245614035087,0.36363636363636365,0.42857142857142855,0.3333333333333333,0.11695906432748537,0.35,0.3684210526315789,0.5714285714285714,0.10526315789473684,0.2222222222222222,0.2222222222222222,1.0,0.21637426900584794,0.2972972972972973,0.3055555555555556,0.9090909090909091,0.5555555555555556,0.3,,0.1111111111111111,,,0.16666666666666666,0.3333333333333333,1.0,0.4090909090909091,0.7222222222222222,0.06818181818181818,,0.1590909090909091,0.14285714285714285,0.6900584795321637,0.2972972972972973,0.5080836257309942,0.5053192307692307,0.5121511363636363,0.11891891891891893,0.16923076923076924,,0.05365853658536585,0.2975609756097561,6.3500000000000005,25.221818181818183,0.28272251308900526,,,,1610612745,2019,2018-19,True
101123-200782-201569-201935-203991,1610612745,"Gerald Green, PJ Tucker, Eric Gordon, James Harden, Clint Capela","Green, Tucker, Gordon, Harden, Capela",101123-200782-201569-201935-203991,HOU,3937.0,18,66.0,21.0,132.0,123.0,18.0,9.0,13.0,255.0,23.0,41.0,3.0,11.0,3.0,7.0,15.0,27.0,6.0,8.0,9.0,20.0,2.0,2.0,1.0,1.0,10.0,27.0,1.0,3.0,,1.0,44.0,76.0,19.0,47.0,24.0,169.0,148.0,4.0,13.0,3.0,5.0,,17.0,7.0,12.0,1.0,2.0,9.0,26.0,30.0,58.0,54.0,3.0,6.0,,27.0,10.0,7.0,,15.0,18.0,33.0,9.0,9.0,9.0,4.0,2.0,84.0,5.0,16.0,,33.0,15.0,4.0,52.0,21.0,73.0,7.0,10.0,9.0,1.0,6.0,3.0,3.0,9.0,2.0,3.0,1.0,1.0,15.0,3.0,1.0,10.0,17.0,1.0,,,33.0,,1.0,1.0,35.0,1.0,,2.0,12.0,,5.0,6.0,,,4.0,,,2.0,6.0,2.0,,,152.0,26.0,18.0,1.0,4.0,0.3409090909090909,0.36585365853658536,0.9473684210526315,0.40425531914893614,0.6,0.5,0.40425531914893614,0.5789473684210527,0.3076923076923077,0.5833333333333334,0.5894308943089431,0.4722222222222222,0.6071428571428571,0.6007194244604317,0.4722222222222222,0.65,0.3821138211382114,,0.09210526315789473,0.17073170731707318,,,,,0.4,1.0,,0.625,0.5,0.8048780487804879,0.17857142857142858,0.7384615384615385,0.35,0.5555555555555556,0.5,,0.23529411764705882,0.09090909090909091,0.7692307692307693,0.3333333333333333,1.0,0.78125,0.8888888888888888,0.1320754716981132,93.26898653797309,0.3333333333333333,14.916666666666666,16.0,14.257575757575758,15.34959349593496,0.3333333333333333,0.5609756097560976,0.6764705882352942,0.391304347826087,0.21951219512195122,0.5555555555555556,0.5555555555555556,0.26666666666666666,0.06504065040650407,0.75,0.75,0.3333333333333333,0.16260162601626016,0.45,0.45,1.0,0.21951219512195122,0.37037037037037035,0.37037037037037035,0.9,0.6111111111111112,0.2727272727272727,,0.1111111111111111,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,0.5,0.42857142857142855,0.07142857142857142,1.0,0.07142857142857142,,0.7154471544715447,0.37037037037037035,0.5133256097560975,0.5725035714285714,0.5147178571428571,0.08955223880597014,0.13793103448275862,,0.10059171597633136,0.15384615384615385,5.8921052631578945,24.79787234042553,0.13636363636363635,,,,1610612745,2019,2018-19,True
